simulation_mode,simulation_id,config_id,plan,challenge_strategy,challenge_source_variant_name,challenge_leverage_factor,funded_strategy,funded_source_variant_name,funded_leverage_factor,attempts,first_attempt_pass,eventual_pass,avg_attempt_pass_proxy,resets,challenge_days_to_pass,challenge_days_total,challenge_timeout_count,last_challenge_status,last_challenge_failure_reason,funded_status,funded_failure_reason,funded_days,payouts,at_least_one_payout,realized_payout_value_usd,funded_profit_usd,subscription_cost_usd,reset_cost_usd,activation_fee_usd,total_cost_usd,net_profit_usd,total_days,net_profit_per_day
block_bootstrap_business,7,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,11.0,11,0,pass,,breach,trailing_drawdown,50,8,True,8000.0,6437.0,39.96666666666667,0.0,0.0,39.96666666666667,7960.033333333334,61,130.49234972677596
block_bootstrap_business,8,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,8.0,8,0,pass,,survived,,60,6,True,6000.0,5140.0,29.066666666666666,0.0,0.0,29.066666666666666,5970.933333333333,68,87.8078431372549
block_bootstrap_business,9,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,54.0,54,0,pass,,breach,trailing_drawdown,40,3,True,3000.0,1034.0,196.2,109.0,0.0,305.2,2694.8,94,28.668085106382982
block_bootstrap_business,0,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,3,False,True,0.3333333333333333,2,86.0,86,0,pass,,breach,trailing_drawdown,42,5,True,5000.0,3240.5999999999985,312.46666666666664,218.0,0.0,530.4666666666667,4469.533333333333,128,34.91822916666666
block_bootstrap_business,1,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,21.0,21,0,pass,,breach,trailing_drawdown,25,2,True,2000.0,-34.800000000010186,76.3,0.0,0.0,76.3,1923.7,46,41.81956521739131
block_bootstrap_business,2,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,22.0,22,0,pass,,breach,trailing_drawdown,15,2,True,2000.0,419.40000000000873,79.93333333333334,0.0,0.0,79.93333333333334,1920.0666666666666,37,51.89369369369369
block_bootstrap_business,3,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,4,False,True,0.25,3,38.0,38,0,pass,,breach,trailing_drawdown,49,3,True,3000.0,1141.800000000003,138.06666666666666,327.0,0.0,465.06666666666666,2534.9333333333334,87,29.137164750957854
block_bootstrap_business,4,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,17.0,17,0,pass,,breach,trailing_drawdown,24,4,True,4000.0,1992.0000000000073,61.766666666666666,109.0,0.0,170.76666666666665,3829.2333333333336,41,93.3959349593496
block_bootstrap_business,5,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,16.0,16,0,pass,,survived,,60,4,True,4000.0,2411.999999999978,58.13333333333333,109.0,0.0,167.13333333333333,3832.866666666667,76,50.43245614035088
block_bootstrap_business,6,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,12.0,12,0,pass,,survived,,60,7,True,7000.0,7661.400000000016,43.6,0.0,0.0,43.6,6956.4,72,96.61666666666666
block_bootstrap_business,7,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,33.0,33,0,pass,,survived,,60,9,True,9000.0,9382.800000000003,119.9,0.0,0.0,119.9,8880.1,93,95.48494623655914
block_bootstrap_business,8,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,24.0,24,0,pass,,breach,trailing_drawdown,19,0,False,0.0,-1795.2000000000044,87.2,109.0,0.0,196.2,-196.2,43,-4.562790697674418
block_bootstrap_business,9,no_activation_fee__nominal_x1.2__sizing_3state_x1.2,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,39.0,39,0,pass,,breach,trailing_drawdown,48,6,True,6000.0,3535.799999999981,141.7,109.0,0.0,250.7,5749.3,87,66.08390804597701
block_bootstrap_business,0,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,10.0,10,0,pass,,breach,trailing_drawdown,16,1,True,1000.0,-1046.0,36.333333333333336,0.0,0.0,36.333333333333336,963.6666666666666,26,37.06410256410256
block_bootstrap_business,1,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,7,False,True,0.14285714285714285,6,121.0,121,0,pass,,breach,trailing_drawdown,27,1,True,1000.0,-1023.0,439.6333333333333,654.0,0.0,1093.6333333333332,-93.63333333333321,148,-0.6326576576576568
block_bootstrap_business,2,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,5.0,5,0,pass,,breach,trailing_drawdown,25,1,True,1000.0,-602.5,18.166666666666668,0.0,0.0,18.166666666666668,981.8333333333334,30,32.72777777777778
block_bootstrap_business,3,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,19.0,19,0,pass,,breach,trailing_drawdown,38,7,True,7000.0,5065.0,69.03333333333333,0.0,0.0,69.03333333333333,6930.966666666666,57,121.59590643274854
block_bootstrap_business,4,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,2,False,True,0.5,1,26.0,26,0,pass,,survived,,60,11,True,11000.0,11841.5,94.46666666666667,109.0,0.0,203.46666666666667,10796.533333333333,86,125.54108527131783
block_bootstrap_business,5,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,9.0,9,0,pass,,breach,trailing_drawdown,39,7,True,7000.0,4697.5,32.7,0.0,0.0,32.7,6967.3,48,145.15208333333334
block_bootstrap_business,6,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,24.0,24,0,pass,,breach,trailing_drawdown,32,7,True,7000.0,4802.5,87.2,0.0,0.0,87.2,6912.8,56,123.44285714285715
block_bootstrap_business,7,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,25.0,25,0,pass,,survived,,60,6,True,6000.0,5292.5,90.83333333333333,0.0,0.0,90.83333333333333,5909.166666666667,85,69.51960784313727
block_bootstrap_business,8,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,1,True,True,1.0,0,2.0,2,0,pass,,survived,,60,7,True,7000.0,7397.0,7.266666666666667,0.0,0.0,7.266666666666667,6992.733333333334,62,112.78602150537635
block_bootstrap_business,9,no_activation_fee__nominal_x1.2__nominal,no_activation_fee,nominal_x1.2,nominal,1.2,nominal,nominal,1.0,2,False,True,0.5,1,35.0,35,0,pass,,survived,,60,12,True,12000.0,12180.5,127.16666666666667,109.0,0.0,236.16666666666669,11763.833333333334,95,123.82982456140351
block_bootstrap_business,0,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,11.0,11,0,pass,,breach,trailing_drawdown,53,7,True,7000.0,5387.5,39.96666666666667,0.0,0.0,39.96666666666667,6960.033333333334,64,108.75052083333334
block_bootstrap_business,1,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,12.0,12,0,pass,,breach,trailing_drawdown,58,4,True,4000.0,2135.5,43.6,0.0,0.0,43.6,3956.4,70,56.52
block_bootstrap_business,2,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,8.0,8,0,pass,,breach,trailing_drawdown,54,4,True,4000.0,2663.5,29.06666666666667,109.0,0.0,138.06666666666666,3861.9333333333334,62,62.28924731182796
block_bootstrap_business,3,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,10.0,10,0,pass,,survived,,60,4,True,4000.0,4069.0,36.333333333333336,109.0,0.0,145.33333333333334,3854.6666666666665,70,55.06666666666666
block_bootstrap_business,4,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,7,False,True,0.14285714285714285,6,48.0,48,0,pass,,survived,,60,3,True,3000.0,3602.5,174.4,654.0,0.0,828.4,2171.6,108,20.107407407407408
block_bootstrap_business,5,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,4.0,4,0,pass,,survived,,60,3,True,3000.0,2174.5,14.533333333333333,109.0,0.0,123.53333333333333,2876.4666666666667,64,44.94479166666667
block_bootstrap_business,6,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,9.0,9,0,pass,,breach,trailing_drawdown,36,1,True,1000.0,-825.5,32.7,0.0,0.0,32.7,967.3,45,21.495555555555555
block_bootstrap_business,7,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,25,False,True,0.04,24,141.0,141,0,pass,,breach,trailing_drawdown,32,2,True,2000.0,-37.5,512.3,2616.0,0.0,3128.3,-1128.3000000000002,173,-6.521965317919077
block_bootstrap_business,8,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,6,False,True,0.16666666666666666,5,29.0,29,0,pass,,survived,,60,10,True,10000.0,10121.0,105.36666666666666,545.0,0.0,650.3666666666667,9349.633333333333,89,105.05205992509363
block_bootstrap_business,9,no_activation_fee__nominal_x1.5__sizing_3state,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,4.0,4,0,pass,,survived,,60,10,True,10000.0,10248.5,14.533333333333333,109.0,0.0,123.53333333333333,9876.466666666667,64,154.31979166666667
block_bootstrap_business,0,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,10,False,True,0.1,9,66.0,66,0,pass,,survived,,60,7,True,7000.0,6678.0,239.80000000000004,981.0,0.0,1220.8,5779.2,126,45.86666666666667
block_bootstrap_business,1,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,16.0,16,0,pass,,breach,trailing_drawdown,22,4,True,4000.0,1615.800000000003,58.13333333333333,0.0,0.0,58.13333333333333,3941.866666666667,38,103.73333333333333
block_bootstrap_business,2,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,14.0,14,0,pass,,breach,trailing_drawdown,27,2,True,2000.0,245.40000000000873,50.86666666666667,109.0,0.0,159.86666666666667,1840.1333333333332,41,44.881300813008124
block_bootstrap_business,3,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,15.0,15,0,pass,,breach,trailing_drawdown,28,1,True,1000.0,-830.4000000000015,54.5,0.0,0.0,54.5,945.5,43,21.988372093023255
block_bootstrap_business,4,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,6,False,True,0.16666666666666666,5,36.0,36,0,pass,,breach,trailing_drawdown,27,3,True,3000.0,1149.5999999999913,130.8,545.0,0.0,675.8,2324.2,63,36.89206349206349
block_bootstrap_business,5,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,32.0,32,0,pass,,breach,trailing_drawdown,55,9,True,9000.0,7037.999999999993,116.26666666666667,109.0,0.0,225.26666666666665,8774.733333333334,87,100.85900383141762
block_bootstrap_business,6,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,5,False,True,0.2,4,45.0,45,0,pass,,breach,trailing_drawdown,16,2,True,2000.0,542.9999999999854,163.5,436.0,0.0,599.5,1400.5,61,22.959016393442624
block_bootstrap_business,7,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,14,False,True,0.07142857142857142,13,94.0,94,0,pass,,survived,,60,11,True,11000.0,9345.000000000022,341.53333333333336,1417.0,0.0,1758.5333333333333,9241.466666666667,154,60.00952380952381
block_bootstrap_business,8,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,18.0,18,0,pass,,survived,,60,2,True,2000.0,2638.80000000001,65.4,109.0,0.0,174.4,1825.6,78,23.405128205128204
block_bootstrap_business,9,no_activation_fee__nominal_x1.5__sizing_3state_x1.2,no_activation_fee,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,12.0,12,0,pass,,survived,,60,3,True,3000.0,3226.2000000000116,43.6,109.0,0.0,152.6,2847.4,72,39.547222222222224
block_bootstrap_business,0,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,7.0,7,0,pass,,breach,trailing_drawdown,17,0,False,0.0,-1894.5,25.433333333333334,0.0,0.0,25.433333333333334,-25.433333333333334,24,-1.0597222222222222
block_bootstrap_business,1,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,9,False,True,0.1111111111111111,8,67.0,67,0,pass,,breach,trailing_drawdown,16,1,True,1000.0,-389.0,243.43333333333337,872.0,0.0,1115.4333333333334,-115.4333333333334,83,-1.3907630522088361
block_bootstrap_business,2,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,11.0,11,0,pass,,breach,trailing_drawdown,12,0,False,0.0,-1663.5,39.96666666666667,0.0,0.0,39.96666666666667,-39.96666666666667,23,-1.73768115942029
block_bootstrap_business,3,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,4,False,True,0.25,3,16.0,16,0,pass,,survived,,60,10,True,10000.0,10378.0,58.13333333333333,327.0,0.0,385.1333333333333,9614.866666666667,76,126.51140350877193
block_bootstrap_business,4,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,7,False,True,0.14285714285714285,6,43.0,43,0,pass,,breach,trailing_drawdown,27,3,True,3000.0,1234.0,156.23333333333335,654.0,0.0,810.2333333333333,2189.7666666666664,70,31.282380952380947
block_bootstrap_business,5,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,5,False,True,0.2,4,22.0,22,0,pass,,breach,trailing_drawdown,22,5,True,5000.0,2825.5,79.93333333333334,436.0,0.0,515.9333333333334,4484.066666666667,44,101.91060606060606
block_bootstrap_business,6,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,7.0,7,0,pass,,breach,trailing_drawdown,39,3,True,3000.0,1101.5,25.433333333333334,0.0,0.0,25.433333333333334,2974.5666666666666,46,64.6644927536232
block_bootstrap_business,7,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,3,False,True,0.3333333333333333,2,20.0,20,0,pass,,breach,trailing_drawdown,24,5,True,5000.0,3514.5,72.66666666666667,218.0,0.0,290.6666666666667,4709.333333333333,44,107.03030303030302
block_bootstrap_business,8,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,4,False,True,0.25,3,10.0,10,0,pass,,breach,trailing_drawdown,39,0,False,0.0,-1824.5,36.333333333333336,327.0,0.0,363.3333333333333,-363.3333333333333,49,-7.414965986394558
block_bootstrap_business,9,no_activation_fee__nominal_x1.5__nominal,no_activation_fee,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,7,False,True,0.14285714285714285,6,40.0,40,0,pass,,breach,trailing_drawdown,10,0,False,0.0,-2383.5,145.33333333333334,654.0,0.0,799.3333333333334,-799.3333333333334,50,-15.986666666666668
block_bootstrap_business,0,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,3,False,True,0.3333333333333333,2,24.0,24,0,pass,,breach,trailing_drawdown,40,2,True,2000.0,871.5,87.2,218.0,0.0,305.2,1694.8,64,26.48125
block_bootstrap_business,1,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,12,False,True,0.08333333333333333,11,61.0,61,0,pass,,breach,trailing_drawdown,23,1,True,1000.0,-854.0,221.63333333333338,1199.0,0.0,1420.6333333333334,-420.63333333333344,84,-5.007539682539684
block_bootstrap_business,2,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,5.0,5,0,pass,,breach,trailing_drawdown,43,1,True,1000.0,-966.5,18.166666666666668,0.0,0.0,18.166666666666668,981.8333333333334,48,20.45486111111111
block_bootstrap_business,3,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,5,False,True,0.2,4,18.0,18,0,pass,,breach,trailing_drawdown,12,0,False,0.0,-2330.0,65.4,436.0,0.0,501.4,-501.4,30,-16.71333333333333
block_bootstrap_business,4,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,13.0,13,0,pass,,survived,,60,3,True,3000.0,3642.0,47.233333333333334,109.0,0.0,156.23333333333335,2843.7666666666664,73,38.955707762557076
block_bootstrap_business,5,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,14.0,14,0,pass,,survived,,60,4,True,4000.0,2938.0,50.86666666666667,109.0,0.0,159.86666666666667,3840.133333333333,74,51.89369369369369
block_bootstrap_business,6,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,8.0,8,0,pass,,breach,trailing_drawdown,41,3,True,3000.0,983.0,29.066666666666666,109.0,0.0,138.06666666666666,2861.9333333333334,49,58.40680272108844
block_bootstrap_business,7,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,6,False,True,0.16666666666666666,5,39.0,39,0,pass,,breach,trailing_drawdown,45,1,True,1000.0,-824.0,141.70000000000002,545.0,0.0,686.7,313.29999999999995,84,3.7297619047619044
block_bootstrap_business,8,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,5,False,True,0.2,4,16.0,16,0,pass,,survived,,60,6,True,6000.0,6890.5,58.13333333333334,436.0,0.0,494.1333333333333,5505.866666666667,76,72.44561403508771
block_bootstrap_business,9,no_activation_fee__nominal_x1.8__sizing_3state,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,8.0,8,0,pass,,survived,,60,9,True,9000.0,8543.5,29.06666666666667,109.0,0.0,138.06666666666666,8861.933333333332,68,130.32254901960783
block_bootstrap_business,0,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,15.0,15,0,pass,,breach,trailing_drawdown,17,0,False,0.0,-2181.0,54.5,109.0,0.0,163.5,-163.5,32,-5.109375
block_bootstrap_business,1,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,5,False,True,0.2,4,33.0,33,0,pass,,survived,,60,6,True,6000.0,6036.5999999999985,119.9,436.0,0.0,555.9,5444.1,93,58.53870967741936
block_bootstrap_business,2,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,9,False,True,0.1111111111111111,8,60.0,60,0,pass,,breach,trailing_drawdown,13,1,True,1000.0,-925.8000000000029,218.00000000000003,872.0,0.0,1090.0,-90.0,73,-1.2328767123287672
block_bootstrap_business,3,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,13,False,True,0.07692307692307693,12,41.0,41,0,pass,,breach,trailing_drawdown,47,7,True,7000.0,5615.400000000009,148.9666666666667,1308.0,0.0,1456.9666666666667,5543.033333333333,88,62.98901515151515
block_bootstrap_business,4,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,9,False,True,0.1111111111111111,8,54.0,54,0,pass,,breach,trailing_drawdown,5,0,False,0.0,-2056.7999999999956,196.2,872.0,0.0,1068.2,-1068.2,59,-18.105084745762714
block_bootstrap_business,5,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,6,False,True,0.16666666666666666,5,26.0,26,0,pass,,breach,trailing_drawdown,49,8,True,8000.0,6782.999999999993,94.46666666666667,545.0,0.0,639.4666666666667,7360.533333333333,75,98.14044444444444
block_bootstrap_business,6,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,3,False,True,0.3333333333333333,2,24.0,24,0,pass,,breach,trailing_drawdown,45,3,True,3000.0,1023.0000000000146,87.2,218.0,0.0,305.2,2694.8,69,39.05507246376812
block_bootstrap_business,7,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,11,False,True,0.09090909090909091,10,25.0,25,0,pass,,breach,trailing_drawdown,50,3,True,3000.0,1383.6000000000204,90.83333333333333,1090.0,0.0,1180.8333333333333,1819.1666666666667,75,24.255555555555556
block_bootstrap_business,8,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,4,False,True,0.25,3,9.0,9,0,pass,,breach,trailing_drawdown,58,5,True,5000.0,3853.8000000000175,32.7,327.0,0.0,359.7,4640.3,67,69.25820895522388
block_bootstrap_business,9,no_activation_fee__nominal_x1.8__sizing_3state_x1.2,no_activation_fee,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,12,False,True,0.08333333333333333,11,40.0,40,0,pass,,survived,,60,6,True,6000.0,6549.599999999991,145.33333333333334,1199.0,0.0,1344.3333333333333,4655.666666666667,100,46.55666666666667
block_bootstrap_business,0,no_activation_fee__nominal_x1.8__nominal,no_activation_fee,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,2,False,True,0.5,1,10.0,10,0,pass,,breach,trailing_drawdown,10,0,False,0.0,-2206.0,36.333333333333336,109.0,0.0,145.33333333333334,-145.33333333333334,20,-7.2666666666666675
block_bootstrap_business,1,no_activation_fee__nominal_x1.8__nominal,no_activation_fee,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,1,True,True,1.0,0,5.0,5,0,pass,,survived,,60,4,True,4000.0,4992.0,18.166666666666668,0.0,0.0,18.166666666666668,3981.8333333333335,65,61.25897435897436
