variant_name,risk_profile,risk_multiplier,stress_profile,stress_slippage_multiplier,start_session_date,pass_session_date,followup_started,followup_status,followup_breach,followup_breach_reason,followup_trading_days,followup_calendar_days,followup_net_pnl_usd,followup_profit_per_trading_day_usd,followup_daily_pnl_std_usd,followup_positive_day_rate,followup_max_drawdown_usd,followup_daily_loss_hit_rate,followup_near_daily_limit_rate,followup_big_negative_day_rate,followup_big_negative_threshold_usd,followup_risk_intensity_ratio_post_vs_pre,followup_large_loss_limit_usd
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-07,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.70482806113266,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-08,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.6677665815428195,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-11,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.6501698601788086,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-12,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.6126659997201993,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-13,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.5751621392615898,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-14,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.5376582788029807,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-15,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.5001544183443714,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-18,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.462650557885762,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-19,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.4251466974271527,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-20,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.3876428369685434,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-26,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.350138976509934,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-27,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.312635116051325,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-11-29,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.2751312555927157,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-02,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.2376273951341064,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-03,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.200123534675497,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-04,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.162619674216888,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-11,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,1.0899809804282472,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-12,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,1.0662202531280216,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-13,2025-02-13,True,breach,True,trailing_drawdown,20,44,-1027.1999999999994,-51.35999999999997,536.7359820246822,0.5,-2046.0000000000073,0.0,0.0,0.05,-800.0,1.0245605866604584,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-16,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,1.012098583648857,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-17,2025-04-22,True,breach,True,trailing_drawdown,10,27,-1823.3999999999996,-182.33999999999997,460.9489954430967,0.4,-2046.0000000000073,0.0,0.0,0.1,-800.0,1.27866360644379,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-18,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,1.1125244796647995,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-24,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,1.0683119257228078,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-26,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,1.0381954184198225,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2024-12-31,2025-01-24,True,breach,True,trailing_drawdown,30,54,-868.1999999999996,-28.939999999999987,546.3986826484852,0.5,-2046.0000000000073,0.0,0.03333333333333333,0.06666666666666667,-800.0,0.9228403719287311,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-06,2025-04-22,True,breach,True,trailing_drawdown,10,27,-1823.3999999999996,-182.33999999999997,460.9489954430967,0.4,-2046.0000000000073,0.0,0.0,0.1,-800.0,1.2850781289002047,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-14,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,0.9880631938933296,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-15,2025-02-14,True,breach,True,trailing_drawdown,19,43,-1304.3999999999996,-68.65263157894735,545.2221636692997,0.47368421052631576,-2046.0000000000073,0.0,0.0,0.05263157894736842,-800.0,0.9313896605127953,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-16,2025-04-22,True,breach,True,trailing_drawdown,10,27,-1823.3999999999996,-182.33999999999997,460.9489954430967,0.4,-2046.0000000000073,0.0,0.0,0.1,-800.0,1.2252727747324457,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-22,2025-04-22,True,breach,True,trailing_drawdown,10,27,-1823.3999999999996,-182.33999999999997,460.9489954430967,0.4,-2046.0000000000073,0.0,0.0,0.1,-800.0,1.2129125280358857,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-01-23,2025-04-22,True,breach,True,trailing_drawdown,10,27,-1823.3999999999996,-182.33999999999997,460.9489954430967,0.4,-2046.0000000000073,0.0,0.0,0.1,-800.0,1.1811867871745212,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-06-23,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.1806119263190757,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-06-24,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.219247200092368,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-06-25,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.2064569170736492,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-06-26,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.1669711520657688,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-06-27,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.120292305983138,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-01,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.0736134599005072,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-02,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.0585683701014612,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-03,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.040493442171879,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-07,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.9909461354017896,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-08,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.9413988286317002,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-09,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,1.0003332246731138,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-10,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.9414900938099895,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-11,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.8826469629468651,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-14,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.8238038320837408,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-15,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.7788398421654311,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-16,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.7619181615664202,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-17,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.8048732153312613,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-18,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.7685684549153182,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-21,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.7305951131764353,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-23,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.6728166899622093,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-24,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.5887146037169332,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-25,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.5291856677524429,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-29,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.4434436073807184,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-07-31,2025-08-07,True,breach,True,trailing_drawdown,15,16,-1698.6000000000001,-113.24000000000001,364.1509005893024,0.4,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.35475488590457477,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-08-04,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.39288311688311683,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-08-05,2025-08-08,True,breach,True,trailing_drawdown,14,15,-2034.6,-145.32857142857142,355.8547184066061,0.35714285714285715,-2237.4000000000015,0.0,0.0,0.0,-800.0,0.3103490726049133,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-08-28,2025-10-08,True,complete,False,,24,44,4002.6,166.775,580.3431177975664,0.625,-1237.199999999997,0.0,0.0,0.0,-800.0,0.9148750074756294,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-08-29,2025-10-08,True,complete,False,,24,44,4002.6,166.775,580.3431177975664,0.625,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8720918632028413,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-03,2025-10-08,True,complete,False,,24,44,4002.6,166.775,580.3431177975664,0.625,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8342801888687964,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-04,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8736327096327096,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-08,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8683372365339579,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-09,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8413433174495121,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-11,2025-09-22,True,complete,False,,34,54,6308.4,185.54117647058823,575.1544908148577,0.6470588235294118,-1237.199999999997,0.0,0.0,0.0,-800.0,0.6874100991748051,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-12,2025-09-22,True,complete,False,,34,54,6308.4,185.54117647058823,575.1544908148577,0.6470588235294118,-1237.199999999997,0.0,0.0,0.0,-800.0,0.558971934877483,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-17,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.7611598665640237,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-18,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.8374047839030901,1000.0
baseline_3state_vvix_modulator,assertive,1.2,slippage_x3,3.0,2025-09-22,2025-10-07,True,complete,False,,25,45,4636.199999999999,185.44799999999995,575.9292936602548,0.64,-1237.199999999997,0.0,0.0,0.0,-800.0,0.7720562207183759,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-03,2024-06-03,True,complete,False,,60,60,1786.875,29.78125,197.11489303116468,0.48333333333333334,-1282.5,0.0,0.0,0.0,-800.0,1.014329993669919,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-11,2024-06-11,True,complete,False,,60,60,1498.875,24.98125,199.23235208466397,0.48333333333333334,-1530.375,0.0,0.0,0.0,-800.0,1.024061117286776,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-12,2024-06-11,True,complete,False,,60,60,1498.875,24.98125,199.23235208466397,0.48333333333333334,-1530.375,0.0,0.0,0.0,-800.0,1.010997672098437,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-15,2024-06-13,True,complete,False,,60,60,1511.25,25.1875,198.57485403809315,0.5,-1530.375,0.0,0.0,0.0,-800.0,1.0393993993993993,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-17,2024-06-17,True,complete,False,,60,60,1176.75,19.6125,197.81255687202975,0.48333333333333334,-1530.375,0.0,0.0,0.0,-800.0,1.0335565373464033,1000.0
baseline_nominal,conservative,0.75,slippage_nominal,1.0,2024-04-19,2024-06-17,True,complete,False,,60,60,1176.75,19.6125,197.81255687202975,0.48333333333333334,-1530.375,0.0,0.0,0.0,-800.0,1.0666388593963294,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-03,2024-06-03,True,complete,False,,60,60,1741.875,29.03125,197.11489303116468,0.48333333333333334,-1290.0,0.0,0.0,0.0,-800.0,1.0163419274421046,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-11,2024-06-11,True,complete,False,,60,60,1453.875,24.23125,199.23235208466397,0.48333333333333334,-1542.375,0.0,0.0,0.0,-800.0,1.0260880008734576,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-12,2024-06-11,True,complete,False,,60,60,1453.875,24.23125,199.23235208466397,0.48333333333333334,-1542.375,0.0,0.0,0.0,-800.0,1.0131656114628458,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-15,2024-06-13,True,complete,False,,60,60,1466.25,24.4375,198.57485403809315,0.5,-1542.375,0.0,0.0,0.0,-800.0,1.0413451895433576,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-17,2024-06-17,True,complete,False,,60,60,1131.75,18.8625,197.81255687202975,0.48333333333333334,-1542.375,0.0,0.0,0.0,-800.0,1.0358536247924737,1000.0
baseline_nominal,conservative,0.75,slippage_x2,2.0,2024-04-19,2024-06-17,True,complete,False,,60,60,1131.75,18.8625,197.81255687202975,0.48333333333333334,-1542.375,0.0,0.0,0.0,-800.0,1.0692282355325833,1000.0
baseline_nominal,conservative,0.75,slippage_x3,3.0,2024-04-03,2024-06-03,True,complete,False,,60,60,1696.875,28.28125,197.11489303116468,0.48333333333333334,-1297.5,0.0,0.0,0.0,-800.0,1.0183612662942272,1000.0
baseline_nominal,conservative,0.75,slippage_x3,3.0,2024-04-12,2024-06-11,True,complete,False,,60,60,1408.875,23.48125,199.23235208466397,0.48333333333333334,-1554.375,0.0,0.0,0.0,-800.0,1.0153422370617697,1000.0
baseline_nominal,conservative,0.75,slippage_x3,3.0,2024-04-15,2024-06-17,True,complete,False,,60,60,1086.75,18.1125,197.81255687202975,0.48333333333333334,-1554.375,0.0,0.0,0.0,-800.0,1.0245866391451117,1000.0
baseline_nominal,conservative,0.75,slippage_x3,3.0,2024-04-17,2024-06-17,True,complete,False,,60,60,1086.75,18.1125,197.81255687202975,0.48333333333333334,-1554.375,0.0,0.0,0.0,-800.0,1.038160266186053,1000.0
baseline_nominal,conservative,0.75,slippage_x3,3.0,2024-04-19,2024-06-17,True,complete,False,,60,60,1086.75,18.1125,197.81255687202975,0.48333333333333334,-1554.375,0.0,0.0,0.0,-800.0,1.0718294479150794,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-01,2024-05-30,True,complete,False,,60,60,3263.0,54.38333333333333,269.71382004306383,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.1526306966496636,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-02,2024-05-24,True,complete,False,,60,60,3478.5,57.975,271.3783095145962,0.5,-1506.5,0.0,0.0,0.0,-800.0,1.1539491767146375,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-03,2024-05-24,True,complete,False,,60,60,3478.5,57.975,271.3783095145962,0.5,-1506.5,0.0,0.0,0.0,-800.0,1.1436822817080943,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-05,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.0741304715635802,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-08,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.0509276211399976,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-09,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.028627509073402,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-10,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.037849503929906,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-11,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.0170001307702368,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-12,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.0009409786177625,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-15,2024-05-31,True,complete,False,,60,60,2994.5,49.90833333333333,265.3378740974525,0.5,-1710.0,0.0,0.0,0.0,-800.0,1.0082795789003378,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-16,2024-06-03,True,complete,False,,60,60,2382.5,39.708333333333336,262.8198573748863,0.48333333333333334,-1710.0,0.0,0.0,0.0,-800.0,0.9819420265826632,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-17,2024-06-03,True,complete,False,,60,60,2382.5,39.708333333333336,262.8198573748863,0.48333333333333334,-1710.0,0.0,0.0,0.0,-800.0,0.9741347360018245,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-18,2024-06-10,True,breach,True,trailing_drawdown,59,59,1839.0,31.16949152542373,267.5278000787875,0.4745762711864407,-2040.5,0.0,0.0,0.0,-800.0,1.0721530413720797,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-19,2024-06-03,True,complete,False,,60,60,2382.5,39.708333333333336,262.8198573748863,0.48333333333333334,-1710.0,0.0,0.0,0.0,-800.0,1.0083156915576084,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-22,2024-06-11,True,breach,True,trailing_drawdown,58,58,1559.0,26.879310344827587,267.8043597277303,0.46551724137931033,-2040.5,0.0,0.0,0.0,-800.0,1.1133634559195198,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-23,2024-06-10,True,breach,True,trailing_drawdown,59,59,1839.0,31.16949152542373,267.5278000787875,0.4745762711864407,-2040.5,0.0,0.0,0.0,-800.0,1.1193717946826767,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-24,2024-06-11,True,breach,True,trailing_drawdown,58,58,1559.0,26.879310344827587,267.8043597277303,0.46551724137931033,-2040.5,0.0,0.0,0.0,-800.0,1.0834777538426654,1000.0
baseline_nominal,base,1.0,slippage_nominal,1.0,2024-04-25,2024-06-17,True,breach,True,trailing_drawdown,55,55,1112.0,20.21818181818182,271.4232314642805,0.45454545454545453,-2040.5,0.0,0.0,0.0,-800.0,1.1417938098492397,1000.0
