config_name,policy_family,strategy_tag,symbol,opposite_confirmation,opposite_breakout_buffer_ticks,opposite_breakout_confirm_bars,require_reclaim_vwap,require_reclaim_or_low_close,reclaim_confirm_bars,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe,strategy_bucket,rank_within_symbol
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MNQ,touch,0,1,False,True,1,15428.5,20326.0,1115,0.4627802690582959,13.837219730941705,1.1524721066519088,0.7057586628147672,1.755813398890088,-2755.0,-2755.0,7.199486700886608,0.0,-250.0,489.0,0.5202986467568829,1115,False,0,843,903,0,0.0,394,-2417.5,-0.3249548073334072,433,-3249.0,-0.5841764775989731,reclaim,3
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,True,1,15428.5,20326.0,1115,0.4627802690582959,13.837219730941705,1.1524721066519088,0.7057586628147672,1.755813398890088,-2755.0,-2755.0,7.199486700886608,0.0,-250.0,489.0,0.5202986467568829,1115,False,0,841,905,0,0.0,392,-2221.5,-0.2993716987252163,431,-3053.0,-0.5508713830196155,reclaim,4
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,0,1,False,False,3,14574.0,19291.5,1073,0.4603914259086673,13.582479030754891,1.1492641260152194,0.6783900369453022,1.6452098607103531,-2735.5,-2735.5,6.800746616892207,0.0,-250.0,489.0,0.5006999533364442,1073,False,0,843,903,0,0.0,358,-3762.0,-0.5351977369997339,391,-4103.5,-0.8223843615586207,reclaim,5
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,0,1,False,False,2,14413.5,19133.5,1074,0.4599627560521415,13.420391061452516,1.1473780540800311,0.6707465102926522,1.6284767317574096,-2735.5,-2735.5,6.725851609892674,0.0,-250.0,489.0,0.5011665888940737,1074,False,0,843,903,0,0.0,359,-3922.5,-0.5575727096428551,392,-4264.0,-0.8528633232559301,reclaim,6
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,False,3,14360.0,19087.5,1074,0.4599627560521415,13.370577281191808,1.1467507383524267,0.6681291638335745,1.6218128404440202,-2735.5,-2735.5,6.700886607559496,0.0,-250.0,489.0,0.5011665888940737,1074,False,0,841,905,0,0.0,357,-3780.0,-0.5384071146957038,390,-4121.5,-0.8270710146695103,reclaim,7
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,3,14327.0,19062.0,1075,0.4595348837209302,13.327441860465116,1.1463641378746705,0.6665843774730128,1.6134457570856189,-2735.5,-2735.5,6.685487634157723,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,840,906,0,0.0,357,-3780.0,-0.5387278686735771,390,-4121.5,-0.8270710146695103,reclaim,8
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MNQ,touch,0,1,True,True,1,14287.0,19009.5,1075,0.4595348837209302,13.290232558139534,1.145895880562874,0.6647513948043146,1.6149818741123905,-2735.5,-2735.5,6.666822211852543,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,843,903,0,0.0,360,-4049.0,-0.5752665518575719,393,-4390.5,-0.8766835590499484,reclaim,9
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,0,1,False,False,1,14287.0,19009.5,1075,0.4595348837209302,13.290232558139534,1.145895880562874,0.6647513948043146,1.6149818741123905,-2735.5,-2735.5,6.666822211852543,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,843,903,0,0.0,360,-4049.0,-0.5752665518575719,393,-4390.5,-0.8766835590499484,reclaim,10
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,False,2,14199.5,18929.5,1075,0.4595348837209302,13.208837209302326,1.1448729001617124,0.6604919714115991,1.6050484432762993,-2735.5,-2735.5,6.625991600559963,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,841,905,0,0.0,358,-3940.5,-0.5608071487311224,391,-4282.0,-0.8575804227117664,reclaim,11
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,2,14166.5,18904.0,1076,0.4591078066914498,13.16589219330855,1.144487564573952,0.6589477215195364,1.596725435786357,-2735.5,-2735.5,6.61059262715819,0.0,-250.0,489.0,0.5020998600093327,1076,False,0,840,906,0,0.0,358,-3940.5,-0.5611412800793211,391,-4282.0,-0.8575804227117664,reclaim,12
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MNQ,touch,1,1,True,True,1,14073.0,18805.5,1076,0.4591078066914498,13.07899628252788,1.1433971876910536,0.654501409125377,1.5915312945900748,-2735.5,-2735.5,6.566962202519832,0.0,-250.0,489.0,0.5020998600093327,1076,False,0,841,905,0,0.0,359,-4067.0,-0.5785212081817022,392,-4408.5,-0.8814232199200559,reclaim,13
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,False,1,14073.0,18805.5,1076,0.4591078066914498,13.07899628252788,1.1433971876910536,0.654501409125377,1.5915312945900748,-2735.5,-2735.5,6.566962202519832,0.0,-250.0,489.0,0.5020998600093327,1076,False,0,841,905,0,0.0,359,-4067.0,-0.5785212081817022,392,-4408.5,-0.8814232199200559,reclaim,14
allow_reclaim_after_opposite_breakout_conservative__buffer_2__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MNQ,touch,2,1,True,True,1,14040.0,18780.0,1077,0.4586815227483751,13.036211699164346,1.1430128446721604,0.6529575191800694,1.5832536582089278,-2735.5,-2735.5,6.5515632291180586,0.0,-250.0,489.0,0.5025664955669622,1077,False,0,840,906,0,0.0,359,-4067.0,-0.5788659212392215,392,-4408.5,-0.8814232199200559,reclaim,15
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,1,14040.0,18780.0,1077,0.4586815227483751,13.036211699164346,1.1430128446721604,0.6529575191800694,1.5832536582089278,-2735.5,-2735.5,6.5515632291180586,0.0,-250.0,489.0,0.5025664955669622,1077,False,0,840,906,0,0.0,359,-4067.0,-0.5788659212392215,392,-4408.5,-0.8814232199200559,reclaim,16
invalidate_on_opposite_touch__buffer_0,invalidate_for_day,orb_long_only,MNQ,touch,0,1,False,False,1,18677.5,21520.0,682,0.4765395894428152,27.38636363636364,1.297910519180158,1.0373809512727363,2.446474547410378,-2442.0,-2442.0,8.715585627624826,0.0,-250.0,489.0,0.3182454503033131,682,False,0,843,903,1318,0.6150256649556696,0,0.0,0.0,0,0.0,0.0,simple_invalidation,17
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_2,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,2,2,False,False,1,19712.5,23042.5,789,0.476552598225602,24.98415716096325,1.271445390764316,1.0271317498870538,2.58828456461657,-2523.5,-2523.5,9.198553429771348,0.0,-250.0,489.0,0.3681754549696687,789,True,0,728,1018,1208,0.5636957536164255,0,0.0,0.0,0,0.0,0.0,simple_invalidation,18
invalidate_on_opposite_touch__buffer_1,invalidate_for_day,orb_long_only,MNQ,touch,1,1,False,False,1,18481.5,21344.0,684,0.4766081871345029,27.019736842105264,1.293781493903893,1.0258286794004654,2.422631392754954,-2442.0,-2442.0,8.624125058329446,0.0,-250.0,489.0,0.3191787214185721,684,False,0,841,905,1317,0.6145590293980401,0,0.0,0.0,0,0.0,0.0,simple_invalidation,19
invalidate_on_opposite_touch__buffer_2,invalidate_for_day,orb_long_only,MNQ,touch,2,1,False,False,1,18448.5,21318.5,685,0.4759124087591241,26.932116788321167,1.2931031743509898,1.0239747553275294,2.4004490018412947,-2442.0,-2442.0,8.608726084927671,0.0,-250.0,489.0,0.3196453569762016,685,False,0,840,906,1315,0.6136257582827811,0,0.0,0.0,0,0.0,0.0,simple_invalidation,20
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,1,2,False,False,1,19503.0,22825.5,787,0.4764930114358323,24.781448538754766,1.2691108290098243,1.0179372491677785,2.5584038488693084,-2523.5,-2523.5,9.10079328044797,0.0,-250.0,489.0,0.3672421838544097,787,True,0,730,1016,1213,0.566028931404573,0,0.0,0.0,0,0.0,0.0,simple_invalidation,21
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,0,2,False,False,1,19378.5,22671.0,784,0.4770408163265306,24.71747448979592,1.2685769723848792,1.0145166952264728,2.551577635100292,-2523.5,-2523.5,9.0426971535231,0.0,-250.0,489.0,0.3658422771815212,784,True,0,734,1012,1216,0.5674288380774615,0,0.0,0.0,0,0.0,0.0,simple_invalidation,22
invalidate_on_opposite_touch__buffer_4,invalidate_for_day,orb_long_only,MNQ,touch,4,1,False,False,1,18209.5,21084.5,686,0.4752186588921283,26.544460641399414,1.288211645906206,1.0098997676745505,2.368537336436222,-2442.0,-2442.0,8.497200186654222,0.0,-250.0,489.0,0.3201119925338311,686,False,0,839,907,1315,0.6136257582827811,0,0.0,0.0,0,0.0,0.0,simple_invalidation,23
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,1,3,False,False,1,18155.5,21563.0,813,0.4710947109471095,22.33148831488315,1.240591290980891,0.9361765875363204,2.354648843460268,-2523.5,-2523.5,8.47200186654223,0.0,-250.0,489.0,0.3793747083527765,813,True,0,700,1045,1179,0.5501633224451703,0,0.0,0.0,0,0.0,0.0,simple_invalidation,24
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,2,3,False,False,1,17901.5,21329.0,815,0.4699386503067485,21.965030674846627,1.236429552538433,0.9225681653833268,2.3129927344464822,-2523.5,-2523.5,8.353476434904339,0.0,-250.0,489.0,0.3803079794680354,815,True,0,699,1046,1177,0.5492300513299113,0,0.0,0.0,0,0.0,0.0,simple_invalidation,25
invalidate_on_opposite_close_1m__buffer_0,invalidate_for_day,orb_long_only,MNQ,close_1m,0,1,False,False,1,17029.5,20084.5,730,0.4698630136986301,23.328082191780823,1.250983773267896,0.9213489859603808,2.2260367354345227,-2624.5,-2624.5,7.946570228651423,0.0,-250.0,489.0,0.3406439570695287,730,True,0,784,962,1270,0.592627158189454,0,0.0,0.0,0,0.0,0.0,simple_invalidation,26
invalidate_on_opposite_close_5m__buffer_1,invalidate_for_day,orb_long_only,MNQ,close_5m,1,1,False,False,1,17565.0,20897.5,800,0.47125,21.95625,1.236910253297726,0.9153703525239046,2.276613468902509,-2487.0,-2487.0,8.196453569762015,0.0,-250.0,489.0,0.3733084461035931,800,True,0,710,1036,1198,0.5590293980401306,0,0.0,0.0,0,0.0,0.0,simple_invalidation,27
invalidate_on_opposite_close_5m__buffer_0,invalidate_for_day,orb_long_only,MNQ,close_5m,0,1,False,False,1,17487.5,20817.5,799,0.4705882352941176,21.88673341677096,1.235864961830002,0.9113814420992212,2.2665686329309773,-2487.0,-2487.0,8.16028931404573,0.0,-250.0,489.0,0.3728418105459636,799,True,0,711,1035,1200,0.5599626691553896,0,0.0,0.0,0,0.0,0.0,simple_invalidation,28
invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,MNQ,close_1m,1,1,False,False,1,16735.5,19800.5,732,0.4685792349726776,22.862704918032787,1.2455866167730574,0.904903710054684,2.1918283870835693,-2624.5,-2624.5,7.809379374708353,0.0,-250.0,489.0,0.3415772281847877,732,True,0,782,964,1269,0.5921605226318245,0,0.0,0.0,0,0.0,0.0,simple_invalidation,29
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,0,3,False,False,1,17450.5,20845.5,811,0.469790382244143,21.517262638717632,1.2312488404760011,0.9024141549491332,2.2632149840435907,-2523.5,-2523.5,8.14302379841344,0.0,-250.0,489.0,0.3784414372375175,811,True,0,703,1043,1182,0.5515632291180588,0,0.0,0.0,0,0.0,0.0,simple_invalidation,30
invalidate_on_opposite_close_1m__buffer_4,invalidate_for_day,orb_long_only,MNQ,close_1m,4,1,False,False,1,16600.5,19718.0,740,0.4689189189189189,22.433108108108108,1.2404858827449332,0.8929871935653348,2.1769491030938912,-2624.5,-2624.5,7.746383574428371,0.0,-250.0,489.0,0.3453103126458236,740,False,0,776,970,1259,0.5874941670555296,0,0.0,0.0,0,0.0,0.0,simple_invalidation,31
invalidate_on_opposite_close_1m__buffer_2,invalidate_for_day,orb_long_only,MNQ,close_1m,2,1,False,False,1,16298.5,19378.5,734,0.4673024523160763,22.205040871934607,1.2376498206526494,0.8801567103061965,2.1368508380001763,-2624.5,-2624.5,7.605459636024265,0.0,-250.0,489.0,0.3425104993000467,734,False,0,782,964,1266,0.590760615958936,0,0.0,0.0,0,0.0,0.0,simple_invalidation,32
invalidate_on_opposite_close_5m__buffer_2,invalidate_for_day,orb_long_only,MNQ,close_5m,2,1,False,False,1,16882.0,20234.5,803,0.4694894146948941,21.02366127023661,1.2256197794854662,0.8780852196462972,2.188950313904696,-2487.0,-2487.0,7.877741483901073,0.0,-250.0,489.0,0.3747083527764815,803,False,0,709,1037,1196,0.5580961269248716,0,0.0,0.0,0,0.0,0.0,simple_invalidation,33
invalidate_on_opposite_close_5m__buffer_4,invalidate_for_day,orb_long_only,MNQ,close_5m,4,1,False,False,1,16137.5,19545.0,809,0.4672435105067985,19.94746600741656,1.2130799041388007,0.8371310628061883,2.0837943364846727,-2487.0,-2487.0,7.530331311245917,0.0,-250.0,489.0,0.3775081661222585,809,False,0,704,1042,1192,0.5562295846943537,0,0.0,0.0,0,0.0,0.0,simple_invalidation,34
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,2,5,False,False,1,16107.0,19747.0,860,0.4674418604651162,18.72906976744186,1.2008429242989138,0.8156940218967416,2.092818363328393,-2487.0,-2487.0,7.516098926738217,0.0,-250.0,489.0,0.4013065795613625,860,True,0,647,1097,1132,0.5282314512365842,0,0.0,0.0,0,0.0,0.0,simple_invalidation,35
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,1,5,False,False,1,15860.0,19455.0,857,0.4667444574095682,18.506417736289382,1.1982884183810614,0.8047751585642721,2.0594213089409057,-2487.0,-2487.0,7.400839944003733,0.0,-250.0,489.0,0.3999066728884741,857,False,0,650,1094,1136,0.5300979934671022,0,0.0,0.0,0,0.0,0.0,simple_invalidation,36
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,invalidate_for_day,orb_long_only,MNQ,n_closes_1m,0,5,False,False,1,15743.0,19335.5,856,0.4661214953271028,18.39135514018692,1.1968256349667747,0.7989429428658094,2.0442288566618334,-2487.0,-2487.0,7.346243583761082,0.0,-250.0,489.0,0.3994400373308446,856,False,0,652,1093,1140,0.5319645356976201,0,0.0,0.0,0,0.0,0.0,simple_invalidation,37
