variant_name,family,description,feature_key,horizon,context_key,parameters_json,skipped_trades,downscaled_trades,upscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,upscaled_losers,upscaled_winners,upsizing_loss_added_usd,upsizing_profit_added_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,is_sharpe_delta_vs_baseline,oos_sharpe_delta_vs_baseline,is_profit_factor_delta_vs_baseline,oos_profit_factor_delta_vs_baseline,is_max_drawdown_improvement_vs_baseline,oos_max_drawdown_improvement_vs_baseline,is_trade_retention_vs_baseline,oos_trade_retention_vs_baseline,is_reference_variant,high_threshold,down_multiplier,low_threshold,up_multiplier,promotion_candidate,promotion_candidate_rank,oos_promotion_ready,support_cluster_count,is_screen_score
downside_downsize__rs_minus_pct__30m__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,45,0,0,0,-0.0,0.0,25,20,7692.999999999896,8322.000000000047,0,0,0.0,0.0,-361.49999999390275,-0.006596117307386138,-0.0051644291267030126,-23074.999999995398,0.9985983808682131,0.4654320987654321,-0.4462962962887688,810,810,0.4636519748139668,9.736691471093303,12,6,7324.000000003934,0.1941427000915151,0.14772853665648145,-18651.999999998967,1.0426250116398412,0.4864376130198915,13.244122965649066,553,553,0.4525368248772504,9.503273322422258,7,4,-7685.499999997837,-0.45063047853989596,-0.3744899399248492,-12776.499999998101,0.910729219904311,0.42023346303501946,-29.904669260691975,257,257,0.4895238095238095,10.28,12,6,-0.0248890991295648,0.011858731065146788,-0.00530162789212274,0.0015502554255287793,0.02773144286905812,0.09028445298872241,1.0,1.0,False,0.9,0.5,,,False,,False,4.0,0.08791629672653972
downside_downsize__rs_minus_pct__30m__t90__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,45,0,0,0,-0.0,0.0,25,20,3959.9999999999463,3959.000000000022,0,0,0.0,0.0,268.50000000617365,0.004849703635987485,0.0038034110965671046,-23199.99999999531,1.001026183933461,0.4654320987654321,0.3314814814891033,810,810,0.4636519748139668,9.736691471093303,12,6,8107.000000003984,0.2130924887612626,0.16248210966872323,-18900.999999998952,1.046656307550668,0.4864376130198915,14.660036166372484,553,553,0.4525368248772504,9.503273322422258,7,4,-7838.49999999781,-0.45334910813354745,-0.37709489755143427,-13327.499999998076,0.9108136399322098,0.42023346303501946,-30.499999999991477,257,257,0.4895238095238095,10.28,12,6,-0.0059393104598172985,0.009140101471495299,-0.0012703319812958913,0.0016346754534275476,0.014751876563803789,0.05105201324362279,1.0,1.0,False,0.9,0.75,,,False,,False,4.0,0.10118256142582542
downside_downsize__rs_minus_pct__30m__t95__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,24,0,0,0,-0.0,0.0,12,12,4030.9999999999422,5919.00000000002,0,0,0.0,0.0,-1620.4999999938245,-0.029317814744246707,-0.022918135746194966,-24912.999999995336,0.9938049071405323,0.4654320987654321,-2.000617283942993,810,810,0.4636519748139668,9.736691471093303,12,6,7695.000000003985,0.2020436505734769,0.15403470310122708,-18821.99999999895,1.044285603294251,0.4864376130198915,13.915009041598527,553,553,0.4525368248772504,9.503273322422258,7,4,-9315.499999997814,-0.5428299278463294,-0.4470895297047054,-14406.499999998072,0.893924470077852,0.42023346303501946,-36.24708171205375,257,257,0.4895238095238095,10.28,12,6,-0.016988148647603007,-0.08034071824128669,-0.003641036237713058,-0.015254494400930185,0.018869891576314628,-0.025775214496784295,1.0,1.0,False,0.95,0.5,,,False,,False,4.0,0.0917185898930117
downside_downsize__rs_minus_pct__30m__t95__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,24,0,0,0,-0.0,0.0,12,12,1976.999999999972,2919.000000000009,0,0,0.0,0.0,-674.4999999937863,-0.012124706754976096,-0.009495528489849404,-24364.999999995285,0.9974415093767303,0.4654320987654321,-0.8327160493750448,810,810,0.4636519748139668,9.736691471093303,12,6,8062.000000004009,0.2107989698122476,0.16082179673514915,-19002.99999999895,1.0461179835538312,0.4864376130198915,14.57866184449188,553,553,0.4525368248772504,9.503273322422258,7,4,-8736.499999997797,-0.5033992004656502,-0.41644219189298814,-14225.499999998061,0.9016375908443752,0.42023346303501946,-33.99416342411594,257,257,0.4895238095238095,10.28,12,6,-0.008232829408832298,-0.04090999086060748,-0.0018086559781327338,-0.007541373634406989,0.009434945788157314,-0.012887607248392665,1.0,1.0,False,0.95,0.75,,,False,,False,4.0,0.09612291228961982
downside_downsize__rs_minus_pct__60m__t85__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,78,0,0,0,-0.0,0.0,39,39,11411.99999999982,12827.000000000107,0,0,0.0,0.0,-1147.499999994032,-0.021154621177514314,-0.016574949722020543,-24087.999999995518,0.9954857846473637,0.4654320987654321,-1.4166666666592986,810,810,0.4636519748139668,9.736691471093303,12,6,8548.50000000388,0.22831690046300007,0.1746445026182132,-19259.999999998974,1.050584935470724,0.4864376130198915,15.458408679934683,553,553,0.4525368248772504,9.503273322422258,7,4,-9695.999999997912,-0.5779470974507636,-0.47597822030940257,-14443.999999998157,0.88620252570304,0.42023346303501946,-37.72762645913584,257,257,0.4895238095238095,10.28,12,6,0.009285101241920168,-0.11545788784572081,0.0026582959387599914,-0.02297643877574218,-0.0039616346955811945,-0.028445298871456994,1.0,1.0,False,0.85,0.5,,,False,,False,4.0,0.10783594308188157
downside_downsize__rs_minus_pct__60m__t85__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,78,0,0,0,-0.0,0.0,39,39,5671.499999999912,6486.000000000055,0,0,0.0,0.0,-546.9999999938964,-0.009941426666855204,-0.007794023520346441,-24026.49999999538,0.9978956479923294,0.4654320987654321,-0.6753086419677733,810,810,0.4636519748139668,9.736691471093303,12,6,8512.000000003953,0.22479869590365367,0.17182295813272,-19239.99999999896,1.0493771300123507,0.4864376130198915,15.392405063298288,553,553,0.4525368248772504,9.503273322422258,7,4,-9058.99999999785,-0.5288982326367524,-0.4372351608429522,-14342.999999998106,0.8965276984580456,0.42023346303501946,-35.24902723734572,257,257,0.4895238095238095,10.28,12,6,0.005766896682573769,-0.06640902303170965,0.0014504904803867014,-0.012651266020736629,-0.0029190992493752076,-0.02125387162235129,1.0,1.0,False,0.85,0.75,,,False,,False,4.0,0.1045974451539635
downside_downsize__rs_minus_pct__60m__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,48,0,0,0,-0.0,0.0,23,25,6490.499999999897,7435.000000000071,0,0,0.0,0.0,-676.9999999939255,-0.0122976140855526,-0.00963889881713452,-23890.499999995416,0.9973872957739646,0.4654320987654321,-0.835802469128303,810,810,0.4636519748139668,9.736691471093303,12,6,7327.500000003907,0.19353058451356564,0.14751986848665297,-19645.999999998963,1.0425162173766958,0.4864376130198915,13.25045207957307,553,553,0.4525368248772504,9.503273322422258,7,4,-8004.499999997831,-0.46641612801798193,-0.38751684739280384,-13061.499999998081,0.9077530323547433,0.42023346303501946,-31.14591439687872,257,257,0.4895238095238095,10.28,12,6,-0.025501214707514264,-0.003926918412939184,-0.005410422155268213,-0.0014259321240389644,-0.02408256880734153,0.06999181174125757,1.0,1.0,False,0.9,0.5,,,False,,False,4.0,0.06137541645776134
downside_downsize__rs_minus_pct__60m__t90__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,48,0,0,0,-0.0,0.0,23,25,3294.999999999949,3671.0000000000355,0,0,0.0,0.0,-108.49999999383908,-0.00195502299620013,-0.0015335744715746214,-23769.999999995332,0.9995863735828289,0.4654320987654321,-0.13395061727634455,810,810,0.4636519748139668,9.736691471093303,12,6,7941.000000003967,0.2083770007126035,0.15898168285810027,-19439.99999999896,1.0456333414743004,0.4864376130198915,14.359855334546053,553,553,0.4525368248772504,9.503273322422258,7,4,-8049.499999997803,-0.4637356486686615,-0.3855336612702647,-13539.499999998066,0.9088355710588979,0.42023346303501946,-31.3210116731432,257,257,0.4895238095238095,10.28,12,6,-0.010654798508476393,-0.001246439063618765,-0.0022932980576635398,-0.00034339341988431915,-0.013344453711427489,0.035957136245508184,1.0,1.0,False,0.9,0.75,,,False,,False,4.0,0.08221431502427716
downside_downsize__rs_minus_pct__60m__t95__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,27,0,0,0,-0.0,0.0,14,13,4223.9999999999345,2609.000000000057,0,0,0.0,0.0,1882.5000000061282,0.033795217985733136,0.026640670086756642,-22883.999999995347,1.0072020200088228,0.4654320987654321,2.32407407408164,810,810,0.4636519748139668,9.736691471093303,12,6,8541.000000003954,0.2239216849657386,0.17130265769018488,-18909.999999998956,1.049275236900201,0.4864376130198915,15.44484629295471,553,553,0.4525368248772504,9.503273322422258,7,4,-6658.49999999783,-0.3799545917783221,-0.31893737822540985,-13223.499999998066,0.9243803412736945,0.42023346303501946,-25.908560311275604,257,257,0.4895238095238095,10.28,12,6,0.004889885744658706,0.08253461782672067,0.0013485973682370034,0.015201376794912291,0.014282735613011245,0.058457047242698845,1.0,1.0,False,0.95,0.5,,,True,38.0,True,4.0,0.11230097302481173
downside_downsize__rs_minus_pct__60m__t95__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,27,0,0,0,-0.0,0.0,14,13,2078.499999999968,1346.0000000000286,0,0,0.0,0.0,1000.0000000061891,0.017895930684985774,0.014081297052982465,-23427.499999995303,1.0037946271873892,0.4654320987654321,1.2345679012422088,810,810,0.4636519748139668,9.736691471093303,12,6,8463.500000003995,0.22117015386127348,0.16904585937914948,-19071.999999998952,1.0484905952251593,0.4864376130198915,15.30470162749366,553,553,0.4525368248772504,9.503273322422258,7,4,-7463.499999997803,-0.42467264046084713,-0.35511595617086367,-13689.499999998052,0.9161324396150416,0.42023346303501946,-29.040856031119855,257,257,0.4895238095238095,10.28,12,6,0.002138354640193574,0.03781656914419562,0.0005639556931953393,0.006953475136259435,0.005838198498749088,0.02527679874684277,1.0,1.0,False,0.95,0.75,,,True,40.0,True,4.0,0.1051702450282072
downside_downsize__rs_minus_pct__90m__t85__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,80,0,0,0,-0.0,0.0,42,38,12603.499999999816,13165.500000000104,0,0,0.0,0.0,-294.49999999403735,-0.005443422588899903,-0.004266272299287953,-22776.99999999554,0.9988359936839553,0.4654320987654321,-0.36358024690621893,810,810,0.4636519748139668,9.736691471093303,12,6,7555.000000003867,0.2033863532408092,0.15496470521374356,-18995.999999998978,1.0449727811989606,0.4864376130198915,13.661844484636287,553,553,0.4525368248772504,9.503273322422258,7,4,-7849.499999997907,-0.4637724182593418,-0.3856110724770899,-12233.499999998154,0.9076692348409324,0.42023346303501946,-30.54280155641209,257,257,0.4895238095238095,10.28,12,6,-0.015645445980270706,-0.0012832086542990395,-0.002953858333003323,-0.0015097296378497882,0.009799833194327628,0.1289472747338912,1.0,1.0,False,0.85,0.5,,,False,,False,4.0,0.08866369895029245
downside_downsize__rs_minus_pct__90m__t85__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,80,0,0,0,-0.0,0.0,42,38,6345.499999999908,6539.000000000054,0,0,0.0,0.0,74.00000000609998,0.0013468217811117953,0.0010564002120472737,-23152.499999995383,1.0002854239027328,0.4654320987654321,0.09135802469888886,810,810,0.4636519748139668,9.736691471093303,12,6,8045.50000000395,0.21344764724410292,0.16278571071149028,-18968.49999999896,1.0468108627034813,0.4864376130198915,14.548824593135533,553,553,0.4525368248772504,9.503273322422258,7,4,-7971.499999997845,-0.4629779473190046,-0.38513502014305434,-13055.499999998096,0.9087835131764362,0.42023346303501946,-31.017509727618076,257,257,0.4895238095238095,10.28,12,6,-0.005584151976976981,-0.000488737713961851,-0.0011157768284826286,-0.0003954513023459727,0.011233319432860763,0.07041902524120319,1.0,1.0,False,0.85,0.75,,,False,,False,4.0,0.09980935237375688
downside_downsize__rs_minus_pct__90m__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,55,0,0,0,-0.0,0.0,28,27,8202.999999999885,9772.50000000009,0,0,0.0,0.0,-1301.9999999939519,-0.02381868626107716,-0.018623936143190363,-24112.499999995467,0.9949418428475094,0.4654320987654321,-1.6074074073999405,810,810,0.4636519748139668,9.736691471093303,12,6,7423.500000003904,0.19821584921348007,0.15082101623020955,-19113.999999998963,1.0436147961881719,0.4864376130198915,13.424050632918451,553,553,0.4525368248772504,9.503273322422258,7,4,-8725.499999997855,-0.5080546799150197,-0.4206113006315317,-13334.499999998121,0.8999369266055264,0.42023346303501946,-33.95136186769594,257,257,0.4895238095238095,10.28,12,6,-0.020815950007599837,-0.045565470309976985,-0.004311843343792088,-0.009242037873255837,0.00364887406171754,0.05055359749368178,1.0,1.0,False,0.9,0.5,,,False,,False,4.0,0.08014611835450051
downside_downsize__rs_minus_pct__90m__t90__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,55,0,0,0,-0.0,0.0,28,27,4015.9999999999445,4816.500000000045,0,0,0.0,0.0,-532.9999999938518,-0.009642013064930578,-0.007551177254909422,-23982.49999999535,0.9979624837056271,0.4654320987654321,-0.6580246913504343,810,810,0.4636519748139668,9.736691471093303,12,6,7880.500000003967,0.20807691877236983,0.15852891136069927,-19173.999999998956,1.0455378090076166,0.4864376130198915,14.250452079573177,553,553,0.4525368248772504,9.503273322422258,7,4,-8413.499999997817,-0.48440069004526254,-0.4019230162338995,-13661.499999998085,0.904974079219349,0.42023346303501946,-32.73735408559462,257,257,0.4895238095238095,10.28,12,6,-0.01095488044871007,-0.021911480440219788,-0.0023888305243473518,-0.004204885259433189,0.0005212677231022348,0.02727046174659151,1.0,1.0,False,0.9,0.75,,,False,,False,4.0,0.08882798730797159
downside_downsize__rs_minus_pct__90m__t95__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,23,0,0,0,-0.0,0.0,13,10,3456.9999999999495,3851.000000000031,0,0,0.0,0.0,-126.4999999938318,-0.002278926364897187,-0.0017847491239997753,-22598.999999995343,0.9995174555220107,0.4654320987654321,-0.1561728394985578,810,810,0.4636519748139668,9.736691471093303,12,6,8560.500000003973,0.22472670875325895,0.17146252123159264,-18909.999999998956,1.0493369296471353,0.4864376130198915,15.480108499103025,553,553,0.4525368248772504,9.503273322422258,7,4,-8686.999999997804,-0.49979001444379956,-0.41342962959325785,-12957.999999998077,0.9019979467740883,0.42023346303501946,-33.80155642022492,257,257,0.4895238095238095,10.28,12,6,0.005694909532179049,-0.03730080483875681,0.0014102901151713532,-0.007181017704693926,0.014282735613011245,0.0773612446153377,1.0,1.0,False,0.95,0.5,,,True,36.0,False,4.0,0.11311833536171895
downside_downsize__rs_minus_pct__90m__t95__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,23,0,0,0,-0.0,0.0,13,10,1795.9999999999752,2029.0000000000168,0,0,0.0,0.0,34.50000000620639,0.0006188069359759147,0.00048510181263514195,-23245.999999995303,1.0001307744501076,0.4654320987654321,0.0425925926002548,810,810,0.4636519748139668,9.736691471093303,12,6,8467.500000003998,0.22147890650709007,0.16903399251532344,-19071.999999998952,1.0485043420480036,0.4864376130198915,15.311934900549725,553,553,0.4525368248772504,9.503273322422258,7,4,-8432.999999997792,-0.48229152018853294,-0.39994299199802663,-13511.999999998056,0.905503075940453,0.42023346303501946,-32.813229571975846,257,257,0.4895238095238095,10.28,12,6,0.002447107286010164,-0.01980231058349019,0.0005777025160396132,-0.0036758885383292306,0.005838198498749088,0.037915198120264476,1.0,1.0,False,0.95,0.75,,,True,39.0,False,4.0,0.10548174703859263
downside_downsize__rs_minus_pct__session__t85__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,86,0,0,0,-0.0,0.0,43,43,11214.999999999796,12409.500000000064,0,0,0.0,0.0,-926.9999999940201,-0.017027654603841286,-0.013362670389677573,-22238.999999995467,0.996356046133187,0.4654320987654321,-1.1444444444370618,810,810,0.4636519748139668,9.736691471093303,12,6,9242.500000003864,0.2457848058824955,0.18879346750408332,-18990.499999999003,1.054768747592688,0.4864376130198915,16.713381555160694,553,553,0.4525368248772504,9.503273322422258,7,4,-10169.49999999788,-0.6049429876552478,-0.49631215201839757,-15209.999999998108,0.8812515325961513,0.42023346303501946,-39.570038910497594,257,257,0.4895238095238095,10.28,12,6,0.026753006661415585,-0.14245377805020504,0.006842108060723939,-0.027927431882630915,0.010086530442032737,-0.08298622236464351,1.0,1.0,False,0.85,0.5,,,True,12.0,False,4.0,0.13316469349457674
downside_downsize__rs_minus_pct__session__t85__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85}",0,86,0,0,0,-0.0,0.0,43,43,5863.999999999895,6049.500000000035,0,0,0.0,0.0,82.00000000610453,0.0014869766458178403,0.0011680790434228626,-22697.499999995365,1.0003156942386038,0.4654320987654321,0.10123456790877103,810,810,0.4636519748139668,9.736691471093303,12,6,9053.000000003944,0.23854056283195493,0.18287107770758287,-18986.499999998978,1.052609251510949,0.4864376130198915,16.370705244130097,553,553,0.4525368248772504,9.503273322422258,7,4,-8970.999999997835,-0.5226519247852357,-0.432035571883802,-14385.499999998083,0.8976672560315051,0.42023346303501946,-34.9066147859838,257,257,0.4895238095238095,10.28,12,6,0.01950876361087503,-0.06016271518019295,0.004682611978985118,-0.011511708447277114,0.01029503753127511,-0.02427996724697177,1.0,1.0,False,0.85,0.75,,,True,21.0,False,4.0,0.1255928047723096
downside_downsize__rs_minus_pct__session__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,57,0,0,0,-0.0,0.0,28,29,6830.499999999867,7660.50000000002,0,0,0.0,0.0,-562.4999999939027,-0.010207697530300494,-0.008008781440617585,-22637.49999999537,0.997826326375669,0.4654320987654321,-0.694444444436917,810,810,0.4636519748139668,9.736691471093303,12,6,9338.000000003945,0.24556283883216873,0.18823282573942673,-17746.499999998978,1.0543336591723929,0.4864376130198915,16.886075949374224,553,553,0.4525368248772504,9.503273322422258,7,4,-9900.49999999785,-0.5806219263684951,-0.4781023971891094,-15104.49999999808,0.8860892026071814,0.42023346303501946,-38.52334630349358,257,257,0.4895238095238095,10.28,12,6,0.026531039611088825,-0.11813271676345233,0.00640701964042889,-0.023089761871600833,0.07493223519599926,-0.07547438499057937,1.0,1.0,False,0.9,0.5,,,True,1.0,False,4.0,0.16527856113717423
downside_downsize__rs_minus_pct__session__t90__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9}",0,57,0,0,0,-0.0,0.0,28,29,3712.9999999999313,3758.5000000000127,0,0,0.0,0.0,222.00000000616637,0.0039980191079686585,0.003140041980258276,-22887.499999995314,1.000847664721898,0.4654320987654321,0.2740740740816869,810,810,0.4636519748139668,9.736691471093303,12,6,9128.000000003987,0.238932429603135,0.18298010158976583,-18313.49999999897,1.0525759508799855,0.4864376130198915,16.506329113931262,553,553,0.4525368248772504,9.503273322422258,7,4,-8905.999999997819,-0.5149685808964535,-0.4263663841483735,-14374.999999998065,0.8991170190472633,0.42023346303501946,-34.65369649804599,257,257,0.4895238095238095,10.28,12,6,0.019900630382055084,-0.052479371291410726,0.00464931134802149,-0.010061945431518948,0.045376355296081416,-0.02353234362206382,1.0,1.0,False,0.9,0.75,,,True,9.0,False,4.0,0.1435186702997001
downside_downsize__rs_minus_pct__session__t95__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,26,0,0,0,-0.0,0.0,13,13,2897.9999999999495,3773.9999999999927,0,0,0.0,0.0,-608.4999999937954,-0.01093891613295908,-0.008570522885767795,-23808.499999995285,0.9976837665724166,0.4654320987654321,-0.7512345678935746,810,810,0.4636519748139668,9.736691471093303,12,6,9282.500000004009,0.2422333549342084,0.18533337977151312,-18299.99999999896,1.0532708564083084,0.4864376130198915,16.785714285721536,553,553,0.4525368248772504,9.503273322422258,7,4,-9890.999999997803,-0.5725033280576073,-0.47131561093304525,-15010.999999998046,0.8881867510739532,0.42023346303501946,-38.486381322948645,257,257,0.4895238095238095,10.28,12,6,0.023201555713128486,-0.11001411845256454,0.005344216876344454,-0.02099221340482904,0.04608006672227052,-0.06881697461640827,1.0,1.0,False,0.95,0.5,,,True,7.0,False,4.0,0.14731043244953265
downside_downsize__rs_minus_pct__session__t95__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95}",0,26,0,0,0,-0.0,0.0,13,13,1556.9999999999732,1924.4999999999993,0,0,0.0,0.0,-99.99999999378088,-0.001791096475885514,-0.0014048047018324712,-23647.49999999527,0.9996212867162763,0.4654320987654321,-0.12345679011577886,810,810,0.4636519748139668,9.736691471093303,12,6,8863.500000004018,0.23099590077737192,0.1765980754696419,-18663.999999998956,1.0506669562955941,0.4864376130198915,16.028028933099492,553,553,0.4525368248772504,9.503273322422258,7,4,-8963.499999997797,-0.514291245785967,-0.42557161527905724,-14390.499999998043,0.8994170486615901,0.42023346303501946,-34.87743190660621,257,257,0.4895238095238095,10.28,12,6,0.011964101556292017,-0.051802036180924216,0.0027403167636301795,-0.009761915817192102,0.027105921601335552,-0.024635978496924466,1.0,1.0,False,0.95,0.75,,,True,20.0,False,4.0,0.12606512570968584
downside_downsize__rs_minus_share_pct__30m__t85__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_share_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_share_pct"", ""high_threshold"": 0.85}",0,112,0,0,0,-0.0,0.0,60,52,20209.999999999534,22299.000000000036,0,0,0.0,0.0,-1821.4999999942575,-0.03470720425924936,-0.027065252732053957,-24730.99999999607,0.9925773943659333,0.4654320987654321,-2.248765432091676,810,810,0.4636519748139668,9.736691471093303,12,6,6425.000000003711,0.1778265726266481,0.13484044984188784,-18279.49999999942,1.0393321191901184,0.4864376130198915,11.618444846299658,553,553,0.4525368248772504,9.503273322422258,7,4,-8246.499999997968,-0.5051082314948137,-0.4176131192245068,-14473.499999998214,0.8994899233971198,0.42023346303501946,-32.08754863812439,257,257,0.4895238095238095,10.28,12,6,-0.04120522659443179,-0.0426190218897709,-0.008594520341845602,-0.009689041081662464,0.04714866555460679,-0.030545765246198744,1.0,1.0,False,0.85,0.5,,,False,,False,2.0,0.0806502021145025
downside_downsize__rs_minus_share_pct__30m__t85__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_share_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_share_pct"", ""high_threshold"": 0.85}",0,112,0,0,0,-0.0,0.0,60,52,10396.49999999976,11274.500000000018,0,0,0.0,0.0,-610.4999999940101,-0.011308435787411983,-0.008848708150086013,-24290.99999999589,0.9976078757898066,0.4654320987654321,-0.7537037036963087,810,810,0.4636519748139668,9.736691471093303,12,6,7455.500000003867,0.20103324561795238,0.15294711161767555,-18630.499999999418,1.0440093974865503,0.4864376130198915,13.481916817366848,553,553,0.4525368248772504,9.503273322422258,7,4,-8065.999999997876,-0.47811211356029676,-0.39676148235789893,-14122.999999998134,0.905996701843144,0.42023346303501946,-31.385214007773836,257,257,0.4895238095238095,10.28,12,6,-0.01799855360312752,-0.015622903955254008,-0.00391724204541366,-0.0031822626356382555,0.028852168473705225,-0.005589376624309104,1.0,1.0,False,0.85,0.75,,,False,,False,2.0,0.09564408222464237
downside_downsize__rs_minus_share_pct__30m__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_minus_share_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_share_pct"", ""high_threshold"": 0.9}",0,80,0,0,0,-0.0,0.0,38,42,13119.999999999713,18590.000000000015,0,0,0.0,0.0,-5202.499999994048,-0.0975369300330876,-0.07566127647859508,-25899.499999995474,0.9793951419666036,0.4654320987654321,-6.4228395061654915,810,810,0.4636519748139668,9.736691471093303,12,6,2820.0000000038294,0.0773870431117648,0.058070794078501506,-19324.999999998945,1.0168315502037029,0.4864376130198915,5.09945750452772,553,553,0.4525368248772504,9.503273322422258,7,4,-8022.4999999978845,-0.4758434112988409,-0.3956318623791595,-13909.499999998145,0.9055582042815404,0.42023346303501946,-31.215953307384765,257,257,0.4895238095238095,10.28,12,6,-0.1416447561093151,-0.01335420169379814,-0.031095089328261105,-0.003620760197241779,-0.007349874895746669,0.009612303748792036,1.0,1.0,False,0.9,0.5,,,False,,False,2.0,-0.05153871142284064
