variant_name,family,feature_key,horizon,context_key,high_threshold,low_threshold,up_multiplier,down_multiplier,promotion_candidate,oos_promotion_ready,support_cluster_count,is_screen_score,is_sharpe,oos_sharpe,oos_sharpe_delta_vs_baseline,oos_net_pnl,oos_max_drawdown,oos_max_drawdown_improvement_vs_baseline,oos_profit_factor,oos_trade_count
downside_downsize__rs_minus_share_pct__60m__t90__d50,downside_downsize,rs_minus_share_pct,60m,,0.9,,,0.5,False,False,2.0,0.0513976810729119,0.15664969907311754,-0.27217677914421373,0.19031243046082902,-4588.999999998005,-11347.499999998981,0.19203246822595546,0.9442388893952045,257
downside_downsize__rs_minus_share_pct__60m__t90__d75,downside_downsize,rs_minus_share_pct,60m,,0.9,,,0.75,False,False,2.0,0.08118180628929195,0.18943324303471706,-0.37338044625553385,0.0891087633495089,-6412.999999997895,-12547.999999998148,0.10655416711168761,0.9254393358950584,257
downside_downsize__rs_minus_share_pct__60m__t95__d50,downside_downsize,rs_minus_share_pct,60m,,0.95,,,0.5,True,False,2.0,0.12838272622491553,0.23035340512576205,-0.49773966995920144,-0.035250460354158686,-8561.999999997877,-14604.99999999812,-0.03990886112002293,0.9017995389326849,257
downside_downsize__rs_minus_share_pct__60m__t95__d75,downside_downsize,rs_minus_share_pct,60m,,0.95,,,0.75,True,False,2.0,0.11524549495828233,0.22289499532407417,-0.4836223808090553,-0.021133171204012535,-8402.999999997828,-14367.999999998083,-0.02303392787212735,0.9050154294822014,257
downside_downsize__rs_minus_share_pct__90m__t85__d50,downside_downsize,rs_minus_share_pct,90m,,0.85,,,0.5,False,False,2.0,0.07473702722395044,0.1851287933296121,-0.38544430356051584,0.0770449060445269,-6327.999999998037,-11528.999999998985,0.1791092598525688,0.9219189576032994,257
downside_downsize__rs_minus_share_pct__90m__t85__d75,downside_downsize,rs_minus_share_pct,90m,,0.85,,,0.75,False,False,2.0,0.0968173233708336,0.2070519953717452,-0.4233231488072744,0.039166060797768354,-7166.999999997914,-12685.99999999817,0.09672825661291291,0.916045333411449,257
downside_downsize__rs_minus_share_pct__90m__t90__d50,downside_downsize,rs_minus_share_pct,90m,,0.9,,,0.5,False,False,2.0,0.061508444116393834,0.182690882999455,-0.27035565189745436,0.1921335577075884,-4573.999999998045,-10233.49999999969,0.27135177471600114,0.9447947908683514,257
downside_downsize__rs_minus_share_pct__90m__t90__d75,downside_downsize,rs_minus_share_pct,90m,,0.9,,,0.75,False,False,2.0,0.0842027892794656,0.20123650644188248,-0.3738439792405106,0.08864523036453215,-6433.499999997914,-12080.499999998177,0.1398412189825293,0.9254588218937049,257
downside_downsize__rs_minus_share_pct__90m__t95__d50,downside_downsize,rs_minus_share_pct,90m,,0.95,,,0.5,True,False,2.0,0.16118983401902645,0.2637868881506449,-0.5013248523795932,-0.03883564277455048,-8617.99999999791,-13684.999999998174,0.025597208871794085,0.901107349819288,257
downside_downsize__rs_minus_share_pct__90m__t95__d75,downside_downsize,rs_minus_share_pct,90m,,0.95,,,0.75,True,False,2.0,0.13605967946666855,0.24412966882210024,-0.4881473480062306,-0.025658138401187858,-8478.999999997843,-13955.999999998108,0.006301399124208026,0.9041845117693138,257
downside_downsize__rs_minus_share_pct__session__t85__d50,downside_downsize,rs_minus_share_pct,session,,0.85,,,0.5,False,False,2.0,0.0708240600936864,0.17900133959473472,-0.4525125294534983,0.00997668015154446,-7395.499999998014,-12691.499999998263,0.09633664423795521,0.9090540166631019,257
downside_downsize__rs_minus_share_pct__session__t85__d75,downside_downsize,rs_minus_share_pct,session,,0.85,,,0.75,False,False,2.0,0.08438135560550056,0.19973851458103004,-0.4531510401890827,0.009338169415960051,-7650.499999997903,-13241.999999998157,0.05713980561785684,0.9104775389368222,257
downside_downsize__rs_minus_share_pct__session__t90__d50,downside_downsize,rs_minus_share_pct,session,,0.9,,,0.5,True,True,2.0,0.15368266735865457,0.2418707608834615,-0.4285796655190387,0.03390954408600405,-7165.499999998001,-12446.499999998246,0.11378119548577824,0.9138663669529791,257
downside_downsize__rs_minus_share_pct__session__t90__d75,downside_downsize,rs_minus_share_pct,session,,0.9,,,0.75,True,True,2.0,0.12457391713126402,0.22736343519468094,-0.4461937634952051,0.01629544610983763,-7625.999999997893,-13209.999999998148,0.059418277617573,0.9117509214310319,257
downside_downsize__rs_minus_share_pct__session__t95__d50,downside_downsize,rs_minus_share_pct,session,,0.95,,,0.5,True,False,2.0,0.12417931920943444,0.2354273533650897,-0.551821054179876,-0.08933184457483329,-9413.999999997908,-14480.999999998174,-0.031079782121129218,0.8916386573967703,257
downside_downsize__rs_minus_share_pct__session__t95__d75,downside_downsize,rs_minus_share_pct,session,,0.95,,,0.75,True,False,2.0,0.11480766536032026,0.2287239807906018,-0.5084547400620147,-0.04596553045697199,-8791.999999997843,-14268.999999998108,-0.015984905123009305,0.90041907350778,257
downside_downsize__rs_ratio_pct__30m__t85__d50,downside_downsize,rs_ratio_pct,30m,,0.85,,,0.5,False,False,2.0,0.0806502021145025,0.1778265726266481,-0.5051082314948137,-0.0426190218897709,-8246.499999997968,-14473.499999998214,-0.030545765246198744,0.8994899233971198,257
downside_downsize__rs_ratio_pct__30m__t85__d75,downside_downsize,rs_ratio_pct,30m,,0.85,,,0.75,False,False,2.0,0.09564408222464237,0.20103324561795238,-0.47811211356029676,-0.015622903955254008,-8065.999999997876,-14122.999999998134,-0.005589376624309104,0.905996701843144,257
downside_downsize__rs_ratio_pct__30m__t90__d50,downside_downsize,rs_ratio_pct,30m,,0.9,,,0.5,False,False,2.0,-0.05153871142284064,0.0773870431117648,-0.4758434112988409,-0.01335420169379814,-8022.4999999978845,-13909.499999998145,0.009612303748792036,0.9055582042815404,257
downside_downsize__rs_ratio_pct__30m__t90__d75,downside_downsize,rs_ratio_pct,30m,,0.9,,,0.75,False,False,2.0,0.02876773600988311,0.15094354800951712,-0.46563617238497035,-0.003146962779927598,-7999.499999997833,-13886.499999998086,0.011249955498591703,0.9083692720056579,257
downside_downsize__rs_ratio_pct__30m__t95__d50,downside_downsize,rs_ratio_pct,30m,,0.95,,,0.5,False,False,2.0,0.09471946461469233,0.21806322810579734,-0.385741611178772,0.07674759842627077,-6682.499999997899,-12569.49999999816,0.10502331873687797,0.9230893176730781,257
downside_downsize__rs_ratio_pct__30m__t95__d75,downside_downsize,rs_ratio_pct,30m,,0.95,,,0.75,False,False,2.0,0.09280047648045102,0.2154564597216686,-0.41970226723503135,0.042786942370011405,-7323.499999997842,-13210.499999998097,0.05938267649258107,0.9170287371623336,257
downside_downsize__rs_ratio_pct__60m__t85__d50,downside_downsize,rs_ratio_pct,60m,,0.85,,,0.5,False,False,2.0,0.11064954310378164,0.20481873291612243,-0.3005781839554977,0.16191102564954507,-4978.999999998054,-11105.999999998294,0.2092278115988574,0.9380598128981117,257
downside_downsize__rs_ratio_pct__60m__t85__d75,downside_downsize,rs_ratio_pct,60m,,0.85,,,0.75,False,False,2.0,0.11262911195673939,0.21525127197935323,-0.3794115566877651,0.08307765291727764,-6452.499999997919,-12459.499999998174,0.112855566235899,0.9240694759882077,257
downside_downsize__rs_ratio_pct__60m__t90__d50,downside_downsize,rs_ratio_pct,60m,,0.9,,,0.5,False,False,2.0,0.0513976810729119,0.15664969907311754,-0.27217677914421373,0.19031243046082902,-4588.999999998005,-11347.499999998981,0.19203246822595546,0.9442388893952045,257
downside_downsize__rs_ratio_pct__60m__t90__d75,downside_downsize,rs_ratio_pct,60m,,0.9,,,0.75,False,False,2.0,0.08118180628929195,0.18943324303471706,-0.37338044625553385,0.0891087633495089,-6412.999999997895,-12547.999999998148,0.10655416711168761,0.9254393358950584,257
downside_downsize__rs_ratio_pct__60m__t95__d50,downside_downsize,rs_ratio_pct,60m,,0.95,,,0.5,True,False,2.0,0.12838272622491553,0.23035340512576205,-0.49773966995920144,-0.035250460354158686,-8561.999999997877,-14604.99999999812,-0.03990886112002293,0.9017995389326849,257
downside_downsize__rs_ratio_pct__60m__t95__d75,downside_downsize,rs_ratio_pct,60m,,0.95,,,0.75,True,False,2.0,0.11524549495828233,0.22289499532407417,-0.4836223808090553,-0.021133171204012535,-8402.999999997828,-14367.999999998083,-0.02303392787212735,0.9050154294822014,257
downside_downsize__rs_ratio_pct__90m__t85__d50,downside_downsize,rs_ratio_pct,90m,,0.85,,,0.5,False,False,2.0,0.07473702722395044,0.1851287933296121,-0.38544430356051584,0.0770449060445269,-6327.999999998037,-11528.999999998985,0.1791092598525688,0.9219189576032994,257
downside_downsize__rs_ratio_pct__90m__t85__d75,downside_downsize,rs_ratio_pct,90m,,0.85,,,0.75,False,False,2.0,0.0968173233708336,0.2070519953717452,-0.4233231488072744,0.039166060797768354,-7166.999999997914,-12685.99999999817,0.09672825661291291,0.916045333411449,257
downside_downsize__rs_ratio_pct__90m__t90__d50,downside_downsize,rs_ratio_pct,90m,,0.9,,,0.5,False,False,2.0,0.061508444116393834,0.182690882999455,-0.27035565189745436,0.1921335577075884,-4573.999999998045,-10233.49999999969,0.27135177471600114,0.9447947908683514,257
downside_downsize__rs_ratio_pct__90m__t90__d75,downside_downsize,rs_ratio_pct,90m,,0.9,,,0.75,False,False,2.0,0.0842027892794656,0.20123650644188248,-0.3738439792405106,0.08864523036453215,-6433.499999997914,-12080.499999998177,0.1398412189825293,0.9254588218937049,257
downside_downsize__rs_ratio_pct__90m__t95__d50,downside_downsize,rs_ratio_pct,90m,,0.95,,,0.5,True,False,2.0,0.16118983401902645,0.2637868881506449,-0.5013248523795932,-0.03883564277455048,-8617.99999999791,-13684.999999998174,0.025597208871794085,0.901107349819288,257
downside_downsize__rs_ratio_pct__90m__t95__d75,downside_downsize,rs_ratio_pct,90m,,0.95,,,0.75,True,False,2.0,0.13605967946666855,0.24412966882210024,-0.4881473480062306,-0.025658138401187858,-8478.999999997843,-13955.999999998108,0.006301399124208026,0.9041845117693138,257
downside_downsize__rs_ratio_pct__session__t85__d50,downside_downsize,rs_ratio_pct,session,,0.85,,,0.5,False,False,2.0,0.0708240600936864,0.17900133959473472,-0.4525125294534983,0.00997668015154446,-7395.499999998014,-12691.499999998263,0.09633664423795521,0.9090540166631019,257
downside_downsize__rs_ratio_pct__session__t85__d75,downside_downsize,rs_ratio_pct,session,,0.85,,,0.75,False,False,2.0,0.08438135560550056,0.19973851458103004,-0.4531510401890827,0.009338169415960051,-7650.499999997903,-13241.999999998157,0.05713980561785684,0.9104775389368222,257
downside_downsize__rs_ratio_pct__session__t90__d50,downside_downsize,rs_ratio_pct,session,,0.9,,,0.5,True,True,2.0,0.15368266735865457,0.2418707608834615,-0.4285796655190387,0.03390954408600405,-7165.499999998001,-12446.499999998246,0.11378119548577824,0.9138663669529791,257
downside_downsize__rs_ratio_pct__session__t90__d75,downside_downsize,rs_ratio_pct,session,,0.9,,,0.75,True,True,2.0,0.12457391713126402,0.22736343519468094,-0.4461937634952051,0.01629544610983763,-7625.999999997893,-13209.999999998148,0.059418277617573,0.9117509214310319,257
downside_downsize__rs_ratio_pct__session__t95__d50,downside_downsize,rs_ratio_pct,session,,0.95,,,0.5,True,False,2.0,0.12417931920943444,0.2354273533650897,-0.551821054179876,-0.08933184457483329,-9413.999999997908,-14480.999999998174,-0.031079782121129218,0.8916386573967703,257
downside_downsize__rs_ratio_pct__session__t95__d75,downside_downsize,rs_ratio_pct,session,,0.95,,,0.75,True,False,2.0,0.11480766536032026,0.2287239807906018,-0.5084547400620147,-0.04596553045697199,-8791.999999997843,-14268.999999998108,-0.015984905123009305,0.90041907350778,257
downside_three_state__rs_minus_pct__30m__t85__lo25__u110__d75,downside_three_state,rs_minus_pct,30m,,0.85,0.25,1.1,0.75,True,True,2.0,0.12024304966560026,0.23150700130688234,-0.3910210443399571,0.07146816526508565,-6943.9999999977745,-12508.499999998034,0.1093666559863446,0.9223665675379787,257
downside_three_state__rs_minus_pct__30m__t85__lo25__u125__d50,downside_three_state,rs_minus_pct,30m,,0.85,0.25,1.25,0.5,True,True,2.0,0.1464800382294528,0.2458584368892483,-0.3164468120821281,0.14604239752291465,-5840.999999997718,-11389.999999997974,0.18900637260140504,0.9354692592388237,257
downside_three_state__rs_minus_pct__30m__t90__lo25__u110__d75,downside_three_state,rs_minus_pct,30m,,0.9,0.25,1.1,0.75,False,False,2.0,0.09051506438035448,0.21065945530614547,-0.4422593551853029,0.020229854419739846,-7925.499999997735,-13683.999999998008,0.02566841112179698,0.9128726041477944,257
downside_three_state__rs_minus_pct__30m__t90__lo25__u125__d50,downside_three_state,rs_minus_pct,30m,,0.9,0.25,1.25,0.5,False,False,2.0,0.08498618649467352,0.20498025987960503,-0.41732764284138707,0.04516156676365568,-7811.499999997643,-13748.499999997923,0.021075865997376493,0.9164826823049147,257
downside_three_state__rs_minus_pct__30m__t95__lo25__u110__d75,downside_three_state,rs_minus_pct,30m,,0.95,0.25,1.1,0.75,False,False,2.0,0.08555184281122152,0.20845899933399661,-0.4906578926605063,-0.02816868305546355,-8823.499999997723,-14581.999999997997,-0.03827120937021873,0.903982806463921,257
downside_three_state__rs_minus_pct__30m__t95__lo25__u125__d50,downside_three_state,rs_minus_pct,30m,,0.95,0.25,1.25,0.5,False,False,2.0,0.088292693137805,0.21241015928402315,-0.5018205230653067,-0.03933131346026392,-9441.499999997619,-15378.499999997897,-0.09498380148813047,0.9008860055218101,257
downside_three_state__rs_minus_pct__60m__t85__lo25__u110__d75,downside_three_state,rs_minus_pct,60m,,0.85,0.25,1.1,0.75,False,False,2.0,0.11645839918955117,0.23914155403144036,-0.5660702982554736,-0.10358108865043086,-10068.999999997766,-15383.999999998034,-0.09537541386309129,0.8895258575762611,257
downside_three_state__rs_minus_pct__60m__t85__lo25__u125__d50,downside_three_state,rs_minus_pct,60m,,0.85,0.25,1.25,0.5,False,False,2.0,0.14433636680031275,0.2751346772261531,-0.6263933189684626,-0.16390410936341987,-11666.999999997714,-16571.499999997992,-0.17992808572753105,0.8759799518461834,257
downside_three_state__rs_minus_pct__60m__t90__lo25__u110__d75,downside_three_state,rs_minus_pct,60m,,0.9,0.25,1.1,0.75,False,False,2.0,0.09445265881454847,0.22308613887507384,-0.5030472597900066,-0.04055805018496389,-9059.499999997724,-14580.49999999799,-0.03816440599523155,0.9014092937207752,257
downside_three_state__rs_minus_pct__60m__t90__lo25__u125__d50,downside_three_state,rs_minus_pct,60m,,0.9,0.25,1.25,0.5,False,False,2.0,0.0999511998533815,0.2423759281095986,-0.5257464757112432,-0.06325726610620047,-9975.499999997635,-15188.999999997914,-0.08149097511481634,0.8956995880471141,257
downside_three_state__rs_minus_pct__60m__t95__lo25__u110__d75,downside_three_state,rs_minus_pct,60m,,0.95,0.25,1.1,0.75,False,False,2.0,0.11703445521547,0.23552015623700265,-0.465107020381652,-0.002617810776609275,-8473.499999997724,-14730.499999997986,-0.048844743493897745,0.9084786952530329,257
downside_three_state__rs_minus_pct__60m__t95__lo25__u125__d50,downside_three_state,rs_minus_pct,60m,,0.95,0.25,1.25,0.5,False,False,2.0,0.14856486518106027,0.2705414133954721,-0.44704927593702554,0.015439933668017214,-8629.499999997633,-15350.999999997903,-0.09302573961337535,0.9109644869070193,257
downside_three_state__rs_minus_pct__90m__t85__lo25__u110__d75,downside_three_state,rs_minus_pct,90m,,0.85,0.25,1.1,0.75,False,False,2.0,0.09555659292240731,0.21430942007342146,-0.48820481025085816,-0.025715600645815406,-8758.499999997759,-13851.999999998023,0.01370643312328952,0.9038124680830252,257
downside_three_state__rs_minus_pct__90m__t85__lo25__u125__d50,downside_three_state,rs_minus_pct,90m,,0.85,0.25,1.25,0.5,False,False,2.0,0.07267634560240639,0.20815022606279618,-0.5059185478762611,-0.043429338271218365,-9566.999999997703,-13992.999999997974,0.003666915874546552,0.8984211588078742,257
downside_three_state__rs_minus_pct__90m__t90__lo25__u110__d75,downside_three_state,rs_minus_pct,90m,,0.9,0.25,1.1,0.75,False,False,2.0,0.08475267473934492,0.20911005536823632,-0.5087333549226568,-0.04624414531761406,-9200.49999999773,-14457.999999998005,-0.02944213037132165,0.9002163668801633,257
downside_three_state__rs_minus_pct__90m__t90__lo25__u125__d50,downside_three_state,rs_minus_pct,90m,,0.9,0.25,1.25,0.5,False,False,2.0,0.06462098688830023,0.20342878811177165,-0.5458098137534486,-0.08332060414840586,-10442.999999997652,-15093.99999999794,-0.07472676136566288,0.8916341524157609,257
downside_three_state__rs_minus_pct__90m__t95__lo25__u110__d75,downside_three_state,rs_minus_pct,90m,,0.95,0.25,1.1,0.75,False,False,2.0,0.10107106820659692,0.22219219174517954,-0.5066791866534972,-0.044189977048454454,-9219.999999997704,-14308.499999997975,-0.01879739399764868,0.9007604419497239,257
downside_three_state__rs_minus_pct__90m__t95__lo25__u125__d50,downside_three_state,rs_minus_pct,90m,,0.95,0.25,1.25,0.5,False,False,2.0,0.09581539842272198,0.22823758559803903,-0.5385617782864358,-0.07607256868139306,-10404.4999999976,-14717.499999997897,-0.04791911424400697,0.8936243086014795,257
downside_three_state__rs_minus_pct__session__t85__lo25__u110__d75,downside_three_state,rs_minus_pct,session,,0.85,0.25,1.1,0.75,True,False,2.0,0.11845421901300775,0.23291830561549087,-0.5324688746113201,-0.06997966500627734,-9464.499999997764,-15060.99999999802,-0.07237708711596182,0.8956493456377905,257
downside_three_state__rs_minus_pct__session__t85__lo25__u125__d50,downside_three_state,rs_minus_pct,session,,0.85,0.25,1.25,0.5,False,False,2.0,0.10559558658203451,0.23394623859706656,-0.6415411941530119,-0.17905198454796917,-11855.999999997694,-17354.99999999794,-0.23571504859556186,0.8733184455438348,257
downside_three_state__rs_minus_pct__session__t90__lo25__u110__d75,downside_three_state,rs_minus_pct,session,,0.9,0.25,1.1,0.75,True,False,2.0,0.12920155670411893,0.2333749185326971,-0.5251058953417648,-0.06261668573672202,-9399.49999999775,-15050.499999997997,-0.07162946349105362,0.8970645406808555,257
downside_three_state__rs_minus_pct__session__t90__lo25__u125__d50,downside_three_state,rs_minus_pct,session,,0.9,0.25,1.25,0.5,True,False,2.0,0.12619465244219058,0.2340284711716458,-0.6196268194815605,-0.15713760987651776,-11586.99999999766,-17249.499999997905,-0.2282032112214972,0.8778573649784903,257
downside_three_state__rs_minus_pct__session__t95__lo25__u110__d75,downside_three_state,rs_minus_pct,session,,0.95,0.25,1.1,0.75,True,False,2.0,0.11276756071699476,0.22569030491977732,-0.5245073734650336,-0.06201816385999087,-9456.999999997726,-15065.99999999798,-0.07273309836591452,0.8973732901426703,257
downside_three_state__rs_minus_pct__session__t95__lo25__u125__d50,downside_three_state,rs_minus_pct,session,,0.95,0.25,1.25,0.5,False,False,2.0,0.11017605725217167,0.23111733347092075,-0.6123861789751102,-0.1498969693700674,-11577.499999997613,-17155.99999999787,-0.2215458008473261,0.8799139093455248,257
downside_three_state__rs_minus_share_pct__30m__t85__lo25__u110__d75,downside_three_state,rs_minus_share_pct,30m,,0.85,0.25,1.1,0.75,False,False,1.0,0.0965616703337201,0.21408328287524742,-0.49173002471000465,-0.029240815104961904,-8500.999999997837,-14702.499999998083,-0.046851080494153534,0.9034460042706138,257
downside_three_state__rs_minus_share_pct__30m__t85__lo25__u125__d50,downside_three_state,rs_minus_share_pct,30m,,0.85,0.25,1.25,0.5,False,False,1.0,0.09848418105158568,0.2258948998303227,-0.46411030664273084,-0.0016210970376880907,-8109.999999997881,-14982.999999998117,-0.06682331161666226,0.9065641291512069,257
downside_three_state__rs_minus_share_pct__30m__t90__lo25__u110__d75,downside_three_state,rs_minus_share_pct,30m,,0.9,0.25,1.1,0.75,False,False,1.0,0.03597509632194791,0.165145419977652,-0.4795104690727067,-0.017021259467663974,-8434.499999997794,-14465.999999998046,-0.030011748371253505,0.9058018762564437,257
downside_three_state__rs_minus_share_pct__30m__t90__lo25__u125__d50,downside_three_state,rs_minus_share_pct,30m,,0.9,0.25,1.25,0.5,False,False,1.0,-0.0147047109186835,0.13155363496170638,-0.4387549599306944,0.02373424967434834,-7885.999999997797,-14418.999999998037,-0.026665242621670703,0.9120822765406169,257
downside_three_state__rs_minus_share_pct__30m__t95__lo25__u110__d75,downside_three_state,rs_minus_share_pct,30m,,0.95,0.25,1.1,0.75,False,False,1.0,0.09828953485660619,0.22800836385337347,-0.4345709518275847,0.027918257777458044,-7758.499999997801,-13789.999999998054,0.01812097262273612,0.9142745072041233,257
downside_three_state__rs_minus_share_pct__30m__t95__lo25__u125__d50,downside_three_state,rs_minus_share_pct,30m,,0.95,0.25,1.25,0.5,False,False,1.0,0.12295352191013847,0.26251710820867613,-0.35557322516509626,0.10691598443994649,-6545.999999997812,-13078.999999998056,0.06874577236641496,0.9285663620243022,257
downside_three_state__rs_minus_share_pct__60m__t85__lo25__u110__d75,downside_three_state,rs_minus_share_pct,60m,,0.85,0.25,1.1,0.75,False,False,1.0,0.07217675470219449,0.1941377232064315,-0.39729274964094424,0.06519645996409851,-6908.499999997879,-13128.499999998132,0.0652212609918496,0.9206731045252781,257
downside_three_state__rs_minus_share_pct__60m__t85__lo25__u125__d50,downside_three_state,rs_minus_share_pct,60m,,0.85,0.25,1.25,0.5,False,False,1.0,0.03919360125306324,0.1760415157724669,-0.3243030276577568,0.13818618194728594,-5717.499999997956,-12457.499999998196,0.11299797073587967,0.933034668540664,257
downside_three_state__rs_minus_share_pct__60m__t90__lo25__u110__d75,downside_three_state,rs_minus_share_pct,60m,,0.9,0.25,1.1,0.75,False,False,1.0,0.04157687971324038,0.16912469234767466,-0.391302843575971,0.07118636602907175,-6868.999999997853,-13216.999999998103,0.058919861867638465,0.9220499202796393,257
downside_three_state__rs_minus_share_pct__60m__t90__lo25__u125__d50,downside_three_state,rs_minus_share_pct,60m,,0.9,0.25,1.25,0.5,False,False,1.0,-0.016481890162399468,0.13128479619281094,-0.2974889977042475,0.16500021190079522,-5327.49999999791,-12323.499999998156,0.12253907223469121,0.9389702555173288,257
downside_three_state__rs_minus_share_pct__60m__t95__lo25__u110__d75,downside_three_state,rs_minus_share_pct,60m,,0.95,0.25,1.1,0.75,False,False,1.0,0.07608492816745867,0.2021612779242993,-0.49911734848461803,-0.03662813887957528,-8858.999999997792,-15036.999999998041,-0.07066823311617675,0.9021937136359337,257
downside_three_state__rs_minus_share_pct__60m__t95__lo25__u125__d50,downside_three_state,rs_minus_share_pct,60m,,0.95,0.25,1.25,0.5,False,False,1.0,0.056866214072228714,0.2015234831019265,-0.5101931271339021,-0.04770391752885933,-9300.49999999778,-15956.499999998021,-0.13613870198300068,0.8991104843521392,257
downside_three_state__rs_minus_share_pct__90m__t85__lo25__u110__d75,downside_three_state,rs_minus_share_pct,90m,,0.85,0.25,1.1,0.75,False,False,1.0,0.09499295641194293,0.21587308567082367,-0.4093671778395697,0.05312203176547303,-7112.999999997876,-12827.499999998132,0.08665313823917362,0.918596467134762,257
downside_three_state__rs_minus_share_pct__90m__t85__lo25__u125__d50,downside_three_state,rs_minus_share_pct,90m,,0.85,0.25,1.25,0.5,False,False,1.0,0.0897515623558515,0.22111978237619587,-0.38039749814466645,0.0820917114603763,-6712.499999997928,-12320.99999999819,0.12271707785966653,0.9222901399645965,257
downside_three_state__rs_minus_share_pct__90m__t90__lo25__u110__d75,downside_three_state,rs_minus_share_pct,90m,,0.9,0.25,1.1,0.75,False,False,1.0,0.08250353003477429,0.21017985946795545,-0.3615004445995518,0.10098876500549098,-6379.499999997875,-12221.999999998128,0.1297661006087908,0.9277683423913263,257
downside_three_state__rs_minus_share_pct__90m__t90__lo25__u125__d50,downside_three_state,rs_minus_share_pct,90m,,0.9,0.25,1.25,0.5,False,False,1.0,0.07641294109956964,0.21859066468687996,-0.27374991605908655,0.1887392935459562,-4958.4999999979345,-11742.499999999653,0.16390757947941934,0.9437744856247279,257
downside_three_state__rs_minus_share_pct__90m__t95__lo25__u110__d75,downside_three_state,rs_minus_share_pct,90m,,0.95,0.25,1.1,0.75,False,False,1.0,0.13322057576902732,0.251980955509827,-0.47320679886028844,-0.010717589255245685,-8424.999999997806,-14097.49999999807,-0.0037737192495312737,0.9069112203745864,257
downside_three_state__rs_minus_share_pct__90m__t95__lo25__u125__d50,downside_three_state,rs_minus_share_pct,90m,,0.95,0.25,1.25,0.5,False,False,1.0,0.17041390205376372,0.2942295668213364,-0.4901394388059147,-0.027650229200871956,-9002.499999997803,-14526.99999999807,-0.03435508562071288,0.9026546280277027,257
downside_three_state__rs_minus_share_pct__session__t85__lo25__u110__d75,downside_three_state,rs_minus_share_pct,session,,0.85,0.25,1.1,0.75,False,False,1.0,0.0601034107932451,0.18719397495757062,-0.4605437915476819,0.0019454180573608704,-7953.499999997856,-13556.499999998114,0.034746697995655954,0.9091236288848481,257
downside_three_state__rs_minus_share_pct__session__t85__lo25__u125__d50,downside_three_state,rs_minus_share_pct,session,,0.85,0.25,1.25,0.5,False,False,1.0,0.04630145291791439,0.1724276436097911,-0.4644931482797407,-0.002003938674697947,-8086.9999999979045,-13489.499999998172,0.03951724874505616,0.9063131737324924,257
downside_three_state__rs_minus_share_pct__session__t90__lo25__u110__d75,downside_three_state,rs_minus_share_pct,session,,0.9,0.25,1.1,0.75,False,False,1.0,0.09722435944169638,0.21433006482696798,-0.4537721139203299,0.00871709568471285,-7928.999999997846,-13524.499999998105,0.03702516999537211,0.9103819701499503,257
downside_three_state__rs_minus_share_pct__session__t90__lo25__u125__d50,downside_three_state,rs_minus_share_pct,session,,0.9,0.25,1.25,0.5,True,True,1.0,0.12082381864559161,0.23163884075986088,-0.44230346038958873,0.02018574921545402,-7856.999999997891,-13244.499999998156,0.056961799992879196,0.9109107917340126,257
downside_three_state__rs_minus_share_pct__session__t95__lo25__u110__d75,downside_three_state,rs_minus_share_pct,session,,0.95,0.25,1.1,0.75,False,False,1.0,0.08918185276678792,0.2158318770620934,-0.5147289795470372,-0.052239769941994474,-9094.999999997803,-14583.499999998068,-0.038378012745210445,0.8993370300273592,257
downside_three_state__rs_minus_share_pct__session__t95__lo25__u125__d50,downside_three_state,rs_minus_share_pct,session,,0.95,0.25,1.25,0.5,False,False,1.0,0.09277239296608084,0.22598931167730135,-0.5587930939656486,-0.09630388436060583,-10105.499999997799,-15278.99999999808,-0.087899177614028,0.8900117547182342,257
downside_three_state__rs_ratio_pct__30m__t85__lo25__u110__d75,downside_three_state,rs_ratio_pct,30m,,0.85,0.25,1.1,0.75,False,False,1.0,0.0965616703337201,0.21408328287524742,-0.49173002471000465,-0.029240815104961904,-8500.999999997837,-14702.499999998083,-0.046851080494153534,0.9034460042706138,257
downside_three_state__rs_ratio_pct__30m__t85__lo25__u125__d50,downside_three_state,rs_ratio_pct,30m,,0.85,0.25,1.25,0.5,False,False,1.0,0.09848418105158568,0.2258948998303227,-0.46411030664273084,-0.0016210970376880907,-8109.999999997881,-14982.999999998117,-0.06682331161666226,0.9065641291512069,257
downside_three_state__rs_ratio_pct__30m__t90__lo25__u110__d75,downside_three_state,rs_ratio_pct,30m,,0.9,0.25,1.1,0.75,False,False,1.0,0.03597509632194791,0.165145419977652,-0.4795104690727067,-0.017021259467663974,-8434.499999997794,-14465.999999998046,-0.030011748371253505,0.9058018762564437,257
downside_three_state__rs_ratio_pct__30m__t90__lo25__u125__d50,downside_three_state,rs_ratio_pct,30m,,0.9,0.25,1.25,0.5,False,False,1.0,-0.0147047109186835,0.13155363496170638,-0.4387549599306944,0.02373424967434834,-7885.999999997797,-14418.999999998037,-0.026665242621670703,0.9120822765406169,257
downside_three_state__rs_ratio_pct__30m__t95__lo25__u110__d75,downside_three_state,rs_ratio_pct,30m,,0.95,0.25,1.1,0.75,False,False,1.0,0.09828953485660619,0.22800836385337347,-0.4345709518275847,0.027918257777458044,-7758.499999997801,-13789.999999998054,0.01812097262273612,0.9142745072041233,257
