simulation_method,variant_name,variant_label,ruleset_name,run_id,start_session_date,status,pass,fail,expire,failure_reason,days_to_pass,days_to_fail,days_traded,calendar_days,final_pnl_usd,trailing_mll_breached,economic_target_hit,economic_target_day,economic_target_immediate_validation,economic_target_without_immediate_validation,delayed_pass_after_inconsistency,failed_after_economic_target,near_validation_then_fail,extra_traded_days_to_consistency,best_winning_day_usd,best_day_share_at_end,max_favorable_excursion_usd,max_adverse_excursion_usd,max_drawdown_usd
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1948,,pass,True,False,False,,13.0,,13,20,3018.0,False,True,13.0,True,False,False,False,False,,1422.0,0.4711729622266402,3018.0,0.0,-1236.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1949,,pass,True,False,False,,24.0,,24,31,3269.5,False,True,24.0,True,False,False,False,False,,1440.0,0.4404343171738798,3269.5,-1545.0,-1545.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1950,,fail,False,True,False,trailing_mll,,17.0,17,31,-925.0,True,False,,False,False,False,False,False,,640.0,,1378.5,-925.0,-2303.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1951,,pass,True,False,False,,20.0,,20,30,4040.5,False,True,20.0,True,False,False,False,False,,1440.0,0.3563915357010271,4040.5,-464.0,-1637.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1952,,expire,False,False,True,,,,35,57,2034.0,False,False,,False,False,False,False,False,,1422.0,0.6991150442477876,2768.5,-24.0,-836.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1953,,pass,True,False,False,,33.0,,33,49,3246.0,False,True,33.0,True,False,False,False,False,,1286.0,0.3961799137399877,3246.0,-859.0,-1451.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1954,,fail,False,True,False,trailing_mll,,30.0,30,45,667.5,True,False,,False,False,False,False,False,,1330.0,1.9925093632958801,2925.5,-658.5,-2258.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1955,,pass,True,False,False,,12.0,,12,14,3128.5,False,True,12.0,True,False,False,False,False,,1108.0,0.35416333706249004,3128.5,-473.0,-588.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1956,,pass,True,False,False,,13.0,,13,20,3719.0,False,True,13.0,True,False,False,False,False,,1440.0,0.38720086044635654,3719.0,-1050.5,-1050.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1957,,pass,True,False,False,,20.0,,20,28,3643.0,False,True,20.0,True,False,False,False,False,,1396.0,0.3832006587976942,3643.0,-719.5,-1062.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1958,,fail,False,True,False,trailing_mll,,11.0,11,11,186.5,True,False,,False,False,False,False,False,,1412.0,7.571045576407506,2196.0,-122.0,-2009.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1959,,pass,True,False,False,,13.0,,13,24,3078.5,False,True,13.0,True,False,False,False,False,,1024.0,0.3326295273672243,3078.5,0.0,-744.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1960,,fail,False,True,False,trailing_mll,,23.0,23,33,-1069.0,True,False,,False,False,False,False,False,,1440.0,,1167.0,-1069.0,-2236.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1961,,pass,True,False,False,,32.0,,32,49,3511.0,False,True,32.0,True,False,False,False,False,,1412.0,0.4021646254628311,3511.0,-1000.5,-1941.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1962,,expire,False,False,True,,,,35,56,2425.0,False,False,,False,False,False,False,False,,1370.0,0.5649484536082474,2425.0,-670.0,-1734.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1963,,fail,False,True,False,trailing_mll,,10.0,10,14,-1219.0,True,False,,False,False,False,False,False,,798.0,,798.0,-1219.0,-2017.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1964,,pass,True,False,False,,15.0,,15,18,3969.0,False,True,15.0,True,False,False,False,False,,1445.0,0.36407155454774504,3969.0,-611.0,-645.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1965,,pass,True,False,False,,11.0,,11,15,3240.0,False,True,11.0,True,False,False,False,False,,1440.0,0.4444444444444444,3240.0,0.0,-741.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1966,,pass,True,False,False,,18.0,,18,30,3127.5,False,True,18.0,True,False,False,False,False,,1203.0,0.384652278177458,3127.5,0.0,-1123.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1967,,expire,False,False,True,,,,35,45,1414.5,False,False,,False,False,False,False,False,,868.0,0.6136443973135384,2185.0,-1229.5,-1778.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1968,,fail,False,True,False,trailing_mll,,13.0,13,21,-1846.0,True,False,,False,False,False,False,False,,504.0,,476.0,-1846.0,-2322.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1969,,pass,True,False,False,,29.0,,29,41,3115.5,False,True,29.0,True,False,False,False,False,,1108.0,0.35564114909324346,3115.5,-212.5,-1065.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1970,,pass,True,False,False,,15.0,,15,20,3133.5,False,True,15.0,True,False,False,False,False,,1280.0,0.40848891016435296,3133.5,-722.0,-1495.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1971,,pass,True,False,False,,20.0,,20,34,3287.0,False,True,20.0,True,False,False,False,False,,1440.0,0.43808944326133253,3287.0,-439.5,-755.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1972,,fail,False,True,False,trailing_mll,,11.0,11,17,-1883.0,True,False,,False,False,False,False,False,,346.5,,397.5,-1883.0,-2280.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1973,,fail,False,True,False,trailing_mll,,22.0,22,37,-935.0,True,False,,False,False,False,False,False,,640.0,,1070.5,-989.5,-2005.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1974,,pass,True,False,False,,12.0,,12,18,3300.5,False,True,12.0,True,False,False,False,False,,1396.0,0.42296621723981215,3300.5,-454.5,-456.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1975,,expire,False,False,True,,,,35,52,2915.0,False,False,,False,False,False,False,False,,1108.0,0.38010291595197254,2915.0,-1157.5,-1352.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1976,,fail,False,True,False,trailing_mll,,16.0,16,19,-1297.0,True,False,,False,False,False,False,False,,597.0,,725.0,-1297.0,-2022.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1977,,pass,True,False,False,,15.0,,15,29,3477.0,False,True,15.0,True,False,False,False,False,,1203.0,0.3459879206212252,3477.0,-448.0,-1470.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1978,,fail,False,True,False,trailing_mll,,6.0,6,9,-2370.5,True,False,,False,False,False,False,False,,15.0,,0.0,-2370.5,-2370.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1979,,pass,True,False,False,,12.0,,12,15,3109.5,False,True,12.0,True,False,False,False,False,,1445.0,0.4647049364849654,3109.5,-323.5,-505.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1980,,fail,False,True,False,trailing_mll,,32.0,32,44,-1325.5,True,False,,False,False,False,False,False,,1314.0,,1067.5,-1325.5,-2393.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1981,,pass,True,False,False,,24.0,,24,36,3676.5,False,True,24.0,True,False,False,False,False,,1422.0,0.386780905752754,3676.5,0.0,-1273.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1982,,pass,True,False,False,,17.0,,17,39,3178.5,False,True,17.0,True,False,False,False,False,,1370.0,0.43102092181846785,3178.5,-718.0,-740.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1983,,pass,True,False,False,,13.0,,13,25,3109.5,False,True,13.0,True,False,False,False,False,,1108.0,0.3563273838237659,3109.5,-245.5,-1242.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1984,,fail,False,True,False,trailing_mll,,19.0,19,22,-554.0,True,False,,False,False,False,False,False,,1422.0,,1528.0,-554.0,-2082.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1985,,expire,False,False,True,,,,35,51,296.0,False,False,,False,False,False,False,False,,1370.0,4.628378378378378,1353.0,-980.0,-1764.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1986,,fail,False,True,False,trailing_mll,,5.0,5,11,-2112.0,True,False,,False,False,False,False,False,,0.0,,0.0,-2112.0,-2112.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1987,,expire,False,False,True,,,,35,47,353.0,False,False,,False,False,False,False,False,,1134.0,3.2124645892351276,2037.0,-1432.0,-1684.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1988,,pass,True,False,False,,17.0,,17,20,3208.5,False,True,17.0,True,False,False,False,False,,1445.0,0.4503662147420913,3208.5,-392.0,-528.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1989,,pass,True,False,False,,8.0,,8,10,3371.5,False,True,8.0,True,False,False,False,False,,1422.0,0.42177072519650005,3371.5,0.0,-548.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1990,,pass,True,False,False,,9.0,,9,12,3805.0,False,True,9.0,True,False,False,False,False,,1314.0,0.34533508541392904,3805.0,-1323.0,-1323.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1991,,expire,False,False,True,,,,35,44,2203.0,False,False,,False,False,False,False,False,,1102.0,0.5002269632319565,2643.5,-347.5,-1449.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1992,,fail,False,True,False,trailing_mll,,7.0,7,7,-1101.5,True,False,,False,False,False,False,False,,1048.0,,1172.0,-1101.5,-2273.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1993,,pass,True,False,False,,13.0,,13,22,3000.5,False,True,13.0,True,False,False,False,False,,808.0,0.2692884519246792,3000.5,0.0,-287.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1994,,pass,True,False,False,,29.0,,29,37,3477.0,False,True,29.0,True,False,False,False,False,,1102.0,0.31693989071038253,3477.0,-1272.5,-1926.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1995,,expire,False,False,True,,,,35,80,1544.5,False,False,,False,False,False,False,False,,1102.0,0.7134995144059566,2579.5,-486.5,-1832.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1996,,fail,False,True,False,trailing_mll,,14.0,14,19,-785.5,True,False,,False,False,False,False,False,,1445.0,,1342.0,-785.5,-2127.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1997,,pass,True,False,False,,14.0,,14,20,3301.5,False,True,14.0,True,False,False,False,False,,1440.0,0.43616537937301225,3301.5,-745.0,-1249.0
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1998,,fail,False,True,False,trailing_mll,,11.0,11,18,-873.0,True,False,,False,False,False,False,False,,1108.0,,1214.5,-873.0,-2087.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_1999,,fail,False,True,False,trailing_mll,,17.0,17,27,-2079.0,True,False,,False,False,False,False,False,,868.0,,16.5,-2079.0,-2095.5
bootstrap_block_5,sizing_3state_realized_vol_ratio_15_60,sizing_3state_realized_vol_ratio_15_60,topstepx_50k_main_35d,bootstrap_2000,,fail,False,True,False,trailing_mll,,26.0,26,47,-1396.0,True,False,,False,False,False,False,False,,785.0,,707.5,-1396.0,-2103.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_0,2024-02-23,fail,False,True,False,trailing_mll,,14.0,14,16,-1659.0,True,False,,False,False,False,False,False,,1302.0,,626.0,-1659.0,-2285.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_1,2024-02-26,fail,False,True,False,trailing_mll,,13.0,13,15,-2285.0,True,False,,False,False,False,False,False,,1302.0,,0.0,-2285.0,-2285.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_2,2024-02-27,fail,False,True,False,trailing_mll,,13.0,13,14,-2285.0,True,False,,False,False,False,False,False,,1302.0,,0.0,-2285.0,-2285.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_3,2024-02-28,fail,False,True,False,trailing_mll,,12.0,12,13,-1545.0,True,False,,False,False,False,False,False,,1302.0,,715.5,-1545.0,-2260.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_4,2024-02-29,fail,False,True,False,trailing_mll,,12.0,12,12,-1545.0,True,False,,False,False,False,False,False,,1302.0,,715.5,-1545.0,-2260.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_5,2024-03-01,fail,False,True,False,trailing_mll,,11.0,11,11,-958.5,True,False,,False,False,False,False,False,,1302.0,,1302.0,-958.5,-2260.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_6,2024-03-04,fail,False,True,False,trailing_mll,,10.0,10,10,-2260.5,True,False,,False,False,False,False,False,,504.0,,0.0,-2260.5,-2260.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_7,2024-03-05,pass,True,False,False,,26.0,,26,28,3964.5,False,True,26.0,True,False,False,False,False,,1415.0,0.3569176440913104,3964.5,-1532.5,-1973.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_8,2024-03-06,pass,True,False,False,,25.0,,25,27,3523.5,False,True,25.0,True,False,False,False,False,,1415.0,0.40158932879239395,3523.5,-1973.5,-1973.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_9,2024-03-07,pass,True,False,False,,24.0,,24,26,4095.0,False,True,24.0,True,False,False,False,False,,1415.0,0.34554334554334554,4095.0,-1402.0,-1865.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_10,2024-03-08,pass,True,False,False,,23.0,,23,25,3631.5,False,True,23.0,True,False,False,False,False,,1415.0,0.3896461517279361,3631.5,-1865.5,-1865.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_11,2024-03-11,pass,True,False,False,,22.0,,22,24,4282.5,False,True,22.0,True,False,False,False,False,,1415.0,0.3304144775248103,4282.5,-1214.5,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_12,2024-03-12,pass,True,False,False,,17.0,,17,19,3075.0,False,True,17.0,True,False,False,False,False,,1415.0,0.46016260162601624,3075.0,-565.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_13,2024-03-13,pass,True,False,False,,19.0,,19,21,3016.0,False,True,19.0,True,False,False,False,False,,1415.0,0.46916445623342173,3016.0,-1069.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_14,2024-03-14,pass,True,False,False,,18.0,,18,20,3064.0,False,True,18.0,True,False,False,False,False,,1415.0,0.4618146214099217,3064.0,-1021.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_15,2024-03-18,pass,True,False,False,,17.0,,17,19,3335.0,False,True,17.0,True,False,False,False,False,,1415.0,0.424287856071964,3335.0,-750.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_16,2024-03-19,pass,True,False,False,,13.0,,13,15,3640.0,False,True,13.0,True,False,False,False,False,,1415.0,0.38873626373626374,3640.0,0.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_17,2024-03-20,pass,True,False,False,,15.0,,15,17,3399.5,False,True,15.0,True,False,False,False,False,,1415.0,0.4162376820120606,3399.5,0.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_18,2024-03-21,pass,True,False,False,,15.0,,15,17,3509.5,False,True,15.0,True,False,False,False,False,,1415.0,0.403191337797407,3509.5,-963.5,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_19,2024-03-22,pass,True,False,False,,14.0,,14,16,3103.5,False,True,14.0,True,False,False,False,False,,1415.0,0.4559368454970195,3103.5,-1369.5,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_20,2024-03-25,pass,True,False,False,,15.0,,15,17,3240.0,False,True,15.0,True,False,False,False,False,,1415.0,0.4367283950617284,3240.0,-1625.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_21,2024-03-26,pass,True,False,False,,14.0,,14,16,3189.0,False,True,14.0,True,False,False,False,False,,1415.0,0.44371276262151144,3189.0,-1676.0,-1676.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_22,2024-03-27,pass,True,False,False,,11.0,,11,13,3463.0,False,True,11.0,True,False,False,False,False,,1415.0,0.4086052555587641,3463.0,-1010.0,-1010.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_23,2024-03-28,pass,True,False,False,,10.0,,10,12,3794.0,False,True,10.0,True,False,False,False,False,,1415.0,0.3729573010015814,3794.0,-679.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_24,2024-04-01,pass,True,False,False,,10.0,,10,11,3794.0,False,True,10.0,True,False,False,False,False,,1415.0,0.3729573010015814,3794.0,-679.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_25,2024-04-02,pass,True,False,False,,9.0,,9,10,3867.0,False,True,9.0,True,False,False,False,False,,1415.0,0.36591673131626584,3867.0,-606.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_26,2024-04-03,pass,True,False,False,,7.0,,7,8,3061.0,False,True,7.0,True,False,False,False,False,,1415.0,0.4622672329304149,3061.0,0.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_27,2024-04-04,pass,True,False,False,,7.0,,7,8,3177.0,False,True,7.0,True,False,False,False,False,,1415.0,0.4453887315077117,3177.0,-95.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_28,2024-04-05,pass,True,False,False,,7.0,,7,7,3177.0,False,True,7.0,True,False,False,False,False,,1415.0,0.4453887315077117,3177.0,-95.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_29,2024-04-08,pass,True,False,False,,6.0,,6,6,3041.0,False,True,6.0,True,False,False,False,False,,1415.0,0.46530746464978623,3041.0,-231.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_30,2024-04-09,pass,True,False,False,,5.0,,5,5,3272.0,False,True,5.0,True,False,False,False,False,,1415.0,0.43245721271393645,3272.0,0.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_31,2024-04-10,pass,True,False,False,,8.0,,8,8,3085.0,False,True,8.0,True,False,False,False,False,,1412.0,0.45769854132901133,3085.0,-930.0,-930.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_32,2024-04-11,pass,True,False,False,,7.0,,7,7,3370.0,False,True,7.0,True,False,False,False,False,,1412.0,0.41899109792284867,3370.0,-645.0,-742.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_33,2024-04-12,pass,True,False,False,,4.0,,4,4,3179.0,False,True,4.0,True,False,False,False,False,,1412.0,0.4441648317080843,3179.0,0.0,-742.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_34,2024-04-15,pass,True,False,False,,8.0,,8,8,3542.5,False,True,8.0,True,False,False,False,False,,1412.0,0.39858856739590687,3542.5,0.0,-742.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_35,2024-04-16,pass,True,False,False,,8.0,,8,8,3312.5,False,True,8.0,True,False,False,False,False,,1380.0,0.41660377358490563,3312.5,-742.0,-742.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_36,2024-04-17,pass,True,False,False,,7.0,,7,7,4054.5,False,True,7.0,True,False,False,False,False,,1380.0,0.340362560118387,4054.5,0.0,-717.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_37,2024-04-18,pass,True,False,False,,7.0,,7,7,3056.5,False,True,7.0,True,False,False,False,False,,1380.0,0.4514968100768853,3056.5,-544.0,-717.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_38,2024-04-19,pass,True,False,False,,5.0,,5,5,3464.5,False,True,5.0,True,False,False,False,False,,1380.0,0.3983258767498918,3464.5,0.0,-717.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_39,2024-04-22,pass,True,False,False,,7.0,,7,7,3082.5,False,True,7.0,True,False,False,False,False,,1364.0,0.44249797242497974,3082.5,-717.5,-717.5
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_40,2024-04-23,pass,True,False,False,,6.0,,6,6,3800.0,False,True,6.0,True,False,False,False,False,,1364.0,0.3589473684210526,3800.0,0.0,-438.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_41,2024-04-24,pass,True,False,False,,5.0,,5,5,3544.0,False,True,5.0,True,False,False,False,False,,1364.0,0.38487584650112866,3544.0,0.0,-438.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_42,2024-04-25,pass,True,False,False,,12.0,,12,15,3933.0,False,True,12.0,True,False,False,False,False,,1364.0,0.3468090516145436,3933.0,0.0,-1270.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_43,2024-04-26,pass,True,False,False,,12.0,,12,18,4167.0,False,True,12.0,True,False,False,False,False,,1416.0,0.33981281497480204,4167.0,-302.0,-1270.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_44,2024-04-29,pass,True,False,False,,11.0,,11,17,4031.0,False,True,11.0,True,False,False,False,False,,1416.0,0.3512775986107666,4031.0,-438.0,-1270.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_45,2024-04-30,pass,True,False,False,,9.0,,9,12,3053.0,False,True,9.0,True,False,False,False,False,,1364.0,0.4467736652472977,3053.0,0.0,-1270.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_46,2024-05-01,pass,True,False,False,,9.0,,9,15,3169.0,False,True,9.0,True,False,False,False,False,,1416.0,0.4468286525717892,3169.0,-1270.0,-1270.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_47,2024-05-02,pass,True,False,False,,8.0,,8,14,3829.0,False,True,8.0,True,False,False,False,False,,1416.0,0.3698093496996605,3829.0,-610.0,-610.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_48,2024-05-03,pass,True,False,False,,6.0,,6,9,3023.0,False,True,6.0,True,False,False,False,False,,1364.0,0.4512074098577572,3023.0,0.0,0.0
rolling_start,nominal,nominal_mnq_orb,topstepx_50k_extended_60d,rolling_49,2024-05-06,pass,True,False,False,,6.0,,6,8,3023.0,False,True,6.0,True,False,False,False,False,,1364.0,0.4512074098577572,3023.0,0.0,0.0
