config_name,policy_family,strategy_tag,symbol,opposite_confirmation,opposite_breakout_buffer_ticks,opposite_breakout_confirm_bars,require_reclaim_vwap,require_reclaim_or_low_close,reclaim_confirm_bars,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,False,2,14199.5,18929.5,1075,0.4595348837209302,13.208837209302326,1.1448729001617124,0.6604919714115991,1.6050484432762993,-2735.5,-2735.5,6.625991600559963,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,841,905,0,0.0,358,-3940.5,-0.5608071487311224,391,-4282.0,-0.8575804227117664
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,1,1,False,False,3,14360.0,19087.5,1074,0.45996275605214154,13.370577281191807,1.1467507383524267,0.6681291638335745,1.6218128404440202,-2735.5,-2735.5,6.700886607559496,0.0,-250.0,489.0,0.5011665888940737,1074,False,0,841,905,0,0.0,357,-3780.0,-0.5384071146957038,390,-4121.5,-0.8270710146695103
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,1,14040.0,18780.0,1077,0.4586815227483751,13.036211699164346,1.1430128446721604,0.6529575191800694,1.5832536582089278,-2735.5,-2735.5,6.5515632291180586,0.0,-250.0,489.0,0.5025664955669622,1077,False,0,840,906,0,0.0,359,-4067.0,-0.5788659212392215,392,-4408.5,-0.8814232199200559
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,2,14166.5,18904.0,1076,0.4591078066914498,13.16589219330855,1.144487564573952,0.6589477215195364,1.596725435786357,-2735.5,-2735.5,6.61059262715819,0.0,-250.0,489.0,0.5020998600093327,1076,False,0,840,906,0,0.0,358,-3940.5,-0.5611412800793211,391,-4282.0,-0.8575804227117664
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MNQ,touch,2,1,False,False,3,14327.0,19062.0,1075,0.4595348837209302,13.327441860465116,1.1463641378746705,0.6665843774730128,1.6134457570856187,-2735.5,-2735.5,6.685487634157723,0.0,-250.0,489.0,0.5016332244517032,1075,False,0,840,906,0,0.0,357,-3780.0,-0.5387278686735771,390,-4121.5,-0.8270710146695103
invalidate_on_opposite_touch__buffer_1,invalidate_for_day,orb_long_only,MES,touch,1,1,False,False,1,5120.0,11245.0,782,0.4360613810741688,6.547314578005115,1.0597345778037042,0.2506487999929231,0.7160153705467345,-4091.25,-4091.25,2.3891740550629956,0.0,-250.0,472.5,0.36490900606626225,782,False,0,869,877,1372,0.6402239850676622,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_touch__buffer_4,invalidate_for_day,orb_long_only,MES,touch,4,1,False,False,1,6157.5,12657.5,810,0.43950617283950616,7.601851851851852,1.069564480596509,0.29565751791725536,0.8579085484044027,-4178.75,-4178.75,2.873308446103593,0.0,-250.0,472.5,0.377974801679888,810,False,0,840,905,1338,0.6243583761082594,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,MES,close_1m,1,1,False,False,1,5046.25,11828.75,858,0.4358974358974359,5.881410256410256,1.0534624094502787,0.2357716533221593,0.7093679465227217,-4418.75,-4418.75,2.354759682687821,0.0,-250.0,472.5,0.4003733084461036,858,False,0,791,955,1312,0.6122258516098926,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_4,invalidate_for_day,orb_long_only,MES,close_1m,4,1,False,False,1,3742.5,10992.5,901,0.4328523862375139,4.153718091009989,1.0374081663251538,0.170495080429326,0.5294156484108951,-3747.5,-3747.5,1.7463835744283713,0.0,-250.0,472.5,0.4204386374241717,901,False,0,742,1003,1278,0.5963602426504899,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,invalidate_for_day,orb_long_only,MES,n_closes_1m,0,2,False,False,1,5201.25,12206.25,894,0.43512304250559286,5.817953020134228,1.0529537529588435,0.23819569088937295,0.7221177607192494,-3931.25,-3931.25,2.427088194120392,0.0,-250.0,472.5,0.41717218852076526,894,False,0,752,994,1281,0.5977601493233784,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,invalidate_for_day,orb_long_only,MES,n_closes_1m,0,3,False,False,1,4291.25,11628.75,927,0.4336569579288026,4.629180151024811,1.0419456527051463,0.1932111483557159,0.5908403411436656,-3601.25,-3601.25,2.0024498366775547,0.0,-250.0,472.5,0.43257116192253847,927,False,0,722,1024,1255,0.5856276248250116,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,invalidate_for_day,orb_long_only,MES,n_closes_1m,0,5,False,False,1,2123.75,9903.75,981,0.43119266055045874,2.164882772680938,1.019549408569982,0.0936268591298185,0.2914128795421937,-4103.75,-4103.75,0.9910172655156323,0.0,-250.0,472.5,0.45776948203453105,981,False,0,662,1083,1200,0.5599626691553896,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,invalidate_for_day,orb_long_only,MES,n_closes_1m,1,2,False,False,1,3640.0,10872.5,909,0.43234323432343236,4.004400440044004,1.0361294805146466,0.16534757519375676,0.5077133335415014,-3968.75,-3968.75,1.6985534297713485,0.0,-250.0,472.5,0.42417172188520763,909,False,0,737,1009,1271,0.5930937937470835,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,invalidate_for_day,orb_long_only,MES,n_closes_1m,1,3,False,False,1,2855.0,10357.5,940,0.4308510638297872,3.0372340425531914,1.0273388872929234,0.127754836390176,0.3939946869792577,-3880.0,-3880.0,1.332244517032198,0.0,-250.0,472.5,0.4386374241717219,940,False,0,708,1038,1242,0.5795613625758282,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,invalidate_for_day,orb_long_only,MES,n_closes_1m,1,5,False,False,1,1986.25,9896.25,992,0.43044354838709675,2.0022681451612905,1.0180888848413097,0.08714104999209653,0.26955805284139195,-4341.25,-4341.25,0.9268548763415773,0.0,-250.0,472.5,0.46290247316845545,992,False,0,648,1096,1184,0.5524965002333178,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,invalidate_for_day,orb_long_only,MES,n_closes_1m,2,5,False,False,1,2695.0,10697.5,1003,0.43270189431704886,2.686939182452642,1.0243478260869565,0.1175136519599202,0.36632628993378347,-4380.0,-4380.0,1.2575828278114793,0.0,-250.0,472.5,0.46803546430237986,1003,False,0,636,1107,1169,0.5454969668688754,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,invalidate_for_day,orb_long_only,MES,close_5m,0,1,False,False,1,4937.5,12227.5,923,0.4344528710725894,5.349404117009751,1.0486159829659443,0.22261832438072549,0.6804850998622429,-3751.25,-3751.25,2.3040130657956137,0.0,-250.0,472.5,0.4307046196920205,923,False,0,721,1025,1260,0.5879608026131591,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,invalidate_for_day,orb_long_only,MES,close_5m,1,1,False,False,1,4703.75,12116.25,932,0.4334763948497854,5.046942060085837,1.0458376982483495,0.21114704077072863,0.644313650921057,-3896.25,-3896.25,2.19493700419972,0.0,-250.0,472.5,0.4349043397106859,932,False,0,713,1033,1247,0.5818945403639757,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_4,invalidate_for_day,orb_long_only,MES,close_5m,4,1,False,False,1,2393.75,10208.75,973,0.4306269270298047,2.460174717368962,1.0221592224022218,0.10558583801905076,0.33071277794809856,-3777.5,-3777.5,1.117008866075595,0.0,-250.0,472.5,0.4540363975734951,973,False,0,672,1071,1215,0.566962202519832,0,0.0,0.0,0,0.0,0.0
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MES,touch,0,1,True,True,1,-7347.5,2930.0,1294,0.41653786707882534,-5.678129829984544,0.9482670609565049,-0.2914133357800611,-0.8631714806386245,-9186.25,-9186.25,-3.428604759682688,0.0,-250.0,472.5,0.6038264115725618,1294,False,0,882,865,0,0.0,485,-13127.5,-1.4226626724859979,527,-13807.5,-1.861130786953285
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MES,touch,0,1,False,True,1,-6693.75,4021.25,1353,0.41685144124168516,-4.947339246119734,0.9548866479642126,-0.25897119362451826,-0.7868649529006849,-8267.5,-8267.5,-3.123541763882408,0.0,-250.0,472.5,0.6313579094727019,1353,False,0,882,865,0,0.0,538,-12710.0,-1.2920971921884723,586,-13153.75,-1.5699264727012168
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,MES,touch,1,1,True,True,1,-7823.75,2476.25,1296,0.4158950617283951,-6.036844135802469,0.9450979360192275,-0.3100739009579522,-0.9195964066212503,-9430.0,-9430.0,-3.650839944003733,0.0,-250.0,472.5,0.6047596826878208,1296,False,0,869,877,0,0.0,475,-12338.75,-1.3645582465455215,514,-12943.75,-1.7951748996815635
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,MES,touch,1,1,False,True,1,-6693.75,4021.25,1353,0.41685144124168516,-4.947339246119734,0.9548866479642126,-0.25897119362451826,-0.7868649529006849,-8267.5,-8267.5,-3.123541763882408,0.0,-250.0,472.5,0.6313579094727019,1353,False,0,869,877,0,0.0,526,-11793.75,-1.2229975179203822,571,-11813.75,-1.4508875197212903
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,0,1,False,False,1,-7347.5,2930.0,1294,0.41653786707882534,-5.678129829984544,0.9482670609565049,-0.2914133357800611,-0.8631714806386245,-9186.25,-9186.25,-3.428604759682688,0.0,-250.0,472.5,0.6038264115725618,1294,False,0,882,865,0,0.0,485,-13127.5,-1.4226626724859979,527,-13807.5,-1.861130786953285
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,0,1,False,False,2,-7341.25,2928.75,1292,0.41640866873065013,-5.682082043343653,0.9482614326112427,-0.29123445735980097,-0.8622670558278787,-9316.25,-9316.25,-3.4256882874475036,0.0,-250.0,472.5,0.6028931404573028,1292,False,0,882,865,0,0.0,483,-13121.25,-1.4230175109509375,525,-13801.25,-1.86512262157845
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,0,1,False,False,3,-6882.5,3332.5,1287,0.4172494172494173,-5.347707847707848,0.9511948659764572,-0.27369312138046487,-0.8069163372472259,-8445.0,-8445.0,-3.2116192253849745,0.0,-250.0,472.5,0.6005599626691553,1287,False,0,882,865,0,0.0,479,-12912.5,-1.4089029701036335,520,-13342.5,-1.8236532922708968
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,1,1,False,False,1,-7823.75,2476.25,1296,0.4158950617283951,-6.036844135802469,0.9450979360192275,-0.3100739009579522,-0.9195964066212503,-9430.0,-9430.0,-3.650839944003733,0.0,-250.0,472.5,0.6047596826878208,1296,False,0,869,877,0,0.0,475,-12338.75,-1.3645582465455215,514,-12943.75,-1.7951748996815635
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,1,1,False,False,2,-7817.5,2475.0,1294,0.41576506955177744,-6.0413446676970635,0.9450892935536551,-0.3098995137068638,-0.9186835142966226,-9560.0,-9560.0,-3.6479234717685487,0.0,-250.0,472.5,0.6038264115725618,1294,False,0,869,877,0,0.0,473,-12332.5,-1.3648830616870988,512,-12937.5,-1.799095030650453
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,1,1,False,False,3,-7358.75,2878.75,1289,0.41660201706749417,-5.7088828549262995,0.947993321377775,-0.29241512814452447,-0.8632029282512904,-8688.75,-8688.75,-3.4338544097060195,0.0,-250.0,472.5,0.6014932337844143,1289,False,0,869,877,0,0.0,469,-12123.75,-1.350170979798761,507,-12478.75,-1.7556707247072614
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,2,1,False,False,1,-7823.75,2476.25,1296,0.4158950617283951,-6.036844135802469,0.9450979360192275,-0.3100739009579522,-0.9195964066212503,-9430.0,-9430.0,-3.650839944003733,0.0,-250.0,472.5,0.6047596826878208,1296,False,0,858,888,0,0.0,467,-11875.0,-1.3318717762232262,506,-12480.0,-1.7567552347304074
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,2,1,False,False,2,-7817.5,2475.0,1294,0.41576506955177744,-6.0413446676970635,0.9450892935536551,-0.3098995137068638,-0.9186835142966226,-9560.0,-9560.0,-3.6479234717685487,0.0,-250.0,472.5,0.6038264115725618,1294,False,0,858,888,0,0.0,465,-11868.75,-1.3321779686355386,504,-12473.75,-1.7606304231302754
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,MES,touch,2,1,False,False,3,-7358.75,2878.75,1289,0.41660201706749417,-5.7088828549262995,0.947993321377775,-0.29241512814452447,-0.8632029282512904,-8688.75,-8688.75,-3.4338544097060195,0.0,-250.0,472.5,0.6014932337844143,1289,False,0,858,888,0,0.0,461,-11660.0,-1.3170644543798993,499,-12015.0,-1.7160979785398234
invalidate_on_opposite_touch__buffer_1,invalidate_for_day,orb_long_only,M2K,touch,1,1,False,False,1,-5364.999999998001,1420.000000002,789,0.45754119138149557,-6.799746514572878,0.9314950424884202,-0.295841732193361,-0.5884526130344732,-8585.999999998681,-8585.999999998681,-2.5034997666812884,0.0,-250.0,464.0000000000009,0.3681754549696687,789,False,0,874,871,1299,0.6061595893607092,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_touch__buffer_4,invalidate_for_day,orb_long_only,M2K,touch,4,1,False,False,1,-6560.499999997949,382.0000000020498,805,0.453416149068323,-8.14968944099124,0.9183474077900333,-0.3586947772072151,-0.7193327015388022,-9200.999999998641,-9200.999999998641,-3.0613625758273217,0.0,-250.0,464.0000000000009,0.37564162389174055,805,False,0,856,888,1282,0.5982267848810079,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,invalidate_for_day,orb_long_only,M2K,close_1m,1,1,False,False,1,-5373.9999999979045,1873.5000000020948,840,0.45714285714285713,-6.397619047616553,0.9353950650677965,-0.2869975109078191,-0.5880218855158668,-8591.999999998585,-8591.999999998585,-2.507699486699909,0.0,-250.0,464.0000000000009,0.39197386840877274,840,False,0,822,922,1251,0.5837610825944937,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_4,invalidate_for_day,orb_long_only,M2K,close_1m,4,1,False,False,1,-5292.999999997875,2099.5000000021246,854,0.4566744730679157,-6.197892271660276,0.9376274142421374,-0.279338724017717,-0.5815639281828405,-9954.499999998545,-9954.499999998545,-2.4699020065319064,0.0,-250.0,464.0000000000009,0.3985067662155856,854,True,0,808,934,1231,0.5744283714419038,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,invalidate_for_day,orb_long_only,M2K,n_closes_1m,0,2,False,False,1,-6052.49999999782,1432.50000000218,869,0.45569620253164556,-6.964902186418665,0.9299170931659996,-0.3181469504962948,-0.6655460764411458,-9648.999999998527,-9648.999999998527,-2.8243117125514794,0.0,-250.0,464.0000000000009,0.405506299580028,869,False,0,787,953,1212,0.5655622958469435,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,invalidate_for_day,orb_long_only,M2K,n_closes_1m,0,3,False,False,1,-7588.499999997727,189.00000000227283,903,0.4529346622369878,-8.403654485047317,0.9152903747942077,-0.394043972698776,-0.8134094553051784,-9858.999999998417,-9858.999999998417,-3.541063929070335,0.0,-250.0,464.0000000000009,0.4213719085394307,903,False,0,754,985,1181,0.5510965935604293,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,invalidate_for_day,orb_long_only,M2K,n_closes_1m,0,5,False,False,1,-8073.499999997653,101.50000000234786,940,0.4521276595744681,-8.588829787231544,0.9135927993107777,-0.41064371246020237,-0.8606599114336834,-9998.499999998352,-9998.499999998352,-3.767382174520603,0.0,-250.0,464.0000000000009,0.4386374241717219,940,False,0,710,1024,1139,0.5314979001399907,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,invalidate_for_day,orb_long_only,M2K,n_closes_1m,1,2,False,False,1,-6238.499999997817,1274.0000000021832,872,0.4552752293577982,-7.154243119263552,0.9280051239440756,-0.3276716078374412,-0.6848063504856782,-9710.999999998527,-9710.999999998527,-2.9111059262705634,0.0,-250.0,464.0000000000009,0.40690620625291646,872,False,0,784,956,1210,0.5646290247316845,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,invalidate_for_day,orb_long_only,M2K,n_closes_1m,1,3,False,False,1,-7677.499999997715,200.00000000228465,909,0.45324532453245325,-8.446094609458433,0.9149481823670728,-0.3972008981311903,-0.8242502072356561,-10062.499999998608,-10062.499999998608,-3.5825944936993537,0.0,-250.0,464.0000000000009,0.42417172188520763,909,False,0,750,989,1177,0.5492300513299113,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,invalidate_for_day,orb_long_only,M2K,n_closes_1m,1,5,False,False,1,-8609.499999997612,-356.99999999761303,944,0.451271186440678,-9.120233050844927,0.9084431777698845,-0.437290061471865,-0.9186584345619481,-10128.499999998297,-10128.499999998297,-4.017498833409992,0.0,-250.0,464.0000000000009,0.4405039664022399,944,False,0,707,1027,1136,0.5300979934671022,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,invalidate_for_day,orb_long_only,M2K,n_closes_1m,2,5,False,False,1,-8800.9999999976,-520.9999999976017,947,0.4508975712777191,-9.29355860612207,0.9066192034886731,-0.4468056249054653,-0.9348775328342045,-10132.499999998292,-10132.499999998292,-4.106859542696034,0.0,-250.0,464.0000000000009,0.44190387307512835,947,False,0,701,1031,1131,0.5277648156789547,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,invalidate_for_day,orb_long_only,M2K,close_5m,0,1,False,False,1,-6228.4999999977945,1451.5000000022055,891,0.4567901234567901,-6.990460157124349,0.9292304371044765,-0.32479739050577244,-0.6766344787370254,-9249.499999998447,-9249.499999998447,-2.906439570694258,0.0,-250.0,464.0000000000009,0.4157722818478768,891,False,0,767,976,1196,0.5580961269248716,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,invalidate_for_day,orb_long_only,M2K,close_5m,1,1,False,False,1,-5908.499999997789,1786.500000002211,893,0.4568868980963046,-6.616461366178935,0.9329090351664311,-0.30759039803894067,-0.6402896958911412,-9249.499999998445,-9249.499999998445,-2.7571161922528185,0.0,-250.0,464.0000000000009,0.4167055529631358,893,False,0,764,979,1191,0.5557629491367242,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_4,invalidate_for_day,orb_long_only,M2K,close_5m,4,1,False,False,1,-7794.999999997739,135.000000002261,913,0.452354874041621,-8.537787513688652,0.9139439504087757,-0.40256305155082356,-0.8361715280562229,-10758.499999998403,-10758.499999998403,-3.6374241717208298,0.0,-250.0,464.0000000000009,0.4260382641157256,913,False,0,736,1001,1167,0.5445636957536164,0,0.0,0.0,0,0.0,0.0
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,M2K,touch,0,1,True,True,1,-6281.499999997082,4028.5000000029177,1166,0.45197255574614065,-5.387221269294239,0.9432634683214132,-0.2916073802285737,-0.6131704804381296,-8765.499999998274,-8765.499999998274,-2.9311712552482883,0.0,-250.0,464.0000000000009,0.5440970601959869,1166,False,0,882,863,0,0.0,353,-1398.4999999991658,-0.1934373955936196,384,-1143.9999999990719,-0.2294983117879886
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,M2K,touch,0,1,False,True,1,-7579.499999996975,3120.5000000030254,1205,0.45228215767634855,-6.2900414937734235,0.9339436828390653,-0.3468547661879948,-0.7458974268211862,-9815.999999997231,-9815.999999997231,-3.536864209051318,0.0,-250.0,464.0000000000009,0.5622958469435371,1205,False,0,882,863,0,0.0,385,-1414.999999999123,-0.18773578845768396,423,-2441.999999998965,-0.4456024969930476
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_true,reclaim_conservative,failed_breakdown_reclaim_long,M2K,touch,1,1,True,True,1,-6654.999999997079,3662.5000000029204,1168,0.4511986301369863,-5.697773972600238,0.940091999964017,-0.3087522172889653,-0.6505096235747787,-8765.499999998272,-8765.499999998272,-3.105459636022902,0.0,-250.0,464.0000000000009,0.5450303313112459,1168,False,0,874,871,0,0.0,348,-1544.4999999991726,-0.21711168895815985,379,-1289.9999999990794,-0.2632726116826679
allow_reclaim_after_opposite_breakout_conservative__buffer_1__require_vwap_false,reclaim_conservative,failed_breakdown_reclaim_long,M2K,touch,1,1,False,True,1,-7579.499999996975,3120.5000000030254,1205,0.45228215767634855,-6.2900414937734235,0.9339436828390653,-0.3468547661879948,-0.7458974268211862,-9815.999999997231,-9815.999999997231,-3.536864209051318,0.0,-250.0,464.0000000000009,0.5622958469435371,1205,False,0,874,871,0,0.0,378,-1187.4999999991326,-0.16032085781840208,416,-2214.4999999989736,-0.41223336927789295
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,0,1,False,False,1,-6281.499999997082,4028.5000000029177,1166,0.45197255574614065,-5.387221269294239,0.9432634683214132,-0.2916073802285737,-0.6131704804381296,-8765.499999998274,-8765.499999998274,-2.9311712552482883,0.0,-250.0,464.0000000000009,0.5440970601959869,1166,False,0,882,863,0,0.0,353,-1398.4999999991658,-0.1934373955936196,384,-1143.9999999990719,-0.2294983117879886
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,0,1,False,False,2,-6281.499999997082,4028.5000000029177,1166,0.45197255574614065,-5.387221269294239,0.9432634683214132,-0.2916073802285737,-0.6131704804381296,-8765.499999998274,-8765.499999998274,-2.9311712552482883,0.0,-250.0,464.0000000000009,0.5440970601959869,1166,False,0,882,863,0,0.0,353,-1398.4999999991658,-0.1934373955936196,384,-1143.9999999990719,-0.2294983117879886
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,0,1,False,False,3,-6281.499999997082,4028.5000000029177,1166,0.45197255574614065,-5.387221269294239,0.9432634683214132,-0.2916073802285737,-0.6131704804381296,-8765.499999998274,-8765.499999998274,-2.9311712552482883,0.0,-250.0,464.0000000000009,0.5440970601959869,1166,False,0,882,863,0,0.0,353,-1398.4999999991658,-0.1934373955936196,384,-1143.9999999990719,-0.2294983117879886
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,1,1,False,False,1,-6654.999999997079,3662.5000000029204,1168,0.4511986301369863,-5.697773972600238,0.940091999964017,-0.3087522172889653,-0.6505096235747787,-8765.499999998272,-8765.499999998272,-3.105459636022902,0.0,-250.0,464.0000000000009,0.5450303313112459,1168,False,0,874,871,0,0.0,348,-1544.4999999991726,-0.21711168895815985,379,-1289.9999999990794,-0.2632726116826679
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,1,1,False,False,2,-6654.999999997079,3662.5000000029204,1168,0.4511986301369863,-5.697773972600238,0.940091999964017,-0.3087522172889653,-0.6505096235747787,-8765.499999998272,-8765.499999998272,-3.105459636022902,0.0,-250.0,464.0000000000009,0.5450303313112459,1168,False,0,874,871,0,0.0,348,-1544.4999999991726,-0.21711168895815985,379,-1289.9999999990794,-0.2632726116826679
allow_reclaim_after_opposite_breakout_strict__buffer_1__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,1,1,False,False,3,-6654.999999997079,3662.5000000029204,1168,0.4511986301369863,-5.697773972600238,0.940091999964017,-0.3087522172889653,-0.6505096235747787,-8765.499999998272,-8765.499999998272,-3.105459636022902,0.0,-250.0,464.0000000000009,0.5450303313112459,1168,False,0,874,871,0,0.0,348,-1544.4999999991726,-0.21711168895815985,379,-1289.9999999990794,-0.2632726116826679
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_1,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,2,1,False,False,1,-6782.499999997077,3537.5000000029227,1169,0.4508126603934987,-5.80196749358176,0.9390142472429652,-0.31462295161015574,-0.6633006902117455,-8765.499999998276,-8765.499999998276,-3.164955669620661,0.0,-250.0,464.0000000000009,0.5454969668688754,1169,False,0,868,876,0,0.0,344,-1250.999999999185,-0.17773076615638825,376,-1236.4999999990896,-0.25456363794365094
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_2,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,2,1,False,False,2,-6782.499999997077,3537.5000000029227,1169,0.4508126603934987,-5.80196749358176,0.9390142472429652,-0.31462295161015574,-0.6633006902117455,-8765.499999998276,-8765.499999998276,-3.164955669620661,0.0,-250.0,464.0000000000009,0.5454969668688754,1169,False,0,868,876,0,0.0,344,-1250.999999999185,-0.17773076615638825,376,-1236.4999999990896,-0.25456363794365094
allow_reclaim_after_opposite_breakout_strict__buffer_2__reclaim_3,reclaim_strict,failed_breakdown_reclaim_long,M2K,touch,2,1,False,False,3,-6782.499999997077,3537.5000000029227,1169,0.4508126603934987,-5.80196749358176,0.9390142472429652,-0.31462295161015574,-0.6633006902117455,-8765.499999998276,-8765.499999998276,-3.164955669620661,0.0,-250.0,464.0000000000009,0.5454969668688754,1169,False,0,868,876,0,0.0,344,-1250.999999999185,-0.17773076615638825,376,-1236.4999999990896,-0.25456363794365094
