name,axis,group,strategy_variant,dataset_key,execution_profile,or_minutes,target_multiple,side_mode,entry_buffer_ticks,stop_buffer_ticks,opening_time,time_exit,one_trade_per_day,risk_per_trade_pct,initial_capital_usd,tick_value_usd,point_value_usd,max_leverage,atr_period,atr_regime,atr_min,atr_max,direction_filter_mode,ema_length,entry_on_next_open,notes,dataset_path,commission_per_side_usd,slippage_ticks,execution_tick_size,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,prop_constraint_profile,profit_target_usd,max_loss_limit_usd,daily_loss_limit_usd,daily_loss_limit_active,profit_target_reached,days_to_profit_target,days_to_reach_3000_profit_target,estimated_months_to_profit_target,profit_target_reached_before_max_loss,breaches_max_loss_limit,max_loss_limit_buffer_usd,any_daily_loss_limit_breach,number_of_daily_loss_limit_breaches,minimum_equity_before_target_hit,minimum_equity_observed,max_adverse_drawdown_before_target_hit,subscription_drag_estimate,estimated_pnl_after_subscription,profit_target_progress_pct,prop_config_name,prop_config_account_size_usd,prop_config_max_loss_limit_usd,prop_config_daily_loss_limit_usd,prop_config_profit_target_usd,prop_config_monthly_subscription_cost_usd,prop_config_trading_days_per_month,prop_config_daily_loss_limit_basis
focused_long_only_rr4_ema50_none_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,333,0.38738738738738737,114.33720930232558,-71.66089108910892,-71.66089108910892,0.8228228228228228,1.0189285344202272,274.0,-1989.0,0.03978,0.05174248348377886,7,2.269662921348315,7,51,-100.0,-100.0,0.5105105105105106,0.03903903903903904,0.45045045045045046,0.4924642049736247,333,0.1890971039182283,0.1890971039182283,0.0062538628267712615,-1.0,0.01021873310086337,2.269662921348315,51,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,251.5,False,0,,48251.5,,12578.57142857143,-12304.57142857143,0.09133333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_none_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,547,0.4186471663619744,141.0109170305677,-88.89398734177215,-88.89398734177215,7.680073126142596,1.1495523397589933,4201.0,-1462.5,0.02925,0.5045477010451805,7,2.2097902097902096,7,83,-125.0,-125.0,0.489945155393053,0.03656307129798903,0.473491773308958,0.4924642049736247,547,0.31061896649630893,0.31061896649630893,0.07456843287327539,-0.6416666666666667,0.0766319168924034,2.2097902097902096,83,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1322.0,1322.0,62.95238095238095,True,False,879.5,False,0,48879.5,48879.5,1120.5,9442.857142857143,-5241.857142857143,1.4003333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_none_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,49,0.3673469387755102,37.77777777777778,-33.63333333333333,-33.63333333333333,-6.714285714285714,0.6739345887016849,-329.0,-516.5,0.01033,-0.4467514250135676,6,1.875,6,6,-50.0,-50.0,0.46938775510204084,0.0,0.5306122448979592,0.4924642049736247,49,0.027825099375354913,0.027825099375354913,-0.12953362362149062,-0.5263157894736842,-0.16815742397137745,1.875,6,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1503.0,False,0,,49503.0,,12578.57142857143,-12907.57142857143,-0.10966666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_none_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,153,0.3790849673202614,75.00862068965517,-51.774193548387096,-51.774193548387096,-3.0359477124183005,0.9035306334371755,-464.5,-841.5,0.01683,-0.1853012495467749,8,2.2142857142857144,8,26,-74.5,-74.5,0.49019607843137253,0.013071895424836602,0.49673202614379086,0.4924642049736247,153,0.0868824531516184,0.0868824531516184,-0.07430197654056417,-0.7007874015748031,-0.05124386342324452,2.2142857142857144,26,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1214.0,False,0,,49214.0,,12578.57142857143,-13043.07142857143,-0.15483333333333332,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_none_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,333,0.38738738738738737,116.3875968992248,-71.66089108910892,-71.66089108910892,1.617117117117117,1.0372007875375635,538.5,-1958.0,0.03916,0.09923431231138788,7,2.269662921348315,7,51,-100.0,-100.0,0.5105105105105106,0.018018018018018018,0.47147147147147145,0.4924642049736247,333,0.1890971039182283,0.1890971039182283,0.017228399861293275,-1.0,0.02008316706136834,2.269662921348315,51,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,282.5,False,0,,48282.5,,12578.57142857143,-12040.07142857143,0.1795,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_none_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,547,0.4186471663619744,142.83624454148472,-88.89398734177215,-88.89398734177215,8.444241316270567,1.164432815364625,4619.0,-1462.5,0.02925,0.5435218782588646,7,2.2097902097902096,7,83,-125.0,-125.0,0.489945155393053,0.018281535648994516,0.49177330895795246,0.4924642049736247,547,0.31061896649630893,0.31061896649630893,0.08338516566160542,-0.6416666666666667,0.08425680174387319,2.2097902097902096,83,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1247.0,1247.0,59.38095238095238,True,False,879.5,False,0,48879.5,48879.5,1120.5,8907.142857142857,-4288.142857142857,1.5396666666666667,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_moderate_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.75,-34.75,-34.75,0.0,-69.5,-39.5,0.00079,-0.5303444233466299,2,2.0,2,1,-39.5,-39.5,1.0,0.0,0.0,0.9752229256007079,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1930.5,False,0,,49930.5,,12578.57142857143,-12648.07142857143,-0.023166666666666665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_moderate_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,29,0.27586206896551724,146.9375,-62.92857142857143,-62.92857142857143,-5.0344827586206895,0.8895194854332198,-146.0,-394.5,0.00789,-0.10415547116378508,5,3.0,5,6,-74.5,-74.5,0.7241379310344828,0.1724137931034483,0.10344827586206896,0.9752229256007079,29,0.016467915956842702,0.016467915956842702,-0.10222648908705739,-1.0,-0.07952069716775599,3.0,6,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1682.0,False,0,,49682.0,,12578.57142857143,-12724.57142857143,-0.048666666666666664,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_moderate_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,141,0.3900709219858156,160.7,-80.48837209302326,-80.48837209302326,13.592198581560284,1.276870846576134,1916.5,-792.5,0.01585,0.46366031917332245,10,2.324324324324324,10,19,-100.0,-100.0,0.5815602836879432,0.1702127659574468,0.24822695035460993,0.9752229256007079,141,0.08006814310051108,0.08006814310051108,0.15371080393166603,-1.0,0.16068583885302257,2.324324324324324,19,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1836.5,False,0,,49836.5,,12578.57142857143,-10662.07142857143,0.6388333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_moderate_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,311,0.41479099678456594,175.48062015503876,-95.99725274725274,-95.99725274725274,16.609324758842444,1.2956529204704805,5165.5,-1232.0,0.02464,0.7399443223311791,7,2.3037974683544302,7,50,-125.0,-125.0,0.5369774919614148,0.13504823151125403,0.3279742765273312,0.9752229256007079,311,0.17660420215786485,0.17660420215786485,0.16927983808859015,-1.0,0.1612002246910498,2.3037974683544302,50,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,643.0,643.0,30.61904761904762,True,False,1981.0,False,0,49981.0,49981.0,19.0,4592.857142857143,572.6428571428569,1.7218333333333333,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_moderate_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.75,-34.75,-34.75,0.0,-69.5,-39.5,0.00079,-0.5303444233466299,2,2.0,2,1,-39.5,-39.5,1.0,0.0,0.0,0.9752229256007079,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1930.5,False,0,,49930.5,,12578.57142857143,-12648.07142857143,-0.023166666666666665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_moderate_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,29,0.27586206896551724,185.875,-62.92857142857143,-62.92857142857143,5.706896551724138,1.125236473704124,165.5,-359.0,0.00718,0.09698094589558519,5,3.0,5,6,-74.5,-74.5,0.7241379310344828,0.1724137931034483,0.10344827586206896,0.9752229256007079,29,0.016467915956842702,0.016467915956842702,0.06217696055624724,-1.0,0.09014161220043573,3.0,6,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1751.5,False,0,,49751.5,,12578.57142857143,-12413.07142857143,0.05516666666666667,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_moderate_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,141,0.3829787234042553,170.62037037037038,-80.55172413793103,-80.55172413793103,15.641843971631205,1.3147117579908676,2205.5,-792.5,0.01585,0.5011269089850098,10,2.3513513513513513,10,19,-100.0,-100.0,0.5886524822695035,0.09219858156028368,0.3191489361702128,0.9752229256007079,141,0.08006814310051108,0.08006814310051108,0.18711577819438915,-1.0,0.18491657583633772,2.3513513513513513,19,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1763.0,False,0,,49763.0,,12578.57142857143,-10373.07142857143,0.7351666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_moderate_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,311,0.4115755627009646,183.12890625,-95.94262295081967,-95.94262295081967,18.916398713826368,1.335070482699701,5883.0,-1232.0,0.02464,0.7999619963953674,7,2.3164556962025316,7,50,-125.0,-125.0,0.5401929260450161,0.06430868167202572,0.3954983922829582,0.9752229256007079,311,0.17660420215786485,0.17660420215786485,0.19434305546390646,-1.0,0.18359131194607414,2.3164556962025316,50,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,880.0,880.0,41.904761904761905,True,False,1981.0,False,0,49981.0,49981.0,19.0,6285.714285714285,-402.7142857142853,1.961,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_moderate_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.75,-34.75,-34.75,0.0,-69.5,-39.5,0.00079,-0.5303444233466299,2,2.0,2,1,-39.5,-39.5,1.0,0.0,0.0,0.9752229256007079,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1930.5,False,0,,49930.5,,12578.57142857143,-12648.07142857143,-0.023166666666666665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_moderate_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,29,0.27586206896551724,195.625,-62.92857142857143,-62.92857142857143,8.39655172413793,1.1842603102534999,243.5,-359.0,0.00718,0.1353448727797956,5,3.0,5,6,-74.5,-74.5,0.7241379310344828,0.06896551724137931,0.20689655172413793,0.9752229256007079,29,0.016467915956842702,0.016467915956842702,0.1048684907355551,-1.0,0.13262527233115468,3.0,6,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1751.5,False,0,,49751.5,,12578.57142857143,-12335.07142857143,0.08116666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_moderate_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,141,0.3829787234042553,174.74074074074073,-80.55172413793103,-80.55172413793103,17.21985815602837,1.346461187214612,2428.0,-792.5,0.01585,0.5346109484967023,10,2.3513513513513513,10,19,-100.0,-100.0,0.5886524822695035,0.0425531914893617,0.36879432624113473,0.9752229256007079,141,0.08006814310051108,0.08006814310051108,0.20849173752369124,-1.0,0.20357172801207343,2.3513513513513513,19,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1778.5,False,0,,49778.5,,12578.57142857143,-10150.57142857143,0.8093333333333333,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema50_moderate_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,311,0.4115755627009646,185.859375,-95.94262295081967,-95.94262295081967,20.040192926045016,1.3549765057667664,6232.5,-1232.0,0.02464,0.8284399984680595,7,2.3164556962025316,7,50,-125.0,-125.0,0.5401929260450161,0.03215434083601286,0.42765273311897106,0.9752229256007079,311,0.17660420215786485,0.17660420215786485,0.20779077979880128,-1.0,0.19449818998876545,2.3164556962025316,50,daily_pnl_over_static_capital,1761,44073,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,880.0,880.0,41.904761904761905,True,False,1981.0,False,0,49981.0,49981.0,19.0,6285.714285714285,-53.214285714285325,2.0775,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_restrictive_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-35.25,-35.25,-35.25,0.0,-70.5,-30.0,0.0006,-0.529435282221337,2,2.0,2,1,-40.5,-40.5,1.0,0.0,0.0,0.988797147914784,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,80783,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1929.5,False,0,,49929.5,,12578.57142857143,-12649.07142857143,-0.0235,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_restrictive_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,11,0.18181818181818182,71.75,-63.05555555555556,-63.05555555555556,-38.54545454545455,0.252863436123348,-424.0,-456.5,0.00913,-0.6884063658129471,6,3.0,6,2,-74.5,-74.5,0.8181818181818182,0.0,0.18181818181818182,0.988797147914784,11,0.006246450880181715,0.006246450880181715,-0.6411547911547912,-1.0,-0.5959241040056219,3.0,2,daily_pnl_over_static_capital,1761,80783,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1576.0,False,0,,49576.0,,12578.57142857143,-13002.57142857143,-0.14133333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_restrictive_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,74,0.32432432432432434,196.29166666666666,-80.68,-80.68,9.14864864864865,1.167823500247893,677.0,-831.0,0.01662,0.21118668019958134,10,3.125,10,9,-100.0,-100.0,0.6216216216216216,0.1891891891891892,0.1891891891891892,0.988797147914784,74,0.04202157864849517,0.04202157864849517,0.07797278398844232,-1.0,0.10399385560675883,3.125,9,daily_pnl_over_static_capital,1761,80783,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1150.0,False,0,,49150.0,,12578.57142857143,-11901.57142857143,0.22566666666666665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_restrictive_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,195,0.38461538461538464,188.13333333333333,-96.6,-96.6,12.912820512820513,1.2172187715665976,2518.0,-1036.5,0.02073,0.44339142041188084,6,2.4489795918367347,6,32,-125.0,-125.0,0.5641025641025641,0.14358974358974358,0.2923076923076923,0.988797147914784,195,0.11073253833049404,0.11073253833049404,0.12229016067709426,-1.0,0.12371944478565287,2.4489795918367347,32,daily_pnl_over_static_capital,1761,80783,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1254.5,False,0,,49254.5,,12578.57142857143,-10060.57142857143,0.8393333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
