timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,session_date,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_14,open_rth,high_rth,low_rth,close_rth,range_rth,prev_close_rth,prev_high_rth,prev_low_rth,close_position,pattern_nr4,pattern_nr7,pattern_inside_day,pattern_outside_day,pattern_triangle,pattern_strong_close,pattern_weak_close,pattern_nr4_or_nr7,pattern_nr4_or_triangle,pattern_nr4_or_nr7_or_triangle,open_prevclose_max,open_prevclose_min,signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,candidate_base_pass,ensemble_score,ensemble_selected,atr_10,atr_20,vol_std_15,vol_std_60,rth_open,atr_20_open,rth_close,prev_rth_close,overnight_range_pts,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,trade_risk_usd,fees,exit_reason,phase,weekday_name,atr_ratio_10_30,opening_range_width_pts,realized_vol_ratio_15_60,gap_abs_atr20,signal_vwap_distance_atr20,signal_extension_over_or,nominal_selected
2021-05-24 14:00:00+00:00,33,1,9485,13579.0,13590.5,13579.0,13589.75,5210,MNQ.c.0,2021-05-24,600,0,601,13510.938388994226,2021-05-24,13481.148584628741,13583.5,13493.0,90.5,13538.25,9.464285714285714,13509.0,13686.25,13493.0,13638.25,193.25,13419.25,13569.75,13395.5,0.7516170763260026,True,False,False,False,False,False,True,True,True,True,13509.0,13419.25,1,1,True,True,True,False,True,1.0,True,8.9,9.575,0.0004189562074591846,0.00037468760110428073,13482.25,3.825,13656.25,13422.75,133.0,77,2021-05-24 10:01:00-04:00,2021-05-24 16:00:00-04:00,long,1,93.5,198.0,2.5,time_exit,is,monday,0.9403773584905661,90.5,1.1181480417938445,15.555555555555555,11.342184372977396,0.06906077348066299,True
2021-06-04 13:45:00+00:00,33,1,9485,13676.5,13691.25,13676.25,13690.5,3843,MNQ.c.0,2021-06-04,585,4,586,13583.579840511391,2021-06-04,13571.238514027193,13683.0,13605.5,77.5,13644.25,10.857142857142858,13610.0,13784.0,13605.5,13763.75,178.5,13525.75,13609.75,13462.25,0.8865546218487395,False,False,False,False,False,False,False,False,False,False,13610.0,13525.75,1,1,True,True,True,False,True,0.8571428571428571,True,10.8,10.4125,0.000444180547870105,0.0003699628785650932,13524.5,3.925,13749.5,13555.5,79.0,78,2021-06-04 09:46:00-04:00,2021-06-04 16:00:00-04:00,long,1,142.5,175.0,2.5,time_exit,is,friday,0.9947368421052631,77.5,1.200608422101337,7.898089171974522,11.453684127040322,0.0967741935483871,True
2021-06-17 13:51:00+00:00,33,1,9485,14022.0,14032.5,14022.0,14032.5,328,MNQ.c.0,2021-06-17,591,3,590,13936.559960402235,2021-06-17,13927.28952354833,14029.0,13942.5,86.5,13985.75,10.464285714285714,13944.0,14213.0,13942.5,14170.75,270.5,13987.5,14104.0,13834.0,0.8438077634011091,False,False,False,False,False,False,False,False,False,False,13987.5,13944.0,1,1,True,True,True,False,True,0.8571428571428571,True,10.95,11.175,0.0005780092693292233,0.0004364329426980651,13909.75,3.8375,14145.5,14035.0,99.5,79,2021-06-17 09:52:00-04:00,2021-06-17 16:00:00-04:00,long,1,272.5,185.0,2.5,time_exit,is,thursday,1.0464163822525598,86.5,1.3243942259626906,32.63843648208469,9.41480773616732,0.04046242774566474,True
2021-06-23 13:58:00+00:00,33,1,3601,14297.5,14309.5,14295.0,14307.25,4279,MNQ.c.0,2021-06-23,598,2,599,14277.67323768556,2021-06-23,14278.306279795806,14299.75,14253.75,46.0,14276.75,10.196428571428571,14258.25,14316.75,14231.75,14269.5,85.0,14256.0,14279.25,14107.25,0.4441176470588235,True,False,False,False,False,True,False,True,True,True,14258.25,14256.0,1,1,True,True,True,False,True,0.8571428571428571,True,10.125,9.9125,0.00041968928264620337,0.00031665633488049135,14265.5,3.6375,14284.25,14206.5,62.0,80,2021-06-23 09:59:00-04:00,2021-06-23 11:04:00-04:00,long,2,-224.0,224.0,5.0,stop,is,wednesday,0.9929947460595446,46.0,1.3253778194729549,16.219931271477662,2.919921332075016,0.16304347826086957,True
2021-06-28 14:01:00+00:00,33,1,3601,14457.5,14463.75,14455.25,14461.0,2245,MNQ.c.0,2021-06-28,601,0,602,14415.508690725526,2021-06-28,14406.850281652134,14458.5,14391.0,67.5,14424.75,10.232142857142858,14393.75,14519.5,14391.0,14507.5,128.5,14341.0,14390.75,14313.25,0.9066147859922179,True,True,False,False,False,False,False,True,True,True,14393.75,14341.0,1,1,True,True,True,False,True,0.8571428571428571,True,10.1,10.7875,0.00045402034350764303,0.0004075534020874508,14374.5,2.6875,14470.25,14351.75,53.5,81,2021-06-28 10:02:00-04:00,2021-06-28 16:00:00-04:00,long,1,88.5,145.5,2.5,time_exit,is,monday,0.9870855148342058,67.5,1.114014362736743,8.465116279069768,5.019672616256401,0.037037037037037035,True
2021-07-06 14:07:00+00:00,33,1,3601,14773.75,14783.0,14772.75,14778.25,5445,MNQ.c.0,2021-07-06,607,1,608,14739.459008196282,2021-07-06,14735.14003892917,14773.75,14738.75,35.0,14756.25,8.857142857142858,14740.25,14789.75,14625.25,14771.0,164.5,14692.25,14704.25,14688.75,0.8860182370820668,True,True,True,False,False,False,True,True,True,True,14740.25,14692.25,1,1,True,True,True,False,True,0.7142857142857143,True,9.175,8.1125,0.0003531628212985017,0.00031240860260558384,14705.75,2.6625,14706.75,14694.0,52.5,82,2021-07-06 10:08:00-04:00,2021-07-06 10:33:00-04:00,long,3,-249.0,249.0,7.5,stop,is,tuesday,1.0358870967741935,35.0,1.130451653229185,4.413145539906103,5.314016772983635,0.12857142857142856,True
2021-07-13 13:54:00+00:00,33,1,3601,14902.25,14906.25,14898.0,14905.75,2225,MNQ.c.0,2021-07-13,594,1,595,14862.826159534,2021-07-13,14863.72010330307,14881.25,14842.0,39.25,14861.625,11.303571428571429,14853.25,14994.5,14833.75,14872.75,160.75,14874.25,14888.75,14802.25,0.24261275272161742,True,False,False,False,False,True,False,True,True,True,14874.25,14853.25,1,1,True,True,True,False,True,0.8571428571428571,True,10.875,11.7,0.0003750277346142042,0.00041074293189295795,14910.75,3.3625,14986.25,14839.75,66.0,83,2021-07-13 09:55:00-04:00,2021-07-13 14:03:00-04:00,long,1,-131.5,131.5,2.5,stop,is,tuesday,0.962085308056872,39.25,0.9130473235068076,21.115241635687735,3.5922988629854213,0.6242038216560509,True
2021-07-21 13:57:00+00:00,33,1,3601,14743.0,14754.25,14741.5,14750.0,4696,MNQ.c.0,2021-07-21,597,2,598,14719.181649789107,2021-07-21,14719.453648056733,14747.25,14692.0,55.25,14719.625,10.339285714285714,14702.0,14832.5,14692.0,14832.5,140.5,14692.0,14782.25,14516.75,1.0,False,False,False,False,False,False,False,False,False,False,14702.0,14692.0,1,1,True,True,True,False,True,0.8571428571428571,True,10.5,10.7125,0.00042743161585187436,0.0003907105680023699,14747.25,3.1125,14778.0,14705.5,78.25,84,2021-07-21 09:58:00-04:00,2021-07-21 16:00:00-04:00,long,2,324.0,240.0,5.0,time_exit,is,wednesday,1.0155440414507773,55.25,1.093985294631912,13.413654618473897,2.8514680927203666,0.049773755656108594,True
2021-07-22 14:26:00+00:00,33,1,3601,14888.5,14901.5,14886.75,14900.25,3815,MNQ.c.0,2021-07-22,626,3,627,14867.98649211109,2021-07-22,14865.94344865394,14894.75,14839.75,55.0,14867.25,8.357142857142858,14839.75,14947.0,14839.75,14946.25,107.25,14832.5,14832.5,14692.0,0.993006993006993,False,False,False,False,False,True,False,False,False,False,14839.75,14832.5,1,1,True,True,True,False,True,0.5714285714285714,True,8.4,8.5875,0.0003832300873237094,0.00037944216881188967,14857.5,2.2875,14908.75,14778.0,55.25,85,2021-07-22 10:27:00-04:00,2021-07-22 16:00:00-04:00,long,1,88.0,126.0,2.5,time_exit,is,thursday,1.005128205128205,55.0,1.0099828612188266,34.75409836065574,3.994940476979399,0.1,True
2021-07-29 13:46:00+00:00,33,1,3601,15069.0,15079.5,15068.75,15079.25,5521,MNQ.c.0,2021-07-29,586,3,587,15011.284543118885,2021-07-29,15005.103338136829,15069.75,14982.25,87.5,15026.0,12.928571428571429,14983.25,15084.0,14982.25,15044.5,101.75,15006.5,15074.75,14901.5,0.6117936117936118,False,False,True,False,False,False,False,False,False,False,15006.5,14983.25,1,1,True,True,True,False,True,0.8571428571428571,True,11.9,12.95,0.0006714964923496216,0.00043035801086609545,14996.75,2.1125,15051.25,15007.75,80.25,86,2021-07-29 09:47:00-04:00,2021-07-29 16:04:00-04:00,long,1,-198.0,198.0,2.5,stop,is,thursday,0.9204419889502763,87.5,1.5603206525614222,5.207100591715977,5.725610954685033,0.10857142857142857,True
2021-08-13 14:17:00+00:00,33,1,3601,15120.25,15131.5,15120.0,15129.75,3825,MNQ.c.0,2021-08-13,617,4,618,15088.737495896776,2021-08-13,15087.188835046476,15095.25,15068.0,27.25,15081.625,8.428571428571429,15088.75,15141.5,15068.0,15125.0,73.5,15075.0,15090.5,14941.0,0.7755102040816326,False,False,False,False,False,True,False,False,False,False,15088.75,15075.0,1,1,True,True,True,False,True,0.5714285714285714,True,8.475,8.6875,0.000313830440372922,0.0003316085415163093,15085.75,1.6625,15103.75,15061.25,34.75,87,2021-08-13 10:18:00-04:00,2021-08-13 16:00:00-04:00,long,1,-14.0,129.0,2.5,time_exit,is,friday,1.005508474576271,27.25,0.9463882894508828,14.736842105263158,4.899126901125063,1.2660550458715596,True
2021-08-18 13:55:00+00:00,33,1,3601,15019.5,15028.0,15018.25,15026.75,3588,MNQ.c.0,2021-08-18,595,2,596,14997.431275287792,2021-08-18,14995.244238739107,15011.0,14964.25,46.75,14987.625,11.178571428571429,14978.75,15037.0,14842.25,14854.5,194.75,14989.25,15057.75,14897.0,0.06290115532734275,False,False,False,False,False,False,False,False,False,False,14989.25,14978.75,1,1,True,True,True,False,True,0.8571428571428571,True,11.0,12.0625,0.0005451824264366394,0.00036846806697982647,14997.75,3.375,14985.0,14936.75,71.25,88,2021-08-18 09:56:00-04:00,2021-08-18 11:36:00-04:00,long,1,-129.0,129.0,2.5,stop,is,wednesday,0.9840255591054313,46.75,1.479592060460664,18.074074074074073,2.6118765812138895,0.33689839572192515,True
2021-08-20 13:45:00+00:00,33,1,3601,14991.5,15014.75,14988.0,15005.0,9594,MNQ.c.0,2021-08-20,585,4,586,14938.202879870818,2021-08-20,14936.507101671437,14996.0,14959.25,36.75,14977.625,16.964285714285715,14973.5,15100.0,14959.25,15084.25,140.75,14933.5,14999.0,14763.5,0.8880994671403197,False,False,False,False,False,False,False,False,False,False,14973.5,14933.5,1,1,True,True,True,False,True,0.8571428571428571,True,15.825,15.3,0.000700043115379574,0.0004014912853848482,14901.75,4.1375,15013.5,14985.25,105.0,89,2021-08-20 09:46:00-04:00,2021-08-20 15:57:00-04:00,long,2,366.0,192.0,5.0,target,is,friday,0.9328421052631578,36.75,1.7436072484326772,20.181268882175225,4.476660021474683,0.24489795918367346,True
2021-08-23 13:46:00+00:00,33,1,3601,15191.75,15197.75,15191.5,15196.25,3287,MNQ.c.0,2021-08-23,586,0,587,15146.251248990518,2021-08-23,15141.151796321796,15194.0,15124.75,69.25,15159.375,10.178571428571429,15127.25,15338.0,15124.75,15312.0,213.25,15084.25,15100.0,14959.25,0.8780773739742087,True,False,False,False,False,True,False,True,True,True,15127.25,15084.25,1,1,True,True,True,False,True,0.8571428571428571,True,9.175,10.025,0.00038716392800812504,0.00025556702190898065,15124.75,2.3125,15314.25,15013.5,66.25,90,2021-08-23 09:47:00-04:00,2021-08-23 16:00:00-04:00,long,1,228.5,147.0,2.5,time_exit,is,monday,0.9014035087719299,69.25,1.51492131150635,48.108108108108105,5.496080167401925,0.032490974729241874,True
2021-08-27 14:02:00+00:00,33,1,3601,15323.75,15366.0,15323.0,15364.0,8974,MNQ.c.0,2021-08-27,602,4,603,15315.481314770828,2021-08-27,15312.480702536552,15332.25,15284.25,48.0,15308.25,14.517857142857142,15301.0,15443.75,15277.25,15426.25,166.5,15278.25,15364.75,15255.5,0.8948948948948949,False,False,False,False,False,False,True,False,False,False,15301.0,15278.25,1,1,True,True,True,False,True,1.0,True,17.15,12.9375,0.0008330674715280302,0.0005181842595103987,15324.75,2.1875,15413.75,15325.25,71.5,91,2021-08-27 10:03:00-04:00,2021-08-27 16:00:00-04:00,long,1,120.5,164.5,2.5,time_exit,is,friday,1.1813038130381304,48.0,1.6076664936043132,0.22857142857142856,3.982167919880063,0.6614583333333334,True
2021-08-30 13:53:00+00:00,33,1,3601,15512.5,15521.75,15509.75,15521.25,4328,MNQ.c.0,2021-08-30,593,0,594,15477.165298255335,2021-08-30,15468.870525788916,15516.5,15455.25,61.25,15485.875,8.339285714285714,15455.75,15617.75,15455.25,15597.75,162.5,15426.25,15443.75,15277.25,0.8769230769230769,False,False,False,False,False,True,False,False,False,False,15455.75,15426.25,1,1,True,True,True,False,True,0.5714285714285714,True,8.25,8.9625,0.00035467233037868903,0.0002588891499087901,15447.25,1.3375,15590.5,15413.75,39.75,92,2021-08-30 09:54:00-04:00,2021-08-30 16:00:00-04:00,long,1,149.5,136.5,2.5,time_exit,is,monday,0.9892933618843684,61.25,1.3699775772899119,25.04672897196262,5.84429279900519,0.07755102040816327,True
2021-09-01 13:45:00+00:00,33,1,3601,15669.5,15682.0,15668.75,15674.75,4925,MNQ.c.0,2021-09-01,585,2,586,15637.989894771918,2021-09-01,15630.946506975944,15672.75,15622.0,50.75,15647.375,9.732142857142858,15630.0,15698.0,15602.75,15616.25,95.25,15590.5,15609.0,15514.0,0.14173228346456693,True,False,True,False,False,True,False,True,True,True,15630.0,15590.5,1,1,True,True,True,False,True,0.8571428571428571,True,8.625,9.8,0.000525176346323446,0.0002984195623024114,15601.0,3.45,15680.0,15574.75,70.75,93,2021-09-01 09:46:00-04:00,2021-09-01 15:43:00-04:00,long,2,-220.0,220.0,5.0,stop,is,wednesday,0.8862385321100917,50.75,1.759858979322691,7.608695652173913,4.469744186128119,0.03940886699507389,True
2021-09-03 14:00:00+00:00,33,1,3601,15640.25,15659.25,15637.0,15643.5,5353,MNQ.c.0,2021-09-03,600,4,601,15599.60547649185,2021-09-03,15600.750976785379,15610.0,15554.5,55.5,15582.25,13.982142857142858,15555.75,15670.5,15554.5,15647.25,116.0,15604.75,15682.25,15551.25,0.7995689655172413,False,False,False,False,False,False,False,False,False,False,15604.75,15555.75,1,1,True,True,True,False,True,0.8571428571428571,True,14.625,13.2125,0.0005539162184977483,0.0005724535086164728,15615.25,1.625,15630.25,15629.0,36.25,94,2021-09-03 10:01:00-04:00,2021-09-03 16:00:00-04:00,long,1,4.5,182.0,2.5,time_exit,is,friday,1.0459770114942528,55.5,0.9676178242604782,8.461538461538462,3.2354984457612903,0.6036036036036037,True
2021-09-21 13:45:00+00:00,33,1,1447,15081.5,15118.5,15080.75,15112.0,8237,MNQ.c.0,2021-09-21,585,1,586,15089.450979870859,2021-09-21,15078.250522922086,15098.0,15028.0,70.0,15063.0,20.660714285714285,15081.75,15131.75,14974.5,15022.0,157.25,14995.0,15151.5,14807.5,0.302066772655008,False,False,False,False,False,False,False,False,False,False,15081.75,14995.0,1,1,True,True,True,False,True,0.8571428571428571,True,19.85,19.225,0.0009631123489340865,0.0006036992955732089,15117.0,4.4125,15099.75,14955.0,182.0,95,2021-09-21 09:46:00-04:00,2021-09-21 10:06:00-04:00,long,1,-173.5,173.5,2.5,stop,is,tuesday,0.96076058772688,70.0,1.5953511226472727,36.71388101983003,1.7554994578888934,0.2,True
2021-09-22 14:06:00+00:00,33,1,1447,15099.25,15109.75,15097.0,15109.0,3448,MNQ.c.0,2021-09-22,606,2,607,15059.576230903444,2021-09-22,15043.828342319226,15071.5,15014.75,56.75,15043.125,11.875,15061.75,15227.0,15014.75,15159.0,212.25,15022.0,15131.75,14974.5,0.6796230859835101,True,True,True,False,False,False,False,True,True,True,15061.75,15022.0,1,1,True,True,True,False,True,0.8571428571428571,True,12.2,12.125,0.0005126541085540845,0.00043187947852439223,15077.5,3.25,15169.25,15099.75,169.5,96,2021-09-22 10:07:00-04:00,2021-09-22 16:00:00-04:00,long,1,97.5,192.0,2.5,time_exit,is,wednesday,1.0273684210526315,56.75,1.1870304889356538,6.846153846153846,5.37498207676486,0.6607929515418502,True
2021-09-23 13:47:00+00:00,33,1,1447,15262.5,15271.25,15261.75,15268.5,2212,MNQ.c.0,2021-09-23,587,3,588,15231.966072494619,2021-09-23,15226.407426067042,15268.0,15182.0,86.0,15225.0,15.678571428571429,15211.0,15346.75,15182.0,15304.75,164.75,15159.0,15227.0,15014.75,0.7450682852807283,False,False,False,False,False,False,False,False,False,False,15211.0,15159.0,1,1,True,True,True,False,True,0.8571428571428571,True,14.2,15.725,0.0006206968179886456,0.00044140218449946245,15287.0,6.6,15307.0,15169.25,133.5,97,2021-09-23 09:48:00-04:00,2021-09-23 16:00:00-04:00,long,1,67.5,179.0,2.5,time_exit,is,thursday,0.9056947608200455,86.0,1.4061933533303606,17.840909090909093,2.6767932548780764,0.005813953488372093,True
2021-09-29 13:49:00+00:00,33,1,1447,14834.5,14869.5,14832.25,14869.5,7557,MNQ.c.0,2021-09-29,589,2,590,14849.002342134021,2021-09-29,14841.38891866809,14852.75,14787.75,65.0,14820.25,19.303571428571427,14817.75,14906.75,14711.0,14751.0,195.75,14782.75,15031.25,14740.75,0.20434227330779056,False,False,False,False,False,False,True,False,False,False,14817.75,14782.75,1,1,True,True,True,False,True,1.0,True,19.5,20.0125,0.0009708456854562202,0.0005564015219517431,14892.5,4.75,14796.75,14796.5,169.25,98,2021-09-29 09:50:00-04:00,2021-09-29 11:35:00-04:00,long,1,-168.5,168.5,2.5,stop,is,wednesday,1.0101757631822388,65.0,1.744865258546906,20.210526315789473,1.4046761440055016,0.25769230769230766,True
2021-09-30 13:50:00+00:00,33,1,1447,14866.0,14878.75,14865.5,14873.75,6305,MNQ.c.0,2021-09-30,590,3,591,14834.615040076678,2021-09-30,14829.002568309115,14872.0,14806.75,65.25,14839.375,19.410714285714285,14810.0,14878.75,14670.0,14704.25,208.75,14751.0,14906.75,14711.0,0.16407185628742516,False,False,False,False,False,False,True,False,False,False,14810.0,14751.0,1,1,True,True,True,False,True,1.0,True,18.5,19.1125,0.0008117330881966287,0.0005382775751244808,14831.25,4.7375,14753.75,14796.75,129.5,99,2021-09-30 09:51:00-04:00,2021-09-30 10:07:00-04:00,long,1,-139.0,139.0,2.5,stop,is,thursday,0.953081876724931,65.25,1.5080195157840437,7.282321899736148,2.341265229084876,0.02681992337164751,True
2021-10-05 13:49:00+00:00,33,1,1447,14555.75,14576.25,14555.25,14575.25,4589,MNQ.c.0,2021-10-05,589,1,590,14518.469756537996,2021-10-05,14503.924957647425,14573.5,14496.5,77.0,14535.0,22.892857142857142,14507.0,14754.5,14496.5,14656.75,258.0,14480.0,14720.0,14367.75,0.6211240310077519,False,False,False,False,False,False,False,False,False,False,14507.0,14480.0,1,1,True,True,True,False,True,0.8571428571428571,True,19.65,25.85,0.0011858021391991987,0.0007167749331696332,14540.5,4.0375,14693.25,14445.25,139.25,100,2021-10-05 09:50:00-04:00,2021-10-05 13:40:00-04:00,long,1,314.0,161.5,2.5,target,is,tuesday,0.8583463338533541,77.0,1.6543577130348177,23.591331269349848,2.759189259287238,0.022727272727272728,True
2021-10-07 13:59:00+00:00,33,1,1447,14936.75,14956.0,14935.0,14955.25,4796,MNQ.c.0,2021-10-07,599,3,600,14905.858231322745,2021-10-07,14889.983688119033,14949.0,14859.25,89.75,14904.125,16.160714285714285,14882.0,15001.25,14859.25,14885.0,142.0,14757.0,14765.0,14483.5,0.1813380281690141,False,False,False,True,False,True,False,False,False,False,14882.0,14757.0,1,1,True,True,True,False,True,0.8571428571428571,True,16.8,17.0875,0.0006246893702852213,0.000536149721583903,14890.75,3.275,14999.0,14654.5,145.75,101,2021-10-07 10:00:00-04:00,2021-10-07 16:00:00-04:00,long,1,-144.5,197.0,2.5,time_exit,is,thursday,1.0395580110497238,89.75,1.1651397830437233,72.13740458015268,3.8195354429241783,0.06963788300835655,True
2021-10-14 14:05:00+00:00,33,1,1447,14973.25,14978.75,14972.5,14976.5,2302,MNQ.c.0,2021-10-14,605,3,606,14907.685527906653,2021-10-14,14893.714531570107,14951.0,14890.5,60.5,14920.75,9.267857142857142,14919.75,15048.5,14890.5,15041.5,158.0,14765.5,14796.0,14661.25,0.9556962025316456,True,True,False,False,False,True,False,True,True,True,14919.75,14765.5,1,1,True,True,True,False,True,0.8571428571428571,True,8.825,9.9125,0.0003320995128316991,0.0004072825072149956,14891.75,2.425,15017.75,14720.25,129.25,102,2021-10-14 10:06:00-04:00,2021-10-14 16:00:00-04:00,long,1,127.0,176.0,2.5,time_exit,is,thursday,0.9522157996146435,60.5,0.8154033304857627,70.72164948453609,8.351623549043401,0.4214876033057851,True
2021-10-26 14:07:00+00:00,33,1,1447,15654.0,15666.25,15653.25,15665.75,3422,MNQ.c.0,2021-10-26,607,1,608,15614.297923441542,2021-10-26,15605.509140951879,15658.25,15580.25,78.0,15619.25,11.785714285714286,15598.0,15701.0,15502.75,15550.5,198.25,15498.75,15542.75,15322.25,0.2408575031525851,False,False,False,False,False,True,False,False,False,False,15598.0,15498.75,1,1,True,True,True,False,True,0.8571428571428571,True,11.85,11.9875,0.00039727016693629494,0.0004361848412443484,15596.75,2.225,15580.25,15438.75,89.5,103,2021-10-26 10:08:00-04:00,2021-10-26 12:00:00-04:00,long,1,-176.0,176.0,2.5,stop,is,tuesday,1.0054545454545454,78.0,0.9107839827788659,71.01123595505618,5.02530628138652,0.09615384615384616,True
2021-10-27 13:45:00+00:00,33,1,1447,15625.0,15632.5,15619.0,15630.0,4147,MNQ.c.0,2021-10-27,585,2,586,15565.749180458413,2021-10-27,15561.757783085104,15626.0,15558.25,67.75,15592.125,17.464285714285715,15570.5,15717.25,15558.25,15594.75,159.0,15550.5,15701.0,15502.75,0.22955974842767296,False,False,False,False,False,False,True,False,False,False,15570.5,15550.5,1,1,True,True,True,False,True,1.0,True,15.975,16.1125,0.0005833865989106872,0.0003567290822050028,15546.5,4.2875,15660.75,15580.25,72.5,104,2021-10-27 09:46:00-04:00,2021-10-27 16:00:00-04:00,long,1,-74.5,148.5,2.5,time_exit,is,wednesday,0.914723926380368,67.75,1.6353771755996902,7.871720116618077,4.235358691382208,0.05904059040590406,True
2021-11-02 13:48:00+00:00,33,1,1447,15945.5,15956.25,15945.25,15951.5,3565,MNQ.c.0,2021-11-02,588,1,589,15889.807523367932,2021-11-02,15886.785356359836,15950.0,15864.25,85.75,15907.125,12.839285714285714,15865.75,15980.25,15864.25,15955.25,116.0,15887.75,15898.75,15768.75,0.7844827586206896,True,True,False,False,False,True,False,True,True,True,15887.75,15865.75,1,1,True,True,True,False,True,0.8571428571428571,True,10.5,13.1625,0.0004154431355757041,0.0003041206233616436,15866.75,3.5625,15938.0,15856.0,47.25,105,2021-11-02 09:49:00-04:00,2021-11-02 16:00:00-04:00,long,1,4.5,178.5,2.5,time_exit,is,tuesday,0.8178025034770515,85.75,1.3660472314686853,3.017543859649123,4.916592109414136,0.01749271137026239,True
2021-11-04 13:53:00+00:00,33,1,1447,16232.25,16239.25,16231.5,16238.25,2639,MNQ.c.0,2021-11-04,593,3,594,16190.059664692131,2021-11-04,16185.24898107689,16205.5,16157.0,48.5,16181.25,9.535714285714286,16179.75,16378.5,16157.0,16336.25,221.5,16127.75,16146.0,15935.0,0.809255079006772,False,False,False,False,False,True,False,False,False,False,16179.75,16127.75,1,1,True,True,True,False,True,0.8571428571428571,True,9.7,10.2875,0.0003040506931072934,0.0002694660659313975,16196.0,2.15,16305.25,15983.0,87.75,106,2021-11-04 09:54:00-04:00,2021-11-04 16:00:00-04:00,long,1,192.5,167.0,2.5,time_exit,is,thursday,1.0172284644194756,48.5,1.1283450183471364,99.06976744186046,5.1519823983582675,0.6752577319587629,True
2021-11-16 15:16:00+00:00,33,1,1447,16244.75,16260.25,16240.5,16254.75,4855,MNQ.c.0,2021-11-16,616,1,617,16203.098847869256,2021-11-16,16203.115308095374,16252.0,16149.0,103.0,16200.5,9.339285714285714,16157.0,16323.75,16149.0,16295.25,174.75,16189.0,16253.75,16082.75,0.8369098712446352,False,False,False,False,False,False,False,False,False,False,16189.0,16157.0,1,1,True,True,True,False,True,0.8571428571428571,True,10.425,9.5375,0.00033139913145082333,0.00046790713418324697,16174.25,3.15,16237.25,16171.25,60.25,107,2021-11-16 10:17:00-05:00,2021-11-16 16:00:00-05:00,long,1,77.0,216.5,2.5,time_exit,is,tuesday,1.1162523900573615,103.0,0.7082583428211572,0.9523809523809524,5.413860225911023,0.02669902912621359,True
2021-11-18 16:50:00+00:00,33,1,1447,16467.75,16472.0,16466.5,16470.0,1286,MNQ.c.0,2021-11-18,710,3,711,16379.554966256761,2021-11-18,16377.44483880087,16402.5,16353.5,49.0,16378.0,9.357142857142858,16398.0,16503.5,16303.75,16494.75,199.75,16305.25,16398.75,16269.75,0.9561952440550688,True,False,False,False,False,False,False,True,True,True,16398.0,16305.25,1,1,True,True,True,False,True,0.8571428571428571,True,9.225,10.6125,0.00028105368443140475,0.0003385691959606275,16405.75,2.4375,16356.25,16332.5,90.25,108,2021-11-18 11:51:00-05:00,2021-11-18 16:00:00-05:00,long,1,46.0,237.5,2.5,time_exit,is,thursday,0.9858778625954198,49.0,0.8301218415159326,30.05128205128205,8.721334388610643,1.3775510204081634,True
2021-11-19 14:56:00+00:00,33,1,1447,16583.25,16594.0,16580.0,16590.75,4318,MNQ.c.0,2021-11-19,596,4,597,16551.10443167091,2021-11-19,16549.507993960233,16564.0,16516.25,47.75,16540.125,12.464285714285714,16549.75,16628.5,16516.25,16573.0,112.25,16494.75,16503.5,16303.75,0.5055679287305123,False,False,False,False,False,True,False,False,False,False,16549.75,16494.75,1,1,True,True,True,False,True,0.8571428571428571,True,12.1,12.475,0.0004886364093823506,0.0004357458594243071,16561.25,3.4,16569.25,16356.25,99.75,109,2021-11-19 09:57:00-05:00,2021-11-19 16:00:00-05:00,long,1,-38.5,153.0,2.5,time_exit,is,friday,0.9707736389684815,47.75,1.1213793517806934,60.294117647058826,3.305972428037447,0.5602094240837696,True
2021-11-22 14:49:00+00:00,33,1,1447,16711.0,16731.0,16710.75,16730.0,7306,MNQ.c.0,2021-11-22,589,0,590,16657.10312477824,2021-11-22,16649.5982350806,16711.5,16638.25,73.25,16674.875,12.910714285714286,16638.5,16767.5,16376.5,16383.75,391.0,16573.0,16628.5,16516.25,0.01854219948849105,True,False,False,False,False,False,False,True,True,True,16638.5,16573.0,1,1,True,True,True,False,True,0.8571428571428571,True,13.65,14.4375,0.00047980676657490636,0.00034388347503780555,16645.75,2.6,16697.75,16569.25,66.5,110,2021-11-22 09:50:00-05:00,2021-11-22 11:12:00-05:00,long,1,-188.5,188.5,2.5,stop,is,monday,1.0572614107883818,73.25,1.395259735938628,29.423076923076923,5.568953414330687,0.2525597269624573,True
2021-11-29 14:55:00+00:00,33,1,1447,16276.75,16288.0,16269.0,16284.75,5068,MNQ.c.0,2021-11-29,595,0,596,16227.125733020664,2021-11-29,16218.536493324216,16281.0,16210.0,71.0,16245.5,22.982142857142858,16239.25,16437.75,16208.0,16392.25,229.75,16044.75,16307.5,15988.0,0.8019586507072906,False,False,False,False,False,False,True,False,False,False,16239.25,16044.75,1,1,True,True,True,False,True,1.0,True,22.825,21.9875,0.0010152356625337203,0.0006491711916044908,16206.75,7.0625,16277.25,16092.75,215.75,111,2021-11-29 09:56:00-05:00,2021-11-29 15:16:00-05:00,long,1,299.0,154.0,2.5,target,is,monday,0.9931623931623931,71.0,1.5638951260675402,16.141592920353983,3.011415880649629,0.0528169014084507,True
