session_date,signal_index,timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_25,atr_26,atr_27,atr_28,atr_29,atr_30,signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,atr_10,atr_20,vol_std_15,vol_std_60,rth_open,atr_20_open,rth_close,prev_rth_close,overnight_range_pts,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,trade_risk_usd,fees,exit_reason,phase,weekday_name,atr_ratio_10_30,opening_range_width_pts,realized_vol_ratio_15_60,gap_abs_atr20,signal_vwap_distance_atr20,signal_extension_over_or,nominal_selected
2021-02-10,604219,2021-02-10 10:12:00-05:00,33,1,6227,13725.5,13727.5,13710.75,13712.75,3829,MNQ.c.0,612,2,613,13735.753450726625,2021-02-10,13732.647397071105,13762.0,13714.0,48.0,13738.0,8.95,8.836538461538462,8.814814814814815,8.973214285714286,8.956896551724139,8.991666666666667,-1,-1,True,True,True,False,8.0,8.7,0.0004743459921624654,0.0004584736980463289,13742.75,3.55,13652.5,13686.5,90.25,446,2021-02-10 10:13:00-05:00,2021-02-10 10:22:00-05:00,short,7,1372.0,717.5,17.5,target,is,wednesday,0.8897126969416126,48.0,1.034619857548584,15.845070422535212,2.287057134609763,0.026041666666666668,True
2021-02-16,609472,2021-02-16 10:31:00-05:00,33,1,6227,13866.5,13871.25,13865.75,13870.5,2333,MNQ.c.0,631,1,632,13850.348927443692,2021-02-16,13853.568777672304,13868.5,13811.5,57.0,13840.0,9.25,9.240384615384615,9.222222222222221,9.455357142857142,9.560344827586206,9.733333333333333,1,1,True,True,True,False,6.875,8.8625,0.00031657769411812557,0.0004892988764529859,13836.0,5.7,13756.5,13871.5,69.5,450,2021-02-16 10:32:00-05:00,2021-02-16 11:08:00-05:00,long,6,-735.0,735.0,15.0,stop,is,tuesday,0.7063356164383562,57.0,0.6470026998897959,6.228070175438596,1.9104341131391422,0.03508771929824561,True
2021-02-17,610827,2021-02-17 10:21:00-05:00,33,1,6227,13630.75,13631.75,13602.0,13603.75,6566,MNQ.c.0,621,2,622,13674.465285674649,2021-02-17,13682.551453777805,13692.75,13610.0,82.75,13651.375,15.82,15.423076923076923,15.194444444444445,15.098214285714286,14.85344827586207,14.825,-1,-1,True,True,True,False,17.95,16.5875,0.0008952676569192908,0.0008325690658936368,13638.0,10.9,13695.75,13756.5,159.0,451,2021-02-17 10:22:00-05:00,2021-02-17 15:35:00-05:00,short,4,-732.0,732.0,10.0,stop,is,wednesday,1.2107925801011805,82.75,1.0753073752005866,10.871559633027523,4.75065282759942,0.0755287009063444,True
2021-02-18,612177,2021-02-18 10:06:00-05:00,33,1,6227,13523.75,13524.0,13508.25,13512.5,5709,MNQ.c.0,606,3,607,13573.10984847151,2021-02-18,13591.221195708811,13583.0,13523.5,59.5,13553.25,14.19,14.307692307692308,14.435185185185185,14.446428571428571,14.232758620689655,14.191666666666666,-1,-1,True,True,True,False,14.3,13.8375,0.0006207362183220667,0.0005368332062203977,13543.75,8.9125,13644.75,13695.75,198.75,452,2021-02-18 10:07:00-05:00,2021-02-18 13:18:00-05:00,short,5,-722.5,722.5,12.5,stop,is,thursday,1.0076335877862597,59.5,1.1562925153091639,17.054698457223,5.688975299643081,0.18487394957983194,True
2021-02-19,613547,2021-02-19 10:11:00-05:00,33,1,6227,13655.25,13655.5,13635.5,13637.0,5350,MNQ.c.0,611,4,612,13666.464902168851,2021-02-19,13650.856122082947,13700.75,13641.25,59.5,13671.0,11.42,11.721153846153847,11.907407407407407,11.875,11.85344827586207,12.125,-1,-1,True,True,True,False,12.0,10.825,0.0005010278431184214,0.0004303165422693435,13696.0,5.6,13572.25,13644.75,178.5,453,2021-02-19 10:12:00-05:00,2021-02-19 16:00:00-05:00,short,5,630.0,660.0,12.5,time_exit,is,friday,0.9896907216494846,59.5,1.1643239194946362,9.151785714285715,1.2800112778703896,0.07142857142857142,True
2021-02-22,614923,2021-02-22 10:22:00-05:00,33,1,6227,13363.0,13363.0,13350.0,13355.5,6184,MNQ.c.0,622,0,623,13412.824483762673,2021-02-22,13439.904219783957,13439.0,13358.5,80.5,13398.75,15.91,16.009615384615383,16.02777777777778,15.9375,15.887931034482758,15.758333333333333,-1,-1,True,True,True,False,16.65,16.1125,0.0008319209437095889,0.00080131552781569,13391.25,7.2375,13237.75,13572.25,265.0,454,2021-02-22 10:23:00-05:00,2021-02-22 16:00:00-05:00,short,4,932.0,682.0,10.0,time_exit,is,monday,1.0565838180856688,80.5,1.0381939633409156,25.008635578583764,5.238431018399202,0.037267080745341616,True
2021-02-23,616295,2021-02-23 10:29:00-05:00,33,1,6227,13018.25,13026.25,13009.0,13025.25,3814,MNQ.c.0,629,1,630,12992.078456998948,2021-02-23,13023.36297756231,13016.25,12757.5,258.75,12886.875,22.74,22.884615384615383,22.88888888888889,22.625,22.974137931034484,23.4,1,1,True,True,True,False,20.025,21.8,0.0009378786879839208,0.0013706509595648177,13001.0,9.2125,13194.0,13237.75,389.0,455,2021-02-23 10:30:00-05:00,2021-02-23 16:00:00-05:00,long,1,334.5,539.5,2.5,time_exit,is,tuesday,0.8557692307692307,258.75,0.6842578567790137,25.69877883310719,0.08656066227934246,0.034782608695652174,True
2021-02-25,619000,2021-02-25 10:04:00-05:00,33,1,6227,13179.25,13188.25,13170.25,13171.25,4206,MNQ.c.0,604,3,605,13227.294953159726,2021-02-25,13239.733291053562,13290.0,13178.75,111.25,13234.375,18.49,18.346153846153847,18.666666666666668,18.508928571428573,18.50862068965517,18.825,-1,-1,True,True,True,False,19.325,18.5375,0.0005885574430602798,0.0007095778033937893,13181.0,8.625,12841.5,13294.75,208.25,457,2021-02-25 10:05:00-05:00,2021-02-25 12:30:00-05:00,short,3,1428.0,727.5,7.5,target,is,thursday,1.0265604249667994,111.25,0.8294473703169832,13.18840579710145,3.694311048068101,0.06741573033707865,True
2021-03-01,621743,2021-03-01 10:17:00-05:00,33,1,6227,13105.5,13121.5,13104.25,13117.75,4447,MNQ.c.0,617,0,618,13083.24710458626,2021-03-01,13072.4009986704,13115.75,13040.25,75.5,13078.0,19.58,19.375,19.48148148148148,19.446428571428573,20.163793103448278,20.1,1,1,True,True,True,False,15.475,19.4375,0.000778908955673912,0.0009028799378710528,13098.5,9.4375,13267.75,12901.25,186.0,459,2021-03-01 10:18:00-05:00,2021-03-01 14:53:00-05:00,long,4,1244.0,640.0,10.0,target,is,monday,0.7699004975124377,75.5,0.8626938344765325,20.90066225165563,2.3330675925195914,0.026490066225165563,True
2021-03-02,623120,2021-03-02 10:29:00-05:00,33,1,6227,13184.0,13190.25,13156.25,13157.0,5746,MNQ.c.0,629,1,630,13226.951815244283,2021-03-02,13236.682885525193,13303.25,13179.0,124.25,13241.125,18.33,18.08653846153846,17.90740740740741,17.910714285714285,17.81896551724138,17.866666666666667,-1,-1,True,True,True,False,21.2,20.0875,0.0009893100221046172,0.0008257561404048976,13297.5,5.65,13061.25,13267.75,166.0,460,2021-03-02 10:30:00-05:00,2021-03-02 16:00:00-05:00,short,2,375.0,595.0,5.0,time_exit,is,tuesday,1.1865671641791045,124.25,1.1980655955153094,5.265486725663717,3.9667895718826807,0.17706237424547283,True
2021-03-03,624462,2021-03-03 10:06:00-05:00,33,1,6227,12899.75,12900.25,12881.5,12891.0,6253,MNQ.c.0,606,2,607,13036.649898777465,2021-03-03,13047.689580834549,13052.0,12892.25,159.75,12972.125,21.86,21.846153846153847,21.796296296296298,21.866071428571427,22.094827586206897,21.816666666666666,-1,-1,True,True,True,False,20.575,21.9,0.0010741781416967605,0.0008946597342597585,13012.75,13.025,12683.75,13061.25,226.75,461,2021-03-03 10:07:00-05:00,2021-03-03 22:39:00-05:00,short,2,1288.0,653.0,5.0,target,is,wednesday,0.9430863254392666,159.75,1.2006555124396379,3.7236084452975047,7.154775380573009,0.00782472613458529,True
2021-03-09,629917,2021-03-09 10:01:00-05:00,33,1,6227,12704.25,12726.75,12703.75,12725.75,4805,MNQ.c.0,601,1,602,12561.795084692912,2021-03-09,12518.282744769667,12716.25,12587.0,129.25,12651.625,18.06,18.192307692307693,18.11111111111111,19.071428571428573,19.146551724137932,19.358333333333334,1,1,True,True,True,False,15.475,17.3875,0.0005584384719459001,0.0008254049143946881,12608.75,8.825,12784.0,12298.5,291.75,465,2021-03-09 10:02:00-05:00,2021-03-09 16:00:00-05:00,long,2,225.0,565.0,5.0,time_exit,is,tuesday,0.7993973310374515,129.25,0.676563056757945,35.155807365439095,11.931977295777584,0.0735009671179884,True
2021-03-10,631306,2021-03-10 10:25:00-05:00,33,1,6227,12847.0,12849.5,12822.5,12826.75,5061,MNQ.c.0,625,2,626,12850.086068694387,2021-03-10,12837.614562313374,12979.5,12870.25,109.25,12924.875,21.72,21.83653846153846,22.37962962962963,22.392857142857142,23.094827586206897,23.016666666666666,-1,-1,True,True,True,False,19.425,21.1,0.001024937989999678,0.001198385155659649,12967.75,13.1,12758.25,12784.0,288.75,466,2021-03-10 10:26:00-05:00,2021-03-10 16:00:00-05:00,short,2,269.0,618.0,5.0,time_exit,is,wednesday,0.8439536567704563,109.25,0.8552659261166354,14.026717557251908,0.514908166510632,0.39816933638443935,True
2021-03-11,632664,2021-03-11 10:18:00-05:00,33,1,6227,12954.0,12954.75,12918.5,12922.5,9941,MNQ.c.0,618,3,619,12959.206456830058,2021-03-11,12933.685462671712,13006.75,12931.75,75.0,12969.25,15.97,15.721153846153847,15.777777777777779,15.669642857142858,15.60344827586207,15.783333333333333,-1,-1,True,True,True,False,16.2,15.425,0.0008957441556021597,0.0008418910066657488,12951.25,9.2375,13046.25,12758.25,292.75,467,2021-03-11 10:19:00-05:00,2021-03-11 10:49:00-05:00,short,4,-694.0,694.0,10.0,stop,is,thursday,1.0263991552270326,75.0,1.0639668894310828,20.893098782138022,0.725151550840339,0.12333333333333334,True
2021-03-12,634038,2021-03-12 10:27:00-05:00,33,1,6227,12808.25,12808.25,12781.0,12781.25,3332,MNQ.c.0,627,4,628,12872.691611648284,2021-03-12,12897.39059906134,12894.75,12798.0,96.75,12846.375,17.52,17.58653846153846,17.38888888888889,18.258928571428573,18.0,17.608333333333334,-1,-1,True,True,True,False,16.35,17.3875,0.0008650602299750939,0.0009344260715226727,12870.25,8.325,12933.5,13046.25,310.0,468,2021-03-12 10:28:00-05:00,2021-03-12 12:15:00-05:00,short,3,-691.5,691.5,7.5,stop,is,friday,0.9285376242309513,96.75,0.9257663675473596,21.141141141141144,6.679545596626327,0.1731266149870801,True
2021-03-15,635388,2021-03-15 10:12:00-04:00,33,1,6227,12972.0,12983.75,12970.75,12983.5,700,MNQ.c.0,612,0,613,12938.469698577495,2021-03-15,12947.140620003536,12982.75,12896.5,86.25,12939.625,14.93,14.701923076923077,14.925925925925926,15.0,15.025862068965518,15.116666666666667,1,1,True,True,True,False,12.425,14.2375,0.0006145274467455796,0.0005818198985556426,12950.5,4.9125,13081.75,12933.5,136.5,469,2021-03-15 10:13:00-04:00,2021-03-15 11:34:00-04:00,long,4,-716.0,716.0,10.0,stop,is,monday,0.8219404630650496,86.25,1.0562159325783338,3.4605597964376593,2.5537755923767342,0.008695652173913044,True
2021-03-16,636742,2021-03-16 10:01:00-04:00,33,1,6227,13232.75,13245.0,13231.75,13244.5,789,MNQ.c.0,601,1,602,13161.833495495757,2021-03-16,13145.429344037238,13238.5,13142.25,96.25,13190.375,12.27,12.259615384615385,12.268518518518519,12.303571428571429,12.474137931034482,13.1,1,1,True,True,True,False,10.775,10.8,0.00044533825487623674,0.00043392047314548744,13169.25,5.3875,13151.5,13081.75,121.0,470,2021-03-16 10:02:00-04:00,2021-03-16 14:25:00-04:00,long,3,-628.5,628.5,7.5,stop,is,tuesday,0.8225190839694657,96.25,1.0263130744857043,16.241299303944317,9.17320888544088,0.06233766233766234,True
2021-03-17,638115,2021-03-17 10:10:00-04:00,33,1,6227,13044.25,13058.75,13036.0,13057.0,815,MNQ.c.0,610,2,611,13039.86932768302,2021-03-17,13054.595423084753,13055.25,12946.25,109.0,13000.75,15.78,15.721153846153847,15.87962962962963,15.776785714285714,15.629310344827585,15.658333333333333,1,1,True,True,True,False,16.525,15.9,0.0007559659167491764,0.0006594028973408338,13018.0,5.6125,13205.5,13151.5,203.75,471,2021-03-17 10:11:00-04:00,2021-03-17 15:08:00-04:00,long,3,1326.0,676.5,7.5,target,is,wednesday,1.0553485896753592,109.0,1.1464400896595255,23.78619153674833,0.15123125253126804,0.016055045871559634,True
2021-03-18,639480,2021-03-18 10:10:00-04:00,33,1,6227,12952.0,12953.75,12939.25,12941.5,291,MNQ.c.0,610,3,611,13045.621847840343,2021-03-18,13081.573099048479,13037.0,12949.0,88.0,12993.0,18.57,18.64423076923077,18.51851851851852,18.3125,18.146551724137932,18.208333333333332,-1,-1,True,True,True,False,17.65,18.525,0.0009668977131114917,0.0007394228355525223,12994.5,8.7375,12795.75,13205.5,319.75,472,2021-03-18 10:11:00-04:00,2021-03-18 16:00:00-04:00,short,3,855.0,595.5,7.5,time_exit,is,thursday,0.9693363844393592,88.0,1.307638426380208,24.148783977110156,7.561300893305209,0.08522727272727272,True
2021-03-22,641694,2021-03-22 10:00:00-04:00,33,1,9485,13008.0,13024.25,13008.0,13023.75,3300,MNQ.c.0,600,0,601,12944.141416585526,2021-03-22,12925.978094957103,13021.0,12927.75,93.25,12974.375,13.9,13.865384615384615,13.796296296296296,13.741071428571429,14.163793103448276,14.133333333333333,1,1,True,True,True,False,9.25,12.1,0.0005010998952173682,0.0005827768121266665,12928.75,6.9125,13079.5,12795.75,174.0,473,2021-03-22 10:01:00-04:00,2021-03-22 16:00:00-04:00,long,3,324.0,589.5,7.5,time_exit,is,monday,0.6544811320754718,93.25,0.859848718738065,19.240506329113924,8.08032273081792,0.029490616621983913,True
2021-03-23,643069,2021-03-23 10:10:00-04:00,33,1,9485,13118.75,13131.0,13118.75,13125.75,4576,MNQ.c.0,610,1,611,13068.717578828682,2021-03-23,13066.57749981384,13119.5,13050.5,69.0,13085.0,15.09,15.134615384615385,15.185185185185185,15.267857142857142,15.155172413793103,15.341666666666667,1,1,True,True,True,False,14.375,14.8,0.0006337744875276419,0.0005942035685617236,13113.5,5.45,13019.75,13079.5,118.25,474,2021-03-23 10:11:00-04:00,2021-03-23 14:59:00-04:00,long,4,-622.0,622.0,10.0,stop,is,tuesday,0.9369907658881043,69.0,1.066594886095518,6.238532110091743,3.9981419044702426,0.09057971014492754,True
2021-03-24,644440,2021-03-24 10:16:00-04:00,33,1,9485,12962.75,12964.25,12940.5,12942.75,4982,MNQ.c.0,616,2,617,13035.530093074314,2021-03-24,13036.8739333116,13072.5,12946.25,126.25,13009.375,16.06,16.5,16.287037037037038,16.446428571428573,16.82758620689655,16.633333333333333,-1,-1,True,True,True,False,18.025,16.4,0.0007077602942735057,0.0006540176477533628,13071.0,5.25,12789.0,13019.75,128.75,475,2021-03-24 10:17:00-04:00,2021-03-24 16:00:00-04:00,short,2,606.0,530.0,5.0,time_exit,is,wednesday,1.0836673346693386,126.25,1.0821730831037297,9.761904761904763,5.739264226317019,0.027722772277227723,True
2021-03-25,645790,2021-03-25 10:01:00-04:00,33,1,9485,12784.5,12808.0,12779.25,12805.75,5159,MNQ.c.0,601,3,602,12771.180922646434,2021-03-25,12776.26325102186,12803.0,12688.25,114.75,12745.625,22.58,23.298076923076923,23.453703703703702,23.178571428571427,22.95689655172414,22.891666666666666,1,1,True,True,True,False,23.925,22.625,0.0012392746768686161,0.0009455220578244132,12716.75,9.9625,12781.25,12789.0,166.75,476,2021-03-25 10:02:00-04:00,2021-03-25 10:49:00-04:00,long,3,-714.0,714.0,7.5,stop,is,thursday,1.0451401528940663,114.75,1.3106777008672956,7.252195734002509,1.3032817227907578,0.023965141612200435,True
2021-03-26,647156,2021-03-26 10:02:00-04:00,33,1,9485,12803.0,12841.0,12802.5,12840.75,6325,MNQ.c.0,602,4,603,12785.911839888513,2021-03-26,12788.190364822276,12830.0,12754.0,76.0,12792.0,14.65,14.778846153846153,15.333333333333334,15.535714285714286,15.431034482758621,15.458333333333334,1,1,True,True,True,False,16.05,14.725,0.000926920656690352,0.00062989468845141,12763.75,7.0125,12956.5,12781.25,204.75,477,2021-03-26 10:03:00-04:00,2021-03-26 14:09:00-04:00,long,4,-714.0,714.0,10.0,stop,is,friday,1.0382749326145553,76.0,1.4715486154823394,2.4955436720142603,3.5694149526467895,0.14144736842105263,True
2021-03-29,648519,2021-03-29 10:00:00-04:00,33,1,9485,12854.75,12854.75,12835.75,12843.0,6876,MNQ.c.0,600,0,601,12910.284685857705,2021-03-29,12907.859473766395,12977.5,12852.5,125.0,12915.0,18.29,18.317307692307693,18.77777777777778,18.794642857142858,18.698275862068964,18.891666666666666,-1,-1,True,True,True,False,18.425,19.0875,0.0007575433368787553,0.0006633326338917051,12941.25,6.5875,12958.75,12956.5,179.25,478,2021-03-29 10:01:00-04:00,2021-03-29 13:02:00-04:00,short,2,-548.0,548.0,5.0,stop,is,monday,0.9752977503308338,125.0,1.1420263351650977,2.314990512333966,3.398007793917236,0.076,True
2021-03-30,649903,2021-03-30 10:19:00-04:00,33,1,9485,12811.25,12813.0,12792.25,12795.0,6553,MNQ.c.0,619,1,620,12854.058802380323,2021-03-30,12866.127605801525,12888.0,12805.25,82.75,12846.625,15.99,15.817307692307692,15.851851851851851,15.758928571428571,15.931034482758621,16.441666666666666,-1,-1,True,True,True,False,16.675,16.525,0.0007716260163361385,0.0006824286209200979,12873.5,5.5375,12887.0,12958.75,148.25,479,2021-03-30 10:20:00-04:00,2021-03-30 11:32:00-04:00,short,3,-571.5,571.5,7.5,stop,is,tuesday,1.0141915864166244,82.75,1.130705824289401,15.395033860045148,4.304242408564274,0.12386706948640483,True
2021-03-31,651249,2021-03-31 10:00:00-04:00,33,1,9485,13051.75,13073.75,13051.25,13069.5,5624,MNQ.c.0,600,2,601,12959.743888503659,2021-03-31,12946.465541092186,13055.75,12953.0,102.75,13004.375,11.4,11.64423076923077,11.666666666666666,11.75,11.913793103448276,12.225,1,1,True,True,True,False,11.0,11.4125,0.0005461450050592483,0.00045723361915618523,12968.25,3.325,13098.0,12887.0,122.0,480,2021-03-31 10:01:00-04:00,2021-03-31 16:00:00-04:00,long,3,160.5,712.5,7.5,time_exit,is,wednesday,0.899795501022495,102.75,1.1944550491872123,24.43609022556391,10.780675479326533,0.13381995133819952,True
2021-04-01,652623,2021-04-01 10:09:00-04:00,33,1,9485,13295.75,13312.25,13295.0,13306.0,6170,MNQ.c.0,609,3,610,13240.007651013959,2021-04-01,13221.248080898617,13301.75,13241.5,60.25,13271.625,11.4,11.211538461538462,11.018518518518519,10.741071428571429,10.637931034482758,10.658333333333333,1,1,True,True,True,False,15.65,11.9,0.0005005364068128176,0.00042344835916223477,13253.0,4.7625,13319.0,13098.0,170.75,481,2021-04-01 10:10:00-04:00,2021-04-01 16:00:00-04:00,long,5,112.5,667.5,12.5,time_exit,is,thursday,1.4683346364347147,60.25,1.1820482851866436,32.54593175853018,7.122010008519618,0.07053941908713693,True
2021-04-05,654903,2021-04-05 10:09:00-04:00,33,1,9485,13482.5,13494.75,13482.0,13490.75,4086,MNQ.c.0,609,0,610,13416.10641134667,2021-04-05,13401.106932001361,13485.5,13409.25,76.25,13447.375,9.17,9.173076923076923,9.296296296296296,9.303571428571429,9.517241379310345,9.483333333333333,1,1,True,True,True,False,10.55,8.9625,0.00042418423722786434,0.0004344642077730269,13419.75,4.1625,13583.5,13319.0,128.75,482,2021-04-05 10:10:00-04:00,2021-04-05 16:00:00-04:00,long,4,730.0,668.0,10.0,time_exit,is,monday,1.1124780316344465,76.25,0.9763387400820529,24.204204204204206,10.002015955217718,0.06885245901639345,True
2021-04-06,656259,2021-04-06 10:00:00-04:00,33,1,9485,13596.75,13601.5,13592.75,13598.5,3488,MNQ.c.0,600,1,601,13567.646150686489,2021-04-06,13571.917128955476,13597.5,13538.75,58.75,13568.125,11.84,11.846153846153847,12.25925925925926,12.410714285714286,12.5,12.641666666666667,1,1,True,True,True,False,9.05,10.4375,0.0003861619539332913,0.00043928354809746753,13568.0,4.5625,13574.25,13583.5,98.0,483,2021-04-06 10:01:00-04:00,2021-04-06 16:00:00-04:00,long,6,-309.0,741.0,15.0,time_exit,is,tuesday,0.7158866183256427,58.75,0.8790721974582355,3.3972602739726026,2.5468618964813343,0.01702127659574468,True
2021-04-07,657625,2021-04-07 10:01:00-04:00,33,1,9485,13568.75,13588.5,13568.25,13588.5,4381,MNQ.c.0,601,2,602,13560.450800000584,2021-04-07,13562.824061498108,13584.5,13513.0,71.5,13548.75,9.32,9.413461538461538,9.5,10.035714285714286,10.310344827586206,10.266666666666667,1,1,True,True,True,False,8.5,8.725,0.00046002513440346446,0.00038985129189649843,13552.75,4.0375,13608.25,13574.25,78.25,484,2021-04-07 10:02:00-04:00,2021-04-07 16:00:00-04:00,long,4,144.0,622.0,10.0,time_exit,is,wednesday,0.8279220779220778,71.5,1.18000156461094,5.325077399380805,2.942800974428909,0.055944055944055944,True
2021-04-08,659001,2021-04-08 10:12:00-04:00,33,1,9485,13710.5,13710.5,13695.75,13701.75,6649,MNQ.c.0,612,3,613,13722.4459047469,2021-04-08,13713.019394529172,13753.5,13704.5,49.0,13729.0,10.02,10.182692307692308,10.583333333333334,10.6875,10.71551724137931,10.866666666666667,-1,-1,True,True,True,False,9.4,9.625,0.0003562739481005764,0.00043426827389805357,13726.75,5.1875,13767.5,13608.25,129.75,485,2021-04-08 10:13:00-04:00,2021-04-08 16:00:00-04:00,short,6,-645.0,645.0,15.0,stop,is,thursday,0.8650306748466258,49.0,0.8204005899454984,22.843373493975903,1.1708461848490528,0.05612244897959184,True
2021-04-09,660357,2021-04-09 10:03:00-04:00,33,1,9485,13727.0,13733.5,13724.25,13732.25,2385,MNQ.c.0,603,4,604,13706.361190073047,2021-04-09,13723.057836612314,13728.0,13658.25,69.75,13693.125,10.08,10.028846153846153,10.333333333333334,10.392857142857142,10.370689655172415,10.491666666666667,1,1,True,True,True,False,7.45,8.6,0.0002418689095231677,0.0003715076125078564,13689.25,5.675,13832.75,13767.5,192.5,486,2021-04-09 10:04:00-04:00,2021-04-09 16:00:00-04:00,long,4,788.0,612.0,10.0,time_exit,is,friday,0.710087370929309,69.75,0.6510469809499605,13.788546255506608,1.068856207870509,0.06093189964157706,True
2021-04-14,664472,2021-04-14 10:23:00-04:00,33,1,9485,13945.75,13945.75,13939.5,13939.75,2465,MNQ.c.0,623,2,624,13974.843147968935,2021-04-14,13974.477373273176,13988.5,13943.25,45.25,13965.875,10.12,10.086538461538462,10.092592592592593,10.125,10.172413793103448,10.1,-1,-1,True,True,True,False,9.475,9.2,0.00041394134255880047,0.00044166972688565275,13983.25,5.1375,13823.25,13973.0,70.75,489,2021-04-14 10:24:00-04:00,2021-04-14 13:59:00-04:00,short,7,1372.0,717.5,17.5,target,is,wednesday,0.9381188118811881,45.25,0.9372191874630541,1.9951338199513382,3.7747144862147333,0.07734806629834254,True
2021-04-15,665841,2021-04-15 10:27:00-04:00,33,1,9485,13974.75,13981.75,13974.75,13981.5,1586,MNQ.c.0,627,3,628,13929.039386553208,2021-04-15,13914.783040257205,13977.75,13923.25,54.5,13950.5,9.58,9.51923076923077,9.583333333333334,9.598214285714286,9.637931034482758,9.65,1,1,True,True,True,False,8.85,9.5,0.0004382707134421708,0.00038375990169193266,13929.0,4.8125,14015.25,13823.25,155.5,490,2021-04-15 10:28:00-04:00,2021-04-15 16:00:00-04:00,long,6,381.0,729.0,15.0,time_exit,is,thursday,0.9170984455958548,54.5,1.142044052830713,21.974025974025974,7.022837867662594,0.06880733944954129,True
2021-04-19,668550,2021-04-19 10:06:00-04:00,33,1,9485,13957.25,13958.25,13928.5,13929.5,7997,MNQ.c.0,606,0,607,13990.977205479017,2021-04-19,13994.253341252594,14013.25,13950.75,62.5,13982.0,12.04,11.85576923076923,11.824074074074074,11.803571428571429,11.689655172413794,11.666666666666666,-1,-1,True,True,True,False,14.8,12.2375,0.0006742775890485091,0.00047921507697077406,13965.25,6.15,13897.5,14030.0,106.5,491,2021-04-19 10:07:00-04:00,2021-04-19 16:00:00-04:00,short,4,242.0,688.0,10.0,time_exit,is,monday,1.2685714285714287,62.5,1.4070458578030745,10.528455284552845,5.291386414920825,0.34,True
2021-04-20,669949,2021-04-20 10:40:00-04:00,33,1,9485,13863.0,13865.0,13846.25,13848.75,5561,MNQ.c.0,640,1,641,13883.428347723677,2021-04-20,13886.098662960854,13929.75,13852.0,77.75,13890.875,11.43,11.625,11.907407407407407,11.964285714285714,12.120689655172415,12.066666666666666,-1,-1,True,True,True,False,11.75,11.8375,0.0005224162513471558,0.0005338037374127615,13873.75,4.3625,13746.5,13897.5,119.75,492,2021-04-20 10:41:00-04:00,2021-04-20 16:00:00-04:00,short,4,806.0,664.0,10.0,time_exit,is,tuesday,0.9737569060773481,77.75,0.9786672792498634,5.444126074498567,3.1551140832822977,0.04180064308681672,True
2021-04-21,671299,2021-04-21 10:25:00-04:00,33,1,9485,13798.5,13811.25,13794.75,13811.25,4628,MNQ.c.0,625,2,626,13758.64145403871,2021-04-21,13756.317458307605,13804.75,13700.25,104.5,13752.5,11.78,11.798076923076923,11.787037037037036,11.892857142857142,11.741379310344827,11.616666666666667,1,1,True,True,True,False,12.925,12.1625,0.0006268564531783083,0.0006336597900240805,13747.0,6.3,13901.5,13746.5,78.25,493,2021-04-21 10:26:00-04:00,2021-04-21 16:00:00-04:00,long,3,532.5,678.0,7.5,time_exit,is,wednesday,1.112625538020086,104.5,0.9892634234444423,0.07936507936507936,4.5165501905360586,0.06220095693779904,True
2021-04-22,672669,2021-04-22 10:30:00-04:00,33,1,9485,13911.0,13919.5,13910.0,13918.25,2449,MNQ.c.0,630,3,631,13891.826291800908,2021-04-22,13892.076286162443,13912.0,13855.25,56.75,13883.625,9.7,10.009615384615385,10.231481481481481,10.169642857142858,10.232758620689655,10.441666666666666,1,1,True,True,True,False,9.775,10.3625,0.0003483973016594567,0.0004542999405429174,13900.75,5.2625,13752.0,13901.5,59.5,494,2021-04-22 10:31:00-04:00,2021-04-22 13:10:00-04:00,long,5,-655.0,655.0,12.5,stop,is,thursday,0.9361532322426178,56.75,0.7668882836372369,0.14251781472684086,2.5258107442757485,0.11013215859030837,True
2021-04-23,674007,2021-04-23 10:03:00-04:00,33,1,9485,13828.5,13841.0,13827.0,13839.0,4968,MNQ.c.0,603,4,604,13792.26926373101,2021-04-23,13788.389980882614,13834.25,13775.75,58.5,13805.0,10.5,10.490384615384615,10.407407407407407,10.392857142857142,10.456896551724139,10.441666666666666,1,1,True,True,True,False,8.425,10.45,0.0003773500971031427,0.00038136022087038586,13776.25,4.1375,13922.25,13752.0,52.75,495,2021-04-23 10:04:00-04:00,2021-04-23 14:55:00-04:00,long,5,1270.0,657.5,12.5,target,is,friday,0.8068635275339187,58.5,0.9894846825972284,5.861027190332326,4.843064030371905,0.0811965811965812,True
2021-04-27,676734,2021-04-27 10:00:00-04:00,33,1,9485,13956.25,13956.5,13931.75,13933.75,7171,MNQ.c.0,600,1,601,14002.686303065608,2021-04-27,14004.646235594928,14034.75,13948.0,86.75,13991.375,11.1,11.23076923076923,11.305555555555555,11.1875,11.120689655172415,11.083333333333334,-1,-1,True,True,True,False,11.6,10.7375,0.0005189346088048713,0.0003324186629407439,14024.5,3.775,13961.25,14013.0,42.5,497,2021-04-27 10:01:00-04:00,2021-04-27 16:00:00-04:00,short,3,-174.0,618.0,7.5,time_exit,is,tuesday,1.0466165413533834,86.75,1.5610874678759397,3.0463576158940397,6.602676190447304,0.1642651296829971,True
