symbol,dataset_path,resampled_dataset_path,variant_name,ema_fast,ema_slow,slope_lookback,pullback_lookback,pb_min_atr,target_r,is_sessions,oos_sessions,overall_total_trades,overall_net_pnl,overall_profit_factor,overall_sharpe_ratio,overall_max_drawdown,overall_win_rate,overall_average_trade,overall_expectancy,overall_median_holding_minutes,overall_time_in_market_pct,is_total_trades,is_net_pnl,is_profit_factor,is_sharpe_ratio,oos_total_trades,oos_net_pnl,oos_profit_factor,oos_sharpe_ratio,oos_max_drawdown,oos_win_rate,oos_average_trade,oos_expectancy,oos_median_holding_minutes,oos_time_in_market_pct,oos_top_5_day_contribution_pct,oos_pnl_excluding_top_5_days,oos_median_mfe_r,oos_median_mae_r,oos_pct_trades_reaching_1r_mfe
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\_tmp_impc_smoke_actual\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p5_tr2p5,8,21,5,5,0.5,2.5,42,19,17,-179.12812499997926,0.3368899617473339,-3.685469598378926,-179.12812499998108,0.17647058823529413,-10.536948529410544,-10.536948529410544,35.0,0.02711223203026482,14,-146.03958333331775,0.3208876057798475,-4.056657541435714,3,-33.08854166666151,0.3993570955848265,-2.733249325292975,-33.08854166666424,0.3333333333333333,-11.029513888887172,-11.029513888887172,30.0,0.0155195681511471,-0.6648827325674771,-55.08854166666424,0.5247879359095934,-0.9650986342943972,0.3333333333333333
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr1p5,12,34,3,3,0.3,1.5,42,19,62,-765.0013020833239,0.5754703620259397,-3.796631009365841,-743.6406249999854,0.3870967741935484,-12.338730678763289,-12.338730678763289,37.5,0.09836065573770492,38,-226.94140624999363,0.7075644549142878,-1.9867649307452706,24,-538.0598958333303,0.4755538520895103,-6.819381157036979,-549.02734375,0.3333333333333333,-22.41916232638876,-22.41916232638876,27.5,0.10796221322537113,-0.47521235147496427,-793.7526041666615,0.6126481805745989,-0.9309816118909711,0.3333333333333333
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr2p0,12,34,3,3,0.3,2.0,42,19,61,-619.1692708333358,0.6518337372509664,-2.7990003893709594,-688.5234374999927,0.3770491803278688,-10.150315915300586,-10.150315915300586,45.0,0.10172341319882304,38,-124.76822916667516,0.8392242926989586,-0.9630710252917315,23,-494.4010416666606,0.5067498752909905,-5.857133925834024,-603.7890624999927,0.30434782608695654,-21.49569746376785,-21.49569746376785,40.0,0.11470985155195682,-0.642739004477228,-812.1718749999945,0.643619191978084,-0.9501091204385175,0.34782608695652173
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,12,34,3,3,0.3,2.5,42,19,59,-683.9908854166697,0.6153837705650186,-3.2668258924025984,-782.3515624999927,0.3559322033898305,-11.593065854519825,-11.593065854519825,55.0,0.1008827238335435,37,-192.9270833333385,0.7513951389098567,-1.6807776230791072,22,-491.0638020833312,0.5100793461090777,-5.7678130540016195,-603.7890625,0.2727272727272727,-22.321081912878693,-22.321081912878693,40.0,0.10998650472334683,-0.6539029583413946,-812.1718749999945,0.6126481805745989,-0.9632935939128379,0.3181818181818182
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr1p5,12,34,3,3,0.5,1.5,42,19,61,-807.6888020833258,0.5517813710769484,-3.9359389880358653,-743.6406249999854,0.3770491803278688,-13.240800034152882,-13.240800034152882,40.0,0.09688944934846574,37,-269.62890624999545,0.6525575589179904,-2.2637110070973767,24,-538.0598958333303,0.4755538520895103,-6.819381157036979,-549.02734375,0.3333333333333333,-22.41916232638876,-22.41916232638876,27.5,0.10796221322537113,-0.47521235147496427,-793.7526041666615,0.6126481805745989,-0.9309816118909711,0.3333333333333333
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr2p0,12,34,3,3,0.5,2.0,42,19,60,-677.3359375000018,0.6191259271191015,-3.0040625856507215,-688.5234374999927,0.36666666666666664,-11.288932291666697,-11.288932291666697,45.0,0.10004203446826397,37,-182.93489583334122,0.7642710210436857,-1.3548950126601949,23,-494.4010416666606,0.5067498752909905,-5.857133925834024,-603.7890624999927,0.30434782608695654,-21.49569746376785,-21.49569746376785,40.0,0.11470985155195682,-0.642739004477228,-812.1718749999945,0.643619191978084,-0.9501091204385175,0.34782608695652173
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,12,34,3,3,0.5,2.5,42,19,58,-731.4908854166697,0.5886739542682233,-3.4295524591678284,-782.3515624999927,0.3448275862068966,-12.611911817528789,-12.611911817528789,50.0,0.09836065573770492,36,-240.4270833333385,0.6901868798217392,-2.00237624210173,22,-491.0638020833312,0.5100793461090777,-5.7678130540016195,-603.7890625,0.2727272727272727,-22.321081912878693,-22.321081912878693,40.0,0.10998650472334683,-0.6539029583413946,-812.1718749999945,0.6126481805745989,-0.9632935939128379,0.3181818181818182
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr1p5,12,34,5,5,0.3,1.5,42,19,22,69.5703125,1.1830760058386922,0.6684083487497021,-258.05989583333576,0.5,3.1622869318181817,3.1622869318181817,50.0,0.04329550231189575,18,-31.38541666666697,0.9064067717636107,-0.4175903501110817,4,100.95572916666697,3.260071124584643,3.6085535045305464,-4.669270833335759,0.75,25.238932291666742,25.238932291666742,50.0,0.02496626180836707,1.0462506771222917,-4.66927083333303,0.9059502591775117,-0.5413858273566667,0.5
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr2p0,12,34,5,5,0.3,2.0,42,19,22,111.58593749999454,1.2936411669167787,0.9703774598725818,-258.05989583334303,0.5,5.0720880681815705,5.0720880681815705,57.5,0.04581757040773434,18,-25.411458333342125,0.9242214801583974,-0.3323550850444286,4,136.99739583333667,4.066927068151439,3.6434041521342273,-4.669270833335759,0.75,34.24934895833417,34.24934895833417,52.5,0.02766531713900135,1.0340829167221062,-4.66927083333303,0.9059502591775117,-0.5413858273566667,0.5
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,12,34,5,5,0.3,2.5,42,19,22,114.58854166665787,1.3015425943819396,1.0064831913468153,-258.05989583333576,0.5,5.2085700757571765,5.2085700757571765,60.0,0.04686843211433375,18,-5.742187500009095,0.982876446377235,-0.07175432081247286,4,120.33072916666697,3.6938144930916126,3.629865537269093,-4.669270833335759,0.75,30.082682291666742,30.082682291666742,60.0,0.029689608636977057,1.0388036444694502,-4.66927083333303,0.9059502591775117,-0.5413858273566667,0.5
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\_tmp_impc_smoke_actual\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p5_tr1p5,12,34,5,5,0.5,1.5,42,19,22,69.5703125,1.1830760058386922,0.6684083487497021,-258.05989583333576,0.5,3.1622869318181817,3.1622869318181817,50.0,0.04329550231189575,18,-31.38541666666697,0.9064067717636107,-0.4175903501110817,4,100.95572916666697,3.260071124584643,3.6085535045305464,-4.669270833335759,0.75,25.238932291666742,25.238932291666742,50.0,0.02496626180836707,1.0462506771222917,-4.66927083333303,0.9059502591775117,-0.5413858273566667,0.5
