asset,variant_name,family,horizon,description,parameters_json,skipped_trades,downscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline
MNQ,three_state_modulation__30m__t90__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",16,195,8,8,5062.0,7084.0,91,104,45777.0,62286.5,28486.5,0.5221702918399808,0.45512990489681043,-12589.0,1.1114765709992251,0.4837355718782791,29.891395592864637,953,953,0.5455065827132227,11.455638236977675,10,7,862.0,0.02292178429447121,0.01965330782385724,-12589.0,1.0046202497722034,0.4633781763826607,1.288490284005979,669,669,0.5474631751227496,11.496726677577742,10,6,27624.5,1.637106258504815,1.475944568999079,-10279.0,1.4005408305301008,0.5316901408450704,97.2693661971831,284,284,0.540952380952381,11.36,7,7,-0.26817490702592295,-0.052636968766001026,0.8377581120943953,0.776514406184118
MES,three_state_modulation__30m__t85__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.85}",148,234,85,63,54108.75,56666.25,140,94,73217.5,66340.0,25070.0,0.4728706870335737,0.39801403303470145,-9151.25,1.1144089309245242,0.4383735705209657,31.855146124523507,787,787,0.45048654836863194,9.46021751574127,10,9,21443.75,0.5828909095320903,0.47878990896295326,-9151.25,1.1449783652220946,0.4550561797752809,40.15683520599251,534,534,0.4369885433715221,9.176759410801964,6,6,3626.25,0.22354632143387915,0.19806298941697065,-9120.0,1.0509188563003529,0.4031620553359684,14.33300395256917,253,253,0.4819047619047619,10.12,10,9,0.3048372571089461,0.3415756700658785,0.8108974358974359,-2.0991316931982635
MES,three_state_modulation__30m__t85__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",148,234,85,63,54108.75,56666.25,140,94,48736.25,44682.5,22246.25,0.4061310948452747,0.34043052434043886,-8298.75,1.0913200537750274,0.44221105527638194,27.94755025125628,796,796,0.455638236977676,9.568402976531196,10,9,20188.75,0.531973173360571,0.43596222648302885,-8298.75,1.1233493970382704,0.45740740740740743,37.386574074074076,540,540,0.44189852700491,9.27986906710311,7,6,2057.5,0.12235306564857212,0.10757033506619935,-7645.0,1.0257392609735883,0.41015625,8.037109375,256,256,0.4876190476190476,10.24,10,9,0.20364400132363908,0.4480642541286887,0.8205128205128205,-1.191027496382055
MES,three_state_modulation__30m__t90__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",100,242,54,46,35373.75,41791.25,146,96,75420.0,67960.0,21792.5,0.3988010686393461,0.34364130845599966,-9405.0,1.092474817930588,0.4352517985611511,26.13009592326139,834,834,0.477389811104751,10.025186033199772,9,9,21481.25,0.5680441151973613,0.4755818405912958,-8818.75,1.1368406803414448,0.45729537366548045,38.22286476868327,562,562,0.45990180032733224,9.657937806873978,6,6,311.25,0.018509964725437728,0.016916127101156878,-9405.0,1.0039559601544255,0.3897058823529412,1.1443014705882353,272,272,0.518095238095238,10.88,9,9,0.09980090040050467,0.32099990975543724,0.8717948717948718,-0.18017366136034732
MES,adverse_hard_skip__30m__t85,adverse_hard_skip,30m,Skip trades when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.85}",148,0,85,63,54108.75,56666.25,0,0,0.0,0.0,18192.5,0.2936564642429,0.2421343667545812,-12062.5,1.0622298236237306,0.44221105527638194,22.854899497487438,796,796,0.455638236977676,9.568402976531196,10,9,19095.0,0.44811372032488345,0.3618399533479027,-10488.75,1.0982512107744453,0.45740740740740743,35.361111111111114,540,540,0.44189852700491,9.27986906710311,7,6,-902.5,-0.046726695572502724,-0.04029675612505685,-12062.5,0.9907903464462473,0.41015625,-3.525390625,256,256,0.4876190476190476,10.24,10,9,0.03456424010256422,0.12913996931684865,0.8205128205128205,0.5224312590448625
MES,adverse_downsize__30m__t85__m50,adverse_downsize,30m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,148,0,0,-0.0,0.0,85,63,29442.5,30326.25,19866.25,0.31444495599404265,0.28339423917643297,-12160.0,1.0626675814643072,0.4396186440677966,21.044756355932204,944,944,0.5403548941041786,11.347452776187751,9,9,20803.75,0.47947384710156504,0.42058753279763494,-11081.25,1.0992805841227422,0.4541139240506329,32.91732594936709,632,632,0.5171849427168577,10.86088379705401,9,6,-937.5,-0.04744463618555839,-0.04525564994370367,-12160.0,0.99127622947006,0.41025641025641024,-3.0048076923076925,312,312,0.5942857142857143,12.48,9,9,0.03384629948950855,0.12210089342117138,1.0,0.5426917510853835
MES,adverse_downsize__30m__t85__m25,adverse_downsize,30m,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.85}",0,148,0,0,-0.0,0.0,85,63,44003.75,45082.5,19671.25,0.31628798347428294,0.28298851405650377,-12148.75,1.0650399447840337,0.44171122994652406,21.038770053475936,935,935,0.5352032054951346,11.239267315397825,9,9,20693.75,0.48390787074488256,0.4212403547418772,-10737.5,1.1032686669577694,0.45773524720893144,33.00438596491228,627,627,0.5130932896890343,10.774959083469723,9,6,-1022.5,-0.05269775146022973,-0.04992950498315767,-12148.75,0.9899815062033828,0.4090909090909091,-3.3198051948051948,308,308,0.5866666666666667,12.32,9,9,0.02859318421483721,0.12291309448605721,0.9871794871794872,0.5918958031837916
MES,baseline,baseline,baseline,Unchanged audited baseline after the existing ensemble selection.,{},0,0,0,0,0.0,0.0,0,0,0.0,0.0,20750.0,0.30760803536289655,0.2776663421217041,-13851.25,1.059892770293186,0.4396186440677966,21.98093220338983,944,944,0.5403548941041786,11.347452776187751,9,9,22477.5,0.4869314488188367,0.42820445766573234,-13031.25,1.0987208344770794,0.4541139240506329,35.56566455696203,632,632,0.5171849427168577,10.86088379705401,9,6,-1727.5,-0.08129093567506694,-0.0775401955011918,-13851.25,0.9854544689091904,0.41025641025641024,-5.5368589743589745,312,312,0.5942857142857143,12.48,9,9,0.0,0.0,1.0,1.0
MES,combined_overlay__30m__t85__m25,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.85}",93,55,52,41,31532.5,35617.5,33,22,18000.0,16697.5,17967.5,0.28954972849926036,0.24722934173049094,-12811.25,1.0605129327765055,0.44,21.138235294117646,850,850,0.48654836863194045,10.21751574127075,10,9,19638.75,0.4602119417033291,0.3823516580536639,-10488.75,1.099840494150393,0.45709281961471104,34.39360770577933,571,571,0.4672667757774141,9.812602291325696,7,6,-1671.25,-0.08635670389254477,-0.07806278345090134,-12811.25,0.9833239787963829,0.4050179211469534,-5.990143369175628,279,279,0.5314285714285715,11.16,10,9,-0.005065768217477826,0.07508347622055771,0.8942307692307693,0.967438494934877
MES,combined_overlay__30m__t85__m50,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",93,55,52,41,31532.5,35617.5,33,22,12020.0,11221.25,17463.75,0.27962352971775295,0.23892384131083008,-13166.25,1.0576551667216902,0.4394829612220917,20.52144535840188,851,851,0.4871207784773898,10.229536348025187,10,9,19625.0,0.4573672668285418,0.380575204411261,-10488.75,1.0981115096674208,0.4562937062937063,34.30944055944056,572,572,0.46808510638297873,9.829787234042554,7,6,-2161.25,-0.11074363219912955,-0.1000259634500743,-13166.25,0.97899098398503,0.4050179211469534,-7.746415770609319,279,279,0.5314285714285715,11.16,10,9,-0.029452696524062613,0.049454020395271185,0.8942307692307693,1.2510853835021707
MES,three_state_modulation__30m__t90__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",100,242,54,46,35373.75,41791.25,146,96,50208.75,45658.75,18882.5,0.3347672971350325,0.28826196607407045,-11023.75,1.0723827960286734,0.4372037914691943,22.372630331753555,844,844,0.48311390955924444,10.145392100744132,9,9,20878.75,0.5354529690652804,0.4486759380609646,-8978.75,1.1207370140665887,0.45774647887323944,36.758362676056336,568,568,0.46481178396072015,9.761047463175123,7,6,-1996.25,-0.11476776581126778,-0.10449196912142605,-11023.75,0.9773005088552179,0.39492753623188404,-7.232789855072464,276,276,0.5257142857142857,11.04,9,9,-0.03347683013620084,0.20413320097464127,0.8846153846153846,1.1555716353111434
MES,chop_hard_skip__session__t90,chop_hard_skip,session,Skip trades when total realized variance and both semivariances are jointly >= 90%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.9}",80,0,42,38,23057.5,24432.5,0,0,0.0,0.0,19375.0,0.29614872215059623,0.2571254432261409,-14686.25,1.0599112540391782,0.4363425925925926,22.42476851851852,864,864,0.49456210646823123,10.385804235832856,9,9,22305.0,0.49593921137398184,0.42109494477207177,-11846.25,1.10443576942661,0.4518900343642612,38.324742268041234,582,582,0.4762684124386252,10.00163666121113,7,6,-2930.0,-0.14351755689336892,-0.13063302382568504,-14686.25,0.9733196744636048,0.40425531914893614,-10.390070921985815,282,282,0.5371428571428571,11.28,9,9,-0.06222662121830198,-0.060283367927082394,0.9038461538461539,1.6960926193921853
MES,adverse_downsize__session__t90__m50,adverse_downsize,session,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",0,102,0,0,-0.0,0.0,51,51,15586.25,18966.25,17370.0,0.26613576793403987,0.24013355165007114,-13727.5,1.0524985549296733,0.4396186440677966,18.40042372881356,944,944,0.5403548941041786,11.347452776187751,9,9,20478.75,0.4563941864717045,0.4017219167952745,-12473.75,1.0938203308880374,0.4541139240506329,32.40308544303797,632,632,0.5171849427168577,10.86088379705401,9,6,-3108.75,-0.15264755796152482,-0.14508475312173802,-13727.5,0.972388755662137,0.41025641025641024,-9.963942307692308,312,312,0.5942857142857143,12.48,9,9,-0.07135662228645788,0.008934211713744247,1.0,1.7995658465991318
MES,chop_hard_skip__30m__t85,chop_hard_skip,30m,Skip trades when total realized variance and both semivariances are jointly >= 85%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.85}",93,0,52,41,31532.5,35617.5,0,0,0.0,0.0,16665.0,0.2595700240294868,0.22151683179920267,-14483.75,1.0529182014479868,0.4394829612220917,19.582843713278496,851,851,0.4871207784773898,10.229536348025187,10,9,20157.5,0.4583800277234319,0.38155982319256654,-10583.75,1.097525869211556,0.4562937062937063,35.24038461538461,572,572,0.46808510638297873,9.829787234042554,7,6,-3492.5,-0.17301707764828306,-0.15563107637122586,-14483.75,0.9677311312583011,0.4050179211469534,-12.517921146953405,279,279,0.5314285714285715,11.16,10,9,-0.09172614197321612,-0.045663748759137264,0.8942307692307693,2.0217076700434156
MES,adverse_downsize__session__t85__m50,adverse_downsize,session,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,135,0,0,-0.0,0.0,70,65,21198.75,24878.75,17070.0,0.2648794056810131,0.2387941681922551,-13340.0,1.0524821005138296,0.4396186440677966,18.08262711864407,944,944,0.5403548941041786,11.347452776187751,9,9,20648.75,0.4664231067399042,0.4106416667670854,-12092.5,1.0964923040976664,0.4541139240506329,32.672072784810126,632,632,0.5171849427168577,10.86088379705401,9,6,-3578.75,-0.1776918726697106,-0.16839241453642306,-13340.0,0.9678343519683624,0.41025641025641024,-11.470352564102564,312,312,0.5942857142857143,12.48,9,9,-0.09640093699464365,0.036910026170923205,1.0,2.071635311143271
MES,chop_hard_skip__30m__t90,chop_hard_skip,30m,Skip trades when total realized variance and both semivariances are jointly >= 90%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.9}",57,0,31,26,20415.0,22733.75,0,0,0.0,0.0,18431.25,0.28205582736226925,0.24641325658571656,-16033.75,1.0565310738795384,0.43855693348365277,20.779312288613305,887,887,0.5077275329135661,10.662278191184889,9,9,22217.5,0.49442241607662163,0.42197190917331434,-13198.75,1.1033185879289198,0.4556113902847571,37.21524288107203,597,597,0.4885433715220949,10.259410801963993,6,6,-3786.25,-0.1858115237076631,-0.17049612925138366,-16033.75,0.9658892555096341,0.40344827586206894,-13.056034482758621,290,290,0.5523809523809524,11.6,9,9,-0.10452058803259616,-0.15756700658785308,0.9294871794871795,2.191751085383502
MES,combined_overlay__session__t90__m50,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 90%.,"{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",80,22,42,38,23057.5,24432.5,9,13,2935.0,5520.0,16790.0,0.25894867000605015,0.22426777617423968,-14686.25,1.0523934344379955,0.4363425925925926,19.43287037037037,864,864,0.49456210646823123,10.385804235832856,9,9,20736.25,0.46465945583120366,0.3937599972467619,-11952.5,1.0979117973416437,0.4518900343642612,35.62929553264605,582,582,0.4762684124386252,10.00163666121113,7,6,-3946.25,-0.19553057840203422,-0.1773172279125857,-14686.25,0.9636876006441224,0.40425531914893614,-13.993794326241135,282,282,0.5371428571428571,11.28,9,9,-0.11423964272696728,-0.060283367927082394,0.9038461538461539,2.284370477568741
MES,adverse_downsize__session__t90__m25,adverse_downsize,session,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.9}",0,102,0,0,-0.0,0.0,51,51,22906.25,28061.25,15595.0,0.24069735550321036,0.21587701898501918,-14172.5,1.0482002186704373,0.43944265809217575,16.714898177920684,933,933,0.5340583858042358,11.215226101888952,9,9,19731.25,0.4424482665008768,0.38677215338317744,-12413.75,1.0923418021422595,0.4551282051282051,31.62059294871795,624,624,0.5106382978723404,10.72340425531915,9,6,-4136.25,-0.20511256249091891,-0.19404117816857425,-14172.5,0.9623532356421225,0.4077669902912621,-13.385922330097088,309,309,0.5885714285714285,12.36,9,9,-0.12382162681585197,-0.023192852630629004,0.9903846153846154,2.394356005788712
MES,three_state_modulation__session__t85__m25,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",135,232,70,65,38461.25,46187.5,141,90,72381.25,58612.5,26792.5,0.4818261049978803,0.4148803294502335,-11186.25,1.1137154619922753,0.4335403726708075,33.28260869565217,805,805,0.4607899255867201,9.676588437321122,9,9,30331.25,0.7883813848923936,0.670881402387556,-9966.25,1.1968331481135979,0.45119705340699817,55.85865561694291,543,543,0.44435351882160395,9.331423895253682,7,6,-3538.75,-0.20690062306520657,-0.18264420382317176,-11186.25,0.9565870788670623,0.3969465648854962,-13.506679389312977,262,262,0.4990476190476191,10.48,9,9,-0.1256096873901396,0.19240140781517914,0.8397435897435898,2.048480463096961
MES,adverse_downsize__30m__t90__m50,adverse_downsize,30m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",0,100,0,0,-0.0,0.0,54,46,19293.75,22425.0,17618.75,0.27342894215228614,0.2456302237750337,-15615.0,1.0538538247868963,0.4396186440677966,18.66393008474576,944,944,0.5403548941041786,11.347452776187751,9,9,21927.5,0.49572109964433747,0.43561566170185645,-11538.75,1.1021873998776688,0.4541139240506329,34.69541139240506,632,632,0.5171849427168577,10.86088379705401,9,6,-4308.75,-0.21367585605297945,-0.20112908875268246,-15615.0,0.9617263662810064,0.41025641025641024,-13.810096153846153,312,312,0.5942857142857143,12.48,9,9,-0.1323849203779125,-0.12733507806154679,1.0,2.4942112879884224
MES,combined_overlay__session__t90__m25,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 90%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.9}",80,22,42,38,23057.5,24432.5,9,13,4290.0,8352.5,15312.5,0.23666001157533945,0.20459240086165426,-14686.25,1.0479857727080428,0.4361948955916473,17.763921113689094,862,862,0.4934172867773326,10.361763022323984,9,9,19735.0,0.44303233194102437,0.37458708554555153,-12110.0,1.0935502029449233,0.4517241379310345,34.025862068965516,580,580,0.4746317512274959,9.967266775777414,7,6,-4422.5,-0.21972179732909067,-0.19904971117455256,-14686.25,0.9591072481189103,0.40425531914893614,-15.682624113475176,282,282,0.5371428571428571,11.28,9,9,-0.13843086165402374,-0.060283367927082394,0.9038461538461539,2.5600578871201156
MES,three_state_modulation__session__t85__m50,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.85}",135,232,70,65,38461.25,46187.5,141,90,48347.5,39466.25,21905.0,0.3831834343751247,0.328632185626039,-11933.75,1.0843655970921695,0.4326328800988875,27.07663782447466,809,809,0.46307956496851743,9.724670864338867,9,9,26057.5,0.6594215328308294,0.5564618762495267,-10680.0,1.15274480494739,0.45036764705882354,47.89981617647059,544,544,0.4451718494271686,9.34860883797054,7,6,-4152.5,-0.23563474920961514,-0.20902071498323274,-11933.75,0.9533682393071211,0.39622641509433965,-15.669811320754716,265,265,0.5047619047619047,10.6,9,9,-0.15434381353454818,0.13843515928165329,0.8493589743589743,2.4037626628075253
MES,adverse_hard_skip__session__t90,adverse_hard_skip,session,Skip trades when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.9}",102,0,51,51,28358.75,35091.25,0,0,0.0,0.0,14017.5,0.21677402835493015,0.1857969181192024,-14686.25,1.0440671971706454,0.4323040380047506,16.647862232779097,842,842,0.48196908986834575,10.12135088723526,9,9,18985.0,0.4263934181524051,0.35759222621827425,-12066.25,1.0902318175877188,0.448943661971831,33.42429577464789,568,568,0.46481178396072015,9.761047463175123,7,6,-4967.5,-0.24701796700002054,-0.22166513034546334,-14686.25,0.9538727612503337,0.3978102189781022,-18.12956204379562,274,274,0.5219047619047619,10.96,9,9,-0.1657270313249536,-0.060283367927082394,0.8782051282051282,2.8755426917510856
MES,adverse_downsize__session__t85__m25,adverse_downsize,session,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",0,135,0,0,-0.0,0.0,70,65,31068.75,36965.0,14853.75,0.23289118372741477,0.2083946561444825,-13576.25,1.0470973853281915,0.43991416309012876,15.9375,932,932,0.5334859759587864,11.203205495134517,9,9,19875.0,0.45308233874360176,0.39554181133718774,-11880.0,1.0958016003084932,0.45585874799357945,31.902086677367578,623,623,0.5098199672667758,10.706219312602292,9,6,-5021.25,-0.25256873817911885,-0.23791924153938795,-13576.25,0.9534740962948378,0.4077669902912621,-16.25,309,309,0.5885714285714285,12.36,9,9,-0.1712778025040519,0.01985380380832055,0.9903846153846154,2.906657018813314
MES,combined_overlay__30m__t90__m50,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 50% of nominal risk at threshold 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",57,43,31,26,20415.0,22733.75,23,20,7807.5,10128.75,16110.0,0.25177541950131604,0.21921566909646145,-17450.0,1.0506237626873645,0.43855693348365277,18.162344983089064,887,887,0.5077275329135661,10.662278191184889,9,9,21673.75,0.4927806122192234,0.42021668650557065,-11726.25,1.103682309605817,0.4556113902847571,36.30443886097152,597,597,0.4885433715220949,10.259410801963993,6,6,-5563.75,-0.27865809776512196,-0.25354298409530934,-17450.0,0.9490452422383002,0.40344827586206894,-19.185344827586206,290,290,0.5523809523809524,11.6,9,9,-0.197367162090055,-0.2598140962007039,0.9294871794871795,3.220694645441389
MES,adverse_downsize__30m__t90__m25,adverse_downsize,30m,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",0,100,0,0,-0.0,0.0,54,46,28842.5,33241.25,16351.25,0.2564709490419547,0.22901700172643255,-17475.0,1.0514821636598344,0.4407684098185699,17.450640341515474,937,937,0.5363480251860332,11.263308528906697,9,9,22257.5,0.5080325033100411,0.44387329063128367,-10737.5,1.106993708726663,0.4570063694267516,35.44187898089172,628,628,0.513911620294599,10.792144026186579,9,6,-5906.25,-0.2967238190877474,-0.27738364535623794,-17475.0,0.9461028665290246,0.4077669902912621,-19.114077669902912,309,309,0.5885714285714285,12.36,9,9,-0.21543288341268046,-0.26161898745600576,0.9903846153846154,3.4189580318379162
MES,three_state_modulation__session__t90__m50,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.5, ""threshold"": 0.9}",102,224,51,51,28358.75,35091.25,134,89,44871.25,40565.0,18323.75,0.31393765358475606,0.27193545577083666,-13396.25,1.067065303918967,0.4323040380047506,21.762173396674584,842,842,0.48196908986834575,10.12135088723526,9,9,23772.5,0.5892628166199095,0.5038925172805812,-10767.5,1.132297289776838,0.448943661971831,41.85299295774648,568,568,0.46481178396072015,9.761047463175123,7,6,-5448.75,-0.30276742644853566,-0.2695655210018203,-13396.25,0.9417448480474702,0.3978102189781022,-19.88594890510949,274,274,0.5219047619047619,10.96,9,9,-0.2214764907734687,0.032849020846494,0.8782051282051282,3.154124457308249
MES,adverse_hard_skip__session__t85,adverse_hard_skip,session,Skip trades when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""session"", ""multiplier"": null, ""threshold"": 0.85}",135,0,70,65,38461.25,46187.5,0,0,0.0,0.0,13023.75,0.20475353001006247,0.17171030761110284,-13953.75,1.0422861039071727,0.4326328800988875,16.09857849196539,809,809,0.46307956496851743,9.724670864338867,9,9,19177.5,0.4382124304784158,0.35923211767895596,-11638.75,1.0946137622260321,0.45036764705882354,35.252757352941174,544,544,0.4451718494271686,9.34860883797054,7,6,-6153.75,-0.3106342383672295,-0.27320217071049396,-13953.75,0.9415591353173708,0.39622641509433965,-23.221698113207548,265,265,0.5047619047619047,10.6,9,9,-0.22934330269216252,-0.007400054146737659,0.8493589743589743,3.5622286541244574
MES,combined_overlay__30m__t90__m25,combined_overlay,30m,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 90%.,"{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",57,43,31,26,20415.0,22733.75,23,20,12000.0,15081.25,15350.0,0.24110354593794162,0.2095930798048091,-18372.5,1.0488795127970385,0.43905191873589167,17.325056433408577,886,886,0.5071551230681167,10.650257584430452,9,9,21888.75,0.5001504489934517,0.4258891308573663,-10861.25,1.1063328495697744,0.4563758389261745,36.726090604026844,596,596,0.4877250409165303,10.242225859247135,6,6,-6538.75,-0.32920458748146414,-0.29893630638719937,-18372.5,0.9395602491074421,0.40344827586206894,-22.54741379310345,290,290,0.5523809523809524,11.6,9,9,-0.24791365180639718,-0.32641458352134284,0.9294871794871795,3.785094066570188
MES,combined_overlay__session__t85__m25,combined_overlay,session,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 85%.,"{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.85}",119,16,58,61,31886.25,43477.5,12,4,5147.5,2217.5,12088.75,0.18999725002000345,0.1613836860368512,-14280.0,1.039069222534187,0.4290909090909091,14.653030303030302,825,825,0.4722381224957069,9.917000572409846,9,9,18718.75,0.42757508602258987,0.35455060669160593,-11638.75,1.091919098916613,0.4486486486486487,33.72747747747748,555,555,0.4541734860883797,9.537643207855973,7,6,-6630.0,-0.3346293146774784,-0.29881085277673114,-14280.0,0.9373197825573151,0.3888888888888889,-24.555555555555557,270,270,0.5142857142857142,10.8,9,9,-0.25333837900241146,-0.03095388502842704,0.8653846153846154,3.837916063675832
MES,adverse_hard_skip__30m__t90,adverse_hard_skip,30m,Skip trades when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.9}",100,0,54,46,35373.75,41791.25,0,0,0.0,0.0,14332.5,0.2253980388276488,0.19148999940730532,-18622.5,1.046073542471159,0.4372037914691943,16.981635071090047,844,844,0.48311390955924444,10.145392100744132,9,9,21288.75,0.4870874474973823,0.40426139681128603,-10488.75,1.104523778837479,0.45774647887323944,37.48019366197183,568,568,0.46481178396072015,9.761047463175123,7,6,-6956.25,-0.35058724228256866,-0.3126786055047662,-18622.5,0.9352334621293236,0.39492753623188404,-25.203804347826086,276,276,0.5257142857142857,11.04,9,9,-0.2692963066075017,-0.3444634960743615,0.8846153846153846,4.026772793053546
MES,three_state_modulation__session__t90__m25,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.9}",102,224,51,51,28358.75,35091.25,134,89,66766.25,60228.75,20555.0,0.36146068691228955,0.312755333084291,-13730.0,1.0817857178382788,0.4336917562724014,24.55794504181601,837,837,0.47910704064109905,10.06124785346308,9,9,26910.0,0.6839209541048875,0.5868830635832423,-9966.25,1.163846838824577,0.450530035335689,47.54416961130742,566,566,0.46317512274959083,9.726677577741407,7,6,-6355.0,-0.3634167174292669,-0.3201786092756888,-13730.0,0.9270284623444475,0.3985239852398524,-23.45018450184502,271,271,0.5161904761904762,10.84,9,9,-0.28212578175419994,0.00875372258821406,0.8685897435897436,3.678726483357453
