trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
189,2026-02-26,long,5,2026-02-26 10:30:00-05:00,6884.25,6884.25,2026-02-26 12:30:00-05:00,6889.86875,mixed_trailing_stop,48.75,243.75,243.75,172106.25,5.618749999999636,22.474999999998545,140.4687499999909,12.5,127.9687499999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-26 09:30:00-05:00,2,risk_percent,9.75,11.92159294871794,6874.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,58117.765624999956,1.0,581.1776562499996,2.961336316858794,0.01,5.0,False,58245.73437499995
1,2024-03-05,long,5,2024-03-05 10:30:00-05:00,5098.25,5095.0,2024-03-05 11:30:00-05:00,5094.75,stop,16.25,81.25,81.25,127456.25,-3.5,-14.0,-87.5,12.5,-100.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-05 09:30:00-05:00,1,risk_percent,3.25,30.76923076923077,5095.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50000.0,1.0,500.0,2.549125,0.01,5.0,False,49900.0
2,2024-03-08,short,5,2024-03-08 10:30:00-05:00,5190.25,5143.1125,2024-03-08 13:30:00-05:00,5162.0,mixed_trailing_stop,13.75,68.75,68.75,129756.25,28.25,113.0,706.25,12.5,693.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-08 09:30:00-05:00,3,risk_percent,2.75,36.29090909090909,5193.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,49900.0,1.0,499.0,2.6003256513026054,0.01,5.0,False,50593.75
3,2024-03-27,long,5,2024-03-27 10:30:00-04:00,5275.25,5272.75,2024-03-27 11:30:00-04:00,5272.5,stop,12.5,62.5,62.5,131881.25,-2.75,-11.0,-68.75,12.5,-81.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-27 09:30:00-04:00,1,risk_percent,2.5,40.475,5272.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50593.75,1.0,505.9375,2.6066707844348365,0.01,5.0,False,50512.5
4,2024-04-03,short,5,2024-04-03 10:30:00-04:00,5274.75,5277.25,2024-04-03 11:30:00-04:00,5277.5,stop,12.5,62.5,62.5,131868.75,-2.75,-11.0,-68.75,12.5,-81.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-03 09:30:00-04:00,1,risk_percent,2.5,40.41,5277.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50512.5,1.0,505.125,2.6106161841128435,0.01,5.0,False,50431.25
5,2024-04-04,long,5,2024-04-04 14:30:00-04:00,5248.25,5246.5,2024-04-04 15:30:00-04:00,5246.25,stop,8.75,43.75,43.75,131206.25,-2.0,-8.0,-50.0,12.5,-62.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-04 13:30:00-04:00,1,risk_percent,1.75,57.635714285714286,5246.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50431.25,1.0,504.3125,2.6016854628826374,0.01,5.0,False,50368.75
6,2024-04-11,long,5,2024-04-11 10:30:00-04:00,5187.25,5241.41875,2024-04-11 14:30:00-04:00,5225.165625,mixed_partial_time_stop,27.5,137.5,137.5,129681.25,37.915624999999636,151.66249999999854,947.8906249999909,12.5,935.3906249999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-04-11 09:30:00-04:00,4,risk_percent,5.5,18.31590909090909,5181.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50368.75,1.0,503.6875,2.5746370517433923,0.01,5.0,False,51304.14062499999
7,2024-05-22,long,5,2024-05-22 14:30:00-04:00,5309.0,5309.0,2024-05-22 15:30:00-04:00,5323.16875,mixed_partial_eod_flat,2.5,12.5,12.5,132725.0,14.168749999999818,56.67499999999927,354.21874999999545,12.5,341.71874999999545,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-22 13:30:00-04:00,1,risk_percent,0.5,205.21656249999995,5308.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51304.14062499999,1.0,513.0414062499999,2.5870231599849554,0.01,5.0,False,51645.859374999985
8,2024-05-23,long,5,2024-05-23 10:30:00-04:00,5332.25,5333.73125,2024-05-23 12:30:00-04:00,5335.875,mixed_trailing_stop,48.75,243.75,243.75,133306.25,3.625,14.5,90.625,12.5,78.125,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-23 09:30:00-04:00,2,risk_percent,9.75,10.594022435897433,5322.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51645.859374999985,1.0,516.4585937499999,2.5811604572607627,0.01,5.0,False,51723.984374999985
9,2024-05-23,long,5,2024-05-23 14:30:00-04:00,5284.0,5281.25,2024-05-23 15:30:00-04:00,5281.0,stop,13.75,68.75,68.75,132100.0,-3.0,-12.0,-75.0,12.5,-87.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-23 13:30:00-04:00,1,risk_percent,2.75,37.617443181818174,5281.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51723.984374999985,1.0,517.2398437499999,2.5539409153454264,0.01,5.0,False,51636.484374999985
10,2024-05-31,long,5,2024-05-31 10:30:00-04:00,5233.0,5230.25,2024-05-31 11:30:00-04:00,5230.0,stop,13.75,68.75,68.75,130825.0,-3.0,-12.0,-75.0,12.5,-87.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-05-31 09:30:00-04:00,1,risk_percent,2.75,37.553806818181805,5230.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51636.484374999985,1.0,516.3648437499999,2.53357682234733,0.01,5.0,False,51548.984374999985
11,2024-06-28,short,5,2024-06-28 10:30:00-04:00,5577.25,5542.95,2024-06-28 14:30:00-04:00,5549.775,mixed_partial_time_stop,38.75,193.75,193.75,139431.25,27.475000000000364,109.90000000000146,686.8750000000091,12.5,674.3750000000091,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-06-28 09:30:00-04:00,4,risk_percent,7.75,13.302963709677416,5585.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51548.984374999985,1.0,515.4898437499999,2.7048302054932587,0.01,5.0,False,52223.35937499999
12,2024-07-11,long,5,2024-07-11 11:30:00-04:00,5645.5,5643.25,2024-07-11 12:30:00-04:00,5643.0,stop,11.25,56.25,56.25,141137.5,-2.5,-10.0,-62.5,12.5,-75.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-11 10:30:00-04:00,1,risk_percent,2.25,46.420763888888885,5643.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52223.35937499999,1.0,522.23359375,2.702574129452966,0.01,5.0,False,52148.35937499999
13,2024-07-12,short,5,2024-07-12 10:30:00-04:00,5668.0,5669.25,2024-07-12 11:30:00-04:00,5669.5,stop,6.25,31.25,31.25,141700.0,-1.5,-6.0,-37.5,12.5,-50.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-12 09:30:00-04:00,1,risk_percent,1.25,83.43737499999999,5669.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52148.35937499999,1.0,521.48359375,2.7172475164756804,0.01,5.0,False,52098.35937499999
14,2024-07-18,long,5,2024-07-18 11:30:00-04:00,5604.5,5604.0,2024-07-18 12:30:00-04:00,5603.75,stop_ambiguous_first,2.5,12.5,12.5,140112.5,-0.75,-3.0,-18.75,12.5,-31.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-18 10:30:00-04:00,1,risk_percent,0.5,208.39343749999998,5604.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52098.35937499999,1.0,520.98359375,2.689384112683491,0.01,5.0,False,52067.10937499999
15,2024-07-24,long,5,2024-07-24 10:30:00-04:00,5519.75,5513.25,2024-07-24 11:30:00-04:00,5513.0,stop,32.5,162.5,162.5,137993.75,-6.75,-27.0,-168.75,12.5,-181.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-07-24 09:30:00-04:00,1,risk_percent,6.5,16.02064903846154,5513.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52067.10937499999,1.0,520.67109375,2.650305570185113,0.01,5.0,False,51885.85937499999
16,2024-08-23,short,5,2024-08-23 10:30:00-04:00,5657.5,5627.49375,2024-08-23 12:30:00-04:00,5637.0,mixed_trailing_stop,21.25,106.25,106.25,141437.5,20.5,82.0,512.5,12.5,500.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-08-23 09:30:00-04:00,2,risk_percent,4.25,24.416874999999997,5661.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51885.85937499999,1.0,518.85859375,2.7259353840084684,0.01,5.0,False,52385.85937499999
17,2024-09-06,long,5,2024-09-06 10:30:00-04:00,5463.25,5462.25,2024-09-06 11:30:00-04:00,5462.0,stop,5.0,25.0,25.0,136581.25,-1.25,-5.0,-31.25,12.5,-43.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-06 09:30:00-04:00,1,risk_percent,1.0,104.77171874999999,5462.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52385.85937499999,1.0,523.85859375,2.607215985945635,0.01,5.0,False,52342.10937499999
18,2024-09-11,long,5,2024-09-11 10:30:00-04:00,5425.75,5509.95625,2024-09-11 14:30:00-04:00,5492.896875,mixed_partial_time_stop,7.5,37.5,37.5,135643.75,67.14687500000036,268.58750000000146,1678.671875000009,12.5,1666.171875000009,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-11 09:30:00-04:00,4,risk_percent,1.5,69.78947916666667,5424.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,52342.10937499999,1.0,523.42109375,2.5914842106991416,0.01,5.0,False,54008.28125
19,2024-09-26,long,5,2024-09-26 10:30:00-04:00,5806.5,5804.0,2024-09-26 11:30:00-04:00,5803.75,stop,12.5,62.5,62.5,145162.5,-2.75,-11.0,-68.75,12.5,-81.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-09-26 09:30:00-04:00,1,risk_percent,2.5,43.206625,5804.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54008.28125,1.0,540.0828125,2.687782255614735,0.01,5.0,False,53927.03125
20,2024-10-01,long,5,2024-10-01 10:30:00-04:00,5748.5,5751.75625,2024-10-01 12:30:00-04:00,5754.75,mixed_trailing_stop,36.25,181.25,181.25,143712.5,6.25,25.0,156.25,12.5,143.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-01 09:30:00-04:00,2,risk_percent,7.25,14.876422413793104,5741.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53927.03125,1.0,539.2703125,2.6649436594008686,0.01,5.0,False,54070.78125
21,2024-10-04,long,5,2024-10-04 10:30:00-04:00,5758.0,5752.5,2024-10-04 11:30:00-04:00,5752.25,stop_ambiguous_first,27.5,137.5,137.5,143950.0,-5.75,-23.0,-143.75,12.5,-156.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-04 09:30:00-04:00,1,risk_percent,5.5,19.662102272727275,5752.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54070.78125,1.0,540.7078125,2.6622511580596036,0.01,5.0,False,53914.53125
22,2024-10-17,long,5,2024-10-17 10:30:00-04:00,5902.25,5902.25,2024-10-17 12:30:00-04:00,5905.81875,mixed_trailing_stop,55.0,275.0,275.0,147556.25,3.568750000000364,14.275000000001455,89.2187500000091,12.5,76.7187500000091,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-17 09:30:00-04:00,2,risk_percent,11.0,9.802642045454546,5891.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53914.53125,1.0,539.1453125,2.7368549179401427,0.01,5.0,False,53991.25000000001
23,2024-10-21,long,5,2024-10-21 11:30:00-04:00,5867.75,5881.6,2024-10-21 14:30:00-04:00,5878.125,mixed_trailing_stop,10.0,50.0,50.0,146693.75,10.375,41.5,259.375,12.5,246.875,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-21 10:30:00-04:00,3,risk_percent,2.0,53.991250000000015,5865.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,53991.25000000001,1.0,539.9125000000001,2.716991179126247,0.01,5.0,False,54238.12500000001
24,2024-10-31,long,5,2024-10-31 10:30:00-04:00,5770.5,5767.75,2024-10-31 11:30:00-04:00,5767.5,stop,13.75,68.75,68.75,144262.5,-3.0,-12.0,-75.0,12.5,-87.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-31 09:30:00-04:00,1,risk_percent,2.75,39.4459090909091,5767.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54238.12500000001,1.0,542.3812500000001,2.659798803885643,0.01,5.0,False,54150.62500000001
25,2024-11-15,long,5,2024-11-15 10:30:00-05:00,5907.75,5906.0,2024-11-15 11:30:00-05:00,5905.75,stop,8.75,43.75,43.75,147693.75,-2.0,-8.0,-50.0,12.5,-62.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-15 09:30:00-05:00,1,risk_percent,1.75,61.88642857142859,5906.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54150.62500000001,1.0,541.5062500000001,2.7274615943952627,0.01,5.0,False,54088.12500000001
26,2024-11-20,long,5,2024-11-20 10:30:00-05:00,5891.25,5900.48125,2024-11-20 13:30:00-05:00,5900.625,mixed_trailing_stop,56.25,281.25,281.25,147281.25,9.375,37.5,234.375,12.5,221.875,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-20 09:30:00-05:00,3,risk_percent,11.25,9.61566666666667,5880.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54088.12500000001,1.0,540.8812500000001,2.722986792387423,0.01,5.0,False,54310.00000000001
27,2024-11-21,long,5,2024-11-21 10:30:00-05:00,5910.25,5967.13125,2024-11-21 14:30:00-05:00,5952.184375,mixed_partial_time_stop,10.0,50.0,50.0,147756.25,41.93437499999982,167.73749999999927,1048.3593749999955,12.5,1035.8593749999955,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-21 09:30:00-05:00,4,risk_percent,2.0,54.31000000000002,5908.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54310.00000000001,1.0,543.1000000000001,2.720608543546308,0.01,5.0,False,55345.859375
28,2024-12-13,long,5,2024-12-13 10:30:00-05:00,6064.0,6062.75,2024-12-13 11:30:00-05:00,6062.5,stop,6.25,31.25,31.25,151600.0,-1.5,-6.0,-37.5,12.5,-50.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-13 09:30:00-05:00,1,risk_percent,1.25,88.553375,6062.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55345.859375,1.0,553.45859375,2.73913896562384,0.01,5.0,False,55295.859375
29,2024-12-27,long,5,2024-12-27 10:30:00-05:00,6007.75,6003.75,2024-12-27 11:30:00-05:00,6003.5,stop_ambiguous_first,20.0,100.0,100.0,150193.75,-4.25,-17.0,-106.25,12.5,-118.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-27 09:30:00-05:00,1,risk_percent,4.0,27.6479296875,6003.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55295.859375,1.0,552.95859375,2.7161843888062367,0.01,5.0,False,55177.109375
30,2025-01-07,long,5,2025-01-07 10:30:00-05:00,6003.75,5987.5,2025-01-07 11:30:00-05:00,5987.25,stop,81.25,406.25,406.25,150093.75,-16.5,-66.0,-412.5,12.5,-425.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-07 09:30:00-05:00,1,risk_percent,16.25,6.7910288461538455,5987.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55177.109375,1.0,551.77109375,2.7202177080339305,0.01,5.0,False,54752.109375
31,2025-01-27,short,5,2025-01-27 10:30:00-05:00,6040.75,6021.775,2025-01-27 13:30:00-05:00,6026.875,mixed_trailing_stop,12.5,62.5,62.5,151018.75,13.875,55.5,346.875,12.5,334.375,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-27 09:30:00-05:00,3,risk_percent,2.5,43.8016875,6043.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,54752.109375,1.0,547.52109375,2.7582270660234265,0.01,5.0,False,55086.484375
32,2025-02-21,long,5,2025-02-21 10:30:00-05:00,6097.75,6095.25,2025-02-21 11:30:00-05:00,6095.0,stop,12.5,62.5,62.5,152443.75,-2.75,-11.0,-68.75,12.5,-81.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-21 09:30:00-05:00,1,risk_percent,2.5,44.0691875,6095.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55086.484375,1.0,550.86484375,2.7673530400350583,0.01,5.0,False,55005.234375
33,2025-02-24,long,5,2025-02-24 10:30:00-05:00,6009.25,6032.05,2025-02-24 13:30:00-05:00,6026.375,mixed_trailing_stop,75.0,375.0,375.0,150231.25,17.125,68.5,428.125,12.5,415.625,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-24 09:30:00-05:00,3,risk_percent,15.0,7.33403125,5994.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55005.234375,1.0,550.05234375,2.731217341531417,0.01,5.0,False,55420.859375
34,2025-02-25,long,5,2025-02-25 10:30:00-05:00,5937.25,5934.0,2025-02-25 11:30:00-05:00,5933.75,stop_ambiguous_first,16.25,81.25,81.25,148431.25,-3.5,-14.0,-87.5,12.5,-100.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-25 09:30:00-05:00,1,risk_percent,3.25,34.10514423076923,5934.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55420.859375,1.0,554.20859375,2.6782560154048496,0.01,5.0,False,55320.859375
35,2025-03-04,long,4,2025-03-04 10:30:00-05:00,5767.0,5811.7625,2025-03-04 14:30:00-05:00,5825.61875,mixed_partial_time_stop,116.25,465.0,465.0,115340.0,58.618749999999636,234.47499999999854,1172.3749999999927,10.0,1162.3749999999927,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-04 09:30:00-05:00,4,risk_percent,23.25,4.758783602150538,5743.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,55320.859375,1.0,553.20859375,2.0849278428260134,0.01,5.0,False,56483.23437499999
36,2025-03-28,long,5,2025-03-28 10:30:00-04:00,5663.5,5661.75,2025-03-28 11:30:00-04:00,5661.5,stop,8.75,43.75,43.75,141587.5,-2.0,-8.0,-50.0,12.5,-62.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-28 09:30:00-04:00,1,risk_percent,1.75,64.55226785714285,5661.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56483.23437499999,1.0,564.83234375,2.506717286407167,0.01,5.0,False,56420.73437499999
37,2025-04-02,short,5,2025-04-02 10:30:00-04:00,5672.25,5673.5,2025-04-02 11:30:00-04:00,5673.75,stop,6.25,31.25,31.25,141806.25,-1.5,-6.0,-37.5,12.5,-50.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-02 09:30:00-04:00,1,risk_percent,1.25,90.273175,5673.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56420.73437499999,1.0,564.20734375,2.5133712201880574,0.01,5.0,False,56370.73437499999
38,2025-04-04,long,5,2025-04-04 10:30:00-04:00,5217.0,5216.0,2025-04-04 11:30:00-04:00,5215.75,stop,5.0,25.0,25.0,130425.0,-1.25,-5.0,-31.25,12.5,-43.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-04 09:30:00-04:00,1,risk_percent,1.0,112.74146875,5216.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56370.73437499999,1.0,563.70734375,2.3137005654807035,0.01,5.0,False,56326.98437499999
39,2025-05-21,long,5,2025-05-21 13:30:00-04:00,5876.75,5874.75,2025-05-21 14:30:00-04:00,5874.5,stop_ambiguous_first,10.0,50.0,50.0,146918.75,-2.25,-9.0,-56.25,12.5,-68.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-05-21 12:30:00-04:00,1,risk_percent,2.0,56.326984374999995,5874.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56326.98437499999,1.0,563.26984375,2.6083191143676423,0.01,5.0,False,56258.23437499999
40,2025-06-11,long,5,2025-06-11 14:30:00-04:00,6021.25,6021.25,2025-06-11 15:30:00-04:00,6027.49375,mixed_partial_eod_flat,75.0,375.0,375.0,150531.25,6.243749999999636,24.974999999998545,156.0937499999909,12.5,143.5937499999909,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-11 13:30:00-04:00,1,risk_percent,15.0,7.501097916666666,6006.25,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56258.23437499999,1.0,562.58234375,2.6757194155188953,0.01,5.0,False,56401.828124999985
41,2025-06-27,long,5,2025-06-27 14:30:00-04:00,6198.75,6198.75,2025-06-27 15:30:00-04:00,6212.465625,mixed_partial_eod_flat,3.75,18.75,18.75,154968.75,13.715624999999818,54.86249999999927,342.89062499999545,12.5,330.39062499999545,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-27 13:30:00-04:00,1,risk_percent,0.75,150.40487499999998,6198.0,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56401.828124999985,1.0,564.0182812499999,2.747583813357114,0.01,5.0,False,56732.21874999998
42,2025-07-15,long,5,2025-07-15 10:30:00-04:00,6317.5,6314.75,2025-07-15 11:30:00-04:00,6314.5,stop,13.75,68.75,68.75,157937.5,-3.0,-12.0,-75.0,12.5,-87.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-15 09:30:00-04:00,1,risk_percent,2.75,41.25979545454544,6314.75,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56732.21874999998,1.0,567.3221874999998,2.7839119195386672,0.01,5.0,False,56644.71874999998
43,2025-07-22,long,5,2025-07-22 10:30:00-04:00,6328.0,6328.0,2025-07-22 12:30:00-04:00,6331.128125,mixed_trailing_stop,47.5,237.5,237.5,158200.0,3.128125000000182,12.512500000000728,78.20312500000455,12.5,65.70312500000455,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-22 09:30:00-04:00,2,risk_percent,9.5,11.925203947368416,6318.5,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,56644.71874999998,1.0,566.4471874999998,2.7928464204794037,0.01,5.0,False,56710.421874999985
