session_date,symbol,selected_signal_ts,first_breakout_side,first_upside_touch_ts,first_downside_break_ts,policy_name,strategy_tag,invalidated_for_day,invalidated_at,reclaim_or_low_ts,reclaim_vwap_ts,selected_signal_type,trade_taken,is_reclaim_trade,config_name
2023-05-12,MNQ,,first_breakout_downside,,2023-05-12 10:01:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-12 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-05-15,MNQ,,first_breakout_downside,2023-05-15 11:19:00-04:00,2023-05-15 10:06:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-15 10:06:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-05-19,MNQ,,first_breakout_downside,,2023-05-19 10:02:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-19 10:02:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-05-24,MNQ,,first_breakout_downside,2023-05-24 15:20:00-04:00,2023-05-24 10:04:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-24 10:04:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-05-30,MNQ,,first_breakout_downside,,2023-05-30 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-30 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-05-31,MNQ,,first_breakout_downside,,2023-05-31 10:14:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-05-31 10:14:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-05,MNQ,2023-06-05 10:52:00-04:00,first_breakout_upside,2023-06-05 10:46:00-04:00,2023-06-05 14:33:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-05 14:33:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-07,MNQ,,first_breakout_downside,,2023-06-07 10:15:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-07 10:15:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-09,MNQ,2023-06-09 10:05:00-04:00,first_breakout_upside,2023-06-09 10:02:00-04:00,2023-06-09 11:28:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-09 11:28:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-12,MNQ,,first_breakout_downside,2023-06-12 10:45:00-04:00,2023-06-12 10:05:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-12 10:05:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-13,MNQ,,first_breakout_downside,,2023-06-13 10:07:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-13 10:07:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-14,MNQ,2023-06-14 10:04:00-04:00,first_breakout_upside,2023-06-14 10:00:00-04:00,2023-06-14 14:05:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-14 14:05:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-20,MNQ,,first_breakout_downside,,2023-06-20 10:15:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-20 10:15:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-21,MNQ,,first_breakout_downside,,2023-06-21 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-21 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-26,MNQ,2023-06-26 10:01:00-04:00,first_breakout_upside,2023-06-26 10:01:00-04:00,2023-06-26 11:08:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-26 11:08:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-27,MNQ,,first_breakout_upside,2023-06-27 10:00:00-04:00,2023-06-27 10:12:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-27 10:12:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-06-29,MNQ,,first_breakout_downside,,2023-06-29 10:07:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-06-29 10:07:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-03,MNQ,,first_breakout_downside,,2023-07-03 10:36:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-03 10:36:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-06,MNQ,,first_breakout_downside,2023-07-06 12:35:00-04:00,2023-07-06 10:04:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-06 10:04:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-07,MNQ,,first_breakout_upside,2023-07-07 10:04:00-04:00,2023-07-07 10:34:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-07 10:34:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-10,MNQ,,first_breakout_downside,2023-07-10 16:05:00-04:00,2023-07-10 12:02:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-10 12:02:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-11,MNQ,,first_breakout_downside,2023-07-11 11:59:00-04:00,2023-07-11 10:04:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-11 10:04:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-12,MNQ,2023-07-12 10:08:00-04:00,first_breakout_upside,2023-07-12 10:01:00-04:00,2023-07-12 11:40:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-12 11:40:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-14,MNQ,2023-07-14 10:09:00-04:00,first_breakout_upside,2023-07-14 10:03:00-04:00,2023-07-14 14:27:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-14 14:27:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-19,MNQ,,first_breakout_downside,2023-07-19 10:43:00-04:00,2023-07-19 10:15:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-19 10:15:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-20,MNQ,,first_breakout_downside,,2023-07-20 10:03:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-20 10:03:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-21,MNQ,,first_breakout_downside,,2023-07-21 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-21 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-26,MNQ,,first_breakout_downside,2023-07-26 14:39:00-04:00,2023-07-26 10:55:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-26 10:55:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-07-27,MNQ,,first_breakout_downside,,2023-07-27 10:24:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-07-27 10:24:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-01,MNQ,,first_breakout_upside,2023-08-01 10:05:00-04:00,2023-08-01 10:14:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-01 10:14:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-02,MNQ,,first_breakout_downside,,2023-08-02 10:06:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-02 10:06:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-04,MNQ,,first_breakout_downside,2023-08-04 12:25:00-04:00,2023-08-04 10:02:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-04 10:02:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-07,MNQ,,first_breakout_downside,2023-08-07 15:50:00-04:00,2023-08-07 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-07 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-08,MNQ,,first_breakout_downside,2023-08-08 20:32:00-04:00,2023-08-08 10:01:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-08 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-09,MNQ,,first_breakout_downside,,2023-08-09 10:21:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-09 10:21:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-10,MNQ,2023-08-10 10:00:00-04:00,first_breakout_upside,2023-08-10 10:00:00-04:00,2023-08-10 11:20:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-10 11:20:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-11,MNQ,2023-08-11 10:15:00-04:00,first_breakout_upside,2023-08-11 10:02:00-04:00,2023-08-11 11:33:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-11 11:33:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-15,MNQ,,first_breakout_downside,,2023-08-15 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-15 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-16,MNQ,2023-08-16 10:18:00-04:00,first_breakout_upside,2023-08-16 10:11:00-04:00,2023-08-16 11:58:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-16 11:58:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-17,MNQ,,first_breakout_downside,,2023-08-17 10:12:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-17 10:12:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-18,MNQ,,first_breakout_downside,2023-08-18 10:40:00-04:00,2023-08-18 10:17:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-18 10:17:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-21,MNQ,2023-08-21 10:04:00-04:00,first_breakout_upside,2023-08-21 10:00:00-04:00,2023-08-21 11:15:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-21 11:15:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-22,MNQ,,first_breakout_downside,,2023-08-22 10:31:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-22 10:31:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-24,MNQ,,first_breakout_downside,,2023-08-24 10:07:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-24 10:07:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-25,MNQ,2023-08-25 10:02:00-04:00,first_breakout_upside,2023-08-25 10:02:00-04:00,2023-08-25 10:08:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-25 10:08:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-28,MNQ,,first_breakout_downside,,2023-08-28 11:42:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-28 11:42:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-08-30,MNQ,2023-08-30 10:01:00-04:00,first_breakout_upside,2023-08-30 10:01:00-04:00,2023-08-30 10:27:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-08-30 10:27:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-01,MNQ,,first_breakout_downside,,2023-09-01 10:56:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-01 10:56:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-06,MNQ,,first_breakout_downside,,2023-09-06 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-06 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-08,MNQ,2023-09-08 10:06:00-04:00,first_breakout_upside,2023-09-08 10:05:00-04:00,2023-09-08 15:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-08 15:00:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-11,MNQ,,first_breakout_downside,2023-09-11 13:31:00-04:00,2023-09-11 10:12:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-11 10:12:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-12,MNQ,,first_breakout_downside,,2023-09-12 10:27:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-12 10:27:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-13,MNQ,,first_breakout_downside,2023-09-13 10:40:00-04:00,2023-09-13 10:05:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-13 10:05:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-19,MNQ,,first_breakout_downside,2023-09-19 13:47:00-04:00,2023-09-19 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-19 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-20,MNQ,,first_breakout_downside,,2023-09-20 10:14:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-20 10:14:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-21,MNQ,,first_breakout_downside,,2023-09-21 10:01:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-21 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-22,MNQ,2023-09-22 10:06:00-04:00,first_breakout_upside,2023-09-22 10:00:00-04:00,2023-09-22 14:12:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-22 14:12:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-26,MNQ,,first_breakout_downside,,2023-09-26 10:04:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-26 10:04:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-27,MNQ,,first_breakout_downside,2023-09-27 15:11:00-04:00,2023-09-27 10:01:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-27 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-09-29,MNQ,2023-09-29 10:00:00-04:00,first_breakout_upside,2023-09-29 10:00:00-04:00,2023-09-29 10:24:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-09-29 10:24:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-03,MNQ,,first_breakout_downside,,2023-10-03 10:02:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-03 10:02:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-04,MNQ,,first_breakout_downside,2023-10-04 10:41:00-04:00,2023-10-04 10:08:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-04 10:08:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-05,MNQ,,first_breakout_downside,,2023-10-05 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-05 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-11,MNQ,,first_breakout_downside,2023-10-11 16:01:00-04:00,2023-10-11 10:00:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-11 10:00:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-12,MNQ,2023-10-12 10:06:00-04:00,first_breakout_upside,2023-10-12 10:06:00-04:00,2023-10-12 13:08:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-12 13:08:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-13,MNQ,,first_breakout_downside,,2023-10-13 10:07:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-13 10:07:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-18,MNQ,2023-10-18 10:19:00-04:00,first_breakout_upside,2023-10-18 10:19:00-04:00,2023-10-18 10:36:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-18 10:36:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-19,MNQ,,first_breakout_downside,2023-10-19 12:02:00-04:00,2023-10-19 10:29:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-19 10:29:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-20,MNQ,,first_breakout_downside,,2023-10-20 10:11:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-20 10:11:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-24,MNQ,2023-10-24 10:28:00-04:00,first_breakout_upside,2023-10-24 10:10:00-04:00,2023-10-24 12:24:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-24 12:24:00-04:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-25,MNQ,,first_breakout_downside,,2023-10-25 10:26:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-25 10:26:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-26,MNQ,,first_breakout_downside,,2023-10-26 10:01:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-26 10:01:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-27,MNQ,,first_breakout_upside,2023-10-27 10:07:00-04:00,2023-10-27 10:41:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-27 10:41:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-10-30,MNQ,,first_breakout_downside,,2023-10-30 10:30:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-10-30 10:30:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-02,MNQ,,first_breakout_downside,2023-11-02 10:51:00-04:00,2023-11-02 10:07:00-04:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-02 10:07:00-04:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-06,MNQ,,first_breakout_downside,,2023-11-06 10:03:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-06 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-08,MNQ,,first_breakout_downside,,2023-11-08 10:02:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-08 10:02:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-09,MNQ,,first_breakout_upside,2023-11-09 10:00:00-05:00,2023-11-09 10:07:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-09 10:07:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-15,MNQ,,first_breakout_upside,2023-11-15 10:51:00-05:00,2023-11-15 11:52:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-15 11:52:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-16,MNQ,2023-11-16 10:06:00-05:00,first_breakout_upside,2023-11-16 10:01:00-05:00,2023-11-16 10:41:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-16 10:41:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-17,MNQ,,first_breakout_downside,2023-11-17 12:02:00-05:00,2023-11-17 11:05:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-17 11:05:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-21,MNQ,,first_breakout_downside,,2023-11-21 10:17:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-21 10:17:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-22,MNQ,,first_breakout_downside,,2023-11-22 10:02:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-22 10:02:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-29,MNQ,,first_breakout_downside,,2023-11-29 10:05:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-29 10:05:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-11-30,MNQ,,first_breakout_downside,,2023-11-30 10:02:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-11-30 10:02:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-01,MNQ,2023-12-01 10:02:00-05:00,first_breakout_upside,2023-12-01 10:01:00-05:00,2023-12-01 10:30:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-01 10:30:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-04,MNQ,,first_breakout_downside,2023-12-04 15:50:00-05:00,2023-12-04 10:15:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-04 10:15:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-06,MNQ,,first_breakout_downside,,2023-12-06 10:00:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-06 10:00:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-14,MNQ,,first_breakout_downside,,2023-12-14 10:05:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-14 10:05:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-21,MNQ,,first_breakout_downside,2023-12-21 15:51:00-05:00,2023-12-21 10:05:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-21 10:05:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2023-12-22,MNQ,,first_breakout_downside,,2023-12-22 11:00:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2023-12-22 11:00:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-02,MNQ,,first_breakout_downside,,2024-01-02 10:28:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-02 10:28:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-03,MNQ,,first_breakout_upside,2024-01-03 10:00:00-05:00,2024-01-03 10:12:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-03 10:12:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-04,MNQ,2024-01-04 10:08:00-05:00,first_breakout_upside,2024-01-04 10:05:00-05:00,2024-01-04 15:55:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-04 15:55:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-05,MNQ,2024-01-05 10:00:00-05:00,first_breakout_upside,2024-01-05 10:00:00-05:00,2024-01-05 13:16:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-05 13:16:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-10,MNQ,,first_breakout_downside,2024-01-10 10:42:00-05:00,2024-01-10 10:02:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-10 10:02:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-11,MNQ,,first_breakout_downside,,2024-01-11 10:03:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-11 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-12,MNQ,,first_breakout_downside,,2024-01-12 10:00:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-12 10:00:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-17,MNQ,,first_breakout_downside,2024-01-17 14:45:00-05:00,2024-01-17 10:00:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-17 10:00:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-18,MNQ,,first_breakout_downside,2024-01-18 10:37:00-05:00,2024-01-18 10:03:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-18 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-22,MNQ,,first_breakout_downside,,2024-01-22 10:28:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-22 10:28:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-24,MNQ,2024-01-24 10:15:00-05:00,first_breakout_upside,2024-01-24 10:15:00-05:00,2024-01-24 15:16:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-24 15:16:00-05:00,,,pre_invalidation_long,True,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-25,MNQ,,first_breakout_downside,2024-01-25 10:22:00-05:00,2024-01-25 10:03:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-25 10:03:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
2024-01-26,MNQ,,first_breakout_downside,2024-01-26 10:28:00-05:00,2024-01-26 10:06:00-05:00,invalidate_on_opposite_close_1m__buffer_2,orb_long_only,True,2024-01-26 10:06:00-05:00,,,none,False,False,invalidate_on_opposite_close_1m__buffer_2
