trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,overlay_variant,overlay_family,overlay_exit_reason,overlay_state_pre,day_trade_number,net_pnl_r
632,2023-05-24,short,1,2023-05-24 10:05:00-04:00,13617.0,13675.5,13500.0,2023-05-24 15:19:00-04:00,13662.25,overlay_hard_loss_cap,,,,118.74,118.74,118.74,13617.0,,-45.25,-181.0,-90.5,1.24,-91.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7726124305204649
633,2023-05-26,long,1,2023-05-26 10:01:00-04:00,14141.75,14014.25,14396.75,2023-05-26 13:06:00-04:00,14335.0,overlay_hard_profit_lock,,,,256.74,256.74,256.74,14141.75,,193.25,773.0,386.5,1.24,385.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.500584248656228
634,2023-05-30,short,1,2023-05-30 10:01:00-04:00,14419.0,14560.25,14136.5,2023-05-30 16:00:00-04:00,14400.5,time_exit,,,,284.24,284.24,284.24,14419.0,,18.5,74.0,37.0,1.24,35.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.12580917534477906
635,2023-05-31,short,1,2023-05-31 10:15:00-04:00,14323.5,14412.75,14145.0,2023-05-31 16:00:00-04:00,14310.0,time_exit,,,,180.24,180.24,180.24,14323.5,,13.5,54.0,27.0,1.24,25.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.14292055037727475
636,2023-06-01,long,1,2023-06-01 10:01:00-04:00,14328.25,14251.5,14481.75,2023-06-01 12:17:00-04:00,14446.25,overlay_hard_profit_lock,,,,155.24,155.24,155.24,14328.25,,118.0,472.0,236.0,1.24,234.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5122391136305076
637,2023-06-05,long,1,2023-06-05 10:53:00-04:00,14653.0,14567.25,14824.5,2023-06-05 14:32:00-04:00,14581.5,overlay_hard_loss_cap,,,,173.24,173.24,173.24,14653.0,,-71.5,-286.0,-143.0,1.24,-144.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8326021703994458
638,2023-06-06,long,1,2023-06-06 10:11:00-04:00,14568.5,14504.5,14696.5,2023-06-06 16:00:00-04:00,14584.5,time_exit,,,,129.74,129.74,129.74,14568.5,,16.0,64.0,32.0,1.24,30.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.23708956374287035
639,2023-06-07,short,1,2023-06-07 10:16:00-04:00,14573.25,14676.0,14367.75,2023-06-07 12:21:00-04:00,14409.5,overlay_hard_profit_lock,,,,207.24,207.24,207.24,14573.25,,163.75,655.0,327.5,1.24,326.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5743099787685775
640,2023-06-08,long,1,2023-06-08 10:06:00-04:00,14404.25,14327.5,14557.75,2023-06-08 16:00:00-04:00,14496.0,time_exit,,,,155.24,155.24,155.24,14404.25,,91.75,367.0,183.5,1.24,182.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.1740530791033237
641,2023-06-09,long,1,2023-06-09 10:06:00-04:00,14671.5,14556.0,14902.5,2023-06-09 10:49:00-04:00,14582.25,overlay_hard_loss_cap,,,,232.74,232.74,232.74,14671.5,,-89.25,-357.0,-178.5,1.24,-179.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7722780785425797
642,2023-06-12,short,1,2023-06-12 10:06:00-04:00,14588.5,14638.0,14489.5,2023-06-12 10:24:00-04:00,14627.75,overlay_hard_loss_cap,,,,100.74,100.74,100.74,14588.5,,-39.25,-157.0,-78.5,1.24,-79.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7915425848719476
643,2023-06-13,short,1,2023-06-13 10:08:00-04:00,14824.75,14945.5,14583.25,2023-06-13 11:22:00-04:00,14918.5,overlay_hard_loss_cap,,,,243.24,243.24,243.24,14824.75,,-93.75,-375.0,-187.5,1.24,-188.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7759414569972044
644,2023-06-14,long,1,2023-06-14 10:05:00-04:00,14941.5,14868.0,15088.5,2023-06-14 14:01:00-04:00,14867.75,stop,,,,148.74,148.74,148.74,14941.5,,-73.75,-295.0,-147.5,1.24,-148.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
645,2023-06-15,long,1,2023-06-15 10:07:00-04:00,15048.75,14930.25,15285.75,2023-06-15 14:54:00-04:00,15233.75,overlay_hard_profit_lock,,,,238.74,238.74,238.74,15048.75,,185.0,740.0,370.0,1.24,368.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5446091982910277
646,2023-06-20,short,1,2023-06-20 10:16:00-04:00,15198.0,15310.75,14972.5,2023-06-20 13:21:00-04:00,15284.5,overlay_hard_loss_cap,,,,227.24,227.24,227.24,15198.0,,-86.5,-346.0,-173.0,1.24,-174.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7667664143636683
647,2023-06-21,short,1,2023-06-21 10:01:00-04:00,15108.25,15219.75,14885.25,2023-06-21 16:00:00-04:00,15057.75,time_exit,,,,224.74,224.74,224.74,15108.25,,50.5,202.0,101.0,1.24,99.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.44389071816321085
648,2023-06-22,long,1,2023-06-22 10:12:00-04:00,15110.75,14963.5,15405.25,2023-06-22 16:00:00-04:00,15213.25,time_exit,,,,296.24,296.24,296.24,15110.75,,102.5,410.0,205.0,1.24,203.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.6878206859303267
649,2023-06-23,long,1,2023-06-23 12:17:00-04:00,15097.5,14984.25,15324.0,2023-06-23 16:00:00-04:00,15059.25,time_exit,,,,228.24,228.24,228.24,15097.5,,-38.25,-153.0,-76.5,1.24,-77.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.3406063792499123
650,2023-06-26,long,1,2023-06-26 10:02:00-04:00,15147.75,15023.75,15395.75,2023-06-26 10:40:00-04:00,15041.75,overlay_hard_loss_cap,,,,249.74,249.74,249.74,15147.75,,-106.0,-424.0,-212.0,1.24,-213.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8538480019219988
651,2023-06-27,short,1,2023-06-27 10:13:00-04:00,14892.75,14971.25,14735.75,2023-06-27 11:21:00-04:00,14954.5,overlay_hard_loss_cap,,,,158.74,158.74,158.74,14892.75,,-61.75,-247.0,-123.5,1.24,-124.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7858132795766661
652,2023-06-28,long,1,2023-06-28 10:19:00-04:00,15112.5,15025.0,15287.5,2023-06-28 16:00:00-04:00,15157.5,time_exit,,,,176.74,176.74,176.74,15112.5,,45.0,180.0,90.0,1.24,88.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5022066312096866
653,2023-06-29,short,1,2023-06-29 10:08:00-04:00,15065.0,15145.25,14904.5,2023-06-29 11:24:00-04:00,15130.75,overlay_hard_loss_cap,,,,162.24,162.24,162.24,15065.0,,-65.75,-263.0,-131.5,1.24,-132.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8181706114398423
654,2023-06-30,long,1,2023-06-30 10:06:00-04:00,15335.0,15237.75,15529.5,2023-06-30 16:00:00-04:00,15315.0,time_exit,,,,196.24,196.24,196.24,15335.0,,-20.0,-80.0,-40.0,1.24,-41.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.21015083571137383
655,2023-07-03,short,1,2023-07-03 10:37:00-04:00,15333.5,15390.25,15220.0,2023-07-03 18:00:00-04:00,15345.5,time_exit,,,,115.24,115.24,115.24,15333.5,,-12.0,-48.0,-24.0,1.24,-25.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.2190211732037487
656,2023-07-05,long,1,2023-07-05 10:17:00-04:00,15404.0,15292.0,15628.0,2023-07-05 16:00:00-04:00,15358.75,time_exit,,,,225.74,225.74,225.74,15404.0,,-45.25,-181.0,-90.5,1.24,-91.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.4063967396119429
657,2023-07-06,short,1,2023-07-06 10:05:00-04:00,15128.0,15214.5,14955.0,2023-07-06 12:26:00-04:00,15201.0,overlay_hard_loss_cap,,,,174.74,174.74,174.74,15128.0,,-73.0,-292.0,-146.0,1.24,-147.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8426233260844683
658,2023-07-07,short,1,2023-07-07 10:35:00-04:00,15184.0,15276.25,14999.5,2023-07-07 11:04:00-04:00,15254.0,overlay_hard_loss_cap,,,,186.24,186.24,186.24,15184.0,,-70.0,-280.0,-140.0,1.24,-141.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7583762886597938
659,2023-07-10,short,1,2023-07-10 12:03:00-04:00,15076.25,15215.0,14798.75,2023-07-10 14:22:00-04:00,15182.0,overlay_hard_loss_cap,,,,279.24,279.24,279.24,15076.25,,-105.75,-423.0,-211.5,1.24,-212.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7618536026357255
660,2023-07-11,short,1,2023-07-11 10:05:00-04:00,15132.75,15234.25,14929.75,2023-07-11 10:47:00-04:00,15211.5,overlay_hard_loss_cap,,,,204.74,204.74,204.74,15132.75,,-78.75,-315.0,-157.5,1.24,-158.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.775324802188141
661,2023-07-12,long,1,2023-07-12 10:09:00-04:00,15472.75,15407.5,15603.25,2023-07-12 11:38:00-04:00,15421.0,overlay_hard_loss_cap,,,,132.24,132.24,132.24,15472.75,,-51.75,-207.0,-103.5,1.24,-104.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.792044767090139
662,2023-07-14,long,1,2023-07-14 10:10:00-04:00,15812.5,15720.5,15996.5,2023-07-14 13:02:00-04:00,15738.5,overlay_hard_loss_cap,,,,185.74,185.74,185.74,15812.5,,-74.0,-296.0,-148.0,1.24,-149.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8034887477118553
663,2023-07-19,short,1,2023-07-19 10:16:00-04:00,15973.25,16038.75,15842.25,2023-07-19 10:41:00-04:00,16026.0,overlay_hard_loss_cap,,,,132.74,132.74,132.74,15973.25,,-52.75,-211.0,-105.5,1.24,-106.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8041283712520716
664,2023-07-20,short,1,2023-07-20 10:04:00-04:00,15825.5,15895.5,15685.5,2023-07-20 10:34:00-04:00,15718.0,overlay_hard_profit_lock,,,,141.74,141.74,141.74,15825.5,,107.5,430.0,215.0,1.24,213.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5081134471567657
665,2023-07-21,short,1,2023-07-21 10:01:00-04:00,15620.5,15720.0,15421.5,2023-07-21 16:00:00-04:00,15546.0,time_exit,,,,200.74,200.74,200.74,15620.5,,74.5,298.0,149.0,1.24,147.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7360765168875161
666,2023-07-26,short,1,2023-07-26 10:56:00-04:00,15559.25,15639.5,15398.75,2023-07-26 14:38:00-04:00,15627.25,overlay_hard_loss_cap,,,,162.24,162.24,162.24,15559.25,,-68.0,-272.0,-136.0,1.24,-137.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8459072978303748
667,2023-07-27,short,1,2023-07-27 10:26:00-04:00,15802.75,15904.5,15599.25,2023-07-27 14:25:00-04:00,15632.25,overlay_hard_profit_lock,,,,205.24,205.24,205.24,15802.75,,170.5,682.0,341.0,1.24,339.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.6554277918534397
668,2023-07-28,long,1,2023-07-28 10:03:00-04:00,15821.75,15715.0,16035.25,2023-07-28 16:00:00-04:00,15836.5,time_exit,,,,215.24,215.24,215.24,15821.75,,14.75,59.0,29.5,1.24,28.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.13129529827169673
669,2023-08-01,short,1,2023-08-01 10:15:00-04:00,15755.5,15809.5,15647.5,2023-08-01 10:32:00-04:00,15803.25,overlay_hard_loss_cap,,,,109.74,109.74,109.74,15755.5,,-47.75,-191.0,-95.5,1.24,-96.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8815381811554583
670,2023-08-02,short,1,2023-08-02 10:07:00-04:00,15578.5,15669.25,15397.0,2023-08-02 12:03:00-04:00,15432.5,overlay_hard_profit_lock,,,,183.24,183.24,183.24,15578.5,,146.0,584.0,292.0,1.24,290.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5867714472822527
671,2023-08-03,long,1,2023-08-03 10:02:00-04:00,15461.0,15350.5,15682.0,2023-08-03 10:25:00-04:00,15374.5,overlay_hard_loss_cap,,,,222.74,222.74,222.74,15461.0,,-86.5,-346.0,-173.0,1.24,-174.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7822573403968753
672,2023-08-04,short,1,2023-08-04 10:03:00-04:00,15426.75,15584.5,15111.25,2023-08-04 11:07:00-04:00,15545.25,overlay_hard_loss_cap,,,,317.24,317.24,317.24,15426.75,,-118.5,-474.0,-237.0,1.24,-238.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7509771781616442
673,2023-08-07,short,1,2023-08-07 10:01:00-04:00,15369.5,15473.75,15161.0,2023-08-07 14:00:00-04:00,15451.25,overlay_hard_loss_cap,,,,210.24,210.24,210.24,15369.5,,-81.75,-327.0,-163.5,1.24,-164.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7835806697108068
674,2023-08-08,short,1,2023-08-08 10:02:00-04:00,15267.25,15380.0,15041.75,2023-08-08 15:42:00-04:00,15353.75,overlay_hard_loss_cap,,,,227.24,227.24,227.24,15267.25,,-86.5,-346.0,-173.0,1.24,-174.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7667664143636683
675,2023-08-09,short,1,2023-08-09 10:22:00-04:00,15259.75,15369.5,15040.25,2023-08-09 16:00:00-04:00,15193.75,time_exit,,,,221.24,221.24,221.24,15259.75,,66.0,264.0,132.0,1.24,130.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5910323630446573
676,2023-08-10,long,1,2023-08-10 10:01:00-04:00,15431.0,15272.75,15747.5,2023-08-10 11:01:00-04:00,15307.0,overlay_hard_loss_cap,,,,318.24,318.24,318.24,15431.0,,-124.0,-496.0,-248.0,1.24,-249.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7831825037707391
677,2023-08-11,long,1,2023-08-11 10:16:00-04:00,15146.5,15051.5,15336.5,2023-08-11 11:11:00-04:00,15072.0,overlay_hard_loss_cap,,,,191.74,191.74,191.74,15146.5,,-74.5,-298.0,-149.0,1.24,-150.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7835610722853865
678,2023-08-14,long,1,2023-08-14 10:05:00-04:00,15130.5,15035.75,15320.0,2023-08-14 16:00:00-04:00,15269.25,time_exit,,,,191.24,191.24,191.24,15130.5,,138.75,555.0,277.5,1.24,276.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.4445722652164819
679,2023-08-15,short,1,2023-08-15 10:01:00-04:00,15174.25,15259.75,15003.25,2023-08-15 16:00:00-04:00,15107.25,time_exit,,,,172.74,172.74,172.74,15174.25,,67.0,268.0,134.0,1.24,132.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7685538960287136
680,2023-08-16,long,1,2023-08-16 10:19:00-04:00,15133.75,15050.25,15300.75,2023-08-16 11:47:00-04:00,15064.75,overlay_hard_loss_cap,,,,168.74,168.74,168.74,15133.75,,-69.0,-276.0,-138.0,1.24,-139.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8251748251748252
681,2023-08-17,short,1,2023-08-17 10:13:00-04:00,14901.0,15008.5,14686.0,2023-08-17 16:00:00-04:00,14769.0,time_exit,,,,216.74,216.74,216.74,14901.0,,132.0,528.0,264.0,1.24,262.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.2123281350927377
682,2023-08-18,short,1,2023-08-18 10:18:00-04:00,14618.0,14697.5,14459.0,2023-08-18 10:35:00-04:00,14678.0,overlay_hard_loss_cap,,,,160.74,160.74,160.74,14618.0,,-60.0,-240.0,-120.0,1.24,-121.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.754261540375762
683,2023-08-21,long,1,2023-08-21 10:05:00-04:00,14916.0,14805.0,15138.0,2023-08-21 10:29:00-04:00,14830.5,overlay_hard_loss_cap,,,,223.74,223.74,223.74,14916.0,,-85.5,-342.0,-171.0,1.24,-172.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7698221149548583
684,2023-08-22,short,1,2023-08-22 10:32:00-04:00,14989.25,15092.75,14782.25,2023-08-22 16:00:00-04:00,14963.0,time_exit,,,,208.74,208.74,208.74,14989.25,,26.25,105.0,52.5,1.24,51.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.24556864999520933
685,2023-08-23,long,1,2023-08-23 10:10:00-04:00,15106.25,14998.75,15321.25,2023-08-23 16:00:00-04:00,15199.25,time_exit,,,,216.74,216.74,216.74,15106.25,,93.0,372.0,186.0,1.24,184.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.8524499400203007
686,2023-08-24,short,1,2023-08-24 10:08:00-04:00,15182.75,15340.0,14868.25,2023-08-24 14:44:00-04:00,14939.75,overlay_hard_profit_lock,,,,316.24,316.24,316.24,15182.75,,243.0,972.0,486.0,1.24,484.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5328864153807233
687,2023-08-25,long,1,2023-08-25 10:03:00-04:00,14957.75,14891.5,15090.25,2023-08-25 10:07:00-04:00,14901.25,overlay_hard_loss_cap,,,,134.24,134.24,134.24,14957.75,,-56.5,-226.0,-113.0,1.24,-114.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8510131108462454
688,2023-08-28,short,1,2023-08-28 11:43:00-04:00,14997.0,15127.25,14736.5,2023-08-28 13:05:00-04:00,15102.5,overlay_hard_loss_cap,,,,262.24,262.24,262.24,14997.0,,-105.5,-422.0,-211.0,1.24,-212.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8093349603416717
689,2023-08-29,long,1,2023-08-29 10:01:00-04:00,15203.0,15061.75,15485.5,2023-08-29 15:19:00-04:00,15424.75,overlay_hard_profit_lock,,,,284.24,284.24,284.24,15203.0,,221.75,887.0,443.5,1.24,442.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5559386433999436
690,2023-08-30,long,1,2023-08-30 10:02:00-04:00,15484.5,15386.0,15681.5,2023-08-30 10:25:00-04:00,15403.25,overlay_hard_loss_cap,,,,198.74,198.74,198.74,15484.5,,-81.25,-325.0,-162.5,1.24,-163.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8238905102143504
691,2023-08-31,long,1,2023-08-31 10:01:00-04:00,15571.0,15488.25,15736.5,2023-08-31 12:46:00-04:00,15505.25,overlay_hard_loss_cap,,,,167.24,167.24,167.24,15571.0,,-65.75,-263.0,-131.5,1.24,-132.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7937096388423822
692,2023-09-01,short,1,2023-09-01 10:57:00-04:00,15491.25,15652.5,15168.75,2023-09-01 16:00:00-04:00,15516.0,time_exit,,,,324.24,324.24,324.24,15491.25,,-24.75,-99.0,-49.5,1.24,-50.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.1564890204786578
693,2023-09-05,long,1,2023-09-05 10:25:00-04:00,15511.0,15445.25,15642.5,2023-09-05 16:00:00-04:00,15538.0,time_exit,,,,133.24,133.24,133.24,15511.0,,27.0,108.0,54.0,1.24,52.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.39597718402882015
694,2023-09-06,short,1,2023-09-06 10:01:00-04:00,15452.75,15514.75,15328.75,2023-09-06 11:08:00-04:00,15357.5,overlay_hard_profit_lock,,,,125.74,125.74,125.74,15452.75,,95.25,381.0,190.5,1.24,189.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.505169397168761
695,2023-09-07,long,1,2023-09-07 10:41:00-04:00,15252.5,15157.0,15443.5,2023-09-07 16:00:00-04:00,15266.75,time_exit,,,,192.74,192.74,192.74,15252.5,,14.25,57.0,28.5,1.24,27.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.14143405624156896
696,2023-09-08,long,1,2023-09-08 10:07:00-04:00,15382.25,15270.0,15606.75,2023-09-08 10:59:00-04:00,15298.0,overlay_hard_loss_cap,,,,226.24,226.24,226.24,15382.25,,-84.25,-337.0,-168.5,1.24,-169.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7502652050919377
697,2023-09-11,short,1,2023-09-11 10:13:00-04:00,15343.25,15448.75,15132.25,2023-09-11 13:21:00-04:00,15429.0,overlay_hard_loss_cap,,,,212.74,212.74,212.74,15343.25,,-85.75,-343.0,-171.5,1.24,-172.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8119770612014666
698,2023-09-12,short,1,2023-09-12 10:28:00-04:00,15387.25,15461.75,15238.25,2023-09-12 16:00:00-04:00,15305.0,time_exit,,,,150.74,150.74,150.74,15387.25,,82.25,329.0,164.5,1.24,163.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.08305691919862
699,2023-09-13,short,1,2023-09-13 10:06:00-04:00,15298.0,15367.5,15159.0,2023-09-13 10:36:00-04:00,15351.75,overlay_hard_loss_cap,,,,140.74,140.74,140.74,15298.0,,-53.75,-215.0,-107.5,1.24,-108.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7726303822651698
700,2023-09-14,long,1,2023-09-14 10:45:00-04:00,15450.75,15341.25,15669.75,2023-09-14 16:00:00-04:00,15482.75,time_exit,,,,220.74,220.74,220.74,15450.75,,32.0,128.0,64.0,1.24,62.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.28431639032345746
701,2023-09-18,long,1,2023-09-18 10:18:00-04:00,15435.5,15342.75,15621.0,2023-09-18 16:00:00-04:00,15418.0,time_exit,,,,187.24,187.24,187.24,15435.5,,-17.5,-70.0,-35.0,1.24,-36.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.1935483870967742
702,2023-09-19,short,1,2023-09-19 10:01:00-04:00,15298.25,15373.75,15147.25,2023-09-19 13:45:00-04:00,15364.75,overlay_hard_loss_cap,,,,152.74,152.74,152.74,15298.25,,-66.5,-266.0,-133.0,1.24,-134.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8788791410239623
703,2023-09-20,short,1,2023-09-20 10:15:00-04:00,15372.75,15435.75,15246.75,2023-09-20 15:12:00-04:00,15270.5,overlay_hard_profit_lock,,,,127.74,127.74,127.74,15372.75,,102.25,409.0,204.5,1.24,203.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5912008767809613
704,2023-09-21,short,1,2023-09-21 10:02:00-04:00,14922.75,15020.5,14727.25,2023-09-21 10:21:00-04:00,14999.75,overlay_hard_loss_cap,,,,197.24,197.24,197.24,14922.75,,-77.0,-308.0,-154.0,1.24,-155.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7870614479821537
705,2023-09-22,long,1,2023-09-22 10:07:00-04:00,14961.75,14887.5,15110.25,2023-09-22 14:10:00-04:00,14900.75,overlay_hard_loss_cap,,,,150.24,150.24,150.24,14961.75,,-61.0,-244.0,-122.0,1.24,-123.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8202875399361022
706,2023-09-25,long,1,2023-09-25 11:17:00-04:00,14902.0,14782.0,15142.0,2023-09-25 16:00:00-04:00,14943.5,time_exit,,,,241.74,241.74,241.74,14902.0,,41.5,166.0,83.0,1.24,81.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.3382146107388103
707,2023-09-26,short,1,2023-09-26 10:05:00-04:00,14760.5,14846.5,14588.5,2023-09-26 16:00:00-04:00,14712.0,time_exit,,,,173.74,173.74,173.74,14760.5,,48.5,194.0,97.0,1.24,95.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5511684125705076
708,2023-09-27,short,1,2023-09-27 10:02:00-04:00,14747.75,14806.75,14629.75,2023-09-27 12:04:00-04:00,14656.25,overlay_hard_profit_lock,,,,119.74,119.74,119.74,14747.75,,91.5,366.0,183.0,1.24,181.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.517955570402539
709,2023-09-28,long,1,2023-09-28 10:01:00-04:00,14764.25,14655.75,14981.25,2023-09-28 12:27:00-04:00,14932.75,overlay_hard_profit_lock,,,,218.74,218.74,218.74,14764.25,,168.5,674.0,337.0,1.24,335.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5349730273383926
710,2023-09-29,long,1,2023-09-29 10:01:00-04:00,15047.75,14976.25,15190.75,2023-09-29 10:24:00-04:00,14976.0,stop,,,,144.74,144.74,144.74,15047.75,,-71.75,-287.0,-143.5,1.24,-144.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-1.0
711,2023-10-02,long,1,2023-10-02 10:03:00-04:00,14977.25,14846.75,15238.25,2023-10-02 13:07:00-04:00,14877.75,overlay_hard_loss_cap,,,,262.74,262.74,262.74,14977.25,,-99.5,-398.0,-199.0,1.24,-200.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7621222501332116
