order_index,campaign_variant_name,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd
21,risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0075,10.0,True,50000.0,79782.47499999977,159.56494999999956,14.889470179714227,1.6259129720105598,1.652516343665936,2.063581979123616,253.2776984126977,315,0.35555555555555557,1382.102455357141,-369.5221674876847,9.41,4705.0,14.156237501711564,3.007893643539676,936.0,129,49,-992.0,4705.0,49,0,True,327.0,4705.0,638.2499999999854,315,315,0,0,8.695238095238095,10,33.54933773720992,208,0.6603174603174603,22927.949999999895,45.855899999999785,20.004466185362602,1.6347538579989787,1.925541078881961,2.0552502588885004,227.009405940593,101,0.3465346534653465,1275.869999999997,-329.20454545454544,6.3549999999999995,3177.5,13.464309560915963,3.208852005532503,553.5,46,6,-648.5,3177.5,7,0,False,141.0,3177.5,2710.4250000000393,101,101,0,0,6.98019801980198,10,16.12486924676439,44,0.43564356435643564,72247.3499999998,12.825791463406723,0.3153223484442964,3915.0,19889.374999999905,17.113130028866877,0.18375939202300473,2387.5
22,risk_pct_0p0075__max_contracts_10__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0075,10.0,False,50000.0,79782.47499999977,159.56494999999956,14.889470179714227,1.6259129720105598,1.652516343665936,2.063581979123616,253.2776984126977,315,0.35555555555555557,1382.102455357141,-369.5221674876847,9.41,4705.0,14.156237501711564,3.007893643539676,936.0,129,49,-992.0,4705.0,49,0,True,327.0,4705.0,638.2499999999854,315,315,0,0,8.695238095238095,10,33.54933773720992,208,0.6603174603174603,22927.949999999895,45.855899999999785,20.004466185362602,1.6347538579989787,1.925541078881961,2.0552502588885004,227.009405940593,101,0.3465346534653465,1275.869999999997,-329.20454545454544,6.3549999999999995,3177.5,13.464309560915963,3.208852005532503,553.5,46,6,-648.5,3177.5,7,0,False,141.0,3177.5,2710.4250000000393,101,101,0,0,6.98019801980198,10,16.12486924676439,44,0.43564356435643564,72247.3499999998,12.825791463406723,0.3153223484442964,3915.0,19889.374999999905,17.113130028866877,0.18375939202300473,2387.5
23,risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0075,15.0,True,50000.0,118175.27499999967,236.35054999999934,19.304740701052168,1.6997467907284047,1.8576450656699328,2.183456927976283,375.1596031746021,315,0.35555555555555557,1946.7078124999973,-491.90147783251234,12.943999999999999,6472.0,20.057648820931902,3.007893643539676,1182.5,156,78,-1373.5,6472.0,79,16,False,236.0,6472.0,525.0,315,315,0,0,12.136507936507936,15,39.701957758408525,176,0.5587301587301587,31308.19999999985,62.61639999999971,26.47971194262908,1.6673194774135405,2.2783320943698815,2.2209495953982588,309.9821782178203,101,0.3465346534653465,1627.162857142853,-388.52272727272725,7.404,3702.0,18.026462478939298,3.208852005532503,615.0,54,15,-740.0,3702.0,15,0,False,141.0,3702.0,3065.175000000054,101,101,0,0,9.0,15,16.931450256946462,33,0.32673267326732675,110640.1499999997,17.241061984744665,0.3891561671621413,5682.0,28269.62499999986,23.588375786133355,0.21632501143756655,2912.0
24,risk_pct_0p0075__max_contracts_15__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.0075,15.0,False,50000.0,118175.27499999967,236.35054999999934,19.304740701052168,1.6997467907284047,1.8576450656699328,2.183456927976283,375.1596031746021,315,0.35555555555555557,1946.7078124999973,-491.90147783251234,12.943999999999999,6472.0,20.057648820931902,3.007893643539676,1182.5,156,78,-1373.5,6472.0,79,16,False,236.0,6472.0,525.0,315,315,0,0,12.136507936507936,15,39.701957758408525,176,0.5587301587301587,31308.19999999985,62.61639999999971,26.47971194262908,1.6673194774135405,2.2783320943698815,2.2209495953982588,309.9821782178203,101,0.3465346534653465,1627.162857142853,-388.52272727272725,7.404,3702.0,18.026462478939298,3.208852005532503,615.0,54,15,-740.0,3702.0,15,0,False,141.0,3702.0,3065.175000000054,101,101,0,0,9.0,15,16.931450256946462,33,0.32673267326732675,110640.1499999997,17.241061984744665,0.3891561671621413,5682.0,28269.62499999986,23.588375786133355,0.21632501143756655,2912.0
25,risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,3.0,True,50000.0,22421.124999999927,44.84224999999986,5.539041418272617,1.3133848952686542,1.0170429844102902,1.7318674413670392,71.17817460317437,315,0.35555555555555557,473.71986607142793,-150.91379310344828,4.74,2370.0,4.924963475757238,3.007893643539676,624.0,34,4,-624.0,2370.0,4,0,True,483.0,2370.0,831.8250000000044,315,315,0,0,2.980952380952381,3,32.525105852948705,310,0.9841269841269841,9210.72499999997,18.42144999999994,8.511752649915639,1.4898783106715692,1.2399090939328867,1.7871069048025952,91.19529702970267,101,0.3465346534653465,597.5064285714277,-177.3030303030303,3.934,1967.0,5.934911553960583,3.208852005532503,534.0,15,1,-534.0,1967.0,1,0,True,191.0,1967.0,929.5500000000175,101,101,0,0,2.9603960396039604,3,19.83057245393596,98,0.9702970297029703,14885.999999999953,3.4753627019651123,0.0027942717023907715,1580.0,6172.14999999998,5.620416493419912,0.03888384469559525,1177.0
26,risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,3.0,False,50000.0,22421.124999999927,44.84224999999986,5.539041418272617,1.3133848952686542,1.0170429844102902,1.7318674413670392,71.17817460317437,315,0.35555555555555557,473.71986607142793,-150.91379310344828,4.74,2370.0,4.924963475757238,3.007893643539676,624.0,34,4,-624.0,2370.0,4,0,True,483.0,2370.0,831.8250000000044,315,315,0,0,2.980952380952381,3,32.525105852948705,310,0.9841269841269841,9210.72499999997,18.42144999999994,8.511752649915639,1.4898783106715692,1.2399090939328867,1.7871069048025952,91.19529702970267,101,0.3465346534653465,597.5064285714277,-177.3030303030303,3.934,1967.0,5.934911553960583,3.208852005532503,534.0,15,1,-534.0,1967.0,1,0,True,191.0,1967.0,929.5500000000175,101,101,0,0,2.9603960396039604,3,19.83057245393596,98,0.9702970297029703,14885.999999999953,3.4753627019651123,0.0027942717023907715,1580.0,6172.14999999998,5.620416493419912,0.03888384469559525,1177.0
27,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,5.0,True,50000.0,38592.37499999988,77.18474999999977,8.680214361119098,1.3826428042817784,1.1328807545087582,1.790754438627583,122.51547619047582,315,0.35555555555555557,780.3292410714275,-240.41625615763547,6.7379999999999995,3369.0,8.052470451366531,3.007893643539676,832.0,76,23,-832.0,3369.0,24,0,True,408.0,3369.0,1109.3750000000073,315,315,0,0,4.907936507936508,5,35.73255415279783,301,0.9555555555555556,14920.799999999952,29.8415999999999,13.447308158420324,1.548851675079989,1.3690699031833407,1.8325410110478715,147.73069306930645,101,0.3465346534653465,938.3657142857129,-271.54545454545456,5.576,2788.0,9.24812119227634,3.208852005532503,624.0,30,11,-624.0,2788.0,12,0,False,150.0,2788.0,1747.9750000000276,101,101,0,0,4.712871287128713,5,20.48465387773236,81,0.801980198019802,31057.24999999991,6.616535644811594,0.072052180715515,2579.0,11882.224999999962,10.555972001924596,0.09785720910401507,1998.0
28,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,5.0,False,50000.0,38592.37499999988,77.18474999999977,8.680214361119098,1.3826428042817784,1.1328807545087582,1.790754438627583,122.51547619047582,315,0.35555555555555557,780.3292410714275,-240.41625615763547,6.7379999999999995,3369.0,8.052470451366531,3.007893643539676,832.0,76,23,-832.0,3369.0,24,0,True,408.0,3369.0,1109.3750000000073,315,315,0,0,4.907936507936508,5,35.73255415279783,301,0.9555555555555556,14920.799999999952,29.8415999999999,13.447308158420324,1.548851675079989,1.3690699031833407,1.8325410110478715,147.73069306930645,101,0.3465346534653465,938.3657142857129,-271.54545454545456,5.576,2788.0,9.24812119227634,3.208852005532503,624.0,30,11,-624.0,2788.0,12,0,False,150.0,2788.0,1747.9750000000276,101,101,0,0,4.712871287128713,5,20.48465387773236,81,0.801980198019802,31057.24999999991,6.616535644811594,0.072052180715515,2579.0,11882.224999999962,10.555972001924596,0.09785720910401507,1998.0
29,risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,10.0,True,50000.0,80332.34999999977,160.66469999999956,14.96017676229171,1.5214154199957672,1.381808417629349,1.9306773946892786,255.0233333333326,315,0.35555555555555557,1487.9316964285695,-425.20197044334975,11.508000000000001,5754.0,15.23281927581486,3.007893643539676,1296.0,129,68,-1335.5,5754.0,67,13,False,340.0,5754.0,1432.2500000000146,315,315,0,0,9.314285714285715,10,44.600376229816916,246,0.780952380952381,28279.649999999892,56.55929999999978,24.181288233062226,1.7301766987850933,1.9019096176696495,2.0695580643331213,279.99653465346427,101,0.3465346534653465,1563.4328571428541,-400.6136363636364,7.736,3868.0,15.691151094025932,3.208852005532503,752.5,47,22,-763.0,3868.0,22,0,False,141.0,3868.0,3069.7500000000437,101,101,0,0,7.96039603960396,10,22.158387630336097,57,0.5643564356435643,72797.2249999998,12.896498045984206,0.2108247964295038,4964.0,25241.074999999903,21.2899520765665,0.27918223280911936,3078.0
30,risk_pct_0p0100__max_contracts_10__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,10.0,False,50000.0,80332.34999999977,160.66469999999956,14.96017676229171,1.5214154199957672,1.381808417629349,1.9306773946892786,255.0233333333326,315,0.35555555555555557,1487.9316964285695,-425.20197044334975,11.508000000000001,5754.0,15.23281927581486,3.007893643539676,1296.0,129,68,-1335.5,5754.0,67,13,False,340.0,5754.0,1432.2500000000146,315,315,0,0,9.314285714285715,10,44.600376229816916,246,0.780952380952381,28279.649999999892,56.55929999999978,24.181288233062226,1.7301766987850933,1.9019096176696495,2.0695580643331213,279.99653465346427,101,0.3465346534653465,1563.4328571428541,-400.6136363636364,7.736,3868.0,15.691151094025932,3.208852005532503,752.5,47,22,-763.0,3868.0,22,0,False,141.0,3868.0,3069.7500000000437,101,101,0,0,7.96039603960396,10,22.158387630336097,57,0.5643564356435643,72797.2249999998,12.896498045984206,0.2108247964295038,4964.0,25241.074999999903,21.2899520765665,0.27918223280911936,3078.0
31,risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,15.0,True,50000.0,121153.79999999967,242.30759999999933,19.609916712106546,1.5924561044276908,1.5461201002076177,2.026992570113459,384.61523809523703,315,0.35555555555555557,2135.0294642857116,-581.1305418719212,15.922,7961.0,21.94861910563993,3.007893643539676,1664.0,158,100,-1717.0,7961.0,100,35,False,282.0,7961.0,677.3749999999782,315,315,0,0,13.276190476190477,15,53.26000769569526,217,0.6888888888888889,35511.04999999985,71.0220999999997,29.597216256141156,1.6655858109167763,1.961177111594638,2.0798063034983914,351.59455445544404,101,0.3465346534653465,1954.2157142857097,-498.280303030303,9.86,4930.0,20.46763833875099,3.208852005532503,861.0,55,32,-915.5,4930.0,33,0,False,141.0,4930.0,3797.000000000058,101,101,0,0,10.495049504950495,15,23.044745126475675,42,0.4158415841584158,113618.6749999997,17.546237995799043,0.2818654808614274,7171.0,32472.47499999986,26.705880099645427,0.21459134494080234,4140.0
32,risk_pct_0p0100__max_contracts_15__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts2_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,15.0,False,50000.0,121153.79999999967,242.30759999999933,19.609916712106546,1.5924561044276908,1.5461201002076177,2.026992570113459,384.61523809523703,315,0.35555555555555557,2135.0294642857116,-581.1305418719212,15.922,7961.0,21.94861910563993,3.007893643539676,1664.0,158,100,-1717.0,7961.0,100,35,False,282.0,7961.0,677.3749999999782,315,315,0,0,13.276190476190477,15,53.26000769569526,217,0.6888888888888889,35511.04999999985,71.0220999999997,29.597216256141156,1.6655858109167763,1.961177111594638,2.0798063034983914,351.59455445544404,101,0.3465346534653465,1954.2157142857097,-498.280303030303,9.86,4930.0,20.46763833875099,3.208852005532503,861.0,55,32,-915.5,4930.0,33,0,False,141.0,4930.0,3797.000000000058,101,101,0,0,10.495049504950495,15,23.044745126475675,42,0.4158415841584158,113618.6749999997,17.546237995799043,0.2818654808614274,7171.0,32472.47499999986,26.705880099645427,0.21459134494080234,4140.0
