config_id,symbol_x,signal_time,signal_actionable_time,direction,filter_family_x,filter_label_x,stop_multiplier_x,target_multiplier_x,entry_delay_minutes_x,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,symbol_y,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier_y,target_multiplier_y,entry_delay_minutes_y,filter_family_y,filter_label_y,filter_params,subperiod
none_sm1p00_tm3p00_d30,MNQ,2021-05-11 10:30:00-04:00,2021-05-11 11:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-28.5,-28.5,-26.0,2021-05-11 12:01:00-04:00,2021-05-11 12:02:00-04:00,13300.75,13313.5,13012.0375,13313.75,stop_1m,1.0,3.0,125.0,1,2021-05-11,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-07-06 09:30:00-04:00,2021-07-06 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,39.5,39.5,42.0,2021-07-06 11:01:00-04:00,2021-07-06 13:01:00-04:00,14719.0,14789.75,14608.6,14698.0,time_stop_1m,120.0,375.0,147.0,1,2021-07-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-07-15 09:30:00-04:00,2021-07-15 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-10.5,-10.5,-8.0,2021-07-15 11:01:00-04:00,2021-07-15 11:02:00-04:00,14789.25,14785.5,14962.3875,14785.25,stop_1m,1.0,13.0,117.0,1,2021-07-15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-08-16 09:30:00-04:00,2021-08-16 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-27.5,-27.5,-25.0,2021-08-16 11:01:00-04:00,2021-08-16 11:02:00-04:00,14954.25,14942.0,15071.4,14941.75,stop_1m,1.0,2.0,52.0,1,2021-08-16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-08-27 09:30:00-04:00,2021-08-27 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-25.5,-25.5,-23.0,2021-08-27 11:01:00-04:00,2021-08-27 13:01:00-04:00,15407.75,15428.75,15282.0125,15419.25,time_stop_1m,120.0,106.0,56.0,1,2021-08-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-08-31 09:30:00-04:00,2021-08-31 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,61.5,61.5,64.0,2021-08-31 11:01:00-04:00,2021-08-31 13:01:00-04:00,15560.5,15514.0,15701.875,15592.5,time_stop_1m,120.0,151.0,94.0,1,2021-08-31,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-09-03 09:30:00-04:00,2021-09-03 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-64.5,-64.5,-62.0,2021-09-03 11:01:00-04:00,2021-09-03 13:01:00-04:00,15619.0,15668.0,15490.3,15650.0,time_stop_1m,120.0,20.0,146.0,1,2021-09-03,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-10-01 09:30:00-04:00,2021-10-01 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,111.0,111.0,113.5,2021-10-01 11:01:00-04:00,2021-10-01 13:01:00-04:00,14622.5,14542.5,14917.7375,14679.25,time_stop_1m,120.0,341.0,155.0,1,2021-10-01,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-10-06 09:30:00-04:00,2021-10-06 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-67.0,-67.0,-64.5,2021-10-06 11:01:00-04:00,2021-10-06 11:02:00-04:00,14637.0,14669.0,14368.1625,14669.25,stop_1m,1.0,0.0,144.0,1,2021-10-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-10-26 09:30:00-04:00,2021-10-26 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,252.5,252.5,255.0,2021-10-26 11:01:00-04:00,2021-10-26 13:01:00-04:00,15668.75,15699.0,15485.45,15541.25,time_stop_1m,120.0,664.0,30.0,1,2021-10-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-11-02 09:30:00-04:00,2021-11-02 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-20.0,-20.0,-17.5,2021-11-02 11:01:00-04:00,2021-11-02 11:44:00-04:00,15959.75,15968.25,15782.6375,15968.5,stop_1m,43.0,105.0,49.0,1,2021-11-02,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-11-09 09:30:00-05:00,2021-11-09 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-154.5,-154.5,-152.0,2021-11-09 11:01:00-05:00,2021-11-09 12:05:00-05:00,16264.75,16189.0,16465.5625,16188.75,stop_1m,64.0,48.0,319.0,1,2021-11-09,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-11-18 09:30:00-05:00,2021-11-18 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,152.5,152.5,155.0,2021-11-18 11:01:00-05:00,2021-11-18 13:01:00-05:00,16356.25,16303.75,16529.3125,16433.75,time_stop_1m,120.0,539.0,94.0,1,2021-11-18,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-11-22 11:30:00-05:00,2021-11-22 12:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,137.0,137.0,139.5,2021-11-22 13:01:00-05:00,2021-11-22 15:01:00-05:00,16504.0,16455.5,16732.675,16573.75,time_stop_1m,120.0,297.0,40.0,1,2021-11-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2021-12-21 09:30:00-05:00,2021-12-21 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,364.0,364.0,366.5,2021-12-21 11:01:00-05:00,2021-12-21 13:01:00-05:00,15672.75,15613.75,16106.3625,15856.0,time_stop_1m,120.0,786.0,6.0,1,2021-12-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2021
none_sm1p00_tm3p00_d30,MNQ,2022-01-14 09:30:00-05:00,2022-01-14 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,138.5,138.5,141.0,2022-01-14 11:01:00-05:00,2022-01-14 13:01:00-05:00,15523.5,15601.0,15197.475,15453.0,time_stop_1m,120.0,422.0,196.0,1,2022-01-14,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-01-21 10:30:00-05:00,2022-01-21 11:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,141.5,141.5,144.0,2022-01-21 12:01:00-05:00,2022-01-21 14:01:00-05:00,14685.0,14858.5,14269.9875,14613.0,time_stop_1m,120.0,428.0,231.0,1,2022-01-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-02-24 09:30:00-05:00,2022-02-24 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-49.0,-49.0,-46.5,2022-02-24 11:01:00-05:00,2022-02-24 11:07:00-05:00,13460.0,13483.0,12965.825,13483.25,stop_1m,6.0,166.0,138.0,1,2022-02-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-03-21 09:30:00-04:00,2022-03-21 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-211.5,-211.5,-209.0,2022-03-21 11:01:00-04:00,2022-03-21 13:01:00-04:00,14355.0,14228.0,14812.9125,14250.5,time_stop_1m,120.0,401.0,462.0,1,2022-03-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-03-21 12:30:00-04:00,2022-03-21 13:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,223.5,223.5,226.0,2022-03-21 14:01:00-04:00,2022-03-21 16:00:00-04:00,14254.5,14183.75,14744.2875,14367.5,eod_flat_1m,119.0,481.0,104.0,1,2022-03-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-05 09:30:00-04:00,2022-04-05 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-58.0,-58.0,-55.5,2022-04-05 11:01:00-04:00,2022-04-05 11:16:00-04:00,14962.75,14935.25,15239.9125,14935.0,stop_1m,15.0,63.0,111.0,1,2022-04-05,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-06 09:30:00-04:00,2022-04-06 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-29.0,-29.0,-26.5,2022-04-06 11:01:00-04:00,2022-04-06 11:09:00-04:00,14468.0,14455.0,14782.55,14454.75,stop_1m,8.0,120.0,72.0,1,2022-04-06,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-20 09:30:00-04:00,2022-04-20 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-134.5,-134.5,-132.0,2022-04-20 11:01:00-04:00,2022-04-20 11:18:00-04:00,14102.75,14037.0,14427.5,14036.75,stop_1m,17.0,41.0,295.0,1,2022-04-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-22 09:30:00-04:00,2022-04-22 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-92.5,-92.5,-90.0,2022-04-22 11:01:00-04:00,2022-04-22 11:37:00-04:00,13627.25,13582.5,13999.4375,13582.25,stop_1m,36.0,181.0,210.0,1,2022-04-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-25 09:30:00-04:00,2022-04-25 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-132.0,-132.0,-129.5,2022-04-25 11:01:00-04:00,2022-04-25 12:50:00-04:00,13342.5,13407.0,12956.475,13407.25,stop_1m,109.0,408.0,264.0,1,2022-04-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-04-28 09:30:00-04:00,2022-04-28 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,524.0,524.0,526.5,2022-04-28 11:01:00-04:00,2022-04-28 13:01:00-04:00,13096.75,13063.75,13567.9,13360.0,time_stop_1m,120.0,1107.0,24.0,1,2022-04-28,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-05-02 09:30:00-04:00,2022-05-02 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,163.5,163.5,166.0,2022-05-02 11:01:00-04:00,2022-05-02 13:01:00-04:00,12897.0,12994.25,12461.8125,12814.0,time_stop_1m,120.0,392.0,234.0,1,2022-05-02,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-05-25 09:30:00-04:00,2022-05-25 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-36.0,-36.0,-33.5,2022-05-25 11:01:00-04:00,2022-05-25 11:12:00-04:00,11874.5,11891.0,11420.075,11891.25,stop_1m,11.0,153.0,80.0,1,2022-05-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-06-09 09:30:00-04:00,2022-06-09 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-7.5,-7.5,-5.0,2022-06-09 11:01:00-04:00,2022-06-09 13:01:00-04:00,12584.75,12654.75,12298.175,12587.25,time_stop_1m,120.0,232.0,117.0,1,2022-06-09,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-06-21 09:30:00-04:00,2022-06-21 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-6.5,-6.5,-4.0,2022-06-21 11:01:00-04:00,2022-06-21 11:02:00-04:00,11664.5,11666.25,11217.725,11666.5,stop_1m,1.0,30.0,17.0,1,2022-06-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-06-22 09:30:00-04:00,2022-06-22 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-58.5,-58.5,-56.0,2022-06-22 11:01:00-04:00,2022-06-22 11:33:00-04:00,11688.0,11715.75,11326.7625,11716.0,stop_1m,32.0,174.0,111.0,1,2022-06-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-06-24 09:30:00-04:00,2022-06-24 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-30.5,-30.5,-28.0,2022-06-24 11:01:00-04:00,2022-06-24 13:01:00-04:00,12014.5,12082.75,11684.5375,12028.5,time_stop_1m,120.0,181.0,109.0,1,2022-06-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-06-27 09:30:00-04:00,2022-06-27 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-107.5,-107.5,-105.0,2022-06-27 11:01:00-04:00,2022-06-27 13:01:00-04:00,12137.75,12020.25,12453.2375,12085.25,time_stop_1m,120.0,56.0,390.0,1,2022-06-27,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-07-21 09:30:00-04:00,2022-07-21 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,254.5,254.5,257.0,2022-07-21 11:01:00-04:00,2022-07-21 13:01:00-04:00,12470.75,12373.5,12739.925,12599.25,time_stop_1m,120.0,601.0,23.0,1,2022-07-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-07-28 09:30:00-04:00,2022-07-28 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,90.5,90.5,93.0,2022-07-28 11:01:00-04:00,2022-07-28 13:01:00-04:00,12579.5,12452.25,12880.25,12626.0,time_stop_1m,120.0,462.0,9.0,1,2022-07-28,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-07-29 09:30:00-04:00,2022-07-29 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-46.0,-46.0,-43.5,2022-07-29 11:01:00-04:00,2022-07-29 13:01:00-04:00,12865.75,12930.5,12549.2875,12887.5,time_stop_1m,120.0,318.0,148.0,1,2022-07-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-08-09 09:30:00-04:00,2022-08-09 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-87.5,-87.5,-85.0,2022-08-09 11:01:00-04:00,2022-08-09 12:27:00-04:00,13015.25,12973.0,13321.775,12972.75,stop_1m,86.0,209.0,178.0,1,2022-08-09,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-08-25 09:30:00-04:00,2022-08-25 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,71.5,71.5,74.0,2022-08-25 11:01:00-04:00,2022-08-25 13:01:00-04:00,13075.0,13101.75,12868.2625,13038.0,time_stop_1m,120.0,312.0,4.0,1,2022-08-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-09-26 09:30:00-04:00,2022-09-26 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,194.0,194.0,196.5,2022-09-26 11:01:00-04:00,2022-09-26 13:01:00-04:00,11464.25,11537.75,11086.325,11366.0,time_stop_1m,120.0,620.0,29.0,1,2022-09-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-10-07 09:30:00-04:00,2022-10-07 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-78.0,-78.0,-75.5,2022-10-07 11:01:00-04:00,2022-10-07 11:19:00-04:00,11242.0,11204.5,11578.0375,11204.25,stop_1m,18.0,59.0,188.0,1,2022-10-07,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-10-13 10:30:00-04:00,2022-10-13 11:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-9.0,-9.0,-6.5,2022-10-13 12:01:00-04:00,2022-10-13 12:02:00-04:00,11012.75,11015.75,10635.125,11016.0,stop_1m,1.0,59.0,135.0,1,2022-10-13,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-10-14 09:30:00-04:00,2022-10-14 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-191.0,-191.0,-188.5,2022-10-14 11:01:00-04:00,2022-10-14 11:44:00-04:00,10954.0,10860.0,11393.0125,10859.75,stop_1m,43.0,70.0,383.0,1,2022-10-14,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-11-30 13:30:00-05:00,2022-11-30 14:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-84.0,-84.0,-81.5,2022-11-30 15:01:00-05:00,2022-11-30 15:09:00-05:00,11891.5,11932.0,11640.6625,11932.25,stop_1m,8.0,21.0,169.0,1,2022-11-30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2022-12-20 09:30:00-05:00,2022-12-20 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-31.5,-31.5,-29.0,2022-12-20 11:01:00-05:00,2022-12-20 13:01:00-05:00,11183.25,11219.25,10858.125,11197.75,time_stop_1m,120.0,326.0,119.0,1,2022-12-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2022
none_sm1p00_tm3p00_d30,MNQ,2023-01-03 09:30:00-05:00,2023-01-03 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-120.0,-120.0,-117.5,2023-01-03 11:01:00-05:00,2023-01-03 11:09:00-05:00,10983.75,10925.25,11229.1125,10925.0,stop_1m,8.0,5.0,261.0,1,2023-01-03,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-01-04 09:30:00-05:00,2023-01-04 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,72.5,72.5,75.0,2023-01-04 11:01:00-05:00,2023-01-04 13:01:00-05:00,10948.0,10863.25,11192.5,10985.5,time_stop_1m,120.0,480.0,30.0,1,2023-01-04,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-01-25 09:30:00-05:00,2023-01-25 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,193.5,193.5,196.0,2023-01-25 11:01:00-05:00,2023-01-25 13:01:00-05:00,11661.5,11614.25,11904.1625,11759.5,time_stop_1m,120.0,508.0,10.0,1,2023-01-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-02-03 09:30:00-05:00,2023-02-03 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-39.5,-39.5,-37.0,2023-02-03 11:01:00-05:00,2023-02-03 11:03:00-05:00,12814.25,12832.5,12464.6,12832.75,stop_1m,2.0,24.0,81.0,1,2023-02-03,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-03-01 09:30:00-05:00,2023-03-01 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-87.0,-87.0,-84.5,2023-03-01 11:01:00-05:00,2023-03-01 11:08:00-05:00,11995.0,11953.0,12197.125,11952.75,stop_1m,7.0,3.0,206.0,1,2023-03-01,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-03-10 09:30:00-05:00,2023-03-10 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-184.5,-184.5,-182.0,2023-03-10 11:01:00-05:00,2023-03-10 13:01:00-05:00,12000.5,11865.75,12254.225,11909.5,time_stop_1m,120.0,316.0,427.0,1,2023-03-10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-03-22 13:30:00-04:00,2023-03-22 14:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,434.25,434.25,436.75,2023-03-22 15:01:00-04:00,2023-03-22 15:59:00-04:00,12934.0,13045.0,12715.375,12715.625,target_1m,58.0,952.0,226.0,1,2023-03-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-04-13 09:30:00-04:00,2023-04-13 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-40.0,-40.0,-37.5,2023-04-13 11:01:00-04:00,2023-04-13 11:05:00-04:00,13120.25,13138.75,12901.4,13139.0,stop_1m,4.0,3.0,85.0,1,2023-04-13,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-04-18 09:30:00-04:00,2023-04-18 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-37.5,-37.5,-35.0,2023-04-18 11:01:00-04:00,2023-04-18 11:39:00-04:00,13184.5,13167.25,13357.7875,13167.0,stop_1m,38.0,51.0,126.0,1,2023-04-18,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-04-25 09:30:00-04:00,2023-04-25 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-36.5,-36.5,-34.0,2023-04-25 11:01:00-04:00,2023-04-25 11:32:00-04:00,12953.75,12937.0,13138.85,12936.75,stop_1m,31.0,83.0,75.0,1,2023-04-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-05-22 09:30:00-04:00,2023-05-22 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,15.5,15.5,18.0,2023-05-22 11:01:00-04:00,2023-05-22 13:01:00-04:00,13910.0,13946.75,13723.7,13901.0,time_stop_1m,120.0,142.0,64.0,1,2023-05-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-05-25 09:30:00-04:00,2023-05-25 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,75.5,75.5,78.0,2023-05-25 11:01:00-04:00,2023-05-25 13:01:00-04:00,13934.5,13851.25,14140.15,13973.5,time_stop_1m,120.0,275.0,53.0,1,2023-05-25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-05-30 09:30:00-04:00,2023-05-30 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-117.0,-117.0,-114.5,2023-05-30 11:01:00-04:00,2023-05-30 12:41:00-04:00,14456.25,14399.25,14691.4875,14399.0,stop_1m,100.0,113.0,250.0,1,2023-05-30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-06-22 09:30:00-04:00,2023-06-22 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-120.5,-120.5,-118.0,2023-06-22 11:01:00-04:00,2023-06-22 11:40:00-04:00,15090.5,15149.25,14867.6375,15149.5,stop_1m,39.0,10.0,269.0,1,2023-06-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-06-29 09:30:00-04:00,2023-06-29 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,24.5,24.5,27.0,2023-06-29 11:01:00-04:00,2023-06-29 13:01:00-04:00,15071.0,15035.25,15293.3,15084.5,time_stop_1m,120.0,276.0,32.0,1,2023-06-29,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-07-21 09:30:00-04:00,2023-07-21 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-32.5,-32.5,-30.0,2023-07-21 11:01:00-04:00,2023-07-21 13:01:00-04:00,15599.25,15550.5,15847.575,15584.25,time_stop_1m,120.0,174.0,177.0,1,2023-07-21,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
none_sm1p00_tm3p00_d30,MNQ,2023-08-10 09:30:00-04:00,2023-08-10 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,212.0,212.0,214.5,2023-08-10 11:01:00-04:00,2023-08-10 13:01:00-04:00,15315.5,15441.75,15054.9125,15208.25,time_stop_1m,120.0,478.0,43.0,1,2023-08-10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2023
