trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,subperiod,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params
34,-652.5999999999985,1876.4000000000015,2529.0,0.2647058823529412,-19.194117647058782,-60.0,0.7419533412415981,-1147.0,-1.8167945559063272,-4.19282822411843,-0.5689625108979935,67.82352941176471,83.5,0.9411764705882353,0.058823529411764705,0.4117647058823529,0.0,0,0.0,1,35.27982954545455,2.5,none_sm2p00_tm2p00_d5,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{}
34,108.45000000000073,1769.4500000000007,1661.0,0.2647058823529412,3.1897058823529627,-33.0,1.065291992775437,-763.0,0.38395312840222057,1.1813640605762297,0.14213630406291053,61.14705882352941,51.5,0.9411764705882353,0.058823529411764705,0.35294117647058826,0.0,0,0.0,0,34.40027700831025,2.5,none_sm2p00_tm2p00_d5,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{}
38,1291.6499999999942,2934.649999999994,1643.0,0.4473684210526316,33.99078947368406,-10.0,1.7861533779671297,-519.5500000000029,3.2459866570393174,8.509045227664288,2.4860937349629237,78.52631578947368,120.0,0.9210526315789473,0.05263157894736842,0.5263157894736842,0.02631578947368421,0,0.0,0,38.130494505494504,2.5,none_sm2p00_tm2p00_d5,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{}
35,-185.5,2109.0,2294.5,0.4,-5.3,-33.0,0.9191544998910438,-715.0,-0.5426272587732268,-1.0851226193958996,-0.25944055944055944,74.71428571428571,104.0,0.9142857142857143,0.02857142857142857,0.45714285714285713,0.05714285714285714,0,0.0,1,37.599264705882355,2.5,none_sm2p00_tm2p00_d5,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{}
6,175.0,713.0,538.0,0.5,29.166666666666668,13.75,1.325278810408922,-167.0,1.8109778729969428,3.4128138714231055,1.0479041916167664,86.0,108.0,1.0,0.0,0.5,0.0,0,0.0,0,34.2421875,2.5,none_sm2p00_tm2p00_d5,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,5,none,none,{}
29,-288.0499999999993,1170.4500000000007,1458.5,0.3103448275862069,-9.93275862068963,-41.5,0.802502571134728,-480.25,-1.34041805310293,-2.6427111782910058,-0.599791775117125,75.75862068965517,112.0,0.8620689655172413,0.06896551724137931,0.4482758620689655,0.06896551724137931,0,0.0,0,30.88119533527697,2.5,none_sm2p00_tm2p00_d10,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
35,498.3500000000022,2245.850000000002,1747.5,0.4857142857142857,14.238571428571491,-11.0,1.2851788268955664,-847.2999999999993,1.5586118882649513,3.742736322738318,0.5881623982060694,74.05714285714286,104.0,0.9142857142857143,0.08571428571428572,0.4857142857142857,0.0,0,0.0,0,36.31747159090909,2.5,none_sm2p00_tm2p00_d10,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
27,10.400000000001455,1676.4000000000015,1666.0,0.37037037037037035,0.3851851851852391,-21.0,1.0062424969988004,-683.5,0.03767816983604924,0.06543070455720039,0.015215801024142583,88.85185185185185,120.0,0.9629629629629629,0.037037037037037035,0.5925925925925926,0.0,0,0.0,1,28.016335227272727,2.5,none_sm2p00_tm2p00_d10,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
32,426.1499999999978,1866.1499999999978,1440.0,0.34375,13.317187499999932,-30.75,1.2959374999999984,-500.5,1.5888682147161273,5.411668208946323,0.8514485514485471,74.78125,94.0,0.90625,0.09375,0.46875,0.0,0,0.0,0,32.37673130193906,2.5,none_sm2p00_tm2p00_d10,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
40,398.6499999999942,2256.649999999994,1858.0,0.375,9.966249999999855,-27.0,1.2145586652314284,-674.0500000000029,1.127013246073506,2.640702551816444,0.5914249684741376,70.825,102.5,0.925,0.05,0.475,0.025,0,0.0,0,40.137362637362635,2.5,none_sm2p00_tm2p00_d10,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
36,-711.5,2033.0,2744.5,0.3611111111111111,-19.76388888888889,-48.0,0.7407542357442157,-1071.5,-1.8999128943588217,-3.5547232278815053,-0.6640223985067663,75.0,109.5,0.9444444444444444,0.0,0.5,0.05555555555555555,0,0.0,1,38.673529411764704,2.5,none_sm2p00_tm2p00_d10,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
7,-469.0,518.5,987.5,0.2857142857142857,-67.0,-57.5,0.5250632911392406,-401.5,-4.264049965217603,-6.95342377189789,-1.1681195516811955,75.28571428571429,112.0,1.0,0.0,0.42857142857142855,0.0,0,0.0,0,39.94921875,2.5,none_sm2p00_tm2p00_d10,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,10,none,none,{}
25,-237.54999999999927,1149.9500000000007,1387.5,0.4,-9.50199999999997,-36.0,0.8287927927927933,-475.0,-1.15594996083039,-2.139572009235728,-0.5001052631578932,80.2,120.0,0.84,0.08,0.52,0.08,0,0.0,0,26.621720116618075,2.5,none_sm2p00_tm2p00_d15,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
30,835.3500000000022,2108.350000000002,1273.0,0.4666666666666667,27.845000000000073,-9.5,1.6562058130400645,-614.2999999999993,3.040430771638411,7.910998732826929,1.3598404688263115,81.66666666666667,120.0,0.9,0.1,0.5333333333333333,0.0,0,0.0,0,31.129261363636363,2.5,none_sm2p00_tm2p00_d15,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
31,98.90000000000146,2046.4000000000015,1947.5,0.3548387096774194,3.190322580645208,-31.5,1.0507830551989739,-652.0,0.31482518660133374,0.7386463586406548,0.1516871165644194,83.48387096774194,120.0,0.9354838709677419,0.06451612903225806,0.5806451612903226,0.0,0,0.0,1,32.16690340909091,2.5,none_sm2p00_tm2p00_d15,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
28,-395.5,1026.5,1422.0,0.2857142857142857,-14.125,-36.0,0.7218706047819972,-869.5,-2.0781698973449254,-4.220191262635978,-0.4548591144335825,82.10714285714286,120.0,0.9642857142857143,0.0,0.6071428571428571,0.03571428571428571,0,0.0,0,28.329639889196674,2.5,none_sm2p00_tm2p00_d15,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
42,268.6499999999942,2679.649999999994,2411.0,0.30952380952380953,6.396428571428433,-37.5,1.111426793861466,-1084.050000000003,0.6189237305592655,1.4121123525850259,0.2478206724782007,72.38095238095238,115.0,0.9285714285714286,0.047619047619047616,0.47619047619047616,0.023809523809523808,0,0.0,0,42.14423076923077,2.5,none_sm2p00_tm2p00_d15,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
32,-367.0,2013.0,2380.0,0.40625,-11.46875,-46.0,0.8457983193277311,-956.5,-1.1145009429818524,-2.05911390304422,-0.3836905384213278,79.3125,120.0,0.9375,0.0,0.5625,0.0625,0,0.0,1,34.37647058823529,2.5,none_sm2p00_tm2p00_d15,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
8,-568.5,588.5,1157.0,0.25,-71.0625,-109.25,0.5086430423509075,-544.5,-4.230885354723759,-7.343051469125736,-1.044077134986226,76.125,103.0,1.0,0.0,0.5,0.0,0,0.0,0,45.65625,2.5,none_sm2p00_tm2p00_d15,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,15,none,none,{}
26,581.2000000000007,1641.7000000000007,1060.5,0.46153846153846156,22.35384615384618,-17.5,1.5480433757661487,-241.5,2.8010832493097086,7.705432178961164,2.406625258799175,96.42307692307692,120.0,0.9615384615384616,0.038461538461538464,0.7307692307692307,0.0,0,0.0,0,27.6865889212828,2.5,none_sm2p00_tm2p00_d30,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
26,1165.8500000000022,1942.3500000000022,776.5,0.5384615384615384,44.8403846153847,20.75,2.501416613007086,-193.5,5.4626897522689255,13.584104153136428,6.0250645994832155,85.5,120.0,0.8846153846153846,0.11538461538461539,0.6153846153846154,0.0,0,0.0,0,26.978693181818183,2.5,none_sm2p00_tm2p00_d30,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
29,478.5,2054.5,1576.0,0.41379310344827586,16.5,-15.0,1.3036167512690355,-588.5,1.773027000269123,4.154196055776699,0.8130841121495327,95.44827586206897,120.0,0.9655172413793104,0.0,0.6896551724137931,0.034482758620689655,0,0.0,1,30.091619318181817,2.5,none_sm2p00_tm2p00_d30,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
25,-190.40000000000146,1249.0999999999985,1439.5,0.44,-7.616000000000058,-29.0,0.8677318513372688,-530.0,-0.858857139163003,-1.4371095942195113,-0.35924528301887065,94.36,120.0,0.92,0.08,0.64,0.0,0,0.0,0,25.29432132963989,2.5,none_sm2p00_tm2p00_d30,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
31,63.5,1508.5,1445.0,0.45161290322580644,2.0483870967741935,-9.0,1.0439446366782006,-533.0,0.2587747058342501,0.4320250832871887,0.11913696060037524,97.61290322580645,120.0,1.0,0.0,0.7419354838709677,0.0,0,0.0,0,31.106456043956044,2.5,none_sm2p00_tm2p00_d30,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
28,836.5,2411.0,1574.5,0.5,29.875,-16.0,1.531279771355986,-387.0,2.797070776403481,5.263996211976195,2.161498708010336,88.39285714285714,120.0,0.9642857142857143,0.03571428571428571,0.6428571428571429,0.0,0,0.0,1,30.079411764705885,2.5,none_sm2p00_tm2p00_d30,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
6,-229.5,666.0,895.5,0.3333333333333333,-38.25,-139.0,0.7437185929648241,-739.5,-2.0384017813622313,-4.8458214141812945,-0.3103448275862069,84.16666666666667,120.0,1.0,0.0,0.6666666666666666,0.0,0,0.0,0,34.2421875,2.5,none_sm2p00_tm2p00_d30,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.0,30,none,none,{}
41,-1076.5,1272.0,2348.5,0.21951219512195122,-26.25609756097561,-42.0,0.5416223121141154,-1204.0,-3.8559534764945926,-8.662104067312521,-0.8941029900332226,61.36585365853659,52.0,0.926829268292683,0.024390243902439025,0.34146341463414637,0.04878048780487805,0,0.0,0,43.65962099125365,2.5,none_sm2p00_tm2p50_d0,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
36,569.4375,2573.4375,2004.0,0.3611111111111111,15.817708333333334,-35.0,1.2841504491017963,-534.0,1.443294737049205,3.5891759934072236,1.0663623595505618,68.22222222222223,71.0,0.9444444444444444,0.05555555555555555,0.4444444444444444,0.0,0,0.0,0,37.35511363636363,2.5,none_sm2p00_tm2p50_d0,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
37,-889.5,2271.5,3161.0,0.24324324324324326,-24.04054054054054,-67.0,0.7186017083201518,-1185.0,-2.0354141511840425,-4.993611393691045,-0.7506329113924051,66.94594594594595,73.0,1.0,0.0,0.3783783783783784,0.0,0,0.0,1,38.39275568181818,2.5,none_sm2p00_tm2p50_d0,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
36,395.375,1828.875,1433.5,0.3333333333333333,10.98263888888889,-15.0,1.2758109522148586,-720.5,1.3607334830209974,3.437394038763,0.5487508674531575,66.69444444444444,76.0,0.9722222222222222,0.027777777777777776,0.4166666666666667,0.0,0,0.0,0,36.42382271468144,2.5,none_sm2p00_tm2p50_d0,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
43,1211.5625,3313.5625,2102.0,0.3953488372093023,28.175872093023255,-27.0,1.5763855851569932,-800.0,2.6784817478211176,7.3805880234000165,1.514453125,67.79069767441861,86.0,0.9767441860465116,0.023255813953488372,0.4418604651162791,0.0,0,0.0,0,43.14766483516483,2.5,none_sm2p00_tm2p50_d0,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
40,-1851.5,1942.5,3794.0,0.3,-46.2875,-55.0,0.5119926199261993,-2008.5,-4.096956958656164,-6.327874692492062,-0.921832213094349,69.525,80.0,0.95,0.0,0.4,0.05,0,0.0,1,42.97058823529412,2.5,none_sm2p00_tm2p50_d0,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
7,158.0,717.0,559.0,0.2857142857142857,22.571428571428573,-69.0,1.2826475849731664,-412.0,1.458245467883908,4.767497173040644,0.38349514563106796,53.42857142857143,26.0,1.0,0.0,0.2857142857142857,0.0,0,0.0,0,39.94921875,2.5,none_sm2p00_tm2p50_d0,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,0,none,none,{}
35,-469.5,1325.5,1795.0,0.2571428571428571,-13.414285714285715,-40.0,0.7384401114206128,-677.5,-1.7754225999905677,-3.670161081697919,-0.6929889298892989,65.8,76.0,0.9428571428571428,0.02857142857142857,0.4,0.02857142857142857,0,0.0,0,37.27040816326531,2.5,none_sm2p00_tm2p50_d5,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
32,1429.5,2724.0,1294.5,0.46875,44.671875,-5.75,2.104287369640788,-351.0,4.366335928141689,13.674086787024443,4.072649572649572,82.84375,120.0,0.96875,0.03125,0.59375,0.0,0,0.0,0,33.20454545454545,2.5,none_sm2p00_tm2p50_d5,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
34,-616.875,1912.125,2529.0,0.2647058823529412,-18.143382352941178,-60.0,0.756079478054567,-1147.0,-1.6890975155035686,-3.963302039155781,-0.5378160418482999,69.82352941176471,99.0,0.9705882352941176,0.029411764705882353,0.4411764705882353,0.0,0,0.0,1,35.27982954545455,2.5,none_sm2p00_tm2p50_d5,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
34,268.1875,1929.1875,1661.0,0.2647058823529412,7.887867647058823,-33.0,1.1614614689945815,-763.0,0.8700042360898352,2.921411470684974,0.3514908256880734,62.3235294117647,51.5,0.9411764705882353,0.058823529411764705,0.35294117647058826,0.0,0,0.0,0,34.40027700831025,2.5,none_sm2p00_tm2p50_d5,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
38,1391.5,3034.5,1643.0,0.4473684210526316,36.61842105263158,-10.0,1.846926354230067,-508.5,3.3813314524615277,9.166830359845862,2.736479842674533,80.97368421052632,120.0,0.9736842105263158,0.0,0.5789473684210527,0.02631578947368421,0,0.0,0,38.130494505494504,2.5,none_sm2p00_tm2p50_d5,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
35,-205.0,2089.5,2294.5,0.4,-5.857142857142857,-33.0,0.9106559163216387,-715.0,-0.6043191922672663,-1.1991921130790266,-0.2867132867132867,75.17142857142858,104.0,0.9428571428571428,0.0,0.4857142857142857,0.05714285714285714,0,0.0,1,37.599264705882355,2.5,none_sm2p00_tm2p50_d5,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
6,175.0,713.0,538.0,0.5,29.166666666666668,13.75,1.325278810408922,-167.0,1.8109778729969428,3.4128138714231055,1.0479041916167664,86.0,108.0,1.0,0.0,0.5,0.0,0,0.0,0,34.2421875,2.5,none_sm2p00_tm2p50_d5,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,5,none,none,{}
29,-504.5,954.0,1458.5,0.3103448275862069,-17.396551724137932,-41.5,0.6540966746657525,-545.5,-2.7378019360834744,-4.628529038180232,-0.9248395967002749,77.34482758620689,120.0,0.9310344827586207,0.0,0.5172413793103449,0.06896551724137931,0,0.0,0,30.88119533527697,2.5,none_sm2p00_tm2p50_d10,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
35,557.0,2304.5,1747.5,0.4857142857142857,15.914285714285715,-11.0,1.3187410586552217,-810.5,1.7151964178097265,4.183212865988229,0.6872301048735349,75.74285714285715,120.0,0.9714285714285714,0.02857142857142857,0.5428571428571428,0.0,0,0.0,0,36.31747159090909,2.5,none_sm2p00_tm2p50_d10,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
27,49.0,1715.0,1666.0,0.37037037037037035,1.8148148148148149,-21.0,1.0294117647058822,-683.5,0.17414966658028413,0.3082792810867664,0.07168983174835405,89.37037037037037,120.0,1.0,0.0,0.6296296296296297,0.0,0,0.0,1,28.016335227272727,2.5,none_sm2p00_tm2p50_d10,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
32,443.875,1883.875,1440.0,0.34375,13.87109375,-30.75,1.3082465277777777,-500.5,1.634166730803191,5.636757541349434,0.8868631368631369,77.75,120.0,0.96875,0.03125,0.53125,0.0,0,0.0,0,32.37673130193906,2.5,none_sm2p00_tm2p50_d10,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
40,550.125,2408.125,1858.0,0.375,13.753125,-27.0,1.2960844994617868,-630.5,1.4454658375745704,3.6440900321536245,0.8725218080888184,72.975,114.0,0.95,0.025,0.5,0.025,0,0.0,0,40.137362637362635,2.5,none_sm2p00_tm2p50_d10,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
36,-711.5,2033.0,2744.5,0.3611111111111111,-19.76388888888889,-48.0,0.7407542357442157,-1071.5,-1.8999128943588217,-3.5547232278815053,-0.6640223985067663,75.0,109.5,0.9444444444444444,0.0,0.5,0.05555555555555555,0,0.0,1,38.673529411764704,2.5,none_sm2p00_tm2p50_d10,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
7,-469.0,518.5,987.5,0.2857142857142857,-67.0,-57.5,0.5250632911392406,-401.5,-4.264049965217603,-6.95342377189789,-1.1681195516811955,75.28571428571429,112.0,1.0,0.0,0.42857142857142855,0.0,0,0.0,0,39.94921875,2.5,none_sm2p00_tm2p50_d10,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,10,none,none,{}
25,-445.0,942.5,1387.5,0.4,-17.8,-36.0,0.6792792792792792,-544.0,-2.501936574419527,-4.008038493411501,-0.8180147058823529,83.28,120.0,0.92,0.0,0.6,0.08,0,0.0,0,26.621720116618075,2.5,none_sm2p00_tm2p50_d15,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
30,990.9375,2263.9375,1273.0,0.4666666666666667,33.03125,-9.5,1.7784269442262373,-577.5,3.434142463832652,9.384455984689849,1.7159090909090908,83.5,120.0,0.9,0.1,0.5333333333333333,0.0,0,0.0,0,31.129261363636363,2.5,none_sm2p00_tm2p50_d15,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
31,15.0,1962.5,1947.5,0.3548387096774194,0.4838709677419355,-31.5,1.0077021822849808,-652.0,0.049576506625559104,0.11202927583022909,0.023006134969325152,85.6774193548387,120.0,1.0,0.0,0.6451612903225806,0.0,0,0.0,1,32.16690340909091,2.5,none_sm2p00_tm2p50_d15,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
28,-395.5,1026.5,1422.0,0.2857142857142857,-14.125,-36.0,0.7218706047819972,-869.5,-2.0781698973449254,-4.220191262635978,-0.4548591144335825,82.10714285714286,120.0,0.9642857142857143,0.0,0.6071428571428571,0.03571428571428571,0,0.0,0,28.329639889196674,2.5,none_sm2p00_tm2p50_d15,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
42,424.0625,2835.0625,2411.0,0.30952380952380953,10.09672619047619,-37.5,1.1758865615927,-1001.4375,0.9289238160496895,2.229011332656246,0.4234537851837983,73.11904761904762,119.0,0.9523809523809523,0.023809523809523808,0.5,0.023809523809523808,0,0.0,0,42.14423076923077,2.5,none_sm2p00_tm2p50_d15,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
32,-367.0,2013.0,2380.0,0.40625,-11.46875,-46.0,0.8457983193277311,-956.5,-1.1145009429818524,-2.05911390304422,-0.3836905384213278,79.3125,120.0,0.9375,0.0,0.5625,0.0625,0,0.0,1,34.37647058823529,2.5,none_sm2p00_tm2p50_d15,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
8,-568.5,588.5,1157.0,0.25,-71.0625,-109.25,0.5086430423509075,-544.5,-4.230885354723759,-7.343051469125736,-1.044077134986226,76.125,103.0,1.0,0.0,0.5,0.0,0,0.0,0,45.65625,2.5,none_sm2p00_tm2p50_d15,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,15,none,none,{}
26,418.5,1479.0,1060.5,0.46153846153846156,16.096153846153847,-17.5,1.3946251768033946,-275.5,2.234308606926765,5.5483884495788764,1.5190562613430127,98.61538461538461,120.0,1.0,0.0,0.7692307692307693,0.0,0,0.0,0,27.6865889212828,2.5,none_sm2p00_tm2p50_d30,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
26,1188.5,1965.0,776.5,0.5384615384615384,45.71153846153846,20.75,2.5305859626529297,-193.5,5.479348094062789,13.848014569629552,6.142118863049095,88.6923076923077,120.0,0.9230769230769231,0.07692307692307693,0.6538461538461539,0.0,0,0.0,0,26.978693181818183,2.5,none_sm2p00_tm2p50_d30,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
29,478.5,2054.5,1576.0,0.41379310344827586,16.5,-15.0,1.3036167512690355,-588.5,1.773027000269123,4.154196055776699,0.8130841121495327,95.44827586206897,120.0,0.9655172413793104,0.0,0.6896551724137931,0.034482758620689655,0,0.0,1,30.091619318181817,2.5,none_sm2p00_tm2p50_d30,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
25,-95.625,1343.875,1439.5,0.44,-3.825,-29.0,0.9335706842653699,-530.0,-0.40735304798228017,-0.7217626310254187,-0.1804245283018868,95.6,120.0,0.96,0.04,0.68,0.0,0,0.0,0,25.29432132963989,2.5,none_sm2p00_tm2p50_d30,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
31,63.5,1508.5,1445.0,0.45161290322580644,2.0483870967741935,-9.0,1.0439446366782006,-533.0,0.2587747058342501,0.4320250832871887,0.11913696060037524,97.61290322580645,120.0,1.0,0.0,0.7419354838709677,0.0,0,0.0,0,31.106456043956044,2.5,none_sm2p00_tm2p50_d30,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
28,923.375,2497.875,1574.5,0.5,32.97767857142857,-16.0,1.5864560177834233,-387.0,2.97934579696077,5.810690379239115,2.385981912144703,90.32142857142857,120.0,0.9642857142857143,0.03571428571428571,0.6428571428571429,0.0,0,0.0,1,30.079411764705885,2.5,none_sm2p00_tm2p50_d30,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
6,-229.5,666.0,895.5,0.3333333333333333,-38.25,-139.0,0.7437185929648241,-739.5,-2.0384017813622313,-4.8458214141812945,-0.3103448275862069,84.16666666666667,120.0,1.0,0.0,0.6666666666666666,0.0,0,0.0,0,34.2421875,2.5,none_sm2p00_tm2p50_d30,2026,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,2.5,30,none,none,{}
41,-1245.5,1103.0,2348.5,0.21951219512195122,-30.378048780487806,-42.0,0.4696614860549287,-1204.0,-5.150909812166886,-10.021969917173939,-1.034468438538206,62.0,52.0,0.9512195121951219,0.0,0.36585365853658536,0.04878048780487805,0,0.0,0,43.65962099125365,2.5,none_sm2p00_tm3p00_d0,2020,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
36,594.7999999999993,2598.7999999999993,2004.0,0.3611111111111111,16.5222222222222,-35.0,1.2968063872255486,-534.0,1.5026035908230262,3.749036340034884,1.1138576779026204,68.47222222222223,75.0,0.9722222222222222,0.027777777777777776,0.4722222222222222,0.0,0,0.0,0,37.35511363636363,2.5,none_sm2p00_tm3p00_d0,2021,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
37,-889.5,2271.5,3161.0,0.24324324324324326,-24.04054054054054,-67.0,0.7186017083201518,-1185.0,-2.0354141511840425,-4.993611393691045,-0.7506329113924051,66.94594594594595,73.0,1.0,0.0,0.3783783783783784,0.0,0,0.0,1,38.39275568181818,2.5,none_sm2p00_tm3p00_d0,2022,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
36,468.25,1901.75,1433.5,0.3333333333333333,13.006944444444445,-15.0,1.3266480641785838,-720.5,1.5399419290288643,4.0709699871028135,0.6498959056210964,66.75,77.0,0.9722222222222222,0.027777777777777776,0.4166666666666667,0.0,0,0.0,0,36.42382271468144,2.5,none_sm2p00_tm3p00_d0,2023,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
43,1124.0,3226.0,2102.0,0.3953488372093023,26.13953488372093,-27.0,1.5347288296860133,-800.0,2.5454937823034314,6.84717539400701,1.405,68.06976744186046,86.0,1.0,0.0,0.46511627906976744,0.0,0,0.0,0,43.14766483516483,2.5,none_sm2p00_tm3p00_d0,2024,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
40,-1851.5,1942.5,3794.0,0.3,-46.2875,-55.0,0.5119926199261993,-2008.5,-4.096956958656164,-6.327874692492062,-0.921832213094349,69.525,80.0,0.95,0.0,0.4,0.05,0,0.0,1,42.97058823529412,2.5,none_sm2p00_tm3p00_d0,2025,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,2.0,3.0,0,none,none,{}
