trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params,normalized_net_pnl_is,normalized_profit_factor_is,normalized_pnl_to_maxdd_is,trade_count_score_x,positive_years_is,years_available_is,max_year_contribution_pct,temporal_stability_score,parameter_neighborhood_score,trade_count_score_y,one_year_dependency,penalties,robust_score_is,admissible_is
10,-324.25,283.5,607.75,0.3,-32.425,-43.3125,0.4664747017688194,-439.5,-5.079750721894622,-7.6320251415514795,-0.7377701934015927,72.2,83.0,1.0,0.0,0.5,0.0,152,0.7136150234741784,0,2.1638033175355447,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d5_noise_w5_r0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,avoid_high_noise_first_5min,noise_w5_r0p50,"{""max_range_to_stop_distance"": 0.5, ""noise_window_minutes"": 5}",0.503227885604982,0.0,0.07990142080722411,0.1,1,3,0.6436548223350254,0.34483925549915395,0.08333333333333333,0.1,True,0.75,-0.5379819271527978,False
25,-42.875,1296.25,1339.125,0.44,-1.715,-23.0,0.9679828246056194,-540.75,-0.207026893620311,-0.3939043055659396,-0.07928802588996764,82.96,104.0,0.92,0.04,0.44,0.04,123,0.5774647887323944,1,5.409508293838862,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w5_r0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w5_r0p50,"{""max_range_to_stop_distance"": 0.5, ""noise_window_minutes"": 5}",0.5617300635181356,0.524303157410122,0.22741608211725112,0.25,2,4,0.35620291310899044,0.5718985434455048,0.375,0.25,False,0.5,-0.05355965880402824,False
32,-255.625,1152.0,1407.625,0.3125,-7.98828125,-32.0625,0.8183997868750555,-528.5,-1.2633701730260796,-2.538091752243048,-0.4836802270577105,78.4375,89.0,0.9375,0.0625,0.40625,0.0,129,0.6056338028169014,1,6.924170616113743,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d5_noise_w5_r0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,avoid_high_noise_first_5min,noise_w5_r0p75,"{""max_range_to_stop_distance"": 0.75, ""noise_window_minutes"": 5}",0.5174960755980168,0.36792112608128236,0.13682322852927184,0.32,1,4,0.40476190476190477,0.4226190476190476,0.08333333333333333,0.32,False,0.5,-0.16862541446199142,False
54,57.10000000000218,2741.350000000002,2684.25,0.4074074074074074,1.0574074074074478,-29.5,1.0212722361926059,-784.375,0.1314458151412687,0.2831303148205909,0.07279681274900676,76.77777777777777,81.5,0.9074074074074074,0.07407407407407407,0.4074074074074074,0.018518518518518517,93,0.43661971830985913,2,11.684537914691942,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w5_r0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w5_r0p75,"{""max_range_to_stop_distance"": 0.75, ""noise_window_minutes"": 5}",0.5825163993221966,0.580014731120119,0.2614864709130455,0.54,3,4,0.3645896107026649,0.6927051946486675,0.375,0.54,False,0.3,0.21501079588883004,False
60,-161.27499999999964,2351.8500000000004,2513.125,0.35,-2.6879166666666605,-28.6875,0.935826908729172,-598.5,-0.4247123718782087,-0.9260416162423437,-0.2694653299916452,70.91666666666667,81.5,0.9166666666666666,0.06666666666666667,0.38333333333333336,0.016666666666666666,101,0.47417840375586856,1,12.982819905213269,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d5_noise_w5_r1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,avoid_high_noise_first_5min,noise_w5_r1p00,"{""max_range_to_stop_distance"": 1.0, ""noise_window_minutes"": 5}",0.5371128876321565,0.4906856595955911,0.18481213323671034,0.6,2,4,0.39330435682500287,0.5533478215874985,0.08333333333333333,0.6,False,0.3,0.11563934705078865,False
68,29.125000000003638,3291.2500000000036,3262.125,0.38235294117647056,0.42830882352946525,-26.875,1.0089282292983879,-979.125,0.054240183966772035,0.12263955547827145,0.02974594663603078,69.8970588235294,74.0,0.9117647058823529,0.07352941176470588,0.36764705882352944,0.014705882352941176,79,0.37089201877934275,2,14.713862559241704,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w5_r1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w5_r1p00,"{""max_range_to_stop_distance"": 1.0, ""noise_window_minutes"": 5}",0.5766999677731237,0.5671096524284287,0.25184211872389245,0.68,3,4,0.5953203517588004,0.5773398241205998,0.375,0.68,False,0.3,0.20622421385564055,False
83,-38.99999999999818,3551.500000000002,3590.5,0.3373493975903614,-0.46987951807226724,-31.125,0.9891380030636406,-599.25,-0.06882194744421685,-0.1601570018137546,-0.06508135168960898,65.1566265060241,69.0,0.927710843373494,0.060240963855421686,0.3493975903614458,0.012048192771084338,78,0.36619718309859156,1,17.959567535545023,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d5_noise_w5_r1p25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,avoid_high_noise_first_5min,noise_w5_r1p25,"{""max_range_to_stop_distance"": 1.25, ""noise_window_minutes"": 5}",0.562535735448526,0.5464199015983803,0.23059869333499655,0.83,1,4,0.4162746123017952,0.4168626938491024,0.08333333333333333,0.83,False,0.3,0.14253712225942244,False
88,262.82500000000437,4215.950000000004,3953.125,0.3522727272727273,2.9866477272727767,-29.5,1.0664853754940722,-987.1749999999993,0.38539900034886515,0.9053162414115131,0.2662395218679612,67.17045454545455,69.5,0.9204545454545454,0.06818181818181818,0.3522727272727273,0.011363636363636364,59,0.27699530516431925,2,19.041469194312796,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w5_r1p25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w5_r1p25,"{""max_range_to_stop_distance"": 1.25, ""noise_window_minutes"": 5}",0.6252897820007702,0.6272829419680152,0.3048219431953269,0.88,3,4,0.519539614561029,0.6152301927194854,0.375,0.88,False,0.15,0.41403685428101744,False
3,37.375,242.5,205.125,0.6666666666666666,12.458333333333334,93.0,1.182205971968312,-205.125,1.2712265909070959,,0.182205971968312,101.66666666666667,120.0,1.0,0.0,0.6666666666666666,0.0,146,0.6854460093896714,0,0.6491409952606635,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w10_r0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w10_r0p50,"{""max_range_to_stop_distance"": 0.5, ""noise_window_minutes"": 10}",0.5784152693023402,0.7482633834524507,0.2859965576894891,0.03,2,3,0.45825188494833846,0.6042073908591641,0.375,0.03,False,0.2,0.28703708629837327,False
15,-129.0,572.75,701.75,0.5333333333333333,-8.6,28.0,0.8161738510865693,-304.75,-1.313552587902054,-1.9394695130465551,-0.42329778506972926,84.86666666666666,120.0,0.9333333333333333,0.06666666666666667,0.5333333333333333,0.0,134,0.6291079812206573,0,3.2457049763033172,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w10_r0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w10_r0p75,"{""max_range_to_stop_distance"": 0.75, ""noise_window_minutes"": 10}",0.5438233551297914,0.36559401489613547,0.15035023946198955,0.15,3,4,0.5577838205302516,0.5961080897348743,0.375,0.15,False,0.5,-0.10770660885879546,False
42,-956.8499999999985,1314.6500000000015,2271.5,0.3333333333333333,-22.782142857142823,-39.1875,0.5787585296059878,-1123.875,-3.373032952258206,-6.232894465201164,-0.8513847180513834,73.5,74.0,0.9285714285714286,0.07142857142857142,0.35714285714285715,0.0,106,0.49765258215962443,1,9.087973933649288,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w10_r1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w10_r1p00,"{""max_range_to_stop_distance"": 1.0, ""noise_window_minutes"": 10}",0.37170064349796844,0.1173874614993616,0.0544492385758538,0.42,0,4,0.44326937603867655,0.2783653119806617,0.375,0.42,False,0.5,-0.23542516424215826,False
65,-395.5749999999971,2810.050000000003,3205.625,0.38461538461538464,-6.085769230769186,-31.5,0.8765997270423094,-858.5499999999993,-0.8219749480691394,-1.6746002202284613,-0.46074777240696224,73.01538461538462,80.0,0.9230769230769231,0.07692307692307693,0.38461538461538464,0.0,82,0.38497652582159625,2,14.064721563981042,2.5,avoid_high_noise_first_5min_sm0p75_tm2p00_d10_noise_w10_r1p25,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,avoid_high_noise_first_5min,noise_w10_r1p25,"{""max_range_to_stop_distance"": 1.25, ""noise_window_minutes"": 10}",0.4883983242023857,0.4287664264887123,0.1419606087769351,0.65,1,4,0.5578147100424342,0.3460926449787829,0.375,0.65,False,0.3,0.10231085441169663,False
28,-143.8125,723.4375,867.25,0.2857142857142857,-5.136160714285714,-18.375,0.8341741135773998,-568.125,-1.1333784446213055,-2.179044411667553,-0.25313531353135316,55.892857142857146,36.0,0.8928571428571429,0.07142857142857142,0.25,0.03571428571428571,134,0.6291079812206573,0,6.058649289099526,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d5_adverse_w5_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,avoid_immediate_adverse_move,adverse_w5_ticks8,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 8}",0.540743609202333,0.38441244281066117,0.18847042037974768,0.28,2,4,0.4570516540917005,0.5214741729541498,0.625,0.28,False,0.5,-0.05968992013719987,False
24,-326.1875,559.4375,885.625,0.3333333333333333,-13.591145833333334,-22.25,0.6316866619618913,-528.875,-2.8124348638175127,-4.673389057546831,-0.6167572677853935,59.083333333333336,53.5,0.875,0.08333333333333333,0.25,0.041666666666666664,115,0.539906103286385,0,5.193127962085308,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w5_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w5_ticks8,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 8}",0.502825049639787,0.17272133476356694,0.10701100952071643,0.24,2,4,0.6903563519226897,0.40482182403865513,0.2916666666666667,0.24,True,0.65,-0.34522454560343413,False
40,159.8125,1358.9375,1199.125,0.3,3.9953125,-18.375,1.1332742624830605,-528.0,0.7000306855087824,1.8824441073824438,0.3026751893939394,55.4,36.0,0.925,0.05,0.275,0.025,121,0.568075117370892,1,8.655213270142179,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d5_adverse_w5_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,avoid_immediate_adverse_move,adverse_w5_ticks12,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 12}",0.6038719033609515,0.697107582355006,0.3129843436670216,0.4,3,4,0.3811349693251534,0.6844325153374233,0.625,0.4,False,0.2,0.3737520211619059,False
34,56.9375,1230.9375,1174.0,0.35294117647058826,1.6746323529411764,-25.125,1.0484987223168654,-562.125,0.2878658134545885,0.6524869836300442,0.1012897487213698,63.26470588235294,67.5,0.9117647058823529,0.058823529411764705,0.3235294117647059,0.029411764705882353,104,0.48826291079812206,1,7.356931279620852,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w5_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w5_ticks12,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 12}",0.582482613079954,0.6084787419508617,0.26786952273595943,0.34,1,4,0.5870074131876707,0.33149629340616465,0.2916666666666667,0.34,False,0.5,-0.06502872591852049,False
47,304.6875,1701.4375,1396.75,0.3191489361702128,6.482712765957447,-19.875,1.2181403257562198,-654.375,1.1092970548142287,3.1968907984716375,0.4656160458452722,58.06382978723404,36.0,0.9361702127659575,0.0425531914893617,0.2978723404255319,0.02127659574468085,114,0.5352112676056338,1,10.16987559241706,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d5_adverse_w5_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,avoid_immediate_adverse_move,adverse_w5_ticks16,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 16}",0.6339936377906917,0.785831060410344,0.3494867220743454,0.47,3,4,0.4210079275198188,0.6644960362400906,0.625,0.47,False,0.2,0.4085120352769072,False
41,183.1875,1522.9375,1339.75,0.36585365853658536,4.467987804878049,-22.5,1.1367325993655533,-676.125,0.7771484047955304,1.8515513772740453,0.27093732667775927,64.70731707317073,74.0,0.926829268292683,0.04878048780487805,0.34146341463414637,0.024390243902439025,97,0.45539906103286387,1,8.871593601895734,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w5_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w5_ticks16,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 16}",0.6087319243604006,0.7007231109263525,0.30587435603140534,0.41,2,4,0.5671680837148463,0.46641595814257686,0.2916666666666667,0.41,False,0.2,0.29292115040146793,False
58,-101.8125,1771.9375,1873.75,0.27586206896551724,-1.7553879310344827,-26.25,0.945663775850567,-807.75,-0.32566210214581337,-0.9621364667085313,-0.12604456824512536,52.58620689655172,29.5,0.9482758620689655,0.034482758620689655,0.25862068965517243,0.017241379310344827,103,0.4835680751173709,1,12.55005924170616,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d5_adverse_w5_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,avoid_immediate_adverse_move,adverse_w5_ticks24,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 24}",0.5494760533510756,0.500969641561023,0.21694157597289568,0.58,2,4,0.6400632161201106,0.4299683919399447,0.625,0.58,True,0.44999999999999996,0.03634943683689962,False
51,-205.3125,1552.9375,1758.25,0.3137254901960784,-4.025735294117647,-30.75,0.8832290629887672,-869.625,-0.7603552621610321,-1.869027113126299,-0.23609314359637776,59.6078431372549,46.0,0.9411764705882353,0.0392156862745098,0.29411764705882354,0.0196078431372549,87,0.4084507042253521,1,11.035396919431278,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w5_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w5_ticks24,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 24}",0.5279568159845314,0.43569708545511027,0.19228824575145972,0.51,1,4,0.4127834537752305,0.41860827311238474,0.2916666666666667,0.51,False,0.3,0.1055130989167316,False
19,-216.4375,559.4375,775.875,0.42105263157894735,-11.391447368421053,-28.5,0.7210407604317706,-491.0,-2.104402523259978,-3.7567832356616364,-0.44080957230142565,60.473684210526315,46.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.0,120,0.5633802816901409,0,4.111226303317535,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w10_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w10_ticks8,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 8}",0.525643757861799,0.26613684255293546,0.14642720936357564,0.19,2,4,0.6847207586933615,0.40763962065331927,0.2916666666666667,0.19,True,0.65,-0.31950166752142894,False
31,-141.4375,977.4375,1118.875,0.3548387096774194,-4.5625,-27.75,0.8735895430678137,-546.75,-0.8533143943612818,-1.737379782451104,-0.2586877000457247,61.67741935483871,61.0,0.9032258064516129,0.06451612903225806,0.3225806451612903,0.03225806451612903,107,0.5023474178403756,1,6.707790284360189,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w10_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w10_ticks12,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 12}",0.5412374081274107,0.4256194207068597,0.18722656222148493,0.31,1,4,0.4346218487394958,0.40768907563025214,0.2916666666666667,0.31,False,0.5,-0.11557941814901485,False
37,18.9375,1269.4375,1250.5,0.3783783783783784,0.5118243243243243,-22.5,1.0151439424230309,-660.75,0.09423188972284588,0.2047482343643041,0.02866061293984109,64.89189189189189,74.0,0.918918918918919,0.05405405405405406,0.35135135135135137,0.02702702702702703,101,0.47417840375586856,1,8.006072274881516,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w10_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w10_ticks16,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 16}",0.5745818302787107,0.5736078881865488,0.25159897981975654,0.37,2,4,0.4475463846020461,0.5262268076989769,0.2916666666666667,0.37,False,0.5,-0.04420909666520251,False
45,-278.0625,1299.4375,1577.5,0.3333333333333333,-6.179166666666666,-28.5,0.8237321711568938,-822.0,-1.2246189170384971,-2.7200077701451204,-0.33827554744525545,59.22222222222222,46.0,0.9333333333333333,0.044444444444444446,0.3111111111111111,0.022222222222222223,93,0.43661971830985913,1,9.737114928909952,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w10_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w10_ticks24,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 24}",0.5128309752268879,0.37349588307560067,0.16939711302333543,0.45,1,4,0.3686985172981878,0.4406507413509061,0.2916666666666667,0.45,False,0.5,-0.11683590142202166,False
17,-226.1875,517.4375,743.625,0.4117647058823529,-13.305147058823529,-28.5,0.6958312321398554,-533.0,-2.3532166190233044,-4.322653310531891,-0.42436679174484054,59.0,46.0,0.8823529411764706,0.11764705882352941,0.29411764705882354,0.0,122,0.5727699530516432,0,3.678465639810426,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w15_ticks8,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w15_ticks8,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 8}",0.5236165833272693,0.2397814662820468,0.15011075817396452,0.17,2,4,0.608540925266904,0.445729537366548,0.2916666666666667,0.17,True,0.65,-0.32101351658069643,False
26,-90.8125,935.4375,1026.25,0.38461538461538464,-3.4927884615384617,-31.5,0.911510353227771,-566.25,-0.6034830241517021,-1.2999443462913058,-0.16037527593818984,64.84615384615384,67.5,0.8846153846153846,0.07692307692307693,0.34615384615384615,0.038461538461538464,112,0.5258215962441315,1,5.625888625592417,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w15_ticks12,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w15_ticks12,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 12}",0.5517631220566988,0.4652638443822972,0.20925073335370428,0.26,2,4,0.32677627715795654,0.5866118614210217,0.2916666666666667,0.26,False,0.5,-0.07987706139315692,False
32,69.5625,1227.4375,1157.875,0.40625,2.173828125,-25.25,1.0600777285976466,-680.25,0.37516057307555684,0.8512123808009494,0.10226019845644983,67.96875,76.0,0.90625,0.0625,0.375,0.03125,106,0.49765258215962443,1,6.924170616113743,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w15_ticks16,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w15_ticks16,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 16}",0.5851075442079986,0.6205840484777927,0.26808692507584314,0.32,2,4,0.41216863621846056,0.5439156818907698,0.2916666666666667,0.32,False,0.35,0.1179440867925502,False
39,-148.3125,1257.4375,1405.75,0.358974358974359,-3.8028846153846154,-30.75,0.8944958207362618,-762.375,-0.7141570118105512,-1.640308962350106,-0.19454008853910476,62.1025641025641,61.0,0.9230769230769231,0.05128205128205128,0.3333333333333333,0.02564102564102564,99,0.4647887323943662,1,8.438832938388625,2.5,avoid_immediate_adverse_move_sm0p75_tm2p50_d15_adverse_w15_ticks24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,avoid_immediate_adverse_move,adverse_w15_ticks24,"{""adverse_window_minutes"": 15, ""max_adverse_ticks"": 24}",0.5398079901863964,0.44747595082497116,0.20159705492746877,0.39,2,4,0.4370118845500849,0.5314940577249576,0.2916666666666667,0.39,False,0.5,-0.08283914539054271,False
51,-257.9375,1619.8125,1877.75,0.27450980392156865,-5.057598039215686,-25.5,0.8626348022899747,-780.125,-0.8242166776535658,-1.7853701947145155,-0.3306361160070502,58.294117647058826,44.0,0.9803921568627451,0.0196078431372549,0.35294117647058826,0.0,110,0.5164319248826291,1,11.035396919431278,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.5170152713814937,0.4141667544051825,0.1711085156957368,0.51,2,4,0.4972734783806114,0.5013632608096943,0.5833333333333334,0.51,False,0.3,0.15145793520222461,False
20,51.8125,824.4375,772.625,0.35,2.590625,-21.5625,1.067060346222294,-282.0,0.3815310585612543,0.7517471027421172,0.1837322695035461,65.7,67.5,0.95,0.05,0.35,0.0,119,0.5586854460093896,0,4.327606635071089,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.5814170469784705,0.6278840468245426,0.28633848230806946,0.2,2,4,0.5556981313657872,0.4721509343171064,0.08333333333333333,0.2,False,0.35,0.06720448360330261,False
13,49.0,539.0,490.0,0.3076923076923077,3.769230769230769,-15.75,1.1,-214.375,0.5775144096355318,1.5530309477112614,0.22857142857142856,66.15384615384616,61.0,1.0,0.0,0.38461538461538464,0.0,116,0.5446009389671361,0,2.8129443127962084,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d30_stop_zone_0p50,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,30,require_no_stop_zone_touch_before_entry,stop_zone_0p50,"{""stop_zone_fraction"": 0.5}",0.58083228509351,0.6623209057570699,0.2963834519210216,0.13,1,4,0.6140990580370708,0.3179504709814646,0.4166666666666667,0.13,True,0.35,0.0953223408601645,False
90,420.4375,3857.9375,3437.5,0.26666666666666666,4.6715277777777775,-30.5625,1.122309090909091,-677.25,0.6184313561805537,1.83992101439322,0.6208010335917312,57.3,36.0,0.9666666666666667,0.022222222222222223,0.3111111111111111,0.011111111111111112,71,0.3333333333333333,1,19.474229857819903,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.6580598380339526,0.6856440111465157,0.3842516132699986,0.9,2,4,0.6167966957319871,0.44160165213400643,0.5833333333333334,0.9,True,0.15,0.45302175154839197,True
42,-448.4375,1493.9375,1942.375,0.2857142857142857,-10.677083333333334,-30.0,0.7691292875989446,-674.75,-1.623164396349292,-3.24610804559138,-0.6645979992589848,62.5,55.0,0.9523809523809523,0.047619047619047616,0.30952380952380953,0.0,97,0.45539906103286387,0,9.087973933649288,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.4774073997068397,0.3164111361901624,0.09629362088311727,0.42,1,4,0.399072659254966,0.425463670372517,0.08333333333333333,0.42,False,0.5,-0.18460232914691244,False
27,-11.25,1030.0,1041.25,0.4074074074074074,-0.4166666666666667,-15.75,0.9891956782713085,-364.125,-0.06951903050640773,-0.1516313678388553,-0.030895983522142123,79.81481481481481,120.0,1.0,0.0,0.5185185185185185,0.0,102,0.4788732394366197,1,5.842268957345971,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d30_stop_zone_0p75,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,30,require_no_stop_zone_touch_before_entry,stop_zone_0p75,"{""stop_zone_fraction"": 0.75}",0.5683053860468019,0.546480198315637,0.23825697666564336,0.27,1,4,0.5036793486770001,0.3731603256614999,0.4166666666666667,0.27,False,0.5,-0.06741501847610065,False
110,1646.625,5539.375,3892.75,0.3,14.969318181818181,-25.3125,1.422997880675615,-580.875,1.8564515758167388,5.743562564769364,2.8347320852162685,56.57272727272727,34.5,0.9454545454545454,0.045454545454545456,0.3090909090909091,0.00909090909090909,50,0.2347417840375587,2,23.801836492890992,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d5_stop_zone_1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,require_no_stop_zone_touch_before_entry,stop_zone_1p00,"{""stop_zone_fraction"": 1.0}",0.9130030251681511,1.0,0.8802214441285996,1.0,3,4,0.5509602754801377,0.5995198622599311,0.5833333333333334,1.0,False,0.0,0.8377119522503174,True
61,-1330.9375,1665.9375,2996.875,0.2786885245901639,-21.818647540983605,-32.625,0.5558915537017727,-1331.8125,-3.5740768737914914,-6.163567037941255,-0.9993430006100709,62.63934426229508,51.0,0.9672131147540983,0.03278688524590164,0.3114754098360656,0.0,78,0.36619718309859156,1,13.199200236966824,2.5,require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_stop_zone_1p00,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,require_no_stop_zone_touch_before_entry,stop_zone_1p00,"{""stop_zone_fraction"": 1.0}",0.29392211491480735,0.09348111358383103,0.021303290186487973,0.61,1,4,0.513888285155401,0.3680558574222995,0.08333333333333333,0.61,False,0.3,-0.07591937641321381,False
