symbol,variant_name,name,family,timeframe,volume_quantile,volume_lookback,min_body_fraction,min_range_atr,trend_ema_window,ema_slope_threshold,atr_percentile_low,atr_percentile_high,compression_ratio_max,entry_mode,pullback_fraction,confirmation_window,exit_mode,rr_target,atr_target_multiple,time_stop_bars,trailing_atr_multiple,session_overlay,generation,is_net_pnl,is_profit_factor,is_sharpe,is_max_drawdown,is_nb_trades,is_expectancy,is_hit_rate,is_avg_trade,is_raw_signal_count,oos_net_pnl,oos_profit_factor,oos_sharpe,oos_max_drawdown,oos_nb_trades,oos_expectancy,oos_hit_rate,oos_avg_trade,oos_raw_signal_count,stability_is_oos_sharpe_ratio,baseline_oos_net_pnl,baseline_oos_profit_factor,baseline_oos_sharpe,baseline_oos_expectancy,baseline_oos_nb_trades,baseline_stability_is_oos_sharpe_ratio,delta_oos_net_pnl_vs_v1,delta_oos_profit_factor_vs_v1,delta_oos_sharpe_vs_v1,delta_oos_expectancy_vs_v1,delta_stability_vs_v1,selection_score,variant_status,is_true_improvement
MGC,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,-751.837499999599,0.8360402355251014,-0.4073620876255465,-1330.8624999996618,290,-2.5925431034468933,0.44482758620689655,-2.5925431034468933,325,1426.1625000000868,1.710541065690227,0.9637231506089334,-257.9999999999927,109,13.08405963302832,0.43119266055045874,13.08405963302832,122,-2.365765445248804,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1342.6624999999763,0.6728520564371852,0.8997874171877783,12.393976988399308,-2.3164122433992236,2.156934594977518,improved,False
M2K,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p5_ra1p2,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,60.00000000000796,1.863309352518165,0.38402277578620375,-46.4999999999975,12,5.0000000000006635,0.4166666666666667,5.0000000000006635,251,42.999999999999545,9.60000000000382,0.8850714209797647,-4.999999999997726,4,10.749999999999886,0.75,10.749999999999886,102,2.304736793716914,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,536.9999999999538,8.99726578207055,2.3203614690969037,15.5931372549014,1.6592694755165256,2.142613449370256,improved,True
MGC,regime_filtered_trend_ema50_medium_vq0p95_bf0p5_ra1p2,regime_filtered_trend_ema50_medium_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-738.4999999998399,0.669722719141374,-0.6550006925653986,-863.4999999998468,153,-4.8267973856198685,0.43790849673202614,-4.8267973856198685,325,947.5000000000591,2.0458057395144675,0.791106301642828,-235.99999999998772,61,15.532786885246871,0.5081967213114754,15.532786885246871,122,-1.207794603306988,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,863.9999999999486,1.0081167302614258,0.7271705682216729,14.84270424061786,-1.1584414014574076,2.1211279206190152,improved,False
MGC,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,dynamic_exit,1h,0.95,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,-708.8499999995338,0.8556019555918554,-0.35401702114452865,-1489.9499999996806,293,-2.4192832764489207,0.3651877133105802,-2.4192832764489207,325,1407.8500000001031,1.6606522759268676,0.9255269964748816,-267.49999999998636,110,12.798636363637302,0.4,12.798636363637302,122,-2.614357336499456,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1324.3499999999926,0.6229632666738258,0.8615912630537265,12.10855371900829,-2.5650041346498753,2.1120825283109705,improved,False
MGC,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p5,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p5,regime_filtered,1h,0.95,50,0.6,1.5,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,5.000000000002274,1.0952380952381426,0.0314081829233093,-40.99999999999909,6,0.8333333333337123,0.5,0.8333333333337123,231,75.99999999999909,inf,0.7283079375540853,0.0,2,37.999999999999545,1.0,37.999999999999545,79,23.1884773255564,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,-7.500000000111413,inf,0.6643722041329302,37.30991735537053,23.23783052740598,2.105359923877016,improved,False
M2K,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,319.02500000009695,1.193641881638914,0.3268648106640604,-204.74999999998886,123,2.5936991869926582,0.3983739837398374,2.5936991869926582,126,284.60000000005607,1.414566642389033,0.6287814033708423,-178.03124999998545,58,4.906896551725104,0.3275862068965517,4.906896551725104,59,1.923674200637892,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,778.6000000000104,0.8118324244557611,2.0640714514879814,9.750033806626618,1.2782068824375035,2.1022674025742014,improved,True
MGC,improved_entry_confirmation_0p25_w1_vq0p95_bf0p6_ra1p2,improved_entry_confirmation_0p25_w1_vq0p95_bf0p6_ra1p2,improved_entry,1h,0.95,50,0.6,1.2,,,,,,confirmation,0.25,1.0,fixed_rr,1.0,,2,0.5,all_rth,v2,70.00000000002501,1.3526448362721961,0.1602679890345085,-125.99999999998545,22,3.1818181818193185,0.5,3.1818181818193185,270,184.0000000000009,2.5793991416307733,0.578044363692111,-78.50000000001273,10,18.40000000000009,0.7,18.40000000000009,87,3.6067362370638336,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,100.4999999998904,1.5417101323777316,0.5141086302709559,17.70991735537108,3.656089438913414,2.0856758109142786,improved,True
MGC,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,-754.5874999997159,0.7908571230599342,-0.4590536632122509,-1096.624999999774,212,-3.55937499999866,0.4716981132075472,-3.55937499999866,234,1185.9125000000654,1.6777998456834777,0.8367715111131762,-258.5000000000264,85,13.95191176470665,0.4470588235294118,13.95191176470665,92,-1.8228185028691979,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1102.412499999955,0.640110836430436,0.772835777692021,13.261829120077639,-1.7734653010196175,2.068804625586117,improved,False
M2K,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,-284.85624999986385,0.8951770929163292,-0.2512000252097853,-359.95624999989104,177,-1.609357344631999,0.3615819209039548,-1.609357344631999,182,523.2937500000594,1.5334288990826532,0.8994188314919298,-180.25624999996808,73,7.168407534247389,0.3561643835616438,7.168407534247389,76,-3.580488619540527,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,1017.2937500000137,0.9306946811493813,2.334708879609069,12.011544789148902,-4.225955937740916,2.063468919436393,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p95_bf0p5_ra1p5,regime_filtered_trend_ema50_medium_vq0p95_bf0p5_ra1p5,regime_filtered,1h,0.95,50,0.5,1.5,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-723.4999999998604,0.6535791237730891,-0.6563900480912979,-845.9999999998672,135,-5.359259259258225,0.4444444444444444,-5.359259259258225,276,803.0000000000632,2.0692410119841713,0.7106761143340289,-232.99999999999045,50,16.060000000001263,0.52,16.060000000001263,108,-1.0827039751754133,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,719.4999999999527,1.0315520027311296,0.6467403809128738,15.369917355372252,-1.033350773325833,2.0577461298527537,improved,False
MGC,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts4_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,-702.0624999997176,0.8054150498892029,-0.4105477267810927,-1179.8624999997764,212,-3.3116155660364037,0.4716981132075472,-3.3116155660364037,234,1224.950000000049,1.7001114508616473,0.8060135248559112,-258.5000000000264,85,14.411176470588812,0.4470588235294118,14.411176470588812,92,-1.9632638845073522,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1141.4499999999384,0.6624224416086055,0.742077791434756,13.7210938259598,-1.9139106826577719,2.0499759116339122,improved,False
M2K,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p5,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p5,regime_filtered,1h,0.95,50,0.6,1.5,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,45.500000000002956,3.4594594594598913,0.4580236441021697,-18.499999999997954,6,7.583333333333826,0.5,7.583333333333826,170,19.500000000000455,inf,0.6934810960180179,0.0,1,19.500000000000455,1.0,19.500000000000455,74,1.5140727011536668,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,513.4999999999548,inf,2.128771144135157,24.34313725490197,0.8686053829532783,2.041107178021518,improved,False
MNQ,dynamic_exit_mixed_ts4_vq0p975_bf0p6_ra1p5,dynamic_exit_mixed_ts4_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,-302.44375000000036,0.9144067496816187,-0.1457349571233233,-823.6937499999985,106,-2.8532429245283053,0.330188679245283,-2.8532429245283053,108,994.875,1.4047497965825875,0.61414937434668,-645.9250000000029,58,17.15301724137931,0.3620689655172414,17.15301724137931,59,-4.214152777545176,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2285.375,0.7256898612431196,1.699627208495225,29.561671087533156,-4.967939709949835,2.040574449074224,improved,False
MGC,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,-751.1999999996578,0.8049844236760894,-0.4218423933268073,-1198.3999999997536,213,-3.526760563378675,0.38028169014084506,-3.526760563378675,234,1169.0000000000805,1.6467496542185964,0.8098733801396902,-258.5000000000264,85,13.752941176471536,0.4235294117647059,13.752941176471536,92,-1.9198482488986588,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,1085.49999999997,0.6090606449655547,0.7459376467185351,13.062858531842524,-1.8704950470490784,2.0341026062424503,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p5,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p5,regime_filtered,1h,0.975,50,0.5,1.5,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-676.999999999905,0.5977421271539282,-0.6732860272853455,-763.9999999999077,96,-7.052083333332344,0.4375,-7.052083333332344,203,713.5000000000514,2.145264847512189,0.6478317212428618,-236.49999999999181,39,18.294871794873114,0.5384615384615384,18.294871794873114,83,-0.9621939190612434,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,629.9999999999409,1.1075758382591472,0.5838959878217067,17.604789150244102,-0.912840717211663,2.0321035139711294,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p975_bf0p6_ra1p2,regime_filtered_trend_ema50_medium_vq0p975_bf0p6_ra1p2,regime_filtered,1h,0.975,50,0.6,1.2,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-380.49999999991087,0.7153011597456531,-0.42784322422426185,-510.99999999992633,93,-4.091397849461408,0.45161290322580644,-4.091397849461408,199,667.0000000000323,2.4056902002108753,0.6219665885291554,-150.49999999999272,32,20.84375000000101,0.53125,20.84375000000101,67,-1.453725461369327,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,583.4999999999218,1.3680011909578336,0.5580308551080003,20.153667355371997,-1.4043722595197465,2.0128737160061543,improved,False
MES,dynamic_exit_target_vwap_ts2_vq0p95_bf0p6_ra1p2,dynamic_exit_target_vwap_ts2_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,target_vwap,1.0,,2,0.5,all_rth,v2,37.33241971075131,1.0135692575050437,0.027081943652243323,-462.9166666666674,154,0.24241830981007345,0.35064935064935066,0.24241830981007345,165,311.0458161344468,1.2106999601249429,0.470103767710219,-469.58333333333485,77,4.039556053694114,0.35064935064935066,4.039556053694114,84,17.35856826772764,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1459.7958161344468,0.6990102683077272,2.2922269877764934,14.296252482265544,16.387016281690023,1.9946716992437865,improved,True
MNQ,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit_mixed_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,-421.28750000000036,0.8807733125795952,-0.2141533569326945,-854.6374999999971,106,-3.974410377358494,0.330188679245283,-3.974410377358494,108,883.9937500000015,1.3596394426362903,0.5742375323206467,-645.9250000000029,58,15.241271551724163,0.3620689655172414,15.241271551724163,59,-2.681431384244524,-1290.5,0.6790599353394678,-1.0854778341485452,-12.408653846153847,104,0.753786932404659,2174.4937500000015,0.6805795072968225,1.6597153664691917,27.649925397878008,-3.435218316649183,1.9833525213960808,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p975_bf0p6_ra1p5,regime_filtered_trend_ema50_medium_vq0p975_bf0p6_ra1p5,regime_filtered,1h,0.975,50,0.6,1.5,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-354.49999999992315,0.7136510500808211,-0.4075187140672365,-563.4999999999309,81,-4.376543209875594,0.4567901234567901,-4.376543209875594,175,595.5000000000405,2.552803129074535,0.5789991768889288,-151.49999999999181,27,22.055555555557053,0.5185185185185185,22.055555555557053,62,-1.420791627236534,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,511.99999999992997,1.5151141198214932,0.5150634434677737,21.36547291092804,-1.3714384253869536,1.9749622324296259,improved,False
MGC,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p2,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p2,regime_filtered,1h,0.95,50,0.6,1.2,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-6.499999999996362,0.8984375000000511,-0.03993558039433887,-52.499999999997726,7,-0.9285714285709089,0.42857142857142855,-0.9285714285709089,270,99.00000000000091,inf,0.9065453324544479,0.0,4,24.750000000000227,1.0,24.750000000000227,87,-22.70019174637954,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,15.499999999890406,inf,0.8426095990332928,24.059917355371216,-22.65083854452996,1.8848970393408213,improved,False
M2K,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_mixed_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,v2,-243.09374999986403,0.9105450781969185,-0.21111672094168193,-335.06874999997194,177,-1.3734110169483844,0.3615819209039548,-1.3734110169483844,182,411.60000000006903,1.4195718654435143,0.7493833651609955,-185.48124999999118,73,5.638356164384508,0.3561643835616438,5.638356164384508,76,-3.5496163535431293,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,905.6000000000233,0.8168376475102423,2.1846734132781345,10.481493419286021,-4.195083671743518,1.8813717914369679,improved,False
M2K,regime_filtered_compression_0p8_vq0p95_bf0p5_ra1p2,regime_filtered_compression_0p8_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,,,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-57.999999999992724,0.4798206278027283,-0.5043019027637925,-61.499999999995225,13,-4.461538461537902,0.3076923076923077,-4.461538461537902,251,70.99999999999909,6.461538461539538,0.9711841443047466,-12.999999999997272,7,10.142857142857013,0.7142857142857143,10.142857142857013,102,-1.925799087773093,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,564.9999999999534,5.858804243606266,2.4064741924218858,14.985994397758525,-2.5712664059734816,1.8750775643950317,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p95_bf0p6_ra1p5,regime_filtered_trend_ema50_medium_vq0p95_bf0p6_ra1p5,regime_filtered,1h,0.95,50,0.6,1.5,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-408.49999999988995,0.7341360234299276,-0.42918130132079724,-664.4999999999027,111,-3.680180180179189,0.45045045045045046,-3.680180180179189,231,572.0000000000505,2.210582010582205,0.5519750945410529,-163.49999999999,34,16.82352941176619,0.5,16.82352941176619,79,-1.286111703474406,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,488.49999999994,1.1728930013291632,0.48803936111989776,16.13344676713718,-1.2367585016248257,1.8745156138012538,improved,False
MGC,regime_filtered_trend_ema50_medium_vq0p95_bf0p6_ra1p2,regime_filtered_trend_ema50_medium_vq0p95_bf0p6_ra1p2,regime_filtered,1h,0.95,50,0.6,1.2,50.0,0.06,,,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-443.49999999987176,0.7340329835083039,-0.45544034726587257,-644.4999999998913,127,-3.4921259842509587,0.4409448818897638,-3.4921259842509587,270,618.000000000045,2.034309623431085,0.5716634017964577,-192.4999999999909,42,14.714285714286786,0.5,14.714285714286786,87,-1.2551883144045153,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,534.4999999999345,0.9966206141780432,0.5077276683753026,14.024203069657775,-1.205835112554935,1.8593915586312708,improved,False
MGC,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p975_bf0p6_ra1p2,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p975_bf0p6_ra1p2,regime_filtered,1h,0.975,50,0.6,1.2,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,16.50000000000091,1.402439024390275,0.10608132583321514,-40.99999999999909,5,3.300000000000182,0.6,3.300000000000182,199,23.00000000000182,inf,0.7096097180484671,0.0,2,11.50000000000091,1.0,11.50000000000091,67,6.689299105896743,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,-60.500000000108685,inf,0.645673984627312,10.809917355371898,6.738652307746324,1.796324994687393,improved,False
M2K,regime_filtered_compression_0p8_vq0p975_bf0p5_ra1p2,regime_filtered_compression_0p8_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,,,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,-13.999999999997499,0.7500000000000355,-0.16201490109648803,-20.0,8,-1.7499999999996874,0.375,-1.7499999999996874,182,51.49999999999636,inf,0.8118171503721665,0.0,3,17.166666666665453,1.0,17.166666666665453,76,-5.0107560778541504,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,545.4999999999507,inf,2.2471071984893056,22.009803921566967,-5.656223396054539,1.7908058946807184,improved,False
MGC,improved_entry_confirmation_0p25_w1_vq0p975_bf0p6_ra1p5,improved_entry_confirmation_0p25_w1_vq0p975_bf0p6_ra1p5,improved_entry,1h,0.975,50,0.6,1.5,,,,,,confirmation,0.25,1.0,fixed_rr,1.0,,2,0.5,all_rth,v2,83.50000000001046,1.8067632850242983,0.21557481448934235,-81.99999999999591,11,7.590909090910042,0.7272727272727273,7.590909090910042,175,127.99999999999955,2.292929292929158,0.4198329642315538,-78.50000000001273,6,21.333333333333258,0.6666666666666666,21.333333333333258,62,1.947504699127595,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,44.49999999988904,1.255240283676116,0.3558972308103987,20.643250688704246,1.9968579009771754,1.7715908440878803,improved,True
MGC,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,v2,-273.9999999996576,0.9244554728426588,-0.15665759177044783,-1062.337499999719,243,-1.1275720164594962,0.448559670781893,-1.1275720164594962,270,889.4125000000327,1.5657840330789157,0.6120706774090218,-318.14999999998236,79,11.25838607594978,0.3670886075949367,11.25838607594978,87,-3.9070604270867126,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,805.9124999999221,0.5280950238258739,0.5481349439878667,10.568303431320768,-3.857707225237132,1.7573802012162827,improved,False
MGC,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p95_bf0p6_ra1p2,dynamic_exit,1h,0.95,50,0.6,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,-481.7499999996062,0.8773080351458956,-0.2684519229207833,-1247.7999999997223,246,-1.9583333333317325,0.3699186991869919,-1.9583333333317325,270,829.1500000000474,1.522463768115986,0.6210776328854452,-304.09999999998035,79,10.495569620253764,0.34177215189873417,10.495569620253764,87,-2.3135525576723737,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,745.6499999999369,0.4847747588629443,0.55714189946429,9.805486975624753,-2.264199355822793,1.7438905187334093,improved,False
MES,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,dynamic_exit,1h,0.975,50,0.5,1.2,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,v2,557.3750000000041,1.1735694822888296,0.34582349369267923,-286.6874999999982,145,3.8439655172414073,0.32413793103448274,3.8439655172414073,156,257.9375000000118,1.1410457963089606,0.2887765283164211,-537.9374999999982,74,3.4856418918920515,0.2702702702702703,3.4856418918920515,79,0.8350402259629194,-1148.75,0.5116896918172157,-1.8221232200662743,-10.256696428571429,112,0.9715519860376163,1406.6875000000118,0.629356104491745,2.1108997483826952,13.74233832046348,-0.1365117600746969,1.7243129800771084,improved,True
M2K,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p2,regime_filtered_stack_ema20_low_vol20_80_comp0p9_vq0p95_bf0p6_ra1p2,regime_filtered,1h,0.95,50,0.6,1.2,20.0,0.03,0.2,0.8,0.9,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,56.000000000004775,2.623188405797379,0.4725207638808583,-30.49999999999841,9,6.222222222222753,0.4444444444444444,6.222222222222753,195,16.000000000001364,4.200000000001728,0.549460897505858,-4.999999999997726,3,5.333333333333788,0.6666666666666666,5.333333333333788,81,1.162829106160506,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,509.99999999995566,3.5972657820684555,1.9847509456229973,10.1764705882353,0.5173617879601176,1.718354538809188,improved,False
MGC,regime_filtered_vol_30_70_vq0p975_bf0p5_ra1p5,regime_filtered_vol_30_70_vq0p975_bf0p5_ra1p5,regime_filtered,1h,0.975,50,0.5,1.5,,,0.3,0.7,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,13.500000000060481,1.0184804928132258,0.02090908502550782,-280.49999999996317,75,0.18000000000080643,0.56,0.18000000000080643,203,349.5000000000232,1.56189710610938,0.3360119615430798,-331.50000000000546,35,9.985714285714948,0.42857142857142855,9.985714285714948,83,16.070141813147995,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,265.9999999999127,0.5242080968563383,0.27207622812192467,9.295631641085937,16.119495014997575,1.6884284433476786,improved,True
MGC,regime_filtered_vol_30_70_vq0p975_bf0p5_ra1p2,regime_filtered_vol_30_70_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.3,0.7,,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,18.50000000006503,1.0239792611796066,0.027968224329090668,-317.4999999999591,81,0.22839506172919788,0.5432098765432098,0.22839506172919788,234,349.5000000000232,1.56189710610938,0.3360119615430798,-331.50000000000546,35,9.985714285714948,0.42857142857142855,9.985714285714948,92,12.01406130004409,83.5000000001105,1.0376890092530417,0.06393573342115512,0.6900826446290125,121,-0.04935320184958042,265.9999999999127,0.5242080968563383,0.27207622812192467,9.295631641085937,12.063414501893671,1.688428443333001,improved,True
M2K,regime_filtered_stack_ema50_medium_vol30_70_comp0p8_vq0p95_bf0p5_ra1p2,regime_filtered_stack_ema50_medium_vol30_70_comp0p8_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.3,0.7,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,5.500000000001819,1.2619047619048598,0.08913129775877754,-20.99999999999909,4,1.3750000000004547,0.5,1.3750000000004547,251,1.4999999999986358,inf,0.6934810960180178,0.0,1,1.4999999999986358,1.0,1.4999999999986358,102,7.7804442822636295,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,495.49999999995293,inf,2.1287711441351567,6.343137254900149,7.134976964063241,1.6870757024364236,improved,False
M2K,regime_filtered_stack_ema50_medium_vol30_70_comp0p8_vq0p975_bf0p5_ra1p2,regime_filtered_stack_ema50_medium_vol30_70_comp0p8_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,0.8,next_open,,,fixed_rr,1.0,,2,0.5,all_rth,v2,5.500000000001819,1.2619047619048598,0.08913129775877754,-20.99999999999909,4,1.3750000000004547,0.5,1.3750000000004547,182,1.4999999999986358,inf,0.6934810960180178,0.0,1,1.4999999999986358,1.0,1.4999999999986358,76,7.7804442822636295,-493.9999999999543,0.602734217933272,-1.4352900481171391,-4.843137254901513,102,0.6454673182003885,495.49999999995293,inf,2.1287711441351567,6.343137254900149,7.134976964063241,1.6870757024364236,improved,False
