trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,overlay_variant,overlay_family,overlay_exit_reason,overlay_state_pre,day_trade_number,net_pnl_r
610,2023-04-12,short,1,2023-04-12 10:56:00-04:00,13015.0,13181.5,12682.0,2023-04-12 16:00:00-04:00,12957.75,time_exit,,,,334.74,334.74,334.74,13015.0,,57.25,229.0,114.5,1.24,113.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.3383521539104977
611,2023-04-13,long,1,2023-04-13 10:06:00-04:00,13081.5,13019.25,13206.0,2023-04-13 14:14:00-04:00,13205.75,target,,,,126.24,126.24,126.24,13081.5,,124.25,497.0,248.5,1.24,247.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9586501901140685
612,2023-04-14,short,1,2023-04-14 10:33:00-04:00,13132.0,13251.75,12892.5,2023-04-14 16:00:00-04:00,13183.0,time_exit,,,,241.24,241.24,241.24,13132.0,,-51.0,-204.0,-102.0,1.24,-103.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.42795556292488807
613,2023-04-17,short,1,2023-04-17 10:39:00-04:00,13124.5,13206.5,12960.5,2023-04-17 16:00:00-04:00,13192.0,time_exit,,,,165.74,165.74,165.74,13124.5,,-67.5,-270.0,-135.0,1.24,-136.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.8220103777000121
614,2023-04-18,short,1,2023-04-18 10:02:00-04:00,13238.0,13298.25,13117.5,2023-04-18 16:00:00-04:00,13155.5,time_exit,,,,122.24,122.24,122.24,13238.0,,82.5,330.0,165.0,1.24,163.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.3396596858638743
615,2023-04-20,long,1,2023-04-20 10:08:00-04:00,13127.0,13045.25,13290.5,2023-04-20 15:16:00-04:00,13045.0,stop,,,,165.24,165.24,165.24,13127.0,,-82.0,-328.0,-164.0,1.24,-165.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
616,2023-04-21,short,1,2023-04-21 10:02:00-04:00,12991.5,13074.5,12825.5,2023-04-21 10:26:00-04:00,13074.75,stop,,,,167.74,167.74,167.74,12991.5,,-83.25,-333.0,-166.5,1.24,-167.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
617,2023-04-24,short,1,2023-04-24 10:37:00-04:00,13050.5,13134.5,12882.5,2023-04-24 16:00:00-04:00,13062.5,time_exit,,,,169.74,169.74,169.74,13050.5,,-12.0,-48.0,-24.0,1.24,-25.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.14869800871921762
618,2023-04-25,short,1,2023-04-25 10:11:00-04:00,12960.75,13016.0,12850.25,2023-04-25 14:08:00-04:00,12850.5,target,,,,112.24,112.24,112.24,12960.75,,110.25,441.0,220.5,1.24,219.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9534925160370635
619,2023-04-26,long,1,2023-04-26 10:07:00-04:00,12966.25,12898.5,13101.75,2023-04-26 10:22:00-04:00,12898.25,stop,,,,137.24,137.24,137.24,12966.25,,-68.0,-272.0,-136.0,1.24,-137.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
620,2023-04-27,long,1,2023-04-27 10:14:00-04:00,13065.0,13012.75,13169.5,2023-04-27 12:46:00-04:00,13169.25,target,,,,106.24,106.24,106.24,13065.0,,104.25,417.0,208.5,1.24,207.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9508659638554218
621,2023-04-28,long,1,2023-04-28 10:11:00-04:00,13252.0,13172.0,13412.0,2023-04-28 16:00:00-04:00,13332.25,time_exit,,,,161.74,161.74,161.74,13252.0,,80.25,321.0,160.5,1.24,159.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.9846667491034994
622,2023-05-01,short,1,2023-05-01 10:26:00-04:00,13283.75,13328.5,13194.25,2023-05-01 11:00:00-04:00,13328.75,stop,,,,91.24,91.24,91.24,13283.75,,-45.0,-180.0,-90.0,1.24,-91.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
623,2023-05-02,short,1,2023-05-02 10:10:00-04:00,13264.5,13313.75,13166.0,2023-05-02 10:37:00-04:00,13166.25,target,,,,100.24,100.24,100.24,13264.5,,98.25,393.0,196.5,1.24,195.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.947924980047885
624,2023-05-04,short,1,2023-05-04 10:18:00-04:00,13021.0,13087.0,12889.0,2023-05-04 11:09:00-04:00,13087.25,stop,,,,133.74,133.74,133.74,13021.0,,-66.25,-265.0,-132.5,1.24,-133.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
625,2023-05-05,long,1,2023-05-05 10:01:00-04:00,13194.75,13123.75,13336.75,2023-05-05 14:45:00-04:00,13336.5,target,,,,143.74,143.74,143.74,13194.75,,141.75,567.0,283.5,1.24,282.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9636844302212326
626,2023-05-10,long,1,2023-05-10 10:07:00-04:00,13421.5,13321.0,13622.5,2023-05-10 10:46:00-04:00,13320.75,stop,,,,202.74,202.74,202.74,13421.5,,-100.75,-403.0,-201.5,1.24,-202.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
627,2023-05-11,short,1,2023-05-11 10:40:00-04:00,13370.75,13434.0,13244.25,2023-05-11 11:28:00-04:00,13434.25,stop,,,,128.24,128.24,128.24,13370.75,,-63.5,-254.0,-127.0,1.24,-128.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
628,2023-05-12,short,1,2023-05-12 10:02:00-04:00,13424.75,13487.75,13298.75,2023-05-12 16:00:00-04:00,13393.0,time_exit,,,,127.74,127.74,127.74,13424.75,,31.75,127.0,63.5,1.24,62.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.48739627368091437
629,2023-05-15,short,1,2023-05-15 10:07:00-04:00,13368.75,13428.75,13248.75,2023-05-15 11:19:00-04:00,13429.0,stop,,,,121.74,121.74,121.74,13368.75,,-60.25,-241.0,-120.5,1.24,-121.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
630,2023-05-18,long,1,2023-05-18 10:07:00-04:00,13729.0,13652.25,13882.5,2023-05-18 15:45:00-04:00,13882.25,target,,,,155.24,155.24,155.24,13729.0,,153.25,613.0,306.5,1.24,305.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9663746457098683
631,2023-05-19,short,1,2023-05-19 10:03:00-04:00,13871.25,13929.5,13754.75,2023-05-19 16:00:00-04:00,13856.25,time_exit,,,,118.24,118.24,118.24,13871.25,,15.0,60.0,30.0,1.24,28.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.24323410013531802
632,2023-05-24,short,1,2023-05-24 10:05:00-04:00,13617.0,13675.5,13500.0,2023-05-24 15:20:00-04:00,13675.75,stop,,,,118.74,118.74,118.74,13617.0,,-58.75,-235.0,-117.5,1.24,-118.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
633,2023-05-26,long,1,2023-05-26 10:01:00-04:00,14141.75,14014.25,14396.75,2023-05-26 16:00:00-04:00,14342.25,time_exit,,,,256.74,256.74,256.74,14141.75,,200.5,802.0,401.0,1.24,399.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.5570616187582769
634,2023-05-30,short,1,2023-05-30 10:01:00-04:00,14419.0,14560.25,14136.5,2023-05-30 16:00:00-04:00,14400.5,time_exit,,,,284.24,284.24,284.24,14419.0,,18.5,74.0,37.0,1.24,35.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.12580917534477906
635,2023-05-31,short,1,2023-05-31 10:15:00-04:00,14323.5,14412.75,14145.0,2023-05-31 16:00:00-04:00,14310.0,time_exit,,,,180.24,180.24,180.24,14323.5,,13.5,54.0,27.0,1.24,25.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.14292055037727475
636,2023-06-01,long,1,2023-06-01 10:01:00-04:00,14328.25,14251.5,14481.75,2023-06-01 13:53:00-04:00,14481.5,target,,,,155.24,155.24,155.24,14328.25,,153.25,613.0,306.5,1.24,305.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9663746457098683
637,2023-06-05,long,1,2023-06-05 10:53:00-04:00,14653.0,14567.25,14824.5,2023-06-05 14:33:00-04:00,14567.0,stop,,,,173.24,173.24,173.24,14653.0,,-86.0,-344.0,-172.0,1.24,-173.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
638,2023-06-06,long,1,2023-06-06 10:11:00-04:00,14568.5,14504.5,14696.5,2023-06-06 16:00:00-04:00,14584.5,time_exit,,,,129.74,129.74,129.74,14568.5,,16.0,64.0,32.0,1.24,30.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.23708956374287035
639,2023-06-07,short,1,2023-06-07 10:16:00-04:00,14573.25,14676.0,14367.75,2023-06-07 13:19:00-04:00,14368.0,target,,,,207.24,207.24,207.24,14573.25,,205.25,821.0,410.5,1.24,409.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.97481181239143
640,2023-06-08,long,1,2023-06-08 10:06:00-04:00,14404.25,14327.5,14557.75,2023-06-08 16:00:00-04:00,14496.0,time_exit,,,,155.24,155.24,155.24,14404.25,,91.75,367.0,183.5,1.24,182.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.1740530791033237
641,2023-06-09,long,1,2023-06-09 10:06:00-04:00,14671.5,14556.0,14902.5,2023-06-09 11:28:00-04:00,14555.75,stop,,,,232.74,232.74,232.74,14671.5,,-115.75,-463.0,-231.5,1.24,-232.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
642,2023-06-12,short,1,2023-06-12 10:06:00-04:00,14588.5,14638.0,14489.5,2023-06-12 10:45:00-04:00,14638.25,stop,,,,100.74,100.74,100.74,14588.5,,-49.75,-199.0,-99.5,1.24,-100.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
643,2023-06-13,short,1,2023-06-13 10:08:00-04:00,14824.75,14945.5,14583.25,2023-06-13 16:00:00-04:00,14906.0,time_exit,,,,243.24,243.24,243.24,14824.75,,-81.25,-325.0,-162.5,1.24,-163.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.6731623088307844
644,2023-06-14,long,1,2023-06-14 10:05:00-04:00,14941.5,14868.0,15088.5,2023-06-14 14:01:00-04:00,14867.75,stop,,,,148.74,148.74,148.74,14941.5,,-73.75,-295.0,-147.5,1.24,-148.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
645,2023-06-15,long,1,2023-06-15 10:07:00-04:00,15048.75,14930.25,15285.75,2023-06-15 16:00:00-04:00,15189.75,time_exit,,,,238.74,238.74,238.74,15048.75,,141.0,564.0,282.0,1.24,280.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.176007372036525
646,2023-06-20,short,1,2023-06-20 10:16:00-04:00,15198.0,15310.75,14972.5,2023-06-20 16:00:00-04:00,15243.75,time_exit,,,,227.24,227.24,227.24,15198.0,,-45.75,-183.0,-91.5,1.24,-92.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.4081147685266678
647,2023-06-21,short,1,2023-06-21 10:01:00-04:00,15108.25,15219.75,14885.25,2023-06-21 16:00:00-04:00,15057.75,time_exit,,,,224.74,224.74,224.74,15108.25,,50.5,202.0,101.0,1.24,99.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.44389071816321085
648,2023-06-22,long,1,2023-06-22 10:12:00-04:00,15110.75,14963.5,15405.25,2023-06-22 16:00:00-04:00,15213.25,time_exit,,,,296.24,296.24,296.24,15110.75,,102.5,410.0,205.0,1.24,203.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.6878206859303267
649,2023-06-23,long,1,2023-06-23 12:17:00-04:00,15097.5,14984.25,15324.0,2023-06-23 16:00:00-04:00,15059.25,time_exit,,,,228.24,228.24,228.24,15097.5,,-38.25,-153.0,-76.5,1.24,-77.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.3406063792499123
650,2023-06-26,long,1,2023-06-26 10:02:00-04:00,15147.75,15023.75,15395.75,2023-06-26 11:06:00-04:00,15023.5,stop,,,,249.74,249.74,249.74,15147.75,,-124.25,-497.0,-248.5,1.24,-249.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
651,2023-06-27,short,1,2023-06-27 10:13:00-04:00,14892.75,14971.25,14735.75,2023-06-27 11:28:00-04:00,14971.5,stop,,,,158.74,158.74,158.74,14892.75,,-78.75,-315.0,-157.5,1.24,-158.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
652,2023-06-28,long,1,2023-06-28 10:19:00-04:00,15112.5,15025.0,15287.5,2023-06-28 16:00:00-04:00,15157.5,time_exit,,,,176.74,176.74,176.74,15112.5,,45.0,180.0,90.0,1.24,88.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5022066312096866
653,2023-06-29,short,1,2023-06-29 10:08:00-04:00,15065.0,15145.25,14904.5,2023-06-29 16:00:00-04:00,15104.5,time_exit,,,,162.24,162.24,162.24,15065.0,,-39.5,-158.0,-79.0,1.24,-80.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.4945759368836291
654,2023-06-30,long,1,2023-06-30 10:06:00-04:00,15335.0,15237.75,15529.5,2023-06-30 16:00:00-04:00,15315.0,time_exit,,,,196.24,196.24,196.24,15335.0,,-20.0,-80.0,-40.0,1.24,-41.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.21015083571137383
655,2023-07-03,short,1,2023-07-03 10:37:00-04:00,15333.5,15390.25,15220.0,2023-07-03 18:00:00-04:00,15345.5,time_exit,,,,115.24,115.24,115.24,15333.5,,-12.0,-48.0,-24.0,1.24,-25.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.2190211732037487
656,2023-07-05,long,1,2023-07-05 10:17:00-04:00,15404.0,15292.0,15628.0,2023-07-05 16:00:00-04:00,15358.75,time_exit,,,,225.74,225.74,225.74,15404.0,,-45.25,-181.0,-90.5,1.24,-91.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.4063967396119429
657,2023-07-06,short,1,2023-07-06 10:05:00-04:00,15128.0,15214.5,14955.0,2023-07-06 12:35:00-04:00,15214.75,stop,,,,174.74,174.74,174.74,15128.0,,-86.75,-347.0,-173.5,1.24,-174.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
658,2023-07-07,short,1,2023-07-07 10:35:00-04:00,15184.0,15276.25,14999.5,2023-07-07 11:58:00-04:00,15276.5,stop,,,,186.24,186.24,186.24,15184.0,,-92.5,-370.0,-185.0,1.24,-186.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
659,2023-07-10,short,1,2023-07-10 12:03:00-04:00,15076.25,15215.0,14798.75,2023-07-10 16:00:00-04:00,15193.25,time_exit,,,,279.24,279.24,279.24,15076.25,,-117.0,-468.0,-234.0,1.24,-235.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.8424294513679988
660,2023-07-11,short,1,2023-07-11 10:05:00-04:00,15132.75,15234.25,14929.75,2023-07-11 11:59:00-04:00,15234.5,stop,,,,204.74,204.74,204.74,15132.75,,-101.75,-407.0,-203.5,1.24,-204.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
661,2023-07-12,long,1,2023-07-12 10:09:00-04:00,15472.75,15407.5,15603.25,2023-07-12 11:39:00-04:00,15407.25,stop,,,,132.24,132.24,132.24,15472.75,,-65.5,-262.0,-131.0,1.24,-132.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
662,2023-07-14,long,1,2023-07-14 10:10:00-04:00,15812.5,15720.5,15996.5,2023-07-14 14:25:00-04:00,15720.25,stop,,,,185.74,185.74,185.74,15812.5,,-92.25,-369.0,-184.5,1.24,-185.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
663,2023-07-19,short,1,2023-07-19 10:16:00-04:00,15973.25,16038.75,15842.25,2023-07-19 10:43:00-04:00,16039.0,stop,,,,132.74,132.74,132.74,15973.25,,-65.75,-263.0,-131.5,1.24,-132.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
664,2023-07-20,short,1,2023-07-20 10:04:00-04:00,15825.5,15895.5,15685.5,2023-07-20 12:35:00-04:00,15685.75,target,,,,141.74,141.74,141.74,15825.5,,139.75,559.0,279.5,1.24,278.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9631720050797232
665,2023-07-21,short,1,2023-07-21 10:01:00-04:00,15620.5,15720.0,15421.5,2023-07-21 16:00:00-04:00,15546.0,time_exit,,,,200.74,200.74,200.74,15620.5,,74.5,298.0,149.0,1.24,147.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.7360765168875161
666,2023-07-26,short,1,2023-07-26 10:56:00-04:00,15559.25,15639.5,15398.75,2023-07-26 14:39:00-04:00,15639.75,stop,,,,162.24,162.24,162.24,15559.25,,-80.5,-322.0,-161.0,1.24,-162.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
667,2023-07-27,short,1,2023-07-27 10:26:00-04:00,15802.75,15904.5,15599.25,2023-07-27 14:34:00-04:00,15599.5,target,,,,205.24,205.24,205.24,15802.75,,203.25,813.0,406.5,1.24,405.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9745663613330733
668,2023-07-28,long,1,2023-07-28 10:03:00-04:00,15821.75,15715.0,16035.25,2023-07-28 16:00:00-04:00,15836.5,time_exit,,,,215.24,215.24,215.24,15821.75,,14.75,59.0,29.5,1.24,28.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.13129529827169673
669,2023-08-01,short,1,2023-08-01 10:15:00-04:00,15755.5,15809.5,15647.5,2023-08-01 10:36:00-04:00,15809.75,stop,,,,109.74,109.74,109.74,15755.5,,-54.25,-217.0,-108.5,1.24,-109.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
670,2023-08-02,short,1,2023-08-02 10:07:00-04:00,15578.5,15669.25,15397.0,2023-08-02 16:00:00-04:00,15466.75,time_exit,,,,183.24,183.24,183.24,15578.5,,111.75,447.0,223.5,1.24,222.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.212944771883868
671,2023-08-03,long,1,2023-08-03 10:02:00-04:00,15461.0,15350.5,15682.0,2023-08-03 16:00:00-04:00,15432.5,time_exit,,,,222.74,222.74,222.74,15461.0,,-28.5,-114.0,-57.0,1.24,-58.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.26147077309868005
672,2023-08-04,short,1,2023-08-04 10:03:00-04:00,15426.75,15584.5,15111.25,2023-08-04 12:25:00-04:00,15584.75,stop,,,,317.24,317.24,317.24,15426.75,,-158.0,-632.0,-316.0,1.24,-317.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
673,2023-08-07,short,1,2023-08-07 10:01:00-04:00,15369.5,15473.75,15161.0,2023-08-07 15:50:00-04:00,15474.0,stop,,,,210.24,210.24,210.24,15369.5,,-104.5,-418.0,-209.0,1.24,-210.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
674,2023-08-08,short,1,2023-08-08 10:02:00-04:00,15267.25,15380.0,15041.75,2023-08-08 16:00:00-04:00,15356.25,time_exit,,,,227.24,227.24,227.24,15267.25,,-89.0,-356.0,-178.0,1.24,-179.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.788769582819926
675,2023-08-09,short,1,2023-08-09 10:22:00-04:00,15259.75,15369.5,15040.25,2023-08-09 16:00:00-04:00,15193.75,time_exit,,,,221.24,221.24,221.24,15259.75,,66.0,264.0,132.0,1.24,130.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.5910323630446573
676,2023-08-10,long,1,2023-08-10 10:01:00-04:00,15431.0,15272.75,15747.5,2023-08-10 11:20:00-04:00,15272.5,stop,,,,318.24,318.24,318.24,15431.0,,-158.5,-634.0,-317.0,1.24,-318.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
677,2023-08-11,long,1,2023-08-11 10:16:00-04:00,15146.5,15051.5,15336.5,2023-08-11 11:33:00-04:00,15051.25,stop,,,,191.74,191.74,191.74,15146.5,,-95.25,-381.0,-190.5,1.24,-191.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
678,2023-08-14,long,1,2023-08-14 10:05:00-04:00,15130.5,15035.75,15320.0,2023-08-14 16:00:00-04:00,15269.25,time_exit,,,,191.24,191.24,191.24,15130.5,,138.75,555.0,277.5,1.24,276.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.4445722652164819
679,2023-08-15,short,1,2023-08-15 10:01:00-04:00,15174.25,15259.75,15003.25,2023-08-15 16:00:00-04:00,15107.25,time_exit,,,,172.74,172.74,172.74,15174.25,,67.0,268.0,134.0,1.24,132.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.7685538960287136
680,2023-08-16,long,1,2023-08-16 10:19:00-04:00,15133.75,15050.25,15300.75,2023-08-16 11:50:00-04:00,15050.0,stop,,,,168.74,168.74,168.74,15133.75,,-83.75,-335.0,-167.5,1.24,-168.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
681,2023-08-17,short,1,2023-08-17 10:13:00-04:00,14901.0,15008.5,14686.0,2023-08-17 16:00:00-04:00,14769.0,time_exit,,,,216.74,216.74,216.74,14901.0,,132.0,528.0,264.0,1.24,262.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.2123281350927377
682,2023-08-18,short,1,2023-08-18 10:18:00-04:00,14618.0,14697.5,14459.0,2023-08-18 10:40:00-04:00,14697.75,stop,,,,160.74,160.74,160.74,14618.0,,-79.75,-319.0,-159.5,1.24,-160.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
683,2023-08-21,long,1,2023-08-21 10:05:00-04:00,14916.0,14805.0,15138.0,2023-08-21 11:10:00-04:00,14804.75,stop,,,,223.74,223.74,223.74,14916.0,,-111.25,-445.0,-222.5,1.24,-223.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
684,2023-08-22,short,1,2023-08-22 10:32:00-04:00,14989.25,15092.75,14782.25,2023-08-22 16:00:00-04:00,14963.0,time_exit,,,,208.74,208.74,208.74,14989.25,,26.25,105.0,52.5,1.24,51.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.24556864999520933
685,2023-08-23,long,1,2023-08-23 10:10:00-04:00,15106.25,14998.75,15321.25,2023-08-23 16:00:00-04:00,15199.25,time_exit,,,,216.74,216.74,216.74,15106.25,,93.0,372.0,186.0,1.24,184.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.8524499400203007
686,2023-08-24,short,1,2023-08-24 10:08:00-04:00,15182.75,15340.0,14868.25,2023-08-24 15:47:00-04:00,14868.5,target,,,,316.24,316.24,316.24,15182.75,,314.25,1257.0,628.5,1.24,627.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9834935492031367
687,2023-08-25,long,1,2023-08-25 10:03:00-04:00,14957.75,14891.5,15090.25,2023-08-25 10:08:00-04:00,14891.25,stop,,,,134.24,134.24,134.24,14957.75,,-66.5,-266.0,-133.0,1.24,-134.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
688,2023-08-28,short,1,2023-08-28 11:43:00-04:00,14997.0,15127.25,14736.5,2023-08-28 16:00:00-04:00,15089.75,time_exit,,,,262.24,262.24,262.24,14997.0,,-92.75,-371.0,-185.5,1.24,-186.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.7120957901159244
689,2023-08-29,long,1,2023-08-29 10:01:00-04:00,15203.0,15061.75,15485.5,2023-08-29 16:00:00-04:00,15417.5,time_exit,,,,284.24,284.24,284.24,15203.0,,214.5,858.0,429.0,1.24,427.76,max_trades_1,block_3_sequence_logic,,neutral,1,1.5049254151421334
690,2023-08-30,long,1,2023-08-30 10:02:00-04:00,15484.5,15386.0,15681.5,2023-08-30 10:26:00-04:00,15385.75,stop,,,,198.74,198.74,198.74,15484.5,,-98.75,-395.0,-197.5,1.24,-198.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
691,2023-08-31,long,1,2023-08-31 10:01:00-04:00,15571.0,15488.25,15736.5,2023-08-31 16:00:00-04:00,15540.0,time_exit,,,,167.24,167.24,167.24,15571.0,,-31.0,-124.0,-62.0,1.24,-63.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.3781392011480507
692,2023-09-01,short,1,2023-09-01 10:57:00-04:00,15491.25,15652.5,15168.75,2023-09-01 16:00:00-04:00,15516.0,time_exit,,,,324.24,324.24,324.24,15491.25,,-24.75,-99.0,-49.5,1.24,-50.74,max_trades_1,block_3_sequence_logic,,neutral,1,-0.1564890204786578
693,2023-09-05,long,1,2023-09-05 10:25:00-04:00,15511.0,15445.25,15642.5,2023-09-05 16:00:00-04:00,15538.0,time_exit,,,,133.24,133.24,133.24,15511.0,,27.0,108.0,54.0,1.24,52.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.39597718402882015
694,2023-09-06,short,1,2023-09-06 10:01:00-04:00,15452.75,15514.75,15328.75,2023-09-06 12:31:00-04:00,15329.0,target,,,,125.74,125.74,125.74,15452.75,,123.75,495.0,247.5,1.24,246.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.9584857642754891
695,2023-09-07,long,1,2023-09-07 10:41:00-04:00,15252.5,15157.0,15443.5,2023-09-07 16:00:00-04:00,15266.75,time_exit,,,,192.74,192.74,192.74,15252.5,,14.25,57.0,28.5,1.24,27.26,max_trades_1,block_3_sequence_logic,,neutral,1,0.14143405624156896
696,2023-09-08,long,1,2023-09-08 10:07:00-04:00,15382.25,15270.0,15606.75,2023-09-08 14:59:00-04:00,15269.75,stop,,,,226.24,226.24,226.24,15382.25,,-112.5,-450.0,-225.0,1.24,-226.24,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
697,2023-09-11,short,1,2023-09-11 10:13:00-04:00,15343.25,15448.75,15132.25,2023-09-11 13:31:00-04:00,15449.0,stop,,,,212.74,212.74,212.74,15343.25,,-105.75,-423.0,-211.5,1.24,-212.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
698,2023-09-12,short,1,2023-09-12 10:28:00-04:00,15387.25,15461.75,15238.25,2023-09-12 16:00:00-04:00,15305.0,time_exit,,,,150.74,150.74,150.74,15387.25,,82.25,329.0,164.5,1.24,163.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.08305691919862
699,2023-09-13,short,1,2023-09-13 10:06:00-04:00,15298.0,15367.5,15159.0,2023-09-13 10:40:00-04:00,15367.75,stop,,,,140.74,140.74,140.74,15298.0,,-69.75,-279.0,-139.5,1.24,-140.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
700,2023-09-14,long,1,2023-09-14 10:45:00-04:00,15450.75,15341.25,15669.75,2023-09-14 16:00:00-04:00,15482.75,time_exit,,,,220.74,220.74,220.74,15450.75,,32.0,128.0,64.0,1.24,62.76,max_trades_1,block_3_sequence_logic,,neutral,1,0.28431639032345746
701,2023-09-18,long,1,2023-09-18 10:18:00-04:00,15435.5,15342.75,15621.0,2023-09-18 16:00:00-04:00,15418.0,time_exit,,,,187.24,187.24,187.24,15435.5,,-17.5,-70.0,-35.0,1.24,-36.24,max_trades_1,block_3_sequence_logic,,neutral,1,-0.1935483870967742
702,2023-09-19,short,1,2023-09-19 10:01:00-04:00,15298.25,15373.75,15147.25,2023-09-19 13:47:00-04:00,15374.0,stop,,,,152.74,152.74,152.74,15298.25,,-75.75,-303.0,-151.5,1.24,-152.74,max_trades_1,block_3_sequence_logic,,neutral,1,-1.0
703,2023-09-20,short,1,2023-09-20 10:15:00-04:00,15372.75,15435.75,15246.75,2023-09-20 15:14:00-04:00,15247.0,target,,,,127.74,127.74,127.74,15372.75,,125.75,503.0,251.5,1.24,250.26,max_trades_1,block_3_sequence_logic,,neutral,1,1.959135744480977
