session_date,orb_daily_pnl_usd,orb_return,orb_daily_trade_count,pullback_daily_pnl_usd,pullback_return,pullback_daily_trade_count,phase,benchmark_return
2020-08-12,267.0,0.005377156148989518,1,0.0,0.0,0.0,is,0.018512154329048958
2020-08-13,0.0,0.0,0,0.0,0.0,0.0,is,0.00785063547407483
2020-08-14,0.0,0.0,0,711.0,0.01359319728346357,1.0,is,-0.0049325953039907056
2020-08-17,0.0,0.0,0,0.0,0.0,0.0,is,0.013099163358230692
2020-08-18,0.0,0.0,0,0.0,0.0,0.0,is,0.011689950627670642
2020-08-19,0.0,0.0,0,0.0,0.0,0.0,is,-0.014553014553014498
2020-08-20,246.5,0.004937752271065573,1,0.0,0.0,0.0,is,0.021918720852764917
2020-08-21,0.0,0.0,0,0.0,0.0,0.0,is,0.005106808353434689
2020-08-24,0.0,0.0,0,0.0,0.0,0.0,is,0.00977255037619984
2020-08-25,68.0,0.0013554457024398023,1,0.0,0.0,0.0,is,0.005674032202809265
2020-08-26,0.0,0.0,0,0.0,0.0,0.0,is,0.0189060869935489
2020-08-27,0.0,0.0,0,0.0,0.0,0.0,is,0.0036358317487514835
2020-08-28,0.0,0.0,0,0.0,0.0,0.0,is,-0.0003331181944994377
2020-08-31,0.0,0.0,0,0.0,0.0,0.0,is,0.012766843694678842
2020-09-01,101.5,0.0020204634126920933,1,0.0,0.0,0.0,is,0.018446162704614633
2020-09-02,0.0,0.0,0,266.34999999999854,0.00502390054431088,1.0,is,0.000969207470974176
2020-09-03,0.0,0.0,0,-126.0,-0.002364735044106532,1.0,is,-0.06047646904564985
2020-09-04,0.0,0.0,0,0.0,0.0,0.0,is,-0.00886741814278047
2020-09-07,0.0,0.0,0,0.0,0.0,0.0,is,-0.003942636800831845
2020-09-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.030926489778164368
2020-09-09,0.0,0.0,0,0.0,0.0,0.0,is,0.019412900040396863
2020-09-10,0.0,0.0,0,0.0,0.0,0.0,is,-0.009466569799440827
2020-09-11,0.0,0.0,0,0.0,0.0,0.0,is,-0.015580201364656765
2020-09-14,-171.5,-0.003407002731561957,1,0.0,0.0,0.0,is,0.02070351304976059
2020-09-15,-232.0,-0.004624646174699996,1,0.0,0.0,0.0,is,0.01798314494901465
2020-09-16,0.0,0.0,0,0.0,0.0,0.0,is,-0.03250619269045241
2020-09-17,0.0,0.0,0,0.0,0.0,0.0,is,-0.0032789830660737707
2020-09-21,0.0,0.0,0,0.0,0.0,0.0,is,-0.011739522307345651
2020-09-22,0.0,0.0,0,0.0,0.0,0.0,is,0.012950591668756672
2020-09-23,0.0,0.0,0,0.0,0.0,0.0,is,-0.026853039818128588
2020-09-24,0.0,0.0,0,0.0,0.0,0.0,is,0.011611231900818808
2020-09-25,0.0,0.0,0,0.0,0.0,0.0,is,0.018451618803731584
2020-09-28,0.0,0.0,0,0.0,0.0,0.0,is,0.02469523830904974
2020-09-29,0.0,0.0,0,0.0,0.0,0.0,is,-0.012970225445303796
2020-09-30,282.0,0.005647454640124965,1,0.0,0.0,0.0,is,0.01769106124170383
2020-10-01,0.0,0.0,0,0.0,0.0,0.0,is,0.008222823242017174
2020-10-02,0.0,0.0,0,1035.5999999999913,0.01948193955914477,1.0,is,-0.026133044889129264
2020-10-05,180.0,0.003584514895650789,1,0.0,0.0,0.0,is,0.0174378568096496
2020-10-06,0.0,0.0,0,0.0,0.0,0.0,is,-0.014366184882756206
2020-10-07,0.0,0.0,0,0.0,0.0,0.0,is,0.019360269360269466
2020-10-08,0.0,0.0,0,0.0,0.0,0.0,is,0.007931678908253303
2020-10-09,0.0,0.0,0,0.0,0.0,0.0,is,0.011081646292822711
2020-10-12,0.0,0.0,0,0.0,0.0,0.0,is,0.028829136192080496
2020-10-13,0.0,0.0,0,0.0,0.0,0.0,is,0.008000165806545168
2020-10-14,0.0,0.0,0,-147.0,-0.0027125512236235542,1.0,is,-0.023110928343785364
2020-10-15,0.0,0.0,0,0.0,0.0,0.0,is,-0.001662772831554804
2020-10-16,0.0,0.0,0,0.0,0.0,0.0,is,-0.005460448642266802
2020-10-19,0.0,0.0,0,0.0,0.0,0.0,is,-0.006550357195853507
2020-10-20,-188.0,-0.0037304547979998414,1,0.0,0.0,0.0,is,0.0011522703994537586
2020-10-21,-199.5,-0.003973470363288719,1,0.0,0.0,0.0,is,-0.010187987552751632
2020-10-22,0.0,0.0,0,0.0,0.0,0.0,is,0.005211024978466927
2020-10-23,0.0,0.0,0,0.0,0.0,0.0,is,-8.56861316995694e-05
2020-10-26,0.0,0.0,0,0.0,0.0,0.0,is,-0.015103474870388656
2020-10-27,0.0,0.0,0,0.0,0.0,0.0,is,0.0037413264307311067
2020-10-28,0.0,0.0,0,-141.0,-0.002608911653647551,1.0,is,-0.025289847220717254
2020-10-29,300.0,0.005998980173370527,1,0.0,0.0,0.0,is,-0.0036239939525990472
2020-10-30,0.0,0.0,0,-132.5,-0.0024580496720822613,1.0,is,-0.010398304139239145
2020-11-02,-169.0,-0.003359273283838715,1,0.0,0.0,0.0,is,-0.0015783895916480217
2020-11-03,390.0,0.00777829854705372,1,0.0,0.0,0.0,is,0.0427064748526389
2020-11-04,0.0,0.0,0,0.0,0.0,0.0,is,0.034178037686809715
2020-11-05,-225.5,-0.004462739587765563,1,0.0,0.0,0.0,is,-0.0008167881377230124
2020-11-06,0.0,0.0,0,0.0,0.0,0.0,is,0.014106353098995994
2020-11-09,0.0,0.0,0,0.0,0.0,0.0,is,-0.030259187301062362
2020-11-10,0.0,0.0,0,1280.8499999999913,0.02382000677861754,1.0,is,-0.00556289696918022
2020-11-11,118.5,0.0023556774809160306,1,0.0,0.0,0.0,is,0.012195383329403953
2020-11-12,0.0,0.0,0,0.0,0.0,0.0,is,0.00482784906619238
2020-11-13,0.0,0.0,0,0.0,0.0,0.0,is,0.0070383950773380555
2020-11-16,18.0,0.00035698348951361,1,0.0,0.0,0.0,is,0.005168661588683454
2020-11-17,0.0,0.0,0,0.0,0.0,0.0,is,-0.003018632247319686
2020-11-18,0.0,0.0,0,0.0,0.0,0.0,is,-0.00966798914178324
2020-11-19,0.0,0.0,0,0.0,0.0,0.0,is,0.012503426318341893
2020-11-20,0.0,0.0,0,0.0,0.0,0.0,is,-0.0077467721782590315
2020-11-23,-192.0,-0.0038064650429714218,1,0.0,0.0,0.0,is,0.004994963062457947
2020-11-24,0.0,0.0,0,0.0,0.0,0.0,is,0.013344192457085624
2020-11-25,0.0,0.0,0,0.0,0.0,0.0,is,0.005151983513652647
2020-11-26,0.0,0.0,0,0.0,0.0,0.0,is,-0.0018862121988724168
2020-11-27,0.0,0.0,0,0.0,0.0,0.0,is,0.008524536285767104
2020-11-30,0.0,0.0,0,-90.0,-0.0016347920067753055,1.0,is,0.008126603934987209
2020-12-01,0.0,0.0,0,0.0,0.0,0.0,is,0.0051922338727599104
2020-12-02,0.0,0.0,0,0.0,0.0,0.0,is,0.0023314708365156367
2020-12-03,-219.0,-0.004358339054897161,1,0.0,0.0,0.0,is,0.0020252656907959743
2020-12-04,0.0,0.0,0,0.0,0.0,0.0,is,0.001460847291429035
2020-12-07,17.0,0.0003397995182842123,1,0.0,0.0,0.0,is,0.004496043481736045
2020-12-08,0.0,0.0,0,249.75,0.004543976274894647,1.0,is,0.0065447890349916715
2020-12-09,0.0,0.0,0,0.0,0.0,0.0,is,-0.024269733981580277
2020-12-10,0.0,0.0,0,-129.0,-0.0023364221498253356,1.0,is,0.0026534332590641974
2020-12-11,0.0,0.0,0,0.0,0.0,0.0,is,-0.0005656451384820071
2020-12-14,-162.0,-0.003236989599672305,1,0.0,0.0,0.0,is,0.00553837446688088
2020-12-15,0.0,0.0,0,0.0,0.0,0.0,is,0.013649064265181865
2020-12-16,0.0,0.0,0,0.0,0.0,0.0,is,0.007595288145004542
2020-12-17,0.0,0.0,0,0.0,0.0,0.0,is,0.002046881458009464
2020-12-21,0.0,0.0,0,0.0,0.0,0.0,is,-0.0031229744858877195
2020-12-22,-147.0,-0.002946807124457497,1,0.0,0.0,0.0,is,0.0002955432084170706
2020-12-23,0.0,0.0,0,0.0,0.0,0.0,is,-0.00183182650830227
2020-12-24,0.0,0.0,0,0.0,0.0,0.0,is,0.002821848606835653
2020-12-28,0.0,0.0,0,0.0,0.0,0.0,is,0.012672425667565212
2020-12-29,0.0,0.0,0,0.0,0.0,0.0,is,0.0013019062238890378
2020-12-30,0.0,0.0,0,0.0,0.0,0.0,is,-0.003143799728313579
2020-12-31,0.0,0.0,0,0.0,0.0,0.0,is,0.0033483881015419215
2021-01-04,0.0,0.0,0,-138.0,-0.002505281742078523,1.0,is,-0.016181606519208414
2021-01-05,-221.5,-0.004453380246293039,1,0.0,0.0,0.0,is,-0.005009269120025195
2021-01-06,0.0,0.0,0,-140.0,-0.0025479735647742667,1.0,is,0.006877824466819948
2021-01-07,211.0,0.00426124888924792,1,0.0,0.0,0.0,is,0.020315360538593286
2021-01-08,0.0,0.0,0,953.8499999999912,0.017404235422914922,1.0,is,0.012926626922112217
2021-01-11,0.0,0.0,0,0.0,0.0,0.0,is,-0.017047294337250718
2021-01-12,0.0,0.0,0,0.0,0.0,0.0,is,0.001705228074254883
2021-01-13,55.0,0.0011060389727914413,1,0.0,0.0,0.0,is,0.0025341432274539333
2021-01-14,0.0,0.0,0,0.0,0.0,0.0,is,-0.0058851905451037245
2021-01-15,0.0,0.0,0,0.0,0.0,0.0,is,-0.008967391304347871
2021-01-18,0.0,0.0,0,0.0,0.0,0.0,is,0.013239844882290797
2021-01-19,0.0,0.0,0,0.0,0.0,0.0,is,0.007538562647388503
2021-01-20,284.0,0.005704873247358483,1,0.0,0.0,0.0,is,0.02672473332821723
2021-01-21,0.0,0.0,0,0.0,0.0,0.0,is,-0.0017938225236840966
2021-01-22,0.0,0.0,0,0.0,0.0,0.0,is,-0.00020591153291771302
2021-01-25,0.0,0.0,0,0.0,0.0,0.0,is,0.002714847406852572
2021-01-26,0.0,0.0,0,0.0,0.0,0.0,is,0.011912986649239121
2021-01-27,0.0,0.0,0,0.0,0.0,0.0,is,-0.03919325374125815
2021-01-28,0.0,0.0,0,0.0,0.0,0.0,is,-0.000537747988246351
2021-01-29,0.0,0.0,0,0.0,0.0,0.0,is,-0.010664668242347353
2021-02-01,-236.0,-0.004713777813286462,1,0.0,0.0,0.0,is,0.03507749679524541
2021-02-02,41.5,0.0008328316275336143,1,0.0,0.0,0.0,is,0.014598814080912792
2021-02-03,0.0,0.0,0,0.0,0.0,0.0,is,-0.011337155539115962
2021-02-04,0.0,0.0,0,0.0,0.0,0.0,is,0.01623734964550949
2021-02-05,0.0,0.0,0,0.0,0.0,0.0,is,0.001656695812241038
2021-02-08,0.0,0.0,0,0.0,0.0,0.0,is,0.005366167417072409
2021-02-09,-60.5,-0.0012131177125211795,1,0.0,0.0,0.0,is,0.004514961522291472
2021-02-10,0.0,0.0,0,52.0,0.000932576929750505,1.0,is,-0.005586490519343457
2021-02-11,0.0,0.0,0,0.0,0.0,0.0,is,0.0034585613116913105
2021-02-12,0.0,0.0,0,0.0,0.0,0.0,is,0.00822452403530538
2021-02-15,0.0,0.0,0,0.0,0.0,0.0,is,0.005498580136379161
2021-02-16,0.0,0.0,0,0.0,0.0,0.0,is,-0.010217481246964422
2021-02-17,0.0,0.0,0,0.0,0.0,0.0,is,-0.009341548079893847
2021-02-18,0.0,0.0,0,0.0,0.0,0.0,is,-0.0035590452952722895
2021-02-19,0.0,0.0,0,0.0,0.0,0.0,is,-0.0004971002485500975
2021-02-22,0.0,0.0,0,0.0,0.0,0.0,is,-0.01795977011494254
2021-02-23,0.0,0.0,0,0.0,0.0,0.0,is,-0.012717348489111435
2021-02-24,0.0,0.0,0,0.0,0.0,0.0,is,0.012862163959342698
2021-02-25,0.0,0.0,0,-96.0,-0.0017200763821418456,1.0,is,-0.043930072028811495
2021-02-26,-212.5,-0.0042661259561141114,1,1655.8499999999913,0.029719750213024164,1.0,is,0.013301942319011273
2021-03-01,255.0,0.005141284514652661,1,0.0,0.0,0.0,is,0.02538336431226762
2021-03-02,0.0,0.0,0,0.0,0.0,0.0,is,-0.007666307898563041
2021-03-03,0.0,0.0,0,0.0,0.0,0.0,is,-0.043175460963218115
2021-03-04,0.0,0.0,0,0.0,0.0,0.0,is,-0.013801606872961614
2021-03-05,0.0,0.0,0,-135.0,-0.002353091897389508,1.0,is,0.021113127646702923
2021-03-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.01603570511681185
2021-03-09,285.0,0.005716750077727742,1,0.0,0.0,0.0,is,0.02552935273457102
2021-03-10,0.0,0.0,0,0.0,0.0,0.0,is,0.0051079319725229055
2021-03-11,65.0,0.001296408947216211,1,0.0,0.0,0.0,is,0.017679816192219366
2021-03-12,0.0,0.0,0,0.0,0.0,0.0,is,-0.010121302567634771
2021-03-15,0.0,0.0,0,0.0,0.0,0.0,is,0.01480565166128689
2021-03-16,-142.0,-0.0028284880536217595,1,0.0,0.0,0.0,is,0.0004952097975354786
2021-03-17,0.0,0.0,0,0.0,0.0,0.0,is,0.004778312931904338
2021-03-18,0.0,0.0,0,0.0,0.0,0.0,is,-0.030655551345206478
2021-03-22,284.0,0.00567302218271526,1,0.0,0.0,0.0,is,0.018900746647902755
2021-03-23,0.0,0.0,0,0.0,0.0,0.0,is,0.0021485161810124165
2021-03-24,0.0,0.0,0,-143.0,-0.002498413376470277,1.0,is,-0.019142053176623763
2021-03-25,0.0,0.0,0,0.0,0.0,0.0,is,0.001229484202103892
2021-03-26,-141.5,-0.0028105788998023656,1,0.0,0.0,0.0,is,0.010544986745672835
2021-03-29,0.0,0.0,0,640.3500000000022,0.011215847036409295,1.0,is,-0.0016587906259041274
2021-03-30,0.0,0.0,0,0.0,0.0,0.0,is,-0.003999304468788045
2021-03-31,137.0,0.002728866225798741,1,0.0,0.0,0.0,is,0.0181758224705153
2021-04-01,0.0,0.0,0,0.0,0.0,0.0,is,0.01809903027300952
2021-04-05,248.0,0.004926401938777537,1,0.0,0.0,0.0,is,0.01611182843990333
2021-04-06,0.0,0.0,0,0.0,0.0,0.0,is,-0.0009944751381215644
2021-04-07,0.0,0.0,0,0.0,0.0,0.0,is,0.010268038196364682
2021-04-08,0.0,0.0,0,0.0,0.0,0.0,is,0.007006915679798498
2021-04-09,0.0,0.0,0,0.0,0.0,0.0,is,0.0008878902640114816
2021-04-12,0.0,0.0,0,0.0,0.0,0.0,is,-0.0003982909696574888
2021-04-13,58.0,0.0011464942971792288,1,0.0,0.0,0.0,is,0.01206215814829581
2021-04-14,0.0,0.0,0,-90.0,-0.001558882229478724,1.0,is,-0.011488904795991406
2021-04-15,0.0,0.0,0,0.0,0.0,0.0,is,0.011694847749737391
2021-04-16,0.0,0.0,0,0.0,0.0,0.0,is,0.0036683129339345477
2021-04-19,0.0,0.0,0,0.0,0.0,0.0,is,-0.007595072117527524
2021-04-20,0.0,0.0,0,114.0,0.0019776671074493444,1.0,is,-0.012881087975854744
2021-04-21,212.5,0.004195707544375778,1,-87.0,-0.0015062933194592764,1.0,is,0.012120991518945967
2021-04-22,0.0,0.0,0,0.0,0.0,0.0,is,-0.009062792203121672
2021-04-23,386.0,0.007589535878252834,1,0.0,0.0,0.0,is,0.009327139435290732
2021-04-26,0.0,0.0,0,0.0,0.0,0.0,is,0.008306065945129726
2021-04-27,0.0,0.0,0,0.0,0.0,0.0,is,-0.0034234362741601965
2021-04-28,0.0,0.0,0,0.0,0.0,0.0,is,0.003166821727617508
2021-04-29,0.0,0.0,0,-145.5,-0.0025229460206595486,1.0,is,-0.008507374841712934
2021-04-30,0.0,0.0,0,0.0,0.0,0.0,is,-0.0023204777665851717
2021-05-03,0.0,0.0,0,0.0,0.0,0.0,is,-0.008996988983646759
2021-05-04,0.0,0.0,0,-110.0,-0.0019122062644746423,1.0,is,-0.012153409504402912
2021-05-05,0.0,0.0,0,0.0,0.0,0.0,is,-0.007422277884190365
2021-05-06,0.0,0.0,0,307.8000000000029,0.005360952047956017,1.0,is,0.011708385133505361
2021-05-07,-118.0,-0.00230264120752066,1,0.0,0.0,0.0,is,0.006345829359548194
2021-05-10,0.0,0.0,0,0.0,0.0,0.0,is,-0.035319846910880304
2021-05-11,0.0,0.0,0,-69.0,-0.0011953645840326152,1.0,is,5.6676490591600626e-05
2021-05-12,0.0,0.0,0,0.0,0.0,0.0,is,-0.013790497780296618
2021-05-13,-141.0,-0.0027578113539680213,1,0.0,0.0,0.0,is,0.00988411071736417
2021-05-14,219.5,0.00430506114363606,1,0.0,0.0,0.0,is,0.016672673128354853
2021-05-17,0.0,0.0,0,0.0,0.0,0.0,is,-0.0035074626865672087
2021-05-18,0.0,0.0,0,0.0,0.0,0.0,is,-0.014060510746648713
2021-05-19,0.0,0.0,0,0.0,0.0,0.0,is,0.003683940677161379
2021-05-20,174.5,0.0034078037729953522,1,0.0,0.0,0.0,is,0.02175763882319548
2021-05-21,0.0,0.0,0,0.0,0.0,0.0,is,-0.006629015831867369
2021-05-24,93.5,0.0018197565224160918,1,0.0,0.0,0.0,is,0.01921822282699881
2021-05-25,0.0,0.0,0,0.0,0.0,0.0,is,0.002615311459819303
2021-05-26,0.0,0.0,0,0.0,0.0,0.0,is,-0.0019335656044217053
2021-05-27,0.0,0.0,0,0.0,0.0,0.0,is,0.0016083340948551683
2021-05-28,0.0,0.0,0,0.0,0.0,0.0,is,-0.001186066456215884
2021-05-31,0.0,0.0,0,0.0,0.0,0.0,is,0.00021922613175484607
2021-06-01,0.0,0.0,0,-29.5,-0.0005116733061337058,1.0,is,-0.003251141552511383
2021-06-02,0.0,0.0,0,0.0,0.0,0.0,is,0.003316719196657658
2021-06-03,0.0,0.0,0,0.0,0.0,0.0,is,-0.011597538034445631
2021-06-04,142.5,0.002768387924000466,1,0.0,0.0,0.0,is,0.017350973797996883
2021-06-07,0.0,0.0,0,0.0,0.0,0.0,is,0.005103801514793727
2021-06-08,0.0,0.0,0,-81.0,-0.0014056527196126308,1.0,is,-0.0009758213162744944
2021-06-09,0.0,0.0,0,0.0,0.0,0.0,is,0.0009044208089139527
2021-06-10,0.0,0.0,0,0.0,0.0,0.0,is,0.010337224852712712
2021-06-11,0.0,0.0,0,0.0,0.0,0.0,is,0.0011984402389726423
2021-06-14,0.0,0.0,0,0.0,0.0,0.0,is,0.010719454022475094
2021-06-15,0.0,0.0,0,0.0,0.0,0.0,is,-0.006999805560956696
2021-06-16,0.0,0.0,0,0.0,0.0,0.0,is,-0.009309859907079443
2021-06-17,272.5,0.005279319597415555,1,0.0,0.0,0.0,is,0.02078916160563482
2021-06-21,0.0,0.0,0,0.0,0.0,0.0,is,-0.0046117829293622625
2021-06-22,0.0,0.0,0,0.0,0.0,0.0,is,0.011016994111301637
2021-06-23,-224.0,-0.004316907244309969,1,0.0,0.0,0.0,is,0.0008395718183726864
2021-06-24,0.0,0.0,0,0.0,0.0,0.0,is,0.004823488290807365
2021-06-25,0.0,0.0,0,0.0,0.0,0.0,is,-0.0029741199387783857
2021-06-28,88.5,0.0017129584825316946,1,0.0,0.0,0.0,is,0.010414304404710029
2021-06-29,0.0,0.0,0,0.0,0.0,0.0,is,0.00690583888677887
2021-06-30,0.0,0.0,0,0.0,0.0,0.0,is,-0.001474572202599389
2021-07-01,0.0,0.0,0,0.0,0.0,0.0,is,-0.0024211827735420854
2021-07-02,0.0,0.0,0,0.0,0.0,0.0,is,0.012169722007057349
2021-07-05,0.0,0.0,0,0.0,0.0,0.0,is,-0.0010373796809631797
2021-07-06,-249.0,-0.004811268803076121,1,211.79999999999563,0.003680695335135665,1.0,is,0.007064912071636398
2021-07-07,0.0,0.0,0,-69.0,-0.001194696068887215,1.0,is,-0.00016904456014610325
2021-07-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.007540662090420369
2021-07-09,0.0,0.0,0,0.0,0.0,0.0,is,0.009505962521294764
2021-07-12,0.0,0.0,0,0.0,0.0,0.0,is,0.004522596105167143
2021-07-13,-131.5,-0.0025531749652942947,1,0.0,0.0,0.0,is,-0.00043678392635149166
2021-07-14,0.0,0.0,0,0.0,0.0,0.0,is,0.0025042016806722245
2021-07-15,0.0,0.0,0,-126.0,-0.002184228397482765,1.0,is,-0.009170312997703212
2021-07-16,0.0,0.0,0,0.0,0.0,0.0,is,-0.007089438597678632
2021-07-19,0.0,0.0,0,0.0,0.0,0.0,is,-0.005129253787297894
2021-07-20,0.0,0.0,0,0.0,0.0,0.0,is,0.0071426124490425735
2021-07-21,324.0,0.006306814863838981,1,0.0,0.0,0.0,is,0.009694042415687276
2021-07-22,88.0,0.0017022264348027932,1,0.0,0.0,0.0,is,0.008792467449342256
2021-07-23,0.0,0.0,0,0.0,0.0,0.0,is,0.008031256783155971
2021-07-26,0.0,0.0,0,0.0,0.0,0.0,is,0.0003975352812561894
2021-07-27,0.0,0.0,0,-149.0,-0.0025885908293523632,1.0,is,-0.011606728922445186
2021-07-28,0.0,0.0,0,0.0,0.0,0.0,is,0.0027137951252198533
2021-07-29,-198.0,-0.003823501013807087,1,0.0,0.0,0.0,is,-0.00808593815259706
2021-07-30,0.0,0.0,0,0.0,0.0,0.0,is,0.008353965607262648
2021-08-02,0.0,0.0,0,0.0,0.0,0.0,is,-0.00011692194624934871
2021-08-03,0.0,0.0,0,0.0,0.0,0.0,is,0.0051618723063044936
2021-08-04,0.0,0.0,0,0.0,0.0,0.0,is,0.003107809409848672
2021-08-05,0.0,0.0,0,0.0,0.0,0.0,is,0.005235428609297932
2021-08-06,0.0,0.0,0,0.0,0.0,0.0,is,-0.004993901836041759
2021-08-09,0.0,0.0,0,0.0,0.0,0.0,is,0.0008447764655215018
2021-08-10,0.0,0.0,0,0.0,0.0,0.0,is,-0.0042368673661911105
2021-08-11,0.0,0.0,0,0.0,0.0,0.0,is,-0.0021274473955390505
2021-08-12,0.0,0.0,0,0.0,0.0,0.0,is,0.004164029448016304
2021-08-13,-14.0,-0.0002713862019501037,1,0.0,0.0,0.0,is,0.0034335191082801586
2021-08-16,0.0,0.0,0,450.59999999999127,0.007848632520354087,1.0,is,-0.0008926357550210762
2021-08-17,0.0,0.0,0,0.0,0.0,0.0,is,-0.006469118644628624
2021-08-18,-129.0,-0.0025013088243848527,1,0.0,0.0,0.0,is,-0.010990840965861781
2021-08-19,0.0,0.0,0,-124.5,-0.002151675866017133,1.0,is,0.005051355447045047
2021-08-20,366.0,0.007114532306974574,1,0.0,0.0,0.0,is,0.01155972524711002
2021-08-23,228.5,0.004410345493148041,1,0.0,0.0,0.0,is,0.015220271613116898
2021-08-24,0.0,0.0,0,0.0,0.0,0.0,is,0.0016150345030099267
2021-08-25,0.0,0.0,0,0.0,0.0,0.0,is,-0.0015147073194566874
2021-08-26,0.0,0.0,0,0.0,0.0,0.0,is,-0.0002609901313106455
2021-08-27,120.5,0.0023155932626805153,1,-81.5,-0.001411563999922062,1.0,is,0.006901727879391029
2021-08-30,149.5,0.002866235932437355,1,0.0,0.0,0.0,is,0.011780528908478027
2021-08-31,0.0,0.0,0,182.5,0.0031653322406433025,1.0,is,0.000160156312561055
2021-09-01,-220.0,-0.004205817410172343,1,0.0,0.0,0.0,is,0.0
2021-09-02,0.0,0.0,0,0.0,0.0,0.0,is,0.0005444442665214488
2021-09-03,4.5,8.639142997014696e-05,1,-88.0,-0.0015214811965239355,1.0,is,0.0020965702671127406
2021-09-06,0.0,0.0,0,0.0,0.0,0.0,is,0.0015012616986616045
2021-09-07,0.0,0.0,0,0.0,0.0,0.0,is,-1.5946928621501932e-05
2021-09-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.005868563318289777
2021-09-09,0.0,0.0,0,0.0,0.0,0.0,is,-0.00020853719180613517
2021-09-10,0.0,0.0,0,0.0,0.0,0.0,is,-0.008856656932901164
2021-09-13,0.0,0.0,0,0.0,0.0,0.0,is,0.0010845986984815426
2021-09-14,0.0,0.0,0,0.0,0.0,0.0,is,-0.003444316877152742
2021-09-15,0.0,0.0,0,0.0,0.0,0.0,is,0.005663010319984396
2021-09-16,0.0,0.0,0,0.0,0.0,0.0,is,0.0018071219968698315
2021-09-20,0.0,0.0,0,0.0,0.0,0.0,is,-0.028330300053149515
2021-09-21,-173.5,-0.003330581844009752,1,0.0,0.0,0.0,is,-0.003845516326868914
2021-09-22,97.5,0.0018779071447144137,1,0.0,0.0,0.0,is,0.010649272854337921
2021-09-23,67.5,0.0012976526904665783,1,0.0,0.0,0.0,is,0.0072277651552570266
2021-09-24,0.0,0.0,0,0.0,0.0,0.0,is,0.0015038331399055416
2021-09-27,0.0,0.0,0,0.0,0.0,0.0,is,-0.011000669180172729
2021-09-28,0.0,0.0,0,-96.0,-0.001662326868007352,1.0,is,-0.02044723161977058
2021-09-29,-168.5,-0.0032351275331432574,1,0.0,0.0,0.0,is,-0.0002021699575442959
2021-09-30,-139.0,-0.0026774019570074735,1,0.0,0.0,0.0,is,-0.015822998112698827
2021-10-01,0.0,0.0,0,1162.9500000000044,0.02017106247357647,1.0,is,0.012207858916188696
2021-10-04,0.0,0.0,0,-36.0,-0.0006120645575092038,1.0,is,-0.017879495246794552
2021-10-05,314.0,0.006064468779573942,1,0.0,0.0,0.0,is,0.0051497562907976135
2021-10-06,0.0,0.0,0,-52.5,-0.000893140806199929,1.0,is,0.01876285126799182
2021-10-07,-144.5,-0.0027739916684264075,1,0.0,0.0,0.0,is,0.0015810276679841806
2021-10-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.005558447664948174
2021-10-11,0.0,0.0,0,0.0,0.0,0.0,is,-0.012445540207369432
2021-10-12,0.0,0.0,0,0.0,0.0,0.0,is,-0.00010259742480467349
2021-10-13,0.0,0.0,0,0.0,0.0,0.0,is,0.01386917486105177
2021-10-14,127.0,0.0024448230390882925,1,0.0,0.0,0.0,is,0.01777822757480685
2021-10-15,0.0,0.0,0,0.0,0.0,0.0,is,0.003977461054027076
2021-10-18,0.0,0.0,0,0.0,0.0,0.0,is,0.009706173654671524
2021-10-19,0.0,0.0,0,0.0,0.0,0.0,is,0.0062287470572848225
2021-10-20,0.0,0.0,0,0.0,0.0,0.0,is,-0.0032819379681229277
2021-10-21,0.0,0.0,0,0.0,0.0,0.0,is,0.004645703946403179
2021-10-22,0.0,0.0,0,0.0,0.0,0.0,is,-0.005451713395638658
2021-10-25,0.0,0.0,0,0.0,0.0,0.0,is,0.01590642129992159
2021-10-26,-176.0,-0.0033798381134358168,1,476.8000000000029,0.008118670857113236,1.0,is,-0.0019431195901784548
2021-10-27,-74.5,-0.001435521942290091,1,0.0,0.0,0.0,is,0.005020112630732099
2021-10-28,0.0,0.0,0,0.0,0.0,0.0,is,0.0034741122602541807
2021-10-29,0.0,0.0,0,0.0,0.0,0.0,is,0.012715582571515283
2021-11-01,0.0,0.0,0,0.0,0.0,0.0,is,-0.0003465876866847184
2021-11-02,4.5,8.683403122165833e-05,1,-133.5,-0.0022548533184135813,1.0,is,0.006020109055378642
2021-11-03,0.0,0.0,0,0.0,0.0,0.0,is,0.012422457547465404
2021-11-04,192.5,0.003714244368337273,1,0.0,0.0,0.0,is,0.01101672623744765
2021-11-05,0.0,0.0,0,0.0,0.0,0.0,is,0.0004897384490596401
2021-11-08,0.0,0.0,0,0.0,0.0,0.0,is,-0.0026004619644195426
2021-11-09,0.0,0.0,0,-109.0,-0.0018452019459262736,1.0,is,-0.008726592334708516
2021-11-10,0.0,0.0,0,0.0,0.0,0.0,is,-0.009917380945013488
2021-11-11,0.0,0.0,0,0.0,0.0,0.0,is,0.0035628896910600005
2021-11-12,0.0,0.0,0,0.0,0.0,0.0,is,0.009124741128291314
2021-11-15,0.0,0.0,0,0.0,0.0,0.0,is,-0.0007252302991960224
