config_name,symbol,bucket,trade_count,net_pnl,avg_trade,win_rate
invalidate_on_opposite_close_5m__buffer_1,MGC,trade_without_prior_downside_breakout,584,-4891.999999997242,-8.376712328762402,0.4195205479452055
invalidate_on_opposite_close_5m__buffer_1,MNQ,trade_without_prior_downside_breakout,800,17565.0,21.95625,0.47125
invalidate_on_opposite_close_5m__buffer_2,M2K,trade_without_prior_downside_breakout,901,-6903.4999999977545,-7.662042175358218,0.4550499445061043
invalidate_on_opposite_close_5m__buffer_2,MES,trade_without_prior_downside_breakout,944,3736.25,3.9578919491525424,0.4322033898305085
invalidate_on_opposite_close_5m__buffer_2,MGC,trade_without_prior_downside_breakout,595,-5231.999999997177,-8.793277310919626,0.4218487394957983
invalidate_on_opposite_close_5m__buffer_2,MNQ,trade_without_prior_downside_breakout,803,16882.0,21.023661270236612,0.46948941469489414
invalidate_on_opposite_close_5m__buffer_4,M2K,trade_without_prior_downside_breakout,913,-7794.999999997739,-8.537787513688652,0.452354874041621
invalidate_on_opposite_close_5m__buffer_4,MES,trade_without_prior_downside_breakout,973,2393.75,2.460174717368962,0.4306269270298047
invalidate_on_opposite_close_5m__buffer_4,MGC,trade_without_prior_downside_breakout,615,-4109.9999999971415,-6.682926829263645,0.42276422764227645
invalidate_on_opposite_close_5m__buffer_4,MNQ,trade_without_prior_downside_breakout,809,16137.5,19.947466007416562,0.4672435105067985
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,M2K,trade_without_prior_downside_breakout,869,-6052.49999999782,-6.964902186418665,0.45569620253164556
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,MES,trade_without_prior_downside_breakout,894,5201.25,5.817953020134228,0.43512304250559286
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,MGC,trade_without_prior_downside_breakout,578,-5216.999999997253,-9.025951557088673,0.4204152249134948
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,MNQ,trade_without_prior_downside_breakout,784,19378.5,24.71747448979592,0.4770408163265306
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,M2K,trade_without_prior_downside_breakout,903,-7588.499999997727,-8.403654485047317,0.4529346622369878
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,MES,trade_without_prior_downside_breakout,927,4291.25,4.629180151024811,0.4336569579288026
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,MGC,trade_without_prior_downside_breakout,595,-6219.999999997175,-10.453781512600294,0.42016806722689076
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_3,MNQ,trade_without_prior_downside_breakout,811,17450.5,21.517262638717632,0.46979038224414305
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,M2K,trade_without_prior_downside_breakout,940,-8073.499999997653,-8.588829787231544,0.4521276595744681
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,MES,trade_without_prior_downside_breakout,981,2123.75,2.164882772680938,0.43119266055045874
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,MGC,trade_without_prior_downside_breakout,634,-5435.499999997123,-8.573343848575904,0.4242902208201893
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_5,MNQ,trade_without_prior_downside_breakout,856,15743.0,18.391355140186917,0.4661214953271028
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,M2K,trade_without_prior_downside_breakout,872,-6238.499999997817,-7.154243119263552,0.4552752293577982
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,MES,trade_without_prior_downside_breakout,909,3640.0,4.004400440044004,0.43234323432343236
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,MGC,trade_without_prior_downside_breakout,586,-5733.4999999971915,-9.784129692827971,0.4197952218430034
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_2,MNQ,trade_without_prior_downside_breakout,787,19503.0,24.781448538754766,0.4764930114358323
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,M2K,trade_without_prior_downside_breakout,909,-7677.499999997715,-8.446094609458433,0.45324532453245325
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,MES,trade_without_prior_downside_breakout,940,2855.0,3.0372340425531914,0.4308510638297872
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,MGC,trade_without_prior_downside_breakout,603,-6205.499999997141,-10.291044776114662,0.42122719734660036
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_3,MNQ,trade_without_prior_downside_breakout,813,18155.5,22.33148831488315,0.4710947109471095
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,M2K,trade_without_prior_downside_breakout,944,-8609.499999997612,-9.120233050844927,0.451271186440678
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,MES,trade_without_prior_downside_breakout,992,1986.25,2.0022681451612905,0.43044354838709675
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,MGC,trade_without_prior_downside_breakout,642,-6555.499999997073,-10.211059190026594,0.4205607476635514
invalidate_on_opposite_n_closes_1m__buffer_1__confirm_5,MNQ,trade_without_prior_downside_breakout,857,15860.0,18.506417736289382,0.46674445740956827
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_2,M2K,trade_without_prior_downside_breakout,878,-6552.499999997794,-7.462984054667191,0.4544419134396355
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_2,MES,trade_without_prior_downside_breakout,921,3817.5,4.144951140065147,0.43213897937024975
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_2,MGC,trade_without_prior_downside_breakout,593,-5725.999999997202,-9.655986509270155,0.42158516020236086
