session_date,baseline_daily_pnl_usd,baseline_daily_trade_count,baseline_defined,pullback_daily_pnl_usd,pullback_daily_trade_count,pullback_defined,pullback_fold_id,m2k_only_daily_pnl_usd,m2k_only_daily_trade_count,m2k_only_defined,m2k_only_fold_id,overlap_defined,train_mask,oos_mask
2023-04-13,984.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-14,-313.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-17,-550.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-18,650.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-20,-666.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-21,-507.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-24,-106.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-25,872.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-26,-692.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-27,1236.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-04-28,316.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-01,-740.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-02,1358.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-04,-675.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-05,1405.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-10,-204.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-11,-259.0,1.0,True,-36.74999999999841,1.0,True,fold_2,0.0,0.0,True,,True,True,False
2023-05-12,244.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-15,-738.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-18,912.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-19,165.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-24,-480.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-26,797.0,1.0,True,-5.999999999999659,1.0,True,fold_2,-11.999999999999318,1.0,True,fold_2,True,True,False
2023-05-30,34.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-05-31,98.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-01,1216.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-05,-698.0,1.0,True,23.500000000000227,1.0,True,fold_2,47.000000000000455,1.0,True,fold_2,True,True,False
2023-06-06,59.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-07,1224.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-08,724.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-09,-468.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-12,-510.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-13,-495.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-14,-300.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-15,559.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-20,-282.0,1.0,True,20.00000000000057,1.0,True,fold_2,40.00000000000114,1.0,True,fold_2,True,True,False
2023-06-21,295.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-22,202.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-23,-237.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-26,-251.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-27,-640.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-28,350.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-29,-244.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-06-30,-127.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-03,-106.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-05,-279.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-06,-704.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-07,-375.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-10,-561.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-11,-412.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-12,-267.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-14,-561.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-19,-670.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-20,1385.0,1.0,True,-3.937499999999545,1.0,True,fold_2,-7.87499999999909,1.0,True,fold_2,True,True,False
2023-07-21,439.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-26,-327.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-07-27,1212.0,1.0,True,-13.312499999999543,1.0,True,fold_2,-26.62499999999909,1.0,True,fold_2,True,True,False
2023-07-28,81.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-01,-555.0,1.0,True,25.75000000000045,1.0,True,fold_2,51.50000000000091,1.0,True,fold_2,True,True,False
2023-08-02,663.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-03,-119.0,1.0,True,39.500000000000455,1.0,True,fold_2,79.00000000000091,1.0,True,fold_2,True,True,False
2023-08-04,-318.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-07,-423.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-08,-457.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-09,259.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-10,-319.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-11,-579.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-14,1128.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-15,526.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-16,-680.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-17,784.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-18,-648.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-21,-675.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-22,150.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-23,854.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-24,626.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-25,-542.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-28,-376.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-29,426.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-30,-600.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-08-31,-258.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-01,-52.0,1.0,True,5.684341886080801e-13,1.0,True,fold_2,1.1368683772161605e-12,1.0,True,fold_2,True,True,False
2023-09-05,103.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-06,980.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-07,26.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-08,-455.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-11,-428.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-12,324.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-13,-426.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-14,61.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-18,-75.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-19,-462.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-20,1245.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-21,122.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-22,-454.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-25,241.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-26,378.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-27,1398.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-28,541.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-09-29,-438.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-02,67.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-03,824.0,1.0,True,-5.812499999999545,1.0,True,fold_2,-11.62499999999909,1.0,True,fold_2,True,True,False
2023-10-04,363.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-05,-224.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-06,417.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-10,148.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-11,-462.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-12,-482.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-13,900.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-16,138.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-17,114.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-18,-648.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-19,-648.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-20,808.5,1.0,True,-12.374999999999543,1.0,True,fold_2,-24.74999999999909,1.0,True,fold_2,True,True,False
2023-10-23,147.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-24,-326.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-25,588.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-26,240.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-27,-279.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-30,-173.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-10-31,88.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-01,1224.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-02,-722.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-06,-342.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-07,333.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-08,-166.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-09,-558.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-10,718.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-13,21.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-14,115.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-15,93.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-16,-313.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-17,-675.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-20,173.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-21,-68.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-22,-36.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-27,-149.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-29,577.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-11-30,-297.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-01,-457.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-04,-375.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-05,89.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-06,676.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-07,77.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-08,379.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-11,138.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-12,842.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-14,831.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-18,202.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-21,-682.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2023-12-22,-77.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,True,False
2024-01-02,-14.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-03,204.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-04,-528.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-05,-506.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-08,636.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-09,717.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-10,-524.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-11,-167.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-12,-94.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-16,126.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-17,-616.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-18,-672.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-19,1015.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-22,62.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-24,-680.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-25,-312.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-26,-630.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-29,-261.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-01-30,960.0,1.0,True,-4.124999999999659,1.0,True,fold_3,-8.249999999999318,1.0,True,fold_3,True,False,True
2024-01-31,-367.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-01,-666.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-02,161.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-05,-506.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-06,-75.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-07,196.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-08,42.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-09,652.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-13,-315.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-14,-680.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-15,-419.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-16,16.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-20,-138.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-21,-457.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-22,357.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-23,469.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-27,-370.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-02-29,-586.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-01,868.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-04,-728.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-05,294.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-06,-381.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-07,154.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-08,-217.0,1.0,True,57.32499999999959,1.0,True,fold_3,114.64999999999918,1.0,True,fold_3,True,False,True
2024-03-11,-433.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-12,504.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-13,-48.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-14,-135.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-18,-375.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-19,457.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-20,868.0,1.0,True,-13.125,1.0,True,fold_3,-26.25,1.0,True,fold_3,True,False,True
2024-03-21,203.0,1.0,True,-10.249999999998636,1.0,True,fold_3,0.0,0.0,True,,True,False,True
2024-03-22,109.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-25,34.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-26,-666.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-03-27,-165.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-01,-36.5,1.0,True,-9.937499999999773,1.0,True,fold_3,-19.874999999999545,1.0,True,fold_3,True,False,True
2024-04-02,-454.5,1.0,True,-6.5625,1.0,True,fold_3,-13.125,1.0,True,fold_3,True,False,True
2024-04-03,972.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-05,68.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-08,-77.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-09,566.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-10,-95.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-11,-645.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-12,825.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-15,1412.0,1.0,True,-6.749999999999545,1.0,True,fold_3,-13.49999999999909,1.0,True,fold_3,True,False,True
2024-04-16,-742.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-17,1134.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-18,-272.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-19,460.0,1.0,True,4.000000000000341,1.0,True,fold_3,8.000000000000682,1.0,True,fold_3,True,False,True
2024-04-22,-287.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-23,128.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-24,682.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-25,394.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-26,136.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-29,-438.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-04-30,520.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-01,-528.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-02,-305.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-06,317.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-08,2.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-09,10.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-10,22.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-14,805.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-15,682.0,1.0,True,9.00000000000091,1.0,True,fold_3,18.00000000000182,1.0,True,fold_3,True,False,True
2024-05-21,708.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-23,283.0,1.0,True,-3.187500000000228,1.0,True,fold_3,-6.375000000000455,1.0,True,fold_3,True,False,True
2024-05-24,980.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-29,-586.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-30,600.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-05-31,896.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-03,416.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-04,-496.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-05,654.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-07,-110.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-10,837.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-11,280.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-12,-46.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-13,1020.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-17,1445.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-18,-369.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-20,560.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-24,-486.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-25,1048.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-26,-700.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-27,-739.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-06-28,-527.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-01,-307.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-02,278.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-03,1440.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-05,492.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-08,-360.0,1.0,True,23.25000000000045,1.0,True,fold_3,0.0,0.0,True,,True,False,True
2024-07-09,1288.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-10,-714.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-11,1053.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-12,-99.0,1.0,True,14.750000000000227,1.0,True,fold_3,29.50000000000045,1.0,True,fold_3,True,False,True
2024-07-15,-356.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-16,-149.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-17,808.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-18,220.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-19,173.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-22,-296.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-23,-222.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-24,638.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-07-30,1102.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-07,675.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-12,-43.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-13,808.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-14,-699.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-15,221.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-16,276.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-19,-553.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-20,-32.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-21,-516.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-22,1396.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-23,-456.0,1.0,True,0.7500000000004547,1.0,True,fold_3,1.5000000000009095,1.0,True,fold_3,True,False,True
2024-08-26,1131.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-27,146.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-28,522.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-08-30,-410.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-09,-441.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-13,81.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-16,-309.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-17,-529.0,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
2024-09-18,-460.5,1.0,True,0.0,0.0,True,,0.0,0.0,True,,True,False,True
