symbol,name,family,timeframe,volume_quantile,volume_lookback,min_body_fraction,min_range_atr,trend_ema_window,ema_slope_threshold,atr_percentile_low,atr_percentile_high,compression_ratio_max,entry_mode,pullback_fraction,confirmation_window,exit_mode,rr_target,atr_target_multiple,time_stop_bars,trailing_atr_multiple,session_overlay,variant_name,generation,branch,ema_slope_filter,atr_percentile_band,compression_filter,is_explicit_v2_dynamic_anchor,is_net_pnl,is_profit_factor,is_sharpe,is_max_drawdown,is_nb_trades,is_expectancy,is_hit_rate,is_avg_trade,is_raw_signal_count,oos_net_pnl,oos_profit_factor,oos_sharpe,oos_max_drawdown,oos_nb_trades,oos_expectancy,oos_hit_rate,oos_avg_trade,oos_raw_signal_count,stability_is_oos_sharpe_ratio,v2_reference_variant_name,v2_reference_family,v2_reference_oos_net_pnl,v2_reference_oos_profit_factor,v2_reference_oos_sharpe,v2_reference_oos_expectancy,v2_reference_oos_nb_trades,v2_reference_stability_is_oos_sharpe_ratio,v2_reference_selection_score,delta_oos_net_pnl_vs_v2,delta_oos_profit_factor_vs_v2,delta_oos_sharpe_vs_v2,delta_oos_expectancy_vs_v2,delta_stability_vs_v2,relative_oos_net_pnl_vs_v2,anomaly_oos_zero_trade,anomaly_profit_factor_inf,anomaly_small_oos_sample,anomaly_undefined_stability,anomaly_count,selection_score,variant_status,status_rank,is_clean_survivor
MGC,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,dynamic_exit_atr_target_1p0_ts3_vq0p975_bf0p6_ra1p5,v3,dynamic_exit_only,off,off,off,False,-613.2999999997332,0.7956007332112076,-0.3933939804722139,-1095.749999999798,165,-3.7169696969680803,0.3878787878787879,-3.7169696969680803,175,500.9500000000344,1.3990043807248485,0.41415572834589753,-258.60000000001037,57,8.788596491228674,0.3508771929824561,8.788596491228674,62,-1.0527759673616817,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-426.55000000000643,-0.858622737919329,-0.3773832487891534,-10.945446061963686,0.139979924589684,0.5401078167116036,False,False,False,False,0,0.6176528490426696,survivor,0,True
MGC,dynamic_exit_atr_target_1p0_ts4_vq0p975_bf0p6_ra1p5,dynamic_exit,1h,0.975,50,0.6,1.5,,,,,,next_open,,,atr_fraction,1.0,1.0,4,0.5,all_rth,dynamic_exit_atr_target_1p0_ts4_vq0p975_bf0p6_ra1p5,v3,dynamic_exit_only,off,off,off,False,-660.2999999997405,0.7809950248756949,-0.42547517007632146,-1184.7499999998058,165,-4.001818181816609,0.3939393939393939,-4.001818181816609,175,497.95000000003483,1.38978473581217,0.4108959865780864,-258.60000000001037,57,8.735964912281313,0.3508771929824561,8.735964912281313,62,-0.9657343494436589,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-429.550000000006,-0.8678423828320074,-0.38064299055696454,-10.998077640911047,0.22702154250770679,0.5368733153638954,False,False,False,False,0,0.6158247048471884,survivor,0,True
MGC,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.2,0.8,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,off,False,222.05000000012888,1.1721985265607953,0.20599297152014184,-195.79999999999018,92,2.41358695652314,0.3804347826086957,2.41358695652314,325,1515.2000000000317,3.9478599221792665,1.1838636293646474,-152.4999999999909,34,44.56470588235387,0.5294117647058824,44.56470588235387,122,5.747106906746525,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,587.6999999999908,1.690232803535089,0.39232465222959645,24.83066332916151,6.93986279869789,1.6336388140161346,False,False,False,False,0,2.547680869552082,survivor,0,True
MGC,regime_filtered_ema_mild_atr_20_80_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.2,0.8,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,off,False,193.17500000011023,1.1576295389637883,0.18600746292871204,-260.64999999997326,92,2.0997282608707635,0.5108695652173914,2.0997282608707635,325,1340.1875000000246,3.9030380158131295,1.0782934033440867,-152.4999999999909,34,39.41727941176543,0.5588235294117647,39.41727941176543,122,5.797043765697435,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,412.68749999998374,1.645410897168952,0.2867544262090358,19.683236858573068,6.989799657648801,1.4449460916441677,False,False,False,False,0,2.435467745065559,survivor,0,True
MGC,regime_filtered_ema_mild_atr_20_80_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.2,0.8,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,off,False,180.81250000011323,1.1475418196655445,0.17772955146393718,-264.29999999997335,92,1.965353260870796,0.5108695652173914,1.965353260870796,325,1176.4125000000263,3.5482779161705187,1.08805278516848,-152.4999999999909,34,34.6003676470596,0.5588235294117647,34.6003676470596,122,6.121957638481157,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,248.91249999998547,1.2906507975263413,0.2965138080334291,14.866325093867239,7.314713530432522,1.2683692722371693,False,False,False,False,0,2.3890674927167725,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,654.9000000000615,2.574278846154152,0.8121734068599321,-86.99999999998454,47,13.934042553192798,0.48936170212765956,13.934042553192798,325,1171.9000000000028,6.702676399027169,1.0583364143552467,-152.4999999999909,17,68.93529411764723,0.7058823529411765,68.93529411764723,122,1.3030916863518631,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,244.399999999962,4.4450492803829915,0.2667974372201958,49.20125156445487,2.495847578303229,1.263504043126632,False,False,False,False,0,2.353502918244079,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-157.54999999976235,0.9361370085124553,-0.11111441179498005,-341.9999999998254,153,-1.02973856208995,0.38562091503267976,-1.02973856208995,325,2044.1000000000577,3.163068783068943,1.4372885867624714,-192.4999999999909,61,33.50983606557472,0.5081967213114754,33.50983606557472,122,-12.935213025421474,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,1116.6000000000167,0.9054416644247656,0.6457496096274205,13.775793512382357,-11.742457133470108,2.203881401617216,False,False,False,False,0,2.3153289038107454,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,591.8875000000526,2.400917159763551,0.7477901461410258,-84.99999999999545,47,12.593351063830905,0.6382978723404256,12.593351063830905,325,1130.8000000000038,6.50267639902716,0.9747081746569977,-152.4999999999909,17,66.51764705882375,0.7058823529411765,66.51764705882375,122,1.3034514825943928,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,203.299999999963,4.2450492803829825,0.18316919752194671,46.783604505631395,2.4962073745457585,1.2191913746630232,False,False,False,False,0,2.2660543886000277,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,365.1500000000465,2.0900000000002423,0.5710353320592139,-122.4999999999909,34,10.739705882354308,0.47058823529411764,10.739705882354308,234,1051.40000000001,7.20294985250775,0.9877250614891854,-126.99999999999363,14,75.10000000000072,0.7857142857142857,75.10000000000072,92,1.7297091896701806,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,123.89999999996928,4.945322733863573,0.19618608435413443,55.36595744680836,2.9224650816215463,1.1335849056603384,False,False,False,False,0,2.256680418334979,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.2,0.8,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,off,False,73.4000000002743,1.0286550849112943,0.04966019728336686,-592.4999999997976,180,0.4077777777793017,0.37222222222222223,0.4077777777793017,325,1358.1500000000551,2.1370029300963767,0.9934942717332074,-173.99999999998727,66,20.578030303031138,0.4393939393939394,20.578030303031138,122,20.005846252768862,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,430.6500000000143,-0.12062418854780077,0.20195529459815642,0.843987749838778,21.198602144720226,1.4643126684636067,False,False,False,False,0,2.244040000708863,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,590.5250000000569,2.397692307692555,0.7671980254275115,-84.99999999999545,47,12.56436170212887,0.6382978723404256,12.56436170212887,325,990.2999999999975,5.8189781021900995,0.9985695178866227,-152.4999999999909,17,58.252941176470436,0.7058823529411765,58.252941176470436,122,1.3015798852326066,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,62.79999999995664,3.561350983545922,0.2070305407515718,38.518898623278076,2.4943357771839723,1.0677088948786564,False,False,False,False,0,2.2175379343720705,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,,,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-427.64999999982365,0.7876086416688111,-0.3450925376842675,-500.8499999998344,110,-3.8877272727256695,0.37272727272727274,-3.8877272727256695,234,1712.5500000000466,3.2054732775275077,1.2766999809503043,-161.09999999999218,47,36.43723404255418,0.5531914893617021,36.43723404255418,92,-3.699587332480612,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,785.0500000000058,0.9478461588833302,0.4851610038152534,16.70319148936182,-2.5068314405292464,1.8464150943395916,False,False,False,False,0,2.2172493587066864,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-93.59999999980573,0.9595942154112621,-0.06893144245258598,-451.51249999992615,153,-0.6117647058810832,0.47058823529411764,-0.6117647058810832,325,1777.7000000000317,2.9914860247578736,1.277020504111181,-192.4999999999909,61,29.14262295082019,0.5245901639344263,29.14262295082019,122,-18.52595069353976,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,850.1999999999908,0.7338589061136962,0.4854815269761301,9.40858039762783,-17.333194801588395,1.9166576819406507,False,False,False,False,0,2.2036563793588497,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,50.0,0.06,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-62.73749999980282,0.9729171163393885,-0.046465210066727464,-424.0124999999284,153,-0.4100490196065544,0.47058823529411764,-0.4100490196065544,325,1606.425000000047,2.7996135103345354,1.2902859803917663,-192.4999999999909,61,26.334836065574542,0.5245901639344263,26.334836065574542,122,-27.768861445774604,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,678.9250000000062,0.541986391690358,0.4987470032567154,6.600793512382182,-26.57610555382324,1.731994609164395,False,False,False,False,0,2.1875833226887744,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,302.1875000000409,1.8290466392319977,0.4521959670538798,-114.912499999989,34,8.887867647060027,0.6176470588235294,8.887867647060027,234,1001.1500000000024,6.906489675516539,0.8983544436286129,-126.99999999999363,14,71.51071428571446,0.7857142857142857,71.51071428571446,92,1.9866485087903774,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,73.64999999996155,4.648862556872362,0.106815466493562,51.7766717325221,3.179404400741743,1.0794070080862084,False,False,False,False,0,2.1555395531619244,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,,,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-310.0249999998573,0.8343883547009223,-0.2615498889164273,-461.7249999998785,110,-2.8184090909077937,0.4727272727272727,-2.8184090909077937,234,1479.387500000039,3.0429296416489615,1.2247185785880066,-153.92499999999245,47,31.47632978723487,0.574468085106383,31.47632978723487,92,-4.682542912412933,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,551.8874999999981,0.7853025230047841,0.43317960145295564,11.74228723404251,-3.4897870204615677,1.5950269541778694,False,False,False,False,0,2.155095277612227,survivor,0,True
MGC,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.3,0.7,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_mild_atr_30_70_compression_off_mixed_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,30_70,off,False,291.0375000000431,1.798456790123634,0.4551118577849702,-114.912499999989,34,8.559926470589502,0.6176470588235294,8.559926470589502,234,899.1499999999996,6.304719764012067,0.9368617758320005,-126.99999999999363,14,64.22499999999998,0.7857142857142857,64.22499999999998,92,2.0585307981024874,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,-28.350000000041177,4.04709264536789,0.14532279869694953,44.49095744680762,3.251286690053853,0.9694339622641079,False,False,False,False,0,2.134320833240814,survivor,0,True
MGC,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,,,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_mild_atr_off_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,off,off,False,-333.5999999998603,0.8217948717949372,-0.279178551011096,-501.2999999998806,110,-3.0327272727260026,0.4727272727272727,-3.0327272727260026,234,1558.1625000000213,3.1517123524132855,1.1687000567737043,-165.14999999999418,47,33.15239361702173,0.574468085106383,33.15239361702173,92,-4.186210052817611,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,630.6624999999805,0.8940852337691081,0.3771610796386533,13.41835106382937,-2.993454160866245,1.6799595687331026,False,False,False,False,0,2.126473265906529,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.2,0.8,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,off,False,68.90000000020791,1.0345536609830557,0.05242793834575756,-418.949999999852,136,0.5066176470603523,0.39705882352941174,0.5066176470603523,234,1160.4000000000428,2.1858967807870076,0.8950435726095832,-223.60000000000582,50,23.208000000000858,0.46,23.208000000000858,92,17.071881917363427,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,232.90000000000202,-0.07173033785716987,0.10350459547453228,3.473957446808498,18.26463780931479,1.2511051212937916,False,False,False,False,0,2.1203634167667462,survivor,0,True
MGC,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.3,0.7,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,off,False,571.9625000001315,1.5375587406016682,0.5790280457574517,-119.37499999996817,107,5.345443925234874,0.5887850467289719,5.345443925234874,325,1067.5000000000227,2.40368178829725,0.820372276872879,-191.00000000001728,43,24.825581395349367,0.46511627906976744,24.825581395349367,122,1.4168092251899722,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,139.99999999998192,0.14605466965307246,0.028833299737828,5.091538842157007,2.609565117141338,1.1509433962263889,False,False,False,False,0,2.0202821449195385,survivor,0,True
MGC,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,50.0,0.06,0.2,0.8,,next_open,,,atr_fraction,1.0,1.0,3,0.5,all_rth,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,mild,20_80,off,False,-26.649999999901866,0.9757617098682095,-0.02829218343955216,-181.69999999998026,68,-0.3919117647044392,0.36764705882352944,-0.3919117647044392,234,1272.4500000000262,4.004604486422914,1.0476060081117793,-126.99999999999363,26,48.940384615385625,0.5769230769230769,48.940384615385625,92,-37.02810743999481,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,344.9499999999854,1.7469773677787366,0.25606703097672834,29.206342062193265,-35.83535154804345,1.3719137466306957,False,False,False,False,0,2.0009408772496715,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.2,0.8,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_off_mixed_ts4_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,off,False,-212.24999999976262,0.9122389911102843,-0.1621479231825189,-605.2999999998042,179,-1.185754189942808,0.48044692737430167,-1.185754189942808,325,1473.0750000000535,2.344475881896709,1.035109351703116,-173.99999999998727,66,22.319318181818993,0.4696969696969697,22.319318181818993,122,-6.383734872373073,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,545.5750000000127,0.08684876325253166,0.24357037456806507,2.5852756286266327,-5.190978980421708,1.5882210242587478,False,False,False,False,0,1.934104701822133,survivor,0,True
MGC,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.3,0.7,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,off,False,575.6500000001347,1.5410244360903933,0.5933292227104962,-119.24999999998818,107,5.379906542057333,0.5887850467289719,5.379906542057333,325,939.900000000016,2.235897435897498,0.8130098295883587,-206.8875000000071,43,21.858139534884092,0.46511627906976744,21.858139534884092,122,1.3702507789424212,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,12.399999999975194,-0.021729682746679302,0.02147085245330771,2.124096981691732,2.563006670893787,1.0133692722371694,False,False,False,False,0,1.9106082413251657,survivor,0,True
MGC,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,regime_filtered,1h,0.975,50,0.5,1.2,,,0.3,0.7,,next_open,,,mixed,1.0,,4,0.5,all_rth,regime_filtered_ema_off_atr_30_70_compression_off_mixed_ts4_vq0p975_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,30_70,off,False,298.5625000000982,1.3449595609475664,0.34801804747966325,-232.41249999997308,81,3.6859567901246693,0.5925925925925926,3.6859567901246693,234,936.5250000000174,2.394676098287478,0.7451346621699003,-331.50000000000546,35,26.757857142857638,0.45714285714285713,26.757857142857638,92,2.141080520295267,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,9.024999999976558,0.13704897964330076,-0.04640431496515063,7.023814589665278,3.3338364122466326,1.0097304582209985,False,False,False,False,0,1.9011585105015063,survivor,0,True
MGC,regime_filtered_ema_off_atr_20_80_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,regime_filtered,1h,0.95,50,0.5,1.2,,,0.2,0.8,,next_open,,,mixed,1.0,,3,0.5,all_rth,regime_filtered_ema_off_atr_20_80_compression_off_mixed_ts3_vq0p95_bf0p5_ra1p2,v3,mgc_dynamic_exit_plus_regime,off,20_80,off,False,-213.0624999997599,0.9119030390738992,-0.16475709432861965,-553.6124999998037,179,-1.1902932960880441,0.48044692737430167,-1.1902932960880441,325,1331.2000000000558,2.214986537671815,1.0335180695010162,-173.99999999998727,66,20.169696969697814,0.4696969696969697,20.169696969697814,122,-6.272980679299864,regime_filtered_trend_ema50_medium_vq0p975_bf0p5_ra1p2,regime_filtered,927.5000000000408,2.2576271186441774,0.791538977135051,19.73404255319236,47,-1.1927558919513657,2.1901520655682143,403.70000000001494,-0.04264058097236223,0.24197909236596526,0.43565441650545367,-5.080224787348499,1.4352560646900239,False,False,False,False,0,1.881072628316167,survivor,0,True
