order_index,campaign_variant_name,variant_role,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,full_avg_contracts,full_median_contracts,full_pct_trades_at_1_contract,full_pct_trades_at_2_contracts,full_pct_trades_at_3_plus_contracts,full_nb_skipped_trades,full_pct_skipped_trades,full_nb_days_below_minus_250,full_nb_days_below_minus_500,full_nb_days_below_minus_1000,full_nb_trades_below_minus_150,full_nb_trades_below_minus_250,full_nb_trades_below_minus_500,full_days_to_3000_usd_if_reached,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,oos_avg_contracts,oos_median_contracts,oos_pct_trades_at_1_contract,oos_pct_trades_at_2_contracts,oos_pct_trades_at_3_plus_contracts,oos_nb_skipped_trades,oos_pct_skipped_trades,oos_nb_days_below_minus_250,oos_nb_days_below_minus_500,oos_nb_days_below_minus_1000,oos_nb_trades_below_minus_150,oos_nb_trades_below_minus_250,oos_nb_trades_below_minus_500,oos_days_to_3000_usd_if_reached,full_prop_score,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_prop_score,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd,recommended_cluster_id,is_recommended_cluster
26,risk_pct_0p0100__max_contracts_2__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,2.0,True,50000.0,3016.1000000003287,6.032200000000657,0.3795684663179033,0.6624326880710468,0.2405760540660753,1.8361796506793886,23.937301587304194,126,0.42063492063492064,124.96415094339733,-49.41095890410589,0.7831999999999607,391.59999999998035,0.73361427580137,1.1949572802772301,190.9999999999991,0,0,-190.9999999999991,391.599999999984,0,0,True,3115.0,391.599999999984,115.49999999993452,130,126,0,0,1.992063492063492,2,40.07255208098948,125,0.9615384615384616,1.992063492063492,2.0,0.7936507936507936,99.20634920634922,0.0,4,3.076923076923077,0,0,0,3,0,0,3115.0,2572.000000000071,5.144000000000142,1.1737895213999705,1.2529844286271599,0.5665867699262324,3.5019455252920815,75.6470588235315,34,0.5294117647058824,199.99999999999974,-64.24999999999528,0.6099999999999636,304.9999999999818,1.1017682031918785,1.0743969187107236,156.99999999999818,0,0,-156.99999999999818,304.99999999998545,0,0,False,,304.99999999998545,12.999999999992724,35,34,0,0,1.9705882352941178,2,26.17476454299081,33,0.9428571428571428,1.9705882352941178,2.0,2.941176470588235,97.05882352941177,0.0,1,2.857142857142857,0,0,0,1,0,0,,1.553364730880364,1278.8500000001682,0.15840836703890915,0.012094970076154454,195.79999999999018,-2.3642133807849754,1056.8000000000393,0.47684094244710984,0.06912079926251247,152.4999999999909,,False
27,risk_pct_0p0100__max_contracts_3__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,3.0,True,50000.0,4294.950000000497,8.589900000000995,0.5344423891238348,0.6520153506504937,0.22838812227956565,1.793817576933891,34.086904761908706,126,0.42063492063492064,183.12169811320928,-74.11643835615884,1.174799999999941,587.3999999999705,1.0613633423285613,1.1949572802772301,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3083.0,587.3999999999651,173.24999999989814,130,126,0,0,2.984126984126984,3,40.162265875279026,125,0.9615384615384616,2.984126984126984,3.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,2,0,0,7,2,0,3083.0,3628.8000000001102,7.257600000000221,1.6433307805075792,1.2440377228129456,0.5329264050565884,3.3533073929963537,106.72941176470913,34,0.5294117647058824,287.26666666666654,-96.37499999999292,0.9149999999999454,457.4999999999727,1.565649081096881,1.0743969187107236,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,True,896.0,457.4999999999709,19.499999999985448,35,34,0,0,2.9411764705882355,3,26.27189598658075,33,0.9428571428571428,2.9411764705882355,3.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,0,0,0,2,0,0,896.0,0.9995460519523767,2557.700000000337,0.31328228984484063,0.00167763265560128,391.59999999998035,3.2417631684391965,2113.6000000000786,0.9463822015547185,0.06017409344829816,304.9999999999818,,False
28,risk_pct_0p0100__max_contracts_4__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,4.0,True,50000.0,5323.550000000669,10.647100000001338,0.6565538245858482,0.63771188002094,0.2123136919570764,1.7379470474079661,42.250396825402134,126,0.42063492063492064,236.55754716981374,-98.82191780821178,1.5663999999999214,783.1999999999607,1.3450567921427405,1.1949572802772301,381.9999999999982,5,0,-381.9999999999982,783.1999999999607,0,0,True,3041.0,783.1999999999607,230.99999999986903,130,126,0,0,3.9682539682539684,4,40.249952942688225,124,0.9538461538461539,3.9682539682539684,4.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,5,0,0,13,5,0,3041.0,4435.350000000153,8.870700000000307,1.9969301636858727,1.2349608762326436,0.48853239307782503,3.157271400778443,130.4514705882398,34,0.5294117647058824,360.6305555555557,-128.49999999999056,1.2199999999999271,609.9999999999636,1.9277008604777717,1.0743969187107236,313.99999999999636,2,0,-313.99999999999636,609.9999999999636,0,0,True,894.0,609.9999999999636,25.999999999985448,35,34,0,0,3.8823529411764706,4,26.361516618790922,32,0.9142857142857143,3.8823529411764706,4.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,5,2,0,894.0,0.10040230673065276,3586.300000000508,0.43539372530685405,-0.012625837973952336,587.3999999999705,2.5136826286984078,2920.1500000001215,1.299981584733012,0.051097246867996216,457.4999999999727,,False
29,risk_pct_0p0100__max_contracts_5__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,5.0,True,50000.0,6313.650000000839,12.627300000001679,0.7721052116852034,0.6210905514088898,0.20144066891075393,1.7001552536735587,50.10833333333999,126,0.42063492063492064,289.26698113207857,-123.5273972602647,1.9579999999999018,978.9999999999509,1.6379075037815514,1.1949572802772301,477.4999999999977,7,0,-477.4999999999977,978.9999999999491,0,0,True,3001.0,978.9999999999491,327.24999999983265,130,126,0,0,4.944444444444445,5,40.307455813938496,123,0.9461538461538461,4.944444444444445,5.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,7,0,0,17,7,0,3001.0,5134.000000000196,10.268000000000393,2.2999901068276207,1.2047679007557182,0.4523882545569686,2.9976653696500284,151.00000000000577,34,0.5294117647058824,428.0000000000004,-160.6249999999882,1.524999999999909,762.4999999999545,2.2872699307831987,1.0743969187107236,392.49999999999545,2,0,-392.49999999999545,762.4999999999563,0,0,True,894.0,762.4999999999563,32.49999999998545,35,34,0,0,4.794117647058823,5,26.446682534695732,31,0.8857142857142857,4.794117647058823,5.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,7,2,0,894.0,-1.2752283457729803,4576.400000000678,0.5509451124062092,-0.02924716658600257,783.1999999999607,1.5783870356010823,3618.800000000165,1.60304152787476,0.02090427139107076,609.9999999999636,,False
30,risk_pct_0p0100__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,6.0,True,50000.0,6963.2000000009975,13.926400000001996,0.8468842772948681,0.6008736971954166,0.19223005807870588,1.6550825532716993,55.26349206349998,126,0.42063492063492064,331.93773584906023,-145.60958904108486,2.158599999999883,1079.2999999999415,1.8671941063884459,1.1949572802772301,477.4999999999977,12,0,-477.4999999999977,1079.2999999999374,0,0,True,2898.0,1079.2999999999374,319.19999999998254,130,126,0,0,5.857142857142857,6,40.47200415629341,115,0.8846153846153846,5.857142857142857,6.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,12,0,0,27,12,0,2898.0,5505.800000000231,11.011600000000463,2.4600694778267096,1.1448125976401222,0.40429152901242804,2.785278858625368,161.93529411765385,34,0.5294117647058824,477.2111111111114,-192.74999999998585,1.8299999999998908,914.9999999999454,2.581374263743847,1.0743969187107236,470.99999999999454,5,0,-470.99999999999454,914.9999999999491,0,0,True,852.0,914.9999999999491,38.99999999997817,35,34,0,0,5.617647058823529,6,26.493894502774225,28,0.8,5.617647058823529,6.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,5,0,0,10,5,0,852.0,-1.987828908413328,5225.9500000008375,0.625724178015874,-0.04946402079947576,883.4999999999513,0.11800445958773231,3990.6000000001995,1.763120898873849,-0.039051031724525176,762.4999999999545,,False
31,risk_pct_0p0105__max_contracts_2__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0105,2.0,True,50000.0,3016.1000000003287,6.032200000000657,0.3795684663179033,0.6624326880710468,0.2405760540660753,1.8361796506793886,23.937301587304194,126,0.42063492063492064,124.96415094339733,-49.41095890410589,0.7831999999999607,391.59999999998035,0.73361427580137,1.1949572802772301,190.9999999999991,0,0,-190.9999999999991,391.599999999984,0,0,True,3115.0,391.599999999984,115.49999999993452,130,126,0,0,1.992063492063492,2,42.076179685038944,125,0.9615384615384616,1.992063492063492,2.0,0.7936507936507936,99.20634920634922,0.0,4,3.076923076923077,0,0,0,3,0,0,3115.0,2572.000000000071,5.144000000000142,1.1737895213999705,1.2529844286271599,0.5665867699262324,3.5019455252920815,75.6470588235315,34,0.5294117647058824,199.99999999999974,-64.24999999999528,0.6099999999999636,304.9999999999818,1.1017682031918785,1.0743969187107236,156.99999999999818,0,0,-156.99999999999818,304.99999999998545,0,0,False,,304.99999999998545,12.999999999992724,35,34,0,0,1.9705882352941178,2,27.483502770140348,33,0.9428571428571428,1.9705882352941178,2.0,2.941176470588235,97.05882352941177,0.0,1,2.857142857142857,0,0,0,1,0,0,,1.553364730880364,1278.8500000001682,0.15840836703890915,0.012094970076154454,195.79999999999018,-2.3642133807849754,1056.8000000000393,0.47684094244710984,0.06912079926251247,152.4999999999909,,False
32,risk_pct_0p0105__max_contracts_3__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0105,3.0,True,50000.0,4294.950000000497,8.589900000000995,0.5344423891238348,0.6520153506504937,0.22838812227956565,1.793817576933891,34.086904761908706,126,0.42063492063492064,183.12169811320928,-74.11643835615884,1.174799999999941,587.3999999999705,1.0613633423285613,1.1949572802772301,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3083.0,587.3999999999651,173.24999999989814,130,126,0,0,2.984126984126984,3,42.170379169042974,125,0.9615384615384616,2.984126984126984,3.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,2,0,0,7,2,0,3083.0,3628.8000000001102,7.257600000000221,1.6433307805075792,1.2440377228129456,0.5329264050565884,3.3533073929963537,106.72941176470913,34,0.5294117647058824,287.26666666666654,-96.37499999999292,0.9149999999999454,457.4999999999727,1.565649081096881,1.0743969187107236,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,True,896.0,457.4999999999709,19.499999999985448,35,34,0,0,2.9411764705882355,3,27.585490785909787,33,0.9428571428571428,2.9411764705882355,3.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,0,0,0,2,0,0,896.0,0.9995460519523767,2557.700000000337,0.31328228984484063,0.00167763265560128,391.59999999998035,3.2417631684391965,2113.6000000000786,0.9463822015547185,0.06017409344829816,304.9999999999818,,False
33,risk_pct_0p0105__max_contracts_4__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0105,4.0,True,50000.0,5323.550000000669,10.647100000001338,0.6565538245858482,0.63771188002094,0.2123136919570764,1.7379470474079661,42.250396825402134,126,0.42063492063492064,236.55754716981374,-98.82191780821178,1.5663999999999214,783.1999999999607,1.3450567921427405,1.1949572802772301,381.9999999999982,5,0,-381.9999999999982,783.1999999999607,0,0,True,3041.0,783.1999999999607,230.99999999986903,130,126,0,0,3.9682539682539684,4,42.26245058982265,124,0.9538461538461539,3.9682539682539684,4.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,5,0,0,13,5,0,3041.0,4435.350000000153,8.870700000000307,1.9969301636858727,1.2349608762326436,0.48853239307782503,3.157271400778443,130.4514705882398,34,0.5294117647058824,360.6305555555557,-128.49999999999056,1.2199999999999271,609.9999999999636,1.9277008604777717,1.0743969187107236,313.99999999999636,2,0,-313.99999999999636,609.9999999999636,0,0,True,894.0,609.9999999999636,25.999999999985448,35,34,0,0,3.8823529411764706,4,27.679592449730468,32,0.9142857142857143,3.8823529411764706,4.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,5,2,0,894.0,0.10040230673065276,3586.300000000508,0.43539372530685405,-0.012625837973952336,587.3999999999705,2.5136826286984078,2920.1500000001215,1.299981584733012,0.051097246867996216,457.4999999999727,,False
34,risk_pct_0p0105__max_contracts_5__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0105,5.0,True,50000.0,6313.650000000839,12.627300000001679,0.7721052116852034,0.6210905514088898,0.20144066891075393,1.7001552536735587,50.10833333333999,126,0.42063492063492064,289.26698113207857,-123.5273972602647,1.9579999999999018,978.9999999999509,1.6379075037815514,1.1949572802772301,477.4999999999977,7,0,-477.4999999999977,978.9999999999491,0,0,True,3001.0,978.9999999999491,327.24999999983265,130,126,0,0,4.944444444444445,5,42.322828604635426,123,0.9461538461538461,4.944444444444445,5.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,7,0,0,17,7,0,3001.0,5241.900000000196,10.483800000000393,2.346531808481389,1.2172198003375192,0.46189598589056713,3.039649805447697,154.17352941177046,34,0.5294117647058824,433.9944444444448,-160.6249999999882,1.524999999999909,762.4999999999545,2.3114508728727525,1.0743969187107236,392.49999999999545,2,0,-392.49999999999545,762.4999999999563,0,0,True,894.0,762.4999999999563,32.49999999998545,35,34,0,0,4.823529411764706,5,27.773694113551162,32,0.9142857142857143,4.823529411764706,5.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,2,0,0,7,2,0,894.0,-1.2752283457729803,4576.400000000678,0.5509451124062092,-0.02924716658600257,783.1999999999607,1.7596094010131509,3726.7000000001644,1.6495832295285284,0.0333561709728718,609.9999999999636,,False
35,risk_pct_0p0105__max_contracts_6__skip_trade_if_too_small_true,grid,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.0105,6.0,True,50000.0,6964.500000001,13.929000000002,0.8470331377219198,0.5956026898547455,0.18876644125983005,1.6493403570930516,55.27380952381746,126,0.42063492063492064,333.77358490566394,-146.92465753423548,2.158599999999883,1079.2999999999415,1.8840702168023928,1.1949572802772301,548.9999999999918,12,1,-548.9999999999918,1079.2999999999374,1,0,True,2898.0,1079.2999999999374,327.99999999980355,130,126,0,0,5.880952380952381,6,42.43857533684993,118,0.9076923076923077,5.880952380952381,6.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,12,1,0,27,12,1,2898.0,5613.700000000231,11.227400000000461,2.506371997891832,1.1576365400888673,0.4122146384570935,2.8202658884567584,165.10882352941854,34,0.5294117647058824,483.2055555555558,-192.74999999998585,1.8299999999998908,914.9999999999454,2.602806709196871,1.0743969187107236,470.99999999999454,5,0,-470.99999999999454,914.9999999999491,0,0,True,852.0,914.9999999999491,38.99999999997817,35,34,0,0,5.647058823529412,6,27.823266680033573,28,0.8,5.647058823529412,6.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,5,0,0,10,5,0,852.0,-3.2186419304352833,5227.25000000084,0.6258730384429256,-0.05473502814014686,883.4999999999513,0.3003429536006337,4098.500000000199,1.8094234189389713,-0.026227089275780102,762.4999999999545,,False
36,best_previous_winner,best_previous_winner,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,risk_percent,,0.01,3.0,True,50000.0,4294.950000000497,8.589900000000995,0.5344423891238348,0.6520153506504937,0.22838812227956565,1.793817576933891,34.086904761908706,126,0.42063492063492064,183.12169811320928,-74.11643835615884,1.174799999999941,587.3999999999705,1.0613633423285613,1.1949572802772301,286.49999999999864,2,0,-286.49999999999864,587.3999999999651,0,0,True,3083.0,587.3999999999651,173.24999999989814,130,126,0,0,2.984126984126984,3,40.162265875279026,125,0.9615384615384616,2.984126984126984,3.0,0.7936507936507936,0.0,99.20634920634922,4,3.076923076923077,2,0,0,7,2,0,3083.0,3628.8000000001102,7.257600000000221,1.6433307805075792,1.2440377228129456,0.5329264050565884,3.3533073929963537,106.72941176470913,34,0.5294117647058824,287.26666666666654,-96.37499999999292,0.9149999999999454,457.4999999999727,1.565649081096881,1.0743969187107236,235.49999999999727,0,0,-235.49999999999727,457.4999999999709,0,0,True,896.0,457.4999999999709,19.499999999985448,35,34,0,0,2.9411764705882355,3,26.27189598658075,33,0.9428571428571428,2.9411764705882355,3.0,2.941176470588235,0.0,97.05882352941177,1,2.857142857142857,0,0,0,2,0,0,896.0,0.9995460519523767,2557.700000000337,0.31328228984484063,0.00167763265560128,391.59999999998035,3.2417631684391965,2113.6000000000786,0.9463822015547185,0.06017409344829816,304.9999999999818,,False
