trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,variant_role,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
13,2024-05-03,long,2,2024-05-03 10:30:00-04:00,2295.2999999999997,2285.2,2306.72,2024-05-03 11:30:00-04:00,2306.62,target,100.99999999999909,201.99999999999818,201.99999999999818,45905.99999999999,11.320000000000164,113.20000000000164,226.40000000000327,5.0,221.40000000000327,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-05-03 09:30:00-04:00,1,risk_percent,10.099999999999909,4.73110346534658,2285.2,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50299.100000000035,0.95,477.8414500000003,0.9126604650977843,0.0095,2.0,True,50520.50000000004
14,2024-05-22,long,2,2024-05-22 10:30:00-04:00,2389.4,2387.0,2398.51,2024-05-22 13:30:00-04:00,2386.9,stop,24.00000000000091,48.00000000000182,48.00000000000182,47788.0,-2.5,-25.0,-50.0,5.0,-55.0,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-05-22 09:30:00-04:00,3,risk_percent,2.400000000000091,19.997697916665924,2387.0,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50520.50000000004,0.95,479.94475000000034,0.9459130451994728,0.0095,2.0,True,50465.50000000004
15,2024-07-08,long,2,2024-07-08 12:30:00-04:00,2361.6,2358.3,2369.08,2024-07-08 15:30:00-04:00,2366.5,time_stop,32.99999999999727,65.99999999999454,65.99999999999454,47232.0,4.900000000000091,49.00000000000091,98.00000000000182,5.0,93.00000000000182,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-07-08 11:30:00-04:00,3,risk_percent,3.299999999999727,14.527946969698181,2358.3,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50465.50000000004,0.95,479.42225000000036,0.9359265240609915,0.0095,2.0,True,50558.50000000004
16,2024-09-06,long,2,2024-09-06 12:30:00-04:00,2500.6,2495.5,2509.25,2024-09-06 15:30:00-04:00,2502.2000000000003,time_stop,50.99999999999909,101.99999999999818,101.99999999999818,50012.0,1.6000000000003638,16.000000000003638,32.000000000007276,5.0,27.000000000007276,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-09-06 11:30:00-04:00,3,risk_percent,5.099999999999909,9.417759803921744,2495.5,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50558.50000000004,0.95,480.30575000000033,0.9891907394404494,0.0095,2.0,True,50585.500000000044
17,2024-11-06,short,2,2024-11-06 10:30:00-05:00,2676.7000000000003,2677.4,2666.3250000000003,2024-11-06 11:30:00-05:00,2677.5,stop,6.999999999998181,13.999999999996362,13.999999999996362,53534.00000000001,-0.7999999999997272,-7.9999999999972715,-15.999999999994543,5.0,-20.999999999994543,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-11-06 09:30:00-05:00,1,risk_percent,0.6999999999998181,68.6517500000179,2677.4,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50585.500000000044,0.95,480.5622500000004,1.0582874539146585,0.0095,2.0,True,50564.50000000005
18,2024-11-25,long,2,2024-11-25 10:30:00-05:00,2638.2999999999997,2631.2,2649.4049999999997,2024-11-25 11:30:00-05:00,2631.1,stop,70.99999999999909,141.99999999999818,141.99999999999818,52765.99999999999,-7.199999999999818,-71.99999999999818,-143.99999999999636,5.0,-148.99999999999636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2024-11-25 09:30:00-05:00,1,risk_percent,7.099999999999909,6.765672535211361,2631.2,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50564.50000000005,0.95,480.36275000000046,1.0435384508894567,0.0095,2.0,True,50415.50000000006
19,2025-01-03,long,2,2025-01-03 10:30:00-05:00,2656.7,2655.0,2663.87,2025-01-03 11:30:00-05:00,2654.9,stop,16.99999999999818,33.99999999999636,33.99999999999636,53134.0,-1.7999999999997272,-17.99999999999727,-35.99999999999454,5.0,-40.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-01-03 09:30:00-05:00,1,risk_percent,1.699999999999818,28.17336764706187,2655.0,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50415.50000000006,0.95,478.94725000000057,1.0539219089367344,0.0095,2.0,True,50374.500000000065
20,2025-01-06,short,2,2025-01-06 10:30:00-05:00,2651.2000000000003,2651.9,2644.0850000000005,2025-01-06 11:30:00-05:00,2652.0,stop,6.999999999998181,13.999999999996362,13.999999999996362,53024.00000000001,-0.7999999999997272,-7.9999999999972715,-15.999999999994543,5.0,-20.999999999994543,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-01-06 09:30:00-05:00,1,risk_percent,0.6999999999998181,68.36539285716071,2651.9,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50374.500000000065,0.95,478.5577500000006,1.0525960555439744,0.0095,2.0,True,50353.50000000007
21,2025-01-10,long,2,2025-01-10 11:30:00-05:00,2717.2999999999997,2715.7,2727.0199999999995,2025-01-10 12:30:00-05:00,2715.6,stop_ambiguous_first,15.99999999999909,31.99999999999818,31.99999999999818,54345.99999999999,-1.699999999999818,-16.99999999999818,-33.99999999999636,5.0,-38.99999999999636,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-01-10 10:30:00-05:00,1,risk_percent,1.599999999999909,29.89739062500174,2715.7,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50353.50000000007,0.95,478.3582500000007,1.0792894237739168,0.0095,2.0,True,50314.50000000007
22,2025-01-15,long,2,2025-01-15 10:30:00-05:00,2703.7999999999997,2697.9,2712.91,2025-01-15 11:30:00-05:00,2712.81,target,58.99999999999636,117.99999999999272,117.99999999999272,54075.99999999999,9.010000000000218,90.10000000000218,180.20000000000437,5.0,175.20000000000437,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-01-15 09:30:00-05:00,1,risk_percent,5.899999999999636,8.101487288136104,2697.9,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50314.50000000007,0.95,477.9877500000007,1.0747597611026625,0.0095,2.0,True,50489.70000000008
23,2025-01-27,long,2,2025-01-27 10:30:00-05:00,2745.9,2743.4,2754.96,2025-01-27 11:30:00-05:00,2743.3,stop,25.0,50.0,50.0,54918.0,-2.599999999999909,-25.99999999999909,-51.99999999999818,5.0,-56.99999999999818,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-01-27 09:30:00-05:00,1,risk_percent,2.5,19.18608600000003,2743.4,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50489.70000000008,0.95,479.65215000000074,1.0877069976648686,0.0095,2.0,True,50432.70000000008
24,2025-03-04,long,2,2025-03-04 10:30:00-05:00,2917.2999999999997,2910.9,2929.8749999999995,2025-03-04 13:30:00-05:00,2923.0,time_stop,63.99999999999636,127.99999999999272,127.99999999999272,58345.99999999999,5.700000000000273,57.00000000000273,114.00000000000546,5.0,109.00000000000546,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-03-04 09:30:00-05:00,3,risk_percent,6.399999999999636,7.486103906250436,2910.9,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50432.70000000008,0.95,479.1106500000007,1.156908117154146,0.0095,2.0,True,50541.700000000084
25,2025-03-21,long,2,2025-03-21 10:30:00-04:00,3013.9,3004.0,3023.6400000000003,2025-03-21 13:30:00-04:00,3023.5400000000004,target,99.00000000000091,198.00000000000182,198.00000000000182,60278.0,9.640000000000327,96.40000000000327,192.80000000000655,5.0,187.80000000000655,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-03-21 09:30:00-04:00,3,risk_percent,9.900000000000091,4.8499611111110745,3004.0,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50541.700000000084,0.95,480.1461500000008,1.1926389496198169,0.0095,2.0,True,50729.50000000009
26,2025-05-08,long,2,2025-05-08 12:30:00-04:00,3317.2,3309.7,3337.0899999999997,2025-05-08 13:30:00-04:00,3309.6,stop,75.0,150.0,150.0,66344.0,-7.599999999999909,-75.99999999999909,-151.99999999999818,5.0,-156.99999999999818,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-05-08 11:30:00-04:00,1,risk_percent,7.5,6.425736666666677,3309.7,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50729.50000000009,0.95,481.9302500000008,1.3077992095329125,0.0095,2.0,True,50572.50000000009
27,2025-07-08,long,2,2025-07-08 10:30:00-04:00,3313.7999999999997,3309.3,3324.095,2025-07-08 11:30:00-04:00,3309.2000000000003,stop,44.99999999999545,89.9999999999909,89.9999999999909,66276.0,-4.599999999999454,-45.99999999999454,-91.99999999998909,5.0,-96.99999999998909,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-07-08 09:30:00-04:00,1,risk_percent,4.499999999999545,10.676416666667764,3309.3,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50572.50000000009,0.95,480.4387500000008,1.3105146077413592,0.0095,2.0,True,50475.5000000001
28,2025-07-09,short,2,2025-07-09 10:30:00-04:00,3315.5,3317.7,3304.735,2025-07-09 11:30:00-04:00,3317.7999999999997,stop,21.99999999999818,43.99999999999636,43.99999999999636,66310.0,-2.299999999999727,-22.99999999999727,-45.99999999999454,5.0,-50.99999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-07-09 09:30:00-04:00,1,risk_percent,2.199999999999818,21.796238636365484,3317.7,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50475.5000000001,0.95,479.51725000000096,1.3137066497607723,0.0095,2.0,True,50424.50000000011
29,2025-07-16,short,2,2025-07-16 11:30:00-04:00,3371.0,3381.4,3359.86,2025-07-16 12:30:00-04:00,3359.96,target,104.00000000000091,208.00000000000182,208.00000000000182,67420.0,11.039999999999964,110.39999999999964,220.79999999999927,5.0,215.79999999999927,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-07-16 10:30:00-04:00,1,risk_percent,10.400000000000091,4.6060841346153545,3381.4,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50424.50000000011,0.95,479.03275000000104,1.337048458586597,0.0095,2.0,True,50640.300000000105
30,2025-09-04,long,2,2025-09-04 10:30:00-04:00,3571.7,3562.2,3584.275,2025-09-04 11:30:00-04:00,3584.175,target,95.0,190.0,190.0,71434.0,12.475000000000364,124.75000000000364,249.50000000000728,5.0,244.50000000000728,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-09-04 09:30:00-04:00,1,risk_percent,9.5,5.0640300000000105,3562.2,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50640.300000000105,0.95,481.082850000001,1.4106156559104084,0.0095,2.0,True,50884.80000000011
31,2025-11-11,long,2,2025-11-11 10:30:00-05:00,4107.400000000001,4102.8,4127.460000000001,2025-11-11 13:30:00-05:00,4123.299999999999,time_stop,46.00000000000364,92.00000000000728,92.00000000000728,82148.00000000001,15.899999999998727,158.99999999998727,317.99999999997453,5.0,312.99999999997453,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2025-11-11 09:30:00-05:00,3,risk_percent,4.600000000000364,10.50881739130354,4102.8,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,50884.80000000011,0.95,483.4056000000011,1.614391724051187,0.0095,2.0,True,51197.80000000009
32,2026-01-14,long,2,2026-01-14 10:30:00-05:00,4622.3,4605.8,4647.675,2026-01-14 13:30:00-05:00,4647.575,target,165.0,330.0,330.0,92446.0,25.274999999999636,252.74999999999636,505.4999999999927,5.0,500.4999999999927,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2026-01-14 09:30:00-05:00,3,risk_percent,16.5,2.9477521212121265,4605.8,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,51197.80000000009,0.95,486.37910000000085,1.8056635246045696,0.0095,2.0,True,51698.30000000008
33,2026-01-16,long,2,2026-01-16 10:30:00-05:00,4568.200000000001,4567.2,4589.3150000000005,2026-01-16 11:30:00-05:00,4589.215,target,10.000000000009095,20.00000000001819,20.00000000001819,91364.00000000001,21.014999999999418,210.14999999999418,420.29999999998836,5.0,415.29999999998836,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2026-01-16 09:30:00-05:00,1,risk_percent,1.0000000000009095,49.11338499995541,4567.2,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,51698.30000000008,0.95,491.1338500000008,1.7672534686827202,0.0095,2.0,True,52113.60000000007
34,2026-03-03,long,1,2026-03-03 10:30:00-05:00,5053.900000000001,5005.0,5100.09,2026-03-03 11:30:00-05:00,5099.99,target,489.00000000000546,489.00000000000546,489.00000000000546,50539.00000000001,46.089999999999236,460.89999999999236,460.89999999999236,2.5,458.39999999999236,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2026-03-03 09:30:00-05:00,1,risk_percent,48.900000000000546,1.0124319018404808,5005.0,risk_pct_0p0095__max_contracts_2__skip_trade_if_too_small_true,grid,oos_only,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,oos,52113.60000000007,0.95,495.07920000000064,0.9697852384022585,0.0095,2.0,True,52572.000000000065
1,2010-11-03,long,3,2010-11-03 11:30:00-04:00,1332.3999999999999,1328.8,1336.4299999999998,2010-11-03 12:30:00-04:00,1336.33,target,35.99999999999909,107.99999999999727,107.99999999999727,39972.0,3.9300000000000637,39.30000000000064,117.90000000000191,7.5,110.40000000000191,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2010-11-03 10:30:00-04:00,1,risk_percent,3.599999999999909,13.194444444444779,1328.8,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50000.0,0.95,475.0,0.79944,0.0095,3.0,True,50110.4
2,2010-11-09,long,3,2010-11-09 14:30:00-05:00,1405.0,1398.7,1411.42,2010-11-09 15:30:00-05:00,1398.6000000000001,stop,62.999999999999545,188.99999999999864,188.99999999999864,42150.0,-6.399999999999864,-63.999999999998636,-191.9999999999959,7.5,-199.4999999999959,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2010-11-09 13:30:00-05:00,1,risk_percent,6.2999999999999545,7.556330158730214,1398.7,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50110.4,0.95,476.0488,0.841142756793001,0.0095,3.0,True,49910.90000000001
3,2011-03-10,long,3,2011-03-10 10:30:00-05:00,1413.1,1411.1,1417.8049999999998,2011-03-10 11:30:00-05:00,1411.0,stop,20.0,60.0,60.0,42392.99999999999,-2.099999999999909,-20.99999999999909,-62.99999999999727,7.5,-70.49999999999727,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-03-10 09:30:00-05:00,1,risk_percent,2.0,23.707677500000003,1411.1,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49910.90000000001,0.95,474.15355000000005,0.8493735837261998,0.0095,3.0,True,49840.40000000001
4,2011-07-11,long,3,2011-07-11 11:30:00-04:00,1545.1999999999998,1542.4,1549.495,2011-07-11 13:30:00-04:00,1549.395,target,27.99999999999727,83.99999999999181,83.99999999999181,46355.99999999999,4.195000000000164,41.95000000000164,125.85000000000491,7.5,118.35000000000491,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-07-11 10:30:00-04:00,2,risk_percent,2.799999999999727,16.910135714287364,1542.4,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49840.40000000001,0.95,473.4838000000001,0.9300888435887349,0.0095,3.0,True,49958.750000000015
5,2011-07-21,long,3,2011-07-21 13:30:00-04:00,1588.6,1585.8,1594.3349999999998,2011-07-21 14:30:00-04:00,1585.7,stop,27.999999999999545,83.99999999999864,83.99999999999864,47657.99999999999,-2.8999999999998636,-28.999999999998636,-86.99999999999591,7.5,-94.49999999999591,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-07-21 12:30:00-04:00,1,risk_percent,2.7999999999999545,16.95029017857171,1585.8,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49958.750000000015,0.95,474.60812500000014,0.9539470062801807,0.0095,3.0,True,49864.25000000002
6,2011-09-06,long,3,2011-09-06 11:30:00-04:00,1873.8,1863.3,1883.27,2011-09-06 14:30:00-04:00,1877.9,time_stop,105.0,315.0,315.0,56214.0,4.100000000000136,41.000000000001364,123.00000000000409,7.5,115.50000000000409,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-09-06 10:30:00-04:00,3,risk_percent,10.5,4.511527380952383,1863.3,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49864.25000000002,0.95,473.71037500000017,1.1273407300821725,0.0095,3.0,True,49979.75000000003
7,2011-11-10,long,3,2011-11-10 10:30:00-05:00,1745.6999999999998,1738.1,1755.5649999999998,2011-11-10 11:30:00-05:00,1755.465,target,75.99999999999909,227.99999999999727,227.99999999999727,52370.99999999999,9.7650000000001,97.650000000001,292.950000000003,7.5,285.450000000003,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2011-11-10 09:30:00-05:00,1,risk_percent,7.599999999999909,6.2474687500000785,1738.1,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49979.75000000003,0.95,474.80762500000026,1.047844376972673,0.0095,3.0,True,50265.20000000003
8,2012-01-04,short,3,2012-01-04 10:30:00-05:00,1607.2,1616.0,1597.3600000000001,2012-01-04 11:30:00-05:00,1616.1,stop,87.99999999999955,263.99999999999864,263.99999999999864,48216.0,-8.899999999999864,-88.99999999999864,-266.9999999999959,7.5,-274.4999999999959,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-01-04 09:30:00-05:00,1,risk_percent,8.799999999999955,5.42635681818185,1616.0,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50265.20000000003,0.95,477.5194000000003,0.9592322322401974,0.0095,3.0,True,49990.70000000004
9,2012-03-23,short,3,2012-03-23 10:30:00-04:00,1661.9,1663.9,1655.4850000000001,2012-03-23 11:30:00-04:00,1664.0,stop,20.0,60.0,60.0,49857.00000000001,-2.099999999999909,-20.99999999999909,-62.99999999999727,7.5,-70.49999999999727,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-03-23 09:30:00-04:00,1,risk_percent,2.0,23.74558250000002,1663.9,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49990.70000000004,0.95,474.91165000000035,0.9973255025434724,0.0095,3.0,True,49920.20000000004
10,2012-05-01,long,3,2012-05-01 10:30:00-04:00,1662.1,1657.0,1669.11,2012-05-01 13:30:00-04:00,1662.2,time_stop,50.99999999999909,152.99999999999727,152.99999999999727,49862.99999999999,0.10000000000013642,1.0000000000013642,3.0000000000040927,7.5,-4.499999999995907,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-05-01 09:30:00-04:00,3,risk_percent,5.099999999999909,9.298860784313899,1657.0,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49920.20000000004,0.95,474.2419000000004,0.9988541712573258,0.0095,3.0,True,49915.70000000005
11,2012-05-16,short,3,2012-05-16 10:30:00-04:00,1549.0,1554.0,1542.775,2012-05-16 11:30:00-04:00,1542.875,target,50.0,150.0,150.0,46470.0,6.125,61.25,183.75,7.5,176.25,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-05-16 09:30:00-04:00,1,risk_percent,5.0,9.48398300000001,1554.0,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,49915.70000000005,0.95,474.19915000000043,0.9309696147705022,0.0095,3.0,True,50091.95000000005
12,2012-07-27,long,3,2012-07-27 10:30:00-04:00,1617.6,1614.7,1623.75,2012-07-27 13:30:00-04:00,1623.65,target,28.999999999998636,86.99999999999591,86.99999999999591,48527.99999999999,6.050000000000182,60.50000000000182,181.50000000000546,7.5,174.00000000000546,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-07-27 09:30:00-04:00,3,risk_percent,2.8999999999998636,16.409431896552512,1614.7,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50091.95000000005,0.95,475.8735250000004,0.96877841649207,0.0095,3.0,True,50265.950000000055
13,2012-09-21,long,3,2012-09-21 11:30:00-04:00,1775.1,1768.9,1780.2199999999998,2012-09-21 14:30:00-04:00,1772.4,time_stop,61.99999999999818,185.99999999999454,185.99999999999454,53252.99999999999,-2.699999999999818,-26.99999999999818,-80.99999999999454,7.5,-88.49999999999454,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,2012-09-21 10:30:00-04:00,3,risk_percent,6.199999999999818,7.702040725806686,1768.9,risk_pct_0p0095__max_contracts_3__skip_trade_if_too_small_true,grid,full,regime_filtered_ema_mild_atr_20_80_compression_off_atr_target_1p0_ts3_vq0p95_bf0p5_ra1p2,is,50265.950000000055,0.95,477.5265250000005,1.0594249188566005,0.0095,3.0,True,50177.45000000006
