name,axis,group,strategy_variant,dataset_key,execution_profile,or_minutes,target_multiple,side_mode,entry_buffer_ticks,stop_buffer_ticks,opening_time,time_exit,one_trade_per_day,risk_per_trade_pct,initial_capital_usd,tick_value_usd,point_value_usd,max_leverage,atr_period,atr_regime,atr_min,atr_max,direction_filter_mode,ema_length,entry_on_next_open,notes,dataset_path,commission_per_side_usd,slippage_ticks,execution_tick_size,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,avg_R,median_R,pnl_to_risk_ratio,daily_sharpe_basis,n_sessions,raw_signal_count,passes_min_trades,avg_r_component,profit_factor_component,expectancy_component,participation_component,drawdown_penalty,loss_streak_penalty,trade_penalty,robustness_score
filter_current_both_none_vwap_and_ema_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,vwap_and_ema,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,689,0.37300435413642963,164.6342412451362,-91.33526682134571,-91.33526682134571,4.2750362844702465,1.0748244020779616,2945.5,-2619.0,0.05238,0.28190237653238,15,2.491329479768786,15,110,-125.0,-125.0,0.5471698113207547,0.033381712626995644,0.41944847605224966,0.15262397688974483,689,0.3912549687677456,0.04226873001973114,-1.0,0.04296142879021025,daily_pnl_over_static_capital,1761,2077,True,1.4794055506905899,0.8978928249355391,0.5616717090670794,15.0,7.857000000000001,60.0,0.0,-49.91802991530679
prop_baseline_both_rr3_risk_0p5,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,3.0,both,0,2,09:30:00,16:00:00,True,0.5,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1526,0.4056356487549148,290.80613893376415,-178.2585446527012,-178.2585446527012,12.0108125819135,1.1133624648612541,18328.5,-5914.0,0.11828,0.6665738632209925,13,2.325641025641026,13,224,-250.0,-250.0,0.5117955439056356,0.09764089121887287,0.3905635648754915,0.0,1526,0.8665530948324816,0.06365709305210379,-1.0,0.061497397974077044,daily_pnl_over_static_capital,1761,1760,True,2.2279982568236325,1.3603495783350494,0.808543294593637,15.0,17.741999999999997,52.0,0.0,-50.34510887024768
filter_current_both_band_2_vwap_only,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,vwap_only,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,439,0.3895216400911162,145.7017543859649,-92.35820895522389,-92.35820895522389,0.3712984054669704,1.0065853264382676,163.0,-3643.5,0.07287,0.02139650495977026,14,2.2905982905982905,14,69,-125.0,-125.0,0.5375854214123007,0.022779043280182234,0.4396355353075171,0.9878799119418752,439,0.249290176036343,0.021654792850801866,-1.0,0.003721928552672139,daily_pnl_over_static_capital,1761,124009,True,0.7579177497780653,0.0790239172592111,0.0482423914019787,15.0,10.9305,56.0,0.0,-51.045315941560744
prop_baseline_both_rr5_risk_0p5,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.5,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1526,0.40039318479685454,299.2798690671031,-178.5360655737705,-178.5360655737705,12.778178243774574,1.1193648403377805,19499.5,-6963.0,0.13926,0.6644967507095434,13,2.364341085271318,13,226,-250.0,-250.0,0.5170380078636959,0.020969855832241154,0.4619921363040629,0.0,1526,0.8665530948324816,0.06781044333093712,-1.0,0.06542644034129991,daily_pnl_over_static_capital,1761,1760,True,2.3733655165827994,1.432378084053366,0.8588636611460225,15.0,20.888999999999996,52.0,0.0,-53.22439273821781
filter_current_both_none_vwap_only,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,vwap_only,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,705,0.3773049645390071,165.10714285714286,-91.98633257403189,-91.98633257403189,5.016312056737589,1.0875761477886188,3536.5,-3079.5,0.06159,0.33437670822242943,16,2.5085714285714285,16,111,-125.0,-125.0,0.5475177304964539,0.03546099290780142,0.41702127659574467,0.0028328611898017,705,0.40034071550255534,0.061943233516573645,-1.0,0.05045907557090167,daily_pnl_over_static_capital,1761,1765,True,2.1680131730800776,1.0509137734634253,0.6543987894332528,15.0,9.2385,64.0,0.0,-54.365174264023246
filter_current_both_band_2_vwap_and_ema_ema20,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,band_2,7.196428571428571,12.0,vwap_and_ema,20.0,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,425,0.38823529411764707,145.47575757575757,-92.51153846153846,-92.51153846153846,-0.11647058823529412,0.9979420446513948,-49.5,-3495.0,0.0699,-0.006567222403921842,15,2.3214285714285716,15,64,-125.0,-125.0,0.5435294117647059,0.021176470588235293,0.43529411764705883,0.9882857523699005,425,0.24134014764338443,0.008760310648608396,-1.0,-0.0011685828277343657,daily_pnl_over_static_capital,1761,127537,True,0.3066108727012939,-0.024695464183262406,-0.015107813382701438,15.0,10.485,60.0,0.0,-55.218192404864666
current_15m_both_rr5,axis_b_current_logic_baselines,group_2_current_logic_baselines,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.37393767705382436,165.12310606060606,-92.00904977375566,-92.00904977375566,4.1423512747875355,1.0719115766696174,2924.5,-3489.0,0.06978,0.2770567095635188,16,2.554913294797688,16,112,-125.0,-125.0,0.5509915014164306,0.03541076487252125,0.41359773371104813,0.0,706,0.40090857467348096,0.05248184353615579,-1.0,0.041669041376952015,daily_pnl_over_static_capital,1761,1760,True,1.8368645237654526,0.8629389200354094,0.5402535448380321,15.0,10.466999999999999,64.0,0.0,-56.2269430113611
prop_baseline_both_rr5,axis_b_prop_viable,group_2_prop_risk_grid,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.37393767705382436,165.12310606060606,-92.00904977375566,-92.00904977375566,4.1423512747875355,1.0719115766696174,2924.5,-3489.0,0.06978,0.2770567095635188,16,2.554913294797688,16,112,-125.0,-125.0,0.5509915014164306,0.03541076487252125,0.41359773371104813,0.0,706,0.40090857467348096,0.05248184353615579,-1.0,0.041669041376952015,daily_pnl_over_static_capital,1761,1760,True,1.8368645237654526,0.8629389200354094,0.5402535448380321,15.0,10.466999999999999,64.0,0.0,-56.2269430113611
filter_current_both_none_none,axis_c_filter_campaign,group_3_filter_campaign,current_orb,current_1m_rth,repo_realistic,15,5.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.37393767705382436,165.12310606060606,-92.00904977375566,-92.00904977375566,4.1423512747875355,1.0719115766696174,2924.5,-3489.0,0.06978,0.2770567095635188,16,2.554913294797688,16,112,-125.0,-125.0,0.5509915014164306,0.03541076487252125,0.41359773371104813,0.0,706,0.40090857467348096,0.05248184353615579,-1.0,0.041669041376952015,daily_pnl_over_static_capital,1761,1760,True,1.8368645237654526,0.8629389200354094,0.5402535448380321,15.0,10.466999999999999,64.0,0.0,-56.2269430113611
current_15m_both_rr10,axis_b_current_logic_baselines,group_2_current_logic_baselines,current_orb,current_1m_rth,repo_realistic,15,10.0,both,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,none,,True,,C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,706,0.37110481586402266,159.74236641221373,-91.95045045045045,-91.95045045045045,1.4539660056657224,1.0251432910400236,1026.5,-4322.0,0.08644,0.09814199236565962,16,2.5964912280701755,16,111,-125.0,-125.0,0.5524079320113314,0.00424929178470255,0.443342776203966,0.0,706,0.40090857467348096,0.030368224350724202,-1.0,0.014625840647441012,daily_pnl_over_static_capital,1761,1760,True,1.062887852275347,0.3017194924802826,0.1897499357808007,15.0,12.966,64.0,0.0,-60.41164271946357
paper_exact_reference_costs_cap4,axis_a_paper_replication,group_1_paper_replication,paper_exact,paper_5m_rth,paper_reference,5,10.0,both,0,0,09:30:00,16:00:00,True,1.0,25000.0,0.5,2.0,4.0,14,none,,,none,,True,"Default dataset is MNQ_1mim.parquet; paper logic is replicated on 5-minute resampled bars, but instrument and cost assumptions may still differ from the original paper.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,0.0005,0,0.25,1736,0.24193548387096775,570.0236285714286,-157.08667705167173,-157.08667705167173,18.827106566820287,1.1581022532586567,32683.857000000018,-6316.29600000006,0.2526518400000024,0.7884139639995504,21,4.049230769230769,21,254,-249.006,-249.006,0.7488479262672811,0.020737327188940093,0.2304147465437788,0.0,1736,0.9858035207268597,0.12331335019335143,-1.0,0.11682396359214078,daily_pnl_over_static_capital,1761,1756,True,4.3159672567673,1.8972270391038801,1.438220497385199,15.0,37.89777600000036,84.0,0.0,-99.24636120674398
paper_exact_repo_costs_cap4,axis_a_paper_replication,group_1_paper_replication,paper_exact,paper_5m_rth,repo_realistic,5,10.0,both,0,0,09:30:00,16:00:00,True,1.0,25000.0,0.5,2.0,4.0,14,none,,,none,,True,"Default dataset is MNQ_1mim.parquet; paper logic is replicated on 5-minute resampled bars, but instrument and cost assumptions may still differ from the original paper.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1735,0.2420749279538905,548.2035714285714,-163.30608365019012,-163.30608365019012,8.932564841498559,1.072168476932211,15498.0,-7186.5,0.28746,0.38268351761317415,21,4.046153846153846,21,254,-250.0,-250.0,0.7487031700288185,0.019596541786743516,0.23170028818443805,0.0,1735,0.9852356615559341,0.0547771015508416,-1.0,0.053542926239419586,daily_pnl_over_static_capital,1761,1756,True,1.917198554279456,0.8660217231865328,0.656379576939649,15.0,43.11899999999999,84.0,0.0,-108.67940014559436
paper_exact_reference_costs_no_leverage_cap,axis_a_paper_replication,group_1_paper_replication,paper_exact,paper_5m_rth,paper_reference,5,10.0,both,0,0,09:30:00,16:00:00,True,1.0,25000.0,0.5,2.0,,14,none,,,none,,True,"Default dataset is MNQ_1mim.parquet; paper logic is replicated on 5-minute resampled bars, but instrument and cost assumptions may still differ from the original paper.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,0.0005,0,0.25,1736,0.24193548387096775,772.4103714285715,-212.68262537993917,-212.68262537993917,25.646325460829498,1.15906951913863,44522.02100000001,-9430.741000000078,0.37722964000000314,0.7728749178242067,21,4.049230769230769,21,254,-249.083,-249.083,0.7488479262672811,0.020737327188940093,0.2304147465437788,0.0,1736,0.9858035207268597,0.12331335019335142,-1.0,0.12048561052658054,daily_pnl_over_static_capital,1761,1756,True,4.3159672567672995,1.9088342296635599,1.4470194966804393,15.0,56.58444600000047,84.0,0.0,-117.91262501688917
paper_exact_repo_costs_no_leverage_cap,axis_a_paper_replication,group_1_paper_replication,paper_exact,paper_5m_rth,repo_realistic,5,10.0,both,0,0,09:30:00,16:00:00,True,1.0,25000.0,0.5,2.0,,14,none,,,none,,True,"Default dataset is MNQ_1mim.parquet; paper logic is replicated on 5-minute resampled bars, but instrument and cost assumptions may still differ from the original paper.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,1735,0.2420749279538905,706.8345238095238,-212.60342205323195,-212.60342205323195,9.969452449567724,1.0618692401103824,17297.0,-13148.5,0.52594,0.3243858548809571,21,4.046153846153846,21,254,-250.0,-250.0,0.7487031700288185,0.019596541786743516,0.23170028818443805,0.0,1735,0.9852356615559341,0.0547771015508416,-1.0,0.04690463826319693,daily_pnl_over_static_capital,1761,1756,True,1.917198554279456,0.742430881324589,0.5627069792171957,15.0,60.0,84.0,0.0,-125.77766358517876
