session_date,phase,selected_by_ensemble,feature_name,bucket_label,risk_multiplier,skip_trade
2024-04-29,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-04-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-01,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-05-02,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-05-06,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-08,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-09,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-10,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-05-14,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-05-15,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-21,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-24,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-05-29,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-05-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-05-31,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-06-03,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-04,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-06-05,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-07,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-10,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-06-11,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-13,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-06-17,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-06-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-20,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-06-24,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-06-25,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-06-26,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-06-27,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-06-28,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-01,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-07-02,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-03,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-05,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-08,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-09,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-10,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-11,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-07-12,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-07-15,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-07-17,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-07-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-22,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-07-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-07-30,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-08-07,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-08-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-08-13,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-08-14,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-08-15,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-08-16,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-08-19,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-08-20,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-08-21,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-08-22,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-08-23,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-08-26,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-08-27,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-08-28,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-08-30,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-09,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-13,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-09-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-17,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-09-18,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-09-23,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-09-24,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-25,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-09-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-09-27,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-09-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-10-02,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-10-03,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-07,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-08,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-09,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-11,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-14,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-15,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-10-21,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-22,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-23,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-24,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-10-25,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-28,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-10-29,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-10-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-10-31,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-01,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-04,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-05,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-06,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-11-07,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-08,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-11,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-11-13,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-14,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-15,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-18,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-11-20,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-11-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-11-27,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-11-29,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-12-02,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-12-03,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-04,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-12-06,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-12-09,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-12-11,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2024-12-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-13,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-12-16,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-17,oos,True,realized_vol_ratio_15_60,high,0.75,False
2024-12-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2024-12-31,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-01-06,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-01-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-01-15,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-01-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-01-20,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-01-22,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-01-23,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-01-24,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-01-29,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-01-31,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-02-04,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-02-05,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-06,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-02-07,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-11,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-12,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-13,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-02-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-02-18,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-02-20,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-02-21,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-03-13,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-03-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-03-17,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-03-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-03-20,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-03-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-03-25,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-03-26,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-03-31,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-04-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-04-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-04-22,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-04-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-01,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-05,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-05-06,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-07,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-08,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-05-09,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-13,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-14,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-15,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-16,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-19,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-20,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-21,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-05-27,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-28,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-05-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-03,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-06-04,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-06,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-09,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-06-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-11,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-12,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-13,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-17,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-18,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-19,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-06-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-25,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-06-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-06-27,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-01,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-02,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-03,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-07,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-07-08,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-09,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-11,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-07-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-07-15,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-16,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-17,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-07-18,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-21,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-07-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-07-24,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-25,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-29,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-07-31,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-04,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-08-05,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-08-07,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-08-08,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-08-11,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-13,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-08-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-15,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-19,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-25,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-27,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-28,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-08-29,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-03,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-04,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-08,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-09-09,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-11,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-09-12,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-09-17,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-18,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-22,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-09-24,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-09-25,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-09-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-09-29,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-09-30,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-10-01,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-02,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-03,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-10-07,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-10-08,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-10-09,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-10-14,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-20,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-21,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-10-22,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-10-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-27,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-28,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-29,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-10-30,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-10-31,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-11-03,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-11-04,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-11-10,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-11-11,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-11-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-11-17,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-11-25,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-11-28,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-12-01,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-02,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-12-04,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-05,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-08,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-09,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-12-10,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-12-11,oos,True,realized_vol_ratio_15_60,high,0.75,False
2025-12-17,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-12-18,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-22,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-23,oos,True,realized_vol_ratio_15_60,low,0.5,False
2025-12-26,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2025-12-31,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2026-01-05,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-06,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2026-01-07,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-15,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-16,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-19,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2026-01-21,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-26,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-01-27,oos,True,realized_vol_ratio_15_60,mid,1.0,False
2026-01-28,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-02-16,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-03-12,oos,True,realized_vol_ratio_15_60,low,0.5,False
2026-03-16,oos,True,realized_vol_ratio_15_60,mid,1.0,False
