setup_id,direction,signal_time,baseline_entry_time,baseline_entry_price,baseline_exit_time,baseline_exit_price,baseline_exit_reason,baseline_pnl,bars_to_exit_baseline_1h,baseline_stop_price,baseline_target_price,hybrid_entry_time,hybrid_entry_price,hybrid_after_exit_time,hybrid_after_exit_price,hybrid_after_exit_reason,hybrid_after_entry_fill_pnl,minutes_to_exit_hybrid,hybrid_stop_price,hybrid_target_price,hybrid_time_stop_at,session_date,quantity,fees,initial_stop_price,hybrid_next_entry_time,hybrid_next_entry_price,hybrid_next_exit_time,hybrid_next_exit_price,hybrid_next_exit_reason,hybrid_next_execution_bar_pnl,matched_status,delta_pnl_after_entry_fill,delta_pnl_next_execution_bar,entry_price_delta_ticks,exit_price_delta_ticks,pnl_delta_bucket,divergence_type,divergence_subtype,is_baseline_winner,is_hybrid_winner,winner_flipped,exit_reason_changed,primary_pnl_driver,entry_time,entry_price,stop_price,target_price,evaluation_end_time,mfe_ticks_1m,mae_ticks_1m,mfe_usd_1m,mae_usd_1m,first_touch,first_touch_time,first_touch_minutes_after_entry,baseline_exit_level_touched_before_hybrid_exit,hybrid_stop_touched_before_baseline_target,hybrid_target_touched_before_baseline_stop,min_low_before_target,max_high_before_stop,adverse_excursion_before_favorable_excursion,favorable_excursion_before_adverse_excursion,time_to_mfe_minutes,time_to_mae_minutes,stop_touch_time,target_touch_time,ambiguous_policy_applied
long|2023-10-19 09:30:00-0400,long,2023-10-19 09:30:00-04:00,2023-10-19 10:30:00-04:00,15003.75,2023-10-19 11:30:00-04:00,15087.775,target,165.54999999999927,1.0,15003.0,15088.025,2023-10-19 10:31:00-04:00,15003.5,2023-10-19 10:31:00-04:00,15002.75,stop_1m,-4.0,0.0,15003.0,15087.775,2023-10-19 12:31:00-04:00,2023-10-19,1.0,2.5,15003.0,2023-10-19 10:31:00-04:00,15003.5,2023-10-19 10:32:00-04:00,15002.75,stop_1m,-4.0,matched,-169.54999999999927,-169.54999999999927,1.0,-340.09999999999854,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-10-19 10:31:00-04:00,15003.5,15003.0,15087.775,2023-10-19 12:31:00-04:00,538.0,149.0,269.0,74.5,stop,2023-10-19 10:31:00-04:00,0.0,False,True,False,14966.25,15015.75,True,False,113.0,51.0,2023-10-19 10:31:00-04:00,,
long|2023-06-29 09:30:00-0400,long,2023-06-29 09:30:00-04:00,2023-06-29 10:30:00-04:00,15062.0,2023-06-29 11:30:00-04:00,15135.85,target,145.20000000000073,1.0,15035.25,15136.1,2023-06-29 10:31:00-04:00,15045.0,2023-06-29 10:46:00-04:00,15035.0,stop_1m,-22.5,15.0,15035.25,15119.1,2023-06-29 12:31:00-04:00,2023-06-29,1.0,2.5,15035.25,2023-06-29 10:31:00-04:00,15045.0,2023-06-29 10:46:00-04:00,15035.0,stop_1m,-22.5,matched,-167.70000000000073,-167.70000000000073,68.0,-403.40000000000146,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-06-29 10:31:00-04:00,15045.0,15035.25,15119.1,2023-06-29 12:31:00-04:00,380.0,66.0,190.0,33.0,stop,2023-06-29 10:46:00-04:00,15.0,False,True,False,15028.5,15085.75,True,False,92.0,15.0,2023-06-29 10:46:00-04:00,,
short|2021-10-26 09:30:00-0400,short,2021-10-26 09:30:00-04:00,2021-10-26 10:30:00-04:00,15681.75,2021-10-26 11:30:00-04:00,15620.9,target,119.20000000000071,1.0,15699.0,15620.65,2021-10-26 10:31:00-04:00,15677.25,2021-10-26 10:50:00-04:00,15699.25,stop_1m,-46.5,19.0,15699.0,15616.15,2021-10-26 12:31:00-04:00,2021-10-26,1.0,2.5,15699.0,2021-10-26 10:31:00-04:00,15677.25,2021-10-26 10:50:00-04:00,15699.25,stop_1m,-46.5,matched,-165.70000000000073,-165.70000000000073,-18.0,-313.40000000000146,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2021-10-26 10:31:00-04:00,15677.25,15699.0,15616.15,2021-10-26 12:31:00-04:00,481.0,95.0,240.5,47.5,stop,2021-10-26 10:50:00-04:00,19.0,False,True,False,15557.0,15699.0,True,False,94.0,22.0,2021-10-26 10:50:00-04:00,,
long|2021-03-29 09:30:00-0400,long,2021-03-29 09:30:00-04:00,2021-03-29 10:30:00-04:00,12835.0,2021-03-29 12:30:00-04:00,12942.975,target,213.45000000000076,2.0,12816.25,12943.225,2021-03-29 10:31:00-04:00,12851.0,2021-03-29 12:31:00-04:00,12878.75,time_stop_1m,53.0,120.0,12816.25,12959.225,2021-03-29 12:31:00-04:00,2021-03-29,1.0,2.5,12816.25,2021-03-29 10:31:00-04:00,12851.0,2021-03-29 12:31:00-04:00,12878.75,time_stop_1m,53.0,matched,-160.45000000000076,-160.45000000000076,-64.0,-256.90000000000146,<=-40,time_stop_changed,time_stop_conversion_effect,True,True,False,True,time_stop_effect,2021-03-29 10:31:00-04:00,12851.0,12816.25,12959.225,2021-03-29 12:31:00-04:00,267.0,83.0,133.5,41.5,none,,,False,False,False,12830.25,12917.75,True,False,85.0,48.0,,,
long|2023-12-04 09:30:00-0500,long,2023-12-04 09:30:00-05:00,2023-12-04 10:30:00-05:00,15753.25,2023-12-04 11:30:00-05:00,15824.825,target,140.65000000000146,1.0,15746.75,15825.075,2023-12-04 10:31:00-05:00,15754.5,2023-12-04 10:31:00-05:00,15746.5,stop_1m,-18.5,0.0,15746.75,15826.325,2023-12-04 12:31:00-05:00,2023-12-04,1.0,2.5,15746.75,2023-12-04 10:31:00-05:00,15754.5,2023-12-04 10:32:00-05:00,15746.5,stop_1m,-18.5,matched,-159.15000000000146,-159.15000000000146,-5.0,-313.3000000000029,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-12-04 10:31:00-05:00,15754.5,15746.75,15826.325,2023-12-04 12:31:00-05:00,389.0,133.0,194.5,66.5,stop,2023-12-04 10:31:00-05:00,0.0,False,True,False,15721.25,15754.5,True,False,117.0,22.0,2023-12-04 10:31:00-05:00,,
long|2021-02-10 09:30:00-0500,long,2021-02-10 09:30:00-05:00,2021-02-10 10:30:00-05:00,13610.25,2021-02-10 12:30:00-05:00,13637.5,time_stop,52.0,2.0,13561.5,13663.475,2021-02-10 10:31:00-05:00,13602.5,2021-02-10 10:43:00-05:00,13561.25,stop_1m,-85.0,12.0,13561.5,13655.725,2021-02-10 12:31:00-05:00,2021-02-10,1.0,2.5,13561.5,2021-02-10 10:31:00-05:00,13602.5,2021-02-10 10:43:00-05:00,13561.25,stop_1m,-85.0,matched,-137.0,-137.0,31.0,-305.0,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2021-02-10 10:31:00-05:00,13602.5,13561.5,13655.725,2021-02-10 12:31:00-05:00,157.0,341.0,78.5,170.5,stop,2021-02-10 10:43:00-05:00,12.0,False,False,False,13517.25,13625.75,True,False,85.0,13.0,2021-02-10 10:43:00-05:00,,
short|2022-08-25 09:30:00-0400,short,2022-08-25 09:30:00-04:00,2022-08-25 10:30:00-04:00,13093.75,2022-08-25 11:30:00-04:00,13025.0875,target,134.82500000000073,1.0,13101.75,13024.8375,,,,,,,,,,,,,,,,,,,,,baseline_only,-134.82500000000073,-134.82500000000073,,,<=-40,baseline_trade_missing_in_hybrid,missing_data_or_alignment,True,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
short|2022-05-25 09:30:00-0400,short,2022-05-25 09:30:00-04:00,2022-05-25 10:30:00-04:00,11889.25,2022-05-25 12:30:00-04:00,11830.0,time_stop,116.0,2.0,11891.0,11737.775,2022-05-25 10:31:00-04:00,11884.5,2022-05-25 10:33:00-04:00,11891.25,stop_1m,-16.0,2.0,11891.0,11733.025,2022-05-25 12:31:00-04:00,2022-05-25,1.0,2.5,11891.0,2022-05-25 10:31:00-04:00,11884.5,2022-05-25 10:33:00-04:00,11891.25,stop_1m,-16.0,matched,-132.0,-132.0,-19.0,-245.0,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2022-05-25 10:31:00-04:00,11884.5,11891.0,11733.025,2022-05-25 12:31:00-04:00,368.0,180.0,184.0,90.0,stop,2022-05-25 10:33:00-04:00,2.0,False,False,False,11792.5,11899.25,True,False,117.0,7.0,2022-05-25 10:33:00-04:00,,
long|2025-07-22 09:30:00-0400,long,2025-07-22 09:30:00-04:00,2025-07-22 10:30:00-04:00,23169.0,2025-07-22 11:30:00-04:00,23233.4875,target,126.47499999999854,1.0,23105.0,23233.7375,2025-07-22 10:31:00-04:00,23187.75,2025-07-22 12:31:00-04:00,23186.25,time_stop_1m,-5.5,120.0,23105.0,23252.4875,2025-07-22 12:31:00-04:00,2025-07-22,1.0,2.5,23105.0,2025-07-22 10:31:00-04:00,23187.75,2025-07-22 12:31:00-04:00,23186.25,time_stop_1m,-5.5,matched,-131.97499999999854,-131.97499999999854,-75.0,-188.9499999999971,<=-40,winner_to_loser,worse_entry_price,True,False,True,True,entry_price_effect,2025-07-22 10:31:00-04:00,23187.75,23105.0,23252.4875,2025-07-22 12:31:00-04:00,190.0,97.0,95.0,48.5,none,,,True,False,False,23163.5,23235.25,False,True,63.0,117.0,,,
long|2023-07-21 09:30:00-0400,long,2023-07-21 09:30:00-04:00,2023-07-21 10:30:00-04:00,15551.5,2023-07-21 11:30:00-04:00,15634.025,target,162.54999999999927,1.0,15550.5,15634.275,2023-07-21 10:31:00-04:00,15564.5,2023-07-21 12:31:00-04:00,15581.25,time_stop_1m,31.0,120.0,15550.5,15647.275,2023-07-21 12:31:00-04:00,2023-07-21,1.0,2.5,15550.5,2023-07-21 10:31:00-04:00,15564.5,2023-07-21 12:31:00-04:00,15581.25,time_stop_1m,31.0,matched,-131.54999999999927,-131.54999999999927,-52.0,-211.09999999999854,<=-40,time_stop_changed,time_stop_conversion_effect,True,True,False,True,time_stop_effect,2023-07-21 10:31:00-04:00,15564.5,15550.5,15647.275,2023-07-21 12:31:00-04:00,313.0,38.0,156.5,19.0,none,,,True,False,False,15555.0,15642.75,True,False,61.0,8.0,,,
short|2024-09-25 09:30:00-0400,short,2024-09-25 09:30:00-04:00,2024-09-25 10:30:00-04:00,20226.75,2024-09-25 12:30:00-04:00,20137.575,target,175.84999999999854,2.0,20272.75,20137.325,2024-09-25 10:31:00-04:00,20226.75,2024-09-25 12:31:00-04:00,20202.75,time_stop_1m,45.5,120.0,20272.75,20137.325,2024-09-25 12:31:00-04:00,2024-09-25,1.0,2.5,20272.75,2024-09-25 10:31:00-04:00,20226.75,2024-09-25 12:31:00-04:00,20202.75,time_stop_1m,45.5,matched,-130.34999999999854,-130.34999999999854,-0.0,-260.6999999999971,<=-40,time_stop_changed,time_stop_conversion_effect,True,True,False,True,time_stop_effect,2024-09-25 10:31:00-04:00,20226.75,20272.75,20137.325,2024-09-25 12:31:00-04:00,227.0,91.0,113.5,45.5,none,,,False,False,False,20170.0,20249.5,True,False,95.0,7.0,,,
long|2022-03-21 12:30:00-0400,long,2022-03-21 12:30:00-04:00,2022-03-21 13:30:00-04:00,14214.0,2022-03-21 15:30:00-04:00,14367.5,time_stop,304.5,2.0,14183.75,14377.2625,2022-03-21 13:31:00-04:00,14224.0,2022-03-21 15:31:00-04:00,14312.75,time_stop_1m,175.0,120.0,14183.75,14387.2625,2022-03-21 15:31:00-04:00,2022-03-21,1.0,2.5,14183.75,2022-03-21 13:31:00-04:00,14224.0,2022-03-21 15:31:00-04:00,14312.75,time_stop_1m,175.0,matched,-129.5,-129.5,-40.0,-219.0,<=-40,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,2022-03-21 13:31:00-04:00,14224.0,14183.75,14387.2625,2022-03-21 15:31:00-04:00,474.0,59.0,237.0,29.5,none,,,False,False,False,14209.25,14342.5,True,False,75.0,13.0,,,
long|2023-12-01 09:30:00-0500,long,2023-12-01 09:30:00-05:00,2023-12-01 10:30:00-05:00,15881.0,2023-12-01 11:30:00-05:00,15945.15,target,125.79999999999929,1.0,15873.5,15945.4,,,,,,,,,,,,,,,,,,,,,baseline_only,-125.79999999999929,-125.79999999999929,,,<=-40,baseline_trade_missing_in_hybrid,missing_data_or_alignment,True,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
long|2024-01-02 09:30:00-0500,long,2024-01-02 09:30:00-05:00,2024-01-02 10:30:00-05:00,16723.75,2024-01-02 11:30:00-05:00,16784.5875,target,119.17500000000292,1.0,16716.75,16784.8375,,,,,,,,,,,,,,,,,,,,,baseline_only,-119.17500000000292,-119.17500000000292,,,<=-40,baseline_trade_missing_in_hybrid,missing_data_or_alignment,True,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
long|2023-12-29 10:30:00-0500,long,2023-12-29 10:30:00-05:00,2023-12-29 11:30:00-05:00,16943.75,2023-12-29 12:30:00-05:00,16988.7875,target,87.57499999999709,1.0,16940.0,16989.0375,2023-12-29 11:31:00-05:00,16954.0,2023-12-29 11:32:00-05:00,16939.75,stop_1m,-31.0,1.0,16940.0,16999.2875,2023-12-29 13:31:00-05:00,2023-12-29,1.0,2.5,16940.0,2023-12-29 11:31:00-05:00,16954.0,2023-12-29 11:32:00-05:00,16939.75,stop_1m,-31.0,matched,-118.57499999999709,-118.57499999999709,-41.0,-196.14999999999418,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-12-29 11:31:00-05:00,16954.0,16940.0,16999.2875,2023-12-29 13:31:00-05:00,273.0,65.0,136.5,32.5,stop,2023-12-29 11:32:00-05:00,1.0,False,True,False,16937.75,16954.0,True,False,97.0,1.0,2023-12-29 11:32:00-05:00,,
short|2025-12-10 14:30:00-0500,short,2025-12-10 14:30:00-05:00,2025-12-10 15:30:00-05:00,25836.25,2025-12-11 09:30:00-05:00,25742.05,target,185.90000000000143,1.0,25869.75,25741.8,2025-12-10 15:31:00-05:00,25839.5,2025-12-10 16:00:00-05:00,25803.5,eod_flat_1m,69.5,29.0,25869.75,25745.05,2025-12-10 17:31:00-05:00,2025-12-10,1.0,2.5,25869.75,2025-12-10 15:31:00-05:00,25839.5,2025-12-10 16:00:00-05:00,25803.5,eod_flat_1m,69.5,matched,-116.40000000000143,-116.40000000000143,13.0,-245.8000000000029,<=-40,eod_flat_changed,session_boundary_effect,True,True,False,True,eod_effect,2025-12-10 15:31:00-05:00,25839.5,25869.75,25745.05,2025-12-11 09:30:00-05:00,194.0,95.0,97.0,47.5,none,,,False,False,False,25791.0,25863.25,True,False,28.0,2.0,,,
short|2023-12-05 09:30:00-0500,short,2023-12-05 09:30:00-05:00,2023-12-05 10:30:00-05:00,15891.25,2023-12-05 12:30:00-05:00,15875.5,time_stop,29.0,2.0,15936.75,15816.1375,2023-12-05 10:31:00-05:00,15896.5,2023-12-05 10:45:00-05:00,15937.0,stop_1m,-83.5,14.0,15936.75,15821.3875,2023-12-05 12:31:00-05:00,2023-12-05,1.0,2.5,15936.75,2023-12-05 10:31:00-05:00,15896.5,2023-12-05 10:45:00-05:00,15937.0,stop_1m,-83.5,matched,-112.5,-112.5,21.0,-246.0,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-12-05 10:31:00-05:00,15896.5,15936.75,15821.3875,2023-12-05 12:31:00-05:00,257.0,261.0,128.5,130.5,stop,2023-12-05 10:45:00-05:00,14.0,False,False,False,15832.25,15944.0,True,False,83.0,35.0,2023-12-05 10:45:00-05:00,,
short|2024-05-14 09:30:00-0400,short,2024-05-14 09:30:00-04:00,2024-05-14 10:30:00-04:00,18364.0,2024-05-14 11:30:00-04:00,18312.025,target,101.44999999999708,1.0,18371.5,18311.775,2024-05-14 10:31:00-04:00,18369.5,2024-05-14 10:31:00-04:00,18371.75,stop_1m,-7.0,0.0,18371.5,18317.275,2024-05-14 12:31:00-04:00,2024-05-14,1.0,2.5,18371.5,2024-05-14 10:31:00-04:00,18369.5,2024-05-14 10:36:00-04:00,18317.525,target_1m,101.44999999999708,matched,-108.44999999999708,0.0,22.0,-238.89999999999418,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2024-05-14 10:31:00-04:00,18369.5,18371.5,18317.275,2024-05-14 12:31:00-04:00,345.0,8.0,172.5,4.0,stop,2024-05-14 10:31:00-04:00,0.0,False,True,False,18283.25,18371.5,True,False,9.0,0.0,2024-05-14 10:31:00-04:00,,
long|2023-08-15 09:30:00-0400,long,2023-08-15 09:30:00-04:00,2023-08-15 10:30:00-04:00,15137.0,2023-08-15 12:30:00-04:00,15176.0,time_stop,75.5,2.0,15113.0,15220.3625,2023-08-15 10:31:00-04:00,15124.25,2023-08-15 10:32:00-04:00,15112.75,stop_1m,-25.5,1.0,15113.0,15207.6125,2023-08-15 12:31:00-04:00,2023-08-15,1.0,2.5,15113.0,2023-08-15 10:31:00-04:00,15124.25,2023-08-15 10:32:00-04:00,15112.75,stop_1m,-25.5,matched,-101.0,-101.0,51.0,-253.0,<=-40,winner_to_loser,stop_reached_on_1min_path_only,True,False,True,True,stop_before_target_effect,2023-08-15 10:31:00-04:00,15124.25,15113.0,15207.6125,2023-08-15 12:31:00-04:00,335.0,65.0,167.5,32.5,stop,2023-08-15 10:32:00-04:00,1.0,False,False,False,15108.0,15129.0,True,False,90.0,1.0,2023-08-15 10:32:00-04:00,,
long|2021-11-22 11:30:00-0500,long,2021-11-22 11:30:00-05:00,2021-11-22 12:30:00-05:00,16507.5,2021-11-22 14:30:00-05:00,16583.475,target,149.4499999999971,2.0,16455.5,16583.725,2021-11-22 12:31:00-05:00,16516.25,2021-11-22 14:31:00-05:00,16547.0,time_stop_1m,59.0,120.0,16455.5,16592.475,2021-11-22 14:31:00-05:00,2021-11-22,1.0,2.5,16455.5,2021-11-22 12:31:00-05:00,16516.25,2021-11-22 14:31:00-05:00,16547.0,time_stop_1m,59.0,matched,-90.44999999999709,-90.44999999999709,-35.0,-145.89999999999418,<=-40,time_stop_changed,time_stop_conversion_effect,True,True,False,True,time_stop_effect,2021-11-22 12:31:00-05:00,16516.25,16455.5,16592.475,2021-11-22 14:31:00-05:00,179.0,89.0,89.5,44.5,none,,,False,False,False,16494.0,16561.0,False,True,18.0,33.0,,,
