symbol,fold_id,config_id,family,cluster_id,filter_name,stop_multiplier,target_multiplier,entry_delay_minutes,variant_time_stop_bars,stop_zone_fraction,adverse_window_minutes,max_adverse_ticks,train_trades,train_net_pnl,train_gross_profit,train_gross_loss,train_profit_factor,train_win_rate,train_avg_trade,train_median_trade,train_max_drawdown,train_max_daily_drawdown,train_pnl_to_maxdd,train_skip_rate,train_avg_holding_minutes,positive_years_train,years_with_trades_train,max_year_contribution_pct_train,normalized_net_pnl,normalized_profit_factor,normalized_pnl_to_maxdd,trade_count_score,cluster_positive_ratio_train,temporal_stability_train,penalties,train_robust_score,rank_train,selected_in_fold
M2K,fold_5,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm1p00_tm2p00_d30_ts3_aw10_mt12,delay_adverse_filter,m2k_1h_adverse_core,avoid_immediate_adverse_move,1.0,2.0,30,3,,10.0,12.0,46,-345.04999999996244,744.4500000000107,1089.4999999999732,0.6832950894906187,0.34782608695652173,-7.501086956520923,-9.49999999999875,-385.1999999999771,-195.49999999999955,-0.895768431983341,0.48135593220338985,106.82608695652173,3,6,0.3027904215317525,0.4110987348505692,0.33833822920871454,0.02787078367463031,1.0,0.5,0.5986047892341237,0.3,0.13941366549069828,88,False
M2K,fold_5,m2k_1h_none_baseline_none_sm1p25_tm2p00_d5_ts4,none_baseline,m2k_1h_none_local,none,1.25,2.0,5,4,,,,236,-276.0499999998035,4948.200000000052,5224.249999999855,0.9471598794085636,0.2838983050847458,-1.1697033898296758,-14.999999999999432,-1194.3249999998875,-156.12499999999955,-0.2311347413809721,0.0,90.64830508474576,2,6,0.38507169464713165,0.45698325879874313,0.493869056222682,0.24067683792629807,1.0,0.1111111111111111,0.47413081934310086,0.3,0.13690744120129866,89,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,30,3,1.0,,,103,-270.1999999999043,2193.30000000004,2463.4999999999445,0.8903186523239658,0.4077669902912621,-2.6233009708728576,-10.499999999998408,-1019.1999999999496,-195.49999999999955,-0.26510989010980934,0.288135593220339,125.23300970873787,3,6,0.3637442163957871,0.46087346843775145,0.46036491548565756,0.22979848877573872,1.0,0.046875,0.5681278918021064,0.3,0.13401155729324615,90,False
M2K,fold_5,m2k_1h_none_baseline_none_sm1p00_tm2p00_d5_ts4,none_baseline,m2k_1h_none_local,none,1.0,2.0,5,4,,,,236,-294.34999999981187,4402.150000000045,4696.499999999858,0.9373256680507139,0.2584745762711864,-1.2472457627110674,-14.49999999999875,-1262.24999999989,-125.49999999999955,-0.23319469201809273,0.0,79.10169491525424,2,6,0.37111308541692556,0.444813885055989,0.488072439607058,0.24001727165206732,1.0,0.1111111111111111,0.48111012395820385,0.3,0.13365373519361617,91,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_ts4_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,0.75,2.0,5,4,1.0,,,150,-272.2249999998826,2728.9000000000306,3001.124999999913,0.9092923487026063,0.26,-1.8148333333325506,-16.874999999998863,-1181.7999999999108,-94.87499999999955,-0.23034777458106542,0.29152542372881357,79.2,2,6,0.28699692346329747,0.4595268574088552,0.4715486535289166,0.2409288132653204,1.0,0.046875,0.5231682049350179,0.3,0.1308372477880479,92,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d30_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,30,3,0.75,,,56,-186.43749999994725,1064.5625000000189,1250.9999999999661,0.8509692246203419,0.375,-3.3292410714276293,-10.499999999998408,-568.9999999999611,-77.49999999999773,-0.3276581722319156,0.44745762711864406,127.10714285714286,2,6,0.3273372963792167,0.5165749530348253,0.4371710326065734,0.20977143732343886,1.0,0.046875,0.5029980184770583,0.3,0.13052461315009561,93,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d30_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,30,3,0.75,,,56,-173.49999999994793,1077.5000000000182,1250.9999999999661,0.8613109512390467,0.375,-3.098214285713356,-10.499999999998408,-529.4999999999743,-77.49999999999773,-0.3276676109536475,0.44745762711864406,123.5,2,6,0.3758332151467892,0.5251783012750876,0.44326679587328177,0.20976841518183315,1.0,0.046875,0.47875005909327206,0.3,0.13025695563469403,94,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.5,30,3,1.0,,,103,-263.3124999999029,2200.187500000042,2463.4999999999445,0.8931144712807353,0.4077669902912621,-2.556432038834009,-10.499999999998408,-999.3749999999488,-195.49999999999955,-0.26347717323318715,0.288135593220339,127.33980582524272,2,6,0.3607088211223176,0.46545360841880046,0.46201286569024114,0.23032126100521924,1.0,0.046875,0.4863122561055079,0.3,0.12329225280935746,95,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d5_ts3_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,5,3,0.5,,,103,-287.54999999990787,2033.9500000000294,2321.4999999999372,0.8761361188886859,0.30097087378640774,-2.7917475728146397,-17.499999999998863,-873.9999999999361,-125.49999999999955,-0.32900457665895755,0.45084745762711864,83.29126213592232,2,6,0.2729404670173374,0.44933583814066236,0.45200525084442866,0.20934033818176567,1.0,0.046875,0.5301964331579979,0.3,0.12069677540501583,96,False
M2K,fold_5,m2k_1h_none_baseline_none_sm1p25_tm2p50_d15_ts4,none_baseline,m2k_1h_none_local,none,1.25,2.5,15,4,,,,198,-411.812499999819,4207.937500000062,4619.749999999881,0.9108582715515278,0.3484848484848485,-2.0798611111101972,-11.749999999998977,-1553.812499999898,-295.49999999999955,-0.2650335867421881,0.0,119.84848484848484,2,6,0.26332829127194524,0.3667021329654051,0.4724716613914228,0.22982292000578194,1.0,0.1111111111111111,0.535002521030694,0.3,0.11756034834177392,97,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.0,30,3,1.0,,,131,-307.1249999998736,3046.5000000000487,3353.6249999999222,0.9084199932908775,0.3969465648854962,-2.3444656488539968,-12.374999999998408,-1020.3749999999309,-243.62499999999955,-0.3009922822490696,0.19322033898305085,127.36641221374046,2,6,0.34992975724708775,0.43631859819454843,0.4710344577596422,0.2183094679869394,1.0,0.046875,0.4917017880431228,0.3,0.11681947950507493,98,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d5_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.0,2.0,5,3,0.75,,,150,-346.4499999998736,3028.5500000000375,3374.9999999999113,0.8973481481481829,0.31333333333333335,-2.3096666666658243,-17.24999999999909,-1265.0499999999056,-125.49999999999955,-0.2738626931741034,0.29152542372881357,83.12666666666667,2,6,0.263951563527511,0.410167744509653,0.4645083379535499,0.22699596836473432,1.0,0.046875,0.5346908849029112,0.3,0.11672788170827003,99,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,15,3,1.0,,,153,-430.499999999862,3487.0000000000505,3917.4999999999127,0.8901084875558719,0.37254901960784315,-2.8137254901951763,-14.874999999999545,-1162.8124999999181,-295.49999999999955,-0.3702230583175639,0.15593220338983052,111.83006535947712,4,6,0.3678296093035225,0.35427507439610806,0.4602410372668129,0.1961427790329615,1.0,0.046875,0.6494185286815721,0.3,0.11448242220956967,100,False
M2K,fold_5,m2k_1h_none_baseline_none_sm1p00_tm2p50_d15_ts3,none_baseline,m2k_1h_none_local,none,1.0,2.5,15,3,,,,198,-356.81249999982583,3752.1875000000555,4108.999999999882,0.9131631783889422,0.3181818181818182,-1.8020833333324537,-12.499999999999432,-980.5624999999054,-236.99999999999932,-0.36388552488990783,0.0,87.5959595959596,2,6,0.37551407782347146,0.40327675350371583,0.47383025139778445,0.19817196518692434,1.0,0.1111111111111111,0.47890962775493096,0.3,0.1138141442634309,101,False
M2K,fold_5,m2k_1h_none_baseline_none_sm1p25_tm2p50_d15_ts3,none_baseline,m2k_1h_none_local,none,1.25,2.5,15,3,,,,198,-399.56249999981424,3984.6875000000637,4384.249999999878,0.9088641158693447,0.3434343434343434,-2.017992424241486,-12.687499999998977,-1129.0624999998693,-295.49999999999955,-0.3538887351230428,0.0,97.11111111111111,2,6,0.2949666777127242,0.37484829844894213,0.4712962386207645,0.2013727920717937,1.0,0.1111111111111111,0.5191833278103045,0.3,0.11272140698536987,102,False
M2K,fold_5,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,require_no_stop_zone_touch_before_entry,1.25,2.5,30,3,1.0,,,130,-331.4374999998688,2978.1875000000528,3309.6249999999213,0.8998564792084068,0.4,-2.5495192307682215,-12.062499999998408,-1031.7499999999268,-243.62499999999955,-0.3212381875453282,0.19322033898305085,130.1846153846154,2,6,0.3270391416369598,0.4201509534338645,0.46598683307350425,0.21182702317294733,1.0,0.046875,0.5031470958481867,0.3,0.11251247282633708,103,False
