config_id,symbol,signal_time,signal_actionable_time,direction,filter_family,filter_label,stop_multiplier,target_multiplier,entry_delay_minutes,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,signal_timeframe,family,cluster_id,variant_time_stop_bars,fold_id
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-04-04 09:30:00-04:00,2023-04-04 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-19.499999999999318,-19.499999999999318,-16.999999999999318,2023-04-04 10:36:00-04:00,2023-04-04 10:38:00-04:00,1792.6,1789.3,1820.6625,1789.2,stop_1m,2.0,-0.9999999999990905,33.999999999998636,1,2023-04-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-04-05 09:30:00-04:00,2023-04-05 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-35.62499999999886,-35.62499999999886,-33.12499999999886,2023-04-05 10:36:00-04:00,2023-04-05 10:42:00-04:00,1766.6,1760.075,1795.4875,1759.9750000000001,stop_1m,6.0,10.0,71.99999999999818,1,2023-04-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-04-25 09:30:00-04:00,2023-04-25 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-04-25 10:36:00-04:00,,1771.8,1771.425,1795.3,,,,,,1,2023-04-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-02 09:30:00-04:00,2023-05-02 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-05-02 10:36:00-04:00,,1732.0,,,,,,,,1,2023-05-02,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-03 14:30:00-04:00,2023-05-03 15:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-03 15:36:00-04:00,,1751.6,1750.4,1786.2124999999999,,,,,,1,2023-05-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-04 09:30:00-04:00,2023-05-04 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-04 10:36:00-04:00,,1715.8,1712.2,1750.6499999999999,,,,,,1,2023-05-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-16 09:30:00-04:00,2023-05-16 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-16 10:36:00-04:00,,1747.0,1742.275,1767.9125000000001,,,,,,1,2023-05-16,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-23 09:30:00-04:00,2023-05-23 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-05-23 10:36:00-04:00,,1820.0,,,,,,,,1,2023-05-23,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-24 09:30:00-04:00,2023-05-24 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-24 10:36:00-04:00,,1772.1999999999998,1767.25,1797.8874999999998,,,,,,1,2023-05-24,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-25 09:30:00-04:00,2023-05-25 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-05-25 10:36:00-04:00,,1753.1,,,,,,,,1,2023-05-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-26 09:30:00-04:00,2023-05-26 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-11.999999999999318,-11.999999999999318,-9.499999999999318,2023-05-26 10:36:00-04:00,2023-05-26 10:39:00-04:00,1771.6000000000001,1773.4,1743.5375000000001,1773.5,stop_1m,3.0,3.000000000001819,22.999999999999545,1,2023-05-26,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-30 09:30:00-04:00,2023-05-30 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-30 10:36:00-04:00,,1771.3,1768.8999999999999,1794.3374999999999,,,,,,1,2023-05-30,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-05-31 09:30:00-04:00,2023-05-31 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-05-31 10:36:00-04:00,,1744.0,1743.775,1766.5375,,,,,,1,2023-05-31,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-06-05 09:30:00-04:00,2023-06-05 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,47.000000000000455,47.000000000000455,49.500000000000455,2023-06-05 10:36:00-04:00,2023-06-05 13:36:00-04:00,1802.6,1799.675,1829.8374999999999,1812.5,time_stop_1m,180.0,183.00000000000182,15.0,1,2023-06-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-06-07 09:30:00-04:00,2023-06-07 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-06-07 10:36:00-04:00,,1884.0,1893.0749999999998,1851.55,,,,,,1,2023-06-07,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-06-20 09:30:00-04:00,2023-06-20 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,40.00000000000114,40.00000000000114,42.50000000000114,2023-06-20 10:36:00-04:00,2023-06-20 13:36:00-04:00,1876.8999999999999,1872.3249999999998,1903.8374999999999,1885.4,time_stop_1m,180.0,107.00000000000045,31.99999999999818,1,2023-06-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-06-23 09:30:00-04:00,2023-06-23 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-06-23 10:36:00-04:00,,1852.9,1854.925,1828.3000000000002,,,,,,1,2023-06-23,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-06-29 09:30:00-04:00,2023-06-29 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-06-29 10:36:00-04:00,,1900.0,1901.65,1875.6374999999998,,,,,,1,2023-06-29,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-07-05 09:30:00-04:00,2023-07-05 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-07-05 10:36:00-04:00,,1894.8,1887.0,1914.3875,,,,,,1,2023-07-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-07-06 09:30:00-04:00,2023-07-06 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-07-06 10:36:00-04:00,,1843.3999999999999,1842.35,1866.1249999999998,,,,,,1,2023-07-06,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-07-18 09:30:00-04:00,2023-07-18 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,7.000000000000455,7.000000000000455,9.500000000000455,2023-07-18 10:36:00-04:00,2023-07-18 13:36:00-04:00,1984.4,1990.775,1963.275,1982.5,time_stop_1m,180.0,40.0,47.999999999999545,1,2023-07-18,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-07-20 09:30:00-04:00,2023-07-20 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-7.8749999999990905,-7.8749999999990905,-5.3749999999990905,2023-07-20 10:36:00-04:00,2023-07-20 10:37:00-04:00,1974.8,1973.825,1996.925,1973.7250000000001,stop_1m,1.0,22.000000000000455,13.999999999998636,1,2023-07-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-07-27 09:30:00-04:00,2023-07-27 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-26.62499999999909,-26.62499999999909,-24.12499999999909,2023-07-27 10:36:00-04:00,2023-07-27 10:59:00-04:00,1994.5,1989.775,2015.725,1989.6750000000002,stop_1m,23.0,22.000000000000455,55.99999999999909,1,2023-07-27,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-01 09:30:00-04:00,2023-08-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,51.50000000000091,51.50000000000091,54.00000000000091,2023-08-01 10:36:00-04:00,2023-08-01 13:36:00-04:00,1987.1999999999998,1985.0249999999999,2013.1374999999998,1998.0,time_stop_1m,180.0,119.00000000000091,14.999999999997726,1,2023-08-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-03 09:30:00-04:00,2023-08-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,79.00000000000091,79.00000000000091,81.50000000000091,2023-08-03 10:36:00-04:00,2023-08-03 13:36:00-04:00,1959.8999999999999,1956.9,1984.7749999999999,1976.2,time_stop_1m,180.0,214.0000000000009,10.99999999999909,1,2023-08-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-08 09:30:00-04:00,2023-08-08 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-08-08 10:36:00-04:00,,1932.6,1928.85,1956.5249999999999,,,,,,1,2023-08-08,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-22 09:30:00-04:00,2023-08-22 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-08-22 10:36:00-04:00,,1855.0,1854.475,1878.0625,,,,,,1,2023-08-22,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-25 09:30:00-04:00,2023-08-25 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-08-25 10:36:00-04:00,,1847.8,1846.0,1868.9875,,,,,,1,2023-08-25,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-08-29 09:30:00-04:00,2023-08-29 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-08-29 10:36:00-04:00,,1887.9,,,,,,,,1,2023-08-29,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-09-01 09:30:00-04:00,2023-09-01 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,1.1368683772161603e-12,1.1368683772161603e-12,2.500000000001137,2023-09-01 10:36:00-04:00,2023-09-01 13:36:00-04:00,1926.1000000000001,1932.025,1906.7125,1925.6,time_stop_1m,180.0,63.00000000000182,43.999999999998636,1,2023-09-01,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-09-05 09:30:00-04:00,2023-09-05 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-09-05 10:36:00-04:00,,1888.6,1886.725,1908.9499999999998,,,,,,1,2023-09-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-09-27 09:30:00-04:00,2023-09-27 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-09-27 10:36:00-04:00,,1799.9,1800.575,1778.2625,,,,,,1,2023-09-27,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-03 09:30:00-04:00,2023-10-03 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-11.62499999999909,-11.62499999999909,-9.12499999999909,2023-10-03 10:36:00-04:00,2023-10-03 10:38:00-04:00,1748.8999999999999,1747.175,1775.6125,1747.075,stop_1m,2.0,1.0000000000013642,28.999999999998636,1,2023-10-03,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-04 09:30:00-04:00,2023-10-04 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-10-04 10:36:00-04:00,,1726.8,1722.225,1754.475,,,,,,1,2023-10-04,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-16 09:30:00-04:00,2023-10-16 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-10-16 10:36:00-04:00,,1757.6000000000001,,,,,,,,1,2023-10-16,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-17 09:30:00-04:00,2023-10-17 10:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-10-17 10:36:00-04:00,,1775.5,1778.1999999999998,1749.725,,,,,,1,2023-10-17,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-18 09:30:00-04:00,2023-10-18 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-10-18 10:36:00-04:00,,1754.3,1750.325,1780.375,,,,,,1,2023-10-18,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-20 09:30:00-04:00,2023-10-20 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,none,True,-24.74999999999909,-24.74999999999909,-22.24999999999909,2023-10-20 10:36:00-04:00,2023-10-20 10:40:00-04:00,1702.8999999999999,1698.55,1732.525,1698.45,stop_1m,4.0,6.000000000001364,45.99999999999909,1,2023-10-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-10-27 09:30:00-04:00,2023-10-27 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-10-27 10:36:00-04:00,,1652.1999999999998,1647.0249999999999,1679.5749999999998,,,,,,1,2023-10-27,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-11-14 09:30:00-05:00,2023-11-14 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-11-14 10:36:00-05:00,,1788.2,,,,,,,,1,2023-11-14,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-11-15 09:30:00-05:00,2023-11-15 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-11-15 10:36:00-05:00,,1834.1000000000001,,,,,,,,1,2023-11-15,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-11-16 09:30:00-05:00,2023-11-16 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-11-16 10:36:00-05:00,,1778.1999999999998,1777.375,1813.8374999999999,,,,,,1,2023-11-16,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-12-05 09:30:00-05:00,2023-12-05 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-12-05 10:36:00-05:00,,1863.0,1861.1999999999998,1891.975,,,,,,1,2023-12-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-12-19 09:30:00-05:00,2023-12-19 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-12-19 10:36:00-05:00,,2034.5,2041.4,1987.2125,,,,,,1,2023-12-19,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-12-20 09:30:00-05:00,2023-12-20 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-12-20 10:36:00-05:00,,2060.2000000000003,,,,,,,,1,2023-12-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-12-20 14:30:00-05:00,2023-12-20 15:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,False,invalid_stop_geometry,False,,,,2023-12-20 15:36:00-05:00,,2012.8999999999999,,,,,,,,1,2023-12-20,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_ts3_aw5_mt12,M2K,2023-12-22 09:30:00-05:00,2023-12-22 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.5,5,True,skip_adverse_move_before_entry,False,,,,2023-12-22 10:36:00-05:00,,2062.6,2068.075,2029.1124999999997,,,,,,1,2023-12-22,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_2
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-01-05 09:30:00-05:00,2024-01-05 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-01-05 10:46:00-05:00,,1985.3000000000002,1988.75,1956.3900000000003,,,,,,1,2024-01-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-01-19 09:30:00-05:00,2024-01-19 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-01-19 10:46:00-05:00,,1927.6999999999998,1922.975,1951.6499999999999,,,,,,1,2024-01-19,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-01-24 09:30:00-05:00,2024-01-24 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-01-24 10:46:00-05:00,,2002.8,1989.45,2028.32,,,,,,1,2024-01-24,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-01-30 09:30:00-05:00,2024-01-30 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,-8.249999999999318,-8.249999999999318,-5.749999999999318,2024-01-30 10:46:00-05:00,2024-01-30 12:39:00-05:00,2002.3999999999999,2001.35,2022.7999999999997,2001.25,stop_1m,113.0,91.00000000000136,12.999999999999545,1,2024-01-30,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-02-05 09:30:00-05:00,2024-02-05 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-02-05 10:46:00-05:00,,1928.3,1926.125,1967.43,,,,,,1,2024-02-05,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-03-06 09:30:00-05:00,2024-03-06 10:30:00-05:00,long,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,True,skip_adverse_move_before_entry,False,,,,2024-03-06 10:46:00-05:00,,2069.0,2060.8999999999996,2088.6,,,,,,1,2024-03-06,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_ts3_aw5_mt12,M2K,2024-03-08 09:30:00-05:00,2024-03-08 10:30:00-05:00,short,avoid_immediate_adverse_move,adverse_w5_ticks12,0.75,2.0,15,False,none,True,114.64999999999918,114.64999999999918,117.14999999999918,2024-03-08 10:46:00-05:00,2024-03-08 12:55:00-05:00,2107.6,2117.875,2084.07,2084.17,target_1m,129.0,235.9999999999991,100.0,1,2024-03-08,1H,delay_adverse_filter,m2k_1h_adverse_core,3,fold_3
