symbol,signal_timeframe,config_id,family,cluster_id,trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,max_daily_drawdown,active_days,calendar_days,exposure_ratio,fold_sharpe,long_trades,short_trades,long_pnl,short_pnl,execution_timeframe,base_signal_variant,stop_multiplier,target_multiplier,entry_delay_minutes,variant_time_stop_bars,filter_name,filter_params_json,stop_zone_fraction,adverse_window_minutes,max_adverse_ticks,normalized_net_pnl,normalized_profit_factor,normalized_pnl_to_maxdd,trade_count_score,simplicity_score,temporal_stability_score,cluster_positive_ratio_is,penalties,admissible_is,positive_years_is,years_with_trades_is,max_year_contribution_pct_is,robust_score_is,rank_is,net_pnl_oos,profit_factor_oos,rank_oos,fixed_wfa_net_pnl,fixed_positive_fold_ratio,fixed_positive_folds,strict_selected_count,neighbor_median_oos_pnl,neighbor_positive_fold_ratio
M2K,1H,m2k_1h_none_baseline_none_sm0p75_tm2p00_d15_ts3,none_baseline,m2k_1h_none_local,160,-374.7749999998746,2383.850000000033,2758.6249999999077,0.2625,-2.342343749999216,-10.499999999998977,0.8641442747746115,-596.0999999999342,-0.7945816382858231,-1.5565479683731756,-0.6287116255660392,71.325,43.5,0.93125,0.05625,0.25,0.0125,0,0.0,2,34.72370766488414,2.5,-178.4999999999991,156,232,0.6724137931034483,-0.6251734897767626,89,71,-214.92499999992447,-159.84999999995011,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.0,15,3,none,{},,,,0.6294562934352353,0.5232409136998254,0.18993998140839946,1.0,0.8,0.44814106649674146,0.0,0.4,False,3,5,0.7037178670065171,0.06625159861278329,67,962.6500000000556,1.9003039513678641,17,975.775000000109,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,43,-385.87499999996567,386.0000000000093,771.874999999975,0.23255813953488372,-8.973837209301527,-13.49999999999909,0.5000809716599474,-376.49999999996567,-4.3212480390265995,-9.036420452614765,-1.0249003984063767,81.06976744186046,51.0,1.0,0.0,0.32558139534883723,0.0,119,0.483739837398374,0,9.331996434937611,2.5,-71.62499999999909,43,232,0.1853448275862069,-1.7850202729230058,20,23,-345.3749999999843,-40.499999999981355,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.0,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 0.75}",0.75,,,0.6231973949449315,0.24800255586283887,0.0,1.0,0.5,0.41875170346143664,0.015625,0.3,False,1,5,0.3624965930771267,0.0643964956807696,68,304.600000000014,2.1096539162113745,102,117.60000000002833,0.4,2,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,43,-385.87499999996567,386.0000000000093,771.874999999975,0.23255813953488372,-8.973837209301527,-13.49999999999909,0.5000809716599474,-376.49999999996567,-4.3212480390265995,-9.036420452614765,-1.0249003984063767,81.06976744186046,51.0,1.0,0.0,0.32558139534883723,0.0,119,0.483739837398374,0,9.331996434937611,2.5,-71.62499999999909,43,232,0.1853448275862069,-1.7850202729230058,20,23,-345.3749999999843,-40.499999999981355,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.5,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 0.75}",0.75,,,0.6231973949449315,0.24800255586283887,0.0,1.0,0.5,0.41875170346143664,0.015625,0.3,False,1,5,0.3624965930771267,0.0643964956807696,69,166.000000000015,1.5617597292724863,143,-20.99999999997067,0.4,2,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d15_ts3_sz0p75,delay_stop_zone_filter,m2k_1h_stop_zone_diag,75,-700.0499999999306,1036.4500000000191,1736.4999999999498,0.29333333333333333,-9.333999999999074,-15.499999999999545,0.5968615030233511,-777.649999999951,-3.122467030646754,-5.899416520631148,-0.9002121777148778,92.32,77.0,0.9466666666666667,0.04,0.37333333333333335,0.013333333333333334,86,0.34959349593495936,1,16.27673796791444,2.5,-105.0,73,232,0.3146551724137931,-1.680579343247848,38,37,-298.0499999999631,-401.9999999999675,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.0,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 0.75}",0.75,,,0.44604519375800866,0.32117036567822277,0.0597777623787789,1.0,0.5,0.46741653458766935,0.015625,0.3,False,3,5,0.6651669308246613,0.05986600643221357,70,769.5000000000289,2.1757066462949575,35,612.350000000057,0.8,4,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,75,-618.6249999999427,843.5000000000173,1462.12499999996,0.26666666666666666,-8.24833333333257,-13.999999999998636,0.5769000598444322,-655.1249999999493,-3.28827210747138,-7.09984890145207,-0.9442854417095831,85.10666666666667,53.0,0.9733333333333334,0.0,0.3333333333333333,0.02666666666666667,86,0.34959349593495936,1,16.27673796791444,2.5,-79.50000000000045,73,232,0.3146551724137931,-1.769819224528315,38,37,-417.99999999997,-200.62499999997272,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.5,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 1.0}",1.0,,,0.4919578793047411,0.3060791582051874,0.03864825160605596,1.0,0.5,0.4174184594031955,0.015625,0.3,False,2,5,0.565163081193609,0.0553611641533735,71,726.0625000000289,2.343316373728121,41,475.4375000000505,0.6,3,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_none_baseline_none_sm0p75_tm2p50_d5_ts3,none_baseline,m2k_1h_none_local,194,-816.6249999998422,2341.7500000000337,3158.374999999876,0.1958762886597938,-4.209407216494032,-11.999999999999318,0.7414414057862432,-815.3749999998661,-1.5278555827799927,-3.9369733421489177,-1.0015330369461615,55.25257731958763,12.5,0.9690721649484536,0.020618556701030927,0.20103092783505155,0.010309278350515464,0,0.0,1,42.10249554367202,2.5,-93.37499999999977,186,232,0.8017241379310345,-1.3126184584800946,114,80,-608.687499999902,-207.9374999999402,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.5,5,3,none,{},,,,0.38031266299218647,0.43047535377298884,0.01120273088380848,1.0,0.8,0.3409882765421227,0.0,0.3,False,1,5,0.5180234469157546,0.05498625446692479,72,336.4375000000666,1.260778994283561,87,298.3125000001314,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm1p00_tm3p00_d30_ts3_aw10_mt8,delay_adverse_filter,m2k_1h_adverse_core,28,-67.54999999997267,433.45000000000823,500.9999999999809,0.35714285714285715,-2.412499999999024,-6.749999999999545,0.8651696606786922,-323.4999999999832,-0.9119621930699473,-1.61655101798917,-0.20880989180827259,117.46428571428571,180.0,0.9285714285714286,0.03571428571428571,0.5357142857142857,0.03571428571428571,125,0.508130081300813,0,6.076648841354724,2.5,-73.99999999999864,28,232,0.1206896551724138,-0.30398739768998245,15,13,-129.99999999998522,62.45000000001255,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,3.0,30,3,avoid_immediate_adverse_move,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 8}",,10.0,8.0,0.8026896347566043,0.5240161237525107,0.39124838025958625,0.7,0.55,0.4994218655621629,0.375,0.5,False,2,5,0.4011562688756742,0.05269168857508533,73,333.97500000000946,2.96455882352952,88,551.4250000000209,0.6,3,0,262.95000000001266,0.7093749999999999
M2K,1H,m2k_1h_none_baseline_none_sm1p00_tm2p50_d15_ts3,none_baseline,m2k_1h_none_local,160,-868.3749999998543,2433.125000000039,3301.499999999894,0.28125,-5.427343749999089,-11.749999999999545,0.736975617143758,-980.5624999999054,-1.6338915294114318,-2.6729030206533286,-0.8855886289756523,86.65625,72.0,0.95625,0.01875,0.3375,0.025,0,0.0,2,34.72370766488414,2.5,-236.99999999999932,156,232,0.6724137931034483,-1.285538980692378,89,71,-418.9999999999111,-449.37499999994316,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.5,15,3,none,{},,,,0.35113266327411086,0.4270991378185412,0.06678855310800708,1.0,0.8,0.30201549275568473,0.0,0.3,False,1,5,0.5959690144886306,0.05096696709808418,74,705.0625000000639,1.5489003503309342,43,377.1875000001296,0.6,3,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm1p00_tm2p00_d15_ts4,none_baseline,m2k_1h_none_local,160,-998.1499999998596,2322.850000000037,3320.9999999998968,0.29375,-6.238437499999122,-10.749999999999318,0.6994429388738661,-1225.8499999999253,-1.990224582639729,-3.02473391608976,-0.8142513358077419,101.4625,56.0,0.91875,0.05625,0.30625,0.025,0,0.0,2,34.72370766488414,2.5,-236.99999999999932,156,232,0.6724137931034483,-1.5659003276901922,89,71,-375.04999999991696,-623.0999999999426,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.0,15,4,none,{},,,,0.27795711808739504,0.39872376286630284,0.10098892693712352,1.0,0.8,0.3980541232263147,0.0,0.3,False,1,5,0.40389175354737045,0.05019263371525534,75,1253.7000000000626,2.001357827476119,5,1071.4500000001215,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm0p75_tm2p00_d5_ts4,none_baseline,m2k_1h_none_local,194,-886.9749999998476,2372.900000000027,3259.8749999998745,0.1958762886597938,-4.572036082473441,-12.374999999998408,0.7279113462939892,-989.6249999998815,-1.6558064097791025,-4.2853774675662,-0.8962738411013805,62.871134020618555,12.5,0.9278350515463918,0.061855670103092786,0.14432989690721648,0.010309278350515464,0,0.0,1,42.10249554367202,2.5,-93.37499999999977,186,232,0.8017241379310345,-1.4225441734427824,114,80,-674.2749999999057,-212.69999999994184,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.0,5,4,none,{},,,,0.34064477931747533,0.4202463872052934,0.061665871367291694,1.0,0.8,0.2928792643987137,0.0,0.3,False,1,5,0.6142414712025726,0.04536000366945464,76,782.5750000000642,1.613243216769589,33,736.1250000001246,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm1p25_tm2p00_d30_ts3,none_baseline,m2k_1h_none_local,153,-963.6499999998557,2432.350000000042,3395.999999999898,0.3202614379084967,-6.298366013070952,-11.749999999998408,0.7162396937573955,-1037.0499999999004,-1.9834458714606173,-3.099248095380844,-0.9292223132924625,103.3202614379085,98.0,0.9150326797385621,0.0457516339869281,0.41830065359477125,0.0392156862745098,0,0.0,2,33.20454545454546,2.5,-243.62499999999955,148,232,0.6379310344827587,-1.5200257329981537,87,66,-503.9499999999225,-459.6999999999332,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.25,2.0,30,3,none,{},,,,0.2974104512327765,0.41142240947962794,0.045869784692389066,1.0,0.8,0.3770360480640791,0.0,0.3,False,1,5,0.4459279038718417,0.04520244705595117,77,455.55000000006544,1.3209793905232188,68,-34.69999999987067,0.6,3,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm1p25_tm2p00_d15_ts3,none_baseline,m2k_1h_none_local,160,-987.024999999843,2551.8500000000404,3538.874999999883,0.30625,-6.168906249999019,-11.62499999999909,0.7210907421144077,-1132.3499999999171,-1.7745576739567415,-2.6172932650108334,-0.8716607056121475,91.06875,74.5,0.9125,0.05625,0.3625,0.03125,0,0.0,2,34.72370766488414,2.5,-295.49999999999955,156,232,0.6724137931034483,-1.3962145113635263,89,71,-372.04999999990264,-614.9749999999403,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.25,2.0,15,3,none,{},,,,0.28423011319587815,0.4150898886574218,0.07346584859459025,1.0,0.8,0.3610052453356323,0.0,0.3,False,1,5,0.4779895093287354,0.045034664460193385,78,1168.6500000000592,1.9569293756397868,7,805.5250000001308,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm1p00_tm2p50_d30_ts3,none_baseline,m2k_1h_none_local,152,-883.3749999998611,2140.125000000046,3023.4999999999072,0.3157894736842105,-5.811677631578033,-10.499999999998408,0.7078303290888412,-935.8749999998815,-2.052711903532277,-3.4009660954906695,-0.9439027647922777,98.50657894736842,83.0,0.9605263157894737,0.006578947368421052,0.4144736842105263,0.03289473684210526,0,0.0,3,32.98752228163993,2.5,-195.49999999999955,148,232,0.6379310344827587,-1.5731081753710656,86,66,-543.4999999999241,-339.874999999937,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.5,30,3,none,{},,,,0.3426746923413334,0.4050647796333256,0.03883171376233389,1.0,0.8,0.3182243581636375,0.0,0.3,False,1,5,0.563551283672725,0.043106305183827576,79,391.062500000063,1.2965965111870112,73,45.687500000124146,0.4,2,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_none_baseline_none_sm0p75_tm2p00_d5_ts3,none_baseline,m2k_1h_none_local,194,-902.2249999998473,2256.1500000000287,3158.374999999876,0.1958762886597938,-4.65064432989612,-11.999999999999318,0.7143388609649322,-894.7249999998473,-1.7818785830472652,-4.349653480631125,-1.0083824638855527,53.08247422680412,12.5,0.9536082474226805,0.041237113402061855,0.18556701030927836,0.005154639175257732,0,0.0,1,42.10249554367202,2.5,-93.37499999999977,186,232,0.8017241379310345,-1.5308558905956469,114,80,-665.2249999999049,-236.99999999994247,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.0,5,3,none,{},,,,0.332045842202489,0.4099853459474227,0.007918993143843648,1.0,0.8,0.355112188451734,0.0,0.3,False,1,5,0.48977562309653205,0.04286091486931903,80,463.1250000000625,1.361357651419159,65,412.7750000001254,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_ts3_aw10_mt8,delay_adverse_filter,m2k_1h_adverse_core,28,-87.37499999997226,413.62500000000864,500.9999999999809,0.35714285714285715,-3.1205357142847236,-6.749999999999545,0.8255988023952583,-323.4999999999832,-1.2347829973019577,-2.090986605430289,-0.27009273570317405,117.17857142857143,180.0,0.9285714285714286,0.03571428571428571,0.5357142857142857,0.03571428571428571,125,0.508130081300813,0,6.076648841354724,2.5,-73.99999999999864,28,232,0.1206896551724138,-0.41159433243398585,15,13,-129.99999999998522,42.62500000001296,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.5,30,3,avoid_immediate_adverse_move,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 8}",,10.0,8.0,0.7915110165071221,0.4940998483164718,0.361868289181785,0.7,0.55,0.5100290373017561,0.375,0.5,False,2,5,0.37994192539648786,0.041656771937249815,81,298.5625000000073,2.75625000000009,106,496.1875000000191,0.6,3,0,262.95000000001266,0.7093749999999999
M2K,1H,m2k_1h_none_baseline_none_sm1p25_tm2p00_d30_ts4,none_baseline,m2k_1h_none_local,153,-1024.9999999998522,2408.0000000000437,3432.999999999896,0.30718954248366015,-6.699346405227792,-12.374999999998408,0.7014273230411059,-1125.0999999998965,-1.9964688736603795,-3.302520327070981,-0.9110301306550054,127.76470588235294,98.0,0.869281045751634,0.058823529411764705,0.3660130718954248,0.0718954248366013,0,0.0,2,33.20454545454546,2.5,-243.62499999999955,148,232,0.6379310344827587,-1.5300059894545361,87,66,-327.7999999999179,-697.1999999999343,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.25,2.0,30,4,none,{},,,,0.2628173501177345,0.4002239927297252,0.05459144231828383,1.0,0.8,0.3932157827592435,0.0,0.3,False,1,5,0.41356843448151304,0.03977935233112101,82,672.2500000000628,1.4566140261505036,45,153.20000000012556,0.6,3,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,82,-910.7999999999276,1150.7000000000255,2061.499999999953,0.35365853658536583,-11.107317073169849,-13.999999999999773,0.5581857870482909,-1043.1999999999482,-3.6153867314013377,-5.474859070301852,-0.8730828220858635,115.36585365853658,145.5,0.9146341463414634,0.04878048780487805,0.4634146341463415,0.036585365853658534,71,0.2886178861788618,1,17.79590017825312,2.5,-195.49999999999955,81,232,0.34913793103448276,-2.049731610987989,45,37,-571.9499999999618,-338.8499999999658,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.0,30,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 1.0}",1.0,,,0.3272107021525415,0.2919308338108966,0.07278406053017415,1.0,0.5,0.5153463451970931,0.015625,0.3,False,2,5,0.3693073096058138,0.039391618051777766,83,785.8000000000379,2.2326274509804866,32,574.8000000000729,0.8,4,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,108,-995.1499999999055,1760.8500000000288,2755.9999999999345,0.32407407407407407,-9.214351851850976,-15.499999999998977,0.6389150943396482,-1170.89999999994,-2.6063212474088964,-3.919881850985108,-0.8499017849517093,93.13888888888889,74.5,0.9166666666666666,0.06481481481481481,0.35185185185185186,0.018518518518518517,53,0.21544715447154472,1,23.438502673796794,2.5,-236.99999999999932,106,232,0.45689655172413796,-1.690365447406102,56,52,-485.54999999994607,-509.59999999995944,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.0,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 1.0}",1.0,,,0.2796487122739239,0.3529636316185689,0.08389746420065892,1.0,0.5,0.46534363049047983,0.015625,0.3,False,2,5,0.4693127390190404,0.03625238298216943,84,1005.0000000000364,2.228606356968291,15,930.2500000000782,0.8,4,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_none_baseline_none_sm0p75_tm2p50_d15_ts4,none_baseline,m2k_1h_none_local,160,-904.6249999998747,2016.625000000032,2921.249999999907,0.24375,-5.653906249999217,-11.06249999999875,0.6903294822422239,-989.6874999999204,-2.0119963400474017,-3.7120161088299413,-0.914051152510209,90.6375,43.5,0.95625,0.01875,0.25,0.025,0,0.0,2,34.72370766488414,2.5,-178.4999999999991,156,232,0.6724137931034483,-1.5830302548132147,89,71,-499.9999999999284,-404.62499999994634,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.5,15,4,none,{},,,,0.3306925668532298,0.3918338269237018,0.053143110426145675,1.0,0.8,0.28951913776425187,0.0,0.3,False,0,5,0.4209617244714962,0.03590461598394595,85,1136.0625000000596,2.0214093054619915,9,920.6875000001128,0.6,3,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d15_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,125,-1030.8499999998787,2214.400000000036,3245.2499999999145,0.344,-8.24679999999903,-14.874999999999545,0.6823511285725582,-1207.724999999923,-2.1736327408459593,-3.1466740824156387,-0.853546958123699,104.952,101.0,0.912,0.064,0.432,0.024,36,0.14634146341463414,1,27.12789661319073,2.5,-295.49999999999955,123,232,0.5301724137931034,-1.5185827155575744,68,57,-278.62499999992906,-752.2249999999497,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.25,2.0,15,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 1.0}",1.0,,,0.2595187414539379,0.38580204908865345,0.08214990300765881,1.0,0.5,0.44586523183591237,0.015625,0.3,False,2,5,0.5082695363281753,0.03561017833505403,86,1094.0000000000384,2.170053475935894,13,797.8750000000923,0.8,4,0,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d15_ts4_sz0p50,delay_stop_zone_filter,m2k_1h_stop_zone_diag,18,1.3750000000129603,239.50000000000387,238.1249999999909,0.3888888888888889,0.0763888888896089,-6.749999999999545,1.0057742782152777,-104.99999999999545,0.03601921880807065,0.07992538238639788,0.013095238095362094,111.11111111111111,40.5,0.9444444444444444,0.0,0.3888888888888889,0.05555555555555555,144,0.5853658536585366,0,3.9064171122994655,2.5,-52.49999999999886,18,232,0.07758620689655173,0.009626541151360314,8,10,-1.749999999993861,3.125000000006821,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,2.0,15,4,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 0.5}",0.5,,,0.8415540111926908,0.630315725233846,0.4976336671170475,0.45,0.5,0.6243523316062358,0.015625,0.5,False,3,5,0.3512953367875284,0.035015597093799866,87,-134.37499999999545,0.38324727481355175,164,-147.74999999999181,0.4,2,1,557.8125000000335,0.5062500000000001
M2K,1H,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm1p00_tm2p00_d30_ts3_aw10_mt8,delay_adverse_filter,m2k_1h_adverse_core,28,-103.84999999997376,397.15000000000714,500.9999999999809,0.35714285714285715,-3.7089285714276343,-6.749999999999545,0.7927145708583279,-323.4999999999832,-1.5229941534582503,-2.4852527493442014,-0.3210200927356388,112.14285714285714,163.5,0.8928571428571429,0.07142857142857142,0.5,0.03571428571428571,125,0.508130081300813,0,6.076648841354724,2.5,-73.99999999999864,28,232,0.1206896551724138,-0.5076647178194168,15,13,-129.99999999998522,26.15000000001146,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.0,30,3,avoid_immediate_adverse_move,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 8}",,10.0,8.0,0.7822213450992916,0.46923878209660813,0.33745280365811137,0.7,0.55,0.5094449047224577,0.375,0.5,False,2,5,0.38111019055508455,0.031076681696265207,88,212.150000000006,2.2479411764706567,131,389.9500000000171,0.6,3,0,262.95000000001266,0.7093749999999999
M2K,1H,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm0p75_tm3p00_d30_ts3_aw5_mt8,delay_adverse_filter,m2k_1h_adverse_core,34,-123.5499999999729,433.45000000000823,556.9999999999811,0.29411764705882354,-3.6338235294109675,-8.374999999999204,0.7781867145422314,-300.24999999998613,-1.5467578203322276,-2.9278096927095594,-0.41149042464605695,99.73529411764706,91.0,0.9705882352941176,0.029411764705882353,0.4117647058823529,0.0,119,0.483739837398374,0,7.378787878787879,2.5,-67.5,34,232,0.14655172413793102,-0.5681480345245751,18,16,-171.99999999998454,48.45000000001164,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,0.75,3.0,30,3,avoid_immediate_adverse_move,"{""adverse_window_minutes"": 5, ""max_adverse_ticks"": 8}",,5.0,8.0,0.7711132099409161,0.4582554633135154,0.2940797089641797,0.85,0.55,0.47932697347731107,0.375,0.5,False,2,5,0.44134605304537794,0.030634737017109948,89,349.35000000000855,3.2593371059014826,82,493.55000000002065,0.6,3,0,262.95000000001266,0.7093749999999999
M2K,1H,m2k_1h_delay_adverse_filter_avoid_immediate_adverse_move_sm1p00_tm3p00_d30_ts3_aw10_mt12,delay_adverse_filter,m2k_1h_adverse_core,39,-246.54999999996448,663.4500000000105,909.999999999975,0.3333333333333333,-6.321794871793961,-8.49999999999909,0.7290659340659656,-394.99999999997726,-1.7837626937184652,-2.5085830662793196,-0.6241772151898194,107.74358974358974,144.0,0.9487179487179487,0.02564102564102564,0.46153846153846156,0.02564102564102564,114,0.4634146341463415,0,8.463903743315509,2.5,-195.49999999999955,39,232,0.16810344827586207,-0.7017284910908242,22,17,-356.9999999999811,110.45000000001664,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,3.0,30,3,avoid_immediate_adverse_move,"{""adverse_window_minutes"": 10, ""max_adverse_ticks"": 12}",,10.0,12.0,0.7017578482921775,0.42111927617712513,0.19211385881633988,0.975,0.55,0.6257270863391373,0.375,0.5,False,3,5,0.3485458273217254,0.028501566667182066,90,247.47500000001423,1.9031934306570133,120,167.9250000000286,0.6,3,0,262.95000000001266,0.7093749999999999
M2K,1H,m2k_1h_none_baseline_none_sm1p00_tm2p50_d15_ts4,none_baseline,m2k_1h_none_local,160,-1150.374999999857,2198.1250000000396,3348.4999999998963,0.2875,-7.189843749999106,-11.249999999999432,0.6564506495446043,-1323.0624999999065,-2.282798817216595,-3.5018605918833545,-0.8694789550757718,106.61875,72.0,0.95,0.01875,0.33125,0.03125,0,0.0,2,34.72370766488414,2.5,-236.99999999999932,156,232,0.6724137931034483,-1.7960965044402384,89,71,-500.49999999991655,-649.8749999999404,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.0,2.5,15,4,none,{},,,,0.19212280973796597,0.36622082446684623,0.07451181881062151,1.0,0.8,0.38520138214015487,0.0,0.3,False,1,5,0.42959723571969016,0.020625706983578962,91,1100.8125000000655,1.844181365030751,12,731.9375000001276,0.8,4,0,743.7187500000698,0.6000000000000002
M2K,1H,m2k_1h_delay_stop_zone_filter_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d30_ts3_sz1p00,delay_stop_zone_filter,m2k_1h_stop_zone_diag,108,-940.3499999998985,1839.4000000000358,2779.7499999999345,0.37037037037037035,-8.706944444443504,-13.18749999999909,0.661714182930148,-1047.7499999999304,-2.5585395553504853,-3.760312849620973,-0.8974946313528618,121.55555555555556,180.0,0.8981481481481481,0.05555555555555555,0.5092592592592593,0.046296296296296294,45,0.18292682926829268,1,23.438502673796794,2.5,-243.62499999999955,105,232,0.4525862068965517,-1.6515301814142265,60,48,-589.8999999999467,-350.44999999995184,1min,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,1.25,2.0,30,3,require_no_stop_zone_touch_before_entry,"{""stop_zone_fraction"": 1.0}",1.0,,,0.31054849941499396,0.3702001496915062,0.061080602693453355,1.0,0.5,0.31660141913382667,0.015625,0.3,False,1,5,0.5667971617323466,0.02014578309539211,92,832.5500000000443,2.026888683317998,29,450.9250000000918,0.6,3,0,557.8125000000335,0.5062500000000001
