portfolio_name,fold_id,session_date,daily_pnl,weights_json,selection_basis,deployable,equity
m2k_mgc_inverse_vol,fold_4,2025-07-08,-14.047859368739019,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,193.82256958316452
m2k_mgc_inverse_vol,fold_4,2025-07-16,140.47859368741342,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,334.30116327057794
m2k_mgc_inverse_vol,fold_4,2025-08-12,-8.988475785431255,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,325.3126874851467
m2k_mgc_inverse_vol,fold_4,2025-08-20,-2.384697657359267,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,322.9279898277874
m2k_mgc_inverse_vol,fold_4,2025-09-04,8.42871562124527,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,331.3567054490327
m2k_mgc_inverse_vol,fold_4,2025-11-11,85.05340308710016,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,416.41010853613284
m2k_mgc_inverse_vol,fold_4,2025-12-11,-13.7578711001509,"{""M2K"": 0.4891687502275876, ""MGC"": 0.5108312497724125}",strict_train_only,True,402.65223743598193
m2k_mgc_inverse_vol,fold_5,2026-01-06,-21.50215856235652,"{""M2K"": 0.5972821822876963, ""MGC"": 0.40271781771230364}",strict_train_only,True,381.15007887362543
m2k_mgc_inverse_vol,fold_5,2026-01-14,87.18840753470862,"{""M2K"": 0.5972821822876963, ""MGC"": 0.40271781771230364}",strict_train_only,True,468.33848640833406
m2k_mgc_inverse_vol,fold_5,2026-03-02,-7.167386187451268,"{""M2K"": 0.5972821822876963, ""MGC"": 0.40271781771230364}",strict_train_only,True,461.1711002208828
m2k_mgc_inverse_vol,fold_5,2026-03-03,332.72701623803755,"{""M2K"": 0.5972821822876963, ""MGC"": 0.40271781771230364}",strict_train_only,True,793.8981164589204
m2k_only,fold_1,2022-10-14,-12.374999999998408,"{""M2K"": 1.0}",strict_train_only,True,-12.374999999998408
m2k_only,fold_1,2022-11-10,-30.0,"{""M2K"": 1.0}",strict_train_only,True,-42.37499999999841
m2k_only,fold_2,2023-01-18,96.12500000000068,"{""M2K"": 1.0}",strict_train_only,True,53.750000000002274
m2k_only,fold_2,2023-03-10,-52.5,"{""M2K"": 1.0}",strict_train_only,True,1.2500000000022737
m2k_only,fold_2,2023-04-04,-19.499999999999318,"{""M2K"": 1.0}",strict_train_only,True,-18.249999999997044
m2k_only,fold_2,2023-04-05,-35.62499999999886,"{""M2K"": 1.0}",strict_train_only,True,-53.87499999999591
m2k_only,fold_2,2023-05-26,-11.999999999999318,"{""M2K"": 1.0}",strict_train_only,True,-65.87499999999523
m2k_only,fold_2,2023-06-05,47.000000000000455,"{""M2K"": 1.0}",strict_train_only,True,-18.87499999999477
m2k_only,fold_2,2023-06-20,40.00000000000114,"{""M2K"": 1.0}",strict_train_only,True,21.125000000006366
m2k_only,fold_2,2023-07-18,7.000000000000455,"{""M2K"": 1.0}",strict_train_only,True,28.12500000000682
m2k_only,fold_2,2023-07-20,-7.8749999999990905,"{""M2K"": 1.0}",strict_train_only,True,20.25000000000773
m2k_only,fold_2,2023-07-27,-26.62499999999909,"{""M2K"": 1.0}",strict_train_only,True,-6.37499999999136
m2k_only,fold_2,2023-08-01,51.50000000000091,"{""M2K"": 1.0}",strict_train_only,True,45.12500000000955
m2k_only,fold_2,2023-08-03,79.00000000000091,"{""M2K"": 1.0}",strict_train_only,True,124.12500000001046
m2k_only,fold_2,2023-09-01,1.1368683772161603e-12,"{""M2K"": 1.0}",strict_train_only,True,124.1250000000116
m2k_only,fold_2,2023-10-03,-11.62499999999909,"{""M2K"": 1.0}",strict_train_only,True,112.5000000000125
m2k_only,fold_2,2023-10-20,-24.74999999999909,"{""M2K"": 1.0}",strict_train_only,True,87.75000000001342
m2k_only,fold_3,2024-01-30,-8.249999999999318,"{""M2K"": 1.0}",strict_train_only,True,79.5000000000141
m2k_only,fold_3,2024-03-08,114.64999999999918,"{""M2K"": 1.0}",strict_train_only,True,194.15000000001328
m2k_only,fold_3,2024-03-20,-26.25,"{""M2K"": 1.0}",strict_train_only,True,167.90000000001328
m2k_only,fold_3,2024-04-01,-19.874999999999545,"{""M2K"": 1.0}",strict_train_only,True,148.02500000001373
m2k_only,fold_3,2024-04-02,-13.125,"{""M2K"": 1.0}",strict_train_only,True,134.90000000001373
m2k_only,fold_3,2024-04-15,-13.49999999999909,"{""M2K"": 1.0}",strict_train_only,True,121.40000000001464
m2k_only,fold_3,2024-04-19,8.000000000000682,"{""M2K"": 1.0}",strict_train_only,True,129.40000000001532
m2k_only,fold_3,2024-05-15,18.00000000000182,"{""M2K"": 1.0}",strict_train_only,True,147.40000000001714
m2k_only,fold_3,2024-05-23,-6.375000000000455,"{""M2K"": 1.0}",strict_train_only,True,141.0250000000167
m2k_only,fold_3,2024-07-12,29.500000000000455,"{""M2K"": 1.0}",strict_train_only,True,170.52500000001714
m2k_only,fold_3,2024-08-23,1.5000000000009095,"{""M2K"": 1.0}",strict_train_only,True,172.02500000001805
m2k_only,fold_3,2024-09-25,-35.249999999998636,"{""M2K"": 1.0}",strict_train_only,True,136.77500000001942
m2k_only,fold_3,2024-12-27,-31.124999999999545,"{""M2K"": 1.0}",strict_train_only,True,105.65000000001987
m2k_only,fold_3,2024-12-30,122.5,"{""M2K"": 1.0}",strict_train_only,True,228.15000000001987
m2k_only,fold_4,2025-04-01,154.75000000000023,"{""M2K"": 1.0}",strict_train_only,True,382.9000000000201
m2k_only,fold_4,2025-05-21,-33.75,"{""M2K"": 1.0}",strict_train_only,True,349.1500000000201
m2k_only,fold_4,2025-08-12,-18.374999999998636,"{""M2K"": 1.0}",strict_train_only,True,330.77500000002146
m2k_only,fold_4,2025-08-20,-4.874999999999545,"{""M2K"": 1.0}",strict_train_only,True,325.9000000000219
m2k_only,fold_4,2025-12-11,-28.125,"{""M2K"": 1.0}",strict_train_only,True,297.7750000000219
m2k_only,fold_5,2026-01-06,-35.99999999999909,"{""M2K"": 1.0}",strict_train_only,True,261.7750000000228
m2k_only,fold_5,2026-03-02,-11.999999999998181,"{""M2K"": 1.0}",strict_train_only,True,249.77500000002465
m2k_only,fold_5,2026-03-03,225.0,"{""M2K"": 1.0}",strict_train_only,True,474.77500000002465
mgc_only,fold_2,2023-01-26,47.500000000002274,"{""MGC"": 1.0}",strict_train_only,True,47.500000000002274
mgc_only,fold_2,2023-02-28,-22.499999999997726,"{""MGC"": 1.0}",strict_train_only,True,25.000000000004547
mgc_only,fold_2,2023-05-11,-73.49999999999682,"{""MGC"": 1.0}",strict_train_only,True,-48.49999999999227
mgc_only,fold_3,2024-03-21,-20.49999999999727,"{""MGC"": 1.0}",strict_train_only,True,-68.99999999998954
mgc_only,fold_3,2024-05-03,110.70000000000164,"{""MGC"": 1.0}",strict_train_only,True,41.700000000012096
mgc_only,fold_3,2024-05-22,-11.499999999996362,"{""MGC"": 1.0}",strict_train_only,True,30.200000000015734
mgc_only,fold_3,2024-07-08,46.50000000000091,"{""MGC"": 1.0}",strict_train_only,True,76.70000000001664
mgc_only,fold_3,2024-09-06,-29.49999999999818,"{""MGC"": 1.0}",strict_train_only,True,47.20000000001846
mgc_only,fold_3,2024-11-06,-19.49999999999818,"{""MGC"": 1.0}",strict_train_only,True,27.70000000002028
mgc_only,fold_3,2024-11-25,-81.50000000000091,"{""MGC"": 1.0}",strict_train_only,True,-53.79999999998063
mgc_only,fold_4,2025-01-03,-38.49999999999909,"{""MGC"": 1.0}",strict_train_only,True,-92.29999999997972
mgc_only,fold_4,2025-01-06,-48.49999999999909,"{""MGC"": 1.0}",strict_train_only,True,-140.7999999999788
mgc_only,fold_4,2025-01-10,-47.5,"{""MGC"": 1.0}",strict_train_only,True,-188.2999999999788
mgc_only,fold_4,2025-01-15,155.50000000000182,"{""MGC"": 1.0}",strict_train_only,True,-32.79999999997699
mgc_only,fold_4,2025-03-04,43.50000000000364,"{""MGC"": 1.0}",strict_train_only,True,10.700000000026648
mgc_only,fold_4,2025-03-21,135.50000000000182,"{""MGC"": 1.0}",strict_train_only,True,146.20000000002847
mgc_only,fold_4,2025-05-08,-68.49999999999909,"{""MGC"": 1.0}",strict_train_only,True,77.70000000002938
mgc_only,fold_4,2025-07-08,-27.499999999995453,"{""MGC"": 1.0}",strict_train_only,True,50.200000000033924
mgc_only,fold_4,2025-07-16,275.0,"{""MGC"": 1.0}",strict_train_only,True,325.2000000000339
mgc_only,fold_4,2025-09-04,16.50000000000091,"{""MGC"": 1.0}",strict_train_only,True,341.70000000003483
mgc_only,fold_4,2025-11-11,166.49999999998727,"{""MGC"": 1.0}",strict_train_only,True,508.2000000000221
mgc_only,fold_5,2026-01-14,216.49999999998727,"{""MGC"": 1.0}",strict_train_only,True,724.7000000000094
mgc_only,fold_5,2026-03-03,492.4999999999909,"{""MGC"": 1.0}",strict_train_only,True,1217.2000000000003
