asset,variant_name,family,horizon,description,parameters_json,skipped_trades,downscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline
MES,three_state_modulation__30m__t95__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.95}",32,188,17,15,10487.5,12978.75,121,67,63990.0,49891.25,32357.5,0.5430917765557376,0.48891507198914624,-8920.0,1.1189723320158103,0.43805309734513276,35.79369469026549,904,904,0.5174585002862049,10.866628506010304,9,9,28260.0,0.6867085573502221,0.6030718189986864,-7856.25,1.1552523331112958,0.45320197044334976,46.40394088669951,609,609,0.4983633387888707,10.465630114566284,8,6,4097.5,0.22254669160621476,0.21103912353703216,-8920.0,1.0455537180894676,0.4067796610169492,13.889830508474576,295,295,0.5619047619047619,11.8,9,9,0.3038376272812817,0.35601480010829345,0.9455128205128205,-2.3719247467438493
MES,three_state_modulation__30m__t90__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.9}",60,209,30,30,19507.5,27856.25,137,72,72386.25,51790.0,32997.5,0.5720241310733705,0.5115255459774443,-8230.0,1.1296262650566913,0.43363844393592677,37.754576659038904,874,874,0.5002862049227247,10.506010303377218,9,9,29248.75,0.7344894522859827,0.6447082648288373,-8230.0,1.172164136824834,0.44763513513513514,49.4066722972973,592,592,0.4844517184942717,10.173486088379706,8,6,3748.75,0.21005625297852765,0.19546659814658,-7866.25,1.0442748316995394,0.40425531914893614,13.293439716312056,282,282,0.5371428571428571,11.28,9,9,0.2913471886535946,0.4320909665192672,0.9038461538461539,-2.170043415340087
MES,three_state_modulation__30m__t80__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.8}",150,204,84,66,53671.25,58715.0,119,85,62995.0,61805.0,16896.25,0.3143381090962862,0.26076841709829934,-9276.25,1.0735302917385179,0.4371029224904701,21.469186785260483,787,787,0.45048654836863194,9.46021751574127,10,9,14571.25,0.39263972003842434,0.31692386789371485,-9276.25,1.0937547754051555,0.45640074211502785,27.033858998144712,539,539,0.4410801963993453,9.262684124386253,6,6,2325.0,0.13981318472179258,0.12296192704439154,-8432.5,1.0312636568393452,0.3951612903225806,9.375,248,248,0.4723809523809524,9.92,10,9,0.2211041203968595,0.3912101795866799,0.7948717948717948,-1.345875542691751
MES,three_state_modulation__30m__t95__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.95}",32,188,17,15,10487.5,12978.75,121,67,42650.0,33405.0,27503.75,0.45185854116767954,0.40648705965107923,-9762.5,1.0937686446311985,0.43859649122807015,30.15762061403509,912,912,0.5220377790497996,10.962793360045794,9,9,25556.25,0.6084998596024999,0.5336809725611278,-8731.25,1.130781040107465,0.4535073409461664,41.69045676998369,613,613,0.5016366612111293,10.534369885433716,8,6,1947.5,0.10331217994788464,0.09800993424820714,-9762.5,1.019892239728301,0.4080267558528428,6.513377926421405,299,299,0.5695238095238095,11.96,9,9,0.18460311562295156,0.2951899648046205,0.9583333333333334,-1.1273516642547032
MES,three_state_modulation__30m__t90__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.9}",60,209,30,30,19507.5,27856.25,137,72,48191.25,34690.0,25902.5,0.438193176339769,0.39043707463957034,-9560.0,1.092922516737443,0.43552036199095023,29.301470588235293,884,884,0.5060103033772181,10.62621637092158,9,9,24483.75,0.6000622761400569,0.5240874393690644,-8565.0,1.1316144898905396,0.4489112227805695,41.01130653266332,597,597,0.4885433715220949,10.259410801963993,8,6,1418.75,0.07756072349289862,0.07211088772003166,-9560.0,1.0153002075975304,0.4076655052264808,4.943379790940766,287,287,0.5466666666666666,11.48,9,9,0.15885165916796556,0.30980958397256564,0.9198717948717948,-0.821273516642547
MES,three_state_modulation__30m__t85__m25,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.25, ""threshold"": 0.85}",101,211,56,45,37016.25,40125.0,126,85,65045.0,62340.0,20346.25,0.36544434325810493,0.3135743375618345,-10808.75,1.0832527760302384,0.4359281437125748,24.36676646706587,835,835,0.47796222095020036,10.037206639954208,9,9,19658.75,0.5146873750772573,0.4323998833683582,-8338.75,1.1212249680114696,0.45342706502636204,34.549648506151144,569,569,0.4656301145662848,9.77823240589198,7,6,687.5,0.03939344787726541,0.03537761791298026,-10808.75,1.008361331123915,0.39849624060150374,2.5845864661654137,266,266,0.5066666666666667,10.64,9,9,0.12068438355233235,0.21965526577023733,0.8525641025641025,-0.3979739507959479
MES,three_state_modulation__30m__t80__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.8}",150,204,84,66,53671.25,58715.0,119,85,42173.75,41312.5,16567.5,0.29937671001126553,0.24833770725010432,-10381.25,1.066109354269126,0.43954659949622166,20.865869017632242,794,794,0.45449341728677733,9.544361763022325,10,9,16137.5,0.42221574807644835,0.3420406874462232,-8618.75,1.0956834958939847,0.4567219152854512,29.71915285451197,543,543,0.44435351882160395,9.331423895253682,7,6,430.0,0.025137969866986853,0.02193360059125202,-10381.25,1.0052469418260577,0.40239043824701193,1.7131474103585658,251,251,0.4780952380952381,10.04,10,9,0.1064289055420538,0.2505189062358993,0.8044871794871795,-0.24891461649782923
MES,three_state_modulation__30m__t85__m50,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",101,211,56,45,37016.25,40125.0,126,85,43341.25,41850.0,19132.5,0.3343773032992733,0.286655158870648,-11516.25,1.0719010127961819,0.4389086595492289,22.69572953736655,843,843,0.48254149971379506,10.133371493989697,9,9,19248.75,0.4895878236838584,0.41138188442839496,-8605.0,1.108609635851971,0.4547038327526132,33.53440766550523,574,574,0.469721767594108,9.86415711947627,8,6,-116.25,-0.006502904094443091,-0.005821366401986898,-11516.25,0.9986918543316501,0.4052044609665427,-0.43215613382899626,269,269,0.5123809523809524,10.76,9,9,0.07478803158062385,0.16857684324519448,0.8621794871794872,0.06729377713458755
MES,three_state_modulation__30m__t95__m75,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 75% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.75, ""threshold"": 0.95}",32,188,17,15,10487.5,12978.75,121,67,20955.0,15953.75,23260.0,0.3677801100441141,0.32872967789788815,-11481.25,1.073838925748389,0.43859649122807015,25.50438596491228,912,912,0.5220377790497996,10.962793360045794,9,9,23525.0,0.5404316962521811,0.4712504615954869,-9550.0,1.1126993347026521,0.4535073409461664,38.3768352365416,613,613,0.5016366612111293,10.534369885433716,8,6,-265.0,-0.0134596271229065,-0.012672603762692913,-11481.25,0.9975063224136917,0.4080267558528428,-0.8862876254180602,299,299,0.5695238095238095,11.96,9,9,0.06783130855216044,0.1711036910026171,0.9583333333333334,0.15340086830680175
MES,chop_hard_skip__90m__t95,chop_hard_skip,90m,Skip trades when total realized variance and both semivariances are jointly >= 95%.,"{""horizon"": ""90m"", ""multiplier"": null, ""threshold"": 0.95}",11,0,8,3,4883.75,781.25,0,0,0.0,0.0,24852.5,0.3694907578889263,0.33231829472770186,-13131.25,1.0727598763060144,0.4415862808145766,26.637191854233656,933,933,0.5340583858042358,11.215226101888952,9,9,25157.5,0.5466763344992983,0.4791865203170082,-10528.75,1.1121481786926262,0.456,40.252,625,625,0.5114566284779051,10.740589198036007,9,6,-305.0,-0.014387662264606188,-0.013664798394484147,-13131.25,0.9973986097488166,0.41233766233766234,-0.9902597402597403,308,308,0.5866666666666667,12.32,9,9,0.06690327341046075,0.0519808681526938,0.9871794871794872,0.17655571635311143
MES,three_state_modulation__30m__t85__m75,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 75% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.75, ""threshold"": 0.85}",101,211,56,45,37016.25,40125.0,126,85,21696.25,20562.5,18775.0,0.3130374878519623,0.26762843927199026,-11915.0,1.0652498783624105,0.4389086595492289,22.271648873072362,843,843,0.48254149971379506,10.133371493989697,9,9,19055.0,0.4616209064664415,0.3863750455401837,-8917.5,1.0990989819666377,0.4547038327526132,33.19686411149826,574,574,0.469721767594108,9.86415711947627,8,6,-280.0,-0.014992777008817163,-0.013414485583119525,-11915.0,0.9970667574575073,0.4052044609665427,-1.0408921933085502,269,269,0.5123809523809524,10.76,9,9,0.06629815866624977,0.13978882772312967,0.8621794871794872,0.16208393632416787
MES,adverse_downsize__60m__t90__m25,adverse_downsize,60m,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""60m"", ""multiplier"": 0.25, ""threshold"": 0.9}",0,74,0,0,-0.0,0.0,44,30,22667.5,20885.0,22532.5,0.3462355094162956,0.3127025642961949,-12403.75,1.0695909322544281,0.43923240938166314,24.021855010660982,938,938,0.5369204350314826,11.275329135661133,9,9,23250.0,0.5196298625860553,0.45709499965490447,-9773.75,1.1084548104956269,0.4538216560509554,37.02229299363057,628,628,0.513911620294599,10.792144026186579,9,6,-717.5,-0.03533434048675965,-0.03372256288312611,-12403.75,0.9934420985284709,0.4096774193548387,-2.314516129032258,310,310,0.5904761904761905,12.4,9,9,0.04595659518830729,0.10450320368197816,0.9935897435897436,0.4153400868306802
MES,adverse_hard_skip__60m__t90,adverse_hard_skip,60m,Skip trades when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""60m"", ""multiplier"": null, ""threshold"": 0.9}",74,0,44,30,28107.5,26053.75,0,0,0.0,0.0,22803.75,0.3509845653538859,0.30435552684906947,-12351.25,1.0716321914903641,0.4425287356321839,26.211206896551722,870,870,0.4979965655409273,10.457927876359474,9,9,23525.0,0.5265138984308115,0.44665859305164907,-9837.5,1.1114301785132774,0.4574829931972789,40.00850340136054,588,588,0.48117839607201307,10.104746317512275,9,6,-721.25,-0.03559716630137646,-0.0323444762120089,-12351.25,0.9932735687389982,0.41134751773049644,-2.5576241134751774,282,282,0.5371428571428571,11.28,9,9,0.045693769373690483,0.10829347531811208,0.9038461538461539,0.41751085383502173
MES,adverse_downsize__60m__t90__m50,adverse_downsize,60m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""60m"", ""multiplier"": 0.5, ""threshold"": 0.9}",0,74,0,0,-0.0,0.0,44,30,15190.0,14183.75,21756.25,0.3320928502540113,0.3005775844826438,-12753.75,1.065676766914456,0.4396186440677966,23.046875,944,944,0.5403548941041786,11.347452776187751,9,9,22526.25,0.500618557539942,0.44113862085098854,-9698.75,1.1028895397632872,0.4541139240506329,35.642800632911396,632,632,0.5171849427168577,10.86088379705401,9,6,-770.0,-0.03758956059454378,-0.03598681455291619,-12753.75,0.9931449683399918,0.41025641025641024,-2.467948717948718,312,312,0.5942857142857143,12.48,9,9,0.04370137508052316,0.07923472610775201,1.0,0.44573082489146165
MES,three_state_modulation__30m__t90__m75,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 75% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.75, ""threshold"": 0.9}",60,209,30,30,19507.5,27856.25,137,72,23807.5,16962.5,19246.25,0.31197407042552994,0.27499255960459096,-11792.5,1.063490165354006,0.43552036199095023,21.771776018099548,884,884,0.5060103033772181,10.62621637092158,9,9,19970.0,0.46955494796379493,0.40522975351594076,-9547.5,1.0988228598999152,0.4489112227805695,33.450586264656614,597,597,0.4885433715220949,10.259410801963993,8,6,-723.75,-0.03781063513111404,-0.03486457643148894,-11792.5,0.992838324242087,0.4076655052264808,-2.5217770034843205,287,287,0.5466666666666666,11.48,9,9,0.0434803005439529,0.14863279487410883,0.9198717948717948,0.4189580318379161
MES,adverse_downsize__60m__t90__m75,adverse_downsize,60m,Downsize to 75% of nominal risk when the directional adverse semivariance percentile is >= 90%.,"{""horizon"": ""60m"", ""multiplier"": 0.75, ""threshold"": 0.9}",0,74,0,0,-0.0,0.0,44,30,7868.75,6893.75,21725.0,0.327633607897219,0.29635347229727504,-13103.75,1.0641643315723215,0.4396186440677966,23.013771186440678,944,944,0.5403548941041786,11.347452776187751,9,9,22596.25,0.49692695085662203,0.4375058975755076,-10762.5,1.1012082054957113,0.4541139240506329,35.75356012658228,632,632,0.5171849427168577,10.86088379705401,9,6,-871.25,-0.041885096309960776,-0.040098149690734254,-13103.75,0.992444853937456,0.41025641025641024,-2.792467948717949,312,312,0.5942857142857143,12.48,9,9,0.039405839365106166,0.05396624853352586,1.0,0.5043415340086831
MES,adverse_downsize__60m__t85__m75,adverse_downsize,60m,Downsize to 75% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""60m"", ""multiplier"": 0.75, ""threshold"": 0.85}",0,105,0,0,-0.0,0.0,60,45,10312.5,9931.25,21131.25,0.320802954058495,0.2900369414654907,-13016.25,1.0628644314868805,0.4396186440677966,22.38479872881356,944,944,0.5403548941041786,11.347452776187751,9,9,22245.0,0.4926917760517658,0.43371099262201973,-11145.0,1.1004334281457402,0.4541139240506329,35.197784810126585,632,632,0.5171849427168577,10.86088379705401,9,6,-1113.75,-0.05384919424902812,-0.051496427530499045,-13016.25,0.9902856519843001,0.41025641025641024,-3.5697115384615383,312,312,0.5942857142857143,12.48,9,9,0.02744174142603882,0.060283367927082394,1.0,0.6447178002894356
MES,three_state_modulation__session__t95__m25,three_state_modulation,session,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""session"", ""multiplier"": 0.25, ""threshold"": 0.95}",34,189,14,20,6818.75,11455.0,111,77,54570.0,48070.0,22613.75,0.3711684799745231,0.3333300966125642,-14913.75,1.0793287466400059,0.43425414364640885,24.98756906077348,905,905,0.5180309101316543,10.87864911276474,9,9,23703.75,0.5633003597958646,0.4946837123469215,-9126.25,1.1252088134115985,0.44901315789473684,38.98643092105263,608,608,0.49754500818330605,10.448445171849427,7,6,-1090.0,-0.05790043679449507,-0.05448654943923807,-14913.75,0.9886161879895561,0.40404040404040403,-3.67003367003367,297,297,0.5657142857142857,11.88,9,9,0.023390498880571868,-0.0767078783503294,0.9519230769230769,0.6309696092619392
MES,adverse_downsize__60m__t85__m50,adverse_downsize,60m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""60m"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,105,0,0,-0.0,0.0,60,45,20666.25,20830.0,20586.25,0.3181648127030582,0.2878256670255234,-13118.75,1.0631894378599465,0.4396186440677966,21.807468220338983,944,944,0.5403548941041786,11.347452776187751,9,9,21876.25,0.49271252039947383,0.43424134443477563,-10148.75,1.1017961633764148,0.4541139240506329,34.61431962025316,632,632,0.5171849427168577,10.86088379705401,9,6,-1290.0,-0.06364194862197388,-0.060821949152636966,-13118.75,0.9883661943251378,0.41025641025641024,-4.134615384615385,312,312,0.5942857142857143,12.48,9,9,0.017648987053093063,0.052883313780344735,1.0,0.7467438494934877
MES,combined_overlay__60m__t90__m25,combined_overlay,60m,Skip choppy regimes and downsize adverse regimes to 25% of nominal risk at threshold 90%.,"{""horizon"": ""60m"", ""multiplier"": 0.25, ""threshold"": 0.9}",45,29,25,20,16027.5,16576.25,19,10,9613.75,7761.25,22053.75,0.33922804518677374,0.2995410995702182,-12997.5,1.0687436927476825,0.43924191750278707,24.586120401337794,897,897,0.5134516313680595,10.78248425872925,10,9,23421.25,0.5239066113279648,0.45066794407636424,-9996.25,1.110283817349233,0.4560530679933665,38.841210613598676,603,603,0.49345335515548283,10.36252045826514,10,6,-1367.5,-0.06744171686052465,-0.06290085427870853,-12997.5,0.9873891943608719,0.40476190476190477,-4.651360544217687,294,294,0.56,11.76,9,9,0.013849218814542291,0.061637036368558794,0.9423076923076923,0.7916063675832128
MES,three_state_modulation__60m__t90__m75,three_state_modulation,60m,"Three-state sizing: 1.0 in favorable semivariance states, 75% in neutral states, 0 in hostile states.","{""horizon"": ""60m"", ""multiplier"": 0.75, ""threshold"": 0.9}",74,181,44,30,28107.5,26053.75,108,73,17881.25,16000.0,24685.0,0.3971465893992125,0.34647705105716353,-13138.75,1.0821563333347202,0.4425287356321839,28.373563218390803,870,870,0.4979965655409273,10.457927876359474,9,9,26000.0,0.6064741929291849,0.5196412000162416,-8446.25,1.130589284144703,0.4574829931972789,44.21768707482993,588,588,0.48117839607201307,10.104746317512275,9,6,-1315.0,-0.06827521141681007,-0.06189845606990684,-13138.75,0.987027240329005,0.41134751773049644,-4.663120567375887,282,282,0.5371428571428571,11.28,9,9,0.013015724258256867,0.05143940077610324,0.9038461538461539,0.7612156295224313
MES,chop_hard_skip__30m__t90,chop_hard_skip,30m,Skip trades when total realized variance and both semivariances are jointly >= 90%.,"{""horizon"": ""30m"", ""multiplier"": null, ""threshold"": 0.9}",27,0,14,13,9348.75,12273.75,0,0,0.0,0.0,17825.0,0.2685425692028808,0.23842971501500765,-13157.5,1.05287689620777,0.43838604143947657,19.438386041439475,917,917,0.5248998282770464,11.022896393817973,9,9,19272.5,0.4239126321655008,0.3667730926566717,-10583.75,1.0866272242542743,0.45203252032520325,31.33739837398374,615,615,0.5032733224222586,10.568739770867431,8,6,-1447.5,-0.06934060727379494,-0.0650298545574638,-13157.5,0.9873721401932346,0.4105960264900662,-4.793046357615894,302,302,0.5752380952380952,12.08,9,9,0.011950328401271998,0.05008573233462684,0.967948717948718,0.8379160636758322
MES,three_state_modulation__60m__t85__m50,three_state_modulation,60m,"Three-state sizing: 1.0 in favorable semivariance states, 50% in neutral states, 0 in hostile states.","{""horizon"": ""60m"", ""multiplier"": 0.5, ""threshold"": 0.85}",105,187,60,45,38377.5,37855.0,110,77,37283.75,36098.75,22457.5,0.3839747838327689,0.32929926375887997,-13681.25,1.0829328864946708,0.4410011918951132,26.766984505363528,839,839,0.48025186033199774,10.085289066971953,9,8,23777.5,0.5928984453171261,0.49821405437480004,-8097.5,1.133371662553287,0.4567901234567901,41.935626102292765,567,567,0.46399345335515546,9.743862520458265,9,6,-1320.0,-0.07194367973453812,-0.06446494059546819,-13681.25,0.9857314650920834,0.40808823529411764,-4.852941176470588,272,272,0.518095238095238,10.88,9,8,0.00934725594052882,0.012273260536052703,0.8717948717948718,0.76410998552822
MES,three_state_modulation__30m__t80__m75,three_state_modulation,30m,"Three-state sizing: 1.0 in favorable semivariance states, 75% in neutral states, 0 in hostile states.","{""horizon"": ""30m"", ""multiplier"": 0.75, ""threshold"": 0.8}",150,204,84,66,53671.25,58715.0,119,85,20761.25,20742.5,15725.0,0.27063001052982955,0.22361703156896412,-12247.5,1.0578082493934269,0.43954659949622166,19.80478589420655,794,794,0.45449341728677733,9.544361763022325,10,9,17050.0,0.42523709472019255,0.344006922301858,-8921.25,1.0936157362287409,0.4567219152854512,31.39963167587477,543,543,0.44435351882160395,9.331423895253682,7,6,-1325.0,-0.07364314791180093,-0.0636666216507206,-12247.5,0.9852601718719581,0.40239043824701193,-5.278884462151394,251,251,0.4780952380952381,10.04,10,9,0.007647787763266009,0.11578377402761483,0.8044871794871795,0.7670043415340086
MES,adverse_hard_skip__60m__t85,adverse_hard_skip,60m,Skip trades when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""60m"", ""multiplier"": null, ""threshold"": 0.85}",105,0,60,45,38377.5,37855.0,0,0,0.0,0.0,21272.5,0.3326739892441936,0.28358765666788255,-13517.5,1.0690497443804268,0.4410011918951132,25.354588796185936,839,839,0.48025186033199774,10.085289066971953,9,8,22747.5,0.5178977522737185,0.43194629128596906,-8746.25,1.1117367144567587,0.4567901234567901,40.11904761904762,567,567,0.46399345335515546,9.743862520458265,9,6,-1475.0,-0.07378953560977271,-0.06590022120777078,-13517.5,0.9858843232250732,0.40808823529411764,-5.422794117647059,272,272,0.518095238095238,10.88,9,8,0.007501400065294234,0.02409529825827994,0.8717948717948718,0.85383502170767
MES,adverse_downsize__60m__t85__m25,adverse_downsize,60m,Downsize to 25% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""60m"", ""multiplier"": 0.25, ""threshold"": 0.85}",0,105,0,0,-0.0,0.0,60,45,30897.5,30571.25,21076.25,0.3288381676445801,0.2966101363887894,-13381.25,1.0667910506884695,0.4391025641025641,22.51736111111111,936,936,0.5357756153405838,11.251287922152262,9,9,22603.75,0.5135348149598142,0.4513295364850204,-9171.25,1.108550538460615,0.4536741214057508,36.108226837060705,626,626,0.5122749590834698,10.757774140752865,9,6,-1527.5,-0.07620505475198187,-0.07258232965266148,-13381.25,0.9857671969996972,0.4096774193548387,-4.92741935483871,310,310,0.5904761904761905,12.4,9,9,0.005085880923085068,0.03393195559967512,0.9935897435897436,0.8842257597684515
MES,adverse_downsize__90m__t80__m75,adverse_downsize,90m,Downsize to 75% of nominal risk when the directional adverse semivariance percentile is >= 80%.,"{""horizon"": ""90m"", ""multiplier"": 0.75, ""threshold"": 0.8}",0,148,0,0,-0.0,0.0,86,62,14383.75,13872.5,21261.25,0.32595097976362086,0.29487517009312564,-13155.0,1.0640266511076395,0.4396186440677966,22.52251059322034,944,944,0.5403548941041786,11.347452776187751,9,9,22861.25,0.511531724694367,0.4510826331141867,-11297.5,1.1046916322254914,0.4541139240506329,36.17286392405063,632,632,0.5171849427168577,10.86088379705401,9,6,-1600.0,-0.07805882313721375,-0.07453072033638448,-13155.0,0.9859280350919625,0.41025641025641024,-5.128205128205129,312,312,0.5942857142857143,12.48,9,9,0.003232112537853188,0.05026622146015702,1.0,0.9261939218523878
MES,adverse_downsize__30m__t85__m50,adverse_downsize,30m,Downsize to 50% of nominal risk when the directional adverse semivariance percentile is >= 85%.,"{""horizon"": ""30m"", ""multiplier"": 0.5, ""threshold"": 0.85}",0,101,0,0,-0.0,0.0,56,45,19912.5,21373.75,19288.75,0.299014693856743,0.2693789902607644,-12837.5,1.059070098609665,0.4396186440677966,20.43299788135593,944,944,0.5403548941041786,11.347452776187751,9,9,20863.75,0.4696690710498048,0.4119547332534561,-10393.75,1.0963372119868864,0.4541139240506329,33.01226265822785,632,632,0.5171849427168577,10.86088379705401,9,6,-1575.0,-0.07851312666423084,-0.07478990584510835,-12837.5,0.9856779121578613,0.41025641025641024,-5.048076923076923,312,312,0.5942857142857143,12.48,9,9,0.002777809010836102,0.07318834040249075,1.0,0.9117221418234442
MES,three_state_modulation__60m__t85__m25,three_state_modulation,60m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""60m"", ""multiplier"": 0.25, ""threshold"": 0.85}",105,187,60,45,38377.5,37855.0,110,77,55330.0,54176.25,22426.25,0.39209986045537926,0.33597804295816075,-14175.0,1.0887307365130863,0.4387019230769231,26.954627403846153,832,832,0.4762449914138523,10.001144819690898,9,8,23886.25,0.6097357725812188,0.5122987805231642,-8065.0,1.144066646562123,0.45663716814159294,42.27654867256637,565,565,0.4623567921440262,9.70949263502455,8,6,-1460.0,-0.08119056838357534,-0.07259249830625039,-14175.0,0.9832077750301915,0.40074906367041196,-5.468164794007491,267,267,0.5085714285714286,10.68,9,8,0.00010036729149159873,-0.02337334175615919,0.8557692307692307,0.8451519536903039
MES,baseline,baseline,baseline,Unchanged audited baseline after the existing ensemble selection.,{},0,0,0,0,0.0,0.0,0,0,0.0,0.0,20750.0,0.30760803536289655,0.2776663421217041,-13851.25,1.059892770293186,0.4396186440677966,21.98093220338983,944,944,0.5403548941041786,11.347452776187751,9,9,22477.5,0.4869314488188367,0.42820445766573234,-13031.25,1.0987208344770794,0.4541139240506329,35.56566455696203,632,632,0.5171849427168577,10.86088379705401,9,6,-1727.5,-0.08129093567506694,-0.0775401955011918,-13851.25,0.9854544689091904,0.41025641025641024,-5.5368589743589745,312,312,0.5942857142857143,12.48,9,9,0.0,0.0,1.0,1.0
MES,combined_overlay__90m__t95__m75,combined_overlay,90m,Skip choppy regimes and downsize adverse regimes to 75% of nominal risk at threshold 95%.,"{""horizon"": ""90m"", ""multiplier"": 0.75, ""threshold"": 0.95}",11,18,8,3,4883.75,781.25,9,9,1841.25,1970.0,24723.75,0.369169051609576,0.3320740971992273,-13522.5,1.0727752389782987,0.4415862808145766,26.4991961414791,933,933,0.5340583858042358,11.215226101888952,9,9,26443.75,0.5756940918434122,0.5061540567495674,-10195.0,1.1185924746614047,0.456,42.31,625,625,0.5114566284779051,10.740589198036007,9,6,-1720.0,-0.08191218781600512,-0.0773411982211166,-13522.5,0.9852673504785969,0.41233766233766234,-5.584415584415584,308,308,0.5866666666666667,12.32,9,9,-0.0006212521409381805,0.023734320007219565,0.9871794871794872,0.9956584659913169
MES,three_state_modulation__90m__t95__m25,three_state_modulation,90m,"Three-state sizing: 1.0 in favorable semivariance states, 25% in neutral states, 0 in hostile states.","{""horizon"": ""90m"", ""multiplier"": 0.25, ""threshold"": 0.95}",29,191,17,12,11003.75,8357.5,114,77,57716.25,54552.5,26560.0,0.44134212079771956,0.3944860072459409,-13380.0,1.0956315879488356,0.4413716814159292,29.38053097345133,904,904,0.5174585002862049,10.866628506010304,9,9,28101.25,0.6766527281990795,0.5910771124773462,-8021.25,1.15313615432822,0.460655737704918,46.067622950819676,610,610,0.49918166939443537,10.482815057283142,8,6,-1541.25,-0.08275515416422739,-0.07757523265917773,-13380.0,0.983643310074023,0.4013605442176871,-5.24234693877551,294,294,0.56,11.76,9,9,-0.0014642184891604515,0.03402220016244021,0.9423076923076923,0.8921852387843705
