session_date,timestamp,signal,atr_20,atr_21,atr_22,atr_23,atr_24,atr_25,atr_26,atr_27,atr_28,atr_29,atr_30,signal_index,timestamp_signal,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_20_signal,atr_21_signal,atr_22_signal,atr_23_signal,atr_24_signal,atr_25_signal,atr_26_signal,atr_27_signal,atr_28_signal,atr_29_signal,atr_30_signal,signal_signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,semivariance_bar_minutes,ret_simple,rs_plus_30m,rs_minus_30m,rv_30m,rs_plus_share_30m,rs_minus_share_30m,rs_imbalance_30m,abs_rs_imbalance_30m,rs_plus_60m,rs_minus_60m,rv_60m,rs_plus_share_60m,rs_minus_share_60m,rs_imbalance_60m,abs_rs_imbalance_60m,rs_plus_90m,rs_minus_90m,rv_90m,rs_plus_share_90m,rs_minus_share_90m,rs_imbalance_90m,abs_rs_imbalance_90m,rs_plus_session,rs_minus_session,rv_session,rs_plus_share_session,rs_minus_share_session,rs_imbalance_session,abs_rs_imbalance_session,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,pnl_usd,fees,exit_reason,risk_per_contract_usd,pnl_ticks,entry_price,trade_risk_usd,asset,breakout_side,phase,rs_plus_pct_30m,rs_minus_pct_30m,rv_pct_30m,abs_rs_imbalance_pct_30m,rs_plus_pct_60m,rs_minus_pct_60m,rv_pct_60m,abs_rs_imbalance_pct_60m,rs_plus_pct_90m,rs_minus_pct_90m,rv_pct_90m,abs_rs_imbalance_pct_90m,rs_plus_pct_session,rs_minus_pct_session,rv_pct_session,abs_rs_imbalance_pct_session,adverse_semivariance_30m,supportive_semivariance_30m,adverse_share_30m,supportive_share_30m,adverse_pct_30m,supportive_pct_30m,adverse_semivariance_60m,supportive_semivariance_60m,adverse_share_60m,supportive_share_60m,adverse_pct_60m,supportive_pct_60m,adverse_semivariance_90m,supportive_semivariance_90m,adverse_share_90m,supportive_share_90m,adverse_pct_90m,supportive_pct_90m,adverse_semivariance_session,supportive_semivariance_session,adverse_share_session,supportive_share_session,adverse_pct_session,supportive_pct_session
2018-05-09,2018-05-09 10:03:00-04:00,1,0.49499999999999317,0.4809523809523658,0.46818181818180576,0.4565217391304249,0.48333333333332956,0.4719999999999982,0.46923076923076223,0.47407407407407237,0.4678571428571396,0.4793103448275815,0.47666666666666513,410403,2018-05-09 10:03:00-04:00,33,1,154403,1314.8,1315.6,1314.8,1315.5,18,MGC.c.0,603,2,441,1309.4651025481667,2018-05-09,1310.4151843817788,1314.8,1312.5,2.2999999999999545,1313.65,0.49499999999999317,0.4809523809523658,0.46818181818180576,0.4565217391304249,0.48333333333332956,0.4719999999999982,0.46923076923076223,0.47407407407407237,0.4678571428571396,0.4793103448275815,0.47666666666666513,1,1,True,True,True,False,1,0.0006085038411804966,2.0340568403111722e-06,1.8132690560757896e-06,3.847325896386961e-06,0.5286936680413175,0.47130633195868266,0.05738733608263477,0.05738733608263477,3.0191755068364375e-06,3.4519746876673352e-06,6.471150194503772e-06,0.466559331199074,0.5334406688009261,-0.06688133760185211,0.06688133760185211,5.9635567333437205e-06,4.357304824078927e-06,1.0320861557422647e-05,0.5778157860333664,0.4221842139666337,0.1556315720667327,0.1556315720667327,2.0340568403111722e-06,1.8132690560757896e-06,3.847325896386961e-06,0.5286936680413175,0.47130633195868266,0.05738733608263477,0.05738733608263477,746,2018-05-09 10:04:00-04:00,2018-05-09 12:31:00-04:00,long,21,-745.4999999999905,-692.9999999999905,52.5,stop,35.499999999999545,-32.999999999999545,1315.5,745.4999999999905,MGC,long,is,0.03571428571428571,0.23412698412698413,0.05555555555555555,0.12301587301587301,0.031746031746031744,0.1746031746031746,0.04365079365079365,0.1626984126984127,0.08333333333333333,0.1349206349206349,0.08333333333333333,0.44047619047619047,0.06349206349206349,0.2857142857142857,0.0992063492063492,0.11904761904761904,1.8132690560757896e-06,2.0340568403111722e-06,0.47130633195868266,0.5286936680413175,0.23412698412698413,0.03571428571428571,3.4519746876673352e-06,3.0191755068364375e-06,0.5334406688009261,0.466559331199074,0.1746031746031746,0.031746031746031744,4.357304824078927e-06,5.9635567333437205e-06,0.4221842139666337,0.5778157860333664,0.1349206349206349,0.08333333333333333,1.8132690560757896e-06,2.0340568403111722e-06,0.47130633195868266,0.5286936680413175,0.2857142857142857,0.06349206349206349
2018-05-24,2018-05-24 10:02:00-04:00,1,0.8449999999999591,0.8333333333332901,0.8136363636363264,0.7913043478260494,0.7791666666666307,0.7519999999999618,0.7269230769230367,0.7111111111110792,0.6928571428571136,0.6689655172413511,0.6533333333333076,419832,2018-05-24 10:02:00-04:00,33,1,154403,1305.3,1306.0,1305.2,1305.7,49,MGC.c.0,602,3,379,1298.655021612001,2018-05-24,1297.6173750491932,1305.0,1298.4,6.599999999999909,1301.7,0.8449999999999591,0.8333333333332901,0.8136363636363264,0.7913043478260494,0.7791666666666307,0.7519999999999618,0.7269230769230367,0.7111111111110792,0.6928571428571136,0.6689655172413511,0.6533333333333076,1,1,True,True,True,False,1,0.0006897608828939639,5.194066289758213e-06,5.551120388097504e-07,5.749178328567964e-06,0.9034449782064734,0.09655502179352657,0.8068899564129468,0.8068899564129468,6.161326900079744e-06,1.2073847821585927e-06,7.3687116822383365e-06,0.8361470994897395,0.16385290051026052,0.6722941989794791,0.6722941989794791,7.6233072340682456e-06,1.5516458968255684e-06,9.174953130893815e-06,0.8308824170882266,0.16911758291177326,0.6617648341764534,0.6617648341764534,5.194066289758213e-06,5.491866775400399e-07,5.743252967298253e-06,0.9043770698126868,0.09562293018731313,0.8087541396253737,0.8087541396253737,752,2018-05-24 10:03:00-04:00,2018-05-24 16:00:00-04:00,long,9,-193.49999999998772,-170.99999999998772,22.5,time_exit,79.49999999999818,-18.999999999998636,1305.8,715.4999999999836,MGC,long,is,0.36507936507936506,0.05555555555555555,0.1865079365079365,0.9325396825396826,0.16666666666666666,0.05555555555555555,0.07936507936507936,0.9206349206349206,0.15079365079365079,0.05555555555555555,0.06349206349206349,0.9365079365079365,0.32142857142857145,0.09126984126984126,0.21825396825396826,0.8928571428571429,5.551120388097504e-07,5.194066289758213e-06,0.09655502179352657,0.9034449782064734,0.05555555555555555,0.36507936507936506,1.2073847821585927e-06,6.161326900079744e-06,0.16385290051026052,0.8361470994897395,0.05555555555555555,0.16666666666666666,1.5516458968255684e-06,7.6233072340682456e-06,0.16911758291177326,0.8308824170882266,0.05555555555555555,0.15079365079365079,5.491866775400399e-07,5.194066289758213e-06,0.09562293018731313,0.9043770698126868,0.09126984126984126,0.32142857142857145
2018-05-31,2018-05-31 10:19:00-04:00,1,1.7600000000000022,1.7142857142857142,1.66818181818181,1.599999999999998,1.5416666666666667,1.4839999999999964,1.449999999999993,1.3962962962962895,1.3464285714285649,1.3034482758620596,1.2699999999999894,422516,2018-05-31 10:19:00-04:00,33,1,154403,1306.6,1306.6,1306.6,1306.6,2,MGC.c.0,619,3,11,1305.7608695652173,2018-05-31,1304.542156862745,1301.9,1301.9,0.0,1301.9,1.7600000000000022,1.7142857142857142,1.66818181818181,1.599999999999998,1.5416666666666667,1.4839999999999964,1.449999999999993,1.3962962962962895,1.3464285714285649,1.3034482758620596,1.2699999999999894,1,1,True,True,True,False,1,0.0036101083032489267,3.1592106124278966e-05,2.4449129529115646e-05,5.604123565339461e-05,0.5637296493544628,0.43627035064553715,0.1274592987089257,0.1274592987089257,3.1592106124278966e-05,2.4449129529115646e-05,5.604123565339461e-05,0.5637296493544628,0.43627035064553715,0.1274592987089257,0.1274592987089257,3.1592106124278966e-05,2.4449129529115646e-05,5.604123565339461e-05,0.5637296493544628,0.43627035064553715,0.1274592987089257,0.1274592987089257,1.8016878059329074e-05,0.0,1.8016878059329074e-05,1.0,0.0,1.0,1.0,756,2018-05-31 10:37:00-04:00,2018-05-31 12:47:00-04:00,long,14,-720.9999999999809,-685.9999999999809,35.0,stop,51.499999999998636,-48.999999999998636,1306.5,720.9999999999809,MGC,long,is,0.8928571428571429,0.9325396825396826,0.9285714285714286,0.21428571428571427,0.8333333333333334,0.8888888888888888,0.8650793650793651,0.29365079365079366,0.7738095238095238,0.8174603174603174,0.7976190476190477,0.3611111111111111,0.8531746031746031,0.01984126984126984,0.6984126984126984,0.9801587301587301,2.4449129529115646e-05,3.1592106124278966e-05,0.43627035064553715,0.5637296493544628,0.9325396825396826,0.8928571428571429,2.4449129529115646e-05,3.1592106124278966e-05,0.43627035064553715,0.5637296493544628,0.8888888888888888,0.8333333333333334,2.4449129529115646e-05,3.1592106124278966e-05,0.43627035064553715,0.5637296493544628,0.8174603174603174,0.7738095238095238,0.0,1.8016878059329074e-05,0.0,1.0,0.01984126984126984,0.8531746031746031
2018-07-19,2018-07-19 13:02:00-04:00,1,0.5500000000000114,0.5476190476190584,0.5272727272727334,0.5043478260869625,0.5,0.49600000000000366,0.4807692307692308,0.48148148148148145,0.4678571428571396,0.45862068965517083,0.4533333333333303,434848,2018-07-19 13:02:00-04:00,33,1,248869,1215.9,1219.7,1215.8,1219.0,248,MGC.c.0,782,3,562,1217.2263769539243,2018-07-19,1218.344744489333,1218.1,1215.1,3.0,1216.6,0.5500000000000114,0.5476190476190584,0.5272727272727334,0.5043478260869625,0.5,0.49600000000000366,0.4807692307692308,0.48148148148148145,0.4678571428571396,0.45862068965517083,0.4533333333333303,1,1,True,True,True,False,1,0.0021374547846102487,6.589993450011612e-06,1.1279506406805308e-06,7.717944090692143e-06,0.8538534838518924,0.14614651614810759,0.7077069677037848,0.7077069677037848,7.130853070564102e-06,1.7762834363507168e-06,8.90713650691482e-06,0.8005774992926462,0.19942250070735373,0.6011549985852924,0.6011549985852924,7.704940545763137e-06,2.28925305220309e-06,9.994193597966227e-06,0.7709416943184949,0.22905830568150518,0.5418833886369898,0.5418833886369898,1.2247165607010533e-05,5.704366393514298e-06,1.7951532000524832e-05,0.6822351210276913,0.3177648789723086,0.3644702420553828,0.3644702420553828,766,2018-07-19 13:03:00-04:00,2018-07-19 13:17:00-04:00,long,21,1270.5000000000382,1323.0000000000382,52.5,target,35.499999999999545,63.00000000000182,1218.1,745.4999999999905,MGC,long,is,0.503968253968254,0.12698412698412698,0.3333333333333333,0.8888888888888888,0.24603174603174602,0.07142857142857142,0.12301587301587301,0.8968253968253969,0.1626984126984127,0.07142857142857142,0.07936507936507936,0.8928571428571429,0.7341269841269841,0.6785714285714286,0.6944444444444444,0.5436507936507936,1.1279506406805308e-06,6.589993450011612e-06,0.14614651614810759,0.8538534838518924,0.12698412698412698,0.503968253968254,1.7762834363507168e-06,7.130853070564102e-06,0.19942250070735373,0.8005774992926462,0.07142857142857142,0.24603174603174602,2.28925305220309e-06,7.704940545763137e-06,0.22905830568150518,0.7709416943184949,0.07142857142857142,0.1626984126984127,5.704366393514298e-06,1.2247165607010533e-05,0.3177648789723086,0.6822351210276913,0.6785714285714286,0.7341269841269841
2018-07-31,2018-07-31 11:37:00-04:00,1,1.835000000000025,1.752380952380972,1.7227272727272975,1.7130434782608932,1.6416666666666895,1.5920000000000254,1.5384615384615647,1.5000000000000253,1.45714285714288,1.4310344827586443,1.4100000000000212,440534,2018-07-31 11:37:00-04:00,33,1,248869,1222.3,1222.3,1222.3,1222.3,1,MGC.c.0,697,1,15,1221.6695652173914,2018-07-31,1221.6657142857143,1220.7,1220.7,0.0,1220.7,1.835000000000025,1.752380952380972,1.7227272727272975,1.7130434782608932,1.6416666666666895,1.5920000000000254,1.5384615384615647,1.5000000000000253,1.45714285714288,1.4310344827586443,1.4100000000000212,1,1,True,True,True,False,1,0.0021316717225545734,4.2936832223968704e-05,2.621980225209685e-05,6.915663447606556e-05,0.6208635302926536,0.3791364697073463,0.24172706058530732,0.24172706058530732,4.2936832223968704e-05,2.621980225209685e-05,6.915663447606556e-05,0.6208635302926536,0.3791364697073463,0.24172706058530732,0.24172706058530732,4.2936832223968704e-05,2.621980225209685e-05,6.915663447606556e-05,0.6208635302926536,0.3791364697073463,0.24172706058530732,0.24172706058530732,8.18484145582375e-06,2.6799756221378208e-06,1.0864817077961571e-05,0.7533344921587368,0.24666550784126326,0.5066689843174735,0.5066689843174735,771,2018-07-31 15:20:00-04:00,2018-07-31 15:20:00-04:00,long,23,-172.4999999999477,-114.9999999999477,57.5,eod_exit,32.499999999997726,-4.999999999997726,1223.3999999999999,747.4999999999477,MGC,long,is,0.9404761904761905,0.9404761904761905,0.9444444444444444,0.34523809523809523,0.8968253968253969,0.9047619047619048,0.9047619047619048,0.5,0.8650793650793651,0.8452380952380952,0.8611111111111112,0.6071428571428571,0.5476190476190477,0.4444444444444444,0.47619047619047616,0.7103174603174603,2.621980225209685e-05,4.2936832223968704e-05,0.3791364697073463,0.6208635302926536,0.9404761904761905,0.9404761904761905,2.621980225209685e-05,4.2936832223968704e-05,0.3791364697073463,0.6208635302926536,0.9047619047619048,0.8968253968253969,2.621980225209685e-05,4.2936832223968704e-05,0.3791364697073463,0.6208635302926536,0.8452380952380952,0.8650793650793651,2.6799756221378208e-06,8.18484145582375e-06,0.24666550784126326,0.7533344921587368,0.4444444444444444,0.5476190476190477
2018-09-11,2018-09-11 11:29:00-04:00,1,0.5600000000000023,0.566666666666671,0.5545454545454566,0.6086956521739131,0.5833333333333334,0.5880000000000019,0.5692307692307674,0.5814814814814832,0.5714285714285714,0.5517241379310345,0.5466666666666621,442065,2018-09-11 11:29:00-04:00,33,1,62861,1193.5,1193.5,1193.2,1193.2,4,MGC.c.0,689,1,69,1191.6466666666665,2018-09-11,1192.009494949495,1189.3,1187.5,1.7999999999999545,1188.4,0.5600000000000023,0.566666666666671,0.5545454545454566,0.6086956521739131,0.5833333333333334,0.5880000000000019,0.5692307692307674,0.5814814814814832,0.5714285714285714,0.5517241379310345,0.5466666666666621,1,1,True,True,True,False,1,0.0015108275977839813,8.64300075031189e-06,2.8244447394853306e-06,1.146744548979722e-05,0.753698873737984,0.24630112626201597,0.5073977474759681,0.5073977474759681,1.2412584297348256e-05,1.7234077216530622e-05,2.964666151387888e-05,0.4186840495189447,0.5813159504810553,-0.1626319009621106,0.1626319009621106,1.5247626731039592e-05,2.0495123808778784e-05,3.5742750539818376e-05,0.42659354696425306,0.5734064530357469,-0.14681290607149386,0.14681290607149386,7.999287944241983e-06,2.365266509388116e-06,1.0364554453630099e-05,0.7717927461358746,0.22820725386412544,0.5435854922717491,0.5435854922717491,776,2018-09-11 11:34:00-04:00,2018-09-11 16:04:00-04:00,long,10,245.00000000000455,270.00000000000455,25.0,time_exit,68.49999999999909,27.000000000000455,1193.8,684.9999999999909,MGC,long,is,0.6071428571428571,0.44047619047619047,0.5515873015873016,0.6944444444444444,0.5515873015873016,0.8134920634920635,0.6746031746031746,0.36507936507936506,0.48412698412698413,0.753968253968254,0.626984126984127,0.4087301587301587,0.5396825396825397,0.376984126984127,0.4642857142857143,0.7341269841269841,2.8244447394853306e-06,8.64300075031189e-06,0.24630112626201597,0.753698873737984,0.44047619047619047,0.6071428571428571,1.7234077216530622e-05,1.2412584297348256e-05,0.5813159504810553,0.4186840495189447,0.8134920634920635,0.5515873015873016,2.0495123808778784e-05,1.5247626731039592e-05,0.5734064530357469,0.42659354696425306,0.753968253968254,0.48412698412698413,2.365266509388116e-06,7.999287944241983e-06,0.22820725386412544,0.7717927461358746,0.376984126984127,0.5396825396825397
2018-09-17,2018-09-17 10:02:00-04:00,1,0.5500000000000227,0.571428571428593,0.5590909090909277,0.5652173913043675,0.562500000000019,0.5640000000000146,0.6038461538461644,0.6185185185185286,0.6285714285714415,0.6103448275862163,0.5900000000000091,442715,2018-09-17 10:02:00-04:00,33,1,62861,1202.0,1202.0,1202.0,1202.0,2,MGC.c.0,602,0,58,1197.6023255813955,2018-09-17,1197.0559139784946,1201.8,1200.3,1.5,1201.05,0.5500000000000227,0.571428571428593,0.5590909090909277,0.5652173913043675,0.562500000000019,0.5640000000000146,0.6038461538461644,0.6185185185185286,0.6285714285714415,0.6103448275862163,0.5900000000000091,1,1,True,True,True,False,1,8.320159747055023e-05,6.363968207229631e-06,4.266835608043668e-06,1.06308038152733e-05,0.5986347145346154,0.40136528546538464,0.19726942906923073,0.19726942906923073,8.126293781949117e-06,5.189548838685668e-06,1.3315842620634785e-05,0.6102725913384012,0.38972740866159883,0.22054518267680237,0.22054518267680237,1.0427774588075688e-05,7.459195950253957e-06,1.7886970538329646e-05,0.5829815935420819,0.417018406457918,0.16596318708416388,0.16596318708416388,1.0265859718860135e-06,5.336637070272566e-07,1.56024967891327e-06,0.6579626233930977,0.34203737660690237,0.3159252467861954,0.3159252467861954,778,2018-09-17 10:03:00-04:00,2018-09-17 19:00:00-04:00,long,31,-728.4999999999718,-650.9999999999718,77.5,stop,23.49999999999909,-20.99999999999909,1202.1,728.4999999999718,MGC,long,is,0.4722222222222222,0.6388888888888888,0.5357142857142857,0.2896825396825397,0.32936507936507936,0.3253968253968254,0.3055555555555556,0.4603174603174603,0.29365079365079366,0.26587301587301587,0.25396825396825395,0.4523809523809524,0.027777777777777776,0.09126984126984126,0.01984126984126984,0.4801587301587302,4.266835608043668e-06,6.363968207229631e-06,0.40136528546538464,0.5986347145346154,0.6388888888888888,0.4722222222222222,5.189548838685668e-06,8.126293781949117e-06,0.38972740866159883,0.6102725913384012,0.3253968253968254,0.32936507936507936,7.459195950253957e-06,1.0427774588075688e-05,0.417018406457918,0.5829815935420819,0.26587301587301587,0.29365079365079366,5.336637070272566e-07,1.0265859718860135e-06,0.34203737660690237,0.6579626233930977,0.09126984126984126,0.027777777777777776
2018-09-19,2018-09-19 10:52:00-04:00,1,0.5899999999999863,0.5857142857142728,0.5818181818181695,0.5999999999999881,0.6333333333333258,0.6159999999999946,0.6153846153846154,0.6000000000000016,0.6071428571428653,0.5931034482758636,0.5800000000000031,442904,2018-09-19 10:52:00-04:00,33,1,62861,1204.4,1204.4,1204.4,1204.4,1,MGC.c.0,652,2,44,1203.7852233676977,2018-09-19,1202.9628099173553,1203.6,1202.4,1.199999999999818,1203.0,0.5899999999999863,0.5857142857142728,0.5818181818181695,0.5999999999999881,0.6333333333333258,0.6159999999999946,0.6153846153846154,0.6000000000000016,0.6071428571428653,0.5931034482758636,0.5800000000000031,1,1,True,True,True,False,1,0.0009141527466136612,4.854987356848248e-06,6.080153126423729e-06,1.0935140483271977e-05,0.4439803369947703,0.5560196630052296,-0.11203932601045938,0.11203932601045938,9.486182251133959e-06,7.766009453462378e-06,1.7252191704596337e-05,0.5498537469072202,0.4501462530927797,0.09970749381444052,0.09970749381444052,9.486182251133959e-06,7.766009453462378e-06,1.7252191704596337e-05,0.5498537469072202,0.4501462530927797,0.09970749381444052,0.09970749381444052,1.3472099959113036e-06,1.0630553907990974e-06,2.410265386710401e-06,0.5589467464203244,0.4410532535796756,0.11789349284064876,0.11789349284064876,779,2018-09-19 11:01:00-04:00,2018-09-19 16:06:00-04:00,long,28,-237.99999999997453,-167.99999999997453,70.0,time_exit,26.499999999998636,-5.9999999999990905,1204.5,741.9999999999618,MGC,long,is,0.3333333333333333,0.7579365079365079,0.5436507936507936,0.1865079365079365,0.4166666666666667,0.5476190476190477,0.45634920634920634,0.20238095238095238,0.23809523809523808,0.30158730158730157,0.23809523809523808,0.28174603174603174,0.04365079365079365,0.17857142857142858,0.047619047619047616,0.21031746031746032,6.080153126423729e-06,4.854987356848248e-06,0.5560196630052296,0.4439803369947703,0.7579365079365079,0.3333333333333333,7.766009453462378e-06,9.486182251133959e-06,0.4501462530927797,0.5498537469072202,0.5476190476190477,0.4166666666666667,7.766009453462378e-06,9.486182251133959e-06,0.4501462530927797,0.5498537469072202,0.30158730158730157,0.23809523809523808,1.0630553907990974e-06,1.3472099959113036e-06,0.4410532535796756,0.5589467464203244,0.17857142857142858,0.04365079365079365
2018-09-20,2018-09-20 10:03:00-04:00,1,0.4800000000000182,0.45714285714287445,0.45000000000001444,0.4956521739130573,0.5166666666666799,0.5040000000000145,0.49230769230770804,0.47407407407408925,0.4857142857142987,0.5068965517241474,0.4966666666666773,443010,2018-09-20 10:03:00-04:00,33,1,62861,1207.6,1208.2,1207.6,1208.2,2,MGC.c.0,603,3,71,1204.4468253968253,2018-09-20,1204.5378333333333,1207.4,1206.3,1.1000000000001364,1206.85,0.4800000000000182,0.45714285714287445,0.45000000000001444,0.4956521739130573,0.5166666666666799,0.5040000000000145,0.49230769230770804,0.47407407407408925,0.4857142857142987,0.5068965517241474,0.4966666666666773,1,1,True,True,True,False,1,0.001575064246041702,6.93509815461009e-06,2.914960687353018e-06,9.850058841963107e-06,0.7040666726847625,0.2959333273152376,0.40813334536952495,0.40813334536952495,8.483093128755035e-06,3.9239006049638505e-06,1.2406993733718884e-05,0.6837347798202122,0.3162652201797878,0.3674695596404245,0.3674695596404245,1.0964420010805922e-05,9.65154325538788e-06,2.0615963266193805e-05,0.5318412663639857,0.4681587336360143,0.06368253272797132,0.06368253272797132,3.0096725850943647e-06,5.352213686988313e-07,3.544893953793196e-06,0.8490162538921311,0.15098374610786885,0.6980325077842623,0.6980325077842623,780,2018-09-20 10:11:00-04:00,2018-09-20 10:55:00-04:00,long,31,-728.4999999999718,-650.9999999999718,77.5,stop,23.49999999999909,-20.99999999999909,1208.1,728.4999999999718,MGC,long,is,0.5277777777777778,0.4603174603174603,0.4880952380952381,0.5515873015873016,0.3412698412698413,0.2222222222222222,0.25793650793650796,0.7142857142857143,0.3253968253968254,0.4166666666666667,0.32142857142857145,0.1984126984126984,0.15873015873015872,0.09523809523809523,0.09126984126984126,0.8492063492063492,2.914960687353018e-06,6.93509815461009e-06,0.2959333273152376,0.7040666726847625,0.4603174603174603,0.5277777777777778,3.9239006049638505e-06,8.483093128755035e-06,0.3162652201797878,0.6837347798202122,0.2222222222222222,0.3412698412698413,9.65154325538788e-06,1.0964420010805922e-05,0.4681587336360143,0.5318412663639857,0.4166666666666667,0.3253968253968254,5.352213686988313e-07,3.0096725850943647e-06,0.15098374610786885,0.8490162538921311,0.09523809523809523,0.15873015873015872
2018-09-24,2018-09-24 10:51:00-04:00,1,0.5399999999999977,0.5238095238095238,0.5272727272727231,0.5130434782608676,0.5166666666666705,0.5040000000000054,0.49615384615384966,0.5555555555555556,0.6357142857142841,0.6206896551724138,0.65,443278,2018-09-24 10:51:00-04:00,33,1,62861,1204.0,1204.1,1204.0,1204.1,25,MGC.c.0,651,0,30,1201.2525073746313,2018-09-24,1200.4545238095238,1203.2,1201.2,2.0,1202.2,0.5399999999999977,0.5238095238095238,0.5272727272727231,0.5130434782608676,0.5166666666666705,0.5040000000000054,0.49615384615384966,0.5555555555555556,0.6357142857142841,0.6206896551724138,0.65,1,1,True,True,True,False,1,0.001080811439973406,1.5153542835117448e-05,2.9919933713273555e-06,1.8145536206444802e-05,0.8351113278060817,0.16488867219391845,0.6702226556121632,0.6702226556121632,1.531425584542417e-05,5.644503865093132e-06,2.0958759710517302e-05,0.7306852150100912,0.26931478498990885,0.46137043002018235,0.46137043002018235,1.531425584542417e-05,5.644503865093132e-06,2.0958759710517302e-05,0.7306852150100912,0.26931478498990885,0.46137043002018235,0.46137043002018235,4.403386635899385e-06,1.0988217640447248e-06,5.502208399944109e-06,0.8002944119572268,0.19970558804277325,0.6005888239144536,0.6005888239144536,781,2018-09-24 11:00:00-04:00,2018-09-24 11:29:00-04:00,long,29,-739.4999999999209,-666.9999999999209,72.5,stop,25.49999999999727,-22.99999999999727,1203.1999999999998,739.4999999999209,MGC,long,is,0.7896825396825397,0.4722222222222222,0.7341269841269841,0.8809523809523809,0.6468253968253969,0.376984126984127,0.5515873015873016,0.7936507936507936,0.5,0.1746031746031746,0.3412698412698413,0.8492063492063492,0.2777777777777778,0.19444444444444445,0.20238095238095238,0.7936507936507936,2.9919933713273555e-06,1.5153542835117448e-05,0.16488867219391845,0.8351113278060817,0.4722222222222222,0.7896825396825397,5.644503865093132e-06,1.531425584542417e-05,0.26931478498990885,0.7306852150100912,0.376984126984127,0.6468253968253969,5.644503865093132e-06,1.531425584542417e-05,0.26931478498990885,0.7306852150100912,0.1746031746031746,0.5,1.0988217640447248e-06,4.403386635899385e-06,0.19970558804277325,0.8002944119572268,0.19444444444444445,0.2777777777777778
2018-09-25,2018-09-25 11:17:00-04:00,1,0.4800000000000182,0.4857142857142987,0.5318181818181942,0.51739130434784,0.5083333333333447,0.49600000000000366,0.4846153846153899,0.4666666666666717,0.46071428571428896,0.4620689655172445,0.46000000000000607,443356,2018-09-25 11:17:00-04:00,33,1,62861,1202.0,1202.0,1202.0,1202.0,1,MGC.c.0,677,1,48,1199.6199404761905,2018-09-25,1199.3107142857143,1201.7,1200.5,1.2000000000000455,1201.1,0.4800000000000182,0.4857142857142987,0.5318181818181942,0.51739130434784,0.5083333333333447,0.49600000000000366,0.4846153846153899,0.4666666666666717,0.46071428571428896,0.4620689655172445,0.46000000000000607,1,1,True,True,True,False,1,0.0001664170411050936,5.825019844200278e-06,1.8361235949794506e-06,7.661143439179728e-06,0.7603329568809062,0.23966704311909381,0.5206659137618125,0.5206659137618125,8.222094399323845e-06,3.938152316375596e-06,1.216024671569944e-05,0.6761453604973936,0.3238546395026064,0.3522907209947872,0.3522907209947872,8.222094399323845e-06,3.938152316375596e-06,1.216024671569944e-05,0.6761453604973936,0.3238546395026064,0.3522907209947872,0.3522907209947872,3.1356324397047485e-06,1.5239980538817284e-06,4.659630493586477e-06,0.6729358570428788,0.32706414295712116,0.34587171408575773,0.34587171408575773,782,2018-09-25 11:34:00-04:00,2018-09-25 11:46:00-04:00,long,38,-740.9999999999309,-645.9999999999309,95.0,stop,19.49999999999818,-16.99999999999818,1201.8999999999999,740.9999999999309,MGC,long,is,0.4365079365079365,0.25,0.3333333333333333,0.7222222222222222,0.3333333333333333,0.2261904761904762,0.24603174603174602,0.6825396825396826,0.18253968253968253,0.12301587301587301,0.14285714285714285,0.7341269841269841,0.16666666666666666,0.25396825396825395,0.1388888888888889,0.5,1.8361235949794506e-06,5.825019844200278e-06,0.23966704311909381,0.7603329568809062,0.25,0.4365079365079365,3.938152316375596e-06,8.222094399323845e-06,0.3238546395026064,0.6761453604973936,0.2261904761904762,0.3333333333333333,3.938152316375596e-06,8.222094399323845e-06,0.3238546395026064,0.6761453604973936,0.12301587301587301,0.18253968253968253,1.5239980538817284e-06,3.1356324397047485e-06,0.32706414295712116,0.6729358570428788,0.25396825396825395,0.16666666666666666
