config_id,symbol,signal_time,signal_actionable_time,direction,filter_family,filter_label,stop_multiplier,target_multiplier,entry_delay_minutes,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,signal_timeframe,fold_id
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-01 10:00:00-04:00,2025-04-01 10:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-01 10:21:00-04:00,,19273.5,,,,,,,,1,2025-04-01,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-02 09:30:00-04:00,2025-04-02 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-02 09:51:00-04:00,,19554.0,,,,,,,,1,2025-04-02,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-04 09:30:00-04:00,2025-04-04 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,none,True,-359.25,-359.25,-356.75,2025-04-04 09:51:00-04:00,2025-04-04 10:15:00-04:00,18150.75,17972.625,18466.7625,17972.375,stop_1m,24.0,344.0,754.0,1,2025-04-04,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-04 09:45:00-04:00,2025-04-04 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,blocked_by_open_trade,False,,,,2025-04-04 10:06:00-04:00,,,,,,,,,,1,2025-04-04,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-04 11:00:00-04:00,2025-04-04 11:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-04 11:21:00-04:00,,18095.75,18136.375,17665.1,,,,,,1,2025-04-04,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-07 09:30:00-04:00,2025-04-07 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-07 09:51:00-04:00,,16978.75,16597.1875,17524.225,,,,,,1,2025-04-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-07 09:45:00-04:00,2025-04-07 10:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-07 10:06:00-04:00,,17297.0,,,,,,,,1,2025-04-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-07 10:00:00-04:00,2025-04-07 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-07 10:21:00-04:00,,17769.75,18209.75,17037.0,,,,,,1,2025-04-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-07 10:15:00-04:00,2025-04-07 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-07 10:36:00-04:00,,17313.25,,,,,,,,1,2025-04-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-09 13:15:00-04:00,2025-04-09 13:30:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-09 13:36:00-04:00,,18840.75,,,,,,,,1,2025-04-09,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-14 09:30:00-04:00,2025-04-14 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-14 09:51:00-04:00,,19081.75,18972.375,19452.2875,,,,,,1,2025-04-14,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-15 10:15:00-04:00,2025-04-15 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-15 10:36:00-04:00,,19016.5,18903.0625,19289.725,,,,,,1,2025-04-15,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-17 09:30:00-04:00,2025-04-17 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-17 09:51:00-04:00,,18475.75,18358.875,18738.55,,,,,,1,2025-04-17,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-22 09:30:00-04:00,2025-04-22 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-22 09:51:00-04:00,,18228.75,,,,,,,,1,2025-04-22,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-22 13:15:00-04:00,2025-04-22 13:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-22 13:36:00-04:00,,18279.0,18240.875,18533.0625,,,,,,1,2025-04-22,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-24 09:30:00-04:00,2025-04-24 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-24 09:51:00-04:00,,18983.75,,,,,,,,1,2025-04-24,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-25 10:00:00-04:00,2025-04-25 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-25 10:21:00-04:00,,19346.0,19420.6875,19172.675,,,,,,1,2025-04-25,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-25 10:15:00-04:00,2025-04-25 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-25 10:36:00-04:00,,19295.25,19228.6875,19483.9125,,,,,,1,2025-04-25,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-29 09:30:00-04:00,2025-04-29 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-29 09:51:00-04:00,,19521.75,,,,,,,,1,2025-04-29,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-29 10:00:00-04:00,2025-04-29 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-29 10:21:00-04:00,,19533.25,19617.9375,19354.3375,,,,,,1,2025-04-29,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-30 09:30:00-04:00,2025-04-30 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-30 09:51:00-04:00,,19201.75,19118.625,19428.6625,,,,,,1,2025-04-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-30 09:45:00-04:00,2025-04-30 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-04-30 10:06:00-04:00,,19179.25,19087.6875,19410.7375,,,,,,1,2025-04-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-30 10:00:00-04:00,2025-04-30 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-04-30 10:21:00-04:00,,19267.5,,,,,,,,1,2025-04-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-04-30 15:45:00-04:00,2025-04-30 16:00:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,entry_delay_out_of_session,False,,,,,,,,,,,,,,1,2025-04-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-06 09:30:00-04:00,2025-05-06 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-06 09:51:00-04:00,,19787.0,19883.875,19651.6625,,,,,,1,2025-05-06,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-07 10:45:00-04:00,2025-05-07 11:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-07 11:06:00-04:00,,19839.75,19826.625,20004.225,,,,,,1,2025-05-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-07 15:30:00-04:00,2025-05-07 15:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,none,True,-287.0,-287.0,-284.5,2025-05-07 15:51:00-04:00,2025-05-07 16:00:00-04:00,19846.0,20107.25,19572.475,19988.25,eod_flat_1m,9.0,28.0,576.0,1,2025-05-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-08 11:30:00-04:00,2025-05-08 11:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-08 11:51:00-04:00,,20301.5,20306.8125,19941.6875,,,,,,1,2025-05-08,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-12 09:30:00-04:00,2025-05-12 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-12 09:51:00-04:00,,20800.0,20733.125,21039.775,,,,,,1,2025-05-12,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-13 09:30:00-04:00,2025-05-13 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-05-13 09:51:00-04:00,,21086.5,,,,,,,,1,2025-05-13,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-16 09:30:00-04:00,2025-05-16 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-16 09:51:00-04:00,,21433.0,21377.6875,21577.225,,,,,,1,2025-05-16,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-19 09:30:00-04:00,2025-05-19 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-05-19 09:51:00-04:00,,21361.75,,,,,,,,1,2025-05-19,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-19 10:00:00-04:00,2025-05-19 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-19 10:21:00-04:00,,21444.0,21446.8125,21306.0,,,,,,1,2025-05-19,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-21 09:30:00-04:00,2025-05-21 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-05-21 09:51:00-04:00,,21377.5,,,,,,,,1,2025-05-21,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-21 13:15:00-04:00,2025-05-21 13:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-21 13:36:00-04:00,,21246.5,21181.5,21437.6,,,,,,1,2025-05-21,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-28 09:45:00-04:00,2025-05-28 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-28 10:06:00-04:00,,21481.25,21444.0625,21581.225,,,,,,1,2025-05-28,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-28 15:45:00-04:00,2025-05-28 16:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,entry_delay_out_of_session,False,,,,,,,,,,,,,,1,2025-05-28,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-29 09:30:00-04:00,2025-05-29 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-05-29 09:51:00-04:00,,21506.75,,,,,,,,1,2025-05-29,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-05-29 10:00:00-04:00,2025-05-29 10:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-05-29 10:21:00-04:00,,21405.25,21393.0625,21584.6875,,,,,,1,2025-05-29,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-02 09:30:00-04:00,2025-06-02 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,none,True,82.5,82.5,85.0,2025-06-02 09:51:00-04:00,2025-06-02 10:21:00-04:00,21366.5,21480.875,21148.2125,21324.0,time_stop_1m,30.0,528.0,9.0,1,2025-06-02,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-02 09:45:00-04:00,2025-06-02 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,blocked_by_open_trade,False,,,,2025-06-02 10:06:00-04:00,,,,,,,,,,1,2025-06-02,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-05 09:45:00-04:00,2025-06-05 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-06-05 10:06:00-04:00,,21758.75,21675.0,21858.5375,,,,,,1,2025-06-05,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-11 09:30:00-04:00,2025-06-11 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-06-11 09:51:00-04:00,,21961.75,21959.5625,22092.0625,,,,,,1,2025-06-11,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-11 14:00:00-04:00,2025-06-11 14:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-06-11 14:21:00-04:00,,21845.25,21827.4375,22002.075,,,,,,1,2025-06-11,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-13 09:30:00-04:00,2025-06-13 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-06-13 09:51:00-04:00,,21768.5,21793.1875,21631.925,,,,,,1,2025-06-13,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-06-30 09:30:00-04:00,2025-06-30 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-06-30 09:51:00-04:00,,22799.75,,,,,,,,1,2025-06-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-01 10:15:00-04:00,2025-07-01 10:30:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-01 10:36:00-04:00,,22748.5,,,,,,,,1,2025-07-01,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-01 10:30:00-04:00,2025-07-01 10:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-01 10:51:00-04:00,,22715.0,22698.4375,22850.4875,,,,,,1,2025-07-01,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-01 11:00:00-04:00,2025-07-01 11:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-01 11:21:00-04:00,,22639.0,22582.4375,22790.9125,,,,,,1,2025-07-01,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-07 10:00:00-04:00,2025-07-07 10:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,none,True,-50.5,-50.5,-48.0,2025-07-07 10:21:00-04:00,2025-07-07 10:51:00-04:00,22939.5,22892.0,23045.4,22915.5,time_stop_1m,30.0,94.0,118.0,1,2025-07-07,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-09 09:30:00-04:00,2025-07-09 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-09 09:51:00-04:00,,23094.75,,,,,,,,1,2025-07-09,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-09 10:30:00-04:00,2025-07-09 10:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-09 10:51:00-04:00,,22948.75,,,,,,,,1,2025-07-09,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-10 09:45:00-04:00,2025-07-10 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-10 10:06:00-04:00,,22915.25,,,,,,,,1,2025-07-10,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-14 09:30:00-04:00,2025-07-14 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-14 09:51:00-04:00,,22922.75,22834.3125,23033.9375,,,,,,1,2025-07-14,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-16 09:30:00-04:00,2025-07-16 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-16 09:51:00-04:00,,22975.25,,,,,,,,1,2025-07-16,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-16 09:45:00-04:00,2025-07-16 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-16 10:06:00-04:00,,22971.0,22954.125,23092.0125,,,,,,1,2025-07-16,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-21 09:30:00-04:00,2025-07-21 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-21 09:51:00-04:00,,23371.0,,,,,,,,1,2025-07-21,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-22 09:30:00-04:00,2025-07-22 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-22 09:51:00-04:00,,23209.0,,,,,,,,1,2025-07-22,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-22 09:45:00-04:00,2025-07-22 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-22 10:06:00-04:00,,23142.5,23104.375,23232.2,,,,,,1,2025-07-22,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-23 09:30:00-04:00,2025-07-23 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-23 09:51:00-04:00,,23189.75,23181.3125,23285.7125,,,,,,1,2025-07-23,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-28 09:30:00-04:00,2025-07-28 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-28 09:51:00-04:00,,23498.0,23506.75,23428.325,,,,,,1,2025-07-28,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-30 14:45:00-04:00,2025-07-30 15:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-07-30 15:06:00-04:00,,23371.25,,,,,,,,1,2025-07-30,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-07-31 09:30:00-04:00,2025-07-31 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-07-31 09:51:00-04:00,,23657.0,23611.375,23828.675,,,,,,1,2025-07-31,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-01 09:30:00-04:00,2025-08-01 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-01 09:51:00-04:00,,22878.0,,,,,,,,1,2025-08-01,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-05 10:00:00-04:00,2025-08-05 10:15:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-05 10:21:00-04:00,,23297.0,,,,,,,,1,2025-08-05,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-12 09:45:00-04:00,2025-08-12 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,True,skip_adverse_move_before_entry,False,,,,2025-08-12 10:06:00-04:00,,23675.25,23643.6875,23804.8875,,,,,,1,2025-08-12,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-12 10:00:00-04:00,2025-08-12 10:15:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-12 10:21:00-04:00,,23742.25,,,,,,,,1,2025-08-12,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-14 09:30:00-04:00,2025-08-14 09:45:00-04:00,short,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-14 09:51:00-04:00,,23939.0,,,,,,,,1,2025-08-14,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-15 09:30:00-04:00,2025-08-15 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-15 09:51:00-04:00,,23797.0,,,,,,,,1,2025-08-15,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-15 09:45:00-04:00,2025-08-15 10:00:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,none,True,-16.0,-16.0,-13.5,2025-08-15 10:06:00-04:00,2025-08-15 10:36:00-04:00,23847.25,23751.3125,23969.2,23840.5,time_stop_1m,30.0,144.0,74.0,1,2025-08-15,15min,fold_4
mnq_15min_avoid_immediate_adverse_move_sm1p25_tm3p00_d5_aw5_mt16,MNQ,2025-08-19 09:30:00-04:00,2025-08-19 09:45:00-04:00,long,avoid_immediate_adverse_move,adverse_w5_ticks16,1.25,3.0,5,False,invalid_stop_geometry,False,,,,2025-08-19 09:51:00-04:00,,23645.25,,,,,,,,1,2025-08-19,15min,fold_4
