session_date,portfolio_pnl,portfolio_name,equity,selection_basis,diagnostic_post_oos_filter
2024-03-28,-1.5206564375990286,inverse_vol_daily_pnl,-20.113355511548395,train_only_preselected,False
2024-04-01,-2.5133049495208044,inverse_vol_daily_pnl,-22.6266604610692,train_only_preselected,False
2024-04-02,-4.0756332427422715,inverse_vol_daily_pnl,-26.70229370381147,train_only_preselected,False
2024-04-03,-7.630368881012352,inverse_vol_daily_pnl,-34.33266258482382,train_only_preselected,False
2024-04-11,-0.9834671541602356,inverse_vol_daily_pnl,-35.31612973898406,train_only_preselected,False
2024-04-12,-3.1518318727479344,inverse_vol_daily_pnl,-38.467961611731994,train_only_preselected,False
2024-04-15,-0.8539198707538403,inverse_vol_daily_pnl,-39.321881482485836,train_only_preselected,False
2024-04-18,12.55911785885914,inverse_vol_daily_pnl,-26.762763623626697,train_only_preselected,False
2024-04-19,-4.651195413621601,inverse_vol_daily_pnl,-31.413959037248297,train_only_preselected,False
2024-04-25,-7.704193285459348,inverse_vol_daily_pnl,-39.118152322707644,train_only_preselected,False
2024-04-29,2.5250987337865296,inverse_vol_daily_pnl,-36.593053588921116,train_only_preselected,False
2024-04-30,-0.5994838720500394,inverse_vol_daily_pnl,-37.19253746097115,train_only_preselected,False
2024-05-03,12.344413438765251,inverse_vol_daily_pnl,-24.8481240222059,train_only_preselected,False
2024-05-10,-0.34913478005665094,inverse_vol_daily_pnl,-25.197258802262553,train_only_preselected,False
2024-05-13,-0.1831555105690721,inverse_vol_daily_pnl,-25.380414312831626,train_only_preselected,False
2024-05-14,2.861557506027758,inverse_vol_daily_pnl,-22.518856806803868,train_only_preselected,False
2024-05-15,1.3599464608303393,inverse_vol_daily_pnl,-21.158910345973528,train_only_preselected,False
2024-05-22,-0.6245669341464515,inverse_vol_daily_pnl,-21.78347728011998,train_only_preselected,False
2024-05-23,-1.9728003607132882,inverse_vol_daily_pnl,-23.756277640833268,train_only_preselected,False
2024-05-28,-2.3676061118672274,inverse_vol_daily_pnl,-26.123883752700497,train_only_preselected,False
2024-05-29,-0.2934930775413085,inverse_vol_daily_pnl,-26.417376830241807,train_only_preselected,False
2024-05-30,-3.4995798556347557,inverse_vol_daily_pnl,-29.916956685876563,train_only_preselected,False
2024-05-31,3.1252400676649326,inverse_vol_daily_pnl,-26.79171661821163,train_only_preselected,False
2024-06-07,-1.8940848894937654,inverse_vol_daily_pnl,-28.685801507705396,train_only_preselected,False
2024-06-11,4.5148280439479205,inverse_vol_daily_pnl,-24.170973463757477,train_only_preselected,False
2024-06-14,-3.51515543156614,inverse_vol_daily_pnl,-27.686128895323616,train_only_preselected,False
2024-06-24,-1.8940848894938482,inverse_vol_daily_pnl,-29.580213784817463,train_only_preselected,False
2024-06-27,1.652586831284287,inverse_vol_daily_pnl,-27.927626953533178,train_only_preselected,False
2024-06-28,20.061543060254223,inverse_vol_daily_pnl,-7.8660838932789545,train_only_preselected,False
2024-07-02,-3.0677296220538066,inverse_vol_daily_pnl,-10.933813515332762,train_only_preselected,False
2024-07-08,1.4972868250530667,inverse_vol_daily_pnl,-9.436526690279695,train_only_preselected,False
2024-07-11,-4.7435610808420785,inverse_vol_daily_pnl,-14.180087771121773,train_only_preselected,False
2024-07-12,2.087359684065055,inverse_vol_daily_pnl,-12.092728087056718,train_only_preselected,False
2024-07-16,-5.906523894457452,inverse_vol_daily_pnl,-17.99925198151417,train_only_preselected,False
2024-07-17,1.7976600610513678,inverse_vol_daily_pnl,-16.201591920462803,train_only_preselected,False
2024-07-18,-3.1745395951740725,inverse_vol_daily_pnl,-19.376131515636875,train_only_preselected,False
2024-07-24,2.6245555351867194,inverse_vol_daily_pnl,-16.751575980450156,train_only_preselected,False
2024-07-25,7.358804981563456,inverse_vol_daily_pnl,-9.3927709988867,train_only_preselected,False
2024-07-29,9.4309493674562,inverse_vol_daily_pnl,0.03817836856950052,train_only_preselected,False
2024-07-30,4.731569752793538,inverse_vol_daily_pnl,4.769748121363039,train_only_preselected,False
2024-08-08,7.172025283487554,inverse_vol_daily_pnl,11.941773404850593,train_only_preselected,False
2024-08-12,11.639550124259115,inverse_vol_daily_pnl,23.58132352910971,train_only_preselected,False
2024-08-16,-1.019891863573547,inverse_vol_daily_pnl,22.561431665536162,train_only_preselected,False
2024-08-21,2.689131960533932,inverse_vol_daily_pnl,25.250563626070093,train_only_preselected,False
2024-08-23,-1.7814828249638417,inverse_vol_daily_pnl,23.46908080110625,train_only_preselected,False
2024-08-27,4.305384171995738,inverse_vol_daily_pnl,27.77446497310199,train_only_preselected,False
2024-09-03,-1.019891863573547,inverse_vol_daily_pnl,26.75457310952844,train_only_preselected,False
2024-09-10,-0.8013436070935129,inverse_vol_daily_pnl,25.953229502434926,train_only_preselected,False
2024-09-11,-1.2025753535284645,inverse_vol_daily_pnl,24.750654148906463,train_only_preselected,False
2024-09-18,-10.162493926322986,inverse_vol_daily_pnl,14.588160222583477,train_only_preselected,False
2024-09-20,3.98692568579487,inverse_vol_daily_pnl,18.575085908378348,train_only_preselected,False
2024-09-24,8.23098172812718,inverse_vol_daily_pnl,26.806067636505528,train_only_preselected,False
2024-09-25,3.4693643438635338,inverse_vol_daily_pnl,30.275431980369063,train_only_preselected,False
2024-09-26,5.685574364921671,inverse_vol_daily_pnl,35.961006345290734,train_only_preselected,False
2024-10-01,-2.7148109672571037,inverse_vol_daily_pnl,33.24619537803363,train_only_preselected,False
2024-10-04,-0.9376131346914054,inverse_vol_daily_pnl,32.30858224334223,train_only_preselected,False
2024-10-09,2.797591402900184,inverse_vol_daily_pnl,35.10617364624241,train_only_preselected,False
2024-10-11,-2.0033590177337826,inverse_vol_daily_pnl,33.102814628508625,train_only_preselected,False
2024-10-15,-0.6535421223646711,inverse_vol_daily_pnl,32.449272506143956,train_only_preselected,False
2024-10-16,0.22413590818451665,inverse_vol_daily_pnl,32.67340841432847,train_only_preselected,False
2024-10-17,4.966085735655392,inverse_vol_daily_pnl,37.63949414998386,train_only_preselected,False
2024-10-21,-7.286834874088623,inverse_vol_daily_pnl,30.35265927589524,train_only_preselected,False
2024-10-25,-0.28162343542733953,inverse_vol_daily_pnl,30.0710358404679,train_only_preselected,False
2024-10-28,-2.4827002389513693,inverse_vol_daily_pnl,27.58833560151653,train_only_preselected,False
2024-10-29,0.0728494188267884,inverse_vol_daily_pnl,27.661185020343318,train_only_preselected,False
2024-10-30,6.430826991082241,inverse_vol_daily_pnl,34.09201201142556,train_only_preselected,False
2024-10-31,0.22872621963612672,inverse_vol_daily_pnl,34.32073823106169,train_only_preselected,False
2024-11-06,-9.098285403780562,inverse_vol_daily_pnl,25.222452827281128,train_only_preselected,False
2024-11-08,-0.1453294235272823,inverse_vol_daily_pnl,25.077123403753845,train_only_preselected,False
2024-11-12,11.740806256202516,inverse_vol_daily_pnl,36.81792965995636,train_only_preselected,False
2024-11-13,-0.47352122237337924,inverse_vol_daily_pnl,36.344408437582985,train_only_preselected,False
2024-11-14,-6.171640873492981,inverse_vol_daily_pnl,30.17276756409,train_only_preselected,False
2024-11-15,-1.384138957706992,inverse_vol_daily_pnl,28.78862860638301,train_only_preselected,False
2024-11-19,-2.470600199963799,inverse_vol_daily_pnl,26.318028406419213,train_only_preselected,False
2024-11-20,5.571990316950418,inverse_vol_daily_pnl,31.890018723369632,train_only_preselected,False
2024-11-21,-3.4766244486611413,inverse_vol_daily_pnl,28.41339427470849,train_only_preselected,False
2024-11-25,-10.943781217700097,inverse_vol_daily_pnl,17.469613057008395,train_only_preselected,False
2024-11-26,-1.1655907012269582,inverse_vol_daily_pnl,16.304022355781438,train_only_preselected,False
2024-11-27,-2.5387233672422123,inverse_vol_daily_pnl,13.765298988539225,train_only_preselected,False
2024-11-29,-0.18212354706655692,inverse_vol_daily_pnl,13.583175441472669,train_only_preselected,False
2024-12-04,0.03642470941347702,inverse_vol_daily_pnl,13.619600150886146,train_only_preselected,False
2024-12-05,-2.3036161723856177,inverse_vol_daily_pnl,11.31598397850053,train_only_preselected,False
2024-12-10,3.4307616279923074,inverse_vol_daily_pnl,14.746745606492837,train_only_preselected,False
2024-12-11,-7.77177706323498,inverse_vol_daily_pnl,6.974968543257857,train_only_preselected,False
2024-12-12,-2.0159839837832565,inverse_vol_daily_pnl,4.958984559474601,train_only_preselected,False
2024-12-13,7.305106484444543,inverse_vol_daily_pnl,12.264091043919144,train_only_preselected,False
2024-12-18,-4.006718035467896,inverse_vol_daily_pnl,8.257373008451248,train_only_preselected,False
2024-12-27,-8.780334569777478,inverse_vol_daily_pnl,-0.5229615613262304,train_only_preselected,False
2024-12-30,23.46409841310253,inverse_vol_daily_pnl,22.9411368517763,train_only_preselected,False
2024-12-31,-3.5137160922555326,inverse_vol_daily_pnl,19.427420759520768,train_only_preselected,False
2025-01-02,5.551125714593789,inverse_vol_daily_pnl,24.97854647411456,train_only_preselected,False
2025-01-03,-11.53216816134095,inverse_vol_daily_pnl,13.446378312773609,train_only_preselected,False
2025-01-06,-5.405026978299434,inverse_vol_daily_pnl,8.041351334474175,train_only_preselected,False
2025-01-07,-3.4068804461105167,inverse_vol_daily_pnl,4.6344708883636585,train_only_preselected,False
2025-01-08,1.652305545272052,inverse_vol_daily_pnl,6.28677643363571,train_only_preselected,False
2025-01-10,-15.493296180827807,inverse_vol_daily_pnl,-9.206519747192097,train_only_preselected,False
2025-01-14,-4.462676957785669,inverse_vol_daily_pnl,-13.669196704977765,train_only_preselected,False
2025-01-15,21.307758884813737,inverse_vol_daily_pnl,7.638562179835972,train_only_preselected,False
2025-01-17,2.936409459645068,inverse_vol_daily_pnl,10.57497163948104,train_only_preselected,False
2025-01-23,-1.7848107612537485,inverse_vol_daily_pnl,8.790160878227292,train_only_preselected,False
2025-01-24,-4.289730168260007,inverse_vol_daily_pnl,4.500430709967285,train_only_preselected,False
2025-01-27,9.765690758720039,inverse_vol_daily_pnl,14.266121468687324,train_only_preselected,False
2025-01-28,-1.907705004018505,inverse_vol_daily_pnl,12.358416464668819,train_only_preselected,False
2025-01-29,7.445210604087803,inverse_vol_daily_pnl,19.803627068756622,train_only_preselected,False
2025-01-30,1.8940848894940139,inverse_vol_daily_pnl,21.697711958250636,train_only_preselected,False
2025-02-06,-1.6026872141870259,inverse_vol_daily_pnl,20.09502474406361,train_only_preselected,False
2025-02-11,-1.494168135639871,inverse_vol_daily_pnl,18.60085660842374,train_only_preselected,False
2025-02-12,3.212331234136824,inverse_vol_daily_pnl,21.813187842560563,train_only_preselected,False
2025-02-24,8.202724607975021,inverse_vol_daily_pnl,30.015912450535584,train_only_preselected,False
2025-02-25,-5.992150333135049,inverse_vol_daily_pnl,24.023762117400537,train_only_preselected,False
2025-02-28,-3.6911353940939913,inverse_vol_daily_pnl,20.332626723306547,train_only_preselected,False
2025-03-03,-0.5012219542925511,inverse_vol_daily_pnl,19.831404769013997,train_only_preselected,False
2025-03-04,6.6606619709051715,inverse_vol_daily_pnl,26.492066739919167,train_only_preselected,False
2025-03-06,6.266121438264067,inverse_vol_daily_pnl,32.75818817818323,train_only_preselected,False
2025-03-11,3.916367330854886,inverse_vol_daily_pnl,36.674555509038115,train_only_preselected,False
2025-03-21,3.674059284429247,inverse_vol_daily_pnl,40.34861479346736,train_only_preselected,False
2025-03-24,-1.8940848894938482,inverse_vol_daily_pnl,38.454529903973516,train_only_preselected,False
2025-03-26,-4.704835563663718,inverse_vol_daily_pnl,33.7496943403098,train_only_preselected,False
2025-03-27,3.926583674758611,inverse_vol_daily_pnl,37.67627801506841,train_only_preselected,False
2025-04-01,4.543293696268506,inverse_vol_daily_pnl,42.21957171133692,train_only_preselected,False
2025-04-02,-1.002768014932804,inverse_vol_daily_pnl,41.216803696404114,train_only_preselected,False
2025-04-03,8.333973513773264,inverse_vol_daily_pnl,49.55077721017738,train_only_preselected,False
2025-04-04,-18.11543345899888,inverse_vol_daily_pnl,31.4353437511785,train_only_preselected,False
2025-04-07,32.77495353012765,inverse_vol_daily_pnl,64.21029728130614,train_only_preselected,False
2025-04-14,3.5696215225078283,inverse_vol_daily_pnl,67.77991880381397,train_only_preselected,False
2025-04-15,-2.549729658934033,inverse_vol_daily_pnl,65.23018914487994,train_only_preselected,False
2025-04-17,-0.692069478853496,inverse_vol_daily_pnl,64.53811966602645,train_only_preselected,False
2025-04-22,4.485511726549274,inverse_vol_daily_pnl,69.02363139257572,train_only_preselected,False
2025-04-23,11.270523267930102,inverse_vol_daily_pnl,80.29415466050582,train_only_preselected,False
2025-04-28,-0.32782238472005093,inverse_vol_daily_pnl,79.96633227578577,train_only_preselected,False
2025-04-30,-3.5696215225077457,inverse_vol_daily_pnl,76.39671075327803,train_only_preselected,False
2025-05-07,-10.427386138082504,inverse_vol_daily_pnl,65.96932461519552,train_only_preselected,False
2025-05-08,-6.228583185870228,inverse_vol_daily_pnl,59.74074142932529,train_only_preselected,False
2025-05-12,10.223342201022245,inverse_vol_daily_pnl,69.96408363034753,train_only_preselected,False
2025-05-14,-2.221907274213982,inverse_vol_daily_pnl,67.74217635613356,train_only_preselected,False
2025-05-15,-6.848160955314993,inverse_vol_daily_pnl,60.89401540081856,train_only_preselected,False
2025-05-16,8.159474034298107,inverse_vol_daily_pnl,69.05348943511666,train_only_preselected,False
2025-05-21,0.7558307282016594,inverse_vol_daily_pnl,69.80932016331832,train_only_preselected,False
2025-05-22,-2.4754269294776834,inverse_vol_daily_pnl,67.33389323384064,train_only_preselected,False
2025-05-23,-7.016370371016954,inverse_vol_daily_pnl,60.31752286282369,train_only_preselected,False
2025-05-29,-16.507483373276667,inverse_vol_daily_pnl,43.81003948954702,train_only_preselected,False
2025-06-02,2.997419360250197,inverse_vol_daily_pnl,46.80745884979722,train_only_preselected,False
2025-06-05,5.5629757239132775,inverse_vol_daily_pnl,52.3704345737105,train_only_preselected,False
2025-06-10,-1.3477142482936806,inverse_vol_daily_pnl,51.02272032541681,train_only_preselected,False
2025-06-13,-1.1968996005671535,inverse_vol_daily_pnl,49.82582072484966,train_only_preselected,False
2025-06-26,2.2630886399712598,inverse_vol_daily_pnl,52.08890936482092,train_only_preselected,False
2025-06-27,-8.10377575831857,inverse_vol_daily_pnl,43.98513360650235,train_only_preselected,False
2025-06-30,-0.33170690872075137,inverse_vol_daily_pnl,43.6534266977816,train_only_preselected,False
2025-07-01,-2.404030821280539,inverse_vol_daily_pnl,41.24939587650106,train_only_preselected,False
2025-07-02,10.174776908753561,inverse_vol_daily_pnl,51.424172785254626,train_only_preselected,False
2025-07-07,-2.7454017073655517,inverse_vol_daily_pnl,48.678771077889074,train_only_preselected,False
2025-07-09,-1.500415098059514,inverse_vol_daily_pnl,47.17835597982956,train_only_preselected,False
2025-07-10,5.409287526801564,inverse_vol_daily_pnl,52.587643506631125,train_only_preselected,False
2025-07-14,-3.885990858306032,inverse_vol_daily_pnl,48.701652648325094,train_only_preselected,False
2025-07-16,-1.6978691497676568,inverse_vol_daily_pnl,47.00378349855744,train_only_preselected,False
2025-07-22,-0.8684494223109018,inverse_vol_daily_pnl,46.13533407624654,train_only_preselected,False
2025-07-23,1.9866944371528183,inverse_vol_daily_pnl,48.12202851339936,train_only_preselected,False
2025-07-28,-0.5689603823145423,inverse_vol_daily_pnl,47.553068131084814,train_only_preselected,False
2025-07-30,2.898598177048021,inverse_vol_daily_pnl,50.451666308132836,train_only_preselected,False
2025-08-06,-3.383448085022371,inverse_vol_daily_pnl,47.06821822311046,train_only_preselected,False
2025-08-07,-1.7715357358430066,inverse_vol_daily_pnl,45.296682487267454,train_only_preselected,False
2025-08-12,-3.6979652304488457,inverse_vol_daily_pnl,41.59871725681861,train_only_preselected,False
2025-08-14,-1.7456739002832546,inverse_vol_daily_pnl,39.85304335653535,train_only_preselected,False
2025-08-15,-4.654556794770057,inverse_vol_daily_pnl,35.19848656176529,train_only_preselected,False
2025-08-19,-4.280133785138943,inverse_vol_daily_pnl,30.91835277662635,train_only_preselected,False
2025-08-20,-5.329686417686164,inverse_vol_daily_pnl,25.588666358940188,train_only_preselected,False
2025-08-22,-2.954871834585389,inverse_vol_daily_pnl,22.633794524354798,train_only_preselected,False
2025-08-27,-2.2575134828437804,inverse_vol_daily_pnl,20.376281041511017,train_only_preselected,False
2025-08-28,-2.0542845814629462,inverse_vol_daily_pnl,18.32199646004807,train_only_preselected,False
2025-08-29,-5.8472962765046645,inverse_vol_daily_pnl,12.474700183543405,train_only_preselected,False
2025-09-03,4.061134069746497,inverse_vol_daily_pnl,16.535834253289902,train_only_preselected,False
2025-09-04,-1.9391607317597737,inverse_vol_daily_pnl,14.596673521530128,train_only_preselected,False
2025-09-05,9.441985573865136,inverse_vol_daily_pnl,24.038659095395264,train_only_preselected,False
2025-09-11,0.508652982345488,inverse_vol_daily_pnl,24.547312077740752,train_only_preselected,False
2025-09-22,2.393799201134627,inverse_vol_daily_pnl,26.94111127887538,train_only_preselected,False
2025-09-23,-0.9530236639629728,inverse_vol_daily_pnl,25.988087614912406,train_only_preselected,False
2025-09-24,1.2595825548019093,inverse_vol_daily_pnl,27.247670169714315,train_only_preselected,False
2025-09-25,7.295189836519194,inverse_vol_daily_pnl,34.54286000623351,train_only_preselected,False
2025-09-26,-3.1503379948028973,inverse_vol_daily_pnl,31.392522011430614,train_only_preselected,False
2025-10-01,-3.1689497189609064,inverse_vol_daily_pnl,28.223572292469708,train_only_preselected,False
2025-10-02,-3.6643770072184574,inverse_vol_daily_pnl,24.55919528525125,train_only_preselected,False
2025-10-03,-4.4961366007573975,inverse_vol_daily_pnl,20.063058684493853,train_only_preselected,False
2025-10-07,-12.713668320262936,inverse_vol_daily_pnl,7.349390364230917,train_only_preselected,False
2025-10-08,7.19001867033813,inverse_vol_daily_pnl,14.539409034569047,train_only_preselected,False
2025-10-10,0.07266471176364114,inverse_vol_daily_pnl,14.612073746332689,train_only_preselected,False
2025-10-14,5.30655573643943,inverse_vol_daily_pnl,19.91862948277212,train_only_preselected,False
2025-10-17,-22.806029545533306,inverse_vol_daily_pnl,-2.8874000627611878,train_only_preselected,False
2025-10-29,-9.788428209982914,inverse_vol_daily_pnl,-12.675828272744102,train_only_preselected,False
2025-10-30,-5.208841523376853,inverse_vol_daily_pnl,-17.884669796120953,train_only_preselected,False
2025-10-31,19.470007502967537,inverse_vol_daily_pnl,1.585337706846584,train_only_preselected,False
2025-11-03,-3.3874979754409402,inverse_vol_daily_pnl,-1.8021602685943563,train_only_preselected,False
2025-11-04,8.617265618874104,inverse_vol_daily_pnl,6.815105350279747,train_only_preselected,False
2025-11-05,-1.3933366364328168,inverse_vol_daily_pnl,5.42176871384693,train_only_preselected,False
2025-11-06,-9.964518782946827,inverse_vol_daily_pnl,-4.542750069099897,train_only_preselected,False
2025-11-07,-1.5240849845510502,inverse_vol_daily_pnl,-6.066835053650948,train_only_preselected,False
2025-11-11,7.107222299169246,inverse_vol_daily_pnl,1.040387245518298,train_only_preselected,False
2025-11-12,-0.4332424321566437,inverse_vol_daily_pnl,0.6071448133616544,train_only_preselected,False
2025-11-13,3.738538514566727,inverse_vol_daily_pnl,4.3456833279283815,train_only_preselected,False
2025-11-14,-7.918044043831143,inverse_vol_daily_pnl,-3.5723607159027617,train_only_preselected,False
2025-11-20,-8.690721933074304,inverse_vol_daily_pnl,-12.263082648977065,train_only_preselected,False
2025-11-25,-8.917798820046528,inverse_vol_daily_pnl,-21.180881469023593,train_only_preselected,False
2025-11-28,1.1264937417106387,inverse_vol_daily_pnl,-20.054387727312953,train_only_preselected,False
2025-12-01,0.4224351531416496,inverse_vol_daily_pnl,-19.631952574171304,train_only_preselected,False
2025-12-02,-3.3281970579790308,inverse_vol_daily_pnl,-22.960149632150333,train_only_preselected,False
2025-12-04,-14.725221881554305,inverse_vol_daily_pnl,-37.68537151370464,train_only_preselected,False
2025-12-08,-2.9472718321103093,inverse_vol_daily_pnl,-40.63264334581495,train_only_preselected,False
2025-12-10,-1.119115248418443,inverse_vol_daily_pnl,-41.751758594233394,train_only_preselected,False
2025-12-11,-2.3253703719372893,inverse_vol_daily_pnl,-44.07712896617068,train_only_preselected,False
2025-12-22,-1.7119613424271258,inverse_vol_daily_pnl,-45.78909030859781,train_only_preselected,False
2025-12-29,-2.6885943352547224,inverse_vol_daily_pnl,-48.47768464385253,train_only_preselected,False
2025-12-30,-1.3507506903811022,inverse_vol_daily_pnl,-49.82843533423363,train_only_preselected,False
2026-01-02,-7.143374853636501,inverse_vol_daily_pnl,-56.97181018787013,train_only_preselected,False
2026-01-06,-2.2771196553436703,inverse_vol_daily_pnl,-59.2489298432138,train_only_preselected,False
2026-01-08,-3.278558659450246,inverse_vol_daily_pnl,-62.52748850266405,train_only_preselected,False
2026-01-09,0.6934451667763755,inverse_vol_daily_pnl,-61.83404333588767,train_only_preselected,False
2026-01-13,-15.872001622563312,inverse_vol_daily_pnl,-77.70604495845099,train_only_preselected,False
2026-01-14,18.267289084239124,inverse_vol_daily_pnl,-59.438755874211864,train_only_preselected,False
2026-01-16,-7.004847246677035,inverse_vol_daily_pnl,-66.4436031208889,train_only_preselected,False
2026-01-20,-4.701345210719025,inverse_vol_daily_pnl,-71.14494833160792,train_only_preselected,False
2026-01-21,-2.02708668918953,inverse_vol_daily_pnl,-73.17203502079745,train_only_preselected,False
2026-01-22,11.148845005951724,inverse_vol_daily_pnl,-62.023190014845724,train_only_preselected,False
2026-01-30,6.246837664388616,inverse_vol_daily_pnl,-55.77635235045711,train_only_preselected,False
2026-02-03,-13.80938496512368,inverse_vol_daily_pnl,-69.58573731558079,train_only_preselected,False
2026-02-06,-4.489837529389926,inverse_vol_daily_pnl,-74.07557484497072,train_only_preselected,False
2026-02-11,-2.440455530694016,inverse_vol_daily_pnl,-76.51603037566473,train_only_preselected,False
2026-02-13,-2.440455530694016,inverse_vol_daily_pnl,-78.95648590635874,train_only_preselected,False
2026-02-18,-2.285232300078848,inverse_vol_daily_pnl,-81.24171820643758,train_only_preselected,False
2026-02-24,-3.0572195577219636,inverse_vol_daily_pnl,-84.29893776415955,train_only_preselected,False
2026-02-25,-3.9338686166412735,inverse_vol_daily_pnl,-88.23280638080082,train_only_preselected,False
2026-02-26,-6.911746976872865,inverse_vol_daily_pnl,-95.14455335767369,train_only_preselected,False
2026-03-02,-9.023274558639056,inverse_vol_daily_pnl,-104.16782791631275,train_only_preselected,False
2026-03-03,109.07103950773796,inverse_vol_daily_pnl,4.903211591425219,train_only_preselected,False
2026-03-05,6.966135635928652,inverse_vol_daily_pnl,11.86934722735387,train_only_preselected,False
2026-03-06,30.26373661481428,inverse_vol_daily_pnl,42.13308384216815,train_only_preselected,False
2026-03-12,-12.044472958281057,inverse_vol_daily_pnl,30.088610883887092,train_only_preselected,False
2026-03-13,7.33229400490629,inverse_vol_daily_pnl,37.42090488879338,train_only_preselected,False
2024-01-02,-2.8142857142858437,capped_equal_weight,-2.8142857142858437,train_only_preselected,False
2024-01-03,-4.1458333333332575,capped_equal_weight,-6.960119047619101,train_only_preselected,False
2024-01-05,-0.02777777777775251,capped_equal_weight,-6.987896825396854,train_only_preselected,False
2024-01-09,-0.27083333333330806,capped_equal_weight,-7.258730158730162,train_only_preselected,False
2024-01-11,-3.9166666666665417,capped_equal_weight,-11.175396825396703,train_only_preselected,False
2024-01-16,-9.933333333333334,capped_equal_weight,-21.108730158730037,train_only_preselected,False
2024-01-17,11.0,capped_equal_weight,-10.108730158730037,train_only_preselected,False
2024-01-23,-0.3055555555554671,capped_equal_weight,-10.414285714285503,train_only_preselected,False
2024-01-24,4.166666666666667,capped_equal_weight,-6.247619047618836,train_only_preselected,False
2024-01-29,2.305555555555606,capped_equal_weight,-3.9420634920632303,train_only_preselected,False
2024-01-31,-0.7083333333331944,capped_equal_weight,-4.650396825396425,train_only_preselected,False
2024-02-06,-25.147222222222197,capped_equal_weight,-29.79761904761862,train_only_preselected,False
2024-02-07,6.413888888888977,capped_equal_weight,-23.383730158729644,train_only_preselected,False
2024-02-09,-3.2,capped_equal_weight,-26.583730158729644,train_only_preselected,False
2024-02-12,-3.3541666666664898,capped_equal_weight,-29.937896825396134,train_only_preselected,False
2024-02-13,-1.0,capped_equal_weight,-30.937896825396134,train_only_preselected,False
2024-02-16,17.355555555555586,capped_equal_weight,-13.582341269840548,train_only_preselected,False
2024-02-20,-24.266666666666666,capped_equal_weight,-37.84900793650721,train_only_preselected,False
2024-02-23,9.1,capped_equal_weight,-28.749007936507212,train_only_preselected,False
2024-02-29,-0.777777777777702,capped_equal_weight,-29.526785714284912,train_only_preselected,False
2024-03-01,-4.3138888888888065,capped_equal_weight,-33.84067460317372,train_only_preselected,False
2024-03-05,-0.8888888888888383,capped_equal_weight,-34.72956349206255,train_only_preselected,False
2024-03-06,29.8,capped_equal_weight,-4.929563492062552,train_only_preselected,False
2024-03-08,14.8694444444445,capped_equal_weight,9.939880952381948,train_only_preselected,False
2024-03-13,1.500000000000025,capped_equal_weight,11.439880952381973,train_only_preselected,False
2024-03-18,7.633333333333333,capped_equal_weight,19.073214285715306,train_only_preselected,False
2024-03-19,-1.6666666666665402,capped_equal_weight,17.406547619048766,train_only_preselected,False
2024-03-20,-16.49107142857124,capped_equal_weight,0.915476190477527,train_only_preselected,False
2024-03-21,-4.441468253967791,capped_equal_weight,-3.525992063490264,train_only_preselected,False
2024-03-25,9.47539682539685,capped_equal_weight,5.949404761906585,train_only_preselected,False
2024-03-27,-3.466666666666363,capped_equal_weight,2.4827380952402223,train_only_preselected,False
2024-03-28,-1.2430555555555303,capped_equal_weight,1.239682539684692,train_only_preselected,False
2024-04-01,-1.9166666666666918,capped_equal_weight,-0.6769841269819998,train_only_preselected,False
2024-04-02,-5.512499999999999,capped_equal_weight,-6.189484126981999,train_only_preselected,False
2024-04-03,-6.04166666666654,capped_equal_weight,-12.231150793648538,train_only_preselected,False
2024-04-11,-0.7499999999999495,capped_equal_weight,-12.981150793648489,train_only_preselected,False
2024-04-12,-5.783333333333333,capped_equal_weight,-18.76448412698182,train_only_preselected,False
2024-04-15,-0.7499999999999495,capped_equal_weight,-19.51448412698177,train_only_preselected,False
2024-04-18,11.386111111111207,capped_equal_weight,-8.128373015870563,train_only_preselected,False
2024-04-19,-13.175,capped_equal_weight,-21.303373015870562,train_only_preselected,False
2024-04-25,-21.0,capped_equal_weight,-42.30337301587056,train_only_preselected,False
2024-04-29,4.633333333333333,capped_equal_weight,-37.67003968253723,train_only_preselected,False
2024-04-30,-1.1,capped_equal_weight,-38.77003968253723,train_only_preselected,False
2024-05-03,12.428571428571601,capped_equal_weight,-26.34146825396563,train_only_preselected,False
2024-05-10,-0.675,capped_equal_weight,-27.01646825396563,train_only_preselected,False
2024-05-13,-0.2261904761902344,capped_equal_weight,-27.242658730155863,train_only_preselected,False
2024-05-14,7.8,capped_equal_weight,-19.442658730155863,train_only_preselected,False
2024-05-15,1.1944444444444948,capped_equal_weight,-18.248214285711367,train_only_preselected,False
2024-05-22,-0.5317460317459992,capped_equal_weight,-18.779960317457366,train_only_preselected,False
2024-05-23,-6.375,capped_equal_weight,-25.154960317457366,train_only_preselected,False
2024-05-28,-1.8055555555554292,capped_equal_weight,-26.960515873012795,train_only_preselected,False
2024-05-29,-0.8,capped_equal_weight,-27.760515873012796,train_only_preselected,False
2024-05-30,-2.770833333333055,capped_equal_weight,-30.53134920634585,train_only_preselected,False
2024-05-31,2.383333333333313,capped_equal_weight,-28.14801587301254,train_only_preselected,False
2024-06-07,-1.4444444444443307,capped_equal_weight,-29.59246031745687,train_only_preselected,False
2024-06-11,3.666666666666742,capped_equal_weight,-25.925793650790126,train_only_preselected,False
2024-06-14,-6.45,capped_equal_weight,-32.37579365079013,train_only_preselected,False
2024-06-24,-1.4444444444443938,capped_equal_weight,-33.82023809523452,train_only_preselected,False
