session_date,daily_pnl,equity,drawdown,sleeve_id,symbol,signal_timeframe,config_id,selection_basis
2022-10-28,137.31250000000045,-214.12499999997408,-197.87499999997635,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-11-01,-48.624999999999545,-262.7499999999736,-246.4999999999759,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-11-09,-47.37499999999841,-310.12499999997203,-293.8749999999743,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-11-22,34.00000000000091,-276.1249999999711,-259.8749999999734,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-11-23,-41.749999999999545,-317.87499999997067,-301.62499999997294,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-12-07,-98.49999999999909,-416.37499999996976,-400.12499999997203,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2022-12-19,-21.99999999999818,-438.37499999996794,-422.1249999999702,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-01-03,55.150000000001,-383.22499999996694,-366.9749999999692,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-01-12,-28.999999999998636,-412.2249999999656,-395.97499999996785,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-02-07,68.65000000000009,-343.5749999999655,-327.32499999996776,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-02-22,42.25000000000023,-301.32499999996526,-285.07499999996753,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-04-12,-22.99999999999841,-324.32499999996367,-308.07499999996594,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-04-20,37.30000000000018,-287.0249999999635,-270.77499999996576,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-04-26,-11.499999999999773,-298.52499999996326,-282.27499999996553,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-05-19,17.00000000000159,-281.52499999996166,-265.27499999996394,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-06-20,8.500000000000227,-273.02499999996144,-256.7749999999637,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-06-21,22.00000000000159,-251.02499999995985,-234.77499999996212,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-07-03,1.0000000000013642,-250.02499999995848,-233.77499999996076,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-07-24,13.500000000001364,-236.52499999995712,-220.2749999999594,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-08-10,42.05000000000041,-194.4749999999567,-178.22499999995898,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-08-24,-84.99999999999886,-279.47499999995557,-263.22499999995784,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-09-06,29.55000000000041,-249.92499999995516,-233.67499999995744,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-10-10,-3.9999999999997726,-253.92499999995493,-237.6749999999572,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-10-20,-13.49999999999909,-267.424999999954,-251.1749999999563,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-10-23,-9.499999999999318,-276.92499999995334,-260.6749999999556,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-11-01,37.549999999999955,-239.3749999999534,-223.12499999995566,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-11-21,-4.999999999998863,-244.37499999995225,-228.12499999995453,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-11-27,23.000000000000682,-221.37499999995157,-205.12499999995384,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-01-03,-41.124999999999545,-262.4999999999511,-246.2499999999534,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-01-09,-4.874999999999545,-267.37499999995066,-251.12499999995293,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-01-23,-5.499999999998408,-272.87499999994907,-256.62499999995134,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-02-07,-11.749999999998408,-284.6249999999475,-268.37499999994975,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-02-12,-32.874999999997954,-317.49999999994543,-301.2499999999477,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-02-16,-33.99999999999977,-351.4999999999452,-335.2499999999475,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-03-19,-14.999999999998863,-366.49999999994407,-350.24999999994634,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-03-20,-111.12500000000182,-477.6249999999459,-461.37499999994816,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-03-27,-27.99999999999727,-505.62499999994316,-489.37499999994543,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-03-28,-22.374999999999545,-527.9999999999427,-511.749999999945,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-04-03,-59.74999999999909,-587.7499999999418,-571.4999999999441,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-04-18,88.00000000000068,-499.7499999999411,-483.4999999999434,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-05-13,-10.499999999999545,-510.24999999994066,-493.99999999994293,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-05-30,-27.37499999999727,-537.6249999999379,-521.3749999999402,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-07-11,-29.87500000000182,-567.4999999999397,-551.249999999942,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-07-24,-24.999999999997726,-592.4999999999375,-576.2499999999397,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-08-21,63.150000000000546,-529.3499999999369,-513.0999999999392,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-10-15,46.50000000000091,-482.849999999936,-466.5999999999383,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-10-21,-57.37499999999727,-540.2249999999333,-523.9749999999356,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-10-25,-1.999999999998181,-542.2249999999315,-525.9749999999337,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-11-25,-50.499999999999545,-592.724999999931,-576.4749999999333,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-12-05,-27.99999999999727,-620.7249999999283,-604.4749999999306,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2024-12-10,32.000000000000455,-588.7249999999278,-572.4749999999301,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-01-10,-84.50000000000045,-673.2249999999283,-656.9749999999306,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-01-14,-63.999999999998636,-737.2249999999269,-720.9749999999292,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-02-12,-18.49999999999909,-755.724999999926,-739.4749999999283,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-03-03,-4.500000000000455,-760.2249999999265,-743.9749999999287,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-03-06,98.55000000000018,-661.6749999999263,-645.4249999999286,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-03-26,25.499999999999545,-636.1749999999267,-619.924999999929,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-04-22,19.00000000000091,-617.1749999999258,-600.9249999999281,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-05-29,-25.99999999999909,-643.1749999999249,-626.9249999999272,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-06-13,-48.49999999999909,-691.674999999924,-675.4249999999263,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-06-26,38.350000000000364,-653.3249999999236,-637.0749999999259,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-06-27,-27.999999999999545,-681.3249999999232,-665.0749999999255,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-07-02,69.70000000000027,-611.6249999999229,-595.3749999999252,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-07-22,-80.0,-691.6249999999229,-675.3749999999252,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-08-29,-17.000000000000455,-708.6249999999234,-692.3749999999256,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-09-22,26.000000000001364,-682.624999999922,-666.3749999999243,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-10-08,25.000000000002274,-657.6249999999197,-641.374999999922,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-11-04,-15.99999999999909,-673.6249999999188,-657.3749999999211,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-11-25,-60.499999999999545,-734.1249999999184,-717.8749999999206,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-12-01,2.5000000000022737,-731.6249999999161,-715.3749999999184,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-12-04,-55.0,-786.6249999999161,-770.3749999999184,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-12-08,-39.999999999997726,-826.6249999999138,-810.3749999999161,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2025-12-30,-23.999999999998636,-850.6249999999125,-834.3749999999147,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2026-01-16,44.90000000000009,-805.7249999999124,-789.4749999999146,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2026-02-25,-20.249999999998636,-825.974999999911,-809.7249999999133,M2K_15min_wfa,M2K,15min,walkforward_stitched,walkforward_train_only
2023-01-26,46.50000000000318,46.50000000000318,0.0,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2023-02-28,-31.499999999998636,15.000000000004547,-31.499999999998636,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2023-04-28,19.50000000000273,34.500000000007276,-11.999999999995907,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2023-05-01,-14.499999999998181,20.000000000009095,-26.49999999999409,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2023-05-11,-61.49999999999636,-41.49999999998727,-87.99999999999045,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2023-11-14,38.500000000001364,-2.999999999985903,-49.499999999989086,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-03-21,-16.249999999995453,-19.249999999981355,-65.74999999998454,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-05-03,129.50000000000273,110.25000000002137,0.0,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-05-22,-9.499999999998181,100.75000000002319,-9.499999999998181,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-07-08,26.50000000000091,127.2500000000241,0.0,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-09-06,-22.99999999999727,104.25000000002683,-22.99999999999727,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-11-06,-15.499999999997272,88.75000000002956,-38.49999999999454,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2024-11-25,-62.00000000000273,26.75000000002683,-100.49999999999727,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2025-01-15,-29.74999999999909,-2.9999999999722604,-130.24999999999636,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2026-01-14,160.49999999999272,157.50000000002046,0.0,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2026-03-03,590.4999999999927,748.0000000000132,0.0,MGC_1H_wfa,MGC,1H,walkforward_stitched,walkforward_train_only
2022-05-02,19.50000000000273,19.50000000000273,0.0,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2022-05-03,-14.749999999996817,4.750000000005912,-14.749999999996817,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2022-05-18,51.50000000000091,56.25000000000682,0.0,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2022-07-01,-47.24999999999682,9.000000000010004,-47.24999999999682,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2022-11-02,-38.49999999999909,-29.499999999989086,-85.74999999999591,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2022-11-23,-2.4999999999977263,-31.999999999986812,-88.24999999999363,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-01-24,27.500000000002274,-4.499999999984539,-60.74999999999136,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-06-30,-22.24999999999909,-26.74999999998363,-82.99999999999045,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-07-14,4.500000000000455,-22.249999999983174,-78.49999999999,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-09-06,61.15000000000009,38.90000000001692,-17.349999999989905,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-09-14,-6.499999999998636,32.40000000001828,-23.84999999998854,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-11-03,-39.49999999999818,-7.0999999999799,-63.34999999998672,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2023-11-15,25.50000000000182,18.40000000002192,-37.8499999999849,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-01-02,-25.50000000000182,-7.0999999999799,-63.34999999998672,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-05-13,7.5000000000045475,0.4000000000246473,-55.849999999982174,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-07-02,-11.749999999997272,-11.349999999972624,-67.59999999997945,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-09-26,35.50000000000182,24.150000000029195,-32.099999999977626,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-10-31,7.5,31.650000000029195,-24.599999999977626,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-11-14,-44.00000000000091,-12.349999999971715,-68.59999999997854,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2024-12-31,-24.49999999999818,-36.849999999969896,-93.09999999997672,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2025-01-08,12.500000000004547,-24.34999999996535,-80.59999999997217,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2025-03-11,4.5000000000027285,-19.84999999996262,-76.09999999996944,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2025-10-31,95.50000000000182,75.6500000000392,0.0,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2026-01-02,-101.00000000001273,-25.349999999973534,-101.00000000001273,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2026-01-08,-17.000000000007276,-42.34999999998081,-118.00000000002001,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2026-03-03,-116.00000000000364,-158.34999999998445,-234.00000000002365,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
2026-03-06,203.49999999999454,45.150000000010095,-30.500000000029104,MGC_30min_wfa,MGC,30min,walkforward_stitched,walkforward_train_only
