symbol,signal_timeframe,fold_id,config_id,family,filter_name,stop_multiplier,target_multiplier,entry_delay_minutes,stop_zone_fraction,train_trades,train_net_pnl,train_profit_factor,train_winrate,train_avg_trade,train_max_drawdown,train_pnl_to_maxdd,train_skip_rate,positive_years_train,years_with_trades_train,max_year_contribution_pct,normalized_net_pnl,normalized_profit_factor,normalized_pnl_to_maxdd,trade_count_score,simplicity_score,temporal_stability,neighborhood_stability,penalties,train_robust_score,selected_in_fold
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d5_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,5,,93,137.5000000000705,1.0958856345886159,0.2903225806451613,1.4784946236566718,-294.5624999999461,0.46679397411447704,0.47058823529411764,2,4,0.5635464231355182,0.8865584791604979,0.5216727233700437,0.36365864355508,1.0,0.35,0.4682267884322409,0.0,0.15,0.4007569792622313,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d5_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,5,,114,106.1500000000865,1.0616792562464208,0.2982456140350877,0.9311403508779517,-348.64999999997735,0.30446006023259253,0.41687979539641945,2,4,0.4987001381103528,0.8688473652246553,0.4932014623868839,0.3240598609110331,1.0,0.35,0.5006499309448236,0.0,0.15,0.3895586025619191,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d5_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,5,,93,84.10000000007017,1.0587495633950912,0.3010752688172043,0.9043010752695717,-306.4499999999646,0.27443302333196246,0.47058823529411764,2,4,0.5837934394284202,0.8563902659491908,0.49076296834532646,0.31673524167873907,1.0,0.35,0.4581032802857899,0.0,0.15,0.3784759384510423,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p50_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.5,15,0.5,35,41.50000000003729,1.0735815602837573,0.37142857142857144,1.185714285715351,-170.99999999998658,0.24269005847976927,0.5370843989769821,2,4,0.46755407653914155,0.8323234891176802,0.5031081996964548,0.3089920490481825,0.5833333333333334,0.45,0.5162229617304293,0.18518518518518517,0.15,0.36859587494661383,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm3p00_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,3.0,15,0.5,35,41.50000000003729,1.0735815602837573,0.37142857142857144,1.185714285715351,-170.99999999998658,0.24269005847976927,0.5370843989769821,2,4,0.46755407653914155,0.8323234891176802,0.5031081996964548,0.3089920490481825,0.5833333333333334,0.45,0.5162229617304293,0.16666666666666666,0.15,0.36581809716883606,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm3p00_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,3.0,15,0.75,44,159.45000000003915,1.220615703908744,0.36363636363636365,3.623863636364526,-240.37499999999568,0.6633385335415165,0.5140664961636828,1,4,0.7006670022653496,0.898959083654641,0.6254902722650221,0.41160257038163456,0.7333333333333333,0.45,0.2746664988673252,0.25,0.3,0.263611519087342,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p00_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.0,15,0.5,63,-24.074999999936608,0.9815922775495078,0.36507936507936506,-0.3821428571418509,-550.4499999999609,-0.04373694250147755,0.46547314578005117,2,4,0.41801194013866577,0.7952770362837726,0.42654204439699805,0.23912272671116772,1.0,0.45,0.5409940299306671,0.3333333333333333,0.3,0.25114518144661796,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d30_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,30,0.5,35,19.18750000003115,1.0364694701830017,0.4857142857142857,0.5482142857151757,-234.7499999999809,0.08173588924401581,0.5268542199488491,2,4,0.462117042744476,0.819718091041323,0.47221840504123547,0.26972983321904154,0.5833333333333334,0.45,0.518941478627762,0.4166666666666667,0.3,0.23850723387893175,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm3p00_d30_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,3.0,30,0.75,48,-1.4999999999577085,0.9979784366577389,0.4791666666666667,-0.031249999999118927,-265.9999999999786,-0.005639097744202365,0.4884910485933504,3,4,0.5020026702269127,0.8080307331610126,0.4401808636784458,0.2484160914657911,0.8,0.45,0.6239986648865437,0.25,0.3,0.23840606947879245,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d5_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,5,,93,17.850000000071304,1.0116867174073636,0.27956989247311825,0.19193548387173445,-473.87499999996294,0.03766816143513099,0.4680306905370844,3,4,0.4808825104422518,0.8189624733415307,0.45159078363397487,0.25898021021425927,1.0,0.35,0.6345587447788741,0.0,0.3,0.22908961831114766,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d5_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,5,,114,62.05000000008454,1.0341520467836733,0.2807017543859649,0.5442982456147767,-525.8749999999759,0.11799381982426885,0.4143222506393862,2,4,0.4170093201754135,0.8439331666737435,0.4702895259956169,0.27857438010291113,1.0,0.35,0.5414953399122933,0.0,0.3,0.22805165486983986,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm3p00_d30_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,3.0,30,0.5,35,-0.6249999999681677,0.9988120693752089,0.4857142857142857,-0.01785714285623336,-234.7499999999809,-0.002662406815626064,0.5268542199488491,2,4,0.44215037008179525,0.8085250624973344,0.4408747276831572,0.24914220798858355,0.5833333333333334,0.45,0.5289248149591024,0.375,0.3,0.2215995979364513,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,30,,80,-32.874999999932015,0.9759509875640577,0.3625,-0.4109374999991502,-458.8749999999857,-0.0716426041948963,0.40153452685422,2,4,0.3471428571428386,0.790305495529852,0.42184658561879385,0.23231558330218155,1.0,0.35,0.5764285714285807,0.0,0.3,0.2032573142158361,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,30,,80,-61.999999999934516,0.9546452084857816,0.3625,-0.7749999999991815,-458.8749999999857,-0.13511304821560655,0.40153452685422,2,4,0.3461341234117538,0.7738513904778035,0.4041129807770654,0.21683297552789982,1.0,0.35,0.5769329382941231,0.0,0.3,0.19335033084816738,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d30_aw10_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,30,,67,-65.8749999999452,0.9422908453789336,0.3582089552238806,-0.9832089552230627,-362.74999999998613,-0.18159889731205436,0.43478260869565216,2,4,0.38663835347923975,0.7716622177026323,0.39382997762551875,0.20549349020178634,1.0,0.35,0.5566808232603802,0.0,0.3,0.18600769697008684,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,30,,80,-92.87499999992747,0.937415768194117,0.4,-1.1609374999990933,-463.4999999999866,-0.20037756202789678,0.39641943734015345,2,4,0.3158184319119506,0.7564086267531052,0.38977226670817366,0.2009127328933096,1.0,0.35,0.5920907840440247,0.0,0.3,0.18600713757051118,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm3p00_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,3.0,15,0.5,63,-227.1749999999372,0.8338604991315883,0.3333333333333333,-3.605952380951384,-629.2749999999603,-0.36101068690151605,0.46547314578005117,2,4,0.37346278317150966,0.6805361354744757,0.30357930403420186,0.1617288307425076,1.0,0.45,0.5632686084142452,0.25,0.3,0.17709951054897216,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d5_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,5,,93,-103.99999999991905,0.9385161099616183,0.3010752688172043,-1.1182795698916028,-525.1874999999382,-0.19802451505401653,0.4680306905370844,2,4,0.42180712423969813,0.7501235823340876,0.3906881227312755,0.20148672136831006,1.0,0.35,0.5390964378801509,0.0,0.3,0.17675599401704617,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d30_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,30,,75,-90.12499999993565,0.9245342265020398,0.3333333333333333,-1.2016666666658087,-379.12499999997976,-0.23771843059661185,0.4143222506393862,2,4,0.3992914979756875,0.7579622332387016,0.37905047290376565,0.19180402046943282,1.0,0.35,0.5503542510121562,0.0,0.3,0.17662439361266685,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,30,,80,-121.99999999992997,0.9177897574124436,0.4,-1.5249999999991246,-463.4999999999866,-0.2632146709815178,0.39641943734015345,2,4,0.3149347086579456,0.7399545217010567,0.37343679647997785,0.18558461715992555,1.0,0.35,0.5925326456710271,0.0,0.3,0.17639357914590265,False
M2K,30min,fold_3,m2k_30min_none_sm0p75_tm2p00_d5,delay_stop_target,none,0.75,2.0,5,,276,-141.97499999978504,0.965674393302961,0.2427536231884058,-0.5144021739122646,-582.6999999999646,-0.24365024884124536,0.0,2,4,0.3969004935682159,0.7286696891375457,0.41329298797397074,0.19035704752498608,1.0,0.65,0.5515497532158921,0.0,0.3,0.17611203999031227,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,15,,81,-107.44999999993524,0.9336216216216598,0.35802469135802467,-1.3265432098757437,-462.34999999996944,-0.2323996971989669,0.40664961636828645,2,4,0.40631937250259953,0.7481745123794155,0.3866142551761684,0.19310144109287825,1.0,0.35,0.5468403137487002,0.0,0.3,0.17535774235632434,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d5_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,5,,114,-139.9999999999045,0.93105146515641,0.2982456140350877,-1.2280701754377588,-488.1874999999377,-0.2867750608115168,0.4143222506393862,2,4,0.340844498578921,0.7297854610680462,0.38447501685173524,0.17983743387839649,1.0,0.35,0.5795777507105395,0.0,0.3,0.173253646325699,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,15,,81,-145.84999999993215,0.9164901231033864,0.3950617283950617,-1.8006172839497796,-548.9999999999793,-0.2656648451729283,0.4040920716112532,2,4,0.339697361290599,0.7264805163622976,0.37235506174543004,0.18498693604126346,1.0,0.35,0.5801513193547005,0.0,0.3,0.17086187974905492,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p25_tm2p50_d15_sz0p50,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.25,2.5,15,0.5,63,-264.87499999993815,0.8062894231648622,0.3333333333333333,-4.204365079364098,-656.0624999999607,-0.4037344003047789,0.46547314578005117,2,4,0.39653027370748223,0.6592376029264176,0.2806308558944328,0.15130705872736766,1.0,0.45,0.5517348631462589,0.2777777777777778,0.3,0.16805852685820172,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d30_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,30,,93,-130.124999999922,0.9128286719143013,0.3225806451612903,-1.399193548386258,-501.6249999999843,-0.2594069274855242,0.36828644501278773,2,4,0.4044612794612569,0.7353643207208763,0.3693074975941282,0.1865134557707647,1.0,0.35,0.5477693602693716,0.0,0.3,0.1678450021050652,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d30_aw10_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,30,,67,-116.7999999999472,0.8976784932107308,0.3582089552238806,-1.7432835820887642,-362.74999999998613,-0.3219848380425959,0.43478260869565216,2,4,0.3966152815013257,0.7428922503283653,0.3566974314978066,0.17124856737368516,1.0,0.35,0.5516923592493371,0.0,0.3,0.165503687875106,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,30,,93,-162.87499999991837,0.8983619344774266,0.3655913978494624,-1.7513440860206277,-517.4999999999852,-0.31473429951675946,0.3631713554987212,2,4,0.36516424751717036,0.7168622798469028,0.3572662854839287,0.17301722120744778,1.0,0.35,0.5674178762414148,0.0,0.3,0.1617340916758408,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d5_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,5,,67,-142.9249999999513,0.8668452311634278,0.2835820895522388,-2.1332089552231537,-592.4999999999579,-0.24122362869191805,0.5421994884910486,2,4,0.39692425621613614,0.7281329887151533,0.3310337426404558,0.19094898300879873,1.0,0.35,0.5515378718919319,0.0,0.3,0.15961302394198912,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d5_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,5,,114,-184.84999999990123,0.9088510848126687,0.30701754385964913,-1.621491228069309,-453.6499999999694,-0.4074727212606937,0.4143222506393862,2,4,0.3428608633374181,0.704447551657428,0.3659968015794573,0.1503951546436981,1.0,0.35,0.5785695683312909,0.0,0.3,0.15865595667649685,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d30_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,30,,93,-159.2499999999245,0.8933177022274793,0.3225806451612903,-1.7123655913970377,-501.6249999999843,-0.3174682282580204,0.36828644501278773,2,4,0.4033070337417949,0.7189102156688278,0.35306778041533554,0.1723503226685,1.0,0.35,0.5483464831291025,0.0,0.3,0.15844563086991453,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d30_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.0,30,1.0,102,-175.0499999999147,0.9198121850664593,0.4803921568627451,-1.716176470587399,-663.5999999999422,-0.26378842676300474,0.34271099744245526,2,4,0.4723883886404839,0.7099840402242894,0.3751201394220751,0.18544465854044448,1.0,0.45,0.5138058056797581,0.0,0.3,0.15740760757351774,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d30_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,30,,75,-141.04999999993765,0.8818924010885971,0.3333333333333333,-1.8806666666658354,-379.12499999997976,-0.37204088361343934,0.4143222506393862,2,4,0.4099411153446278,0.7291922658644344,0.34355807063892685,0.15903818926364607,1.0,0.35,0.5450294423276861,0.0,0.3,0.15661982533259383,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,30,,80,-159.49999999993338,0.8833211411851218,0.3625,-1.9937499999991672,-458.8749999999857,-0.3475892127484355,0.40153452685422,2,4,0.3982300884955551,0.7187689787155864,0.34474726499789476,0.16500278641228364,1.0,0.35,0.5508849557522224,0.0,0.3,0.15602485900315138,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d30_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,30,,93,-191.99999999992087,0.8801872074883448,0.3655913978494624,-2.064516129031407,-517.4999999999852,-0.37101449275348086,0.3631713554987212,2,4,0.36421822615054644,0.7004081747948543,0.3421387735846196,0.15928856102885164,1.0,0.35,0.5678908869247268,0.0,0.3,0.15260671560867428,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d15_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,15,,95,-212.39999999991937,0.8914942528736014,0.3684210526315789,-2.235789473683362,-668.3499999999515,-0.3177975611579783,0.36828644501278773,2,4,0.40821163697530827,0.6888832394107604,0.3515500546296802,0.17226998713286784,1.0,0.35,0.5458941815123459,0.0,0.3,0.15025544607540825,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d15_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,15,,59,-168.99999999994975,0.8376560999039814,0.3220338983050847,-2.864406779660165,-376.99999999998,-0.448275862068856,0.47058823529411764,2,4,0.3104587622315272,0.7134019744925918,0.30673852595175227,0.14044187584064716,0.9833333333333333,0.35,0.5947706188842364,0.0,0.3,0.14831340635556428,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d15_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,15,,95,-136.24999999992497,0.9239676339286111,0.3368421052631579,-1.4342105263149996,-549.2249999999547,-0.24807683554087342,0.37084398976982097,1,4,0.4438283311345928,0.7319040153665816,0.3785788764994978,0.18927725193340597,1.0,0.35,0.4030858344327036,0.0,0.3,0.14754624209646144,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_aw10_mt12,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,30,,67,-176.87499999993975,0.862407623492847,0.3880597014925373,-2.639925373133429,-431.4999999999816,-0.4099073001157527,0.4296675191815857,2,4,0.4040287769784042,0.7089530104656492,0.3273401541270491,0.14980127775989785,1.0,0.35,0.5479856115107979,0.0,0.3,0.14737431683242647,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d30_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,30,,55,-71.68749999995384,0.9068993506494069,0.36363636363636365,-1.3034090909082516,-302.37499999998363,-0.23708143861085645,0.47058823529411764,1,4,0.43122676579929925,0.7683784585398798,0.3643722995004567,0.19195940455761712,0.9166666666666666,0.35,0.4093866171003504,0.0,0.3,0.14683764445042308,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm1p00_tm2p00_d15_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,1.0,2.0,15,0.75,82,-242.2499999999252,0.8559322033898706,0.34146341463414637,-2.9542682926820145,-649.9499999999614,-0.3727209785367176,0.40664961636828645,1,4,0.4866236389614277,0.6720195471943242,0.3219504173392752,0.15887229089773955,1.0,0.45,0.38168818051928616,0.2222222222222222,0.3,0.14681237431232336,False
M2K,30min,fold_3,m2k_30min_none_sm0p75_tm2p50_d5,delay_stop_target,none,0.75,2.5,5,,276,-229.24999999978468,0.944956331222475,0.23550724637681159,-0.8306159420282053,-562.4999999999727,-0.4075555555551925,0.0,2,4,0.5077437858507798,0.6793638687626993,0.3960485621929698,0.15037494853183342,1.0,0.65,0.4961281070746101,0.0,0.3,0.14602613797023528,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d30_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,30,,55,-76.14999999995575,0.9011038961039496,0.36363636363636365,-1.38454545454465,-308.64999999997053,-0.24671958529066265,0.47058823529411764,1,4,0.4305707512764792,0.765857378924608,0.35954852373474766,0.18960833159733118,0.9166666666666666,0.35,0.4097146243617604,0.0,0.3,0.14493915953863196,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p00_d5_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.0,5,,67,-144.12499999995248,0.8654137971285566,0.29850746268656714,-2.1511194029843654,-473.3999999999753,-0.3044465568228982,0.5421994884910486,2,4,0.5591931430044212,0.7274550513396176,0.32984230601482734,0.17552675280864177,1.0,0.35,0.4704034284977894,0.0,0.3,0.14472175123383452,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p00_d5_sz0p75,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.0,5,0.75,100,-381.2499999999227,0.7800692241131038,0.29,-3.812499999999227,-875.6999999999596,-0.4353659929198816,0.46035805626598464,2,4,0.38045718997661904,0.5934918011948563,0.2588067936460146,0.1435910335869779,1.0,0.45,0.5597714050116904,0.25,0.3,0.1431386748177173,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,30,,75,-194.37499999993065,0.8540180247841249,0.36,-2.591666666665742,-448.9999999999793,-0.4329064587971929,0.4092071611253197,2,4,0.4123348017620969,0.6990664237391024,0.3203571741696135,0.1441909979123673,1.0,0.35,0.5438325991189515,0.0,0.3,0.14204158032339614,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d5_aw5_mt12,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,5,,93,-157.39999999991937,0.9068087625814535,0.3118279569892473,-1.692473118278703,-483.9499999999384,-0.32524021076544973,0.4680306905370844,1,4,0.40239410681399024,0.7199553691227806,0.36429689962915607,0.1704544708488429,1.0,0.35,0.4238029465930049,0.0,0.3,0.14198683482280355,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p25_tm2p00_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.0,15,,81,-241.59999999993374,0.8729591166031608,0.4074074074074074,-2.982716049381898,-672.1249999999748,-0.3594569462524721,0.4040920716112532,2,4,0.4172761613888325,0.6723867632727342,0.3361225604695288,0.16210784112164178,1.0,0.35,0.5413619193055837,0.0,0.3,0.14084166697617312,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm3p00_d30_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,3.0,30,,80,-219.49999999992883,0.8520889487871054,0.4,-2.7437499999991104,-463.4999999999866,-0.47357065803653764,0.39641943734015345,2,4,0.36032642812302085,0.6848721099388396,0.31875153133838335,0.13427161170053323,1.0,0.35,0.5698367859384896,0.0,0.3,0.14058459339823998,False
M2K,30min,fold_3,m2k_30min_require_no_stop_zone_touch_before_entry_sm0p75_tm2p50_d30_sz1p00,delay_stop_zone_filter,require_no_stop_zone_touch_before_entry,0.75,2.5,30,1.0,48,-94.37499999995907,0.8844859241126537,0.4166666666666667,-1.9661458333324806,-413.99999999997704,-0.2279589371979814,0.49104859335038364,2,4,0.5330800178810772,0.7555612050336685,0.3457167578330243,0.19418469403644587,0.8,0.45,0.4834599910594614,0.0,0.3,0.1396803555894081,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d30_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,30,,55,-99.68749999995111,0.8800391095066727,0.4,-1.8124999999991112,-330.31249999996817,-0.3017975402080173,0.47058823529411764,1,4,0.4136063265085443,0.7525599197773984,0.3420155060394535,0.17617293838160505,0.9166666666666666,0.35,0.41819683674572783,0.0,0.3,0.13736521408800695,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm2p50_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,2.5,15,,81,-242.99999999993247,0.8508973768983348,0.345679012345679,-2.9999999999991664,-461.49999999998045,-0.5265438786564307,0.40664961636828645,2,4,0.3437799808122566,0.6715958363346107,0.31775974103874977,0.12134963502221219,1.0,0.35,0.5781100095938717,0.0,0.3,0.13636985398381524,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm3p00_d5_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,3.0,5,,114,-259.0749999999025,0.8797237697307748,0.2894736842105263,-2.2725877192973902,-668.5249999999348,-0.3875322538423062,0.4117647058823529,2,4,0.45109485050287046,0.6625143002415236,0.34175303683069524,0.15525931528788706,1.0,0.35,0.5244525747485648,0.0,0.3,0.1359359659319877,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p00_d30_aw5_mt8,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.0,30,,55,-104.14999999995302,0.8746690734055873,0.4,-1.8936363636355096,-346.14999999996826,-0.30088112090123525,0.47058823529411764,1,4,0.41380451874538143,0.7500388401621266,0.3375458221169555,0.17639648433126087,0.9166666666666666,0.35,0.4180977406273093,0.0,0.3,0.13585967487437495,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p25_tm2p50_d30_aw5_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.25,2.5,30,,93,-260.24999999991223,0.8531216931217377,0.3763440860215054,-2.79838709677325,-526.1249999999836,-0.4946543121880168,0.3631713554987212,2,4,0.38989688030281483,0.6618504865613067,0.3196111234643327,0.1291285887910126,1.0,0.35,0.5550515598485926,0.0,0.3,0.132011868629134,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm1p00_tm2p50_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,1.0,2.5,15,,81,-265.5624999999293,0.8488975817923552,0.38271604938271603,-3.2785493827151764,-548.9999999999793,-0.4837204007284869,0.4040920716112532,2,4,0.3836102173484628,0.6588492013050224,0.31609523602142214,0.1317957430102487,1.0,0.35,0.5581948913257686,0.0,0.3,0.1314299426809426,False
M2K,30min,fold_3,m2k_30min_none_sm1p00_tm2p00_d5,delay_stop_target,none,1.0,2.0,5,,275,-354.74999999976376,0.9258155583438359,0.2690909090909091,-1.289999999999141,-743.6499999998887,-0.4770389296037341,0.0,2,4,0.38982688608672406,0.6084629182380104,0.38011697380335985,0.13342558188054213,1.0,0.65,0.555086556956638,0.0,0.3,0.13141594514575156,False
M2K,30min,fold_3,m2k_30min_avoid_immediate_adverse_move_sm0p75_tm3p00_d15_aw10_mt16,delay_adverse_filter,avoid_immediate_adverse_move,0.75,3.0,15,,81,-264.7749999999314,0.8375364319681311,0.345679012345679,-3.2688271604929806,-461.49999999998045,-0.5737269772479797,0.40664961636828645,2,4,0.33324042243486274,0.6592940977077161,0.3066389218077875,0.1098400667445765,1.0,0.35,0.5833797887825687,0.0,0.3,0.1301342871175583,False
