trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,signal_time,close,continuous_session_vwap,atr_14,or_width,or_width_atr_ratio,price_vwap_distance_atr,continuous_vwap_slope_5,continuous_vwap_slope_5_atr
143,2020-11-11,long,1,2020-11-11 10:30:00-05:00,11824.75,11701.75,12070.75,2020-11-11 16:00:00-05:00,11885.25,time_exit,50000.0,0.5,250.0,249.0,249.0,249.0,23649.5,0.47299,60.5,242.0,121.0,2.5,118.5,2020-11-11 10:29:00-05:00,11824.25,11716.556873930846,14.928571428571429,121.25,8.12200956937799,7.213893612287858,1.5664483623077103,0.10492955536989447
144,2020-11-12,long,1,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:40:00-05:00,11880.25,stop,50000.0,0.5,250.0,185.0,185.0,185.0,23943.0,0.47886,-91.25,-365.0,-182.5,2.5,-185.0,2020-11-12 10:41:00-05:00,11971.5,11899.905859500066,10.785714285714286,83.0,7.695364238410596,6.637867331119701,1.4490280129994062,0.13434696809266017
145,2020-11-23,long,2,2020-11-23 09:46:00-05:00,11991.5,11945.0,12084.5,2020-11-23 10:06:00-05:00,11944.75,stop,50000.0,0.5,250.0,96.0,192.0,192.0,47966.0,0.95932,-46.75,-187.0,-187.0,5.0,-192.0,2020-11-23 09:45:00-05:00,11991.75,11951.595653525577,10.910714285714286,36.25,3.322422258592471,3.680267434644307,1.7985147658710048,0.16483932387688421
146,2020-11-27,long,2,2020-11-27 10:01:00-05:00,12254.75,12214.0,12336.25,2020-11-27 13:14:00-05:00,12274.25,eod_exit,50000.0,0.5,250.0,84.5,169.0,169.0,49019.0,0.98038,19.5,78.0,78.0,5.0,73.0,2020-11-27 10:00:00-05:00,12254.75,12205.448039648994,8.053571428571429,39.75,4.93569844789357,6.121751174404245,2.0939546712288575,0.26000324077342796
147,2020-12-03,long,2,2020-12-03 10:04:00-05:00,12513.0,12463.0,12613.0,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.5,250.0,103.0,206.0,206.0,50052.0,1.00104,-50.25,-201.0,-201.0,5.0,-206.0,2020-12-03 10:03:00-05:00,12512.75,12480.909128743315,8.660714285714286,40.25,4.647422680412371,3.6764717327306626,1.1023987065382244,0.12728727333224857
148,2020-12-07,long,2,2020-12-07 09:59:00-05:00,12585.25,12525.5,12704.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50341.0,1.00682,5.5,22.0,22.0,5.0,17.0,2020-12-07 09:58:00-05:00,12585.5,12537.593300546814,9.160714285714286,56.75,6.194931773879142,5.229581226858496,2.1874188046713243,0.23878255957425762
149,2020-12-08,long,2,2020-12-08 12:01:00-05:00,12593.75,12536.0,12709.25,2020-12-08 16:00:00-05:00,12636.5,time_exit,50000.0,0.5,250.0,118.5,237.0,237.0,50375.0,1.0075,42.75,171.0,171.0,5.0,166.0,2020-12-08 12:00:00-05:00,12593.5,12554.768802214689,5.071428571428571,51.0,10.056338028169014,7.637137591469864,0.5143596616744617,0.10142303187947133
150,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12500.0,12420.75,12658.5,2020-12-14 16:00:00-05:00,12468.0,time_exit,50000.0,0.5,250.0,161.5,161.5,161.5,25000.0,0.5,-32.0,-128.0,-64.0,2.5,-66.5,2020-12-14 09:46:00-05:00,12500.0,12440.43197368038,11.535714285714286,77.25,6.696594427244581,5.163791755261098,4.983059510552266,0.43196800710669797
151,2020-12-16,long,2,2020-12-16 10:38:00-05:00,12630.5,12570.75,12750.0,2020-12-16 16:00:00-05:00,12676.5,time_exit,50000.0,0.5,250.0,122.5,245.0,245.0,50522.0,1.01044,46.0,184.0,184.0,5.0,179.0,2020-12-16 10:37:00-05:00,12630.5,12607.569196945717,7.232142857142857,54.25,7.501234567901235,3.1706789408391844,0.6866308962471521,0.09494155602429759
152,2020-12-21,long,1,2020-12-21 12:53:00-05:00,12655.5,12569.5,12827.5,2020-12-21 16:00:00-05:00,12672.0,time_exit,50000.0,0.5,250.0,175.0,175.0,175.0,25311.0,0.50622,16.5,66.0,33.0,2.5,30.5,2020-12-21 12:52:00-05:00,12655.0,12578.390600220668,6.714285714285714,79.0,11.76595744680851,11.40991060543247,0.749924336818367,0.11169085867507593
153,2020-12-23,long,2,2020-12-23 13:09:00-05:00,12725.25,12668.25,12839.25,2020-12-23 15:55:00-05:00,12668.0,stop,50000.0,0.5,250.0,117.0,234.0,234.0,50901.0,1.01802,-57.25,-229.0,-229.0,5.0,-234.0,2020-12-23 13:08:00-05:00,12725.25,12691.562340233104,4.125,54.75,13.272727272727273,8.166705398035418,0.3852000230108388,0.09338182376020333
154,2020-12-24,long,1,2020-12-24 10:26:00-05:00,12718.5,12655.5,12844.5,2020-12-24 13:14:00-05:00,12704.5,eod_exit,50000.0,0.5,250.0,129.0,129.0,129.0,25437.0,0.50874,-14.0,-56.0,-28.0,2.5,-30.5,2020-12-24 10:25:00-05:00,12718.5,12685.076441451469,5.982142857142857,60.0,10.029850746268657,5.587221727515667,1.100616860350783,0.18398371396908614
155,2020-12-28,long,3,2020-12-28 11:04:00-05:00,12820.75,12788.25,12885.75,2020-12-28 16:00:00-05:00,12827.5,time_exit,50000.0,0.5,250.0,68.0,204.0,204.0,76924.5,1.53849,6.75,27.0,40.5,7.5,33.0,2020-12-28 11:03:00-05:00,12820.75,12783.300056346861,5.892857142857143,31.25,5.303030303030303,6.355141953259898,0.78443566959686,0.13311635605280048
156,2021-01-05,long,1,2021-01-05 09:53:00-05:00,12759.25,12650.0,12977.75,2021-01-05 21:52:00-05:00,12649.75,stop,50000.0,0.5,250.0,221.5,221.5,221.5,25518.5,0.51037,-109.5,-438.0,-219.0,2.5,-221.5,2021-01-05 09:52:00-05:00,12758.75,12689.71366805189,12.303571428571429,102.5,8.330914368650218,5.611080680833272,2.615579445295225,0.21258700861615762
157,2021-01-07,long,1,2021-01-07 09:56:00-05:00,12818.0,12726.0,13002.0,2021-01-07 16:00:00-05:00,12924.75,time_exit,50000.0,0.5,250.0,187.0,187.0,187.0,25636.0,0.51272,106.75,427.0,213.5,2.5,211.0,2021-01-07 09:55:00-05:00,12818.0,12728.22203360044,11.071428571428571,84.25,7.609677419354839,8.108977610282901,3.384972286519769,0.30573943233081785
158,2021-01-08,long,1,2021-01-08 11:07:00-05:00,13056.5,12985.25,13199.0,2021-01-08 13:22:00-05:00,12985.0,stop,50000.0,0.5,250.0,145.5,145.5,145.5,26113.0,0.52226,-71.5,-286.0,-143.0,2.5,-145.5,2021-01-08 11:06:00-05:00,13056.0,12999.827654092114,9.392857142857142,66.75,7.106463878326997,5.980325800079092,1.0474904195125418,0.11151989257167746
159,2021-01-14,long,2,2021-01-14 10:42:00-05:00,13016.75,12971.5,13107.25,2021-01-14 11:57:00-05:00,12971.25,stop,50000.0,0.5,250.0,93.5,187.0,187.0,52067.0,1.04134,-45.5,-182.0,-182.0,5.0,-187.0,2021-01-14 10:41:00-05:00,13016.5,12980.808518486323,7.517857142857143,43.0,5.719714964370546,4.747560486379837,0.9747239987682406,0.12965449864850706
160,2021-01-18,long,4,2021-01-18 09:56:00-05:00,12808.75,12783.75,12858.75,2021-01-18 19:36:00-05:00,12858.5,target,50000.0,0.5,250.0,53.0,212.0,212.0,102470.0,2.0494,49.75,199.0,398.0,10.0,388.0,2021-01-18 09:55:00-05:00,12808.75,12776.299709107076,3.25,23.25,7.153846153846154,9.98470489013058,0.631611480814172,0.1943419940966683
161,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.5,250.0,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0,2021-01-20 10:06:00-05:00,13191.75,13111.120357511476,11.410714285714286,70.25,6.156494522691705,7.0661345529848925,2.876918267340443,0.25212429259947544
162,2021-01-26,long,1,2021-01-26 10:49:00-05:00,13513.0,13434.0,13671.0,2021-01-26 16:00:00-05:00,13489.25,time_exit,50000.0,0.5,250.0,161.0,161.0,161.0,27026.0,0.54052,-23.75,-95.0,-47.5,2.5,-50.0,2021-01-26 10:48:00-05:00,13512.75,13461.573563307651,9.571428571428571,74.75,7.809701492537314,5.3467918932304865,1.0279880097223213,0.1074017323590485
163,2021-02-01,long,2,2021-02-01 10:43:00-05:00,13104.25,13046.75,13219.25,2021-02-01 11:01:00-05:00,13046.5,stop,50000.0,0.5,250.0,118.0,236.0,236.0,52417.0,1.04834,-57.75,-231.0,-231.0,5.0,-236.0,2021-02-01 10:42:00-05:00,13103.75,12987.769609409977,13.517857142857142,55.5,4.105680317040951,8.579791113660852,1.9773529492576927,0.1462771006055889
164,2021-02-02,long,1,2021-02-02 09:49:00-05:00,13416.0,13344.5,13559.0,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,0.5,250.0,146.0,146.0,146.0,26832.0,0.53664,22.0,88.0,44.0,2.5,41.5,2021-02-02 09:48:00-05:00,13416.0,13339.343358172777,12.142857142857142,59.25,4.879411764705883,6.312899915183088,3.5008450990371784,0.28830489050894414
165,2021-02-04,long,1,2021-02-04 12:38:00-05:00,13482.0,13411.5,13623.0,2021-02-04 16:00:00-05:00,13541.75,time_exit,50000.0,0.5,250.0,144.0,144.0,144.0,26964.0,0.53928,59.75,239.0,119.5,2.5,117.0,2021-02-04 12:37:00-05:00,13482.25,13430.85367293502,4.178571428571429,68.25,16.333333333333332,12.299975707858495,0.3984514785443025,0.0953559093952177
166,2021-02-11,long,3,2021-02-11 10:51:00-05:00,13741.5,13702.0,13820.5,2021-02-11 10:59:00-05:00,13701.75,stop,50000.0,0.5,250.0,82.0,246.0,246.0,82449.0,1.64898,-39.75,-159.0,-238.5,7.5,-246.0,2021-02-11 10:50:00-05:00,13741.25,13697.828130478681,7.964285714285714,36.25,4.551569506726457,5.452073303125195,0.957143016243208,0.12017939217403507
167,2021-03-09,long,1,2021-03-09 09:50:00-05:00,12658.5,12586.5,12802.5,2021-03-09 13:02:00-05:00,12802.25,target,50000.0,0.5,250.0,147.0,147.0,147.0,25317.0,0.50634,143.75,575.0,287.5,2.5,285.0,2021-03-09 09:49:00-05:00,12658.0,12503.542939100354,20.125,65.25,3.2422360248447206,7.674885013646982,5.267752403249688,0.2617516722111646
168,2021-03-10,long,1,2021-03-10 09:51:00-05:00,12970.25,12869.75,13171.25,2021-03-10 10:21:00-05:00,12869.5,stop,50000.0,0.5,250.0,204.0,204.0,204.0,25940.5,0.51881,-100.75,-403.0,-201.5,2.5,-204.0,2021-03-10 09:50:00-05:00,12969.75,12821.83198072119,27.767857142857142,99.0,3.5652733118971063,5.326951176600227,4.496449354701326,0.16193000891528891
169,2021-03-11,long,1,2021-03-11 10:50:00-05:00,13009.5,12931.25,13166.0,2021-03-11 16:00:00-05:00,13046.0,time_exit,50000.0,0.5,250.0,159.5,159.5,159.5,26019.0,0.52038,36.5,146.0,73.0,2.5,70.5,2021-03-11 10:49:00-05:00,13009.25,12938.506878770322,10.357142857142858,75.0,7.241379310344827,6.830370325624068,1.323153672636181,0.12775276839245886
170,2021-03-16,long,1,2021-03-16 09:46:00-04:00,13211.25,13141.75,13350.25,2021-03-16 14:25:00-04:00,13141.5,stop,50000.0,0.5,250.0,142.0,142.0,142.0,26422.5,0.52845,-69.75,-279.0,-139.5,2.5,-142.0,2021-03-16 09:45:00-04:00,13211.0,13135.548890330454,15.946428571428571,57.25,3.5901455767077266,4.731536552625504,3.132343869392571,0.1964291788196909
171,2021-03-22,long,1,2021-03-22 09:53:00-04:00,12999.0,12927.25,13142.5,2021-03-22 12:43:00-04:00,13142.25,target,50000.0,0.5,250.0,146.5,146.5,146.5,25998.0,0.51996,143.25,573.0,286.5,2.5,284.0,2021-03-22 09:52:00-04:00,12998.75,12920.898453747533,15.607142857142858,64.75,4.148741418764302,4.988199759883437,3.208982307322003,0.2056098503547279
172,2021-03-23,long,2,2021-03-23 10:11:00-04:00,13126.25,13066.25,13246.25,2021-03-23 10:34:00-04:00,13066.0,stop,50000.0,0.5,250.0,123.0,246.0,246.0,52505.0,1.0501,-60.25,-241.0,-241.0,5.0,-246.0,2021-03-23 10:10:00-04:00,13125.75,13066.57749981384,15.142857142857142,52.75,3.483490566037736,3.90761793682186,2.072942729342685,0.13689244439055467
173,2021-03-29,long,1,2021-03-29 13:03:00-04:00,12981.75,12915.0,13115.25,2021-03-29 14:31:00-04:00,12914.75,stop,50000.0,0.5,250.0,136.5,136.5,136.5,25963.5,0.51927,-67.0,-268.0,-134.0,2.5,-136.5,2021-03-29 13:02:00-04:00,12982.0,12889.980839596838,8.964285714285714,62.0,6.916334661354583,10.265085622663543,0.8480967646464705,0.09460840402430748
174,2021-03-31,long,1,2021-03-31 09:49:00-04:00,13028.0,12952.5,13179.0,2021-03-31 16:00:00-04:00,13097.75,time_exit,50000.0,0.5,250.0,154.0,154.0,154.0,26056.0,0.52112,69.75,279.0,139.5,2.5,137.0,2021-03-31 09:48:00-04:00,13027.5,12934.02309619274,12.0,62.5,5.208333333333333,7.789741983938408,5.093191875712364,0.42443265630936367
175,2021-04-01,long,2,2021-04-01 10:09:00-04:00,13296.0,13241.0,13406.0,2021-04-01 16:00:00-04:00,13318.75,time_exit,50000.0,0.5,250.0,113.0,226.0,226.0,53184.0,1.06368,22.75,91.0,91.0,5.0,86.0,2021-04-01 10:08:00-04:00,13295.5,13219.737460565115,12.321428571428571,52.5,4.260869565217392,6.148843780222566,4.726754229883227,0.38362063314994305
176,2021-04-05,long,2,2021-04-05 09:46:00-04:00,13456.0,13408.75,13550.5,2021-04-05 11:36:00-04:00,13550.25,target,50000.0,0.5,250.0,97.5,195.0,195.0,53824.0,1.07648,94.25,377.0,377.0,5.0,372.0,2021-04-05 09:45:00-04:00,13456.25,13382.90504505327,12.839285714285714,36.75,2.8623087621696803,5.712541692652094,4.374127578228581,0.34068309371460437
177,2021-04-08,long,3,2021-04-08 09:58:00-04:00,13748.0,13710.75,13822.5,2021-04-08 10:09:00-04:00,13710.5,stop,50000.0,0.5,250.0,77.5,232.5,232.5,82488.0,1.64976,-37.5,-150.0,-225.0,7.5,-232.5,2021-04-08 09:57:00-04:00,13748.0,13710.879310078622,11.714285714285714,35.5,3.030487804878049,3.168839383532231,1.8482321358260378,0.15777591403393007
178,2021-04-13,long,1,2021-04-13 09:54:00-04:00,13942.5,13866.0,14095.5,2021-04-13 16:00:00-04:00,13972.75,time_exit,50000.0,0.5,250.0,156.0,156.0,156.0,27885.0,0.5577,30.25,121.0,60.5,2.5,58.0,2021-04-13 09:53:00-04:00,13942.5,13849.710070378442,11.107142857142858,72.5,6.527331189710611,8.354077264963443,3.928610461332937,0.35370126339974994
179,2021-04-15,long,2,2021-04-15 10:28:00-04:00,13982.0,13922.75,14100.5,2021-04-15 16:00:00-04:00,14015.0,time_exit,50000.0,0.5,250.0,121.5,243.0,243.0,55928.0,1.11856,33.0,132.0,132.0,5.0,127.0,2021-04-15 10:27:00-04:00,13981.5,13914.783040257205,9.053571428571429,54.5,6.019723865877712,7.369131648119329,1.650192092780344,0.1822697380585784
180,2021-04-23,long,2,2021-04-23 09:52:00-04:00,13824.25,13775.25,13922.25,2021-04-23 11:39:00-04:00,13922.0,target,50000.0,0.5,250.0,101.0,202.0,202.0,55297.0,1.10594,97.75,391.0,391.0,5.0,386.0,2021-04-23 09:51:00-04:00,13824.25,13783.130345855501,11.642857142857142,46.25,3.97239263803681,3.531749435723822,2.838080154535419,0.2437614856656188
181,2021-04-26,long,3,2021-04-26 10:07:00-04:00,13953.25,13918.5,14022.75,2021-04-26 15:00:00-04:00,14022.5,target,50000.0,0.5,250.0,72.5,217.5,217.5,83719.5,1.67439,69.25,277.0,415.5,7.5,408.0,2021-04-26 10:06:00-04:00,13953.0,13919.439713689377,8.392857142857142,31.75,3.7829787234042556,3.9986724114785175,1.6150741393848875,0.19243436554373128
182,2021-05-03,long,1,2021-05-03 10:08:00-04:00,13924.75,13854.25,14065.75,2021-05-03 10:52:00-04:00,13854.0,stop,50000.0,0.5,250.0,144.0,144.0,144.0,27849.5,0.55699,-70.75,-283.0,-141.5,2.5,-144.0,2021-05-03 10:07:00-04:00,13924.75,13883.609131537742,12.642857142857142,61.5,4.864406779661017,3.2540799913650686,1.194075716108273,0.09444666681082385
183,2021-05-13,long,1,2021-05-13 10:01:00-04:00,13178.75,13109.75,13316.75,2021-05-13 11:25:00-04:00,13109.5,stop,50000.0,0.5,250.0,141.0,141.0,141.0,26357.5,0.52715,-69.25,-277.0,-138.5,2.5,-141.0,2021-05-13 10:00:00-04:00,13178.25,13061.726196059912,15.589285714285714,58.5,3.752577319587629,7.4746082710709585,3.3863143494127144,0.21722062264274
184,2021-05-14,long,2,2021-05-14 09:59:00-04:00,13262.0,13207.75,13370.5,2021-05-14 13:31:00-04:00,13370.25,target,50000.0,0.5,250.0,111.5,223.0,223.0,53048.0,1.06096,108.25,433.0,433.0,5.0,428.0,2021-05-14 09:58:00-04:00,13262.25,13209.474182358521,14.357142857142858,49.0,3.4129353233830844,3.6759275969189407,1.7966526661002717,0.12513998669355125
185,2021-05-17,long,1,2021-05-17 20:20:00-04:00,13342.75,13262.75,13502.75,2021-05-17 20:20:00-04:00,13341.0,time_exit,50000.0,0.5,250.0,163.0,163.0,163.0,26685.5,0.53371,-1.75,-7.0,-3.5,2.5,-6.0,2021-05-17 20:19:00-04:00,13342.0,13316.767766497462,3.3035714285714284,78.25,23.686486486486487,7.637865276444024,2.1105140333038435,0.6388583019730554
186,2021-05-20,long,1,2021-05-20 09:48:00-04:00,13395.5,13281.0,13624.5,2021-05-20 16:00:00-04:00,13484.0,time_exit,50000.0,0.5,250.0,232.0,232.0,232.0,26791.0,0.53582,88.5,354.0,177.0,2.5,174.5,2021-05-20 09:47:00-04:00,13395.0,13253.146612542023,13.767857142857142,111.5,8.098573281452659,10.30322917982713,9.112953955938792,0.66190067643654
187,2021-05-24,long,1,2021-05-24 10:01:00-04:00,13590.0,13492.5,13785.0,2021-05-24 16:00:00-04:00,13638.0,time_exit,50000.0,0.5,250.0,198.0,198.0,198.0,27180.0,0.5436,48.0,192.0,96.0,2.5,93.5,2021-05-24 10:00:00-04:00,13589.75,13481.148584628741,9.464285714285714,90.5,9.562264150943397,11.474866529793358,3.9472417217202747,0.41706704984214227
188,2021-05-28,long,2,2021-05-28 11:42:00-04:00,13744.75,13695.25,13843.75,2021-05-28 15:54:00-04:00,13695.0,stop,50000.0,0.5,250.0,102.0,204.0,204.0,54979.0,1.09958,-49.75,-199.0,-199.0,5.0,-204.0,2021-05-28 11:41:00-04:00,13744.25,13709.913340529409,3.9642857142857144,44.0,11.0990990990991,8.661499686275272,0.5489591694094997,0.138476186878072
189,2021-05-31,long,8,2021-05-31 18:28:00-04:00,13681.5,13668.25,13708.0,2021-05-31 18:28:00-04:00,13680.25,time_exit,50000.0,0.5,250.0,29.5,236.0,236.0,218904.0,4.37808,-1.25,-5.0,-20.0,20.0,-40.0,2021-05-31 18:27:00-04:00,13681.75,13674.849692547723,2.4285714285714284,11.5,4.735294117647059,2.8413030685846667,0.7626121170706028,0.3140167540878953
190,2021-06-02,long,2,2021-06-02 09:46:00-04:00,13695.75,13650.75,13785.75,2021-06-02 13:22:00-04:00,13650.5,stop,50000.0,0.5,250.0,93.0,186.0,186.0,54783.0,1.09566,-45.25,-181.0,-181.0,5.0,-186.0,2021-06-02 09:45:00-04:00,13695.0,13654.511926994219,12.232142857142858,36.5,2.983941605839416,3.3099738515675132,2.2416729521119123,0.18326085447922202
191,2021-06-04,long,1,2021-06-04 09:46:00-04:00,13691.0,13605.0,13863.0,2021-06-04 16:00:00-04:00,13763.5,time_exit,50000.0,0.5,250.0,175.0,175.0,175.0,27382.0,0.54764,72.5,290.0,145.0,2.5,142.5,2021-06-04 09:45:00-04:00,13690.5,13571.238514027193,10.857142857142858,77.5,7.138157894736842,10.984610550126993,5.641616062855974,0.5196225321051554
192,2021-06-09,long,3,2021-06-09 09:46:00-04:00,13895.5,13857.5,13971.5,2021-06-09 09:50:00-04:00,13857.25,stop,50000.0,0.5,250.0,79.0,237.0,237.0,83373.0,1.66746,-38.25,-153.0,-229.5,7.5,-237.0,2021-06-09 09:45:00-04:00,13895.5,13849.840132666744,12.803571428571429,33.0,2.577405857740586,3.5661821069209343,3.3416447822801274,0.26099317685869894
193,2021-06-16,long,3,2021-06-16 09:49:00-04:00,14074.25,14042.0,14138.75,2021-06-16 11:08:00-04:00,14041.75,stop,50000.0,0.5,250.0,67.5,202.5,202.5,84445.5,1.68891,-32.5,-130.0,-195.0,7.5,-202.5,2021-06-16 09:48:00-04:00,14074.5,14046.397472857932,9.375,31.5,3.36,2.9976028951538805,1.9325619091050612,0.20613993697120653
194,2021-06-17,long,1,2021-06-17 09:52:00-04:00,14021.25,13931.5,14200.75,2021-06-17 21:46:00-04:00,14200.5,target,50000.0,0.5,250.0,182.5,182.5,182.5,28042.5,0.56085,179.25,717.0,358.5,2.5,356.0,2021-06-17 09:51:00-04:00,14021.25,13923.297636875877,10.821428571428571,87.25,8.062706270627062,9.05170352302124,3.5298726913551945,0.3261928559668167
195,2021-06-22,long,1,2021-06-22 10:32:00-04:00,14179.25,14106.75,14324.25,2021-06-22 16:00:00-04:00,14255.75,time_exit,50000.0,0.5,250.0,148.0,148.0,148.0,28358.5,0.56717,76.5,306.0,153.0,2.5,150.5,2021-06-22 10:31:00-04:00,14178.5,14139.717166354178,8.607142857142858,69.5,8.074688796680498,4.5058893862366265,0.9928530774268438,0.11535222476328476
196,2021-06-23,long,2,2021-06-23 09:59:00-04:00,14307.75,14253.25,14416.75,2021-06-23 11:04:00-04:00,14253.0,stop,50000.0,0.5,250.0,112.0,224.0,224.0,57231.0,1.14462,-54.75,-219.0,-219.0,5.0,-224.0,2021-06-23 09:58:00-04:00,14307.25,14278.306279795806,10.196428571428571,46.0,4.51138353765324,2.8386135401660972,0.9879009636333649,0.09688695965581162
197,2021-06-24,long,2,2021-06-24 10:06:00-04:00,14388.75,14343.5,14479.25,2021-06-24 13:20:00-04:00,14343.25,stop,50000.0,0.5,250.0,93.5,187.0,187.0,57555.0,1.1511,-45.5,-182.0,-182.0,5.0,-187.0,2021-06-24 10:05:00-04:00,14388.25,14348.890602111367,7.75,42.25,5.451612903225806,5.078631985630049,1.869477130499945,0.24122285554838
198,2021-06-28,long,1,2021-06-28 10:02:00-04:00,14461.75,14390.5,14604.25,2021-06-28 16:00:00-04:00,14507.25,time_exit,50000.0,0.5,250.0,145.5,145.5,145.5,28923.5,0.57847,45.5,182.0,91.0,2.5,88.5,2021-06-28 10:01:00-04:00,14461.0,14406.850281652134,10.232142857142858,67.5,6.596858638743456,5.292119070646582,3.375964082315477,0.3299371528964515
199,2021-06-29,long,2,2021-06-29 10:48:00-04:00,14528.75,14469.5,14647.25,2021-06-29 16:00:00-04:00,14566.5,time_exit,50000.0,0.5,250.0,121.5,243.0,243.0,58115.0,1.1623,37.75,151.0,151.0,5.0,146.0,2021-06-29 10:47:00-04:00,14528.0,14498.658839289244,6.446428571428571,55.25,8.570637119113574,4.551537395574261,0.7223926794395084,0.11206091426208441
200,2021-07-02,long,2,2021-07-02 09:50:00-04:00,14664.75,14618.75,14756.75,2021-07-02 16:00:00-04:00,14711.5,time_exit,50000.0,0.5,250.0,95.0,190.0,190.0,58659.0,1.17318,46.75,187.0,187.0,5.0,182.0,2021-07-02 09:49:00-04:00,14664.25,14602.644787459825,8.607142857142858,41.5,4.821576763485477,7.157452079356403,2.8990351192787784,0.3368173582564556
201,2021-07-05,long,10,2021-07-05 18:07:00-04:00,14705.75,14695.5,14726.25,2021-07-05 21:35:00-04:00,14695.25,stop,50000.0,0.5,250.0,23.5,235.0,235.0,294115.0,5.8823,-10.5,-42.0,-210.0,25.0,-235.0,2021-07-05 18:06:00-04:00,14704.75,14700.942994100295,2.7857142857142856,8.25,2.9615384615384617,1.3666175024583749,2.568666143306473,0.92208528221258
202,2021-07-06,long,3,2021-07-06 10:08:00-04:00,14778.25,14738.25,14858.25,2021-07-06 10:33:00-04:00,14738.0,stop,50000.0,0.5,250.0,83.0,249.0,249.0,88669.5,1.77339,-40.25,-161.0,-241.5,7.5,-249.0,2021-07-06 10:07:00-04:00,14778.25,14735.14003892917,8.857142857142858,35.0,3.951612903225806,4.867253669287228,2.969734837066426,0.3352926428945964
203,2021-07-14,long,2,2021-07-14 10:05:00-04:00,14992.5,14935.75,15106.0,2021-07-14 11:28:00-04:00,14935.5,stop,50000.0,0.5,250.0,116.5,233.0,233.0,59970.0,1.1994,-57.0,-228.0,-228.0,5.0,-233.0,2021-07-14 10:04:00-04:00,14992.5,14926.770049053255,11.910714285714286,55.0,4.617691154422788,5.518556601225949,3.301569085022493,0.27719320653862006
204,2021-07-21,long,2,2021-07-21 09:58:00-04:00,14750.0,14691.5,14867.0,2021-07-21 16:00:00-04:00,14832.25,time_exit,50000.0,0.5,250.0,120.0,240.0,240.0,59000.0,1.18,82.25,329.0,329.0,5.0,324.0,2021-07-21 09:57:00-04:00,14750.0,14719.453648056733,10.339285714285714,55.25,5.343696027633852,2.9543967337183905,1.2062201465323596,0.11666377928464965
205,2021-07-22,long,1,2021-07-22 10:27:00-04:00,14900.75,14839.25,15023.75,2021-07-22 16:00:00-04:00,14946.0,time_exit,50000.0,0.5,250.0,126.0,126.0,126.0,29801.5,0.59603,45.25,181.0,90.5,2.5,88.0,2021-07-22 10:26:00-04:00,14900.25,14865.94344865394,8.357142857142858,55.0,6.581196581196581,4.105057426024343,0.9390717665537522,0.11236756180985069
206,2021-07-29,long,1,2021-07-29 09:47:00-04:00,15079.25,14981.75,15274.25,2021-07-29 16:04:00-04:00,14981.5,stop,50000.0,0.5,250.0,198.0,198.0,198.0,30158.5,0.60317,-97.75,-391.0,-195.5,2.5,-198.0,2021-07-29 09:46:00-04:00,15079.25,15005.103338136829,12.928571428571429,87.5,6.767955801104972,5.735100917593351,4.942148956703022,0.3822656651593498
207,2021-07-30,long,1,2021-07-30 09:47:00-04:00,14932.25,14865.5,15065.75,2021-07-30 16:00:00-04:00,14967.5,time_exit,50000.0,0.5,250.0,136.5,136.5,136.5,29864.5,0.59729,35.25,141.0,70.5,2.5,68.0,2021-07-30 09:46:00-04:00,14932.25,14871.396522714373,14.946428571428571,55.5,3.7132616487455197,4.071439340495978,2.4298997933055944,0.16257394077074466
208,2021-08-02,long,1,2021-08-02 11:23:00-04:00,15047.25,14950.25,15241.25,2021-08-02 15:35:00-04:00,14950.0,stop,50000.0,0.5,250.0,197.0,197.0,197.0,30094.5,0.60189,-97.25,-389.0,-194.5,2.5,-197.0,2021-08-02 11:22:00-04:00,15047.0,15004.648604251975,5.678571428571429,93.5,16.465408805031444,7.458107427325071,0.7548161737504415,0.13292360292460606
209,2021-08-03,long,1,2021-08-03 11:58:00-04:00,15016.75,14951.5,15147.25,2021-08-03 16:00:00-04:00,15040.0,time_exit,50000.0,0.5,250.0,133.5,133.5,133.5,30033.5,0.60067,23.25,93.0,46.5,2.5,44.0,2021-08-03 11:57:00-04:00,15016.5,14933.4659338778,10.589285714285714,46.5,4.391231028667791,7.841328335317358,1.0935444155875302,0.103268949869986
