variant_name,family,period_type,period_label,phase,n_sessions,sufficient_observations,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2024H2,oos,129,True,7434.0,1.7957004743651988,1.8807853506130832,1.3850716117168682,78.25263157894737,-4440.5,95,95,0.7364341085271318,-750.0,4,3.0,85.0,0.0,14.0,True,1386.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2025H1,oos,124,True,337.5,0.09785224443236512,0.08047507946505797,1.0194294925304395,4.821428571428571,-5729.5,70,70,0.5645161290322581,-744.0,7,8.0,38.0,0.0,31.0,True,1476.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2025H2,oos,129,True,684.5,0.3187611244744244,0.27614518654661974,1.0644083745001176,8.24698795180723,-3063.5,83,83,0.6434108527131783,-725.0,4,2.0,43.0,0.0,84.0,True,1107.0
deleveraging_drawdown_3pct_5pct,deleveraging,semester,2026H1,oos,55,False,-96.0,-0.326200529599254,-0.1388752962271072,0.8951392681594756,-8.727272727272727,-450.5,11,11,0.2,-252.5,1,11.0,24.0,0.0,,False,1680.5
cooldown_after_large_loss_1r,cooldown,semester,2019H1,is,39,False,-205.0,-0.4820989601699001,-0.17238789967839485,0.8506919155134741,-34.166666666666664,-680.0,6,6,0.15384615384615385,-680.0,1,36.0,36.0,0.0,,False,1665.0
cooldown_after_large_loss_1r,cooldown,semester,2019H2,is,129,False,660.5,0.4362131131653928,0.17477717043539956,1.283659007945029,60.04545454545455,-1376.5,11,11,0.08527131782945736,-750.0,2,2.0,90.0,0.0,,False,1490.0
cooldown_after_large_loss_1r,cooldown,semester,2020H1,is,126,True,801.0,0.1896335623228938,0.16273362659244775,1.0385773111469647,12.714285714285714,-5962.0,63,63,0.5,-749.0,3,29.0,58.0,0.0,,False,-1908.5
cooldown_after_large_loss_1r,cooldown,semester,2020H2,is,129,True,-3071.0,-0.6087773708525112,-0.6519646840171909,0.8999706849939741,-31.989583333333332,-5798.5,96,96,0.7441860465116279,-740.0,6,10.0,111.0,0.0,,False,-1450.0
cooldown_after_large_loss_1r,cooldown,semester,2021H1,is,125,True,12639.0,2.653331131243977,2.7882372837624474,1.5643418467583496,131.65625,-3444.0,96,96,0.768,-750.0,4,7.5,26.0,0.0,16.0,True,1606.5
cooldown_after_large_loss_1r,cooldown,semester,2021H2,is,129,True,1438.0,0.3440319752893381,0.3224666180375569,1.0633508084056567,15.46236559139785,-5345.0,93,93,0.7209302325581395,-747.5,4,20.0,64.0,0.0,64.0,True,1033.5
cooldown_after_large_loss_1r,cooldown,semester,2022H1,is,126,True,1922.5,0.47025922498235373,0.41499770330089114,1.0936206476747017,26.70138888888889,-4653.5,72,72,0.5714285714285714,-750.0,8,11.0,47.0,0.0,13.0,True,804.0
cooldown_after_large_loss_1r,cooldown,semester,2022H2,is,128,True,144.5,0.033637488512020364,0.03318212172537355,1.0054249887370477,1.3018018018018018,-6042.5,111,111,0.8671875,-743.0,4,3.5,112.0,0.0,16.0,True,-779.0
cooldown_after_large_loss_1r,cooldown,semester,2023H1,is,126,True,-2925.5,-0.5694761945342695,-0.5903406707777994,0.9143037084773566,-28.681372549019606,-7710.0,102,102,0.8095238095238095,-750.0,4,11.5,96.0,0.0,,False,-5341.5
cooldown_after_large_loss_1r,cooldown,semester,2023H2,is,127,True,5389.0,1.078142267037192,1.1722524173894644,1.1904980734561137,51.32380952380952,-4720.0,105,105,0.8267716535433071,-750.0,4,6.0,63.0,0.0,83.0,False,-2879.0
cooldown_after_large_loss_1r,cooldown,semester,2024H1,mixed,126,True,15820.0,2.7667043917413414,3.466467143935912,1.5732195590340055,150.66666666666666,-6716.5,105,105,0.8333333333333334,-750.0,4,2.0,74.0,0.0,84.0,False,-3628.0
cooldown_after_large_loss_1r,cooldown,semester,2024H2,oos,129,True,12782.5,2.576279730233987,2.798012226948026,1.5682247560623235,134.55263157894737,-5605.0,95,95,0.7364341085271318,-750.0,4,4.0,57.0,0.0,9.0,True,1386.0
cooldown_after_large_loss_1r,cooldown,semester,2025H1,oos,124,True,-1819.5,-0.4774176596166114,-0.37323358227836506,0.9129259188361409,-25.992857142857144,-8081.5,70,70,0.5645161290322581,-746.0,7,8.0,38.0,0.0,31.0,True,-267.0
cooldown_after_large_loss_1r,cooldown,semester,2025H2,oos,129,True,4460.5,1.0763943153962086,0.9801143604083697,1.2193454795800447,51.270114942528735,-3687.5,87,87,0.6744186046511628,-744.0,4,2.0,43.0,0.0,70.0,False,-131.0
cooldown_after_large_loss_1r,cooldown,semester,2026H1,oos,55,False,256.0,0.3231344740313483,0.14718169356621308,1.1132492811324928,18.285714285714285,-990.0,14,14,0.2545454545454545,-694.5,1,13.0,24.0,0.0,,False,1129.5
half_after_2_red_days,cooldown,semester,2019H1,is,39,False,-205.0,-0.4820989601699001,-0.17238789967839485,0.8506919155134741,-34.166666666666664,-680.0,6,6,0.15384615384615385,-680.0,1,36.0,36.0,0.0,,False,1665.0
half_after_2_red_days,cooldown,semester,2019H2,is,129,False,691.5,0.48524048769627903,0.20290691741206557,1.3420727182785062,62.86363636363637,-1069.5,11,11,0.08527131782945736,-750.0,2,2.0,90.0,0.0,,False,1490.0
half_after_2_red_days,cooldown,semester,2020H1,is,126,True,-2892.0,-0.8351702446376644,-0.652280233061876,0.8397917070603551,-45.904761904761905,-7930.5,63,63,0.5,-749.0,3,51.0,87.0,0.0,,False,-4349.5
half_after_2_red_days,cooldown,semester,2020H2,is,129,True,-2397.0,-0.549796305339129,-0.5840600865463306,0.9042119565217391,-24.96875,-5091.0,96,96,0.7441860465116279,-740.0,6,125.0,125.0,0.0,,False,-1224.5
half_after_2_red_days,cooldown,semester,2021H1,is,125,True,10710.0,2.4836880752665262,2.6441824682790354,1.5434065655284388,110.41237113402062,-3514.5,97,97,0.776,-750.0,4,12.0,25.0,0.0,16.0,True,1279.5
half_after_2_red_days,cooldown,semester,2021H2,is,129,True,-291.5,-0.07777890353441422,-0.07043794962109731,0.9858212948100589,-3.1344086021505375,-4978.0,93,93,0.7209302325581395,-747.5,4,20.0,64.0,0.0,65.0,True,625.0
half_after_2_red_days,cooldown,semester,2022H1,is,126,True,4028.5,1.0702589270692766,1.0132237752958504,1.237655595540086,55.951388888888886,-3023.5,72,72,0.5714285714285714,-744.0,8,4.0,24.0,0.0,13.0,True,2000.0
half_after_2_red_days,cooldown,semester,2022H2,is,128,True,-2138.0,-0.578290496283367,-0.5263990482048609,0.9085112756215499,-19.981308411214954,-7101.0,107,107,0.8359375,-743.0,4,5.0,112.0,0.0,,False,-2370.5
half_after_2_red_days,cooldown,semester,2023H1,is,126,True,-2893.0,-0.6374056444399534,-0.6759889440914431,0.9008414594437113,-27.552380952380954,-7127.0,105,105,0.8333333333333334,-750.0,4,125.0,125.0,0.0,,False,-5026.0
half_after_2_red_days,cooldown,semester,2023H2,is,127,True,2609.0,0.6042058095417302,0.642440815288164,1.106348721084276,24.38317757009346,-3214.0,107,107,0.84251968503937,-730.0,6,16.0,66.0,0.0,119.0,False,-1105.0
half_after_2_red_days,cooldown,semester,2024H1,mixed,126,True,12837.0,2.4306372016667885,2.9887638671128833,1.5063006566881618,121.10377358490567,-8075.0,106,106,0.8412698412698413,-742.0,4,2.0,78.0,0.0,99.0,False,-5494.0
half_after_2_red_days,cooldown,semester,2024H2,oos,129,True,9040.0,1.9892017928010075,2.0950827131531615,1.424991772836256,94.16666666666667,-5160.0,96,96,0.7441860465116279,-750.0,4,6.0,57.0,0.0,9.0,True,1693.0
half_after_2_red_days,cooldown,semester,2025H1,oos,124,True,-3585.5,-1.0923077056334183,-0.7764663516122079,0.8097373308569913,-51.96376811594203,-8766.5,69,69,0.5564516129032258,-746.0,7,8.0,42.0,0.0,58.0,True,-2033.0
half_after_2_red_days,cooldown,semester,2025H2,oos,129,True,5349.0,1.4002942659729198,1.3253394762676245,1.3156497108462173,63.67857142857143,-3008.0,84,84,0.6511627906976745,-744.0,4,6.5,43.0,0.0,70.0,True,76.5
half_after_2_red_days,cooldown,semester,2026H1,oos,55,False,256.0,0.3231344740313483,0.14718169356621308,1.1132492811324928,18.285714285714285,-990.0,14,14,0.2545454545454545,-694.5,1,13.0,24.0,0.0,,False,1129.5
pause_after_3_red_days,cooldown,semester,2019H1,is,39,False,-205.0,-0.4820989601699001,-0.17238789967839485,0.8506919155134741,-34.166666666666664,-680.0,6,6,0.15384615384615385,-680.0,1,36.0,36.0,0.0,,False,1665.0
pause_after_3_red_days,cooldown,semester,2019H2,is,129,False,108.5,0.0741966381577603,0.028710557141924085,1.046596521365686,10.85,-1507.0,10,10,0.07751937984496124,-750.0,2,2.0,90.0,0.0,,False,1490.0
pause_after_3_red_days,cooldown,semester,2020H1,is,126,True,-1926.5,-0.4811613299306442,-0.3894542538556866,0.9049088082134308,-33.79824561403509,-7274.0,57,57,0.4523809523809524,-749.0,3,51.0,87.0,0.0,,False,-3306.0
pause_after_3_red_days,cooldown,semester,2020H2,is,129,True,-3055.0,-0.6401240551524602,-0.651297998264883,0.8900367144194082,-34.71590909090909,-6762.5,88,88,0.6821705426356589,-740.0,3,10.0,111.0,0.0,18.0,True,-1724.0
pause_after_3_red_days,cooldown,semester,2021H1,is,125,True,13407.5,2.8543066195867763,2.9252046244968914,1.6385283962376473,145.7336956521739,-3176.5,92,92,0.736,-750.0,3,6.0,25.0,0.0,16.0,True,1606.5
pause_after_3_red_days,cooldown,semester,2021H2,is,129,True,1593.0,0.3827391292212446,0.348203944567462,1.0718911478665072,18.102272727272727,-5044.5,88,88,0.6821705426356589,-747.5,3,20.0,64.0,0.0,64.0,True,1188.5
pause_after_3_red_days,cooldown,semester,2022H1,is,126,True,2406.5,0.607524659533749,0.5172363981361673,1.1266645612926995,35.38970588235294,-4347.5,68,68,0.5396825396825397,-750.0,3,11.0,60.0,0.0,13.0,True,1288.0
pause_after_3_red_days,cooldown,semester,2022H2,is,128,True,250.5,0.05984909265658997,0.05766833259277485,1.0099878391579116,2.3857142857142857,-5318.5,105,105,0.8203125,-743.0,3,3.5,112.0,0.0,16.0,True,-55.0
pause_after_3_red_days,cooldown,semester,2023H1,is,126,True,-5879.5,-1.1870087612217592,-1.197713256631874,0.8261017450458444,-60.61340206185567,-10364.0,97,97,0.7698412698412699,-750.0,3,62.0,116.0,0.0,,False,-8226.0
pause_after_3_red_days,cooldown,semester,2023H2,is,127,True,6074.5,1.2218568676030948,1.326776325826269,1.2200626732117303,58.40865384615385,-4436.5,104,104,0.8188976377952756,-750.0,3,6.0,62.0,0.0,76.0,False,-2595.5
pause_after_3_red_days,cooldown,semester,2024H1,mixed,126,True,16706.5,2.9475121963485273,3.6753984714645225,1.6342634776006075,165.4108910891089,-6096.0,101,101,0.8015873015873016,-750.0,3,2.5,71.0,0.0,81.0,False,-3347.5
pause_after_3_red_days,cooldown,semester,2024H2,oos,129,True,10495.0,2.19657504056136,2.3053957541380856,1.4802654158563093,116.61111111111111,-5927.5,90,90,0.6976744186046512,-750.0,3,6.5,56.0,0.0,7.0,True,2000.0
pause_after_3_red_days,cooldown,semester,2025H1,oos,124,True,-2280.5,-0.6131598472988405,-0.46708976690805654,0.8876877616350652,-34.03731343283582,-7522.5,67,67,0.5403225806451613,-746.0,3,8.0,38.0,0.0,31.0,True,-728.0
pause_after_3_red_days,cooldown,semester,2025H2,oos,129,True,4152.5,1.0305846511730379,0.8990532152931913,1.21552954610334,51.26543209876543,-4046.0,81,81,0.627906976744186,-744.0,3,2.0,43.0,0.0,70.0,False,-6.5
pause_after_3_red_days,cooldown,semester,2026H1,oos,55,False,256.0,0.3231344740313483,0.14718169356621308,1.1132492811324928,18.285714285714285,-990.0,14,14,0.2545454545454545,-694.5,1,13.0,24.0,0.0,,False,1129.5
