simulation_mode,variant,base_variant,source_variant_name,leverage_factor,run_id,start_session_date,status,pass,fail,expire,failure_reason,days_to_pass,days_to_fail,cycle_trading_days,trading_days_elapsed,calendar_days_elapsed,daily_loss_limit_breached,trailing_drawdown_breached,final_profit_usd,final_equity_usd
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1493,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1258.199999999997,48741.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1494,,fail,False,True,False,daily_loss_limit,,6.0,6.0,6,9,True,True,-363.6000000000058,49636.399999999994
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1495,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-1782.9000000000015,48217.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1496,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1263.5999999999985,48736.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1497,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,5,True,False,-1275.2999999999956,48724.700000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1498,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1258.199999999997,48741.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1499,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,4,True,False,-1060.199999999997,48939.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1500,,pass,True,False,False,,2.0,,2.0,2,2,False,False,3223.800000000003,53223.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1501,,pass,True,False,False,,2.0,,2.0,2,7,False,False,4579.199999999997,54579.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1502,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,6,True,False,-1944.0,48056.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1503,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1250.0999999999985,48749.9
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1504,,pass,True,False,False,,9.0,,9.0,9,9,False,False,4228.200000000004,54228.200000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1505,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1247.4000000000015,48752.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1506,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1292.4000000000015,48707.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1507,,pass,True,False,False,,3.0,,3.0,3,5,False,False,3208.5,53208.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1508,,pass,True,False,False,,3.0,,3.0,3,8,False,False,4647.5999999999985,54647.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1509,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,1333.7999999999956,51333.799999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1510,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,5,True,False,-604.8000000000029,49395.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1511,,pass,True,False,False,,3.0,,3.0,3,9,False,False,3056.399999999994,53056.399999999994
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1512,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1190.699999999997,48809.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1513,,pass,True,False,False,,3.0,,3.0,3,3,False,False,3351.5999999999985,53351.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1514,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,-832.5,49167.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1515,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,1333.7999999999956,51333.799999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1516,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,False,474.3000000000029,50474.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1517,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,372.59999999999854,50372.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1518,,pass,True,False,False,,3.0,,3.0,3,4,False,False,5005.800000000003,55005.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1519,,fail,False,True,False,daily_loss_limit,,7.0,7.0,7,8,True,False,-934.1999999999898,49065.80000000001
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1520,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1231.199999999997,48768.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1521,,pass,True,False,False,,3.0,,3.0,3,5,False,False,3963.5999999999985,53963.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1522,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1255.5,48744.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1523,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1105.199999999997,48894.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1524,,pass,True,False,False,,4.0,,4.0,4,7,False,False,3048.300000000003,53048.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1525,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1028.699999999997,48971.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1526,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,1206.0,51206.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1527,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1058.4000000000015,48941.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1528,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1220.4000000000015,48779.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1529,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1231.199999999997,48768.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1530,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,1033.199999999997,51033.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1531,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1169.0999999999985,48830.9
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1532,,pass,True,False,False,,4.0,,4.0,4,8,False,False,4257.9000000000015,54257.9
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1533,,pass,True,False,False,,3.0,,3.0,3,4,False,False,3598.199999999997,53598.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1534,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,1207.800000000003,51207.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1535,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,False,1281.6000000000058,51281.600000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1536,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,False,1299.5999999999985,51299.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1537,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,622.7999999999956,50622.799999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1538,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-673.1999999999971,49326.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1539,,fail,False,True,False,daily_loss_limit,,6.0,6.0,6,13,True,False,1678.5000000000073,51678.50000000001
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1540,,pass,True,False,False,,2.0,,2.0,2,5,False,False,4280.4000000000015,54280.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1541,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,7,True,False,-1357.2000000000044,48642.799999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1542,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1231.199999999997,48768.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1543,,pass,True,False,False,,3.0,,3.0,3,4,False,False,3944.699999999997,53944.7
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1544,,pass,True,False,False,,2.0,,2.0,2,8,False,False,3594.5999999999985,53594.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1545,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1260.0,48740.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1546,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,3,True,False,-1255.5,48744.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1547,,pass,True,False,False,,5.0,,5.0,5,5,False,False,5027.4000000000015,55027.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1548,,pass,True,False,False,,3.0,,3.0,3,8,False,False,3857.399999999994,53857.399999999994
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1549,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1159.199999999997,48840.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1550,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-410.40000000000146,49589.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1551,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,5,True,False,-1190.699999999997,48809.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1552,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,False,-524.6999999999971,49475.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1553,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,6,True,False,-1075.5,48924.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1554,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1067.4000000000015,48932.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1555,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1215.9000000000015,48784.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1556,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,234.0,50234.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1557,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,-1393.199999999997,48606.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1558,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1310.4000000000015,48689.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1559,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1279.800000000003,48720.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1560,,pass,True,False,False,,3.0,,3.0,3,4,False,False,4647.5999999999985,54647.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1561,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1258.199999999997,48741.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1562,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,6,True,False,-537.2999999999956,49462.700000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1563,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1055.699999999997,48944.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1564,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1053.0,48947.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1565,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1184.4000000000015,48815.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1566,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,1272.5999999999985,51272.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1567,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1175.4000000000015,48824.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1568,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,12,True,False,-337.5,49662.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1569,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,False,-925.1999999999971,49074.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1570,,pass,True,False,False,,4.0,,4.0,4,5,False,False,4708.800000000003,54708.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1571,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,5,True,False,-481.5,49518.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1572,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,7,True,False,-251.09999999999127,49748.90000000001
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1573,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,8,True,False,293.40000000000146,50293.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1574,,pass,True,False,False,,2.0,,2.0,2,2,False,False,3823.199999999997,53823.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1575,,pass,True,False,False,,4.0,,4.0,4,9,False,False,3157.2000000000044,53157.200000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1576,,pass,True,False,False,,2.0,,2.0,2,3,False,False,3223.800000000003,53223.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1577,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1155.5999999999985,48844.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1578,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,6,True,False,759.6000000000058,50759.600000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1579,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,False,160.1999999999971,50160.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1580,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-626.4000000000015,49373.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1581,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,7,True,False,-887.3999999999942,49112.600000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1582,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,13,True,False,344.70000000000437,50344.700000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1583,,pass,True,False,False,,3.0,,3.0,3,3,False,False,3127.5,53127.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1584,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-478.79999999999563,49521.200000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1585,,pass,True,False,False,,3.0,,3.0,3,7,False,False,4723.199999999997,54723.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1586,,pass,True,False,False,,2.0,,2.0,2,3,False,False,3650.4000000000015,53650.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1587,,pass,True,False,False,,3.0,,3.0,3,3,False,False,3996.0,53996.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1588,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,4,True,False,-1818.0000000000073,48181.99999999999
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1589,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1188.0,48812.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1590,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,9,True,False,1319.4000000000015,51319.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1591,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,733.5,50733.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1592,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1250.0999999999985,48749.9
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1593,,pass,True,False,False,,5.0,,5.0,5,10,False,False,3007.7999999999956,53007.799999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1594,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,-871.1999999999971,49128.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1595,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,5,True,False,702.0,50702.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1596,,pass,True,False,False,,2.0,,2.0,2,4,False,False,3223.800000000003,53223.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1597,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,7,True,False,1718.1000000000058,51718.100000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1598,,pass,True,False,False,,3.0,,3.0,3,3,False,False,4647.5999999999985,54647.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1599,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,3,True,False,-1255.5,48744.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1600,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,5,True,False,1601.1000000000058,51601.100000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1601,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,False,608.4000000000015,50608.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1602,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1076.4000000000015,48923.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1603,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1155.5999999999985,48844.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1604,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1090.800000000003,48909.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1605,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,6,True,False,-464.40000000000146,49535.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1606,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,1192.5,51192.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1607,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,4,True,False,1131.300000000003,51131.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1608,,pass,True,False,False,,3.0,,3.0,3,5,False,False,4647.5999999999985,54647.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1609,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1339.199999999997,48660.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1610,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-1920.5999999999913,48079.40000000001
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1611,,pass,True,False,False,,2.0,,2.0,2,2,False,False,4406.4000000000015,54406.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1612,,fail,False,True,False,daily_loss_limit,,5.0,5.0,5,6,True,False,210.59999999999854,50210.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1613,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1285.199999999997,48714.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1614,,pass,True,False,False,,5.0,,5.0,5,6,False,False,4476.5999999999985,54476.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1615,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,349.1999999999971,50349.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1616,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1258.199999999997,48741.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1617,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-1782.9000000000015,48217.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1618,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1190.699999999997,48809.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1619,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1201.5,48798.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1620,,pass,True,False,False,,3.0,,3.0,3,4,False,False,4618.800000000003,54618.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1621,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-969.2999999999956,49030.700000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1622,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-1424.699999999997,48575.3
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1623,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,3,True,False,-1213.199999999997,48786.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1624,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1155.5999999999985,48844.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1625,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,7,True,False,-1136.7000000000044,48863.299999999996
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1626,,pass,True,False,False,,9.0,,9.0,9,14,False,False,4351.5,54351.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1627,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,6,True,False,738.9000000000015,50738.9
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1628,,pass,True,False,False,,3.0,,3.0,3,13,False,False,3967.199999999997,53967.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1629,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1305.0,48695.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1630,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1281.5999999999985,48718.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1631,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,7,True,False,90.0,50090.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1632,,pass,True,False,False,,3.0,,3.0,3,3,False,False,3546.0,53546.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1633,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1201.5,48798.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1634,,pass,True,False,False,,3.0,,3.0,3,5,False,False,3963.5999999999985,53963.6
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1635,,pass,True,False,False,,3.0,,3.0,3,3,False,False,3438.0,53438.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1636,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,2,True,False,-1255.5,48744.5
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1637,,pass,True,False,False,,7.0,,7.0,7,13,False,False,3743.0999999999985,53743.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1638,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,982.8000000000029,50982.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1639,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,False,-1090.800000000003,48909.2
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1640,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,3,True,False,-1566.9000000000015,48433.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1641,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1296.0,48704.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1642,,pass,True,False,False,,3.0,,3.0,3,5,False,False,4528.800000000003,54528.8
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1643,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,7,True,False,-297.90000000000146,49702.1
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1644,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,True,-1482.300000000003,48517.7
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1645,,fail,False,True,False,daily_loss_limit,,1.0,1.0,1,1,True,False,-1161.0,48839.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1646,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,8,True,True,-1980.8999999999942,48019.100000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1647,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,7,True,True,-2334.5999999999985,47665.4
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1648,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,3,True,False,-478.79999999999563,49521.200000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1649,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,12,True,False,1376.9999999999927,51376.99999999999
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1650,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,6,True,False,1478.7000000000044,51478.700000000004
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1651,,fail,False,True,False,daily_loss_limit,,2.0,2.0,2,2,True,False,234.0,50234.0
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1652,,fail,False,True,False,daily_loss_limit,,4.0,4.0,4,4,True,False,-140.39999999999418,49859.600000000006
block_bootstrap,nominal_x1.8,nominal,nominal,1.8,bootstrap_1653,,fail,False,True,False,daily_loss_limit,,3.0,3.0,3,7,True,False,-125.09999999999854,49874.9
