session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,equity,peak_equity,drawdown_usd,drawdown_pct,green_day,variant_name,phase,daily_return
2024-04-17,1134.0,1141.5,7.5,1.0,0.0,63395.5,66482.0,-3086.5,0.04642610029782498,True,single_15_80,oos,0.02268
2024-04-18,-272.0,-269.5,2.5,1.0,1.0,63123.5,66482.0,-3358.5,0.050517433290213895,False,single_15_80,oos,-0.00544
2024-04-19,460.0,462.5,2.5,1.0,0.0,63583.5,66482.0,-2898.5,0.0435982672001444,True,single_15_80,oos,0.0092
2024-04-22,-287.0,-282.0,5.0,1.0,1.0,63296.5,66482.0,-3185.5,0.047915225173731237,False,single_15_80,oos,-0.00574
2024-04-23,128.0,130.5,2.5,1.0,0.0,63424.5,66482.0,-3057.5,0.04598989200084233,True,single_15_80,oos,0.00256
2024-04-24,682.0,687.0,5.0,1.0,0.0,64106.5,66482.0,-2375.5,0.035731476189043654,True,single_15_80,oos,0.01364
2024-04-25,394.0,396.5,2.5,1.0,0.0,64500.5,66482.0,-1981.5,0.029805060016245,True,single_15_80,oos,0.00788
2024-04-26,136.0,141.0,5.0,1.0,0.0,64636.5,66482.0,-1845.5,0.02775939352005054,True,single_15_80,oos,0.00272
2024-04-29,0.0,0.0,0.0,0.0,0.0,64636.5,66482.0,-1845.5,0.02775939352005054,False,single_15_80,oos,0.0
2024-04-30,520.0,525.0,5.0,1.0,0.0,65156.5,66482.0,-1325.5,0.019937727505189375,True,single_15_80,oos,0.0104
2024-05-01,-132.0,-129.5,2.5,1.0,1.0,65024.5,66482.0,-1457.5,0.021923227339731056,False,single_15_80,oos,-0.00264
2024-05-02,0.0,0.0,0.0,0.0,0.0,65024.5,66482.0,-1457.5,0.021923227339731056,False,single_15_80,oos,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,65024.5,66482.0,-1457.5,0.021923227339731056,False,single_15_80,oos,0.0
2024-05-06,792.5,805.0,12.5,1.0,0.0,65817.0,66482.0,-665.0,0.010002707499774374,True,single_15_80,oos,0.01585
2024-05-07,0.0,0.0,0.0,0.0,0.0,65817.0,66482.0,-665.0,0.010002707499774374,False,single_15_80,oos,0.0
2024-05-08,2.5,5.0,2.5,1.0,0.0,65819.5,66482.0,-662.5,0.009965103336241388,True,single_15_80,oos,5e-05
2024-05-09,10.5,13.0,2.5,1.0,0.0,65830.0,66482.0,-652.0,0.009807165849402846,True,single_15_80,oos,0.00021
2024-05-10,22.5,30.0,7.5,1.0,0.0,65852.5,66482.0,-629.5,0.009468728377605968,True,single_15_80,oos,0.00045
2024-05-13,0.0,0.0,0.0,0.0,0.0,65852.5,66482.0,-629.5,0.009468728377605968,False,single_15_80,oos,0.0
2024-05-14,805.0,817.5,12.5,1.0,0.0,66657.5,66657.5,0.0,0.0,True,single_15_80,oos,0.0161
2024-05-15,682.0,687.0,5.0,1.0,0.0,67339.5,67339.5,0.0,0.0,True,single_15_80,oos,0.01364
2024-05-16,0.0,0.0,0.0,0.0,0.0,67339.5,67339.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,67339.5,67339.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-20,0.0,0.0,0.0,0.0,0.0,67339.5,67339.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-21,708.0,718.0,10.0,1.0,0.0,68047.5,68047.5,0.0,0.0,True,single_15_80,oos,0.01416
2024-05-22,0.0,0.0,0.0,0.0,0.0,68047.5,68047.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-23,283.0,285.5,2.5,1.0,0.0,68330.5,68330.5,0.0,0.0,True,single_15_80,oos,0.00566
2024-05-24,245.0,247.5,2.5,1.0,0.0,68575.5,68575.5,0.0,0.0,True,single_15_80,oos,0.0049
2024-05-27,0.0,0.0,0.0,0.0,0.0,68575.5,68575.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,68575.5,68575.5,0.0,0.0,False,single_15_80,oos,0.0
2024-05-29,-586.5,-579.0,7.5,1.0,1.0,67989.0,68575.5,-586.5,0.008552617188354442,False,single_15_80,oos,-0.01173
2024-05-30,600.0,605.0,5.0,1.0,0.0,68589.0,68589.0,0.0,0.0,True,single_15_80,oos,0.012
2024-05-31,0.0,0.0,0.0,0.0,0.0,68589.0,68589.0,0.0,0.0,False,single_15_80,oos,0.0
2024-06-03,416.0,418.5,2.5,1.0,0.0,69005.0,69005.0,0.0,0.0,True,single_15_80,oos,0.00832
2024-06-04,-165.5,-163.0,2.5,1.0,1.0,68839.5,69005.0,-165.5,0.0023983769292080285,False,single_15_80,oos,-0.00331
2024-06-05,654.0,661.5,7.5,1.0,0.0,69493.5,69493.5,0.0,0.0,True,single_15_80,oos,0.01308
2024-06-06,0.0,0.0,0.0,0.0,0.0,69493.5,69493.5,0.0,0.0,False,single_15_80,oos,0.0
2024-06-07,-110.0,-105.0,5.0,1.0,1.0,69383.5,69493.5,-110.0,0.0015828818522595639,False,single_15_80,oos,-0.0022
2024-06-10,837.0,852.0,15.0,1.0,0.0,70220.5,70220.5,0.0,0.0,True,single_15_80,oos,0.01674
2024-06-11,280.0,282.5,2.5,1.0,0.0,70500.5,70500.5,0.0,0.0,True,single_15_80,oos,0.0056
2024-06-12,-46.0,-43.5,2.5,1.0,1.0,70454.5,70500.5,-46.0,0.000652477642002539,False,single_15_80,oos,-0.00092
2024-06-13,204.0,206.5,2.5,1.0,0.0,70658.5,70658.5,0.0,0.0,True,single_15_80,oos,0.00408
2024-06-14,0.0,0.0,0.0,0.0,0.0,70658.5,70658.5,0.0,0.0,False,single_15_80,oos,0.0
2024-06-17,1445.0,1457.5,12.5,1.0,0.0,72103.5,72103.5,0.0,0.0,True,single_15_80,oos,0.0289
2024-06-18,-369.0,-361.5,7.5,1.0,1.0,71734.5,72103.5,-369.0,0.005117643387630282,False,single_15_80,oos,-0.00738
2024-06-19,0.0,0.0,0.0,0.0,0.0,71734.5,72103.5,-369.0,0.005117643387630282,False,single_15_80,oos,0.0
2024-06-20,560.0,565.0,5.0,1.0,0.0,72294.5,72294.5,0.0,0.0,True,single_15_80,oos,0.0112
2024-06-24,0.0,0.0,0.0,0.0,0.0,72294.5,72294.5,0.0,0.0,False,single_15_80,oos,0.0
2024-06-25,262.0,264.5,2.5,1.0,0.0,72556.5,72556.5,0.0,0.0,True,single_15_80,oos,0.00524
2024-06-26,-700.0,-690.0,10.0,1.0,1.0,71856.5,72556.5,-700.0,0.009647653897307616,False,single_15_80,oos,-0.014
2024-06-27,-739.5,-732.0,7.5,1.0,1.0,71117.0,72556.5,-1439.5,0.019839711121677588,False,single_15_80,oos,-0.01479
2024-06-28,-527.0,-522.0,5.0,1.0,1.0,70590.0,72556.5,-1966.5,0.02710301627007918,False,single_15_80,oos,-0.01054
2024-07-01,0.0,0.0,0.0,0.0,0.0,70590.0,72556.5,-1966.5,0.02710301627007918,False,single_15_80,oos,0.0
2024-07-02,278.5,281.0,2.5,1.0,0.0,70868.5,72556.5,-1688.0,0.023264628255221794,True,single_15_80,oos,0.00557
2024-07-03,1440.0,1452.5,12.5,1.0,0.0,72308.5,72556.5,-248.0,0.003418025952188984,True,single_15_80,oos,0.0288
2024-07-04,0.0,0.0,0.0,0.0,0.0,72308.5,72556.5,-248.0,0.003418025952188984,False,single_15_80,oos,0.0
2024-07-05,492.0,499.5,7.5,1.0,0.0,72800.5,72800.5,0.0,0.0,True,single_15_80,oos,0.00984
2024-07-08,-360.0,-352.5,7.5,1.0,1.0,72440.5,72800.5,-360.0,0.00494502098199875,False,single_15_80,oos,-0.0072
2024-07-09,1288.0,1305.5,17.5,1.0,0.0,73728.5,73728.5,0.0,0.0,True,single_15_80,oos,0.02576
2024-07-10,-714.0,-699.0,15.0,1.0,1.0,73014.5,73728.5,-714.0,0.00968417911662383,False,single_15_80,oos,-0.01428
2024-07-11,351.0,353.5,2.5,1.0,0.0,73365.5,73728.5,-363.0,0.004923469214754132,True,single_15_80,oos,0.00702
2024-07-12,-99.0,-94.0,5.0,1.0,1.0,73266.5,73728.5,-462.0,0.006266233546050713,False,single_15_80,oos,-0.00198
2024-07-15,-356.0,-351.0,5.0,1.0,1.0,72910.5,73728.5,-818.0,0.011094759828288924,False,single_15_80,oos,-0.00712
2024-07-16,0.0,0.0,0.0,0.0,0.0,72910.5,73728.5,-818.0,0.011094759828288924,False,single_15_80,oos,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,72910.5,73728.5,-818.0,0.011094759828288924,False,single_15_80,oos,0.0
2024-07-18,220.0,222.5,2.5,1.0,0.0,73130.5,73728.5,-598.0,0.0081108390920743,True,single_15_80,oos,0.0044
2024-07-19,173.5,176.0,2.5,1.0,0.0,73304.0,73728.5,-424.5,0.0057576106932868566,True,single_15_80,oos,0.00347
2024-07-22,0.0,0.0,0.0,0.0,0.0,73304.0,73728.5,-424.5,0.0057576106932868566,False,single_15_80,oos,0.0
2024-07-23,-222.5,-220.0,2.5,1.0,1.0,73081.5,73728.5,-647.0,0.00877543961968574,False,single_15_80,oos,-0.00445
2024-07-24,638.0,640.5,2.5,1.0,0.0,73719.5,73728.5,-9.0,0.00012206948466332559,True,single_15_80,oos,0.01276
2024-07-25,0.0,0.0,0.0,0.0,0.0,73719.5,73728.5,-9.0,0.00012206948466332559,False,single_15_80,oos,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,73719.5,73728.5,-9.0,0.00012206948466332559,False,single_15_80,oos,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,73719.5,73728.5,-9.0,0.00012206948466332559,False,single_15_80,oos,0.0
2024-07-30,1102.0,1107.0,5.0,1.0,0.0,74821.5,74821.5,0.0,0.0,True,single_15_80,oos,0.02204
2024-07-31,0.0,0.0,0.0,0.0,0.0,74821.5,74821.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,74821.5,74821.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,74821.5,74821.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,74821.5,74821.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,74821.5,74821.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-07,1350.0,1355.0,5.0,1.0,0.0,76171.5,76171.5,0.0,0.0,True,single_15_80,oos,0.027
2024-08-08,0.0,0.0,0.0,0.0,0.0,76171.5,76171.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,76171.5,76171.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-12,-43.5,-41.0,2.5,1.0,1.0,76128.0,76171.5,-43.5,0.0005710797345463855,False,single_15_80,oos,-0.00087
2024-08-13,0.0,0.0,0.0,0.0,0.0,76128.0,76171.5,-43.5,0.0005710797345463855,False,single_15_80,oos,0.0
2024-08-14,-699.0,-694.0,5.0,1.0,1.0,75429.0,76171.5,-742.5,0.009747740296567614,False,single_15_80,oos,-0.01398
2024-08-15,221.5,224.0,2.5,1.0,0.0,75650.5,76171.5,-521.0,0.0068398285447969385,True,single_15_80,oos,0.00443
2024-08-16,276.0,283.5,7.5,1.0,0.0,75926.5,76171.5,-245.0,0.0032164260911233204,True,single_15_80,oos,0.00552
2024-08-19,-184.5,-182.0,2.5,1.0,1.0,75742.0,76171.5,-429.5,0.005638591861785576,False,single_15_80,oos,-0.00369
2024-08-20,-97.5,-90.0,7.5,1.0,1.0,75644.5,76171.5,-527.0,0.006918598163355061,False,single_15_80,oos,-0.00195
2024-08-21,-172.0,-169.5,2.5,1.0,1.0,75472.5,76171.5,-699.0,0.009176660562021228,False,single_15_80,oos,-0.00344
2024-08-22,1396.0,1406.0,10.0,1.0,0.0,76868.5,76868.5,0.0,0.0,True,single_15_80,oos,0.02792
2024-08-23,0.0,0.0,0.0,0.0,0.0,76868.5,76868.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-26,1131.0,1138.5,7.5,1.0,0.0,77999.5,77999.5,0.0,0.0,True,single_15_80,oos,0.02262
2024-08-27,146.0,148.5,2.5,1.0,0.0,78145.5,78145.5,0.0,0.0,True,single_15_80,oos,0.00292
2024-08-28,522.0,524.5,2.5,1.0,0.0,78667.5,78667.5,0.0,0.0,True,single_15_80,oos,0.01044
2024-08-29,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,78667.5,78667.5,0.0,0.0,False,single_15_80,oos,0.0
2024-09-13,81.0,88.5,7.5,1.0,0.0,78748.5,78748.5,0.0,0.0,True,single_15_80,oos,0.00162
2024-09-16,-618.0,-613.0,5.0,1.0,1.0,78130.5,78748.5,-618.0,0.00784776852892436,False,single_15_80,oos,-0.01236
2024-09-17,-264.5,-262.0,2.5,1.0,1.0,77866.0,78748.5,-882.5,0.011206562664685676,False,single_15_80,oos,-0.00529
2024-09-18,-153.5,-151.0,2.5,1.0,1.0,77712.5,78748.5,-1036.0,0.01315580614233922,False,single_15_80,oos,-0.00307
2024-09-19,15.0,17.5,2.5,1.0,0.0,77727.5,78748.5,-1021.0,0.012965326323676007,True,single_15_80,oos,0.0003
2024-09-23,-642.0,-632.0,10.0,1.0,1.0,77085.5,78748.5,-1663.0,0.021117862562461506,False,single_15_80,oos,-0.01284
2024-09-24,0.0,0.0,0.0,0.0,0.0,77085.5,78748.5,-1663.0,0.021117862562461506,False,single_15_80,oos,0.0
2024-09-25,-610.5,-603.0,7.5,1.0,1.0,76475.0,78748.5,-2273.5,0.028870391182054263,False,single_15_80,oos,-0.01221
2024-09-26,92.5,95.0,2.5,1.0,0.0,76567.5,78748.5,-2181.0,0.027695765633631117,True,single_15_80,oos,0.00185
2024-09-27,179.5,182.0,2.5,1.0,0.0,76747.0,78748.5,-2001.5,0.02541635713696134,True,single_15_80,oos,0.00359
2024-09-30,-196.0,-193.5,2.5,1.0,1.0,76551.0,78748.5,-2197.5,0.02790529343416065,False,single_15_80,oos,-0.00392
2024-10-01,0.0,0.0,0.0,0.0,0.0,76551.0,78748.5,-2197.5,0.02790529343416065,False,single_15_80,oos,0.0
2024-10-02,81.5,84.0,2.5,1.0,0.0,76632.5,78748.5,-2116.0,0.02687035308609053,True,single_15_80,oos,0.00163
2024-10-03,0.0,0.0,0.0,0.0,0.0,76632.5,78748.5,-2116.0,0.02687035308609053,False,single_15_80,oos,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,76632.5,78748.5,-2116.0,0.02687035308609053,False,single_15_80,oos,0.0
2024-10-07,-658.0,-648.0,10.0,1.0,1.0,75974.5,78748.5,-2774.0,0.03522606779811679,False,single_15_80,oos,-0.01316
2024-10-08,0.0,0.0,0.0,0.0,0.0,75974.5,78748.5,-2774.0,0.03522606779811679,False,single_15_80,oos,0.0
2024-10-09,1270.0,1282.5,12.5,1.0,0.0,77244.5,78748.5,-1504.0,0.019098776484631454,True,single_15_80,oos,0.0254
2024-10-10,0.0,0.0,0.0,0.0,0.0,77244.5,78748.5,-1504.0,0.019098776484631454,False,single_15_80,oos,0.0
2024-10-11,466.0,476.0,10.0,1.0,0.0,77710.5,78748.5,-1038.0,0.013181203451494315,True,single_15_80,oos,0.00932
2024-10-14,-157.0,-154.5,2.5,1.0,1.0,77553.5,78748.5,-1195.0,0.015174892220169272,False,single_15_80,oos,-0.00314
2024-10-15,1280.0,1292.5,12.5,1.0,0.0,78833.5,78833.5,0.0,0.0,True,single_15_80,oos,0.0256
2024-10-16,0.0,0.0,0.0,0.0,0.0,78833.5,78833.5,0.0,0.0,False,single_15_80,oos,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,78833.5,78833.5,0.0,0.0,False,single_15_80,oos,0.0
2024-10-18,-128.0,-123.0,5.0,1.0,1.0,78705.5,78833.5,-128.0,0.001623675214217306,False,single_15_80,oos,-0.00256
2024-10-21,-708.0,-698.0,10.0,1.0,1.0,77997.5,78833.5,-836.0,0.010604628742856781,False,single_15_80,oos,-0.01416
2024-10-22,0.0,0.0,0.0,0.0,0.0,77997.5,78833.5,-836.0,0.010604628742856781,False,single_15_80,oos,0.0
2024-10-23,1422.0,1437.0,15.0,1.0,0.0,79419.5,79419.5,0.0,0.0,True,single_15_80,oos,0.02844
2024-10-24,-700.0,-690.0,10.0,1.0,1.0,78719.5,79419.5,-700.0,0.008813956270185533,False,single_15_80,oos,-0.014
2024-10-25,-711.0,-706.0,5.0,1.0,1.0,78008.5,79419.5,-1411.0,0.017766417567473984,False,single_15_80,oos,-0.01422
2024-10-28,58.0,60.5,2.5,1.0,0.0,78066.5,79419.5,-1353.0,0.01703611833365861,True,single_15_80,oos,0.00116
2024-10-29,1194.0,1201.5,7.5,1.0,0.0,79260.5,79419.5,-159.0,0.0020020272099421426,True,single_15_80,oos,0.02388
2024-10-30,-277.0,-274.5,2.5,1.0,1.0,78983.5,79419.5,-436.0,0.005489835619715561,False,single_15_80,oos,-0.00554
2024-10-31,218.5,221.0,2.5,1.0,0.0,79202.0,79419.5,-217.5,0.002738622126807648,True,single_15_80,oos,0.00437
2024-11-01,-77.0,-72.0,5.0,1.0,1.0,79125.0,79419.5,-294.5,0.003708157316528057,False,single_15_80,oos,-0.00154
2024-11-04,-234.0,-229.0,5.0,1.0,1.0,78891.0,79419.5,-528.5,0.006654536983990078,False,single_15_80,oos,-0.00468
2024-11-05,0.0,0.0,0.0,0.0,0.0,78891.0,79419.5,-528.5,0.006654536983990078,False,single_15_80,oos,0.0
2024-11-06,187.5,190.0,2.5,1.0,0.0,79078.5,79419.5,-341.0,0.004293655840190381,True,single_15_80,oos,0.00375
2024-11-07,597.0,604.5,7.5,1.0,0.0,79675.5,79675.5,0.0,0.0,True,single_15_80,oos,0.01194
2024-11-08,-702.0,-687.0,15.0,1.0,1.0,78973.5,79675.5,-702.0,0.008810738558277012,False,single_15_80,oos,-0.01404
2024-11-11,-206.0,-201.0,5.0,1.0,1.0,78767.5,79675.5,-908.0,0.011396225941475109,False,single_15_80,oos,-0.00412
2024-11-12,-40.0,-35.0,5.0,1.0,1.0,78727.5,79675.5,-948.0,0.011898262326562117,False,single_15_80,oos,-0.0008
2024-11-13,-152.0,-149.5,2.5,1.0,1.0,78575.5,79675.5,-1100.0,0.013806000589892753,False,single_15_80,oos,-0.00304
2024-11-14,124.0,129.0,5.0,1.0,0.0,78699.5,79675.5,-976.0,0.012249687796123024,True,single_15_80,oos,0.00248
2024-11-15,0.0,0.0,0.0,0.0,0.0,78699.5,79675.5,-976.0,0.012249687796123024,False,single_15_80,oos,0.0
2024-11-18,94.5,97.0,2.5,1.0,0.0,78794.0,79675.5,-881.5,0.011063626836354964,True,single_15_80,oos,0.00189
2024-11-19,377.0,379.5,2.5,1.0,0.0,79171.0,79675.5,-504.5,0.006331933906909904,True,single_15_80,oos,0.00754
2024-11-20,0.0,0.0,0.0,0.0,0.0,79171.0,79675.5,-504.5,0.006331933906909904,False,single_15_80,oos,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,79171.0,79675.5,-504.5,0.006331933906909904,False,single_15_80,oos,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,79171.0,79675.5,-504.5,0.006331933906909904,False,single_15_80,oos,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0,79171.0,79675.5,-504.5,0.006331933906909904,False,single_15_80,oos,0.0
2024-11-26,-146.5,-144.0,2.5,1.0,1.0,79024.5,79675.5,-651.0,0.008170642167291074,False,single_15_80,oos,-0.00293
2024-11-27,27.0,34.5,7.5,1.0,0.0,79051.5,79675.5,-624.0,0.007831767607357343,True,single_15_80,oos,0.00054
2024-11-28,0.0,0.0,0.0,0.0,0.0,79051.5,79675.5,-624.0,0.007831767607357343,False,single_15_80,oos,0.0
2024-11-29,394.5,402.0,7.5,1.0,0.0,79446.0,79675.5,-229.5,0.0028804337594367153,True,single_15_80,oos,0.00789
2024-12-02,0.0,0.0,0.0,0.0,0.0,79446.0,79675.5,-229.5,0.0028804337594367153,False,single_15_80,oos,0.0
2024-12-03,222.0,227.0,5.0,1.0,0.0,79668.0,79675.5,-7.5,9.413182220381423e-05,True,single_15_80,oos,0.00444
2024-12-04,785.0,797.5,12.5,1.0,0.0,80453.0,80453.0,0.0,0.0,True,single_15_80,oos,0.0157
2024-12-05,0.0,0.0,0.0,0.0,0.0,80453.0,80453.0,0.0,0.0,False,single_15_80,oos,0.0
2024-12-06,139.0,144.0,5.0,1.0,0.0,80592.0,80592.0,0.0,0.0,True,single_15_80,oos,0.00278
2024-12-09,387.0,392.0,5.0,1.0,0.0,80979.0,80979.0,0.0,0.0,True,single_15_80,oos,0.00774
2024-12-10,0.0,0.0,0.0,0.0,0.0,80979.0,80979.0,0.0,0.0,False,single_15_80,oos,0.0
2024-12-11,319.0,324.0,5.0,1.0,0.0,81298.0,81298.0,0.0,0.0,True,single_15_80,oos,0.00638
2024-12-12,-289.5,-282.0,7.5,1.0,1.0,81008.5,81298.0,-289.5,0.003560973209673055,False,single_15_80,oos,-0.00579
2024-12-13,0.0,0.0,0.0,0.0,0.0,81008.5,81298.0,-289.5,0.003560973209673055,False,single_15_80,oos,0.0
2024-12-16,1060.0,1070.0,10.0,1.0,0.0,82068.5,82068.5,0.0,0.0,True,single_15_80,oos,0.0212
2024-12-17,-187.5,-185.0,2.5,1.0,1.0,81881.0,82068.5,-187.5,0.002284676824847536,False,single_15_80,oos,-0.00375
2024-12-18,-193.0,-190.5,2.5,1.0,1.0,81688.0,82068.5,-380.5,0.004636370836557266,False,single_15_80,oos,-0.00386
2024-12-19,0.0,0.0,0.0,0.0,0.0,81688.0,82068.5,-380.5,0.004636370836557266,False,single_15_80,oos,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,81688.0,82068.5,-380.5,0.004636370836557266,False,single_15_80,oos,0.0
2024-12-24,258.0,260.5,2.5,1.0,0.0,81946.0,82068.5,-122.5,0.0014926555255670567,True,single_15_80,oos,0.00516
2024-12-26,-12.0,-9.5,2.5,1.0,1.0,81934.0,82068.5,-134.5,0.0016388748423572992,False,single_15_80,oos,-0.00024
2024-12-27,0.0,0.0,0.0,0.0,0.0,81934.0,82068.5,-134.5,0.0016388748423572992,False,single_15_80,oos,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,81934.0,82068.5,-134.5,0.0016388748423572992,False,single_15_80,oos,0.0
2024-12-31,515.0,520.0,5.0,1.0,0.0,82449.0,82449.0,0.0,0.0,True,single_15_80,oos,0.0103
2025-01-02,0.0,0.0,0.0,0.0,0.0,82449.0,82449.0,0.0,0.0,False,single_15_80,oos,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,82449.0,82449.0,0.0,0.0,False,single_15_80,oos,0.0
2025-01-06,-262.0,-259.5,2.5,1.0,1.0,82187.0,82449.0,-262.0,0.00317772198571238,False,single_15_80,oos,-0.00524
2025-01-07,0.0,0.0,0.0,0.0,0.0,82187.0,82449.0,-262.0,0.00317772198571238,False,single_15_80,oos,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,82187.0,82449.0,-262.0,0.00317772198571238,False,single_15_80,oos,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,82187.0,82449.0,-262.0,0.00317772198571238,False,single_15_80,oos,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,82187.0,82449.0,-262.0,0.00317772198571238,False,single_15_80,oos,0.0
2025-01-14,12.0,14.5,2.5,1.0,0.0,82199.0,82449.0,-250.0,0.003032177467282805,True,single_15_80,oos,0.00024
2025-01-15,168.0,173.0,5.0,1.0,0.0,82367.0,82449.0,-82.0,0.00099455420926876,True,single_15_80,oos,0.00336
2025-01-16,0.0,0.0,0.0,0.0,0.0,82367.0,82449.0,-82.0,0.00099455420926876,False,single_15_80,oos,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,82367.0,82449.0,-82.0,0.00099455420926876,False,single_15_80,oos,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,82367.0,82449.0,-82.0,0.00099455420926876,False,single_15_80,oos,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,82367.0,82449.0,-82.0,0.00099455420926876,False,single_15_80,oos,0.0
2025-01-22,-67.0,-64.5,2.5,1.0,1.0,82300.0,82449.0,-149.0,0.001807177770500552,False,single_15_80,oos,-0.00134
2025-01-23,1314.0,1329.0,15.0,1.0,0.0,83614.0,83614.0,0.0,0.0,True,single_15_80,oos,0.02628
2025-01-24,682.0,692.0,10.0,1.0,0.0,84296.0,84296.0,0.0,0.0,True,single_15_80,oos,0.01364
2025-01-27,0.0,0.0,0.0,0.0,0.0,84296.0,84296.0,0.0,0.0,False,single_15_80,oos,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,84296.0,84296.0,0.0,0.0,False,single_15_80,oos,0.0
2025-01-29,-232.5,-230.0,2.5,1.0,1.0,84063.5,84296.0,-232.5,0.002758137989940211,False,single_15_80,oos,-0.00465
2025-01-30,0.0,0.0,0.0,0.0,0.0,84063.5,84296.0,-232.5,0.002758137989940211,False,single_15_80,oos,0.0
2025-01-31,-239.5,-237.0,2.5,1.0,1.0,83824.0,84296.0,-472.0,0.005599316693556041,False,single_15_80,oos,-0.00479
2025-02-03,0.0,0.0,0.0,0.0,0.0,83824.0,84296.0,-472.0,0.005599316693556041,False,single_15_80,oos,0.0
2025-02-04,346.0,351.0,5.0,1.0,0.0,84170.0,84296.0,-126.0,0.0014947328461611465,True,single_15_80,oos,0.00692
2025-02-05,-153.0,-150.5,2.5,1.0,1.0,84017.0,84296.0,-279.0,0.0033097655879282526,False,single_15_80,oos,-0.00306
2025-02-06,-744.0,-734.0,10.0,1.0,1.0,83273.0,84296.0,-1023.0,0.012135807155736927,False,single_15_80,oos,-0.01488
2025-02-07,0.0,0.0,0.0,0.0,0.0,83273.0,84296.0,-1023.0,0.012135807155736927,False,single_15_80,oos,0.0
2025-02-10,35.5,38.0,2.5,1.0,0.0,83308.5,84296.0,-987.5,0.011714672107810572,True,single_15_80,oos,0.00071
2025-02-11,0.0,0.0,0.0,0.0,0.0,83308.5,84296.0,-987.5,0.011714672107810572,False,single_15_80,oos,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,83308.5,84296.0,-987.5,0.011714672107810572,False,single_15_80,oos,0.0
2025-02-13,838.5,846.0,7.5,1.0,0.0,84147.0,84296.0,-149.0,0.0017675809053810383,True,single_15_80,oos,0.01677
