atr_period,q_low,q_high,q_low_pct,q_high_pct,atr_low_threshold_is,atr_high_threshold_is,n_signal_rows_total,n_signal_rows_is,n_selected_signals_total,n_selected_signals_is,n_selected_signals_oos,is_n_trades,is_win_rate,is_expectancy,is_profit_factor,is_sharpe_ratio,is_cumulative_pnl,is_max_drawdown,is_stop_hit_rate,is_target_hit_rate,is_time_exit_rate,is_time_exit_win_rate,oos_n_trades,oos_win_rate,oos_expectancy,oos_profit_factor,oos_sharpe_ratio,oos_cumulative_pnl,oos_max_drawdown,oos_stop_hit_rate,oos_target_hit_rate,oos_time_exit_rate,oos_time_exit_win_rate,oos_rel_sharpe_vs_baseline,oos_rel_pf_vs_baseline,oos_rel_expectancy_vs_baseline,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,ratio_oos_is_sharpe,ratio_oos_is_pf,ratio_oos_is_expectancy,oos_good_metric_count,trade_floor_ok,robust_oos_flag,local_robustness_score
14,0.25,0.9,25,90,7.553571428571429,24.305357142857144,1340,950,886,619,267,559,0.4919499105545617,22.83542039355993,1.2590431738623105,1.5360152849065976,12765.0,-2126.5,0.4543828264758497,0.20214669051878353,0.3416815742397138,0.8429319371727748,228,0.4649122807017544,20.717105263157894,1.2353454074387784,1.3512985591646143,4723.5,-1499.5,0.4649122807017544,0.2236842105263158,0.2982456140350877,0.7647058823529411,1.2048599563623763,0.0817005771546943,0.5910736842105262,-0.18471672574198328,-0.023697766423532052,-2.118315130402035,0.8797429117033717,0.981177955676583,0.9072355536314346,3,True,True,0.7332459750010085
12,0.2,0.9,20,90,6.612500000000001,23.78125,1340,950,941,665,276,604,0.5033112582781457,27.031456953642383,1.313495454152706,1.810476313602636,16327.0,-2033.5,0.4420529801324503,0.20695364238410596,0.34933774834437087,0.8436018957345972,237,0.4641350210970464,19.839662447257385,1.225640041269765,1.301490713600316,4702.0,-1462.5,0.459915611814346,0.22362869198312235,0.3037974683544304,0.75,1.123590481565264,0.07320230604500894,0.5236860759493671,-0.5089856000023201,-0.08785541288294096,-7.191794506384998,0.7188664683552262,0.9331132722194203,0.7339472112539634,3,True,True,0.6788317043049849
16,0.2,0.85,20,85,6.559375,21.311718749999997,1340,950,855,617,238,573,0.5095986038394416,29.11343804537522,1.3431168884592444,1.9782855253774954,16682.0,-1871.5,0.43804537521815007,0.2094240837696335,0.3507853403141361,0.8507462686567164,213,0.4647887323943662,20.11737089201878,1.2289484932677923,1.3431881121802536,4285.0,-1159.5,0.460093896713615,0.2300469483568075,0.29577464788732394,0.746031746031746,1.1916264635396858,0.07609927268624536,0.5450140845070423,-0.6350974131972418,-0.11416839519145205,-8.996067153356439,0.6789657483461328,0.9149974241464417,0.6909994917352092,3,True,True,0.6706658558200271
16,0.2,0.95,20,95,6.559375,28.985156249999992,1340,950,1023,712,311,635,0.49291338582677163,22.588976377952754,1.2544187160226679,1.498583486014998,14344.0,-2083.5,0.45354330708661417,0.2015748031496063,0.34330708661417325,0.8440366972477065,254,0.4566929133858268,18.974409448818896,1.2109652002626394,1.1985006466437202,4819.5,-1227.5,0.47244094488188976,0.2204724409448819,0.2952755905511811,0.76,0.9555456975346645,0.060352633482602315,0.4572346456692912,-0.3000828393712778,-0.04345351576002843,-3.614566929133858,0.7997556744941506,0.9653596401225544,0.8399853597322923,3,True,True,0.6635549908105076
12,0.15,0.95,15,95,5.382291666666666,28.549999999999994,1340,950,1080,759,321,680,0.48676470588235293,18.83823529411765,1.2113599802004702,1.263901499451211,12810.0,-2006.5,0.45,0.19411764705882353,0.35294117647058826,0.825,263,0.4600760456273764,17.680608365019012,1.1981505944517834,1.129479211250736,4650.0,-1421.5,0.467680608365019,0.21292775665399238,0.30798479087452474,0.7654320987654321,0.8429261746346144,0.04913183125340892,0.35787072243346,-0.13442228820047508,-0.013209385748686797,-1.1576269290986367,0.8936449650080789,0.9890954084957464,0.9385490779245064,3,True,True,0.6468999433668552
14,0.15,0.95,15,95,5.447321428571429,28.818749999999994,1340,950,1083,759,324,682,0.49266862170087977,20.950879765395893,1.2372500020755328,1.40614479798937,14288.5,-2006.5,0.4472140762463343,0.19648093841642228,0.3533724340175953,0.8340248962655602,263,0.4600760456273764,17.59505703422053,1.1970029161965985,1.1184838987163215,4627.5,-1421.5,0.467680608365019,0.21292775665399238,0.30798479087452474,0.7654320987654321,0.8249855617697512,0.04812689431549187,0.3513003802281367,-0.2876608992730485,-0.04024708587893433,-3.355822731175362,0.7954258340361736,0.9674705307646649,0.8398242570835569,3,True,True,0.6240079607033748
16,0.2,0.9,20,90,6.559375,24.267187500000006,1340,950,938,665,273,605,0.4991735537190083,24.258677685950413,1.2787347589926692,1.636175641423077,14676.5,-2083.5,0.4462809917355372,0.20165289256198346,0.3504132231404959,0.8443396226415094,236,0.4576271186440678,17.934322033898304,1.2023618847266382,1.183508534770741,4232.5,-1748.5,0.4661016949152542,0.22033898305084745,0.3008474576271186,0.7464788732394366,0.9310836666194002,0.05281934657782407,0.3773559322033897,-0.452667106652336,-0.07637287426603101,-6.324355652052109,0.723338316992285,0.9402746552958378,0.7392951201245852,3,True,True,0.6136953699133938
14,0.2,0.85,20,85,6.553571428571429,21.029464285714283,1340,950,862,618,244,573,0.5078534031413613,28.520942408376964,1.3347878191930675,1.9347895037391443,16342.5,-1883.0,0.4397905759162304,0.20767888307155322,0.3507853403141361,0.8507462686567164,217,0.4608294930875576,18.631336405529954,1.2109354619919654,1.2404905965966193,4043.0,-1804.5,0.4608294930875576,0.22580645161290322,0.2995391705069124,0.7384615384615385,1.024059023914619,0.06032659387913762,0.4308866359447004,-0.694298907142525,-0.1238523572011021,-9.88960600284701,0.6411501582984952,0.9072119512777875,0.6532510791108254,3,True,True,0.611962123353754
12,0.2,0.85,20,85,6.612500000000001,21.047916666666666,1340,950,868,617,251,571,0.5096322241681261,29.21103327495622,1.3446177685950413,1.9791920002486147,16679.5,-2136.0,0.4343257443082312,0.21015761821366025,0.35376532399299476,0.8415841584158416,221,0.46153846153846156,18.212669683257918,1.2077955601445534,1.216286428832595,4025.0,-1635.5,0.45701357466063347,0.2171945701357466,0.31221719457013575,0.7391304347826086,0.9845660488662579,0.05757721413473357,0.39873303167420804,-0.7629055714160198,-0.13682220845048798,-10.9983635916983,0.6145368557875194,0.8982445333937167,0.623485979144475,3,True,True,0.5956551569398181
14,0.2,0.9,20,90,6.553571428571429,24.305357142857144,1340,950,943,666,277,606,0.49834983498349833,23.944719471947195,1.2738450215143051,1.6121932731979114,14510.5,-2083.5,0.44884488448844884,0.20297029702970298,0.3465346534653465,0.8476190476190476,238,0.4579831932773109,17.361344537815125,1.1960802923171832,1.1447386445936505,4132.0,-1462.5,0.46218487394957986,0.2184873949579832,0.3067226890756303,0.7397260273972602,0.8678243833290519,0.047319020843950496,0.3333512605042015,-0.4674546286042609,-0.07776472919712196,-6.58337493413207,0.7100505030162866,0.9389527549397824,0.7250594252379977,3,True,True,0.5920070232347707
16,0.15,0.95,15,95,5.546875,28.985156249999992,1340,950,1079,760,319,683,0.4904831625183016,20.497071742313324,1.2317280078128232,1.3758918296368225,13999.5,-2006.5,0.4480234260614934,0.19619326500732065,0.3528550512445095,0.8298755186721992,262,0.4541984732824427,15.320610687022901,1.1691672285906944,0.9780541177371089,4014.0,-1436.5,0.4732824427480916,0.21374045801526717,0.3015267175572519,0.759493670886076,0.5958518898199938,0.023753242082283264,0.17662290076335874,-0.3978377118997136,-0.06256077922212877,-5.176461055290423,0.7108510252548516,0.9492089334452841,0.7474536304322755,3,True,True,0.5285457161941787
16,0.15,0.85,15,85,5.546875,21.311718749999997,1340,950,911,665,246,621,0.5056360708534622,26.308373590982285,1.310286213511101,1.8074201732899997,16337.5,-1794.5,0.4331723027375201,0.2028985507246377,0.3607085346215781,0.8348214285714286,221,0.46153846153846156,15.744343891402714,1.1775345680902087,1.062674487289251,3479.5,-1382.0,0.46153846153846156,0.22171945701357465,0.3031674208144796,0.746268656716418,0.733923571353827,0.031079902230426837,0.20916561085972837,-0.7447456860007486,-0.13275164542089235,-10.56402969957957,0.5879509939046949,0.8986850017560933,0.5984537142501047,3,True,True,0.5058273635295267
12,0.15,0.9,15,90,5.382291666666666,23.78125,1340,950,995,712,283,651,0.49615975422427033,23.06451612903226,1.2661337492688634,1.5654703134701935,15015.0,-2006.5,0.4393241167434716,0.19815668202764977,0.35944700460829493,0.8247863247863247,244,0.45491803278688525,14.879098360655737,1.1656627880447181,0.9828468639928456,3630.5,-1624.0,0.4713114754098361,0.21721311475409835,0.29918032786885246,0.7534246575342466,0.6036720227052181,0.020684662769679348,0.14271475409836057,-0.5826234494773479,-0.10047096122414523,-8.185417768376523,0.6278284906049475,0.9206474345367045,0.6451077610913676,3,True,True,0.4928728488856267
16,0.15,0.9,15,90,5.546875,24.267187500000006,1340,950,994,713,281,653,0.49617151607963245,21.947932618683,1.2528224668360146,1.4969740167200651,14332.0,-2006.5,0.44104134762633995,0.19601837672281777,0.35987748851454826,0.8297872340425532,244,0.45491803278688525,14.045081967213115,1.1572126522467143,0.9365350499200271,3427.0,-1971.0,0.4672131147540984,0.21311475409836064,0.3073770491803279,0.7466666666666667,0.5281068830377985,0.013285504028572972,0.07866229508196715,-0.560438966800038,-0.09560981458930029,-7.902850651469887,0.6256187745810151,0.9236844667778337,0.6399273321650966,3,True,True,0.4655570172986353
14,0.15,0.85,15,85,5.447321428571429,21.029464285714283,1340,950,915,664,251,619,0.505654281098546,25.706785137318256,1.3029625116615577,1.7678223348884723,15912.5,-1806.0,0.43295638126009695,0.20032310177705978,0.36348949919224555,0.8355555555555556,224,0.45535714285714285,14.142857142857142,1.15787506540752,0.9499516060213694,3168.0,-2004.0,0.46875,0.21875,0.29910714285714285,0.746268656716418,0.5499981424486178,0.013865530225330363,0.08617142857142848,-0.8178707288671029,-0.1450874462540377,-11.563927994461114,0.5373569432141492,0.8886480271262601,0.5501604758164066,3,True,True,0.4394091112969426
14,0.15,0.9,15,90,5.447321428571429,24.305357142857144,1340,950,996,712,284,652,0.49693251533742333,21.595858895705522,1.2483486634977468,1.4740388413845953,14080.5,-2006.5,0.44171779141104295,0.19631901840490798,0.3588957055214724,0.8333333333333334,245,0.4530612244897959,13.293877551020408,1.1482307429741723,0.8839852059983934,3257.0,-1624.0,0.46938775510204084,0.21224489795918366,0.30612244897959184,0.7466666666666667,0.4423633988979708,0.005420710598690621,0.0209697959183673,-0.5900536353862019,-0.10011792052357449,-8.301981344685114,0.5997027901707446,0.9197997134526069,0.6155753107677502,3,True,True,0.4340002560809026
12,0.15,0.85,15,85,5.382291666666666,21.047916666666666,1340,950,922,664,258,618,0.5016181229773463,24.866504854368934,1.2913905401177508,1.7069747566628528,15367.5,-2109.0,0.4320388349514563,0.20064724919093851,0.3640776699029126,0.8222222222222222,228,0.4517543859649123,12.953947368421053,1.1444501503924878,0.8712423267107534,2953.5,-1776.5,0.4692982456140351,0.21052631578947367,0.30701754385964913,0.7428571428571429,0.421571351071437,0.002110325379326334,-0.005136842105263167,-0.8357324299520994,-0.14694038972526302,-11.91255748594788,0.5104014123876314,0.8862153739240921,0.5209396111068301,2,True,True,0.3948629194148878
